,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DALLAS_ACTION,MINNESOTA_SCORE,DALLAS_SCORE
74,1,2:56.0,,B. Wright enters the game for G. Smith,16,18
75,1,2:42.0,,C. Parsons misses 2-pt jump shot from 5 ft,16,18
76,1,2:41.0,,Offensive rebound by C. Parsons,16,18
77,1,2:32.0,,M. Ellis misses 2-pt jump shot from 20 ft,16,18
78,1,2:31.0,Defensive rebound by C. Budinger,,16,18
79,1,2:14.0,R. Hummel misses 3-pt jump shot from 24 ft,,16,18
80,1,2:13.0,,Defensive rebound by B. Wright,16,18
81,1,2:04.0,,D. Harris makes 3-pt jump shot from 24 ft (assist by M. Ellis),16,21
82,1,1:40.0,G. Dieng makes 2-pt jump shot from 15 ft (assist by M. Williams),,18,21
83,1,1:30.0,,Personal foul by R. Hummel (drawn by C. Parsons),18,21
84,1,1:30.0,,D. Nowitzki enters the game for C. Parsons,18,21
85,1,1:30.0,,J. Barea enters the game for M. Ellis,18,21
86,1,1:23.0,,D. Harris makes 2-pt layup from 1 ft,18,23
87,1,0:58.0,C. Budinger makes 3-pt jump shot from 24 ft (assist by C. Brewer),,21,23
88,1,0:39.0,,A. Aminu misses 3-pt jump shot from 22 ft,21,23
89,1,0:38.0,,Offensive rebound by B. Wright,21,23
90,1,0:33.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by B. Wright),21,26
91,1,0:29.0,Shooting foul by J. Barea (drawn by C. Brewer),,21,26
92,1,0:29.0,C. Brewer makes free throw 1 of 2,,22,26
93,1,0:29.0,C. Brewer misses free throw 2 of 2,,22,26
94,1,0:28.0,,Defensive rebound by J. Barea,22,26
95,1,0:06.0,,J. Barea misses 2-pt jump shot from 7 ft,22,26
96,1,0:06.0,,Offensive rebound by A. Aminu,22,26
97,1,0:06.0,,A. Aminu makes 2-pt dunk at rim,22,28
98,1,0:01.0,M. Williams misses 2-pt jump shot from 10 ft (block by B. Wright),,22,28
99,1,0:01.0,Offensive rebound by C. Brewer,,22,28
100,1,0:00.0,C. Brewer misses 2-pt tip-in at rim,,22,28
101,1,0:00.0,Offensive rebound by Team,,22,28
102,2,11:42.0,G. Dieng misses 2-pt layup from 2 ft,,22,28
103,2,11:41.0,,Defensive rebound by A. Aminu,22,28
104,2,11:31.0,,B. Wright makes 2-pt dunk at rim (assist by D. Harris),22,30
105,2,11:14.0,Shooting block foul by B. Wright (drawn by G. Dieng),,22,30
106,2,11:14.0,G. Dieng makes free throw 1 of 2,,23,30
107,2,11:14.0,G. Dieng makes free throw 2 of 2,,24,30
108,2,10:56.0,,Shooting foul by R. Hummel (drawn by B. Wright),24,30
109,2,10:56.0,,B. Wright misses free throw 1 of 2,24,30
110,2,10:56.0,,Offensive rebound by Team,24,30
111,2,10:56.0,,B. Wright makes free throw 2 of 2,24,31
112,2,10:49.0,Offensive foul by M. Williams (drawn by J. Barea),,24,31
113,2,10:49.0,Turnover by M. Williams (offensive foul),,24,31
114,2,10:33.0,,D. Harris misses 2-pt layup from 2 ft (block by C. Budinger),24,31
115,2,10:31.0,Defensive rebound by G. Dieng,,24,31
116,2,10:21.0,Personal foul by J. Barea (drawn by C. Budinger),,24,31
117,2,10:14.0,C. Brewer misses 2-pt jump shot from 3 ft (block by A. Aminu),,24,31
118,2,10:12.0,Offensive rebound by M. Williams,,24,31
119,2,10:06.0,Turnover by Team (shot clock),,24,31
120,2,9:58.0,,D. Nowitzki makes 2-pt layup from 1 ft (assist by D. Harris),24,33
121,2,9:57.0,Minnesota full timeout,,24,33
122,2,9:44.0,C. Budinger misses 2-pt jump shot from 17 ft,,24,33
123,2,9:43.0,Offensive rebound by G. Dieng,,24,33
124,2,9:36.0,C. Brewer misses 3-pt jump shot from 22 ft,,24,33
125,2,9:34.0,,Defensive rebound by B. Wright,24,33
126,2,9:16.0,,A. Aminu makes 2-pt layup from 1 ft (assist by D. Harris),24,35
127,2,9:02.0,Personal foul by D. Nowitzki (drawn by R. Hummel),,24,35
128,2,9:02.0,N. Peković enters the game for G. Dieng,,24,35
129,2,9:02.0,K. Martin enters the game for C. Budinger,,24,35
130,2,9:02.0,A. Bennett enters the game for R. Hummel,,24,35
131,2,8:52.0,M. Williams makes 2-pt jump shot from 14 ft,,26,35
132,2,8:42.0,,B. Wright makes 2-pt hook shot from 5 ft (assist by J. Barea),26,37
133,2,8:20.0,N. Peković misses 2-pt jump shot from 3 ft,,26,37
134,2,8:19.0,,Defensive rebound by A. Aminu,26,37
135,2,8:15.0,,Shooting foul by M. Williams (drawn by J. Barea),26,37
136,2,8:15.0,,J. Barea makes free throw 1 of 2,26,38
137,2,8:15.0,,M. Ellis enters the game for D. Harris,26,38
138,2,8:15.0,Z. LaVine enters the game for M. Williams,,26,38
139,2,8:15.0,,C. Parsons enters the game for D. Nowitzki,26,38
140,2,8:15.0,,J. Barea makes free throw 2 of 2,26,39
141,2,8:03.0,K. Martin misses 2-pt jump shot from 21 ft,,26,39
142,2,8:02.0,Offensive rebound by C. Brewer,,26,39
143,2,7:59.0,C. Brewer makes 2-pt layup at rim,,28,39
144,2,7:46.0,,J. Barea makes 2-pt layup from 2 ft,28,41
145,2,7:28.0,C. Brewer misses 2-pt layup at rim,,28,41
146,2,7:28.0,Offensive rebound by N. Peković,,28,41
147,2,7:28.0,Shooting foul by B. Wright (drawn by N. Peković),,28,41
148,2,7:28.0,N. Peković makes free throw 1 of 2,,29,41
149,2,7:28.0,,T. Chandler enters the game for B. Wright,29,41
150,2,7:28.0,N. Peković makes free throw 2 of 2,,30,41
151,2,7:14.0,,M. Ellis misses 2-pt jump shot from 17 ft,30,41
152,2,7:13.0,Defensive rebound by Z. LaVine,,30,41
153,2,7:10.0,Turnover by Z. LaVine (lost ball; steal by J. Barea),,30,41
154,2,6:57.0,,A. Aminu makes 2-pt dunk at rim (assist by C. Parsons),30,43
155,2,6:43.0,A. Bennett misses 2-pt jump shot from 3 ft (block by C. Parsons),,30,43
156,2,6:42.0,Offensive rebound by Team,,30,43
157,2,6:37.0,Z. LaVine misses 3-pt jump shot from 24 ft,,30,43
158,2,6:36.0,,Defensive rebound by A. Aminu,30,43
159,2,6:26.0,,Shooting foul by A. Bennett (drawn by C. Parsons),30,43
160,2,6:26.0,,C. Parsons misses free throw 1 of 2,30,43
161,2,6:26.0,,Offensive rebound by Team,30,43
162,2,6:26.0,,C. Parsons makes free throw 2 of 2,30,44
163,2,6:09.0,C. Brewer misses 2-pt layup from 2 ft (block by T. Chandler),,30,44
164,2,6:09.0,,Defensive rebound by A. Aminu,30,44
165,2,6:09.0,Loose ball foul by N. Peković (drawn by A. Aminu),,30,44
166,2,6:09.0,,J. Nelson enters the game for J. Barea,30,44
167,2,5:51.0,,A. Aminu misses 3-pt jump shot from 25 ft,30,44
168,2,5:51.0,,Offensive rebound by T. Chandler,30,44
169,2,5:45.0,,M. Ellis misses 3-pt jump shot from 22 ft,30,44
170,2,5:44.0,,Offensive rebound by T. Chandler,30,44
171,2,5:36.0,,C. Parsons makes 2-pt layup at rim,30,46
172,2,5:29.0,C. Brewer misses 2-pt layup from 1 ft,,30,46
173,2,5:28.0,,Defensive rebound by T. Chandler,30,46
174,2,5:22.0,,T. Chandler misses 2-pt dunk at rim,30,46
175,2,5:21.0,Defensive rebound by N. Peković,,30,46
176,2,5:18.0,Turnover by Z. LaVine (lost ball),,30,46
177,2,5:18.0,Official timeout,,30,46
178,2,5:18.0,G. Dieng enters the game for N. Peković,,30,46
179,2,5:05.0,,T. Chandler misses 2-pt jump shot from 19 ft,30,46
180,2,5:04.0,Defensive rebound by A. Bennett,,30,46
181,2,4:54.0,Personal foul by A. Aminu (drawn by K. Martin),,30,46
182,2,4:54.0,K. Martin makes free throw 1 of 2,,31,46
183,2,4:54.0,A. Wiggins enters the game for C. Brewer,,31,46
184,2,4:54.0,K. Martin makes free throw 2 of 2,,32,46
185,2,4:43.0,,T. Chandler makes 2-pt dunk at rim (assist by M. Ellis),32,48
186,2,4:26.0,K. Martin makes 3-pt jump shot from 22 ft,,35,48
187,2,4:13.0,,M. Ellis makes 3-pt jump shot from 25 ft (assist by J. Nelson),35,51
188,2,3:49.0,G. Dieng misses 2-pt jump shot from 3 ft (block by T. Chandler),,35,51
189,2,3:48.0,Offensive rebound by Team,,35,51
190,2,3:48.0,,D. Nowitzki enters the game for A. Aminu,35,51
191,2,3:48.0,R. Hummel enters the game for A. Bennett,,35,51
192,2,3:48.0,Z. LaVine misses 3-pt jump shot from 23 ft,,35,51
193,2,3:47.0,Offensive rebound by Team,,35,51
194,2,3:47.0,Turnover by Team (shot clock),,35,51
195,2,3:37.0,,J. Nelson misses 2-pt layup from 2 ft (block by Z. LaVine),35,51
196,2,3:37.0,,Offensive rebound by Team,35,51
197,2,3:31.0,,C. Parsons misses 3-pt jump shot from 23 ft,35,51
198,2,3:30.0,,Offensive rebound by T. Chandler,35,51
199,2,3:16.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,35,51
200,2,3:15.0,Defensive rebound by R. Hummel,,35,51
201,2,2:54.0,G. Dieng misses 2-pt hook shot from 7 ft,,35,51
202,2,2:51.0,,Defensive rebound by D. Nowitzki,35,51
203,2,2:45.0,,M. Ellis makes 3-pt jump shot from 25 ft,35,54
204,2,2:43.0,Minnesota full timeout,,35,54
205,2,2:43.0,,Dallas full timeout,35,54
206,2,2:43.0,,B. Wright enters the game for T. Chandler,35,54
207,2,2:36.0,Turnover by R. Hummel (offensive foul),,35,54
208,2,2:36.0,Offensive foul by R. Hummel (drawn by M. Ellis),,35,54
209,2,2:36.0,M. Williams enters the game for Z. LaVine,,35,54
210,2,2:25.0,,M. Ellis misses 2-pt jump shot from 3 ft,35,54
211,2,2:22.0,,Offensive rebound by B. Wright,35,54
212,2,2:22.0,,B. Wright makes 2-pt dunk at rim,35,56
213,2,2:01.0,K. Martin makes 3-pt jump shot from 29 ft (assist by G. Dieng),,38,56
214,2,1:45.0,,B. Wright makes 2-pt hook shot from 7 ft (assist by D. Nowitzki),38,58
215,2,1:30.0,K. Martin makes 2-pt jump shot from 10 ft,,40,58
216,2,1:12.0,,J. Nelson misses 3-pt jump shot from 25 ft,40,58
217,2,1:11.0,Defensive rebound by R. Hummel,,40,58
218,2,1:02.0,R. Hummel misses 2-pt jump shot from 14 ft,,40,58
219,2,1:00.0,Offensive rebound by G. Dieng,,40,58
220,2,1:00.0,G. Dieng makes 2-pt tip-in from 2 ft,,42,58
221,2,1:00.0,,Dallas full timeout,42,58
222,2,0:49.0,,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by C. Parsons),42,60
223,2,0:34.0,Offensive foul by K. Martin (drawn by C. Parsons),,42,60
224,2,0:34.0,Turnover by K. Martin (offensive foul),,42,60
225,2,0:34.0,Violation by Team (delay of game),,42,60
226,2,0:13.0,,C. Parsons makes 3-pt jump shot from 27 ft (assist by J. Nelson),42,63
227,2,0:01.0,Shooting foul by B. Wright (drawn by M. Williams),,42,63
228,2,0:01.0,M. Williams makes free throw 1 of 2,,43,63
229,2,0:01.0,S. Muhammad enters the game for K. Martin,,43,63
230,2,0:01.0,M. Williams makes free throw 2 of 2,,44,63
231,3,11:42.0,K. Martin makes 2-pt jump shot from 20 ft (assist by Z. LaVine),,46,63
232,3,11:18.0,,D. Nowitzki makes 2-pt jump shot from 20 ft (assist by J. Nelson),46,65
233,3,11:05.0,Offensive foul by G. Dieng (drawn by M. Ellis),,46,65
234,3,11:05.0,Turnover by G. Dieng (offensive foul),,46,65
235,3,10:52.0,,M. Ellis makes 2-pt layup from 1 ft,46,67
236,3,10:52.0,,Shooting foul by K. Martin (drawn by M. Ellis),46,67
237,3,10:52.0,,M. Ellis makes free throw 1 of 1,46,68
238,3,10:37.0,A. Wiggins makes 2-pt jump shot from 11 ft,,48,68
239,3,10:24.0,,M. Ellis misses 3-pt jump shot from 25 ft,48,68
240,3,10:23.0,Defensive rebound by A. Bennett,,48,68
241,3,10:19.0,K. Martin makes 2-pt layup from 1 ft (assist by A. Bennett),,50,68
242,3,10:02.0,,C. Parsons misses 3-pt jump shot from 26 ft,50,68
243,3,10:01.0,,Offensive rebound by T. Chandler,50,68
244,3,9:54.0,,M. Ellis makes 2-pt layup at rim,50,70
245,3,9:40.0,K. Martin misses 3-pt jump shot from 23 ft,,50,70
246,3,9:39.0,Offensive rebound by A. Wiggins,,50,70
247,3,9:34.0,A. Bennett misses 2-pt jump shot from 17 ft,,50,70
248,3,9:33.0,,Defensive rebound by T. Chandler,50,70
249,3,9:18.0,,J. Nelson misses 2-pt jump shot from 21 ft,50,70
250,3,9:16.0,,Offensive rebound by T. Chandler,50,70
251,3,9:16.0,,Shooting foul by G. Dieng (drawn by T. Chandler),50,70
252,3,9:16.0,,T. Chandler makes 2-pt dunk at rim,50,72
253,3,9:16.0,Minnesota full timeout,,50,72
254,3,9:16.0,,T. Chandler makes free throw 1 of 1,50,73
255,3,8:59.0,G. Dieng misses 2-pt layup from 1 ft (block by T. Chandler),,50,73
256,3,8:59.0,,Defensive rebound by T. Chandler,50,73
257,3,8:49.0,,Personal foul by A. Wiggins (drawn by C. Parsons),50,73
258,3,8:47.0,,Personal foul by K. Martin (drawn by M. Ellis),50,73
259,3,8:39.0,,M. Ellis makes 2-pt jump shot from 5 ft,50,75
260,3,8:28.0,Z. LaVine makes 2-pt jump shot from 14 ft,,52,75
261,3,8:28.0,Shooting foul by J. Nelson (drawn by Z. LaVine),,52,75
262,3,8:28.0,Z. LaVine misses free throw 1 of 1,,52,75
263,3,8:27.0,,Defensive rebound by D. Nowitzki,52,75
264,3,8:19.0,,M. Ellis misses 2-pt layup from 2 ft,52,75
265,3,8:16.0,,Offensive rebound by T. Chandler,52,75
266,3,8:16.0,,T. Chandler makes 2-pt tip-in from 1 ft,52,77
267,3,7:59.0,K. Martin makes 3-pt jump shot from 22 ft (assist by A. Bennett),,55,77
268,3,7:35.0,,C. Parsons makes 2-pt layup from 1 ft,55,79
269,3,7:21.0,Shooting foul by M. Ellis (drawn by K. Martin),,55,79
270,3,7:21.0,K. Martin makes free throw 1 of 2,,56,79
271,3,7:21.0,K. Martin makes free throw 2 of 2,,57,79
272,3,7:06.0,,M. Ellis makes 2-pt jump shot from 21 ft,57,81
273,3,6:56.0,Z. LaVine misses 2-pt layup from 2 ft,,57,81
274,3,6:54.0,,Defensive rebound by D. Nowitzki,57,81
275,3,6:54.0,Loose ball foul by G. Dieng (drawn by D. Nowitzki),,57,81
276,3,6:54.0,,D. Nowitzki makes free throw 1 of 2,57,82
277,3,6:54.0,C. Brewer enters the game for K. Martin,,57,82
278,3,6:54.0,,D. Nowitzki makes free throw 2 of 2,57,83
279,3,6:38.0,C. Brewer makes 2-pt layup at rim (assist by A. Bennett),,59,83
280,3,6:27.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,59,83
281,3,6:26.0,Defensive rebound by A. Wiggins,,59,83
282,3,6:04.0,A. Bennett misses 2-pt jump shot from 18 ft,,59,83
283,3,6:03.0,Offensive rebound by G. Dieng,,59,83
284,3,6:01.0,G. Dieng makes 2-pt dunk at rim,,61,83
285,3,6:00.0,,Dallas full timeout,61,83
286,3,6:00.0,,A. Aminu enters the game for D. Nowitzki,61,83
287,3,5:39.0,,M. Ellis makes 2-pt layup at rim (assist by C. Parsons),61,85
288,3,5:29.0,Personal foul by J. Nelson (drawn by Z. LaVine),,61,85
289,3,5:20.0,G. Dieng makes 2-pt jump shot from 12 ft (assist by C. Brewer),,63,85
290,3,5:04.0,,M. Ellis makes 2-pt jump shot from 19 ft (assist by T. Chandler),63,87
291,3,4:51.0,Turnover by Z. LaVine (lost ball; steal by A. Aminu),,63,87
292,3,4:45.0,,Turnover by M. Ellis (bad pass; steal by A. Wiggins),63,87
293,3,4:42.0,Turnover by A. Wiggins (bad pass; steal by A. Aminu),,63,87
294,3,4:38.0,,Turnover by M. Ellis (bad pass; steal by G. Dieng),63,87
295,3,4:31.0,Shooting foul by J. Nelson (drawn by C. Brewer),,63,87
296,3,4:31.0,C. Brewer makes free throw 1 of 2,,64,87
297,3,4:31.0,,B. Wright enters the game for T. Chandler,64,87
298,3,4:31.0,S. Muhammad enters the game for Z. LaVine,,64,87
299,3,4:31.0,M. Williams enters the game for A. Wiggins,,64,87
300,3,4:31.0,C. Brewer makes free throw 2 of 2,,65,87
301,3,4:23.0,,Shooting foul by M. Williams (drawn by M. Ellis),65,87
302,3,4:23.0,,M. Ellis makes free throw 1 of 2,65,88
303,3,4:23.0,R. Hummel enters the game for A. Bennett,,65,88
304,3,4:23.0,,D. Harris enters the game for J. Nelson,65,88
305,3,4:23.0,,M. Ellis makes free throw 2 of 2,65,89
306,3,4:14.0,S. Muhammad makes 2-pt layup at rim (assist by M. Williams),,67,89
307,3,4:14.0,Shooting foul by D. Harris (drawn by S. Muhammad),,67,89
308,3,4:14.0,S. Muhammad makes free throw 1 of 1,,68,89
309,3,3:59.0,,D. Harris misses 3-pt jump shot from 24 ft,68,89
310,3,3:58.0,Defensive rebound by C. Brewer,,68,89
311,3,3:43.0,M. Williams makes 2-pt jump shot from 5 ft,,70,89
312,3,3:42.0,,Dallas full timeout,70,89
313,3,3:28.0,,C. Parsons misses 2-pt jump shot from 21 ft,70,89
314,3,3:28.0,Defensive rebound by G. Dieng,,70,89
315,3,3:11.0,Turnover by M. Williams (bad pass; steal by A. Aminu),,70,89
316,3,3:08.0,Offensive charge foul by C. Parsons (drawn by R. Hummel),,70,89
317,3,3:08.0,,Turnover by C. Parsons (offensive foul),70,89
318,3,2:50.0,S. Muhammad makes 2-pt dunk at rim (assist by M. Williams),,72,89
319,3,2:34.0,,B. Wright makes 2-pt dunk at rim (assist by A. Aminu),72,91
320,3,2:13.0,Turnover by G. Dieng (lost ball),,72,91
321,3,2:13.0,C. Budinger enters the game for G. Dieng,,72,91
322,3,2:01.0,,Shooting foul by R. Hummel (drawn by M. Ellis),72,91
323,3,2:01.0,,M. Ellis makes free throw 1 of 2,72,92
324,3,2:01.0,,D. Nowitzki enters the game for C. Parsons,72,92
325,3,2:01.0,,M. Ellis makes free throw 2 of 2,72,93
326,3,1:50.0,M. Williams makes 2-pt jump shot from 20 ft,,74,93
327,3,1:29.0,,D. Harris makes 2-pt layup from 1 ft,74,95
328,3,1:13.0,R. Hummel misses 2-pt jump shot from 5 ft (block by A. Aminu),,74,95
329,3,1:13.0,Offensive rebound by Team,,74,95
330,3,1:13.0,,J. Barea enters the game for M. Ellis,74,95
331,3,1:12.0,C. Brewer makes 2-pt jump shot from 15 ft (assist by S. Muhammad),,76,95
332,3,1:12.0,Shooting foul by D. Harris (drawn by C. Brewer),,76,95
333,3,1:12.0,C. Brewer misses free throw 1 of 1,,76,95
334,3,1:11.0,,Defensive rebound by A. Aminu,76,95
335,3,0:59.0,,Shooting foul by C. Brewer (drawn by J. Barea),76,95
336,3,0:59.0,,J. Barea makes free throw 1 of 2,76,96
337,3,0:59.0,,J. Barea makes free throw 2 of 2,76,97
338,3,0:48.0,C. Brewer misses 2-pt layup from 2 ft,,76,97
339,3,0:48.0,Offensive rebound by S. Muhammad,,76,97
340,3,0:48.0,S. Muhammad makes 2-pt layup from 1 ft,,78,97
341,3,0:35.0,,D. Nowitzki makes 2-pt layup at rim (assist by J. Barea),78,99
342,3,0:26.0,R. Hummel makes 3-pt jump shot from 22 ft (assist by M. Williams),,81,99
343,3,0:04.0,,B. Wright makes 2-pt layup from 1 ft,81,101
344,3,0:03.0,Personal foul by D. Harris (drawn by M. Williams),,81,101
345,3,0:03.0,M. Williams misses free throw 1 of 2,,81,101
346,3,0:03.0,Offensive rebound by Team,,81,101
347,3,0:03.0,M. Williams makes free throw 2 of 2,,82,101
348,3,0:00.0,,D. Harris misses 3-pt jump shot from 53 ft,82,101
349,3,0:00.0,,Offensive rebound by Team,82,101
350,4,11:39.0,,Turnover by B. Wright (3 sec),82,101
351,4,11:20.0,M. Williams misses 2-pt jump shot from 20 ft,,82,101
352,4,11:19.0,,Defensive rebound by D. Harris,82,101
353,4,11:13.0,,A. Aminu makes 2-pt layup from 2 ft (assist by D. Harris),82,103
354,4,11:08.0,,Offensive charge foul by C. Brewer (drawn by D. Harris),82,103
355,4,11:08.0,Turnover by C. Brewer (offensive foul),,82,103
356,4,11:08.0,G. Dieng enters the game for R. Hummel,,82,103
357,4,10:46.0,,J. Barea misses 2-pt layup from 2 ft,82,103
358,4,10:45.0,Defensive rebound by G. Dieng,,82,103
359,4,10:35.0,C. Brewer misses 3-pt jump shot from 23 ft,,82,103
360,4,10:34.0,,Defensive rebound by D. Harris,82,103
361,4,10:21.0,,J. Barea misses 2-pt jump shot from 22 ft,82,103
362,4,10:20.0,Defensive rebound by C. Budinger,,82,103
363,4,10:17.0,Clear path foul by J. Barea,,82,103
364,4,10:17.0,S. Muhammad makes clear path free throw 1 of 2,,83,103
365,4,10:17.0,S. Muhammad makes clear path free throw 2 of 2,,84,103
366,4,10:07.0,Shooting foul by J. Barea (drawn by S. Muhammad),,84,103
367,4,10:07.0,S. Muhammad makes free throw 1 of 2,,85,103
368,4,10:07.0,S. Muhammad makes free throw 2 of 2,,86,103
369,4,9:58.0,,R. Jefferson makes 2-pt layup at rim,86,105
370,4,9:58.0,,Shooting foul by M. Williams (drawn by R. Jefferson),86,105
371,4,9:58.0,K. Martin enters the game for C. Budinger,,86,105
372,4,9:58.0,,R. Jefferson misses free throw 1 of 1,86,105
373,4,9:56.0,Defensive rebound by G. Dieng,,86,105
374,4,9:44.0,Z. LaVine enters the game for M. Williams,,86,105
375,4,9:41.0,K. Martin makes 2-pt jump shot from 19 ft (assist by C. Brewer),,88,105
376,4,9:34.0,,R. Jefferson makes 2-pt layup from 2 ft (assist by J. Barea),88,107
377,4,9:34.0,,Shooting foul by G. Dieng (drawn by R. Jefferson),88,107
378,4,9:34.0,,R. Jefferson makes free throw 1 of 1,88,108
379,4,9:23.0,Shooting foul by A. Aminu (drawn by K. Martin),,88,108
380,4,9:23.0,K. Martin makes free throw 1 of 2,,89,108
381,4,9:23.0,K. Martin makes free throw 2 of 2,,90,108
382,4,9:17.0,,Personal foul by Z. LaVine (drawn by J. Barea),90,108
383,4,9:17.0,,T. Chandler enters the game for B. Wright,90,108
384,4,9:17.0,,M. Ellis enters the game for A. Aminu,90,108
