,QUARTER,TIME_REMAINING,DALLAS_ACTION,DENVER_ACTION,DALLAS_SCORE,DENVER_SCORE
46,1,6:39.0,,Offensive rebound by W. Chandler,13,11
47,1,6:36.0,,W. Chandler makes 2-pt dunk at rim,13,13
48,1,6:18.0,D. Nowitzki makes 2-pt layup from 1 ft,,15,13
49,1,6:03.0,,D. Gallinari misses 3-pt jump shot from 26 ft,15,13
50,1,6:01.0,Defensive rebound by T. Chandler,,15,13
51,1,5:48.0,Turnover by M. Ellis (bad pass),,15,13
52,1,5:48.0,,Denver full timeout,15,13
53,1,5:48.0,A. Aminu enters the game for R. Jefferson,,15,13
54,1,5:48.0,D. Harris enters the game for D. Nowitzki,,15,13
55,1,5:48.0,C. Villanueva enters the game for T. Chandler,,15,13
56,1,5:48.0,A. Stoudemire enters the game for M. Ellis,,15,13
57,1,5:48.0,J. Barea enters the game for R. Felton,,15,13
58,1,5:30.0,,K. Faried makes 2-pt layup from 1 ft (assist by R. Foye),15,15
59,1,5:30.0,,Shooting foul by A. Aminu (drawn by K. Faried),15,15
60,1,5:30.0,,K. Faried misses free throw 1 of 1,15,15
61,1,5:29.0,Defensive rebound by C. Villanueva,,15,15
62,1,5:15.0,C. Villanueva makes 3-pt jump shot from 25 ft (assist by J. Barea),,18,15
63,1,4:50.0,,R. Foye misses 2-pt jump shot from 3 ft,18,15
64,1,4:48.0,Defensive rebound by A. Stoudemire,,18,15
65,1,4:40.0,A. Stoudemire makes 2-pt layup from 1 ft (assist by J. Barea),,20,15
66,1,4:27.0,,Shooting foul by A. Stoudemire (drawn by K. Faried),20,15
67,1,4:27.0,,K. Faried makes free throw 1 of 2,20,16
68,1,4:27.0,,J. Hickson enters the game for D. Gallinari,20,16
69,1,4:27.0,,W. Barton enters the game for R. Foye,20,16
70,1,4:27.0,,K. Faried makes free throw 2 of 2,20,17
71,1,4:11.0,A. Aminu makes 2-pt layup from 1 ft,,22,17
72,1,4:06.0,,Offensive foul by K. Faried (drawn by C. Villanueva),22,17
73,1,4:06.0,,Turnover by K. Faried (offensive foul),22,17
74,1,4:06.0,,G. Harris enters the game for K. Faried,22,17
75,1,3:47.0,J. Barea makes 3-pt jump shot from 24 ft (assist by D. Harris),,25,17
76,1,3:33.0,,W. Barton misses 3-pt jump shot from 23 ft,25,17
77,1,3:31.0,Defensive rebound by J. Barea,,25,17
78,1,3:23.0,J. Barea misses 2-pt jump shot from 11 ft,,25,17
79,1,3:21.0,,Defensive rebound by W. Chandler,25,17
80,1,3:16.0,,W. Chandler makes 2-pt layup from 2 ft,25,19
81,1,3:02.0,A. Stoudemire makes 2-pt layup from 2 ft (assist by J. Barea),,27,19
82,1,2:46.0,,W. Barton misses 2-pt jump shot from 15 ft,27,19
83,1,2:45.0,,Offensive rebound by J. Hickson,27,19
84,1,2:42.0,,J. Hickson makes 2-pt jump shot from 9 ft,27,21
85,1,2:38.0,Shooting foul by W. Barton (drawn by D. Harris),,27,21
86,1,2:38.0,Dallas full timeout,,27,21
87,1,2:38.0,D. Harris misses free throw 1 of 2,,27,21
88,1,2:38.0,Offensive rebound by Team,,27,21
89,1,2:38.0,D. Harris makes free throw 2 of 2,,28,21
90,1,2:28.0,,J. Hickson misses 2-pt jump shot from 5 ft,28,21
91,1,2:26.0,Defensive rebound by J. Barea,,28,21
92,1,2:20.0,D. Harris makes 2-pt layup from 2 ft (assist by J. Barea),,30,21
93,1,2:02.0,,W. Barton misses 3-pt jump shot from 23 ft,30,21
94,1,2:00.0,Defensive rebound by A. Stoudemire,,30,21
95,1,1:52.0,C. Villanueva misses 3-pt jump shot from 25 ft,,30,21
96,1,1:51.0,,Defensive rebound by J. Hickson,30,21
97,1,1:44.0,,Personal foul by J. Barea (drawn by G. Harris),30,21
98,1,1:44.0,,J. Nurkić enters the game for W. Chandler,30,21
99,1,1:31.0,,J. Hickson misses 2-pt jump shot from 6 ft,30,21
100,1,1:30.0,,Offensive rebound by J. Nurkić,30,21
101,1,1:18.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by W. Barton),30,23
102,1,1:07.0,Shooting foul by W. Barton (drawn by D. Harris),,30,23
103,1,1:07.0,D. Harris makes free throw 1 of 2,,31,23
104,1,1:07.0,,E. Green enters the game for W. Barton,31,23
105,1,1:07.0,D. Harris makes free throw 2 of 2,,32,23
106,1,0:56.0,,Shooting foul by J. Barea (drawn by T. Lawson),32,23
107,1,0:56.0,,T. Lawson makes free throw 1 of 2,32,24
108,1,0:56.0,R. Felton enters the game for J. Barea,,32,24
109,1,0:56.0,,T. Lawson makes free throw 2 of 2,32,25
110,1,0:33.0,C. Villanueva misses 3-pt jump shot from 24 ft,,32,25
111,1,0:31.0,,Defensive rebound by J. Nurkić,32,25
112,1,0:25.0,,T. Lawson makes 2-pt jump shot from 15 ft (assist by J. Nurkić),32,27
113,1,0:04.0,D. Harris makes 3-pt jump shot from 24 ft (assist by R. Felton),,35,27
114,1,0:00.0,,E. Green misses 3-pt jump shot from 26 ft,35,27
115,1,0:00.0,,Offensive rebound by Team,35,27
116,2,11:49.0,Personal foul by J. Nurkić (drawn by D. Nowitzki),,35,27
117,2,11:43.0,T. Chandler makes 2-pt dunk at rim (assist by M. Ellis),,37,27
118,2,11:25.0,,R. Foye misses 2-pt jump shot from 20 ft,37,27
119,2,11:23.0,Defensive rebound by R. Felton,,37,27
120,2,11:05.0,Personal foul by G. Harris (drawn by T. Chandler),,37,27
121,2,10:56.0,M. Ellis misses 2-pt jump shot from 8 ft,,37,27
122,2,10:55.0,,Defensive rebound by G. Harris,37,27
123,2,10:43.0,,Shooting foul by T. Chandler (drawn by J. Nurkić),37,27
124,2,10:43.0,,J. Nurkić makes free throw 1 of 2,37,28
125,2,10:43.0,,J. Nurkić makes free throw 2 of 2,37,29
126,2,10:25.0,Shooting foul by G. Harris (drawn by D. Nowitzki),,37,29
127,2,10:25.0,D. Nowitzki makes free throw 1 of 2,,38,29
128,2,10:25.0,D. Nowitzki makes free throw 2 of 2,,39,29
129,2,10:13.0,,R. Foye makes 3-pt jump shot from 26 ft,39,32
130,2,9:55.0,Turnover by R. Jefferson (bad pass),,39,32
131,2,9:41.0,,D. Gallinari misses 2-pt jump shot from 13 ft,39,32
132,2,9:39.0,Defensive rebound by D. Nowitzki,,39,32
133,2,9:32.0,M. Ellis misses 2-pt layup from 1 ft,,39,32
134,2,9:31.0,Offensive rebound by T. Chandler,,39,32
135,2,9:31.0,T. Chandler makes 2-pt layup from 1 ft,,41,32
136,2,9:12.0,,J. Nurkić makes 2-pt hook shot from 1 ft (assist by D. Gallinari),41,34
137,2,9:05.0,Personal foul by R. Foye (drawn by T. Chandler),,41,34
138,2,8:51.0,Shooting foul by D. Gallinari (drawn by D. Nowitzki),,41,34
139,2,8:51.0,Official timeout,,41,34
140,2,8:51.0,,W. Chandler enters the game for D. Gallinari,41,34
141,2,8:51.0,D. Nowitzki makes free throw 1 of 2,,42,34
142,2,8:51.0,D. Nowitzki makes free throw 2 of 2,,43,34
143,2,8:37.0,,R. Foye misses 3-pt jump shot from 24 ft,43,34
144,2,8:37.0,,Offensive rebound by Team,43,34
145,2,8:37.0,Loose ball foul by T. Chandler (drawn by J. Nurkić),,43,34
146,2,8:37.0,A. Stoudemire enters the game for T. Chandler,,43,34
147,2,8:29.0,,G. Harris misses 3-pt jump shot from 23 ft,43,34
148,2,8:27.0,Defensive rebound by D. Nowitzki,,43,34
149,2,8:20.0,R. Jefferson makes 2-pt dunk at rim (assist by R. Felton),,45,34
150,2,8:03.0,,W. Chandler misses 2-pt jump shot from 19 ft,45,34
151,2,8:03.0,Defensive rebound by Team,,45,34
152,2,8:03.0,,Loose ball foul by J. Nurkić (drawn by A. Stoudemire),45,34
153,2,8:03.0,A. Stoudemire makes free throw 1 of 2,,46,34
154,2,8:03.0,,J. Hickson enters the game for J. Nurkić,46,34
155,2,8:03.0,A. Stoudemire makes free throw 2 of 2,,47,34
156,2,7:50.0,,Turnover by J. Hickson (lost ball),47,34
157,2,7:42.0,R. Felton misses 2-pt jump shot from 14 ft,,47,34
158,2,7:41.0,,Defensive rebound by W. Chandler,47,34
159,2,7:36.0,,R. Foye misses 2-pt jump shot from 3 ft,47,34
160,2,7:35.0,Defensive rebound by Team,,47,34
161,2,7:20.0,D. Nowitzki makes 2-pt jump shot from 12 ft (assist by M. Ellis),,49,34
162,2,7:06.0,,G. Harris misses 2-pt layup from 1 ft,49,34
163,2,7:05.0,,Offensive rebound by J. Hickson,49,34
164,2,7:04.0,,Shooting foul by R. Jefferson (drawn by J. Hickson),49,34
165,2,7:04.0,,J. Hickson makes free throw 1 of 2,49,35
166,2,7:04.0,,J. Hickson misses free throw 2 of 2,49,35
167,2,7:02.0,,Offensive rebound by W. Chandler,49,35
168,2,6:48.0,,E. Green misses 3-pt jump shot from 24 ft,49,35
169,2,6:44.0,Defensive rebound by A. Stoudemire,,49,35
170,2,6:28.0,R. Jefferson misses 2-pt jump shot from 4 ft,,49,35
171,2,6:23.0,,Defensive rebound by W. Chandler,49,35
172,2,6:15.0,,E. Green misses 2-pt jump shot from 5 ft,49,35
173,2,6:14.0,,Offensive rebound by J. Hickson,49,35
174,2,6:13.0,,Offensive foul by J. Hickson (drawn by A. Stoudemire),49,35
175,2,6:13.0,,Turnover by J. Hickson (offensive foul),49,35
176,2,6:13.0,,T. Lawson enters the game for G. Harris,49,35
177,2,5:57.0,R. Jefferson makes 2-pt jump shot from 4 ft (assist by R. Felton),,51,35
178,2,5:44.0,,E. Green makes 2-pt jump shot from 9 ft (assist by T. Lawson),51,37
179,2,5:43.0,Dallas full timeout,,51,37
180,2,5:43.0,D. Harris enters the game for R. Jefferson,,51,37
181,2,5:43.0,J. Barea enters the game for D. Nowitzki,,51,37
182,2,5:43.0,A. Aminu enters the game for M. Ellis,,51,37
183,2,5:43.0,C. Villanueva enters the game for R. Felton,,51,37
184,2,5:43.0,,D. Gallinari enters the game for R. Foye,51,37
185,2,5:43.0,,K. Faried enters the game for J. Hickson,51,37
186,2,5:27.0,A. Stoudemire makes 2-pt layup from 2 ft (assist by J. Barea),,53,37
187,2,5:12.0,,T. Lawson makes 2-pt jump shot from 13 ft,53,39
188,2,5:00.0,A. Stoudemire makes 2-pt jump shot from 12 ft (assist by J. Barea),,55,39
189,2,4:44.0,,E. Green misses 3-pt jump shot from 23 ft,55,39
190,2,4:43.0,Defensive rebound by A. Stoudemire,,55,39
191,2,4:39.0,Personal foul by E. Green (drawn by D. Harris),,55,39
192,2,4:39.0,D. Harris misses free throw 1 of 2,,55,39
193,2,4:39.0,Offensive rebound by Team,,55,39
194,2,4:39.0,D. Harris makes free throw 2 of 2,,56,39
195,2,4:27.0,,T. Lawson makes 2-pt jump shot from 20 ft,56,41
196,2,4:18.0,C. Villanueva misses 2-pt layup from 3 ft,,56,41
197,2,4:17.0,Offensive rebound by Team,,56,41
198,2,4:17.0,,R. Foye enters the game for E. Green,56,41
199,2,4:09.0,C. Villanueva misses 3-pt jump shot from 23 ft,,56,41
200,2,4:08.0,,Defensive rebound by D. Gallinari,56,41
201,2,4:02.0,,Shooting foul by A. Aminu (drawn by D. Gallinari),56,41
202,2,4:02.0,,D. Gallinari makes free throw 1 of 2,56,42
203,2,4:02.0,,D. Gallinari makes free throw 2 of 2,56,43
204,2,3:41.0,J. Barea misses 3-pt jump shot from 25 ft,,56,43
205,2,3:40.0,,Defensive rebound by T. Lawson,56,43
206,2,3:34.0,,T. Lawson misses 2-pt jump shot from 17 ft,56,43
207,2,3:33.0,Defensive rebound by A. Aminu,,56,43
208,2,3:27.0,J. Barea makes 2-pt layup from 2 ft (assist by A. Aminu),,58,43
209,2,3:18.0,,K. Faried makes 2-pt layup from 1 ft (assist by T. Lawson),58,45
210,2,3:00.0,A. Stoudemire makes 2-pt layup from 1 ft (assist by J. Barea),,60,45
211,2,2:54.0,,Shooting block foul by C. Villanueva (drawn by D. Gallinari),60,45
212,2,2:54.0,,Denver full timeout,60,45
213,2,2:54.0,,D. Gallinari makes free throw 1 of 2,60,46
214,2,2:54.0,,D. Gallinari makes free throw 2 of 2,60,47
215,2,2:40.0,A. Aminu makes 2-pt layup from 1 ft (assist by C. Villanueva),,62,47
216,2,2:22.0,,W. Chandler misses 3-pt jump shot from 22 ft,62,47
217,2,2:21.0,Defensive rebound by A. Aminu,,62,47
218,2,2:07.0,Turnover by D. Harris (bad pass; steal by W. Chandler),,62,47
219,2,2:01.0,,R. Foye makes 3-pt jump shot from 23 ft (assist by D. Gallinari),62,50
220,2,1:59.0,Dallas full timeout,,62,50
221,2,1:59.0,T. Chandler enters the game for J. Barea,,62,50
222,2,1:59.0,M. Ellis enters the game for A. Stoudemire,,62,50
223,2,1:59.0,D. Nowitzki enters the game for C. Villanueva,,62,50
224,2,1:59.0,,W. Barton enters the game for D. Gallinari,62,50
225,2,1:59.0,,J. Nurkić enters the game for K. Faried,62,50
226,2,1:45.0,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by D. Harris),,64,50
227,2,1:35.0,,T. Lawson misses 2-pt jump shot from 18 ft,64,50
228,2,1:34.0,,Offensive rebound by W. Chandler,64,50
229,2,1:30.0,,W. Chandler misses 3-pt jump shot from 26 ft,64,50
230,2,1:29.0,Defensive rebound by T. Chandler,,64,50
231,2,1:18.0,A. Aminu makes 2-pt jump shot from 3 ft (assist by D. Harris),,66,50
232,2,1:03.0,,J. Nurkić misses 2-pt jump shot from 3 ft,66,50
233,2,1:02.0,Defensive rebound by T. Chandler,,66,50
234,2,0:58.0,D. Harris makes 3-pt jump shot from 24 ft,,69,50
235,2,0:47.0,,W. Chandler misses 3-pt jump shot from 22 ft,69,50
236,2,0:46.0,,Offensive rebound by J. Nurkić,69,50
237,2,0:43.0,,J. Nurkić misses 2-pt layup from 2 ft (block by D. Nowitzki),69,50
238,2,0:43.0,,Offensive rebound by Team,69,50
239,2,0:39.0,,Turnover by R. Foye (bad pass; steal by D. Harris),69,50
240,2,0:37.0,T. Chandler makes flagrant free throw 1 of 2,,70,50
241,2,0:37.0,T. Chandler makes flagrant free throw 2 of 2,,71,50
242,2,0:33.0,M. Ellis makes 2-pt jump shot from 18 ft (assist by D. Nowitzki),,73,50
243,2,0:20.0,B. James enters the game for T. Chandler,,73,50
244,2,0:17.0,,Shooting foul by M. Ellis (drawn by J. Nurkić),73,50
245,2,0:17.0,,J. Nurkić makes free throw 1 of 2,73,51
246,2,0:17.0,J. Barea enters the game for A. Aminu,,73,51
247,2,0:17.0,C. Villanueva enters the game for B. James,,73,51
248,2,0:17.0,,J. Lauvergne enters the game for W. Chandler,73,51
249,2,0:17.0,,J. Nurkić makes free throw 2 of 2,73,52
250,2,0:00.0,M. Ellis misses 2-pt jump shot from 9 ft,,73,52
251,2,0:00.0,Offensive rebound by Team,,73,52
252,3,11:45.0,M. Ellis misses 2-pt jump shot from 18 ft,,73,52
253,3,11:43.0,,Defensive rebound by R. Foye,73,52
254,3,11:29.0,,D. Gallinari misses 3-pt jump shot from 23 ft,73,52
255,3,11:28.0,Defensive rebound by R. Felton,,73,52
256,3,11:21.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,73,52
257,3,11:19.0,,Defensive rebound by K. Faried,73,52
258,3,11:03.0,,D. Gallinari makes 2-pt jump shot from 19 ft (assist by T. Lawson),73,54
259,3,10:36.0,R. Jefferson misses 3-pt jump shot from 22 ft,,73,54
260,3,10:34.0,,Defensive rebound by D. Gallinari,73,54
261,3,10:29.0,,R. Foye misses 3-pt jump shot from 26 ft,73,54
262,3,10:28.0,,Offensive rebound by K. Faried,73,54
263,3,10:24.0,,K. Faried misses 2-pt jump shot from 5 ft (block by T. Chandler),73,54
264,3,10:22.0,Defensive rebound by T. Chandler,,73,54
265,3,10:18.0,R. Felton makes 2-pt layup from 2 ft,,75,54
266,3,10:18.0,Shooting foul by K. Faried (drawn by R. Felton),,75,54
267,3,10:18.0,R. Felton misses free throw 1 of 1,,75,54
268,3,10:16.0,,Defensive rebound by K. Faried,75,54
269,3,10:01.0,,R. Foye misses 3-pt jump shot from 26 ft,75,54
270,3,9:59.0,Defensive rebound by R. Jefferson,,75,54
271,3,9:49.0,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by R. Jefferson),,77,54
272,3,9:36.0,,Personal foul by R. Jefferson (drawn by K. Faried),77,54
273,3,9:27.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by K. Faried),77,57
274,3,9:20.0,Personal foul by D. Gallinari (drawn by R. Jefferson),,77,57
275,3,9:08.0,R. Jefferson misses 2-pt jump shot from 10 ft,,77,57
276,3,9:07.0,,Defensive rebound by D. Gallinari,77,57
277,3,9:04.0,,Offensive foul by K. Faried (drawn by R. Jefferson),77,57
278,3,9:04.0,,Turnover by K. Faried (offensive foul),77,57
279,3,8:53.0,R. Jefferson makes 3-pt jump shot from 24 ft (assist by T. Chandler),,80,57
280,3,8:43.0,,T. Lawson makes 2-pt jump shot from 18 ft,80,59
281,3,8:41.0,Turnover by D. Nowitzki (bad pass; steal by R. Foye),,80,59
282,3,8:35.0,,W. Chandler misses 3-pt jump shot from 22 ft,80,59
283,3,8:34.0,Defensive rebound by D. Nowitzki,,80,59
284,3,8:28.0,R. Felton makes 2-pt layup from 2 ft,,82,59
285,3,8:10.0,,R. Foye makes 3-pt jump shot from 24 ft (assist by T. Lawson),82,62
286,3,8:01.0,Turnover by M. Ellis (lost ball; steal by R. Foye),,82,62
287,3,8:01.0,,Personal take foul by M. Ellis (drawn by R. Foye),82,62
288,3,7:48.0,,W. Chandler misses 2-pt jump shot from 4 ft (block by D. Nowitzki),82,62
289,3,7:46.0,,Offensive rebound by W. Chandler,82,62
290,3,7:43.0,,W. Chandler makes 2-pt layup at rim,82,64
291,3,7:31.0,D. Nowitzki misses 2-pt jump shot from 10 ft,,82,64
292,3,7:30.0,Offensive rebound by Team,,82,64
293,3,7:30.0,,Loose ball foul by K. Faried (drawn by T. Chandler),82,64
294,3,7:30.0,,J. Hickson enters the game for K. Faried,82,64
295,3,7:22.0,M. Ellis misses 2-pt jump shot from 6 ft,,82,64
296,3,7:21.0,,Defensive rebound by J. Hickson,82,64
297,3,7:12.0,,T. Lawson misses 2-pt jump shot from 19 ft,82,64
298,3,7:10.0,Defensive rebound by T. Chandler,,82,64
299,3,7:06.0,R. Jefferson makes 2-pt dunk at rim (assist by R. Felton),,84,64
300,3,6:49.0,,D. Gallinari makes 2-pt jump shot from 17 ft (assist by T. Lawson),84,66
301,3,6:35.0,R. Jefferson misses 3-pt jump shot from 22 ft,,84,66
302,3,6:33.0,,Defensive rebound by J. Hickson,84,66
303,3,6:21.0,,J. Hickson misses 2-pt layup from 1 ft,84,66
304,3,6:20.0,Defensive rebound by D. Nowitzki,,84,66
305,3,6:15.0,Turnover by M. Ellis (bad pass; steal by D. Gallinari),,84,66
306,3,6:15.0,,Personal foul by R. Felton (drawn by D. Gallinari),84,66
307,3,6:15.0,A. Stoudemire enters the game for R. Jefferson,,84,66
308,3,6:15.0,C. Villanueva enters the game for D. Nowitzki,,84,66
309,3,6:15.0,J. Barea enters the game for T. Chandler,,84,66
310,3,6:15.0,A. Aminu enters the game for M. Ellis,,84,66
311,3,6:15.0,D. Harris enters the game for R. Felton,,84,66
312,3,6:04.0,,T. Lawson makes 2-pt layup from 2 ft,84,68
313,3,5:53.0,A. Stoudemire makes 2-pt layup from 1 ft (assist by J. Barea),,86,68
314,3,5:32.0,,R. Foye makes 3-pt jump shot from 22 ft (assist by T. Lawson),86,71
315,3,5:17.0,A. Stoudemire misses 2-pt jump shot from 14 ft,,86,71
316,3,5:16.0,,Defensive rebound by T. Lawson,86,71
317,3,5:12.0,,Turnover by T. Lawson (bad pass),86,71
318,3,5:12.0,,Denver full timeout,86,71
319,3,5:02.0,D. Harris misses 2-pt jump shot from 7 ft,,86,71
320,3,5:01.0,Offensive rebound by Team,,86,71
321,3,5:01.0,,Loose ball foul by R. Foye (drawn by A. Stoudemire),86,71
322,3,4:55.0,Personal foul by J. Hickson (drawn by A. Stoudemire),,86,71
323,3,4:55.0,A. Stoudemire makes free throw 1 of 2,,87,71
324,3,4:55.0,A. Stoudemire misses free throw 2 of 2,,87,71
325,3,4:53.0,,Defensive rebound by J. Hickson,87,71
326,3,4:36.0,,D. Gallinari misses 2-pt jump shot from 18 ft,87,71
327,3,4:35.0,,Offensive rebound by J. Hickson,87,71
328,3,4:35.0,,Shooting foul by A. Stoudemire (drawn by J. Hickson),87,71
329,3,4:35.0,,J. Hickson misses free throw 1 of 2,87,71
330,3,4:35.0,,Offensive rebound by Team,87,71
331,3,4:35.0,,J. Hickson makes free throw 2 of 2,87,72
332,3,4:11.0,A. Stoudemire misses 2-pt layup from 1 ft,,87,72
333,3,4:11.0,,Defensive rebound by Team,87,72
334,3,4:03.0,,D. Gallinari makes 3-pt jump shot from 24 ft (assist by W. Chandler),87,75
335,3,4:02.0,Dallas full timeout,,87,75
336,3,3:47.0,D. Harris misses 2-pt layup from 1 ft,,87,75
337,3,3:46.0,,Defensive rebound by W. Chandler,87,75
338,3,3:36.0,,T. Lawson misses 2-pt layup from 1 ft,87,75
339,3,3:34.0,,Offensive rebound by J. Hickson,87,75
340,3,3:34.0,,J. Hickson makes 2-pt dunk at rim,87,77
341,3,3:25.0,Turnover by D. Harris (traveling),,87,77
342,3,3:11.0,,T. Lawson makes 2-pt jump shot from 17 ft,87,79
343,3,3:04.0,J. Barea misses 3-pt jump shot from 25 ft,,87,79
344,3,3:03.0,,Defensive rebound by D. Gallinari,87,79
345,3,2:51.0,,J. Hickson makes 2-pt dunk at rim (assist by T. Lawson),87,81
346,3,2:51.0,Dallas full timeout,,87,81
347,3,2:51.0,D. Nowitzki enters the game for J. Barea,,87,81
348,3,2:51.0,R. Felton enters the game for C. Villanueva,,87,81
349,3,2:33.0,D. Harris makes 2-pt jump shot from 7 ft,,89,81
350,3,2:17.0,,T. Lawson misses 3-pt jump shot from 24 ft,89,81
351,3,2:16.0,Defensive rebound by D. Nowitzki,,89,81
352,3,2:10.0,Turnover by A. Aminu (step out of bounds),,89,81
353,3,1:54.0,,D. Gallinari makes 3-pt jump shot from 24 ft,89,84
354,3,1:34.0,R. Felton misses 3-pt jump shot from 24 ft,,89,84
355,3,1:32.0,,Defensive rebound by J. Hickson,89,84
356,3,1:25.0,,D. Gallinari misses 3-pt jump shot from 25 ft,89,84
357,3,1:23.0,,Offensive rebound by W. Chandler,89,84
358,3,1:14.0,,Turnover by T. Lawson (bad pass; steal by D. Harris),89,84
359,3,1:08.0,A. Aminu makes 2-pt dunk at rim (assist by D. Harris),,91,84
360,3,0:48.0,,D. Gallinari misses 2-pt jump shot from 6 ft,91,84
361,3,0:47.0,,Offensive rebound by Team,91,84
362,3,0:46.0,,Shooting foul by D. Nowitzki (drawn by J. Hickson),91,84
363,3,0:46.0,,J. Hickson makes free throw 1 of 2,91,85
364,3,0:46.0,T. Chandler enters the game for A. Stoudemire,,91,85
365,3,0:46.0,,J. Nurkić enters the game for D. Gallinari,91,85
366,3,0:46.0,,J. Hickson makes free throw 2 of 2,91,86
367,3,0:26.0,A. Aminu misses 2-pt jump shot from 6 ft,,91,86
368,3,0:25.0,Offensive rebound by A. Aminu,,91,86
369,3,0:23.0,A. Aminu misses 2-pt layup from 1 ft,,91,86
370,3,0:23.0,Offensive rebound by A. Aminu,,91,86
371,3,0:23.0,A. Aminu makes 2-pt layup from 1 ft,,93,86
372,3,0:06.0,,R. Foye makes 3-pt jump shot from 24 ft (assist by T. Lawson),93,89
373,3,0:01.0,R. Felton misses 2-pt jump shot from 19 ft,,93,89
374,3,0:00.0,Offensive rebound by Team,,93,89
375,4,11:44.0,,J. Hickson makes 2-pt dunk at rim (assist by T. Lawson),93,91
376,4,11:23.0,D. Nowitzki makes 2-pt jump shot from 17 ft,,95,91
377,4,11:10.0,,Offensive foul by J. Nurkić (drawn by R. Jefferson),95,91
378,4,11:10.0,,Turnover by J. Nurkić (offensive foul),95,91
379,4,10:53.0,R. Jefferson makes 3-pt jump shot from 24 ft (assist by M. Ellis),,98,91
380,4,10:26.0,,J. Nurkić misses 2-pt jump shot from 3 ft,98,91
381,4,10:24.0,,Offensive rebound by J. Nurkić,98,91
382,4,10:20.0,,J. Nurkić misses 2-pt jump shot from 3 ft,98,91
