,QUARTER,TIME_REMAINING,UTAH_ACTION,MINNESOTA_ACTION,UTAH_SCORE,MINNESOTA_SCORE
67,1,3:30.0,D. Exum makes 3-pt jump shot from 24 ft (assist by T. Booker),,14,13
68,1,3:05.0,,A. Wiggins makes 2-pt layup at rim,14,15
69,1,2:47.0,G. Hayward makes 3-pt jump shot from 24 ft (assist by T. Booker),,17,15
70,1,2:28.0,,Shooting foul by R. Gobert (drawn by G. Dieng),17,15
71,1,2:28.0,,G. Dieng makes free throw 1 of 2,17,16
72,1,2:28.0,,M. Williams enters the game for Z. LaVine,17,16
73,1,2:28.0,,T. Daniels enters the game for S. Muhammad,17,16
74,1,2:28.0,,G. Dieng makes free throw 2 of 2,17,17
75,1,2:11.0,G. Hayward misses 2-pt jump shot from 10 ft,,17,17
76,1,2:10.0,,Defensive rebound by M. Williams,17,17
77,1,2:05.0,,T. Young makes 2-pt layup from 1 ft (assist by M. Williams),17,19
78,1,1:55.0,Personal foul by T. Daniels (drawn by G. Hayward),,17,19
79,1,1:55.0,J. Evans enters the game for R. Gobert,,17,19
80,1,1:38.0,D. Exum misses 2-pt jump shot from 20 ft,,17,19
81,1,1:36.0,Offensive rebound by T. Booker,,17,19
82,1,1:19.0,I. Clark makes 3-pt jump shot from 22 ft (assist by T. Booker),,20,19
83,1,0:52.0,,T. Young makes 2-pt layup from 2 ft (assist by T. Daniels),20,21
84,1,0:33.0,G. Hayward misses 2-pt jump shot from 9 ft (block by T. Young),,20,21
85,1,0:31.0,,Defensive rebound by M. Williams,20,21
86,1,0:25.0,,M. Williams misses 2-pt jump shot from 22 ft,20,21
87,1,0:22.0,Defensive rebound by T. Booker,,20,21
88,1,0:02.0,T. Booker misses 2-pt jump shot from 20 ft,,20,21
89,1,0:01.0,,Defensive rebound by M. Williams,20,21
90,2,11:42.0,,M. Williams misses 3-pt jump shot from 24 ft,20,21
91,2,11:41.0,Defensive rebound by T. Booker,,20,21
92,2,11:23.0,D. Exum misses 3-pt jump shot from 25 ft,,20,21
93,2,11:22.0,,Defensive rebound by A. Wiggins,20,21
94,2,11:12.0,,A. Wiggins makes 2-pt jump shot from 13 ft,20,23
95,2,10:55.0,,Violation by T. Young (kicked ball),20,23
96,2,10:55.0,,A. Bennett enters the game for T. Young,20,23
97,2,10:55.0,T. Burke enters the game for I. Clark,,20,23
98,2,10:55.0,,S. Muhammad enters the game for A. Wiggins,20,23
99,2,10:43.0,T. Booker makes 2-pt layup at rim (assist by D. Exum),,22,23
100,2,10:22.0,,T. Daniels misses 3-pt jump shot from 22 ft,22,23
101,2,10:20.0,Defensive rebound by T. Booker,,22,23
102,2,10:03.0,Shooting foul by J. Adrien (drawn by J. Evans),,22,23
103,2,10:03.0,J. Evans makes free throw 1 of 2,,23,23
104,2,10:03.0,J. Evans makes free throw 2 of 2,,24,23
105,2,9:50.0,,T. Daniels misses 3-pt jump shot from 24 ft (block by T. Booker),24,23
106,2,9:48.0,,Offensive rebound by T. Daniels,24,23
107,2,9:45.0,,T. Daniels misses 2-pt layup at rim (block by J. Evans),24,23
108,2,9:44.0,,Offensive rebound by T. Daniels,24,23
109,2,9:42.0,,S. Muhammad misses 3-pt jump shot from 25 ft,24,23
110,2,9:40.0,Defensive rebound by J. Evans,,24,23
111,2,9:30.0,J. Ingles misses 3-pt jump shot from 25 ft,,24,23
112,2,9:27.0,,Defensive rebound by T. Daniels,24,23
113,2,9:15.0,,M. Williams misses 2-pt jump shot from 16 ft,24,23
114,2,9:14.0,Defensive rebound by T. Booker,,24,23
115,2,8:58.0,J. Evans makes 3-pt jump shot from 23 ft (assist by J. Ingles),,27,23
116,2,8:36.0,,A. Bennett misses 2-pt jump shot from 17 ft,27,23
117,2,8:34.0,,Offensive rebound by J. Adrien,27,23
118,2,8:32.0,,J. Adrien misses 2-pt layup at rim (block by J. Evans),27,23
119,2,8:31.0,,Offensive rebound by A. Bennett,27,23
120,2,8:29.0,,A. Bennett makes 2-pt layup from 2 ft,27,25
121,2,8:10.0,T. Burke makes 2-pt jump shot from 21 ft,,29,25
122,2,7:54.0,,S. Muhammad misses 2-pt jump shot from 11 ft,29,25
123,2,7:53.0,Defensive rebound by T. Booker,,29,25
124,2,7:42.0,J. Evans makes 2-pt dunk at rim (assist by T. Booker),,31,25
125,2,7:42.0,,Minnesota full timeout,31,25
126,2,7:42.0,,A. Wiggins enters the game for S. Muhammad,31,25
127,2,7:42.0,,Z. LaVine enters the game for T. Daniels,31,25
128,2,7:30.0,,M. Williams makes 2-pt jump shot from 9 ft (assist by A. Wiggins),31,27
129,2,7:03.0,Turnover by Team (shot clock),,31,27
130,2,6:51.0,,Z. LaVine makes 2-pt jump shot from 19 ft,31,29
131,2,6:38.0,Offensive foul by T. Booker (drawn by M. Williams),,31,29
132,2,6:38.0,Turnover by T. Booker (offensive foul),,31,29
133,2,6:38.0,I. Clark enters the game for D. Exum,,31,29
134,2,6:38.0,D. Favors enters the game for T. Booker,,31,29
135,2,6:23.0,,Turnover by A. Bennett (traveling),31,29
136,2,6:08.0,Turnover by J. Evans (bad pass; steal by A. Bennett),,31,29
137,2,6:04.0,,Z. LaVine makes 2-pt dunk at rim (assist by M. Williams),31,31
138,2,5:58.0,Turnover by J. Ingles (bad pass; steal by Z. LaVine),,31,31
139,2,5:53.0,,Turnover by Z. LaVine (bad pass; steal by T. Burke),31,31
140,2,5:47.0,D. Favors makes 2-pt layup from 1 ft (assist by T. Burke),,33,31
141,2,5:30.0,,J. Adrien misses 2-pt jump shot from 13 ft,33,31
142,2,5:29.0,Defensive rebound by J. Ingles,,33,31
143,2,5:25.0,T. Burke misses 2-pt layup from 1 ft (block by Z. LaVine),,33,31
144,2,5:24.0,Offensive rebound by Team,,33,31
145,2,5:24.0,Utah full timeout,,33,31
146,2,5:24.0,,G. Dieng enters the game for J. Adrien,33,31
147,2,5:24.0,R. Gobert enters the game for J. Evans,,33,31
148,2,5:24.0,G. Hayward enters the game for J. Ingles,,33,31
149,2,5:21.0,G. Hayward misses 2-pt jump shot from 16 ft,,33,31
150,2,5:20.0,,Defensive rebound by G. Dieng,33,31
151,2,5:08.0,,M. Williams makes 2-pt jump shot from 19 ft,33,33
152,2,4:45.0,D. Favors misses 2-pt jump shot from 11 ft,,33,33
153,2,4:44.0,,Defensive rebound by A. Bennett,33,33
154,2,4:33.0,,A. Wiggins misses 2-pt jump shot from 12 ft,33,33
155,2,4:32.0,Defensive rebound by D. Favors,,33,33
156,2,4:28.0,Turnover by D. Favors (bad pass; steal by M. Williams),,33,33
157,2,4:22.0,,M. Williams makes 2-pt jump shot from 19 ft,33,35
158,2,4:20.0,Utah full timeout,,33,35
159,2,4:04.0,G. Hayward misses 2-pt jump shot from 18 ft,,33,35
160,2,4:03.0,,Defensive rebound by A. Bennett,33,35
161,2,3:41.0,,A. Wiggins misses 3-pt jump shot from 25 ft,33,35
162,2,3:39.0,Defensive rebound by D. Favors,,33,35
163,2,3:29.0,D. Favors makes 2-pt dunk at rim (assist by T. Burke),,35,35
164,2,3:07.0,,G. Dieng makes 2-pt dunk at rim (assist by A. Wiggins),35,37
165,2,2:47.0,T. Burke makes 3-pt jump shot from 23 ft (assist by R. Gobert),,38,37
166,2,2:31.0,,A. Bennett misses 2-pt layup from 1 ft (block by R. Gobert),38,37
167,2,2:30.0,Defensive rebound by T. Burke,,38,37
168,2,2:13.0,I. Clark makes 3-pt jump shot from 24 ft (assist by T. Burke),,41,37
169,2,1:57.0,,M. Williams misses 2-pt jump shot from 19 ft,41,37
170,2,1:56.0,Defensive rebound by I. Clark,,41,37
171,2,1:42.0,R. Gobert misses 2-pt jump shot from 7 ft (block by G. Dieng),,41,37
172,2,1:42.0,,Defensive rebound by Team,41,37
173,2,1:42.0,,T. Young enters the game for A. Bennett,41,37
174,2,1:42.0,T. Booker enters the game for D. Favors,,41,37
175,2,1:32.0,,Z. LaVine misses 2-pt jump shot from 6 ft,41,37
176,2,1:29.0,,Offensive rebound by Z. LaVine,41,37
177,2,1:28.0,,Shooting foul by R. Gobert (drawn by G. Dieng),41,37
178,2,1:28.0,,G. Dieng makes free throw 1 of 2,41,38
179,2,1:28.0,J. Evans enters the game for R. Gobert,,41,38
180,2,1:28.0,,G. Dieng makes free throw 2 of 2,41,39
181,2,1:03.0,G. Hayward makes 2-pt jump shot from 19 ft,,43,39
182,2,0:46.0,,Z. LaVine makes 2-pt jump shot from 19 ft,43,41
183,2,0:29.0,T. Burke makes 2-pt layup from 2 ft,,45,41
184,2,0:21.0,,Minnesota full timeout,45,41
185,2,0:05.0,,Turnover by Z. LaVine (bad pass; steal by J. Evans),45,41
186,2,0:00.0,G. Hayward makes 2-pt dunk at rim (assist by T. Burke),,47,41
187,3,11:38.0,,T. Young misses 2-pt jump shot from 14 ft,47,41
188,3,11:36.0,,Offensive rebound by Team,47,41
189,3,11:26.0,,Z. LaVine misses 2-pt jump shot from 22 ft,47,41
190,3,11:25.0,Defensive rebound by D. Favors,,47,41
191,3,11:02.0,J. Ingles makes 2-pt jump shot from 7 ft,,49,41
192,3,10:40.0,,A. Wiggins makes 3-pt jump shot from 25 ft (assist by G. Dieng),49,44
193,3,10:24.0,R. Gobert makes 2-pt layup from 1 ft (assist by J. Ingles),,51,44
194,3,10:06.0,,T. Young misses 3-pt jump shot from 24 ft,51,44
195,3,10:05.0,Defensive rebound by D. Favors,,51,44
196,3,9:48.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),,53,44
197,3,9:45.0,,Minnesota full timeout,53,44
198,3,9:45.0,,T. Daniels enters the game for S. Muhammad,53,44
199,3,9:29.0,,Turnover by T. Young (bad pass; steal by R. Gobert),53,44
200,3,9:13.0,Turnover by R. Gobert (offensive goaltending),,53,44
201,3,8:55.0,,T. Young makes 2-pt jump shot from 3 ft,53,46
202,3,8:41.0,T. Burke makes 2-pt jump shot from 5 ft,,55,46
203,3,8:21.0,,G. Dieng misses 2-pt jump shot from 3 ft (block by R. Gobert),55,46
204,3,8:20.0,,Offensive rebound by Team,55,46
205,3,8:15.0,,A. Wiggins misses 2-pt jump shot from 5 ft,55,46
206,3,8:14.0,,Offensive rebound by Team,55,46
207,3,8:02.0,,Turnover by T. Young (lost ball; steal by J. Ingles),55,46
208,3,7:56.0,D. Favors makes 2-pt layup from 1 ft (assist by T. Burke),,57,46
209,3,7:56.0,Shooting foul by A. Wiggins (drawn by D. Favors),,57,46
210,3,7:56.0,D. Favors makes free throw 1 of 1,,58,46
211,3,7:47.0,,T. Daniels misses 2-pt layup from 2 ft (block by R. Gobert),58,46
212,3,7:46.0,,Offensive rebound by G. Dieng,58,46
213,3,7:45.0,,Shooting foul by D. Favors (drawn by G. Dieng),58,46
214,3,7:45.0,,G. Dieng makes free throw 1 of 2,58,47
215,3,7:45.0,,R. Hummel enters the game for T. Young,58,47
216,3,7:45.0,,M. Williams enters the game for Z. LaVine,58,47
217,3,7:45.0,T. Booker enters the game for D. Favors,,58,47
218,3,7:45.0,,G. Dieng makes free throw 2 of 2,58,48
219,3,7:34.0,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),,60,48
220,3,7:10.0,,G. Dieng misses 2-pt layup at rim,60,48
221,3,7:09.0,,Offensive rebound by G. Dieng,60,48
222,3,7:07.0,,G. Dieng misses 2-pt dunk at rim,60,48
223,3,7:06.0,Defensive rebound by R. Gobert,,60,48
224,3,6:56.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by T. Burke),,63,48
225,3,6:54.0,,Minnesota full timeout,63,48
226,3,6:54.0,,J. Adrien enters the game for G. Dieng,63,48
227,3,6:45.0,,Personal foul by G. Hayward (drawn by J. Adrien),63,48
228,3,6:41.0,,M. Williams misses 2-pt layup at rim (block by R. Gobert),63,48
229,3,6:39.0,Defensive rebound by T. Booker,,63,48
230,3,6:35.0,T. Booker makes 2-pt layup from 1 ft,,65,48
231,3,6:23.0,,T. Daniels misses 3-pt jump shot from 25 ft,65,48
232,3,6:20.0,,Offensive rebound by A. Wiggins,65,48
233,3,6:17.0,,A. Wiggins misses 2-pt layup from 1 ft (block by G. Hayward),65,48
234,3,6:15.0,Defensive rebound by R. Gobert,,65,48
235,3,6:10.0,Shooting foul by T. Daniels (drawn by R. Gobert),,65,48
236,3,6:10.0,R. Gobert misses free throw 1 of 2,,65,48
237,3,6:10.0,Offensive rebound by Team,,65,48
238,3,6:10.0,,S. Muhammad enters the game for A. Wiggins,65,48
239,3,6:10.0,D. Exum enters the game for J. Ingles,,65,48
240,3,6:10.0,R. Gobert makes free throw 2 of 2,,66,48
241,3,5:52.0,,M. Williams misses 2-pt jump shot from 19 ft,66,48
242,3,5:50.0,Defensive rebound by R. Gobert,,66,48
243,3,5:45.0,T. Burke makes 2-pt layup at rim (assist by T. Booker),,68,48
244,3,5:31.0,,S. Muhammad misses 2-pt layup at rim (block by R. Gobert),68,48
245,3,5:29.0,,Offensive rebound by S. Muhammad,68,48
246,3,5:28.0,,S. Muhammad makes 2-pt layup from 1 ft,68,50
247,3,5:04.0,R. Gobert misses 2-pt layup from 2 ft,,68,50
248,3,5:04.0,Offensive rebound by Team,,68,50
249,3,5:04.0,Turnover by Team (shot clock),,68,50
250,3,4:51.0,,S. Muhammad misses 3-pt jump shot from 24 ft,68,50
251,3,4:50.0,Defensive rebound by R. Gobert,,68,50
252,3,4:35.0,G. Hayward misses 3-pt jump shot from 24 ft,,68,50
253,3,4:34.0,,Defensive rebound by J. Adrien,68,50
254,3,4:27.0,,R. Hummel makes 3-pt jump shot from 23 ft (assist by M. Williams),68,53
255,3,4:03.0,T. Burke misses 3-pt jump shot from 23 ft,,68,53
256,3,4:01.0,Offensive rebound by R. Gobert,,68,53
257,3,4:01.0,R. Gobert makes 2-pt tip-in at rim,,70,53
258,3,3:46.0,,Personal foul by G. Hayward (drawn by M. Williams),70,53
259,3,3:43.0,,M. Williams makes 3-pt jump shot from 23 ft (assist by T. Daniels),70,56
260,3,3:21.0,R. Gobert makes 2-pt dunk at rim (assist by T. Booker),,72,56
261,3,3:03.0,,J. Adrien misses 2-pt jump shot from 7 ft,72,56
262,3,3:02.0,,Offensive rebound by J. Adrien,72,56
263,3,2:56.0,,R. Hummel misses 2-pt jump shot from 8 ft (block by R. Gobert),72,56
264,3,2:56.0,,Offensive rebound by Team,72,56
265,3,2:56.0,J. Ingles enters the game for G. Hayward,,72,56
266,3,2:54.0,,T. Daniels misses 2-pt jump shot from 16 ft,72,56
267,3,2:52.0,,Offensive rebound by R. Hummel,72,56
268,3,2:30.0,,J. Adrien misses 2-pt jump shot from 8 ft,72,56
269,3,2:28.0,Defensive rebound by T. Burke,,72,56
270,3,2:20.0,Personal foul by J. Adrien (drawn by R. Gobert),,72,56
271,3,2:20.0,I. Clark enters the game for T. Burke,,72,56
272,3,2:05.0,J. Ingles misses 2-pt jump shot from 21 ft,,72,56
273,3,2:03.0,Offensive rebound by T. Booker,,72,56
274,3,2:02.0,T. Booker makes 2-pt layup at rim,,74,56
275,3,1:48.0,,R. Hummel misses 2-pt jump shot from 18 ft,74,56
276,3,1:47.0,,Offensive rebound by J. Adrien,74,56
277,3,1:38.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by J. Adrien),74,59
278,3,1:28.0,Turnover by T. Booker (bad pass; steal by M. Williams),,74,59
279,3,1:24.0,,M. Williams misses 2-pt layup at rim,74,59
280,3,1:23.0,Defensive rebound by T. Booker,,74,59
281,3,1:11.0,Utah full timeout,,74,59
282,3,1:02.0,I. Clark makes 3-pt jump shot from 23 ft (assist by D. Exum),,77,59
283,3,0:42.0,,Shooting foul by R. Gobert (drawn by S. Muhammad),77,59
284,3,0:42.0,,S. Muhammad makes free throw 1 of 2,77,60
285,3,0:42.0,J. Evans enters the game for R. Gobert,,77,60
286,3,0:42.0,,S. Muhammad makes free throw 2 of 2,77,61
287,3,0:31.0,D. Exum misses 2-pt jump shot from 21 ft,,77,61
288,3,0:29.0,Offensive rebound by T. Booker,,77,61
289,3,0:04.0,D. Exum misses 3-pt jump shot from 27 ft,,77,61
290,3,0:02.0,Offensive rebound by J. Ingles,,77,61
291,4,11:37.0,I. Clark misses 2-pt jump shot from 9 ft,,77,61
292,4,11:36.0,,Defensive rebound by M. Williams,77,61
293,4,11:28.0,,M. Williams makes 3-pt jump shot from 24 ft,77,64
294,4,11:04.0,J. Evans misses 2-pt layup at rim,,77,64
295,4,11:03.0,Offensive rebound by J. Evans,,77,64
296,4,11:03.0,J. Evans makes 2-pt tip-in at rim,,79,64
297,4,10:52.0,,Personal foul by I. Clark (drawn by M. Williams),79,64
298,4,10:52.0,T. Burke enters the game for I. Clark,,79,64
299,4,10:43.0,,A. Wiggins makes 2-pt jump shot from 14 ft,79,66
300,4,10:20.0,Turnover by J. Ingles (bad pass; steal by R. Hummel),,79,66
301,4,10:17.0,,Personal foul by T. Burke (drawn by T. Young),79,66
302,4,10:08.0,,A. Wiggins makes 2-pt jump shot from 3 ft,79,68
303,4,10:08.0,,Shooting foul by J. Ingles (drawn by A. Wiggins),79,68
304,4,10:08.0,,A. Wiggins makes free throw 1 of 1,79,69
305,4,9:48.0,D. Favors misses 2-pt jump shot from 13 ft,,79,69
306,4,9:47.0,,Defensive rebound by M. Williams,79,69
307,4,9:42.0,,Turnover by M. Williams (bad pass; steal by D. Favors),79,69
308,4,9:30.0,Personal foul by M. Williams (drawn by J. Evans),,79,69
309,4,9:30.0,G. Hayward enters the game for J. Ingles,,79,69
310,4,9:23.0,T. Burke misses 2-pt jump shot from 20 ft,,79,69
311,4,9:21.0,,Defensive rebound by R. Hummel,79,69
312,4,9:13.0,,M. Williams makes 2-pt jump shot from 21 ft (assist by T. Young),79,71
313,4,9:11.0,Utah full timeout,,79,71
314,4,9:11.0,T. Booker enters the game for J. Evans,,79,71
315,4,9:02.0,D. Favors makes 2-pt dunk at rim (assist by G. Hayward),,81,71
316,4,8:47.0,,T. Young misses 2-pt jump shot from 15 ft,81,71
317,4,8:46.0,Defensive rebound by T. Booker,,81,71
318,4,8:23.0,D. Exum misses 3-pt jump shot from 22 ft,,81,71
319,4,8:22.0,Offensive rebound by T. Booker,,81,71
320,4,8:05.0,D. Exum misses 3-pt jump shot from 22 ft,,81,71
321,4,8:05.0,Offensive rebound by Team,,81,71
322,4,8:05.0,,Loose ball foul by A. Wiggins (drawn by D. Favors),81,71
323,4,7:56.0,Shooting foul by G. Dieng (drawn by T. Burke),,81,71
324,4,7:56.0,T. Burke misses free throw 1 of 2,,81,71
325,4,7:56.0,Offensive rebound by Team,,81,71
326,4,7:56.0,,Z. LaVine enters the game for M. Williams,81,71
327,4,7:56.0,T. Burke makes free throw 2 of 2,,82,71
328,4,7:45.0,,T. Young misses 2-pt jump shot from 13 ft,82,71
329,4,7:43.0,Defensive rebound by D. Favors,,82,71
330,4,7:27.0,T. Booker makes 2-pt hook shot from 5 ft,,84,71
331,4,7:26.0,,Minnesota full timeout,84,71
332,4,7:26.0,,A. Bennett enters the game for T. Young,84,71
333,4,7:26.0,J. Ingles enters the game for D. Exum,,84,71
334,4,7:16.0,,A. Wiggins misses 2-pt jump shot from 19 ft,84,71
335,4,7:15.0,Defensive rebound by T. Booker,,84,71
336,4,7:13.0,Turnover by T. Burke (lost ball; steal by A. Bennett),,84,71
337,4,7:03.0,,R. Hummel makes 2-pt layup at rim (assist by A. Bennett),84,73
338,4,6:45.0,T. Booker misses 2-pt jump shot from 14 ft,,84,73
339,4,6:45.0,,Defensive rebound by Team,84,73
340,4,6:45.0,R. Gobert enters the game for T. Booker,,84,73
341,4,6:37.0,,Turnover by Z. LaVine (lost ball),84,73
342,4,6:18.0,T. Burke makes 3-pt jump shot from 24 ft,,87,73
343,4,6:04.0,,A. Bennett misses 2-pt jump shot from 21 ft,87,73
344,4,6:03.0,Defensive rebound by R. Gobert,,87,73
345,4,5:48.0,Shooting foul by G. Dieng (drawn by D. Favors),,87,73
346,4,5:48.0,D. Favors misses free throw 1 of 2,,87,73
347,4,5:48.0,Offensive rebound by Team,,87,73
348,4,5:48.0,,M. Williams enters the game for Z. LaVine,87,73
349,4,5:48.0,D. Favors makes free throw 2 of 2,,88,73
350,4,5:33.0,,A. Wiggins makes 2-pt layup from 1 ft,88,75
351,4,5:17.0,T. Burke misses 2-pt jump shot from 20 ft,,88,75
352,4,5:16.0,Offensive rebound by D. Favors,,88,75
353,4,5:16.0,Shooting foul by R. Hummel (drawn by D. Favors),,88,75
354,4,5:16.0,D. Favors makes free throw 1 of 2,,89,75
355,4,5:16.0,D. Favors makes free throw 2 of 2,,90,75
356,4,5:07.0,,M. Williams misses 3-pt jump shot from 24 ft,90,75
357,4,5:05.0,Defensive rebound by T. Burke,,90,75
358,4,4:55.0,T. Burke makes 3-pt jump shot from 25 ft (assist by G. Hayward),,93,75
359,4,4:52.0,,Minnesota full timeout,93,75
360,4,4:43.0,,A. Bennett makes 3-pt jump shot from 24 ft (assist by R. Hummel),93,78
361,4,4:25.0,G. Hayward misses 2-pt jump shot from 18 ft,,93,78
362,4,4:24.0,Offensive rebound by R. Gobert,,93,78
363,4,4:07.0,J. Ingles misses 2-pt jump shot from 13 ft,,93,78
364,4,4:06.0,,Defensive rebound by A. Wiggins,93,78
365,4,3:59.0,,Shooting foul by T. Burke (drawn by A. Wiggins),93,78
366,4,3:59.0,,A. Wiggins makes free throw 1 of 2,93,79
367,4,3:59.0,,A. Wiggins makes free throw 2 of 2,93,80
368,4,3:41.0,D. Favors makes 2-pt jump shot from 19 ft (assist by J. Ingles),,95,80
369,4,3:20.0,,G. Dieng misses 2-pt jump shot from 3 ft,95,80
370,4,3:19.0,,Offensive rebound by A. Bennett,95,80
371,4,3:19.0,,A. Bennett misses 2-pt layup at rim,95,80
372,4,3:17.0,Defensive rebound by T. Burke,,95,80
373,4,3:00.0,Personal block foul by G. Dieng (drawn by T. Burke),,95,80
374,4,3:00.0,T. Burke makes free throw 1 of 2,,96,80
375,4,3:00.0,T. Burke makes free throw 2 of 2,,97,80
376,4,2:46.0,,M. Williams makes 2-pt layup at rim,97,82
377,4,2:30.0,Shooting foul by R. Hummel (drawn by D. Favors),,97,82
378,4,2:30.0,D. Favors makes free throw 1 of 2,,98,82
379,4,2:30.0,D. Favors misses free throw 2 of 2,,98,82
380,4,2:29.0,Offensive rebound by D. Favors,,98,82
381,4,2:07.0,T. Burke makes 2-pt jump shot from 20 ft,,100,82
382,4,1:53.0,,Shooting foul by J. Ingles (drawn by M. Williams),100,82
383,4,1:53.0,,M. Williams misses free throw 1 of 3,100,82
384,4,1:53.0,,Offensive rebound by Team,100,82
385,4,1:53.0,,M. Williams makes free throw 2 of 3,100,83
386,4,1:53.0,,G. Robinson enters the game for A. Wiggins,100,83
387,4,1:53.0,,J. Adrien enters the game for G. Dieng,100,83
388,4,1:53.0,,M. Williams misses free throw 3 of 3,100,83
389,4,1:52.0,Defensive rebound by R. Gobert,,100,83
