,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MEMPHIS_ACTION,SACRAMENTO_SCORE,MEMPHIS_SCORE
392,4,4:19.0,,M. Conley misses free throw 1 of 2,75,91
393,4,4:19.0,,Offensive rebound by Team,75,91
394,4,4:19.0,,M. Conley misses free throw 2 of 2,75,91
395,4,4:18.0,Defensive rebound by J. Thompson,,75,91
396,4,3:57.0,Shooting foul by Z. Randolph (drawn by R. McCallum),,75,91
397,4,3:57.0,R. McCallum misses free throw 1 of 2,,75,91
398,4,3:57.0,Offensive rebound by Team,,75,91
399,4,3:57.0,R. McCallum makes free throw 2 of 2,,76,91
400,4,3:43.0,,M. Conley misses 2-pt jump shot from 10 ft,76,91
401,4,3:42.0,Defensive rebound by D. Williams,,76,91
402,4,3:38.0,B. McLemore makes 2-pt dunk at rim (assist by R. McCallum),,78,91
403,4,3:15.0,,C. Lee misses 3-pt jump shot from 23 ft,78,91
404,4,3:14.0,Defensive rebound by R. McCallum,,78,91
405,4,3:02.0,D. Williams misses 2-pt dunk at rim (block by J. Green),,78,91
406,4,2:59.0,,Defensive rebound by J. Green,78,91
407,4,2:47.0,,Offensive foul by Z. Randolph (drawn by J. Thompson),78,91
408,4,2:47.0,,Turnover by Z. Randolph (offensive foul),78,91
409,4,2:47.0,Sacramento full timeout,,78,91
410,4,2:47.0,,M. Gasol enters the game for K. Koufos,78,91
411,4,2:47.0,,Technical foul by Z. Randolph,78,91
412,4,2:47.0,B. McLemore makes technical free throw,,79,91
413,4,2:32.0,Turnover by J. Thompson (lost ball; steal by M. Gasol),,79,91
414,4,2:14.0,,C. Lee misses 3-pt jump shot from 23 ft,79,91
415,4,2:13.0,,Offensive rebound by Z. Randolph,79,91
416,4,2:13.0,Loose ball foul by J. Thompson (drawn by Z. Randolph),,79,91
417,4,2:13.0,,Memphis full timeout,79,91
418,4,2:13.0,D. Wear enters the game for D. Williams,,79,91
419,4,2:13.0,,Z. Randolph misses free throw 1 of 2,79,91
420,4,2:13.0,,Offensive rebound by Team,79,91
421,4,2:13.0,,Z. Randolph makes free throw 2 of 2,79,92
422,4,1:59.0,N. Stauskas misses 3-pt jump shot from 23 ft,,79,92
423,4,1:58.0,,Defensive rebound by Z. Randolph,79,92
424,4,1:55.0,,Memphis full timeout,79,92
425,4,1:55.0,,V. Carter enters the game for Z. Randolph,79,92
426,4,1:41.0,,J. Green misses 2-pt jump shot from 16 ft,79,92
427,4,1:39.0,Defensive rebound by J. Thompson,,79,92
428,4,1:27.0,Turnover by B. McLemore (bad pass; steal by M. Gasol),,79,92
429,4,1:21.0,,M. Conley makes 2-pt layup from 2 ft (assist by M. Gasol),79,94
430,4,1:02.0,R. McCallum makes 2-pt jump shot from 9 ft,,81,94
431,4,0:39.0,,M. Conley makes 3-pt jump shot from 24 ft (assist by V. Carter),81,97
432,4,0:29.0,B. McLemore misses 3-pt jump shot from 22 ft,,81,97
433,4,0:28.0,Offensive rebound by D. Wear,,81,97
434,4,0:24.0,R. McCallum makes 2-pt jump shot from 9 ft (assist by D. Wear),,83,97
435,4,0:00.0,,Turnover by Team (shot clock),83,97
