,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,INDIANA_ACTION,CHARLOTTE_SCORE,INDIANA_SCORE
112,2,10:19.0,Turnover by M. Williams (bad pass; steal by D. Rudež),,28,25
113,2,10:09.0,,D. Rudež makes 3-pt jump shot from 27 ft (assist by C. Watson),28,28
114,2,9:52.0,B. Biyombo misses 2-pt jump shot from 5 ft,,28,28
115,2,9:51.0,,Defensive rebound by L. Scola,28,28
116,2,9:44.0,,C. Watson misses 2-pt jump shot from 17 ft,28,28
117,2,9:43.0,Defensive rebound by G. Henderson,,28,28
118,2,9:29.0,M. Williams misses 3-pt jump shot from 28 ft,,28,28
119,2,9:28.0,,Defensive rebound by L. Scola,28,28
120,2,9:15.0,,L. Scola misses 2-pt layup from 1 ft (block by B. Biyombo),28,28
121,2,9:14.0,,Offensive rebound by Team,28,28
122,2,9:07.0,,R. Stuckey misses 2-pt jump shot from 20 ft,28,28
123,2,9:07.0,Defensive rebound by B. Biyombo,,28,28
124,2,8:53.0,P. Hairston misses 2-pt layup from 1 ft (block by I. Mahinmi),,28,28
125,2,8:51.0,Offensive rebound by P. Hairston,,28,28
126,2,8:51.0,P. Hairston misses 2-pt layup at rim,,28,28
127,2,8:50.0,,Defensive rebound by L. Scola,28,28
128,2,8:42.0,,R. Stuckey makes 2-pt layup from 1 ft,28,30
129,2,8:23.0,B. Biyombo misses 2-pt layup from 1 ft (block by I. Mahinmi),,28,30
130,2,8:21.0,Offensive rebound by B. Biyombo,,28,30
131,2,8:13.0,M. Williams makes 3-pt jump shot from 26 ft (assist by P. Hairston),,31,30
132,2,8:00.0,,C. Watson makes 2-pt jump shot from 11 ft,31,32
133,2,7:45.0,B. Biyombo makes 2-pt dunk at rim (assist by G. Henderson),,33,32
134,2,7:27.0,,L. Scola misses 2-pt jump shot from 19 ft,33,32
135,2,7:26.0,Defensive rebound by G. Henderson,,33,32
136,2,7:17.0,Turnover by G. Henderson (bad pass; steal by C. Watson),,33,32
137,2,7:13.0,,C. Watson makes 2-pt layup from 1 ft,33,34
138,2,7:00.0,M. Williams misses 3-pt jump shot from 26 ft,,33,34
139,2,6:59.0,,Defensive rebound by L. Scola,33,34
140,2,6:51.0,,R. Stuckey makes 2-pt layup from 1 ft,33,36
141,2,6:43.0,Charlotte full timeout,,33,36
142,2,6:43.0,,L. Allen enters the game for I. Mahinmi,33,36
143,2,6:43.0,M. Williams enters the game for P. Hairston,,33,36
144,2,6:43.0,K. Walker enters the game for J. Maxiell,,33,36
145,2,6:35.0,G. Henderson misses 2-pt jump shot from 22 ft,,33,36
146,2,6:34.0,,Defensive rebound by L. Scola,33,36
147,2,6:20.0,A. Jefferson enters the game for B. Biyombo,,33,36
148,2,6:20.0,,G. Hill enters the game for D. Rudež,33,36
149,2,6:10.0,,C. Watson misses 2-pt jump shot from 18 ft,33,36
150,2,6:08.0,,Offensive rebound by R. Stuckey,33,36
151,2,6:05.0,,R. Stuckey makes 3-pt jump shot from 26 ft,33,39
152,2,5:51.0,Turnover by G. Henderson (lost ball),,33,39
153,2,5:51.0,Official timeout,,33,39
154,2,5:38.0,,R. Stuckey misses 2-pt layup from 1 ft,33,39
155,2,5:37.0,,Offensive rebound by L. Scola,33,39
156,2,5:37.0,,L. Scola misses 2-pt tip-in from 1 ft,33,39
157,2,5:35.0,,Offensive rebound by L. Scola,33,39
158,2,5:35.0,,L. Scola misses 2-pt tip-in from 1 ft,33,39
159,2,5:34.0,,Offensive rebound by L. Allen,33,39
160,2,5:27.0,,Shooting foul by M. Williams (drawn by C. Watson),33,39
161,2,5:27.0,,C. Watson misses free throw 1 of 3,33,39
162,2,5:27.0,,Offensive rebound by Team,33,39
163,2,5:27.0,,C. Watson makes free throw 2 of 3,33,40
164,2,5:27.0,,C. Watson makes free throw 3 of 3,33,41
165,2,5:14.0,G. Henderson misses 2-pt jump shot from 8 ft,,33,41
166,2,5:13.0,,Defensive rebound by L. Allen,33,41
167,2,5:03.0,Offensive charge foul by R. Stuckey (drawn by G. Henderson),,33,41
168,2,5:03.0,,Turnover by R. Stuckey (offensive foul),33,41
169,2,5:03.0,,C. Miles enters the game for R. Stuckey,33,41
170,2,4:45.0,A. Jefferson misses 2-pt jump shot from 6 ft,,33,41
171,2,4:44.0,,Defensive rebound by L. Allen,33,41
172,2,4:34.0,,L. Allen misses 2-pt jump shot from 19 ft,33,41
173,2,4:34.0,Defensive rebound by G. Henderson,,33,41
174,2,4:24.0,M. Williams misses 2-pt jump shot from 22 ft,,33,41
175,2,4:23.0,,Defensive rebound by G. Hill,33,41
176,2,4:03.0,,Shooting foul by G. Henderson (drawn by C. Miles),33,41
177,2,4:03.0,,C. Miles makes free throw 1 of 2,33,42
178,2,4:03.0,,C. Miles makes free throw 2 of 2,33,43
179,2,3:52.0,Turnover by K. Walker (bad pass; steal by C. Watson),,33,43
180,2,3:47.0,,Turnover by L. Scola (lost ball; steal by M. Williams),33,43
181,2,3:41.0,G. Henderson makes 2-pt layup at rim (assist by M. Williams),,35,43
182,2,3:20.0,,C. Miles misses 3-pt jump shot from 28 ft,35,43
183,2,3:19.0,,Offensive rebound by L. Allen,35,43
184,2,3:19.0,Loose ball foul by K. Walker (drawn by L. Allen),,35,43
185,2,3:19.0,,L. Allen makes free throw 1 of 2,35,44
186,2,3:19.0,,L. Allen makes free throw 2 of 2,35,45
187,2,3:04.0,K. Walker misses 3-pt jump shot from 25 ft,,35,45
188,2,3:04.0,,Defensive rebound by Team,35,45
189,2,2:51.0,,G. Hill misses 2-pt jump shot from 10 ft,35,45
190,2,2:51.0,,Offensive rebound by L. Allen,35,45
191,2,2:49.0,,L. Allen makes 2-pt layup from 1 ft,35,47
192,2,2:40.0,Charlotte full timeout,,35,47
193,2,2:40.0,B. Biyombo enters the game for A. Jefferson,,35,47
194,2,2:22.0,B. Biyombo makes 2-pt dunk at rim (assist by M. Williams),,37,47
195,2,2:03.0,,C. Watson misses 3-pt jump shot from 22 ft,37,47
196,2,2:02.0,Defensive rebound by B. Biyombo,,37,47
197,2,1:49.0,Turnover by B. Biyombo (lost ball; steal by C. Watson),,37,47
198,2,1:49.0,,Indiana full timeout,37,47
199,2,1:31.0,,L. Scola misses 2-pt jump shot from 5 ft (block by B. Biyombo),37,47
200,2,1:30.0,,Offensive rebound by C. Miles,37,47
201,2,1:26.0,,C. Miles misses 3-pt jump shot from 25 ft,37,47
202,2,1:25.0,Defensive rebound by M. Williams,,37,47
203,2,1:16.0,Shooting foul by G. Hill (drawn by K. Walker),,37,47
204,2,1:16.0,K. Walker misses free throw 1 of 2,,37,47
205,2,1:16.0,Offensive rebound by Team,,37,47
206,2,1:16.0,K. Walker makes free throw 2 of 2,,38,47
207,2,0:56.0,,C. Miles misses 2-pt layup at rim (block by B. Biyombo),38,47
208,2,0:54.0,Defensive rebound by K. Walker,,38,47
209,2,0:36.0,K. Walker misses 2-pt layup from 1 ft (block by C. Miles),,38,47
210,2,0:33.0,,Defensive rebound by G. Hill,38,47
211,2,0:13.0,,L. Allen makes 2-pt jump shot from 21 ft (assist by G. Hill),38,49
212,3,11:35.0,M. Williams misses 2-pt jump shot from 13 ft,,38,49
213,3,11:35.0,Offensive rebound by Team,,38,49
214,3,11:32.0,G. Henderson misses 2-pt jump shot from 15 ft,,38,49
215,3,11:31.0,,Defensive rebound by D. West,38,49
216,3,11:15.0,,C. Miles misses 2-pt jump shot from 15 ft,38,49
217,3,11:14.0,,Offensive rebound by S. Hill,38,49
218,3,11:12.0,,S. Hill makes 2-pt layup at rim,38,51
219,3,10:53.0,Turnover by K. Walker (bad pass; steal by G. Hill),,38,51
220,3,10:49.0,,G. Hill misses 2-pt layup from 1 ft,38,51
221,3,10:49.0,Defensive rebound by B. Biyombo,,38,51
222,3,10:36.0,M. Williams misses 3-pt jump shot from 26 ft,,38,51
223,3,10:35.0,,Defensive rebound by R. Hibbert,38,51
224,3,10:23.0,,Turnover by S. Hill (traveling),38,51
225,3,10:05.0,Shooting foul by G. Hill (drawn by K. Walker),,38,51
226,3,10:05.0,K. Walker misses free throw 1 of 2,,38,51
227,3,10:05.0,Offensive rebound by Team,,38,51
228,3,10:05.0,K. Walker makes free throw 2 of 2,,39,51
229,3,9:44.0,,S. Hill makes 3-pt jump shot from 27 ft (assist by G. Hill),39,54
230,3,9:20.0,G. Henderson misses 2-pt layup from 2 ft,,39,54
231,3,9:18.0,,Defensive rebound by G. Hill,39,54
232,3,9:06.0,,Turnover by G. Hill (bad pass; steal by M. Williams),39,54
233,3,9:03.0,G. Henderson makes 2-pt dunk at rim (assist by M. Williams),,41,54
234,3,9:02.0,Technical foul by G. Henderson,,41,54
235,3,9:02.0,,C. Miles makes technical free throw,41,55
236,3,8:48.0,,G. Hill misses 2-pt jump shot from 10 ft,41,55
237,3,8:47.0,Defensive rebound by B. Biyombo,,41,55
238,3,8:38.0,K. Walker makes 2-pt jump shot from 16 ft,,43,55
239,3,8:25.0,,Personal foul by K. Walker (drawn by G. Hill),43,55
240,3,8:15.0,,Turnover by D. West (traveling),43,55
241,3,8:05.0,K. Walker misses 2-pt jump shot from 10 ft,,43,55
242,3,8:05.0,Offensive rebound by Team,,43,55
243,3,8:05.0,,Loose ball foul by C. Miles (drawn by B. Biyombo),43,55
244,3,7:54.0,G. Henderson misses 2-pt jump shot from 18 ft,,43,55
245,3,7:53.0,,Defensive rebound by C. Miles,43,55
246,3,7:39.0,,R. Hibbert misses 2-pt jump shot from 10 ft,43,55
247,3,7:38.0,Defensive rebound by G. Henderson,,43,55
248,3,7:29.0,J. Taylor misses 2-pt jump shot from 7 ft,,43,55
249,3,7:28.0,Offensive rebound by B. Biyombo,,43,55
250,3,7:27.0,Shooting foul by R. Hibbert (drawn by B. Biyombo),,43,55
251,3,7:27.0,B. Biyombo makes free throw 1 of 2,,44,55
252,3,7:27.0,B. Biyombo misses free throw 2 of 2,,44,55
253,3,7:27.0,,Defensive rebound by R. Hibbert,44,55
254,3,7:09.0,,D. West makes 2-pt jump shot from 19 ft (assist by G. Hill),44,57
255,3,6:51.0,Turnover by G. Henderson (bad pass; steal by R. Hibbert),,44,57
256,3,6:39.0,,R. Hibbert makes 2-pt dunk at rim (assist by D. West),44,59
257,3,6:29.0,Charlotte full timeout,,44,59
258,3,6:21.0,Turnover by K. Walker (lost ball; steal by G. Hill),,44,59
259,3,6:18.0,,S. Hill misses 2-pt layup at rim (block by M. Williams),44,59
260,3,6:17.0,,Offensive rebound by R. Hibbert,44,59
261,3,6:15.0,,Turnover by R. Hibbert (bad pass),44,59
262,3,6:03.0,K. Walker misses 2-pt jump shot from 8 ft,,44,59
263,3,6:01.0,Offensive rebound by B. Biyombo,,44,59
264,3,6:01.0,B. Biyombo misses 2-pt tip-in at rim,,44,59
265,3,6:00.0,,Defensive rebound by R. Hibbert,44,59
266,3,5:45.0,,C. Miles misses 2-pt jump shot from 16 ft,44,59
267,3,5:44.0,Defensive rebound by M. Williams,,44,59
268,3,5:21.0,Shooting foul by S. Hill (drawn by G. Henderson),,44,59
269,3,5:21.0,G. Henderson misses free throw 1 of 2,,44,59
270,3,5:21.0,Offensive rebound by Team,,44,59
271,3,5:21.0,M. Williams enters the game for J. Taylor,,44,59
272,3,5:21.0,G. Henderson makes free throw 2 of 2,,45,59
273,3,4:58.0,,G. Hill misses 2-pt jump shot from 22 ft,45,59
274,3,4:57.0,Defensive rebound by G. Henderson,,45,59
275,3,4:35.0,G. Henderson misses 2-pt jump shot from 16 ft,,45,59
276,3,4:34.0,,Defensive rebound by G. Hill,45,59
277,3,4:24.0,,Turnover by R. Hibbert (lost ball; steal by K. Walker),45,59
278,3,4:15.0,Shooting foul by G. Hill (drawn by K. Walker),,45,59
279,3,4:15.0,K. Walker makes free throw 1 of 2,,46,59
280,3,4:15.0,P. Hairston enters the game for G. Henderson,,46,59
281,3,4:15.0,,Indiana full timeout,46,59
282,3,4:15.0,,I. Mahinmi enters the game for R. Hibbert,46,59
283,3,4:15.0,,R. Stuckey enters the game for S. Hill,46,59
284,3,4:15.0,K. Walker makes free throw 2 of 2,,47,59
285,3,4:05.0,,G. Hill makes 2-pt jump shot from 12 ft,47,61
286,3,3:48.0,Turnover by B. Biyombo (offensive foul),,47,61
287,3,3:48.0,Offensive foul by B. Biyombo (drawn by R. Stuckey),,47,61
288,3,3:48.0,J. Maxiell enters the game for B. Biyombo,,47,61
289,3,3:35.0,,D. West makes 2-pt jump shot from 19 ft (assist by G. Hill),47,63
290,3,3:17.0,K. Walker misses 2-pt jump shot from 17 ft,,47,63
291,3,3:15.0,Offensive rebound by J. Maxiell,,47,63
292,3,3:15.0,J. Maxiell misses 2-pt tip-in from 1 ft,,47,63
293,3,3:14.0,,Defensive rebound by C. Miles,47,63
294,3,2:56.0,,R. Stuckey misses 2-pt jump shot from 8 ft,47,63
295,3,2:56.0,,Offensive rebound by I. Mahinmi,47,63
296,3,2:56.0,,I. Mahinmi makes 2-pt jump shot from 3 ft,47,65
297,3,2:56.0,,Shooting foul by K. Walker (drawn by I. Mahinmi),47,65
298,3,2:56.0,,I. Mahinmi misses free throw 1 of 1,47,65
299,3,2:56.0,Defensive rebound by J. Maxiell,,47,65
300,3,2:43.0,M. Williams misses 3-pt jump shot from 27 ft,,47,65
301,3,2:41.0,Offensive rebound by J. Maxiell,,47,65
302,3,2:38.0,P. Hairston misses 3-pt jump shot from 25 ft,,47,65
303,3,2:36.0,Offensive rebound by P. Hairston,,47,65
304,3,2:34.0,P. Hairston misses 2-pt layup from 2 ft,,47,65
305,3,2:33.0,Offensive rebound by J. Maxiell,,47,65
306,3,2:32.0,Turnover by J. Maxiell (lost ball),,47,65
307,3,2:19.0,,R. Stuckey makes 3-pt jump shot from 23 ft (assist by G. Hill),47,68
308,3,2:18.0,Charlotte full timeout,,47,68
309,3,2:18.0,L. Stephenson enters the game for P. Hairston,,47,68
310,3,1:59.0,L. Stephenson misses 2-pt layup from 1 ft,,47,68
311,3,1:59.0,,Defensive rebound by I. Mahinmi,47,68
312,3,1:46.0,,C. Miles misses 2-pt jump shot from 18 ft,47,68
313,3,1:45.0,Defensive rebound by M. Williams,,47,68
314,3,1:36.0,Turnover by M. Williams (lost ball; steal by D. West),,47,68
315,3,1:20.0,,R. Stuckey misses 3-pt jump shot from 25 ft,47,68
316,3,1:19.0,Defensive rebound by M. Williams,,47,68
317,3,1:08.0,K. Walker misses 2-pt jump shot from 6 ft,,47,68
318,3,1:07.0,,Defensive rebound by G. Hill,47,68
319,3,0:54.0,,I. Mahinmi makes 2-pt dunk at rim (assist by R. Stuckey),47,70
320,3,0:38.0,M. Williams misses 3-pt jump shot from 27 ft,,47,70
321,3,0:37.0,,Defensive rebound by C. Miles,47,70
322,3,0:13.0,,G. Hill misses 2-pt jump shot from 15 ft,47,70
323,3,0:12.0,Defensive rebound by M. Williams,,47,70
324,3,0:00.0,M. Williams misses 3-pt jump shot from 30 ft,,47,70
325,3,0:00.0,Offensive rebound by Team,,47,70
326,4,11:49.0,,Shooting foul by M. Williams (drawn by R. Stuckey),47,70
327,4,11:49.0,,R. Stuckey makes free throw 1 of 2,47,71
328,4,11:49.0,,R. Stuckey misses free throw 2 of 2,47,71
329,4,11:49.0,,Offensive rebound by L. Scola,47,71
330,4,11:40.0,,S. Hill misses 3-pt jump shot from 26 ft,47,71
331,4,11:39.0,Defensive rebound by J. Maxiell,,47,71
332,4,11:26.0,L. Stephenson misses 2-pt jump shot from 19 ft,,47,71
333,4,11:25.0,,Defensive rebound by I. Mahinmi,47,71
334,4,11:10.0,,Turnover by C. Watson (bad pass),47,71
335,4,11:00.0,L. Stephenson makes 2-pt layup from 1 ft,,49,71
336,4,10:46.0,,C. Watson makes 2-pt jump shot from 9 ft,49,73
337,4,10:36.0,B. Roberts misses 3-pt jump shot from 26 ft,,49,73
338,4,10:35.0,,Defensive rebound by S. Hill,49,73
339,4,10:29.0,,Turnover by S. Hill (discontinued dribble),49,73
340,4,10:20.0,Turnover by L. Stephenson (bad pass; steal by S. Hill),,49,73
341,4,10:17.0,,Personal take foul by L. Stephenson (drawn by S. Hill),49,73
342,4,9:58.0,,L. Scola misses 2-pt layup from 1 ft,49,73
343,4,9:57.0,Defensive rebound by N. Vonleh,,49,73
344,4,9:42.0,L. Stephenson misses 2-pt jump shot from 18 ft,,49,73
345,4,9:41.0,,Defensive rebound by I. Mahinmi,49,73
346,4,9:34.0,,R. Stuckey makes 2-pt layup at rim,49,75
347,4,9:16.0,N. Vonleh makes 2-pt layup from 1 ft (assist by M. Williams),,51,75
348,4,8:58.0,,Turnover by R. Stuckey (bad pass; steal by J. Maxiell),51,75
349,4,8:45.0,N. Vonleh makes 2-pt layup from 1 ft,,53,75
350,4,8:23.0,,I. Mahinmi misses 2-pt jump shot from 19 ft,53,75
351,4,8:21.0,Defensive rebound by B. Roberts,,53,75
352,4,8:10.0,M. Williams misses 2-pt jump shot from 17 ft,,53,75
353,4,8:09.0,,Defensive rebound by L. Scola,53,75
354,4,7:56.0,,Shooting foul by J. Maxiell (drawn by L. Scola),53,75
355,4,7:56.0,Official timeout,,53,75
356,4,7:56.0,T. Daniels enters the game for M. Williams,,53,75
357,4,7:56.0,,L. Scola makes free throw 1 of 2,53,76
358,4,7:56.0,,L. Scola makes free throw 2 of 2,53,77
359,4,7:45.0,Personal foul by S. Hill (drawn by J. Maxiell),,53,77
360,4,7:38.0,Turnover by L. Stephenson (dbl dribble),,53,77
361,4,7:26.0,,R. Stuckey misses 2-pt jump shot from 10 ft,53,77
362,4,7:25.0,Defensive rebound by N. Vonleh,,53,77
363,4,7:12.0,J. Maxiell misses 2-pt dunk at rim,,53,77
364,4,7:11.0,,Defensive rebound by L. Scola,53,77
365,4,7:05.0,,Turnover by R. Stuckey (step out of bounds),53,77
366,4,6:47.0,Turnover by B. Roberts (bad pass; steal by C. Watson),,53,77
367,4,6:42.0,,L. Scola makes 2-pt layup from 1 ft (assist by C. Watson),53,79
368,4,6:31.0,B. Roberts makes 2-pt jump shot from 19 ft,,55,79
369,4,6:15.0,,S. Hill misses 2-pt jump shot from 15 ft,55,79
370,4,6:14.0,,Offensive rebound by I. Mahinmi,55,79
371,4,6:11.0,,S. Hill misses 3-pt jump shot from 26 ft,55,79
372,4,6:09.0,Defensive rebound by J. Maxiell,,55,79
373,4,6:02.0,Turnover by B. Roberts (bad pass; steal by S. Hill),,55,79
374,4,5:57.0,,R. Stuckey misses 2-pt layup from 1 ft,55,79
375,4,5:56.0,,Offensive rebound by C. Watson,55,79
376,4,5:56.0,,C. Watson makes 2-pt layup at rim,55,81
377,4,5:56.0,Charlotte full timeout,,55,81
378,4,5:56.0,,D. Sloan enters the game for R. Stuckey,55,81
379,4,5:56.0,,L. Allen enters the game for I. Mahinmi,55,81
380,4,5:56.0,,D. Rudež enters the game for C. Watson,55,81
381,4,5:40.0,B. Roberts misses 3-pt jump shot from 26 ft,,55,81
382,4,5:38.0,Offensive rebound by J. Maxiell,,55,81
383,4,5:33.0,T. Daniels misses 3-pt jump shot from 27 ft,,55,81
384,4,5:31.0,,Defensive rebound by L. Scola,55,81
385,4,5:14.0,,L. Scola makes 2-pt layup from 1 ft (assist by L. Allen),55,83
386,4,4:53.0,L. Stephenson makes 2-pt jump shot from 16 ft,,57,83
387,4,4:40.0,,L. Allen misses 2-pt jump shot from 19 ft,57,83
388,4,4:39.0,Defensive rebound by B. Roberts,,57,83
389,4,4:29.0,T. Daniels misses 3-pt jump shot from 24 ft,,57,83
390,4,4:28.0,,Defensive rebound by D. Sloan,57,83
391,4,4:10.0,,D. Sloan makes 2-pt jump shot from 21 ft,57,85
