,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,CLEVELAND_ACTION,LA CLIPPERS_SCORE,CLEVELAND_SCORE
29,1,7:22.0,Defensive rebound by M. Barnes,,10,14
30,1,7:17.0,C. Paul misses 3-pt jump shot from 24 ft,,10,14
31,1,7:14.0,,Defensive rebound by K. Love,10,14
32,1,7:13.0,Violation by M. Barnes (kicked ball),,10,14
33,1,6:58.0,,T. Mozgov makes 2-pt dunk at rim (assist by L. James),10,16
34,1,6:40.0,B. Griffin misses 2-pt jump shot from 16 ft,,10,16
35,1,6:39.0,Offensive rebound by D. Jordan,,10,16
36,1,6:33.0,Turnover by D. Jordan (lost ball; steal by J. Smith),,10,16
37,1,6:25.0,,J. Smith makes 2-pt jump shot from 14 ft,10,18
38,1,6:12.0,M. Barnes misses 3-pt jump shot from 22 ft,,10,18
39,1,6:11.0,,Defensive rebound by K. Love,10,18
40,1,5:55.0,,L. James misses 2-pt dunk at rim,10,18
41,1,5:54.0,Defensive rebound by B. Griffin,,10,18
42,1,5:49.0,C. Paul makes 2-pt jump shot from 5 ft (assist by B. Griffin),,12,18
43,1,5:31.0,,L. James makes 2-pt dunk at rim (assist by T. Mozgov),12,20
44,1,5:18.0,J. Crawford misses 2-pt jump shot from 5 ft,,12,20
45,1,5:16.0,,Defensive rebound by K. Irving,12,20
46,1,5:03.0,,K. Irving misses 2-pt jump shot from 17 ft,12,20
47,1,5:02.0,,Offensive rebound by T. Mozgov,12,20
48,1,5:00.0,,Turnover by T. Mozgov (lost ball; steal by C. Paul),12,20
49,1,4:48.0,Shooting foul by T. Mozgov (drawn by B. Griffin),,12,20
50,1,4:48.0,B. Griffin makes free throw 1 of 2,,13,20
51,1,4:48.0,,I. Shumpert enters the game for L. James,13,20
52,1,4:48.0,B. Griffin misses free throw 2 of 2,,13,20
53,1,4:46.0,,Defensive rebound by T. Mozgov,13,20
54,1,4:24.0,,K. Love misses 2-pt hook shot from 7 ft,13,20
55,1,4:20.0,Defensive rebound by C. Paul,,13,20
56,1,4:19.0,Personal foul by J. Smith (drawn by B. Griffin),,13,20
57,1,4:19.0,A. Rivers enters the game for M. Barnes,,13,20
58,1,4:19.0,,T. Thompson enters the game for T. Mozgov,13,20
59,1,4:06.0,C. Paul misses 2-pt jump shot from 10 ft,,13,20
60,1,4:05.0,,Defensive rebound by J. Smith,13,20
61,1,3:57.0,,Shooting foul by A. Rivers (drawn by K. Irving),13,20
62,1,3:57.0,,K. Irving makes free throw 1 of 2,13,21
63,1,3:57.0,,K. Irving makes free throw 2 of 2,13,22
64,1,3:41.0,J. Crawford makes 3-pt jump shot from 25 ft (assist by B. Griffin),,16,22
65,1,3:20.0,,K. Love misses 2-pt hook shot from 6 ft,16,22
66,1,3:17.0,Defensive rebound by D. Jordan,,16,22
67,1,3:11.0,J. Crawford makes 2-pt jump shot from 19 ft,,18,22
68,1,2:56.0,,I. Shumpert misses 3-pt jump shot from 24 ft,18,22
69,1,2:55.0,,Offensive rebound by T. Thompson,18,22
70,1,2:48.0,,J. Smith misses 3-pt jump shot from 27 ft,18,22
71,1,2:47.0,Defensive rebound by B. Griffin,,18,22
72,1,2:41.0,J. Crawford misses 2-pt layup from 1 ft,,18,22
73,1,2:39.0,,Defensive rebound by K. Love,18,22
74,1,2:31.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by K. Irving),18,25
75,1,2:13.0,J. Crawford misses 3-pt jump shot from 23 ft,,18,25
76,1,2:12.0,,Defensive rebound by K. Love,18,25
77,1,2:06.0,,Personal foul by A. Rivers (drawn by K. Irving),18,25
78,1,2:06.0,,Cleveland full timeout,18,25
79,1,2:06.0,Technical foul by Team,,18,25
80,1,2:06.0,S. Hawes enters the game for B. Griffin,,18,25
81,1,2:06.0,,L. James enters the game for K. Love,18,25
82,1,2:06.0,,T. Mozgov enters the game for J. Smith,18,25
83,1,2:06.0,,K. Irving makes technical free throw,18,26
84,1,1:54.0,,T. Thompson makes 2-pt jump shot from 5 ft (assist by L. James),18,28
85,1,1:26.0,A. Rivers makes 2-pt jump shot from 4 ft (assist by C. Paul),,20,28
86,1,1:26.0,,Violation by T. Mozgov (def goaltending),20,28
87,1,1:11.0,,Turnover by L. James (traveling),20,28
88,1,1:11.0,M. Barnes enters the game for J. Crawford,,20,28
89,1,1:11.0,,M. Dellavedova enters the game for K. Irving,20,28
90,1,1:01.0,C. Paul misses 2-pt jump shot from 11 ft,,20,28
91,1,1:00.0,,Defensive rebound by L. James,20,28
92,1,0:54.0,,L. James misses 2-pt jump shot from 9 ft,20,28
93,1,0:52.0,Defensive rebound by D. Jordan,,20,28
94,1,0:45.0,Turnover by A. Rivers (lost ball; steal by I. Shumpert),,20,28
95,1,0:41.0,,I. Shumpert makes 2-pt layup at rim,20,30
96,1,0:26.0,C. Paul misses 2-pt jump shot from 18 ft,,20,30
97,1,0:25.0,Offensive rebound by D. Jordan,,20,30
98,1,0:00.0,M. Barnes misses 2-pt hook shot from 11 ft,,20,30
99,1,0:00.0,Offensive rebound by Team,,20,30
100,2,11:37.0,,L. James makes 2-pt jump shot from 10 ft,20,32
101,2,11:13.0,J. Crawford misses 3-pt jump shot from 28 ft,,20,32
102,2,11:12.0,,Defensive rebound by I. Shumpert,20,32
103,2,11:02.0,,L. James misses 2-pt layup at rim,20,32
104,2,11:02.0,,Offensive rebound by Team,20,32
105,2,11:02.0,Loose ball foul by A. Rivers (drawn by T. Thompson),,20,32
106,2,11:02.0,D. Jones enters the game for A. Rivers,,20,32
107,2,10:48.0,,I. Shumpert misses 3-pt jump shot from 23 ft,20,32
108,2,10:46.0,Defensive rebound by S. Hawes,,20,32
109,2,10:32.0,S. Hawes makes 2-pt layup at rim (assist by J. Crawford),,22,32
110,2,10:16.0,,T. Mozgov misses 2-pt jump shot from 17 ft,22,32
111,2,10:15.0,Defensive rebound by S. Hawes,,22,32
112,2,10:06.0,J. Crawford misses 2-pt jump shot from 19 ft,,22,32
113,2,10:05.0,Offensive rebound by S. Hawes,,22,32
114,2,10:00.0,Personal foul by M. Dellavedova (drawn by J. Crawford),,22,32
115,2,10:00.0,,K. Love enters the game for T. Thompson,22,32
116,2,10:00.0,,K. Irving enters the game for I. Shumpert,22,32
117,2,9:54.0,Turnover by J. Crawford (lost ball; steal by M. Dellavedova),,22,32
118,2,9:52.0,,Personal foul by S. Hawes (drawn by L. James),22,32
119,2,9:41.0,,Personal foul by D. Jones (drawn by K. Irving),22,32
120,2,9:28.0,,Shooting foul by S. Hawes (drawn by K. Love),22,32
121,2,9:28.0,,K. Love makes free throw 1 of 2,22,33
122,2,9:28.0,B. Griffin enters the game for G. Davis,,22,33
123,2,9:28.0,,K. Love misses free throw 2 of 2,22,33
124,2,9:27.0,Defensive rebound by M. Barnes,,22,33
125,2,9:14.0,S. Hawes misses 3-pt jump shot from 25 ft,,22,33
126,2,9:13.0,,Defensive rebound by K. Irving,22,33
127,2,9:03.0,,Turnover by T. Mozgov (lost ball),22,33
128,2,8:48.0,B. Griffin misses 2-pt jump shot from 12 ft,,22,33
129,2,8:47.0,,Defensive rebound by K. Irving,22,33
130,2,8:39.0,,L. James makes 2-pt dunk at rim,22,35
131,2,8:22.0,S. Hawes misses 2-pt jump shot from 8 ft,,22,35
132,2,8:21.0,,Defensive rebound by K. Love,22,35
133,2,8:16.0,,L. James makes 2-pt layup from 1 ft,22,37
134,2,8:16.0,,Shooting foul by B. Griffin (drawn by L. James),22,37
135,2,8:16.0,Official timeout,,22,37
136,2,8:16.0,D. Jordan enters the game for S. Hawes,,22,37
137,2,8:16.0,C. Paul enters the game for D. Jones,,22,37
138,2,8:16.0,,L. James misses free throw 1 of 1,22,37
139,2,8:15.0,Defensive rebound by D. Jordan,,22,37
140,2,7:55.0,J. Crawford misses 3-pt jump shot from 25 ft,,22,37
141,2,7:54.0,,Defensive rebound by T. Mozgov,22,37
142,2,7:46.0,,K. Irving misses 3-pt jump shot from 24 ft,22,37
143,2,7:45.0,Defensive rebound by B. Griffin,,22,37
144,2,7:37.0,B. Griffin misses 2-pt jump shot from 6 ft (block by T. Mozgov),,22,37
145,2,7:35.0,Offensive rebound by B. Griffin,,22,37
146,2,7:35.0,B. Griffin makes 2-pt tip-in from 1 ft,,24,37
147,2,7:20.0,,T. Mozgov makes 2-pt dunk at rim (assist by L. James),24,39
148,2,7:09.0,B. Griffin makes 2-pt layup at rim (assist by C. Paul),,26,39
149,2,7:02.0,,J. Smith enters the game for L. James,26,39
150,2,6:51.0,,K. Love misses 2-pt jump shot from 10 ft,26,39
151,2,6:49.0,,Offensive rebound by T. Mozgov,26,39
152,2,6:47.0,,Turnover by K. Love (lost ball; steal by J. Crawford),26,39
153,2,6:42.0,D. Jordan misses 2-pt layup at rim,,26,39
154,2,6:40.0,,Defensive rebound by K. Love,26,39
155,2,6:34.0,,Shooting foul by D. Jordan (drawn by K. Love),26,39
156,2,6:34.0,,K. Love makes free throw 1 of 2,26,40
157,2,6:34.0,,T. Thompson enters the game for T. Mozgov,26,40
158,2,6:34.0,,K. Love makes free throw 2 of 2,26,41
159,2,6:24.0,J. Crawford makes 2-pt jump shot from 6 ft (assist by B. Griffin),,28,41
160,2,6:07.0,,T. Thompson makes 2-pt hook shot from 4 ft (assist by K. Love),28,43
161,2,5:52.0,Turnover by J. Crawford (bad pass; steal by M. Dellavedova),,28,43
162,2,5:47.0,,K. Love makes 2-pt dunk at rim (assist by K. Irving),28,45
163,2,5:42.0,Personal foul by M. Dellavedova (drawn by B. Griffin),,28,45
164,2,5:42.0,,Cleveland full timeout,28,45
165,2,5:42.0,,I. Shumpert enters the game for M. Dellavedova,28,45
166,2,5:28.0,J. Crawford makes 2-pt jump shot from 12 ft,,30,45
167,2,5:17.0,,Shooting foul by M. Barnes (drawn by T. Thompson),30,45
168,2,5:17.0,,T. Thompson makes free throw 1 of 2,30,46
169,2,5:17.0,H. Türkoğlu enters the game for M. Barnes,,30,46
170,2,5:17.0,,T. Thompson misses free throw 2 of 2,30,46
171,2,5:16.0,Defensive rebound by D. Jordan,,30,46
172,2,5:03.0,C. Paul misses 2-pt jump shot from 6 ft,,30,46
173,2,5:03.0,,Defensive rebound by K. Love,30,46
174,2,5:03.0,,Personal foul by C. Paul (drawn by K. Love),30,46
175,2,5:03.0,,K. Love makes free throw 1 of 2,30,47
176,2,5:03.0,,K. Love misses free throw 2 of 2,30,47
177,2,5:03.0,Defensive rebound by Team,,30,47
178,2,5:03.0,,Loose ball foul by T. Thompson (drawn by B. Griffin),30,47
179,2,5:03.0,,T. Mozgov enters the game for K. Love,30,47
180,2,4:50.0,B. Griffin misses 2-pt hook shot from 6 ft,,30,47
181,2,4:47.0,Offensive rebound by D. Jordan,,30,47
182,2,4:47.0,D. Jordan makes 2-pt tip-in at rim,,32,47
183,2,4:35.0,,T. Mozgov misses flagrant free throw 1 of 2,32,47
184,2,4:35.0,,Offensive rebound by Team,32,47
185,2,4:35.0,,T. Mozgov makes flagrant free throw 2 of 2,32,48
186,2,4:35.0,,L. James enters the game for I. Shumpert,32,48
187,2,4:16.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by L. James),32,51
188,2,3:53.0,B. Griffin makes 2-pt jump shot from 6 ft (assist by C. Paul),,34,51
189,2,3:31.0,,Shooting foul by H. Türkoğlu (drawn by T. Thompson),34,51
190,2,3:31.0,,T. Thompson makes free throw 1 of 2,34,52
191,2,3:31.0,M. Barnes enters the game for H. Türkoğlu,,34,52
192,2,3:31.0,,T. Thompson makes free throw 2 of 2,34,53
193,2,3:21.0,B. Griffin makes 2-pt layup from 1 ft (assist by C. Paul),,36,53
194,2,3:21.0,Shooting foul by T. Thompson (drawn by B. Griffin),,36,53
195,2,3:21.0,B. Griffin makes free throw 1 of 1,,37,53
196,2,3:01.0,,L. James makes 3-pt jump shot from 24 ft (assist by J. Smith),37,56
197,2,2:40.0,LA Clippers full timeout,,37,56
198,2,2:40.0,,K. Love enters the game for T. Thompson,37,56
199,2,2:39.0,Turnover by M. Barnes (bad pass; steal by J. Smith),,37,56
200,2,2:33.0,,L. James makes 2-pt dunk at rim (assist by K. Irving),37,58
201,2,2:18.0,C. Paul misses 2-pt jump shot from 15 ft,,37,58
202,2,2:16.0,Offensive rebound by B. Griffin,,37,58
203,2,2:16.0,B. Griffin misses 2-pt dunk at rim,,37,58
204,2,2:14.0,,Defensive rebound by K. Irving,37,58
205,2,2:12.0,,Turnover by T. Mozgov (lost ball),37,58
206,2,2:06.0,M. Barnes makes 2-pt dunk at rim (assist by C. Paul),,39,58
207,2,1:44.0,,J. Smith makes 2-pt jump shot from 11 ft (assist by K. Love),39,60
208,2,1:36.0,C. Paul makes 2-pt jump shot from 13 ft,,41,60
209,2,1:11.0,,L. James makes 2-pt jump shot from 15 ft,41,62
210,2,0:57.0,Turnover by M. Barnes (bad pass; steal by J. Smith),,41,62
211,2,0:37.0,,Cleveland full timeout,41,62
212,2,0:32.0,,L. James misses 2-pt jump shot from 13 ft,41,62
213,2,0:31.0,Defensive rebound by Team,,41,62
214,2,0:31.0,,Loose ball foul by T. Mozgov (drawn by D. Jordan),41,62
215,2,0:31.0,D. Jordan makes free throw 1 of 2,,42,62
216,2,0:31.0,,I. Shumpert enters the game for T. Mozgov,42,62
217,2,0:31.0,D. Jordan misses free throw 2 of 2,,42,62
218,2,0:30.0,,Defensive rebound by I. Shumpert,42,62
219,2,0:11.0,,J. Smith makes 3-pt jump shot from 23 ft (assist by I. Shumpert),42,65
220,3,11:42.0,,Shooting foul by B. Griffin (drawn by K. Love),42,65
221,3,11:42.0,,K. Love makes free throw 1 of 2,42,66
222,3,11:42.0,,K. Love makes free throw 2 of 2,42,67
223,3,11:31.0,C. Paul misses 2-pt jump shot from 13 ft,,42,67
224,3,11:29.0,Offensive rebound by B. Griffin,,42,67
225,3,11:27.0,Turnover by B. Griffin (bad pass; steal by J. Smith),,42,67
226,3,11:18.0,,Personal foul by D. Jordan (drawn by K. Love),42,67
227,3,11:09.0,,K. Love misses 3-pt jump shot from 23 ft,42,67
228,3,11:08.0,Defensive rebound by D. Jordan,,42,67
229,3,11:04.0,Personal foul by J. Smith (drawn by J. Crawford),,42,67
230,3,10:54.0,B. Griffin misses 2-pt jump shot from 7 ft,,42,67
231,3,10:54.0,Offensive rebound by Team,,42,67
232,3,10:54.0,,Loose ball foul by K. Love (drawn by D. Jordan),42,67
233,3,10:48.0,J. Crawford misses 3-pt jump shot from 25 ft,,42,67
234,3,10:47.0,Offensive rebound by M. Barnes,,42,67
235,3,10:41.0,C. Paul makes 3-pt jump shot from 24 ft (assist by M. Barnes),,45,67
236,3,10:23.0,,Personal foul by M. Barnes (drawn by K. Love),45,67
237,3,10:23.0,Technical foul by M. Barnes,,45,67
238,3,10:23.0,,K. Irving makes technical free throw,45,68
239,3,10:17.0,,Turnover by L. James (bad pass),45,68
240,3,10:17.0,Technical foul by C. Paul,,45,68
241,3,10:17.0,,K. Irving makes technical free throw,45,69
242,3,10:06.0,B. Griffin makes 2-pt jump shot from 18 ft (assist by C. Paul),,47,69
243,3,9:47.0,,K. Irving misses 3-pt jump shot from 22 ft,47,69
244,3,9:46.0,Defensive rebound by D. Jordan,,47,69
245,3,9:43.0,Personal foul by K. Irving (drawn by C. Paul),,47,69
246,3,9:34.0,B. Griffin misses 2-pt jump shot from 17 ft,,47,69
247,3,9:33.0,Offensive rebound by D. Jordan,,47,69
248,3,9:31.0,D. Jordan makes 2-pt layup at rim,,49,69
249,3,9:31.0,Technical foul by D. Jordan,,49,69
250,3,9:31.0,,K. Irving makes technical free throw,49,70
251,3,9:09.0,,L. James misses 2-pt jump shot from 12 ft,49,70
252,3,9:06.0,Defensive rebound by C. Paul,,49,70
253,3,9:03.0,B. Griffin makes 2-pt dunk at rim (assist by C. Paul),,51,70
254,3,8:46.0,,Shooting foul by J. Crawford (drawn by T. Mozgov),51,70
255,3,8:46.0,,T. Mozgov misses free throw 1 of 2,51,70
256,3,8:46.0,,Offensive rebound by Team,51,70
257,3,8:46.0,,T. Mozgov misses free throw 2 of 2,51,70
258,3,8:45.0,Defensive rebound by D. Jordan,,51,70
259,3,8:31.0,Turnover by J. Crawford (lost ball; steal by J. Smith),,51,70
260,3,8:29.0,,Personal foul by C. Paul (drawn by L. James),51,70
261,3,8:29.0,,L. James makes free throw 1 of 2,51,71
262,3,8:29.0,,L. James makes free throw 2 of 2,51,72
263,3,8:14.0,B. Griffin misses 2-pt jump shot from 15 ft,,51,72
264,3,8:12.0,,Defensive rebound by T. Mozgov,51,72
265,3,7:57.0,,T. Mozgov makes 2-pt jump shot from 13 ft (assist by L. James),51,74
266,3,7:27.0,M. Barnes makes 2-pt layup at rim,,53,74
267,3,7:17.0,,Personal foul by J. Crawford (drawn by L. James),53,74
268,3,7:17.0,Technical foul by M. Barnes,,53,74
269,3,7:17.0,D. Jones enters the game for M. Barnes,,53,74
270,3,7:17.0,,K. Irving makes technical free throw,53,75
271,3,7:17.0,,L. James makes free throw 1 of 2,53,76
272,3,7:17.0,,L. James makes free throw 2 of 2,53,77
273,3,6:59.0,C. Paul misses 3-pt jump shot from 23 ft,,53,77
274,3,6:58.0,,Defensive rebound by J. Smith,53,77
275,3,6:54.0,,Personal foul by B. Griffin (drawn by K. Love),53,77
276,3,6:54.0,,K. Love makes free throw 1 of 2,53,78
277,3,6:54.0,,K. Love makes free throw 2 of 2,53,79
278,3,6:38.0,J. Crawford misses 3-pt jump shot from 22 ft,,53,79
279,3,6:37.0,Offensive rebound by D. Jordan,,53,79
280,3,6:35.0,Shooting foul by K. Love (drawn by D. Jordan),,53,79
281,3,6:35.0,D. Jordan misses free throw 1 of 2,,53,79
282,3,6:35.0,Offensive rebound by Team,,53,79
283,3,6:35.0,D. Jordan makes free throw 2 of 2,,54,79
284,3,6:16.0,,Shooting foul by D. Jordan (drawn by T. Mozgov),54,79
285,3,6:16.0,,T. Mozgov makes free throw 1 of 2,54,80
286,3,6:16.0,LA Clippers full timeout,,54,80
287,3,6:16.0,S. Hawes enters the game for D. Jones,,54,80
288,3,6:16.0,,T. Mozgov misses free throw 2 of 2,54,80
289,3,6:13.0,Defensive rebound by D. Jordan,,54,80
290,3,6:05.0,Personal foul by K. Irving (drawn by C. Paul),,54,80
291,3,6:05.0,C. Paul misses free throw 1 of 2,,54,80
292,3,6:05.0,Offensive rebound by Team,,54,80
293,3,6:05.0,C. Paul makes free throw 2 of 2,,55,80
294,3,5:43.0,,K. Love misses 3-pt jump shot from 23 ft,55,80
295,3,5:42.0,,Offensive rebound by T. Mozgov,55,80
296,3,5:42.0,,T. Mozgov misses 2-pt tip-in from 1 ft,55,80
297,3,5:39.0,Defensive rebound by B. Griffin,,55,80
298,3,5:34.0,C. Paul misses 2-pt jump shot from 16 ft,,55,80
299,3,5:33.0,,Defensive rebound by J. Smith,55,80
300,3,5:14.0,,K. Love makes 2-pt jump shot from 19 ft (assist by K. Irving),55,82
301,3,5:00.0,Turnover by S. Hawes (bad pass; steal by L. James),,55,82
302,3,4:55.0,,L. James makes 2-pt layup at rim (assist by K. Love),55,84
303,3,4:48.0,Shooting foul by K. Irving (drawn by S. Hawes),,55,84
304,3,4:48.0,S. Hawes makes free throw 1 of 2,,56,84
305,3,4:48.0,G. Davis enters the game for B. Griffin,,56,84
306,3,4:48.0,C. Wilcox enters the game for D. Jordan,,56,84
307,3,4:48.0,D. Jones enters the game for J. Crawford,,56,84
308,3,4:48.0,A. Rivers enters the game for C. Paul,,56,84
309,3,4:48.0,S. Hawes makes free throw 2 of 2,,57,84
310,3,4:33.0,,K. Love misses 3-pt jump shot from 26 ft,57,84
311,3,4:31.0,,Offensive rebound by K. Irving,57,84
312,3,4:28.0,,J. Smith misses 3-pt jump shot from 24 ft,57,84
313,3,4:27.0,,Offensive rebound by T. Mozgov,57,84
314,3,4:23.0,,K. Irving makes 3-pt jump shot from 23 ft (assist by T. Mozgov),57,87
315,3,4:08.0,D. Jones misses 2-pt jump shot from 19 ft,,57,87
316,3,4:07.0,,Defensive rebound by L. James,57,87
317,3,4:02.0,,Personal foul by C. Wilcox (drawn by K. Love),57,87
318,3,4:02.0,,K. Love makes free throw 1 of 2,57,88
319,3,4:02.0,,K. Love makes free throw 2 of 2,57,89
320,3,3:47.0,S. Hawes makes 2-pt jump shot from 16 ft (assist by C. Wilcox),,59,89
321,3,3:22.0,,Shooting foul by D. Jones (drawn by L. James),59,89
322,3,3:22.0,,L. James makes free throw 1 of 2,59,90
323,3,3:22.0,,T. Thompson enters the game for T. Mozgov,59,90
324,3,3:22.0,,L. James makes free throw 2 of 2,59,91
325,3,3:04.0,Shooting foul by T. Thompson (drawn by D. Jones),,59,91
326,3,3:04.0,D. Jones makes free throw 1 of 2,,60,91
327,3,3:04.0,,I. Shumpert enters the game for L. James,60,91
328,3,3:04.0,D. Jones misses free throw 2 of 2,,60,91
329,3,3:03.0,,Defensive rebound by K. Love,60,91
330,3,2:49.0,,Cleveland full timeout,60,91
331,3,2:43.0,,Turnover by K. Irving (bad pass; steal by A. Rivers),60,91
332,3,2:33.0,A. Rivers misses 3-pt jump shot from 24 ft,,60,91
333,3,2:32.0,,Defensive rebound by T. Thompson,60,91
334,3,2:11.0,,T. Thompson misses 2-pt jump shot from 7 ft,60,91
335,3,2:09.0,,Offensive rebound by I. Shumpert,60,91
336,3,2:06.0,,J. Smith misses 3-pt jump shot from 25 ft,60,91
337,3,2:05.0,,Offensive rebound by K. Irving,60,91
338,3,2:02.0,,Turnover by K. Love (bad pass; steal by S. Hawes),60,91
339,3,1:54.0,C. Wilcox misses 3-pt jump shot from 25 ft,,60,91
340,3,1:52.0,,Defensive rebound by T. Thompson,60,91
341,3,1:35.0,,T. Thompson misses 2-pt hook shot from 6 ft,60,91
342,3,1:34.0,Defensive rebound by S. Hawes,,60,91
343,3,1:21.0,S. Hawes makes 3-pt jump shot from 26 ft (assist by A. Rivers),,63,91
344,3,0:57.0,,K. Love misses 2-pt hook shot from 10 ft,63,91
345,3,0:54.0,Defensive rebound by D. Jones,,63,91
346,3,0:51.0,Turnover by D. Jones (lost ball),,63,91
347,3,0:51.0,,M. Dellavedova enters the game for K. Irving,63,91
348,3,0:51.0,,M. Miller enters the game for K. Love,63,91
349,3,0:33.0,,I. Shumpert misses 3-pt jump shot from 23 ft,63,91
350,3,0:32.0,,Offensive rebound by J. Smith,63,91
351,3,0:28.0,,J. Smith makes 3-pt jump shot from 25 ft,63,94
352,3,0:10.0,C. Wilcox misses 3-pt jump shot from 28 ft,,63,94
353,3,0:08.0,,Defensive rebound by J. Smith,63,94
354,3,0:01.0,,J. Smith misses 3-pt jump shot from 28 ft,63,94
355,3,0:00.0,,Offensive rebound by T. Thompson,63,94
356,4,11:46.0,A. Rivers misses 2-pt layup from 1 ft,,63,94
357,4,11:42.0,,Defensive rebound by T. Thompson,63,94
358,4,11:39.0,,Turnover by T. Thompson (3 sec),63,94
359,4,11:26.0,Personal foul by M. Miller (drawn by S. Hawes),,63,94
360,4,11:16.0,G. Davis misses 2-pt jump shot from 17 ft,,63,94
361,4,11:15.0,Offensive rebound by Team,,63,94
362,4,11:00.0,G. Davis makes 2-pt jump shot from 7 ft,,65,94
363,4,10:41.0,,Turnover by T. Thompson (bad pass),65,94
364,4,10:25.0,A. Rivers misses 2-pt layup from 1 ft,,65,94
365,4,10:23.0,Offensive rebound by G. Davis,,65,94
366,4,10:22.0,G. Davis misses 2-pt layup from 1 ft (block by T. Thompson),,65,94
367,4,10:22.0,,Defensive rebound by M. Miller,65,94
368,4,10:22.0,,Personal foul by G. Davis (drawn by M. Miller),65,94
369,4,10:06.0,,Turnover by T. Thompson (bad pass; steal by D. Jones),65,94
370,4,10:01.0,S. Hawes makes 2-pt dunk at rim (assist by D. Jones),,67,94
371,4,9:41.0,,M. Dellavedova makes 2-pt jump shot from 7 ft (assist by S. Marion),67,96
372,4,9:25.0,Turnover by S. Hawes (lost ball; steal by I. Shumpert),,67,96
373,4,9:22.0,,Turnover by I. Shumpert (bad pass; steal by C. Wilcox),67,96
374,4,9:22.0,Personal foul by I. Shumpert (drawn by C. Wilcox),,67,96
375,4,9:10.0,C. Wilcox makes 2-pt layup from 1 ft,,69,96
376,4,9:10.0,Shooting foul by I. Shumpert (drawn by C. Wilcox),,69,96
377,4,9:10.0,C. Wilcox makes free throw 1 of 1,,70,96
378,4,8:54.0,,Shooting foul by G. Davis (drawn by I. Shumpert),70,96
379,4,8:54.0,Official timeout,,70,96
380,4,8:54.0,,I. Shumpert makes free throw 1 of 2,70,97
381,4,8:54.0,,I. Shumpert makes free throw 2 of 2,70,98
382,4,8:31.0,G. Davis makes 2-pt jump shot from 14 ft,,72,98
383,4,8:06.0,,S. Marion makes 2-pt jump shot from 6 ft (assist by M. Dellavedova),72,100
384,4,7:50.0,C. Wilcox misses 3-pt jump shot from 26 ft,,72,100
385,4,7:49.0,,Defensive rebound by T. Thompson,72,100
386,4,7:36.0,,I. Shumpert misses 2-pt layup at rim,72,100
387,4,7:34.0,,Offensive rebound by T. Thompson,72,100
388,4,7:34.0,,Shooting foul by S. Hawes (drawn by T. Thompson),72,100
389,4,7:34.0,,T. Thompson makes free throw 1 of 2,72,101
390,4,7:34.0,,T. Thompson makes free throw 2 of 2,72,102
391,4,7:25.0,Shooting foul by M. Miller (drawn by G. Davis),,72,102
392,4,7:25.0,G. Davis makes free throw 1 of 2,,73,102
393,4,7:25.0,G. Davis misses free throw 2 of 2,,73,102
