,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,INDIANA_ACTION,MILWAUKEE_SCORE,INDIANA_SCORE
145,2,7:22.0,,Turnover by S. Hill (bad pass; steal by K. Middleton),34,30
146,2,7:19.0,K. Middleton misses 2-pt layup from 2 ft,,34,30
147,2,7:14.0,Offensive rebound by O. Mayo,,34,30
148,2,7:00.0,Turnover by J. Bayless (bad pass),,34,30
149,2,6:40.0,,Turnover by I. Mahinmi (bad pass; steal by O. Mayo),34,30
150,2,6:29.0,O. Mayo makes 3-pt jump shot from 26 ft (assist by E. İlyasova),,37,30
151,2,6:20.0,,Indiana full timeout,37,30
152,2,6:20.0,,C. Miles enters the game for S. Hill,37,30
153,2,6:00.0,,D. Sloan misses 3-pt jump shot from 26 ft,37,30
154,2,5:59.0,,Offensive rebound by L. Allen,37,30
155,2,5:45.0,,D. Rudež misses 3-pt jump shot from 26 ft,37,30
156,2,5:45.0,,Offensive rebound by I. Mahinmi,37,30
157,2,5:45.0,,I. Mahinmi makes 2-pt layup at rim,37,32
158,2,5:45.0,,Shooting foul by E. İlyasova (drawn by I. Mahinmi),37,32
159,2,5:45.0,,I. Mahinmi misses free throw 1 of 1,37,32
160,2,5:45.0,Defensive rebound by K. Middleton,,37,32
161,2,5:21.0,O. Mayo misses 3-pt jump shot from 23 ft (block by L. Allen),,37,32
162,2,5:21.0,Offensive rebound by Team,,37,32
163,2,5:21.0,Turnover by Team (shot clock),,37,32
164,2,5:05.0,,C. Miles misses 3-pt jump shot from 22 ft,37,32
165,2,5:04.0,Defensive rebound by K. Middleton,,37,32
166,2,5:00.0,Personal foul by C. Miles (drawn by K. Middleton),,37,32
167,2,5:00.0,J. Parker enters the game for K. Middleton,,37,32
168,2,5:00.0,B. Knight enters the game for J. Bayless,,37,32
169,2,4:49.0,Turnover by O. Mayo (kicked ball),,37,32
170,2,4:49.0,,R. Hibbert enters the game for I. Mahinmi,37,32
171,2,4:33.0,,C. Miles misses 3-pt jump shot from 26 ft,37,32
172,2,4:31.0,Defensive rebound by J. Parker,,37,32
173,2,4:23.0,J. Parker misses 2-pt jump shot from 6 ft,,37,32
174,2,4:22.0,,Defensive rebound by L. Allen,37,32
175,2,4:08.0,,Shooting foul by E. İlyasova (drawn by R. Hibbert),37,32
176,2,4:08.0,,R. Hibbert misses free throw 1 of 2,37,32
177,2,4:08.0,,Offensive rebound by Team,37,32
178,2,4:08.0,,L. Scola enters the game for L. Allen,37,32
179,2,4:08.0,L. Sanders enters the game for E. İlyasova,,37,32
180,2,4:08.0,J. Dudley enters the game for O. Mayo,,37,32
181,2,4:08.0,,R. Hibbert makes free throw 2 of 2,37,33
182,2,3:51.0,,Offensive charge foul by B. Knight (drawn by L. Scola),37,33
183,2,3:51.0,Turnover by B. Knight (offensive foul),,37,33
184,2,3:38.0,,Personal foul by J. Parker (drawn by D. Rudež),37,33
185,2,3:38.0,,D. Rudež makes free throw 1 of 2,37,34
186,2,3:38.0,,D. Rudež misses free throw 2 of 2,37,34
187,2,3:38.0,Defensive rebound by J. Henson,,37,34
188,2,3:18.0,L. Sanders misses 2-pt jump shot from 8 ft,,37,34
189,2,3:17.0,Offensive rebound by B. Knight,,37,34
190,2,3:05.0,B. Knight misses 2-pt jump shot from 19 ft,,37,34
191,2,3:04.0,,Defensive rebound by L. Scola,37,34
192,2,2:54.0,,R. Hibbert makes 2-pt layup from 1 ft (assist by D. Sloan),37,36
193,2,2:36.0,J. Parker misses 3-pt jump shot from 26 ft,,37,36
194,2,2:34.0,,Defensive rebound by L. Scola,37,36
195,2,2:27.0,,Turnover by D. Sloan (bad pass; steal by J. Dudley),37,36
196,2,2:23.0,B. Knight makes 2-pt layup at rim (assist by J. Parker),,39,36
197,2,2:09.0,,L. Scola misses 2-pt jump shot from 15 ft,39,36
198,2,2:08.0,Defensive rebound by B. Knight,,39,36
199,2,2:03.0,Personal foul by L. Scola (drawn by L. Sanders),,39,36
200,2,2:03.0,Milwaukee full timeout,,39,36
201,2,2:03.0,,C. Copeland enters the game for D. Rudež,39,36
202,2,1:59.0,J. Parker misses 2-pt layup from 4 ft,,39,36
203,2,1:58.0,,Defensive rebound by R. Hibbert,39,36
204,2,1:35.0,,C. Copeland misses 2-pt jump shot from 16 ft,39,36
205,2,1:34.0,,Offensive rebound by L. Scola,39,36
206,2,1:34.0,,Turnover by Team (shot clock),39,36
207,2,1:16.0,J. Dudley makes 2-pt jump shot from 20 ft (assist by L. Sanders),,41,36
208,2,0:59.0,,C. Copeland misses 3-pt jump shot from 26 ft,41,36
209,2,0:57.0,Defensive rebound by B. Knight,,41,36
210,2,0:52.0,J. Dudley misses 3-pt jump shot from 26 ft,,41,36
211,2,0:50.0,,Defensive rebound by L. Scola,41,36
212,2,0:44.0,,C. Miles misses 2-pt jump shot from 9 ft,41,36
213,2,0:43.0,Defensive rebound by L. Sanders,,41,36
214,2,0:33.0,B. Knight makes 2-pt jump shot from 8 ft,,43,36
215,2,0:27.0,,Indiana full timeout,43,36
216,2,0:27.0,,D. Rudež enters the game for L. Scola,43,36
217,2,0:11.0,,R. Hibbert makes 2-pt hook shot from 10 ft,43,38
218,2,0:02.0,Turnover by B. Knight (bad pass),,43,38
219,2,0:01.0,,Turnover by D. Sloan (step out of bounds),43,38
220,2,0:01.0,Milwaukee full timeout,,43,38
221,2,0:01.0,,S. Hill enters the game for R. Hibbert,43,38
222,2,0:01.0,,I. Mahinmi enters the game for C. Miles,43,38
223,2,0:00.0,J. Parker misses 3-pt jump shot from 29 ft,,43,38
224,2,0:00.0,Offensive rebound by Team,,43,38
225,3,11:41.0,B. Knight makes 3-pt jump shot from 28 ft (assist by J. Dudley),,46,38
226,3,11:14.0,,Turnover by R. Hibbert (lost ball; steal by J. Parker),46,38
227,3,11:08.0,B. Knight makes 3-pt jump shot from 23 ft (assist by J. Parker),,49,38
228,3,10:54.0,,Turnover by C. Miles (bad pass),49,38
229,3,10:42.0,J. Parker makes 2-pt jump shot from 10 ft,,51,38
230,3,10:28.0,,Turnover by C. Miles (bad pass; steal by J. Parker),51,38
231,3,10:23.0,Turnover by B. Knight (bad pass; steal by L. Scola),,51,38
232,3,10:20.0,,Personal foul by B. Knight (drawn by C. Miles),51,38
233,3,10:04.0,,S. Hill misses 2-pt jump shot from 2 ft,51,38
234,3,10:00.0,Defensive rebound by B. Knight,,51,38
235,3,9:46.0,J. Parker makes 2-pt jump shot from 10 ft,,53,38
236,3,9:45.0,,Indiana full timeout,53,38
237,3,9:29.0,,S. Hill misses 2-pt jump shot from 3 ft,53,38
238,3,9:28.0,,Offensive rebound by Team,53,38
239,3,9:28.0,Loose ball foul by J. Dudley (drawn by L. Scola),,53,38
240,3,9:23.0,,D. Sloan misses 3-pt jump shot from 26 ft,53,38
241,3,9:21.0,Defensive rebound by L. Sanders,,53,38
242,3,9:14.0,J. Dudley misses 2-pt jump shot from 16 ft (block by R. Hibbert),,53,38
243,3,9:12.0,,Defensive rebound by L. Scola,53,38
244,3,8:58.0,,R. Hibbert makes 2-pt jump shot from 10 ft,53,40
245,3,8:47.0,E. İlyasova makes 2-pt jump shot from 16 ft (assist by B. Knight),,55,40
246,3,8:27.0,,S. Hill makes 3-pt jump shot from 23 ft (assist by D. Sloan),55,43
247,3,8:11.0,B. Knight makes 2-pt layup from 1 ft (assist by L. Sanders),,57,43
248,3,8:01.0,,Personal foul by J. Parker (drawn by S. Hill),57,43
249,3,7:45.0,,C. Miles misses 3-pt jump shot from 26 ft,57,43
250,3,7:44.0,Defensive rebound by L. Sanders,,57,43
251,3,7:34.0,B. Knight misses 2-pt jump shot from 13 ft,,57,43
252,3,7:33.0,,Defensive rebound by S. Hill,57,43
253,3,7:26.0,,Turnover by S. Hill (lost ball; steal by B. Knight),57,43
254,3,7:23.0,B. Knight makes 2-pt layup from 1 ft,,59,43
255,3,7:00.0,,D. Sloan makes 2-pt layup from 1 ft (assist by R. Hibbert),59,45
256,3,6:44.0,E. İlyasova misses 2-pt jump shot from 19 ft,,59,45
257,3,6:43.0,Offensive rebound by L. Sanders,,59,45
258,3,6:43.0,L. Sanders misses 2-pt tip-in at rim,,59,45
259,3,6:42.0,,Defensive rebound by D. Sloan,59,45
260,3,6:38.0,,Offensive foul by L. Scola (drawn by E. İlyasova),59,45
261,3,6:38.0,,Turnover by L. Scola (offensive foul),59,45
262,3,6:28.0,E. İlyasova makes 3-pt jump shot from 25 ft,,62,45
263,3,6:09.0,,C. Miles misses 2-pt jump shot from 20 ft,62,45
264,3,6:06.0,Defensive rebound by L. Sanders,,62,45
265,3,6:03.0,Personal foul by L. Scola (drawn by E. İlyasova),,62,45
266,3,6:03.0,Z. Pachulia enters the game for L. Sanders,,62,45
267,3,6:03.0,,R. Stuckey enters the game for S. Hill,62,45
268,3,6:03.0,,L. Allen enters the game for L. Scola,62,45
269,3,6:03.0,,D. Rudež enters the game for C. Miles,62,45
270,3,6:03.0,,C. Copeland enters the game for D. Sloan,62,45
271,3,6:00.0,Offensive foul by Z. Pachulia (drawn by R. Stuckey),,62,45
272,3,6:00.0,Turnover by Z. Pachulia (offensive foul),,62,45
273,3,5:46.0,,R. Stuckey makes 2-pt jump shot from 9 ft,62,47
274,3,5:19.0,Z. Pachulia misses 2-pt jump shot from 16 ft,,62,47
275,3,5:18.0,,Defensive rebound by C. Copeland,62,47
276,3,5:07.0,,Shooting foul by Z. Pachulia (drawn by C. Copeland),62,47
277,3,5:07.0,,C. Copeland misses free throw 1 of 2,62,47
278,3,5:07.0,,Offensive rebound by Team,62,47
279,3,5:07.0,,C. Copeland makes free throw 2 of 2,62,48
280,3,4:52.0,B. Knight misses 3-pt jump shot from 28 ft,,62,48
281,3,4:50.0,,Defensive rebound by R. Hibbert,62,48
282,3,4:44.0,,R. Stuckey makes 2-pt layup from 1 ft,62,50
283,3,4:24.0,J. Dudley misses 3-pt jump shot from 25 ft,,62,50
284,3,4:22.0,Offensive rebound by J. Parker,,62,50
285,3,4:16.0,E. İlyasova misses 3-pt jump shot from 26 ft,,62,50
286,3,4:15.0,,Defensive rebound by R. Hibbert,62,50
287,3,4:00.0,,C. Copeland misses 2-pt jump shot from 3 ft,62,50
288,3,3:59.0,,Offensive rebound by R. Hibbert,62,50
289,3,3:53.0,,C. Copeland makes 3-pt jump shot from 24 ft (assist by D. Rudež),62,53
290,3,3:37.0,J. Dudley misses 2-pt layup at rim (block by L. Allen),,62,53
291,3,3:36.0,,Defensive rebound by R. Stuckey,62,53
292,3,3:30.0,,R. Stuckey misses 2-pt layup at rim,62,53
293,3,3:30.0,Defensive rebound by E. İlyasova,,62,53
294,3,3:30.0,Personal foul by L. Allen (drawn by E. İlyasova),,62,53
295,3,3:18.0,Personal foul by D. Rudež (drawn by J. Parker),,62,53
296,3,3:07.0,J. Parker misses 2-pt jump shot from 18 ft,,62,53
297,3,3:06.0,Offensive rebound by B. Knight,,62,53
298,3,3:02.0,E. İlyasova misses 2-pt layup at rim,,62,53
299,3,3:00.0,,Defensive rebound by Team,62,53
300,3,2:44.0,,C. Copeland misses 3-pt jump shot from 26 ft,62,53
301,3,2:43.0,,Offensive rebound by L. Allen,62,53
302,3,2:31.0,,C. Copeland makes 2-pt layup from 2 ft,62,55
303,3,2:27.0,Milwaukee full timeout,,62,55
304,3,2:27.0,O. Mayo enters the game for J. Parker,,62,55
305,3,2:27.0,J. Bayless enters the game for E. İlyasova,,62,55
306,3,2:27.0,K. Middleton enters the game for J. Dudley,,62,55
307,3,2:27.0,G. Antetokounmpo enters the game for B. Knight,,62,55
308,3,2:06.0,O. Mayo misses 3-pt jump shot from 27 ft,,62,55
309,3,2:04.0,,Defensive rebound by C. Copeland,62,55
310,3,1:43.0,,Shooting foul by K. Middleton (drawn by C. Copeland),62,55
311,3,1:43.0,,C. Copeland misses free throw 1 of 3,62,55
312,3,1:43.0,,Offensive rebound by Team,62,55
313,3,1:43.0,,C. Copeland makes free throw 2 of 3,62,56
314,3,1:43.0,,C. Miles enters the game for R. Hibbert,62,56
315,3,1:43.0,,C. Copeland misses free throw 3 of 3,62,56
316,3,1:43.0,Defensive rebound by Z. Pachulia,,62,56
317,3,1:30.0,K. Middleton makes 2-pt layup at rim (assist by Z. Pachulia),,64,56
318,3,1:13.0,,C. Copeland makes 3-pt jump shot from 24 ft (assist by R. Stuckey),64,59
319,3,0:49.0,J. Bayless misses 2-pt jump shot from 19 ft,,64,59
320,3,0:48.0,Offensive rebound by G. Antetokounmpo,,64,59
321,3,0:40.0,G. Antetokounmpo makes 3-pt jump shot from 25 ft (assist by O. Mayo),,67,59
322,3,0:29.0,,R. Stuckey misses 2-pt layup from 2 ft,67,59
323,3,0:27.0,Defensive rebound by O. Mayo,,67,59
324,3,0:23.0,Shooting foul by C. Copeland (drawn by G. Antetokounmpo),,67,59
325,3,0:23.0,G. Antetokounmpo makes free throw 1 of 2,,68,59
326,3,0:23.0,G. Antetokounmpo makes free throw 2 of 2,,69,59
327,3,0:02.0,,R. Stuckey misses 2-pt jump shot from 13 ft,69,59
328,3,0:01.0,,Offensive rebound by L. Allen,69,59
329,3,0:00.0,,L. Allen makes 2-pt layup from 2 ft,69,61
330,4,11:45.0,,C. Copeland makes 2-pt jump shot from 7 ft,69,63
331,4,11:31.0,Personal foul by C. Copeland (drawn by K. Middleton),,69,63
332,4,11:21.0,G. Antetokounmpo makes 2-pt jump shot from 13 ft,,71,63
333,4,11:05.0,,C. Copeland makes 3-pt jump shot from 27 ft (assist by D. Sloan),71,66
334,4,10:45.0,G. Antetokounmpo makes 2-pt jump shot from 11 ft,,73,66
335,4,10:20.0,,C. Copeland misses 3-pt jump shot from 26 ft,73,66
336,4,10:19.0,,Offensive rebound by D. Rudež,73,66
337,4,10:12.0,,D. Rudež makes 2-pt jump shot from 11 ft,73,68
338,4,9:53.0,K. Middleton makes 2-pt layup from 1 ft (assist by Z. Pachulia),,75,68
339,4,9:29.0,,Turnover by C. Copeland (bad pass),75,68
340,4,9:20.0,Z. Pachulia makes 2-pt layup from 2 ft (assist by O. Mayo),,77,68
341,4,8:57.0,,L. Allen misses 2-pt jump shot from 9 ft,77,68
342,4,8:56.0,Defensive rebound by Z. Pachulia,,77,68
343,4,8:46.0,Personal foul by C. Miles (drawn by O. Mayo),,77,68
344,4,8:46.0,Official timeout,,77,68
345,4,8:46.0,,S. Hill enters the game for C. Copeland,77,68
346,4,8:44.0,,R. Hibbert enters the game for C. Miles,77,68
347,4,8:33.0,G. Antetokounmpo misses 2-pt jump shot from 7 ft,,77,68
348,4,8:32.0,,Defensive rebound by L. Allen,77,68
349,4,8:20.0,,D. Rudež misses 3-pt jump shot from 28 ft (block by K. Middleton),77,68
350,4,8:19.0,,Offensive rebound by L. Allen,77,68
351,4,8:11.0,,S. Hill misses 3-pt jump shot from 27 ft,77,68
352,4,8:09.0,Defensive rebound by G. Antetokounmpo,,77,68
353,4,7:53.0,Z. Pachulia makes 2-pt dunk at rim (assist by K. Middleton),,79,68
354,4,7:42.0,,Personal foul by J. Bayless (drawn by R. Hibbert),79,68
355,4,7:42.0,Technical foul by J. Bayless,,79,68
356,4,7:42.0,,D. Rudež makes technical free throw,79,69
357,4,7:31.0,,S. Hill makes 2-pt layup from 1 ft,79,71
358,4,7:12.0,K. Middleton misses 2-pt jump shot from 16 ft,,79,71
359,4,7:11.0,,Defensive rebound by D. Rudež,79,71
360,4,6:58.0,,Turnover by R. Hibbert (lost ball; steal by Z. Pachulia),79,71
361,4,6:49.0,J. Bayless makes 3-pt jump shot from 25 ft (assist by Z. Pachulia),,82,71
362,4,6:31.0,,S. Hill misses 3-pt jump shot from 22 ft,82,71
363,4,6:30.0,Defensive rebound by K. Middleton,,82,71
364,4,6:11.0,Turnover by G. Antetokounmpo (traveling),,82,71
365,4,5:50.0,,Turnover by S. Hill (bad pass; steal by O. Mayo),82,71
366,4,5:45.0,Z. Pachulia misses 2-pt layup from 1 ft (block by R. Hibbert),,82,71
367,4,5:44.0,,Defensive rebound by S. Hill,82,71
368,4,5:44.0,,Personal foul by G. Antetokounmpo (drawn by S. Hill),82,71
369,4,5:44.0,,Indiana full timeout,82,71
370,4,5:44.0,,R. Stuckey enters the game for D. Sloan,82,71
371,4,5:44.0,,C. Copeland enters the game for D. Rudež,82,71
372,4,5:25.0,,R. Hibbert misses 2-pt jump shot from 5 ft,82,71
373,4,5:24.0,,Offensive rebound by L. Allen,82,71
374,4,5:24.0,,L. Allen makes 2-pt tip-in from 1 ft,82,73
375,4,5:08.0,Turnover by G. Antetokounmpo (step out of bounds),,82,73
376,4,4:47.0,,Turnover by R. Stuckey (bad pass; steal by O. Mayo),82,73
377,4,4:42.0,Turnover by O. Mayo (lost ball; steal by S. Hill),,82,73
378,4,4:40.0,E. İlyasova enters the game for G. Antetokounmpo,,82,73
379,4,4:29.0,,Personal foul by Z. Pachulia (drawn by R. Hibbert),82,73
380,4,4:29.0,L. Sanders enters the game for Z. Pachulia,,82,73
381,4,4:29.0,J. Parker enters the game for K. Middleton,,82,73
382,4,4:22.0,,R. Stuckey misses 2-pt jump shot from 13 ft,82,73
383,4,4:20.0,,Offensive rebound by C. Copeland,82,73
