,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,WASHINGTON_ACTION,MEMPHIS_SCORE,WASHINGTON_SCORE
120,2,8:58.0,Shooting block foul by B. Beal (drawn by J. Stokes),,36,33
121,2,8:58.0,J. Stokes misses free throw 1 of 2,,36,33
122,2,8:58.0,Offensive rebound by Team,,36,33
123,2,8:58.0,J. Stokes makes free throw 2 of 2,,37,33
124,2,8:44.0,,Turnover by B. Beal (offensive foul),37,33
125,2,8:44.0,,J. Wall enters the game for B. Beal,37,33
126,2,8:44.0,J. Adams makes flagrant free throw 1 of 2,,38,33
127,2,8:44.0,J. Adams makes flagrant free throw 2 of 2,,39,33
128,2,8:36.0,Offensive foul by J. Stokes (drawn by D. Blair),,39,33
129,2,8:36.0,Turnover by J. Stokes (offensive foul),,39,33
130,2,8:36.0,,M. Gortat enters the game for K. Séraphin,39,33
131,2,8:36.0,,P. Pierce enters the game for D. Blair,39,33
132,2,8:10.0,,O. Porter misses 2-pt jump shot from 20 ft,39,33
133,2,8:09.0,Defensive rebound by N. Calathes,,39,33
134,2,8:03.0,V. Carter misses 3-pt jump shot from 26 ft,,39,33
135,2,8:01.0,,Defensive rebound by R. Sessions,39,33
136,2,7:58.0,,R. Sessions makes 2-pt layup from 1 ft,39,35
137,2,7:41.0,J. Leuer makes 2-pt hook shot from 8 ft,,41,35
138,2,7:20.0,,R. Sessions misses 2-pt jump shot from 3 ft (block by J. Stokes),41,35
139,2,7:18.0,,Offensive rebound by O. Porter,41,35
140,2,7:14.0,,O. Porter misses 3-pt jump shot from 23 ft,41,35
141,2,7:13.0,Defensive rebound by V. Carter,,41,35
142,2,7:03.0,N. Calathes misses 2-pt jump shot from 12 ft,,41,35
143,2,7:02.0,,Defensive rebound by O. Porter,41,35
144,2,6:58.0,,Shooting foul by J. Adams (drawn by J. Wall),41,35
145,2,6:58.0,,J. Wall makes free throw 1 of 2,41,36
146,2,6:58.0,C. Lee enters the game for V. Carter,,41,36
147,2,6:58.0,J. Green enters the game for J. Leuer,,41,36
148,2,6:58.0,,J. Wall makes free throw 2 of 2,41,37
149,2,6:46.0,Turnover by J. Green (bad pass; steal by M. Gortat),,41,37
150,2,6:42.0,,Shooting foul by J. Green (drawn by O. Porter),41,37
151,2,6:42.0,,O. Porter misses free throw 1 of 2,41,37
152,2,6:42.0,,Offensive rebound by Team,41,37
153,2,6:42.0,,O. Porter makes free throw 2 of 2,41,38
154,2,6:18.0,N. Calathes misses 2-pt jump shot from 15 ft,,41,38
155,2,6:17.0,,Defensive rebound by J. Wall,41,38
156,2,6:11.0,,P. Pierce makes 3-pt jump shot from 26 ft (assist by J. Wall),41,41
157,2,5:58.0,Turnover by J. Stokes (lost ball; steal by M. Gortat),,41,41
158,2,5:53.0,,O. Porter makes 2-pt layup at rim (assist by J. Wall),41,43
159,2,5:44.0,Memphis full timeout,,41,43
160,2,5:44.0,Official timeout,,41,43
161,2,5:44.0,K. Koufos enters the game for J. Stokes,,41,43
162,2,5:44.0,J. Green enters the game for J. Adams,,41,43
163,2,5:35.0,J. Green makes 2-pt layup at rim (assist by J. Green),,43,43
164,2,5:19.0,,Personal foul by J. Green (drawn by J. Wall),43,43
165,2,5:19.0,,J. Wall misses free throw 1 of 2,43,43
166,2,5:19.0,,Offensive rebound by Team,43,43
167,2,5:19.0,B. Udrih enters the game for N. Calathes,,43,43
168,2,5:19.0,,J. Wall makes free throw 2 of 2,43,44
169,2,4:56.0,Turnover by Team (shot clock),,43,44
170,2,4:42.0,,R. Sessions misses 3-pt jump shot from 26 ft,43,44
171,2,4:40.0,,Offensive rebound by O. Porter,43,44
172,2,4:37.0,,P. Pierce misses 3-pt jump shot from 26 ft,43,44
173,2,4:36.0,Defensive rebound by B. Udrih,,43,44
174,2,4:20.0,Personal foul by O. Porter (drawn by K. Koufos),,43,44
175,2,4:11.0,Turnover by C. Lee (lost ball),,43,44
176,2,3:58.0,,M. Gortat makes 2-pt hook shot from 6 ft (assist by J. Wall),43,46
177,2,3:46.0,C. Lee misses 3-pt jump shot from 25 ft,,43,46
178,2,3:45.0,Offensive rebound by C. Lee,,43,46
179,2,3:41.0,C. Lee misses 2-pt jump shot from 14 ft,,43,46
180,2,3:40.0,,Defensive rebound by R. Sessions,43,46
181,2,3:28.0,,P. Pierce makes 2-pt layup from 1 ft (assist by R. Sessions),43,48
182,2,3:14.0,K. Koufos misses 2-pt jump shot from 14 ft,,43,48
183,2,3:13.0,,Defensive rebound by J. Wall,43,48
184,2,3:07.0,,J. Wall misses 2-pt layup from 1 ft,43,48
185,2,3:05.0,Defensive rebound by J. Green,,43,48
186,2,3:02.0,Turnover by B. Udrih (lost ball; steal by R. Sessions),,43,48
187,2,2:59.0,,J. Wall makes 2-pt layup from 1 ft (assist by R. Sessions),43,50
188,2,2:59.0,,Shooting foul by J. Green (drawn by J. Wall),43,50
189,2,2:59.0,,Washington full timeout,43,50
190,2,2:59.0,,J. Wall makes free throw 1 of 1,43,51
191,2,2:36.0,C. Lee makes 2-pt layup at rim (assist by J. Green),,45,51
192,2,2:19.0,,O. Porter misses 3-pt jump shot from 25 ft,45,51
193,2,2:18.0,Defensive rebound by J. Green,,45,51
194,2,2:10.0,B. Udrih misses 3-pt jump shot from 24 ft,,45,51
195,2,2:08.0,,Defensive rebound by M. Gortat,45,51
196,2,2:00.0,,P. Pierce makes 3-pt jump shot from 25 ft (assist by R. Sessions),45,54
197,2,1:40.0,K. Koufos makes 2-pt hook shot from 6 ft (assist by B. Udrih),,47,54
198,2,1:24.0,,Personal foul by K. Koufos (drawn by R. Sessions),47,54
199,2,1:24.0,,R. Sessions misses free throw 1 of 2,47,54
200,2,1:24.0,,Offensive rebound by Team,47,54
201,2,1:24.0,,D. Gooden enters the game for O. Porter,47,54
202,2,1:24.0,,R. Sessions makes free throw 2 of 2,47,55
203,2,1:11.0,Turnover by B. Udrih (bad pass; steal by P. Pierce),,47,55
204,2,1:06.0,,J. Wall makes 2-pt layup at rim (assist by P. Pierce),47,57
205,2,0:56.0,Turnover by J. Green (bad pass; steal by M. Gortat),,47,57
206,2,0:44.0,,P. Pierce makes 3-pt jump shot from 27 ft (assist by M. Gortat),47,60
207,2,0:28.0,B. Udrih misses 3-pt jump shot from 25 ft,,47,60
208,2,0:27.0,,Defensive rebound by J. Wall,47,60
209,2,0:18.0,V. Carter enters the game for J. Green,,47,60
210,2,0:18.0,,R. Butler enters the game for D. Gooden,47,60
211,2,0:06.0,Personal take foul by R. Sessions (drawn by B. Udrih),,47,60
212,2,0:01.0,B. Udrih misses 2-pt jump shot from 18 ft,,47,60
213,2,0:00.0,,Defensive rebound by R. Sessions,47,60
214,3,11:39.0,,B. Beal misses 2-pt jump shot from 19 ft,47,60
215,3,11:38.0,Defensive rebound by K. Koufos,,47,60
216,3,11:17.0,K. Koufos misses 2-pt jump shot from 7 ft,,47,60
217,3,11:16.0,,Defensive rebound by D. Gooden,47,60
218,3,11:12.0,,Personal foul by K. Koufos (drawn by M. Gortat),47,60
219,3,11:00.0,,M. Gortat misses 2-pt jump shot from 5 ft,47,60
220,3,10:57.0,Defensive rebound by J. Green,,47,60
221,3,10:49.0,Def 3 sec tech foul by M. Gortat,,47,60
222,3,10:49.0,C. Lee makes technical free throw,,48,60
223,3,10:40.0,J. Green makes 2-pt jump shot from 21 ft,,50,60
224,3,10:17.0,,M. Gortat misses 2-pt jump shot from 14 ft,50,60
225,3,10:16.0,Defensive rebound by J. Green,,50,60
226,3,10:11.0,Shooting foul by P. Pierce (drawn by J. Green),,50,60
227,3,10:11.0,J. Green makes free throw 1 of 2,,51,60
228,3,10:11.0,J. Green misses free throw 2 of 2,,51,60
229,3,10:09.0,Offensive rebound by Team,,51,60
230,3,10:06.0,Turnover by J. Green (bad pass; steal by B. Beal),,51,60
231,3,9:52.0,,J. Wall makes 3-pt jump shot from 24 ft,51,63
232,3,9:35.0,Personal foul by D. Gooden (drawn by J. Green),,51,63
233,3,9:22.0,J. Green misses 3-pt jump shot from 25 ft,,51,63
234,3,9:21.0,,Defensive rebound by M. Gortat,51,63
235,3,9:14.0,,Shooting foul by C. Lee (drawn by P. Pierce),51,63
236,3,9:14.0,,P. Pierce makes free throw 1 of 2,51,64
237,3,9:14.0,,P. Pierce makes free throw 2 of 2,51,65
238,3,8:57.0,J. Green misses 2-pt jump shot from 17 ft,,51,65
239,3,8:56.0,,Defensive rebound by J. Wall,51,65
240,3,8:49.0,,Shooting foul by J. Green (drawn by D. Gooden),51,65
241,3,8:49.0,,D. Gooden makes free throw 1 of 2,51,66
242,3,8:49.0,,D. Gooden makes free throw 2 of 2,51,67
243,3,8:36.0,K. Koufos misses 2-pt jump shot from 8 ft,,51,67
244,3,8:35.0,,Defensive rebound by M. Gortat,51,67
245,3,8:30.0,,Turnover by J. Wall (bad pass; steal by J. Green),51,67
246,3,8:22.0,J. Green misses 2-pt layup from 2 ft (block by J. Wall),,51,67
247,3,8:21.0,Offensive rebound by C. Lee,,51,67
248,3,8:19.0,C. Lee misses 3-pt jump shot from 24 ft (block by J. Wall),,51,67
249,3,8:19.0,Offensive rebound by Team,,51,67
250,3,8:19.0,Memphis full timeout,,51,67
251,3,8:16.0,C. Lee misses 2-pt jump shot from 10 ft,,51,67
252,3,8:15.0,,Defensive rebound by M. Gortat,51,67
253,3,8:12.0,,B. Beal makes 2-pt dunk at rim (assist by M. Gortat),51,69
254,3,7:52.0,J. Green misses 2-pt layup from 3 ft,,51,69
255,3,7:51.0,Offensive rebound by J. Green,,51,69
256,3,7:50.0,J. Green misses 2-pt layup from 1 ft,,51,69
257,3,7:49.0,Offensive rebound by J. Green,,51,69
258,3,7:46.0,J. Green makes 2-pt layup from 1 ft,,53,69
259,3,7:21.0,,D. Gooden makes 2-pt jump shot from 19 ft (assist by B. Beal),53,71
260,3,7:00.0,J. Green misses 2-pt jump shot from 22 ft,,53,71
261,3,6:58.0,,Defensive rebound by J. Wall,53,71
262,3,6:50.0,,Personal foul by K. Koufos (drawn by J. Wall),53,71
263,3,6:42.0,,B. Beal makes 2-pt jump shot from 18 ft,53,73
264,3,6:27.0,J. Green makes 2-pt jump shot from 8 ft (assist by J. Green),,55,73
265,3,6:06.0,,M. Gortat makes 2-pt jump shot from 10 ft,55,75
266,3,5:58.0,Offensive foul by K. Koufos (drawn by M. Gortat),,55,75
267,3,5:58.0,Turnover by K. Koufos (offensive foul),,55,75
268,3,5:58.0,N. Calathes enters the game for J. Green,,55,75
269,3,5:36.0,,B. Beal misses 2-pt jump shot from 5 ft,55,75
270,3,5:36.0,,Offensive rebound by M. Gortat,55,75
271,3,5:36.0,,Personal foul by K. Koufos (drawn by M. Gortat),55,75
272,3,5:36.0,Technical foul by K. Koufos,,55,75
273,3,5:36.0,,B. Beal makes technical free throw,55,76
274,3,5:36.0,,M. Gortat misses free throw 1 of 2,55,76
275,3,5:36.0,,Offensive rebound by Team,55,76
276,3,5:36.0,J. Stokes enters the game for K. Koufos,,55,76
277,3,5:36.0,,O. Porter enters the game for P. Pierce,55,76
278,3,5:36.0,,M. Gortat makes free throw 2 of 2,55,77
279,3,5:24.0,B. Udrih misses 2-pt jump shot from 17 ft,,55,77
280,3,5:23.0,,Defensive rebound by J. Wall,55,77
281,3,5:14.0,,D. Gooden makes 2-pt jump shot from 8 ft (assist by J. Wall),55,79
282,3,4:49.0,Turnover by N. Calathes (bad pass; steal by O. Porter),,55,79
283,3,4:44.0,,O. Porter misses 2-pt layup at rim,55,79
284,3,4:42.0,Defensive rebound by J. Green,,55,79
285,3,4:38.0,C. Lee makes 2-pt jump shot from 19 ft (assist by N. Calathes),,57,79
286,3,4:13.0,,M. Gortat makes 2-pt layup from 2 ft (assist by B. Beal),57,81
287,3,3:58.0,N. Calathes makes 3-pt jump shot from 25 ft (assist by B. Udrih),,60,81
288,3,3:41.0,,D. Gooden makes 2-pt jump shot from 18 ft (assist by B. Beal),60,83
289,3,3:40.0,,Violation by Team (delay of game),60,83
290,3,3:27.0,Offensive foul by J. Green (drawn by D. Gooden),,60,83
291,3,3:27.0,Turnover by J. Green (offensive foul),,60,83
292,3,3:27.0,R. Smith enters the game for B. Udrih,,60,83
293,3,3:27.0,J. Adams enters the game for C. Lee,,60,83
294,3,3:10.0,,D. Gooden misses 3-pt jump shot from 23 ft,60,83
295,3,3:08.0,,Offensive rebound by Team,60,83
296,3,3:08.0,,Washington full timeout,60,83
297,3,3:08.0,J. Leuer enters the game for J. Green,,60,83
298,3,2:59.0,,M. Gortat misses 2-pt jump shot from 13 ft,60,83
299,3,2:58.0,,Offensive rebound by D. Gooden,60,83
300,3,2:49.0,,Shooting foul by J. Leuer (drawn by D. Gooden),60,83
301,3,2:49.0,,D. Gooden makes free throw 1 of 2,60,84
302,3,2:49.0,,R. Sessions enters the game for J. Wall,60,84
303,3,2:49.0,,D. Gooden makes free throw 2 of 2,60,85
304,3,2:31.0,N. Calathes misses 2-pt jump shot from 6 ft,,60,85
305,3,2:30.0,Offensive rebound by N. Calathes,,60,85
306,3,2:22.0,J. Adams misses 2-pt layup at rim (block by M. Gortat),,60,85
307,3,2:21.0,Offensive rebound by J. Stokes,,60,85
308,3,2:21.0,Shooting foul by M. Gortat (drawn by J. Stokes),,60,85
309,3,2:21.0,J. Stokes makes free throw 1 of 2,,61,85
310,3,2:21.0,J. Green enters the game for J. Adams,,61,85
311,3,2:21.0,J. Stokes makes free throw 2 of 2,,62,85
312,3,2:09.0,,B. Beal makes 2-pt jump shot from 16 ft,62,87
313,3,1:50.0,J. Leuer misses 2-pt jump shot from 4 ft,,62,87
314,3,1:49.0,,Defensive rebound by M. Gortat,62,87
315,3,1:34.0,,M. Gortat makes 2-pt layup from 2 ft (assist by R. Sessions),62,89
316,3,1:16.0,J. Stokes makes 2-pt layup from 1 ft (assist by J. Green),,64,89
317,3,1:00.0,,Turnover by B. Beal (bad pass; steal by J. Stokes),64,89
318,3,0:54.0,J. Stokes misses 2-pt layup at rim (block by M. Gortat),,64,89
319,3,0:54.0,Offensive rebound by J. Stokes,,64,89
320,3,0:54.0,J. Stokes makes 2-pt layup at rim,,66,89
321,3,0:54.0,Shooting foul by M. Gortat (drawn by J. Stokes),,66,89
322,3,0:54.0,,K. Séraphin enters the game for M. Gortat,66,89
323,3,0:54.0,J. Adams enters the game for J. Green,,66,89
324,3,0:54.0,,D. Blair enters the game for D. Gooden,66,89
325,3,0:54.0,J. Stokes misses free throw 1 of 1,,66,89
326,3,0:54.0,,Defensive rebound by K. Séraphin,66,89
327,3,0:42.0,,O. Porter misses 2-pt jump shot from 20 ft,66,89
328,3,0:42.0,Defensive rebound by J. Leuer,,66,89
329,3,0:42.0,Personal foul by K. Séraphin (drawn by J. Stokes),,66,89
330,3,0:42.0,,Personal foul by J. Stokes,66,89
331,3,0:42.0,Turnover by Team (back court),,66,89
332,3,0:27.0,,Turnover by O. Porter (lost ball; steal by J. Stokes),66,89
333,3,0:23.0,J. Leuer makes 2-pt layup from 1 ft (assist by J. Adams),,68,89
334,3,0:23.0,,K. Séraphin ejected from game,68,89
335,3,0:23.0,,M. Gortat enters the game for K. Séraphin,68,89
336,3,0:23.0,J. Leuer misses flagrant free throw 1 of 2,,68,89
337,3,0:23.0,Offensive rebound by Team,,68,89
338,3,0:23.0,J. Leuer makes flagrant free throw 2 of 2,,69,89
339,3,0:06.0,Personal foul by D. Blair (drawn by R. Smith),,69,89
340,3,0:06.0,R. Smith makes free throw 1 of 2,,70,89
341,3,0:06.0,R. Smith makes free throw 2 of 2,,71,89
342,4,11:44.0,Turnover by J. Leuer (lost ball; steal by O. Porter),,71,89
343,4,11:39.0,,Turnover by D. Blair (lost ball; steal by J. Adams),71,89
344,4,11:32.0,R. Smith misses 2-pt layup from 1 ft,,71,89
345,4,11:31.0,,Defensive rebound by R. Sessions,71,89
346,4,11:15.0,,B. Beal makes 2-pt layup from 1 ft (assist by O. Porter),71,91
347,4,11:15.0,,Shooting foul by J. Leuer (drawn by B. Beal),71,91
348,4,11:15.0,,B. Beal misses free throw 1 of 1,71,91
349,4,11:14.0,Defensive rebound by J. Stokes,,71,91
350,4,10:59.0,N. Calathes misses 2-pt jump shot from 18 ft,,71,91
351,4,10:58.0,,Defensive rebound by B. Beal,71,91
352,4,10:47.0,,D. Blair misses 2-pt jump shot from 14 ft,71,91
353,4,10:46.0,Defensive rebound by Team,,71,91
354,4,10:36.0,Personal foul by D. Blair (drawn by J. Stokes),,71,91
355,4,10:28.0,J. Leuer makes 2-pt jump shot from 3 ft,,73,91
356,4,10:18.0,,Shooting foul by J. Leuer (drawn by R. Sessions),73,91
357,4,10:18.0,,R. Sessions makes free throw 1 of 2,73,92
358,4,10:18.0,,R. Sessions makes free throw 2 of 2,73,93
359,4,9:58.0,Shooting foul by D. Blair (drawn by J. Stokes),,73,93
360,4,9:58.0,J. Stokes makes free throw 1 of 2,,74,93
361,4,9:58.0,J. Stokes makes free throw 2 of 2,,75,93
362,4,9:48.0,,M. Gortat misses 2-pt jump shot from 13 ft,75,93
363,4,9:46.0,,Offensive rebound by Team,75,93
364,4,9:20.0,,B. Beal misses 3-pt jump shot from 27 ft,75,93
365,4,9:19.0,Defensive rebound by Team,,75,93
366,4,9:04.0,R. Smith misses 3-pt jump shot from 23 ft,,75,93
367,4,9:03.0,Offensive rebound by J. Leuer,,75,93
368,4,9:00.0,J. Leuer misses 2-pt jump shot from 4 ft,,75,93
369,4,9:00.0,Offensive rebound by Team,,75,93
370,4,8:43.0,N. Calathes misses 2-pt jump shot from 21 ft,,75,93
371,4,8:42.0,,Defensive rebound by D. Blair,75,93
372,4,8:27.0,,Personal foul by R. Smith (drawn by M. Gortat),75,93
373,4,8:27.0,Official timeout,,75,93
374,4,8:27.0,J. Green enters the game for J. Stokes,,75,93
375,4,8:12.0,,B. Beal misses 3-pt jump shot from 23 ft,75,93
376,4,8:11.0,,Offensive rebound by D. Blair,75,93
377,4,8:04.0,,O. Porter misses 2-pt jump shot from 6 ft,75,93
378,4,8:03.0,Defensive rebound by J. Green,,75,93
379,4,7:45.0,Offensive foul by J. Adams (drawn by D. Blair),,75,93
380,4,7:45.0,Turnover by J. Adams (offensive foul),,75,93
381,4,7:45.0,,D. Gooden enters the game for D. Blair,75,93
382,4,7:33.0,,M. Gortat misses 2-pt jump shot from 9 ft,75,93
383,4,7:32.0,,Offensive rebound by Team,75,93
384,4,7:32.0,,M. Webster enters the game for B. Beal,75,93
385,4,7:18.0,,D. Gooden misses 2-pt jump shot from 15 ft,75,93
386,4,7:17.0,Defensive rebound by J. Leuer,,75,93
387,4,7:09.0,N. Calathes misses 2-pt layup at rim,,75,93
388,4,7:08.0,Offensive rebound by J. Leuer,,75,93
389,4,7:06.0,Offensive foul by J. Adams (drawn by M. Gortat),,75,93
390,4,7:06.0,Turnover by J. Adams (offensive foul),,75,93
391,4,6:50.0,,O. Porter misses 2-pt jump shot from 19 ft,75,93
392,4,6:48.0,Defensive rebound by J. Green,,75,93
393,4,6:43.0,Shooting foul by O. Porter (drawn by N. Calathes),,75,93
394,4,6:43.0,N. Calathes misses free throw 1 of 2,,75,93
