,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,INDIANA_ACTION,PHILADELPHIA_SCORE,INDIANA_SCORE
76,1,3:57.0,N. Noel makes free throw 1 of 2,,10,15
77,1,3:57.0,N. Noel makes free throw 2 of 2,,11,15
78,1,3:44.0,,Turnover by R. Stuckey (lost ball; steal by J. Grant),11,15
79,1,3:41.0,Turnover by N. Noel (discontinued dribble),,11,15
80,1,3:41.0,J. McGee enters the game for N. Noel,,11,15
81,1,3:24.0,,C. Miles misses 2-pt jump shot from 17 ft,11,15
82,1,3:24.0,Defensive rebound by Team,,11,15
83,1,3:24.0,,Loose ball foul by I. Mahinmi (drawn by J. McGee),11,15
84,1,3:10.0,H. Thompson makes 2-pt layup from 1 ft,,13,15
85,1,2:57.0,,G. Hill makes 2-pt jump shot from 3 ft,13,17
86,1,2:40.0,I. Smith makes 3-pt jump shot from 24 ft (assist by H. Thompson),,16,17
87,1,2:28.0,,Offensive foul by I. Mahinmi (drawn by J. McGee),16,17
88,1,2:28.0,,Turnover by I. Mahinmi (offensive foul),16,17
89,1,2:28.0,,C. Watson enters the game for G. Hill,16,17
90,1,2:13.0,J. McGee makes 2-pt dunk at rim (assist by J. Grant),,18,17
91,1,2:01.0,,Shooting foul by T. Robinson (drawn by D. West),18,17
92,1,2:01.0,,D. West makes free throw 1 of 2,18,18
93,1,2:01.0,,D. West misses free throw 2 of 2,18,18
94,1,2:01.0,Defensive rebound by J. McGee,,18,18
95,1,1:43.0,H. Thompson misses 2-pt jump shot from 19 ft,,18,18
96,1,1:42.0,,Defensive rebound by I. Mahinmi,18,18
97,1,1:32.0,,Turnover by C. Watson (bad pass),18,18
98,1,1:20.0,Turnover by H. Thompson (bad pass; steal by C. Miles),,18,18
99,1,1:18.0,,C. Miles makes 2-pt layup at rim,18,20
100,1,1:18.0,,Shooting foul by J. Grant (drawn by C. Miles),18,20
101,1,1:18.0,,L. Scola enters the game for D. West,18,20
102,1,1:18.0,,C. Miles makes free throw 1 of 1,18,21
103,1,1:03.0,T. Robinson misses 2-pt layup from 2 ft,,18,21
104,1,1:02.0,,Defensive rebound by L. Scola,18,21
105,1,0:57.0,,I. Mahinmi makes 2-pt dunk at rim (assist by R. Stuckey),18,23
106,1,0:53.0,I. Smith makes 2-pt layup from 2 ft,,20,23
107,1,0:43.0,,Personal block foul by J. Grant (drawn by R. Stuckey),20,23
108,1,0:43.0,,R. Stuckey makes free throw 1 of 2,20,24
109,1,0:43.0,J. Sampson enters the game for J. Grant,,20,24
110,1,0:43.0,,R. Stuckey makes free throw 2 of 2,20,25
111,1,0:33.0,I. Smith makes 2-pt jump shot from 9 ft,,22,25
112,1,0:16.0,,L. Scola makes 2-pt jump shot from 19 ft (assist by R. Stuckey),22,27
113,1,0:05.0,I. Smith makes 2-pt jump shot from 4 ft,,24,27
114,1,0:00.0,,C. Miles misses 3-pt jump shot from 29 ft,24,27
115,1,0:00.0,,Offensive rebound by Team,24,27
116,2,11:50.0,Shooting foul by L. Scola (drawn by T. Robinson),,24,27
117,2,11:50.0,T. Robinson misses free throw 1 of 2,,24,27
118,2,11:50.0,Offensive rebound by Team,,24,27
119,2,11:50.0,T. Robinson makes free throw 2 of 2,,25,27
120,2,11:32.0,,R. Stuckey makes 2-pt jump shot from 18 ft,25,29
121,2,11:22.0,Turnover by I. Smith (bad pass; steal by L. Scola),,25,29
122,2,11:18.0,,R. Stuckey makes 2-pt layup from 1 ft (assist by L. Scola),25,31
123,2,10:59.0,J. McGee misses 2-pt jump shot from 20 ft,,25,31
124,2,10:58.0,,Defensive rebound by Team,25,31
125,2,10:47.0,,C. Watson makes 2-pt jump shot from 18 ft,25,33
126,2,10:40.0,Philadelphia full timeout,,25,33
127,2,10:36.0,I. Smith misses 2-pt jump shot from 9 ft,,25,33
128,2,10:34.0,,Defensive rebound by L. Scola,25,33
129,2,10:18.0,,L. Scola misses 2-pt jump shot from 21 ft,25,33
130,2,10:17.0,Defensive rebound by J. Sampson,,25,33
131,2,10:05.0,T. Robinson makes 2-pt jump shot from 6 ft,,27,33
132,2,9:59.0,,R. Stuckey misses 2-pt layup at rim (block by J. Sampson),27,33
133,2,9:58.0,,Offensive rebound by Team,27,33
134,2,9:56.0,,I. Mahinmi makes 2-pt dunk at rim (assist by C. Miles),27,35
135,2,9:38.0,Shooting foul by I. Mahinmi (drawn by J. McGee),,27,35
136,2,9:38.0,J. McGee misses free throw 1 of 2,,27,35
137,2,9:38.0,Offensive rebound by Team,,27,35
138,2,9:38.0,,R. Hibbert enters the game for I. Mahinmi,27,35
139,2,9:38.0,J. McGee makes free throw 2 of 2,,28,35
140,2,9:17.0,,L. Scola misses 2-pt jump shot from 7 ft,28,35
141,2,9:16.0,,Offensive rebound by R. Hibbert,28,35
142,2,9:14.0,,R. Hibbert misses 2-pt layup at rim (block by J. McGee),28,35
143,2,9:12.0,Defensive rebound by I. Smith,,28,35
144,2,9:04.0,R. Covington enters the game for H. Thompson,,28,35
145,2,8:54.0,T. Robinson makes 2-pt jump shot from 5 ft (assist by I. Smith),,30,35
146,2,8:39.0,,R. Stuckey makes 2-pt jump shot from 18 ft (assist by C. Miles),30,37
147,2,8:39.0,,Shooting foul by J. Sampson (drawn by R. Stuckey),30,37
148,2,8:39.0,Official timeout,,30,37
149,2,8:39.0,,R. Stuckey makes free throw 1 of 1,30,38
150,2,8:31.0,Turnover by J. McGee (lost ball; steal by R. Stuckey),,30,38
151,2,8:11.0,,C. Watson misses 3-pt jump shot from 26 ft,30,38
152,2,8:10.0,Defensive rebound by J. Sampson,,30,38
153,2,8:04.0,J. Sampson makes 2-pt layup from 1 ft,,32,38
154,2,7:45.0,,R. Hibbert makes 2-pt layup at rim (assist by C. Watson),32,40
155,2,7:45.0,,Shooting foul by J. Sampson (drawn by R. Hibbert),32,40
156,2,7:45.0,N. Noel enters the game for J. McGee,,32,40
157,2,7:45.0,J. Richardson enters the game for I. Smith,,32,40
158,2,7:45.0,,R. Hibbert misses free throw 1 of 1,32,40
159,2,7:45.0,Defensive rebound by N. Noel,,32,40
160,2,7:25.0,R. Covington misses 3-pt jump shot from 27 ft,,32,40
161,2,7:24.0,,Defensive rebound by C. Watson,32,40
162,2,7:18.0,,Turnover by R. Stuckey (traveling),32,40
163,2,7:03.0,R. Covington misses 2-pt layup at rim (block by R. Hibbert),,32,40
164,2,7:01.0,Offensive rebound by T. Robinson,,32,40
165,2,7:00.0,T. Robinson makes 2-pt layup from 1 ft,,34,40
166,2,6:44.0,,Personal foul by J. Sampson (drawn by L. Scola),34,40
167,2,6:44.0,,G. Hill enters the game for C. Watson,34,40
168,2,6:44.0,L. Mbah a Moute enters the game for T. Robinson,,34,40
169,2,6:44.0,I. Canaan enters the game for J. Sampson,,34,40
170,2,6:37.0,,L. Scola misses 2-pt layup from 2 ft,34,40
171,2,6:36.0,,Offensive rebound by R. Hibbert,34,40
172,2,6:36.0,,R. Hibbert misses 2-pt tip-in from 1 ft,34,40
173,2,6:35.0,,Offensive rebound by L. Scola,34,40
174,2,6:35.0,,L. Scola makes 2-pt tip-in at rim,34,42
175,2,6:14.0,L. Mbah a Moute misses 2-pt tip-in from 1 ft (block by R. Hibbert),,34,42
176,2,6:12.0,,Defensive rebound by C. Miles,34,42
177,2,5:59.0,,L. Scola makes 2-pt layup at rim (assist by G. Hill),34,44
178,2,5:59.0,,Shooting block foul by N. Noel (drawn by L. Scola),34,44
179,2,5:59.0,,Indiana full timeout,34,44
180,2,5:59.0,,L. Scola makes free throw 1 of 1,34,45
181,2,5:34.0,I. Canaan misses 2-pt jump shot from 18 ft,,34,45
182,2,5:34.0,Offensive rebound by Team,,34,45
183,2,5:34.0,Turnover by Team (shot clock),,34,45
184,2,5:17.0,,C. Miles misses 3-pt jump shot from 27 ft,34,45
185,2,5:16.0,,Offensive rebound by R. Stuckey,34,45
186,2,5:10.0,,R. Stuckey makes 3-pt jump shot from 27 ft,34,48
187,2,4:59.0,L. Mbah a Moute misses 3-pt jump shot from 26 ft,,34,48
188,2,4:56.0,,Defensive rebound by R. Stuckey,34,48
189,2,4:51.0,,R. Hibbert makes 2-pt dunk at rim (assist by R. Stuckey),34,50
190,2,4:50.0,Philadelphia full timeout,,34,50
191,2,4:29.0,J. Richardson misses 3-pt jump shot from 26 ft,,34,50
192,2,4:28.0,Offensive rebound by L. Mbah a Moute,,34,50
193,2,4:27.0,Shooting foul by R. Hibbert (drawn by L. Mbah a Moute),,34,50
194,2,4:27.0,L. Mbah a Moute misses free throw 1 of 2,,34,50
195,2,4:27.0,Offensive rebound by Team,,34,50
196,2,4:27.0,L. Mbah a Moute misses free throw 2 of 2,,34,50
197,2,4:26.0,Offensive rebound by Team,,34,50
198,2,4:26.0,,Loose ball foul by L. Scola (drawn by R. Covington),34,50
199,2,4:17.0,R. Covington makes 2-pt layup from 2 ft,,36,50
200,2,4:00.0,,G. Hill makes 3-pt jump shot from 26 ft (assist by L. Scola),36,53
201,2,3:46.0,I. Canaan makes 2-pt jump shot from 17 ft,,38,53
202,2,3:28.0,,L. Scola makes 2-pt jump shot from 6 ft,38,55
203,2,3:12.0,L. Mbah a Moute makes 2-pt jump shot from 21 ft,,40,55
204,2,2:57.0,,Personal block foul by R. Covington (drawn by C. Miles),40,55
205,2,2:57.0,,C. Miles makes free throw 1 of 2,40,56
206,2,2:57.0,T. Robinson enters the game for L. Mbah a Moute,,40,56
207,2,2:57.0,,D. West enters the game for L. Scola,40,56
208,2,2:57.0,,C. Miles misses free throw 2 of 2,40,56
209,2,2:57.0,Defensive rebound by T. Robinson,,40,56
210,2,2:41.0,Turnover by J. Richardson (lost ball; steal by R. Stuckey),,40,56
211,2,2:39.0,,Turnover by R. Stuckey (lost ball; steal by J. Richardson),40,56
212,2,2:36.0,N. Noel misses 2-pt layup at rim,,40,56
213,2,2:35.0,,Defensive rebound by R. Hibbert,40,56
214,2,2:26.0,,G. Hill misses 2-pt layup from 2 ft (block by I. Canaan),40,56
215,2,2:24.0,Defensive rebound by I. Canaan,,40,56
216,2,2:19.0,J. Richardson misses 3-pt jump shot from 24 ft,,40,56
217,2,2:17.0,Offensive rebound by N. Noel,,40,56
218,2,2:17.0,N. Noel makes 2-pt dunk at rim,,42,56
219,2,2:01.0,,R. Stuckey misses 2-pt jump shot from 5 ft,42,56
220,2,2:00.0,Defensive rebound by J. Richardson,,42,56
221,2,1:52.0,J. Richardson misses 2-pt jump shot from 16 ft,,42,56
222,2,1:50.0,Offensive rebound by N. Noel,,42,56
223,2,1:50.0,Personal foul by G. Hill (drawn by N. Noel),,42,56
224,2,1:50.0,N. Noel makes free throw 1 of 2,,43,56
225,2,1:50.0,,S. Hill enters the game for C. Miles,43,56
226,2,1:50.0,N. Noel makes free throw 2 of 2,,44,56
227,2,1:28.0,,Turnover by G. Hill (lost ball; steal by I. Canaan),44,56
228,2,1:20.0,J. Richardson misses 2-pt layup from 1 ft (block by R. Hibbert),,44,56
229,2,1:18.0,,Defensive rebound by G. Hill,44,56
230,2,1:01.0,,R. Stuckey misses 2-pt jump shot from 19 ft,44,56
231,2,1:00.0,,Offensive rebound by R. Stuckey,44,56
232,2,0:58.0,,Shooting foul by J. Richardson (drawn by D. West),44,56
233,2,0:58.0,,D. West misses free throw 1 of 2,44,56
234,2,0:58.0,,Offensive rebound by Team,44,56
235,2,0:58.0,,L. Allen enters the game for R. Hibbert,44,56
236,2,0:58.0,,D. West makes free throw 2 of 2,44,57
237,2,0:40.0,Shooting foul by D. West (drawn by N. Noel),,44,57
238,2,0:40.0,N. Noel makes free throw 1 of 2,,45,57
239,2,0:40.0,N. Noel makes free throw 2 of 2,,46,57
240,2,0:27.0,,G. Hill makes 2-pt jump shot from 16 ft,46,59
241,2,0:05.0,I. Canaan misses 3-pt jump shot from 24 ft,,46,59
242,2,0:04.0,,Defensive rebound by S. Hill,46,59
243,2,0:00.0,,Turnover by S. Hill (lost ball; steal by J. Richardson),46,59
244,3,11:48.0,R. Covington misses 3-pt jump shot from 23 ft,,46,59
245,3,11:47.0,,Defensive rebound by G. Hill,46,59
246,3,11:32.0,,C. Miles misses 2-pt jump shot from 14 ft,46,59
247,3,11:31.0,,Offensive rebound by R. Hibbert,46,59
248,3,11:30.0,,R. Hibbert misses 2-pt dunk at rim (block by N. Noel),46,59
249,3,11:30.0,Defensive rebound by I. Smith,,46,59
250,3,11:25.0,I. Smith misses 2-pt layup at rim,,46,59
251,3,11:24.0,,Defensive rebound by R. Hibbert,46,59
252,3,10:59.0,,D. West misses 2-pt layup from 1 ft (block by N. Noel),46,59
253,3,10:59.0,,Offensive rebound by Team,46,59
254,3,10:59.0,,Turnover by Team (shot clock),46,59
255,3,10:49.0,Turnover by R. Covington (bad pass),,46,59
256,3,10:35.0,,D. West misses 2-pt jump shot from 22 ft,46,59
257,3,10:32.0,Defensive rebound by N. Noel,,46,59
258,3,10:22.0,Personal foul by S. Hill (drawn by N. Noel),,46,59
259,3,10:18.0,I. Smith misses 2-pt layup from 1 ft (block by R. Hibbert),,46,59
260,3,10:16.0,,Defensive rebound by R. Hibbert,46,59
261,3,10:02.0,,R. Hibbert makes 2-pt jump shot from 11 ft,46,61
262,3,9:45.0,Turnover by N. Noel (bad pass),,46,61
263,3,9:33.0,,S. Hill makes 2-pt jump shot from 15 ft,46,63
264,3,9:32.0,Philadelphia full timeout,,46,63
265,3,9:15.0,R. Covington misses 2-pt jump shot from 11 ft,,46,63
266,3,9:14.0,,Defensive rebound by R. Hibbert,46,63
267,3,9:12.0,,Indiana full timeout,46,63
268,3,8:55.0,J. Richardson makes 2-pt layup at rim (assist by N. Noel),,48,63
269,3,8:43.0,,C. Miles misses 2-pt layup from 1 ft,48,63
270,3,8:42.0,Defensive rebound by J. Richardson,,48,63
271,3,8:34.0,J. Richardson misses 3-pt jump shot from 26 ft,,48,63
272,3,8:33.0,Offensive rebound by I. Smith,,48,63
273,3,8:27.0,I. Smith makes 2-pt layup from 1 ft,,50,63
274,3,8:10.0,,C. Miles misses 3-pt jump shot from 23 ft,50,63
275,3,8:09.0,Defensive rebound by N. Noel,,50,63
276,3,8:04.0,I. Smith misses 2-pt layup from 1 ft,,50,63
277,3,8:03.0,,Defensive rebound by D. West,50,63
278,3,7:56.0,,S. Hill misses 2-pt layup from 1 ft (block by N. Noel),50,63
279,3,7:54.0,Defensive rebound by I. Smith,,50,63
280,3,7:49.0,R. Covington makes 3-pt jump shot from 27 ft (assist by I. Smith),,53,63
281,3,7:27.0,,Personal foul by R. Covington (drawn by S. Hill),53,63
282,3,7:16.0,,G. Hill makes 2-pt jump shot from 16 ft,53,65
283,3,6:57.0,R. Covington makes 3-pt jump shot from 26 ft (assist by I. Smith),,56,65
284,3,6:28.0,,D. West misses 2-pt jump shot from 6 ft,56,65
285,3,6:28.0,Defensive rebound by Team,,56,65
286,3,6:10.0,R. Covington makes 2-pt layup from 1 ft,,58,65
287,3,6:10.0,,Indiana full timeout,58,65
288,3,5:53.0,,D. West makes 2-pt jump shot from 17 ft (assist by G. Hill),58,67
289,3,5:29.0,I. Smith misses 2-pt layup from 2 ft (block by D. West),,58,67
290,3,5:28.0,,Defensive rebound by C. Miles,58,67
291,3,5:10.0,,G. Hill misses 2-pt jump shot from 16 ft,58,67
292,3,5:09.0,Defensive rebound by N. Noel,,58,67
293,3,5:00.0,Turnover by L. Mbah a Moute (bad pass; steal by C. Miles),,58,67
294,3,4:51.0,,S. Hill misses 3-pt jump shot from 25 ft,58,67
295,3,4:50.0,,Offensive rebound by G. Hill,58,67
296,3,4:50.0,,Personal foul by L. Mbah a Moute (drawn by G. Hill),58,67
297,3,4:50.0,,I. Mahinmi enters the game for R. Hibbert,58,67
298,3,4:50.0,,R. Stuckey enters the game for C. Miles,58,67
299,3,4:50.0,J. Grant enters the game for L. Mbah a Moute,,58,67
300,3,4:50.0,T. Robinson enters the game for J. Richardson,,58,67
301,3,4:43.0,,G. Hill misses 2-pt jump shot from 18 ft,58,67
302,3,4:43.0,Defensive rebound by J. Grant,,58,67
303,3,4:35.0,Turnover by R. Covington (traveling),,58,67
304,3,4:11.0,,I. Mahinmi makes 2-pt hook shot from 3 ft,58,69
305,3,3:54.0,N. Noel makes 2-pt dunk at rim (assist by I. Smith),,60,69
306,3,3:29.0,,S. Hill misses 2-pt dunk at rim,60,69
307,3,3:28.0,Defensive rebound by R. Covington,,60,69
308,3,3:22.0,R. Covington makes 2-pt layup from 1 ft,,62,69
309,3,3:18.0,,Personal take foul by I. Smith (drawn by G. Hill),62,69
310,3,3:18.0,Philadelphia full timeout,,62,69
311,3,3:18.0,H. Thompson enters the game for R. Covington,,62,69
312,3,3:18.0,,C. Watson enters the game for G. Hill,62,69
313,3,3:06.0,,D. West makes 2-pt jump shot from 17 ft (assist by R. Stuckey),62,71
314,3,2:52.0,N. Noel misses 2-pt jump shot from 3 ft (block by D. West),,62,71
315,3,2:52.0,Offensive rebound by Team,,62,71
316,3,2:43.0,T. Robinson misses 2-pt layup from 2 ft,,62,71
317,3,2:42.0,,Defensive rebound by I. Mahinmi,62,71
318,3,2:29.0,,Turnover by S. Hill (lost ball; steal by J. Grant),62,71
319,3,2:25.0,T. Robinson misses 2-pt layup at rim (block by R. Stuckey),,62,71
320,3,2:25.0,,Defensive rebound by Team,62,71
321,3,2:11.0,,C. Watson misses 3-pt jump shot from 25 ft,62,71
322,3,2:09.0,Defensive rebound by N. Noel,,62,71
323,3,1:58.0,T. Robinson makes 2-pt layup from 1 ft (assist by I. Smith),,64,71
324,3,1:58.0,Shooting foul by S. Hill (drawn by T. Robinson),,64,71
325,3,1:58.0,J. Sampson enters the game for N. Noel,,64,71
326,3,1:58.0,,D. Rudež enters the game for S. Hill,64,71
327,3,1:58.0,T. Robinson misses free throw 1 of 1,,64,71
328,3,1:58.0,,Defensive rebound by I. Mahinmi,64,71
329,3,1:37.0,,D. West misses 2-pt jump shot from 17 ft,64,71
330,3,1:37.0,,Offensive rebound by Team,64,71
331,3,1:36.0,I. Canaan enters the game for I. Smith,,64,71
332,3,1:27.0,,R. Stuckey misses 2-pt jump shot from 16 ft,64,71
333,3,1:25.0,,Offensive rebound by D. West,64,71
334,3,1:05.0,,C. Watson makes 2-pt jump shot from 18 ft,64,73
335,3,0:51.0,T. Robinson misses 2-pt jump shot from 17 ft,,64,73
336,3,0:50.0,,Defensive rebound by C. Watson,64,73
337,3,0:38.0,,Personal foul by J. Grant (drawn by I. Mahinmi),64,73
338,3,0:36.0,,D. Rudež misses 3-pt jump shot from 25 ft,64,73
339,3,0:34.0,Defensive rebound by J. Grant,,64,73
340,3,0:24.0,Turnover by H. Thompson (bad pass; steal by R. Stuckey),,64,73
341,3,0:19.0,,R. Stuckey misses 2-pt layup from 1 ft,64,73
342,3,0:17.0,Defensive rebound by J. Sampson,,64,73
343,3,0:00.0,T. Robinson misses 2-pt jump shot from 19 ft,,64,73
344,3,0:00.0,Offensive rebound by Team,,64,73
345,4,11:44.0,,R. Stuckey misses 2-pt layup from 2 ft,64,73
346,4,11:43.0,Defensive rebound by T. Robinson,,64,73
347,4,11:35.0,J. Grant misses 2-pt jump shot from 4 ft (block by L. Scola),,64,73
348,4,11:33.0,Offensive rebound by T. Robinson,,64,73
349,4,11:30.0,J. Sampson misses 3-pt jump shot from 22 ft,,64,73
350,4,11:29.0,,Defensive rebound by C. Watson,64,73
351,4,11:21.0,,C. Watson misses 3-pt jump shot from 25 ft,64,73
352,4,11:20.0,Defensive rebound by T. Robinson,,64,73
353,4,11:09.0,Offensive foul by T. Robinson (drawn by I. Mahinmi),,64,73
354,4,11:09.0,Turnover by T. Robinson (offensive foul),,64,73
355,4,10:55.0,,L. Scola makes 2-pt jump shot from 19 ft (assist by C. Watson),64,75
356,4,10:41.0,J. Grant makes 2-pt layup at rim,,66,75
357,4,10:28.0,,L. Scola makes 2-pt jump shot from 18 ft (assist by C. Watson),66,77
358,4,10:18.0,J. Grant misses 3-pt jump shot from 26 ft,,66,77
359,4,10:17.0,,Defensive rebound by R. Stuckey,66,77
360,4,10:08.0,,Personal foul by J. Sampson (drawn by L. Scola),66,77
361,4,10:06.0,,Personal foul by I. Canaan (drawn by C. Watson),66,77
362,4,9:52.0,,R. Stuckey misses 3-pt jump shot from 25 ft,66,77
363,4,9:51.0,Defensive rebound by T. Robinson,,66,77
364,4,9:50.0,Personal foul by I. Mahinmi (drawn by T. Robinson),,66,77
365,4,9:35.0,H. Thompson makes 2-pt layup from 1 ft,,68,77
366,4,9:15.0,,R. Stuckey misses 2-pt jump shot from 16 ft,68,77
367,4,9:14.0,Defensive rebound by T. Robinson,,68,77
368,4,9:07.0,I. Canaan makes 3-pt jump shot from 28 ft (assist by T. Robinson),,71,77
369,4,8:54.0,,L. Scola misses 2-pt jump shot from 20 ft,71,77
370,4,8:52.0,Defensive rebound by T. Robinson,,71,77
371,4,8:45.0,T. Robinson misses 2-pt layup at rim,,71,77
372,4,8:44.0,,Defensive rebound by C. Watson,71,77
373,4,8:39.0,,Shooting foul by T. Robinson (drawn by C. Watson),71,77
374,4,8:39.0,Official timeout,,71,77
375,4,8:39.0,N. Noel enters the game for J. Grant,,71,77
376,4,8:39.0,L. Mbah a Moute enters the game for T. Robinson,,71,77
377,4,8:39.0,J. Richardson enters the game for J. Sampson,,71,77
378,4,8:39.0,,C. Watson makes free throw 1 of 2,71,78
379,4,8:39.0,,C. Watson makes free throw 2 of 2,71,79
380,4,8:31.0,Shooting foul by R. Stuckey (drawn by J. Richardson),,71,79
381,4,8:31.0,J. Richardson makes free throw 1 of 2,,72,79
382,4,8:31.0,J. Richardson misses free throw 2 of 2,,72,79
383,4,8:31.0,,Defensive rebound by Team,72,79
384,4,8:31.0,Loose ball foul by N. Noel (drawn by I. Mahinmi),,72,79
385,4,8:14.0,,Turnover by D. Rudež (step out of bounds),72,79
386,4,8:01.0,J. Richardson misses 2-pt jump shot from 20 ft,,72,79
387,4,8:00.0,,Defensive rebound by L. Scola,72,79
388,4,7:40.0,,C. Watson misses 2-pt jump shot from 17 ft,72,79
389,4,7:39.0,Defensive rebound by J. Richardson,,72,79
390,4,7:18.0,I. Canaan misses 3-pt jump shot from 27 ft,,72,79
391,4,7:17.0,Offensive rebound by Team,,72,79
392,4,7:17.0,,R. Hibbert enters the game for I. Mahinmi,72,79
393,4,7:17.0,,G. Hill enters the game for D. Rudež,72,79
