,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SAN ANTONIO_ACTION,LA LAKERS_SCORE,SAN ANTONIO_SCORE
63,1,4:38.0,,M. Belinelli enters the game for K. Anderson,13,19
64,1,4:38.0,,B. Diaw enters the game for M. Bonner,13,19
65,1,4:38.0,C. Boozer enters the game for E. Davis,,13,19
66,1,4:38.0,N. Young enters the game for W. Johnson,,13,19
67,1,4:14.0,,M. Ginóbili misses 2-pt jump shot from 4 ft,13,19
68,1,4:13.0,Defensive rebound by J. Hill,,13,19
69,1,4:02.0,C. Boozer makes 2-pt jump shot from 17 ft (assist by K. Bryant),,15,19
70,1,3:55.0,,B. Diaw misses 2-pt layup at rim (block by C. Boozer),15,19
71,1,3:52.0,Defensive rebound by J. Hill,,15,19
72,1,3:41.0,C. Boozer misses 2-pt jump shot from 17 ft,,15,19
73,1,3:39.0,,Defensive rebound by C. Joseph,15,19
74,1,3:31.0,,M. Ginóbili misses 2-pt jump shot from 8 ft,15,19
75,1,3:30.0,Defensive rebound by J. Hill,,15,19
76,1,3:07.0,J. Hill misses 2-pt jump shot from 7 ft,,15,19
77,1,3:05.0,,Defensive rebound by M. Belinelli,15,19
78,1,2:52.0,,Turnover by M. Belinelli (bad pass),15,19
79,1,2:52.0,R. Sacre enters the game for J. Hill,,15,19
80,1,2:39.0,Turnover by K. Bryant (bad pass; steal by C. Joseph),,15,19
81,1,2:34.0,,C. Joseph makes 2-pt layup from 1 ft,15,21
82,1,2:25.0,K. Bryant makes 2-pt layup from 2 ft (assist by J. Lin),,17,21
83,1,2:11.0,,Personal foul by C. Boozer (drawn by B. Diaw),17,21
84,1,2:06.0,,C. Joseph misses 2-pt layup from 2 ft (block by J. Lin),17,21
85,1,2:06.0,,Offensive rebound by Team,17,21
86,1,1:59.0,,B. Diaw misses 3-pt jump shot from 24 ft,17,21
87,1,1:58.0,Defensive rebound by R. Sacre,,17,21
88,1,1:48.0,C. Boozer misses 2-pt jump shot from 4 ft,,17,21
89,1,1:47.0,,Defensive rebound by C. Joseph,17,21
90,1,1:39.0,,M. Ginóbili misses 2-pt layup at rim,17,21
91,1,1:38.0,Defensive rebound by C. Boozer,,17,21
92,1,1:32.0,N. Young makes 3-pt jump shot from 24 ft (assist by J. Lin),,20,21
93,1,1:22.0,,Turnover by B. Diaw (step out of bounds),20,21
94,1,1:00.0,N. Young makes 3-pt jump shot from 25 ft (assist by C. Boozer),,23,21
95,1,0:50.0,,M. Ginóbili makes 2-pt jump shot from 6 ft,23,23
96,1,0:38.0,K. Bryant misses 3-pt jump shot from 25 ft,,23,23
97,1,0:37.0,,Defensive rebound by A. Baynes,23,23
98,1,0:29.0,,B. Diaw misses 3-pt jump shot from 24 ft,23,23
99,1,0:28.0,Defensive rebound by K. Bryant,,23,23
100,1,0:10.0,Shooting foul by M. Ginóbili (drawn by K. Bryant),,23,23
101,1,0:10.0,K. Bryant makes free throw 1 of 2,,24,23
102,1,0:10.0,K. Bryant makes free throw 2 of 2,,25,23
103,1,0:02.0,,C. Joseph misses 2-pt layup from 1 ft,25,23
104,1,0:02.0,,Offensive rebound by A. Baynes,25,23
105,1,0:02.0,,A. Baynes makes 2-pt tip-in at rim,25,25
106,2,11:53.0,,Personal foul by R. Sacre (drawn by M. Belinelli),25,25
107,2,11:41.0,,C. Joseph misses 2-pt jump shot from 16 ft,25,25
108,2,11:40.0,Defensive rebound by C. Boozer,,25,25
109,2,11:22.0,R. Sacre makes 2-pt jump shot from 8 ft (assist by J. Lin),,27,25
110,2,11:06.0,,M. Belinelli makes 2-pt jump shot from 18 ft (assist by K. Anderson),27,27
111,2,10:49.0,C. Boozer makes 2-pt jump shot from 16 ft (assist by N. Young),,29,27
112,2,10:24.0,,B. Diaw makes 3-pt jump shot from 24 ft (assist by C. Joseph),29,30
113,2,10:10.0,J. Lin makes 2-pt jump shot from 14 ft,,31,30
114,2,9:52.0,,C. Joseph makes 2-pt layup from 1 ft (assist by B. Diaw),31,32
115,2,9:47.0,,Violation by A. Baynes (kicked ball),31,32
116,2,9:47.0,,T. Parker enters the game for C. Joseph,31,32
117,2,9:41.0,N. Young misses 2-pt jump shot from 3 ft,,31,32
118,2,9:40.0,,Defensive rebound by A. Baynes,31,32
119,2,9:40.0,Technical foul by N. Young,,31,32
120,2,9:40.0,,M. Belinelli makes technical free throw,31,33
121,2,9:24.0,,K. Anderson makes 2-pt layup from 2 ft (assist by B. Diaw),31,35
122,2,9:15.0,J. Lin makes 3-pt jump shot from 25 ft,,34,35
123,2,9:00.0,,M. Belinelli misses 3-pt jump shot from 25 ft,34,35
124,2,8:58.0,Defensive rebound by C. Boozer,,34,35
125,2,8:52.0,W. Ellington misses 3-pt jump shot from 25 ft,,34,35
126,2,8:51.0,Offensive rebound by R. Sacre,,34,35
127,2,8:32.0,N. Young makes 3-pt jump shot from 24 ft (assist by J. Lin),,37,35
128,2,8:18.0,,K. Anderson misses 2-pt jump shot from 17 ft,37,35
129,2,8:16.0,,Offensive rebound by A. Baynes,37,35
130,2,8:05.0,,B. Diaw misses 3-pt jump shot from 25 ft,37,35
131,2,8:04.0,Defensive rebound by J. Lin,,37,35
132,2,7:55.0,,Offensive charge foul by J. Lin (drawn by A. Baynes),37,35
133,2,7:55.0,Turnover by J. Lin (offensive foul),,37,35
134,2,7:55.0,Official timeout,,37,35
135,2,7:55.0,,M. Bonner enters the game for B. Diaw,37,35
136,2,7:55.0,,T. Duncan enters the game for A. Baynes,37,35
137,2,7:44.0,,Turnover by M. Belinelli (bad pass; steal by W. Ellington),37,35
138,2,7:39.0,C. Boozer misses 2-pt layup at rim,,37,35
139,2,7:37.0,,Defensive rebound by K. Anderson,37,35
140,2,7:26.0,,M. Belinelli makes 3-pt jump shot from 24 ft (assist by T. Parker),37,38
141,2,7:09.0,N. Young makes 3-pt jump shot from 25 ft (assist by J. Lin),,40,38
142,2,6:54.0,,T. Parker misses 2-pt jump shot from 13 ft,40,38
143,2,6:53.0,Defensive rebound by R. Sacre,,40,38
144,2,6:44.0,N. Young makes 3-pt jump shot from 24 ft,,43,38
145,2,6:30.0,,M. Bonner misses 3-pt jump shot from 25 ft,43,38
146,2,6:29.0,Defensive rebound by N. Young,,43,38
147,2,6:15.0,N. Young misses 3-pt jump shot from 25 ft,,43,38
148,2,6:14.0,,Defensive rebound by M. Belinelli,43,38
149,2,6:04.0,,M. Bonner makes 2-pt hook shot from 6 ft,43,40
150,2,5:46.0,Turnover by W. Ellington (lost ball; steal by T. Parker),,43,40
151,2,5:40.0,,K. Anderson misses 2-pt layup from 2 ft,43,40
152,2,5:38.0,,Offensive rebound by T. Duncan,43,40
153,2,5:38.0,,T. Duncan makes 2-pt layup at rim,43,42
154,2,5:31.0,LA Lakers full timeout,,43,42
155,2,5:31.0,,C. Joseph enters the game for T. Parker,43,42
156,2,5:31.0,E. Davis enters the game for C. Boozer,,43,42
157,2,5:31.0,J. Hill enters the game for N. Young,,43,42
158,2,5:31.0,W. Johnson enters the game for R. Sacre,,43,42
159,2,5:31.0,K. Bryant enters the game for W. Ellington,,43,42
160,2,5:31.0,,D. Green enters the game for M. Belinelli,43,42
161,2,5:21.0,J. Hill misses 2-pt jump shot from 4 ft,,43,42
162,2,5:19.0,Offensive rebound by J. Lin,,43,42
163,2,5:15.0,J. Lin misses 2-pt jump shot from 8 ft,,43,42
164,2,5:14.0,,Defensive rebound by K. Anderson,43,42
165,2,5:00.0,,T. Duncan makes 2-pt jump shot from 7 ft (assist by C. Joseph),43,44
166,2,4:45.0,Turnover by J. Lin (bad pass; steal by D. Green),,43,44
167,2,4:41.0,,D. Green makes 2-pt dunk at rim,43,46
168,2,4:22.0,J. Lin makes 3-pt jump shot from 25 ft,,46,46
169,2,4:04.0,,Turnover by T. Duncan (offensive foul),46,46
170,2,4:04.0,,Offensive foul by T. Duncan (drawn by J. Lin),46,46
171,2,4:04.0,R. Price enters the game for J. Lin,,46,46
172,2,4:04.0,,M. Ginóbili enters the game for K. Anderson,46,46
173,2,3:53.0,K. Bryant misses 2-pt jump shot from 19 ft,,46,46
174,2,3:51.0,Offensive rebound by E. Davis,,46,46
175,2,3:49.0,Offensive foul by E. Davis (drawn by D. Green),,46,46
176,2,3:49.0,Turnover by E. Davis (offensive foul),,46,46
177,2,3:30.0,,T. Duncan misses 2-pt jump shot from 11 ft,46,46
178,2,3:27.0,Defensive rebound by W. Johnson,,46,46
179,2,3:16.0,W. Johnson makes 3-pt jump shot from 25 ft (assist by K. Bryant),,49,46
180,2,3:01.0,,Personal foul by W. Johnson (drawn by M. Ginóbili),49,46
181,2,2:56.0,,M. Ginóbili makes 2-pt layup at rim (assist by D. Green),49,48
182,2,2:34.0,K. Bryant misses 2-pt jump shot from 19 ft,,49,48
183,2,2:32.0,,Defensive rebound by M. Ginóbili,49,48
184,2,2:20.0,,D. Green misses 3-pt jump shot from 24 ft,49,48
185,2,2:19.0,Defensive rebound by E. Davis,,49,48
186,2,2:05.0,K. Bryant makes 2-pt layup at rim (assist by J. Hill),,51,48
187,2,1:50.0,,M. Bonner misses 3-pt jump shot from 24 ft,51,48
188,2,1:48.0,Defensive rebound by W. Johnson,,51,48
189,2,1:35.0,W. Johnson makes 3-pt jump shot from 23 ft (assist by K. Bryant),,54,48
190,2,1:16.0,,T. Duncan misses 2-pt layup from 1 ft,54,48
191,2,1:15.0,Defensive rebound by K. Bryant,,54,48
192,2,0:57.0,W. Johnson misses 2-pt layup at rim,,54,48
193,2,0:56.0,,Defensive rebound by T. Duncan,54,48
194,2,0:39.0,,Personal foul by W. Johnson (drawn by M. Ginóbili),54,48
195,2,0:39.0,,San Antonio full timeout,54,48
196,2,0:39.0,,B. Diaw enters the game for M. Bonner,54,48
197,2,0:32.0,,B. Diaw misses 3-pt jump shot from 24 ft,54,48
198,2,0:31.0,Defensive rebound by K. Bryant,,54,48
199,2,0:15.0,E. Davis misses 2-pt layup from 2 ft (block by T. Duncan),,54,48
200,2,0:12.0,,Defensive rebound by T. Duncan,54,48
201,2,0:03.0,,C. Joseph misses 2-pt jump shot from 3 ft,54,48
202,2,0:03.0,,Offensive rebound by T. Duncan,54,48
203,2,0:03.0,,T. Duncan makes 2-pt layup at rim,54,50
204,3,11:42.0,,T. Duncan misses 2-pt jump shot from 12 ft,54,50
205,3,11:37.0,Defensive rebound by E. Davis,,54,50
206,3,11:28.0,W. Johnson makes 2-pt jump shot from 20 ft,,56,50
207,3,11:15.0,,T. Parker misses 2-pt jump shot from 15 ft,56,50
208,3,11:14.0,Defensive rebound by J. Hill,,56,50
209,3,11:01.0,J. Hill misses 2-pt jump shot from 16 ft,,56,50
210,3,11:01.0,,Defensive rebound by Team,56,50
211,3,11:01.0,Loose ball foul by E. Davis (drawn by T. Splitter),,56,50
212,3,10:48.0,,T. Parker makes 2-pt jump shot from 15 ft (assist by D. Green),56,52
213,3,10:29.0,K. Bryant makes 2-pt jump shot from 16 ft (assist by E. Davis),,58,52
214,3,10:11.0,,T. Parker makes 2-pt jump shot from 20 ft (assist by K. Anderson),58,54
215,3,9:55.0,Turnover by K. Bryant (bad pass),,58,54
216,3,9:30.0,,T. Duncan makes 2-pt jump shot from 9 ft (assist by T. Splitter),58,56
217,3,9:09.0,K. Bryant makes 2-pt jump shot from 16 ft (assist by R. Price),,60,56
218,3,8:56.0,,Turnover by T. Parker (bad pass; steal by K. Bryant),60,56
219,3,8:48.0,J. Hill makes 2-pt jump shot from 16 ft (assist by E. Davis),,62,56
220,3,8:26.0,,K. Anderson misses 2-pt layup from 1 ft,62,56
221,3,8:24.0,,Offensive rebound by D. Green,62,56
222,3,8:20.0,,D. Green makes 3-pt jump shot from 24 ft,62,59
223,3,7:54.0,W. Johnson makes 3-pt jump shot from 23 ft (assist by E. Davis),,65,59
224,3,7:46.0,,Shooting foul by W. Johnson (drawn by T. Splitter),65,59
225,3,7:46.0,,T. Splitter makes free throw 1 of 2,65,60
226,3,7:46.0,,T. Splitter makes free throw 2 of 2,65,61
227,3,7:27.0,K. Bryant misses 3-pt jump shot from 25 ft,,65,61
228,3,7:25.0,Offensive rebound by E. Davis,,65,61
229,3,7:25.0,E. Davis makes 2-pt layup from 1 ft,,67,61
230,3,7:12.0,,Turnover by T. Splitter (bad pass; steal by W. Johnson),67,61
231,3,7:02.0,J. Hill makes 2-pt jump shot from 19 ft (assist by R. Price),,69,61
232,3,7:02.0,,San Antonio full timeout,69,61
233,3,7:02.0,,B. Diaw enters the game for T. Splitter,69,61
234,3,7:02.0,,C. Joseph enters the game for T. Parker,69,61
235,3,6:49.0,,D. Green makes 3-pt jump shot from 22 ft (assist by C. Joseph),69,64
236,3,6:26.0,K. Bryant misses 2-pt jump shot from 17 ft,,69,64
237,3,6:25.0,,Defensive rebound by K. Anderson,69,64
238,3,6:18.0,,Personal foul by E. Davis (drawn by T. Duncan),69,64
239,3,6:18.0,,M. Belinelli enters the game for K. Anderson,69,64
240,3,6:05.0,,M. Belinelli makes 3-pt jump shot from 24 ft (assist by T. Duncan),69,67
241,3,5:35.0,R. Price misses 3-pt jump shot from 28 ft,,69,67
242,3,5:34.0,,Defensive rebound by T. Duncan,69,67
243,3,5:22.0,,D. Green misses 3-pt jump shot from 24 ft,69,67
244,3,5:21.0,,Offensive rebound by Team,69,67
245,3,5:08.0,,T. Duncan misses 2-pt jump shot from 8 ft,69,67
246,3,5:07.0,Defensive rebound by J. Hill,,69,67
247,3,4:50.0,R. Price misses 3-pt jump shot from 24 ft,,69,67
248,3,4:49.0,Offensive rebound by E. Davis,,69,67
249,3,4:32.0,K. Bryant misses 2-pt jump shot from 16 ft,,69,67
250,3,4:31.0,,Defensive rebound by T. Duncan,69,67
251,3,4:24.0,,Turnover by T. Duncan (bad pass; steal by E. Davis),69,67
252,3,4:19.0,Shooting foul by C. Joseph (drawn by K. Bryant),,69,67
253,3,4:19.0,K. Bryant makes free throw 1 of 2,,70,67
254,3,4:19.0,J. Lin enters the game for R. Price,,70,67
255,3,4:19.0,C. Boozer enters the game for E. Davis,,70,67
256,3,4:19.0,N. Young enters the game for W. Johnson,,70,67
257,3,4:19.0,,M. Ginóbili enters the game for D. Green,70,67
258,3,4:19.0,,T. Splitter enters the game for T. Duncan,70,67
259,3,4:19.0,K. Bryant makes free throw 2 of 2,,71,67
260,3,3:58.0,,B. Diaw makes 2-pt jump shot from 12 ft,71,69
261,3,3:33.0,J. Hill misses 2-pt layup from 1 ft,,71,69
262,3,3:31.0,Offensive rebound by J. Hill,,71,69
263,3,3:31.0,R. Sacre enters the game for J. Hill,,71,69
264,3,3:19.0,R. Sacre makes 2-pt layup from 2 ft (assist by J. Lin),,73,69
265,3,3:11.0,,Shooting foul by C. Boozer (drawn by C. Joseph),73,69
266,3,3:11.0,,C. Joseph makes 2-pt layup from 1 ft,73,71
267,3,3:11.0,,C. Joseph makes free throw 1 of 1,73,72
268,3,3:06.0,Personal block foul by M. Ginóbili (drawn by K. Bryant),,73,72
269,3,2:56.0,J. Lin makes 2-pt jump shot from 5 ft,,75,72
270,3,2:48.0,Violation by R. Sacre (kicked ball),,75,72
271,3,2:48.0,LA Lakers full timeout,,75,72
272,3,2:40.0,,C. Joseph misses 2-pt jump shot from 6 ft,75,72
273,3,2:39.0,Defensive rebound by C. Boozer,,75,72
274,3,2:17.0,J. Lin misses 3-pt jump shot from 25 ft,,75,72
275,3,2:15.0,Offensive rebound by C. Boozer,,75,72
276,3,2:12.0,LA Lakers full timeout,,75,72
277,3,2:12.0,,T. Parker enters the game for C. Joseph,75,72
278,3,2:04.0,K. Bryant makes 2-pt jump shot from 16 ft,,77,72
279,3,1:52.0,,T. Splitter makes 2-pt layup from 1 ft (assist by M. Ginóbili),77,74
280,3,1:37.0,J. Lin misses 2-pt jump shot from 11 ft,,77,74
281,3,1:36.0,,Defensive rebound by T. Splitter,77,74
282,3,1:29.0,,Turnover by M. Ginóbili (bad pass; steal by R. Sacre),77,74
283,3,1:21.0,Shooting foul by T. Parker (drawn by N. Young),,77,74
284,3,1:21.0,N. Young makes free throw 1 of 2,,78,74
285,3,1:21.0,W. Ellington enters the game for K. Bryant,,78,74
286,3,1:21.0,N. Young makes free throw 2 of 2,,79,74
287,3,1:04.0,,M. Belinelli misses 3-pt jump shot from 25 ft,79,74
288,3,1:03.0,Defensive rebound by R. Sacre,,79,74
289,3,0:52.0,C. Boozer makes 2-pt jump shot from 6 ft (assist by J. Lin),,81,74
290,3,0:38.0,,Shooting foul by J. Lin (drawn by T. Parker),81,74
291,3,0:38.0,,T. Parker misses free throw 1 of 2,81,74
292,3,0:38.0,,Offensive rebound by Team,81,74
293,3,0:38.0,,M. Bonner enters the game for B. Diaw,81,74
294,3,0:38.0,,T. Parker makes free throw 2 of 2,81,75
295,3,0:29.0,N. Young makes 2-pt jump shot from 15 ft,,83,75
296,3,0:10.0,,Turnover by T. Parker (traveling),83,75
297,3,0:04.0,Shooting foul by M. Belinelli (drawn by N. Young),,83,75
298,3,0:04.0,N. Young makes free throw 1 of 3,,84,75
299,3,0:04.0,N. Young makes free throw 2 of 3,,85,75
300,3,0:04.0,N. Young makes free throw 3 of 3,,86,75
301,3,0:01.0,,M. Ginóbili misses 3-pt jump shot from 23 ft,86,75
302,3,0:00.0,Defensive rebound by C. Boozer,,86,75
303,4,11:43.0,J. Lin misses 2-pt jump shot from 15 ft,,86,75
304,4,11:42.0,,Defensive rebound by T. Duncan,86,75
305,4,11:37.0,,M. Ginóbili makes 3-pt jump shot from 25 ft,86,78
306,4,11:23.0,Personal foul by B. Diaw (drawn by N. Young),,86,78
307,4,11:08.0,C. Boozer misses 2-pt jump shot from 2 ft (block by T. Duncan),,86,78
308,4,11:07.0,Offensive rebound by C. Boozer,,86,78
309,4,11:07.0,C. Boozer makes 2-pt layup from 2 ft,,88,78
310,4,10:46.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,88,78
311,4,10:45.0,Defensive rebound by C. Boozer,,88,78
312,4,10:37.0,,Violation by M. Ginóbili (kicked ball),88,78
313,4,10:34.0,Shooting foul by C. Joseph (drawn by J. Lin),,88,78
314,4,10:34.0,J. Lin misses free throw 1 of 2,,88,78
315,4,10:34.0,Offensive rebound by Team,,88,78
316,4,10:34.0,J. Lin misses free throw 2 of 2,,88,78
317,4,10:33.0,,Defensive rebound by B. Diaw,88,78
318,4,10:18.0,,M. Ginóbili makes 2-pt jump shot from 9 ft,88,80
319,4,10:00.0,N. Young makes 2-pt jump shot from 14 ft,,90,80
320,4,9:40.0,,C. Joseph makes 2-pt jump shot from 16 ft,90,82
321,4,9:15.0,J. Lin misses 2-pt jump shot from 22 ft,,90,82
322,4,9:14.0,,Defensive rebound by M. Ginóbili,90,82
323,4,9:02.0,,D. Green misses 2-pt jump shot from 14 ft,90,82
324,4,9:01.0,,Offensive rebound by B. Diaw,90,82
325,4,8:59.0,,T. Duncan misses 2-pt jump shot from 8 ft,90,82
326,4,8:58.0,Defensive rebound by C. Boozer,,90,82
327,4,8:47.0,N. Young misses 2-pt jump shot from 12 ft,,90,82
328,4,8:46.0,,Defensive rebound by B. Diaw,90,82
329,4,8:41.0,,M. Ginóbili misses 2-pt layup from 1 ft,90,82
330,4,8:40.0,,Offensive rebound by T. Duncan,90,82
331,4,8:40.0,,Shooting foul by J. Lin (drawn by T. Duncan),90,82
332,4,8:40.0,Official timeout,,90,82
333,4,8:40.0,,M. Belinelli enters the game for M. Ginóbili,90,82
334,4,8:40.0,,T. Duncan makes free throw 1 of 2,90,83
335,4,8:40.0,,T. Splitter enters the game for B. Diaw,90,83
336,4,8:40.0,,T. Duncan misses free throw 2 of 2,90,83
337,4,8:39.0,Defensive rebound by R. Sacre,,90,83
338,4,8:20.0,Turnover by N. Young (bad pass; steal by T. Splitter),,90,83
339,4,8:12.0,,M. Belinelli misses 3-pt jump shot from 24 ft,90,83
340,4,8:11.0,Defensive rebound by C. Boozer,,90,83
341,4,8:06.0,J. Lin misses 2-pt jump shot from 9 ft (block by D. Green),,90,83
342,4,8:03.0,,Defensive rebound by C. Joseph,90,83
343,4,7:57.0,,Offensive foul by T. Splitter (drawn by J. Lin),90,83
344,4,7:57.0,,Turnover by T. Splitter (offensive foul),90,83
345,4,7:48.0,C. Boozer misses 2-pt jump shot from 6 ft (block by T. Splitter),,90,83
346,4,7:46.0,,Defensive rebound by T. Splitter,90,83
347,4,7:38.0,,D. Green misses 2-pt layup at rim,90,83
348,4,7:37.0,Defensive rebound by R. Sacre,,90,83
349,4,7:25.0,Turnover by J. Lin (lost ball; steal by D. Green),,90,83
350,4,7:19.0,,C. Joseph misses 2-pt layup from 2 ft,90,83
351,4,7:17.0,Defensive rebound by W. Ellington,,90,83
352,4,6:58.0,R. Sacre misses 2-pt jump shot from 12 ft,,90,83
353,4,6:57.0,,Defensive rebound by T. Splitter,90,83
354,4,6:53.0,,San Antonio full timeout,90,83
355,4,6:53.0,,M. Ginóbili enters the game for M. Belinelli,90,83
356,4,6:53.0,J. Hill enters the game for R. Sacre,,90,83
357,4,6:53.0,K. Bryant enters the game for W. Ellington,,90,83
358,4,6:43.0,,D. Green misses 3-pt jump shot from 23 ft,90,83
359,4,6:42.0,,Offensive rebound by T. Duncan,90,83
360,4,6:30.0,,Shooting foul by C. Boozer (drawn by T. Splitter),90,83
361,4,6:30.0,,T. Splitter makes free throw 1 of 2,90,84
362,4,6:30.0,,T. Splitter makes free throw 2 of 2,90,85
363,4,6:14.0,C. Boozer makes 2-pt jump shot from 9 ft (assist by K. Bryant),,92,85
364,4,5:50.0,,C. Joseph misses 2-pt layup from 2 ft (block by C. Boozer),92,85
365,4,5:48.0,Defensive rebound by C. Boozer,,92,85
366,4,5:39.0,J. Hill misses 2-pt jump shot from 15 ft,,92,85
367,4,5:37.0,,Defensive rebound by T. Duncan,92,85
368,4,5:29.0,,M. Ginóbili makes 3-pt jump shot from 24 ft,92,88
369,4,5:07.0,J. Hill misses 2-pt jump shot from 4 ft,,92,88
370,4,5:06.0,,Defensive rebound by T. Splitter,92,88
371,4,4:57.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,92,88
372,4,4:56.0,Defensive rebound by C. Boozer,,92,88
373,4,4:50.0,J. Hill makes 2-pt dunk at rim,,94,88
374,4,4:23.0,,C. Joseph makes 2-pt jump shot from 9 ft,94,90
375,4,4:04.0,C. Boozer makes 2-pt layup from 1 ft (assist by K. Bryant),,96,90
376,4,3:39.0,,T. Duncan makes 2-pt jump shot from 8 ft,96,92
377,4,3:20.0,K. Bryant misses 2-pt jump shot from 16 ft,,96,92
378,4,3:18.0,Offensive rebound by J. Hill,,96,92
379,4,3:15.0,N. Young misses 3-pt jump shot from 24 ft,,96,92
380,4,3:14.0,,Defensive rebound by T. Duncan,96,92
381,4,2:52.0,,T. Duncan misses 2-pt jump shot from 3 ft (block by J. Hill),96,92
382,4,2:50.0,,Offensive rebound by T. Duncan,96,92
383,4,2:46.0,,Turnover by T. Duncan (bad pass; steal by K. Bryant),96,92
384,4,2:46.0,J. Lin misses 2-pt layup from 1 ft (block by C. Joseph),,96,92
385,4,2:46.0,Offensive rebound by Team,,96,92
386,4,2:46.0,LA Lakers full timeout,,96,92
