,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,ORLANDO_ACTION,CLEVELAND_SCORE,ORLANDO_SCORE
119,2,7:59.0,,D. Dedmon makes 2-pt tip-in at rim,33,41
120,2,7:57.0,,Violation by Team (jump ball),33,41
121,2,7:45.0,D. Waiters makes 2-pt jump shot from 5 ft,,35,41
122,2,7:26.0,,B. Gordon misses 3-pt jump shot from 26 ft,35,41
123,2,7:25.0,Defensive rebound by T. Thompson,,35,41
124,2,7:19.0,,Violation by V. Oladipo (kicked ball),35,41
125,2,7:19.0,,K. O'Quinn enters the game for C. Frye,35,41
126,2,7:19.0,,N. Vučević enters the game for D. Dedmon,35,41
127,2,7:19.0,,T. Harris enters the game for B. Gordon,35,41
128,2,7:09.0,D. Waiters makes 2-pt jump shot from 3 ft (assist by K. Love),,37,41
129,2,6:49.0,,E. Fournier makes 2-pt dunk at rim (assist by N. Vučević),37,43
130,2,6:29.0,S. Marion misses 2-pt jump shot from 5 ft,,37,43
131,2,6:27.0,,Defensive rebound by V. Oladipo,37,43
132,2,6:21.0,,Turnover by T. Harris (bad pass; steal by D. Waiters),37,43
133,2,6:21.0,Personal foul by K. O'Quinn (drawn by D. Waiters),,37,43
134,2,6:21.0,L. James enters the game for D. Waiters,,37,43
135,2,6:21.0,M. Miller enters the game for S. Marion,,37,43
136,2,6:05.0,L. James misses 2-pt layup from 1 ft,,37,43
137,2,6:03.0,Offensive rebound by T. Thompson,,37,43
138,2,6:03.0,Shooting foul by K. O'Quinn (drawn by T. Thompson),,37,43
139,2,6:03.0,T. Thompson makes free throw 1 of 2,,38,43
140,2,6:03.0,,Orlando full timeout,38,43
141,2,6:03.0,,D. Dedmon enters the game for K. O'Quinn,38,43
142,2,6:03.0,T. Thompson makes free throw 2 of 2,,39,43
143,2,5:43.0,,T. Harris makes 2-pt jump shot from 12 ft (assist by N. Vučević),39,45
144,2,5:32.0,L. James misses 2-pt layup from 2 ft,,39,45
145,2,5:29.0,,Defensive rebound by D. Dedmon,39,45
146,2,5:18.0,,Turnover by N. Vučević (lost ball),39,45
147,2,5:04.0,M. Dellavedova misses 3-pt jump shot from 23 ft,,39,45
148,2,5:01.0,,Defensive rebound by D. Dedmon,39,45
149,2,4:52.0,,T. Harris misses 3-pt jump shot from 27 ft,39,45
150,2,4:51.0,Defensive rebound by T. Thompson,,39,45
151,2,4:35.0,Personal foul by V. Oladipo (drawn by K. Love),,39,45
152,2,4:35.0,K. Love makes free throw 1 of 2,,40,45
153,2,4:35.0,D. Waiters enters the game for M. Dellavedova,,40,45
154,2,4:35.0,K. Love makes free throw 2 of 2,,41,45
155,2,4:24.0,,Turnover by V. Oladipo (lost ball; steal by T. Thompson),41,45
156,2,4:20.0,T. Thompson makes 2-pt dunk at rim,,43,45
157,2,3:53.0,,V. Oladipo misses 2-pt jump shot from 15 ft,43,45
158,2,3:52.0,,Offensive rebound by D. Dedmon,43,45
159,2,3:51.0,Loose ball foul by D. Waiters (drawn by D. Dedmon),,43,45
160,2,3:44.0,,Personal foul by M. Miller (drawn by E. Fournier),43,45
161,2,3:35.0,,V. Oladipo misses 2-pt layup at rim,43,45
162,2,3:34.0,Defensive rebound by K. Love,,43,45
163,2,3:28.0,D. Waiters makes 2-pt layup from 2 ft (assist by K. Love),,45,45
164,2,3:11.0,,T. Harris misses 2-pt layup from 1 ft,45,45
165,2,3:09.0,Defensive rebound by K. Love,,45,45
166,2,3:03.0,T. Thompson misses 2-pt layup at rim (block by E. Fournier),,45,45
167,2,3:01.0,,Defensive rebound by E. Fournier,45,45
168,2,2:56.0,,N. Vučević makes 2-pt dunk at rim (assist by T. Harris),45,47
169,2,2:32.0,T. Thompson misses 2-pt hook shot from 4 ft,,45,47
170,2,2:31.0,,Defensive rebound by N. Vučević,45,47
171,2,2:26.0,,Shooting foul by T. Thompson (drawn by D. Dedmon),45,47
172,2,2:26.0,Official timeout,,45,47
173,2,2:26.0,,D. Dedmon makes free throw 1 of 2,45,48
174,2,2:26.0,,D. Dedmon makes free throw 2 of 2,45,49
175,2,2:12.0,Shooting foul by E. Fournier (drawn by L. James),,45,49
176,2,2:12.0,L. James makes free throw 1 of 2,,46,49
177,2,2:12.0,L. James makes free throw 2 of 2,,47,49
178,2,1:52.0,,N. Vučević misses 2-pt hook shot from 6 ft,47,49
179,2,1:51.0,Defensive rebound by K. Love,,47,49
180,2,1:45.0,M. Miller misses 3-pt jump shot from 22 ft,,47,49
181,2,1:44.0,Offensive rebound by T. Thompson,,47,49
182,2,1:32.0,L. James makes 2-pt layup at rim (assist by M. Miller),,49,49
183,2,1:14.0,,E. Fournier makes 2-pt jump shot from 18 ft (assist by V. Oladipo),49,51
184,2,1:00.0,T. Thompson misses 2-pt layup from 1 ft (block by D. Dedmon),,49,51
185,2,0:59.0,,Defensive rebound by T. Harris,49,51
186,2,0:46.0,,N. Vučević misses 2-pt jump shot from 10 ft,49,51
187,2,0:44.0,,Offensive rebound by D. Dedmon,49,51
188,2,0:44.0,,Shooting foul by L. James (drawn by D. Dedmon),49,51
189,2,0:44.0,,D. Dedmon misses free throw 1 of 2,49,51
190,2,0:44.0,,Offensive rebound by Team,49,51
191,2,0:44.0,M. Dellavedova enters the game for M. Miller,,49,51
192,2,0:44.0,,D. Dedmon misses free throw 2 of 2,49,51
193,2,0:43.0,Defensive rebound by K. Love,,49,51
194,2,0:29.0,M. Dellavedova misses 3-pt jump shot from 24 ft,,49,51
195,2,0:28.0,,Defensive rebound by N. Vučević,49,51
196,2,0:05.0,,D. Dedmon makes 2-pt jump shot from 16 ft (assist by V. Oladipo),49,53
197,2,0:00.0,L. James misses 3-pt jump shot from 29 ft,,49,53
198,2,0:00.0,Offensive rebound by Team,,49,53
199,3,11:42.0,M. Miller misses 3-pt jump shot from 27 ft,,49,53
200,3,11:41.0,,Defensive rebound by N. Vučević,49,53
201,3,11:20.0,,K. O'Quinn misses 2-pt jump shot from 6 ft,49,53
202,3,11:19.0,Defensive rebound by K. Love,,49,53
203,3,11:11.0,K. Love makes 3-pt jump shot from 24 ft (assist by L. James),,52,53
204,3,10:50.0,,T. Harris makes 3-pt jump shot from 27 ft (assist by V. Oladipo),52,56
205,3,10:30.0,M. Miller makes 3-pt jump shot from 22 ft (assist by L. James),,55,56
206,3,9:59.0,,T. Harris makes 2-pt jump shot from 15 ft (assist by N. Vučević),55,58
207,3,9:41.0,K. Love misses 3-pt jump shot from 25 ft,,55,58
208,3,9:40.0,,Defensive rebound by E. Payton,55,58
209,3,9:19.0,,E. Payton makes 2-pt layup at rim (assist by V. Oladipo),55,60
210,3,9:02.0,Def 3 sec tech foul by E. Payton,,55,60
211,3,9:02.0,L. James makes technical free throw,,56,60
212,3,8:58.0,Personal foul by K. O'Quinn (drawn by L. James),,56,60
213,3,8:58.0,,D. Dedmon enters the game for K. O'Quinn,56,60
214,3,8:52.0,Personal foul by E. Payton (drawn by T. Thompson),,56,60
215,3,8:44.0,K. Love misses 3-pt jump shot from 22 ft,,56,60
216,3,8:43.0,,Defensive rebound by E. Payton,56,60
217,3,8:25.0,,Turnover by E. Payton (bad pass; steal by M. Miller),56,60
218,3,8:24.0,Personal foul by V. Oladipo (drawn by M. Miller),,56,60
219,3,8:06.0,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by L. James),,59,60
220,3,7:46.0,,T. Harris misses 2-pt jump shot from 7 ft,59,60
221,3,7:45.0,Defensive rebound by T. Thompson,,59,60
222,3,7:29.0,M. Miller makes 3-pt jump shot from 23 ft (assist by L. James),,62,60
223,3,7:07.0,,Turnover by V. Oladipo (lost ball; steal by L. James),62,60
224,3,6:56.0,Personal foul by D. Dedmon (drawn by K. Love),,62,60
225,3,6:47.0,Turnover by K. Love (lost ball; steal by E. Payton),,62,60
226,3,6:42.0,,V. Oladipo makes 2-pt dunk at rim (assist by E. Payton),62,62
227,3,6:20.0,M. Miller misses 3-pt jump shot from 26 ft,,62,62
228,3,6:18.0,,Defensive rebound by E. Payton,62,62
229,3,6:10.0,,E. Payton makes 2-pt layup at rim,62,64
230,3,6:06.0,Cleveland full timeout,,62,64
231,3,6:06.0,D. Waiters enters the game for M. Miller,,62,64
232,3,5:43.0,L. James misses 3-pt jump shot from 26 ft,,62,64
233,3,5:43.0,,Defensive rebound by Team,62,64
234,3,5:27.0,,E. Fournier enters the game for V. Oladipo,62,64
235,3,5:27.0,,Technical foul by T. Harris,62,64
236,3,5:27.0,Technical foul by L. James,,62,64
237,3,5:19.0,,E. Payton misses 2-pt layup at rim,62,64
238,3,5:18.0,,Offensive rebound by Team,62,64
239,3,5:18.0,,Turnover by Team (shot clock),62,64
240,3,5:01.0,D. Waiters misses 2-pt layup at rim,,62,64
241,3,4:59.0,Offensive rebound by T. Thompson,,62,64
242,3,4:59.0,T. Thompson misses 2-pt tip-in at rim,,62,64
243,3,4:58.0,,Defensive rebound by E. Payton,62,64
244,3,4:43.0,,Turnover by E. Fournier (bad pass; steal by L. James),62,64
245,3,4:41.0,L. James makes 2-pt layup at rim,,64,64
246,3,4:41.0,Shooting foul by E. Payton (drawn by L. James),,64,64
247,3,4:41.0,L. James makes free throw 1 of 1,,65,64
248,3,4:18.0,,N. Vučević makes 2-pt jump shot from 18 ft (assist by E. Payton),65,66
249,3,3:59.0,,Violation by D. Dedmon (kicked ball),65,66
250,3,3:59.0,,C. Frye enters the game for D. Dedmon,65,66
251,3,3:46.0,Turnover by M. Dellavedova (bad pass; steal by E. Fournier),,65,66
252,3,3:41.0,,N. Vučević makes 2-pt dunk at rim (assist by E. Fournier),65,68
253,3,3:24.0,K. Love misses 3-pt jump shot from 26 ft,,65,68
254,3,3:21.0,,Defensive rebound by C. Frye,65,68
255,3,3:11.0,,C. Frye makes 3-pt jump shot from 26 ft (assist by N. Vučević),65,71
256,3,2:47.0,D. Waiters misses 2-pt layup from 1 ft,,65,71
257,3,2:45.0,Offensive rebound by K. Love,,65,71
258,3,2:43.0,K. Love misses 2-pt layup from 1 ft,,65,71
259,3,2:41.0,,Defensive rebound by T. Harris,65,71
260,3,2:34.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by C. Frye),65,74
261,3,2:34.0,Cleveland full timeout,,65,74
262,3,2:34.0,,Orlando full timeout,65,74
263,3,2:34.0,S. Marion enters the game for T. Thompson,,65,74
264,3,2:34.0,M. Miller enters the game for M. Dellavedova,,65,74
265,3,2:23.0,Turnover by K. Love (bad pass; steal by E. Payton),,65,74
266,3,2:17.0,,Turnover by E. Payton (bad pass; steal by M. Miller),65,74
267,3,2:14.0,D. Waiters makes 2-pt layup from 1 ft (assist by M. Miller),,67,74
268,3,2:01.0,,Personal foul by M. Miller (drawn by E. Payton),67,74
269,3,2:01.0,,V. Oladipo enters the game for E. Payton,67,74
270,3,2:01.0,,K. O'Quinn enters the game for N. Vučević,67,74
271,3,1:48.0,,T. Harris misses 2-pt jump shot from 13 ft (block by L. James),67,74
272,3,1:48.0,Defensive rebound by Team,,67,74
273,3,1:32.0,K. Love misses 2-pt hook shot from 9 ft (block by K. O'Quinn),,67,74
274,3,1:30.0,,Defensive rebound by V. Oladipo,67,74
275,3,1:11.0,,E. Fournier misses 2-pt jump shot from 20 ft,67,74
276,3,1:09.0,Defensive rebound by S. Marion,,67,74
277,3,1:00.0,Personal foul by C. Frye (drawn by K. Love),,67,74
278,3,1:00.0,K. Love makes free throw 1 of 2,,68,74
279,3,1:00.0,,B. Gordon enters the game for T. Harris,68,74
280,3,1:00.0,M. Dellavedova enters the game for L. James,,68,74
281,3,1:00.0,K. Love makes free throw 2 of 2,,69,74
282,3,0:48.0,,Turnover by V. Oladipo (lost ball; steal by M. Dellavedova),69,74
283,3,0:48.0,Personal foul by V. Oladipo (drawn by M. Dellavedova),,69,74
284,3,0:48.0,M. Dellavedova makes free throw 1 of 2,,70,74
285,3,0:48.0,M. Dellavedova makes free throw 2 of 2,,71,74
286,3,0:32.0,,K. O'Quinn misses 3-pt jump shot from 24 ft,71,74
287,3,0:31.0,Defensive rebound by M. Miller,,71,74
288,3,0:08.0,D. Waiters misses 2-pt jump shot from 18 ft,,71,74
289,3,0:07.0,,Defensive rebound by C. Frye,71,74
290,3,0:01.0,,Shooting block foul by K. Love (drawn by V. Oladipo),71,74
291,3,0:01.0,,V. Oladipo misses free throw 1 of 2,71,74
292,3,0:01.0,,Offensive rebound by Team,71,74
293,3,0:01.0,,V. Oladipo makes free throw 2 of 2,71,75
294,4,11:37.0,,E. Payton misses 2-pt layup from 1 ft,71,75
295,4,11:36.0,Defensive rebound by S. Marion,,71,75
296,4,11:16.0,S. Marion misses 2-pt jump shot from 7 ft,,71,75
297,4,11:11.0,Offensive rebound by T. Thompson,,71,75
298,4,11:11.0,T. Thompson makes 2-pt layup from 1 ft,,73,75
299,4,10:51.0,,B. Gordon misses 3-pt jump shot from 26 ft,73,75
300,4,10:49.0,,Offensive rebound by E. Fournier,73,75
301,4,10:47.0,,C. Frye misses 3-pt jump shot from 25 ft,73,75
302,4,10:44.0,Defensive rebound by D. Waiters,,73,75
303,4,10:23.0,S. Marion makes 2-pt jump shot from 6 ft (assist by M. Miller),,75,75
304,4,10:05.0,,C. Frye makes 3-pt jump shot from 26 ft (assist by E. Payton),75,78
305,4,9:41.0,S. Marion misses 2-pt hook shot from 11 ft,,75,78
306,4,9:40.0,,Defensive rebound by E. Payton,75,78
307,4,9:34.0,,Turnover by E. Payton (bad pass),75,78
308,4,9:34.0,L. James enters the game for S. Marion,,75,78
309,4,9:15.0,L. James misses 3-pt jump shot from 25 ft,,75,78
310,4,9:13.0,,Defensive rebound by E. Fournier,75,78
311,4,9:01.0,,Turnover by E. Payton (bad pass; steal by D. Waiters),75,78
312,4,8:58.0,L. James makes 2-pt dunk at rim (assist by M. Dellavedova),,77,78
313,4,8:56.0,,Orlando full timeout,77,78
314,4,8:56.0,,V. Oladipo enters the game for K. O'Quinn,77,78
315,4,8:56.0,,N. Vučević enters the game for E. Payton,77,78
316,4,8:56.0,,T. Harris enters the game for C. Frye,77,78
317,4,8:39.0,,N. Vučević misses 2-pt jump shot from 17 ft,77,78
318,4,8:38.0,Defensive rebound by L. James,,77,78
319,4,8:27.0,Shooting foul by E. Fournier (drawn by D. Waiters),,77,78
320,4,8:27.0,D. Waiters makes free throw 1 of 2,,78,78
321,4,8:27.0,D. Waiters makes free throw 2 of 2,,79,78
322,4,8:04.0,,T. Harris makes 2-pt jump shot from 16 ft,79,80
323,4,7:52.0,M. Dellavedova misses 3-pt jump shot from 27 ft,,79,80
324,4,7:51.0,,Defensive rebound by N. Vučević,79,80
325,4,7:35.0,,V. Oladipo misses 2-pt layup from 2 ft,79,80
326,4,7:32.0,,Offensive rebound by V. Oladipo,79,80
327,4,7:32.0,,V. Oladipo misses 2-pt layup from 2 ft (block by L. James),79,80
328,4,7:32.0,Defensive rebound by L. James,,79,80
329,4,7:32.0,,Loose ball foul by N. Vučević (drawn by L. James),79,80
330,4,7:19.0,L. James makes 2-pt jump shot from 18 ft,,81,80
331,4,6:55.0,,T. Harris misses 3-pt jump shot from 25 ft,81,80
332,4,6:53.0,Defensive rebound by T. Thompson,,81,80
333,4,6:42.0,M. Miller makes 3-pt jump shot from 22 ft (assist by L. James),,84,80
334,4,6:21.0,,Turnover by T. Harris (lost ball; steal by D. Waiters),84,80
335,4,6:14.0,Turnover by L. James (bad pass; steal by V. Oladipo),,84,80
336,4,6:04.0,,B. Gordon makes 3-pt jump shot from 25 ft,84,83
337,4,5:47.0,D. Waiters misses 2-pt jump shot from 22 ft,,84,83
338,4,5:47.0,,Defensive rebound by Team,84,83
339,4,5:47.0,Loose ball foul by T. Thompson (drawn by N. Vučević),,84,83
340,4,5:47.0,Official timeout,,84,83
341,4,5:30.0,,T. Harris misses 2-pt jump shot from 17 ft,84,83
342,4,5:29.0,Defensive rebound by M. Miller,,84,83
343,4,5:05.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,84,83
344,4,5:03.0,,Defensive rebound by N. Vučević,84,83
345,4,4:52.0,,V. Oladipo misses 2-pt jump shot from 18 ft,84,83
346,4,4:51.0,Defensive rebound by M. Dellavedova,,84,83
347,4,4:36.0,L. James makes 2-pt jump shot from 6 ft,,86,83
348,4,4:36.0,Shooting foul by N. Vučević (drawn by L. James),,86,83
349,4,4:36.0,L. James makes free throw 1 of 1,,87,83
350,4,4:20.0,,E. Fournier misses 2-pt jump shot from 3 ft (block by D. Waiters),87,83
351,4,4:18.0,Defensive rebound by T. Thompson,,87,83
352,4,4:06.0,D. Waiters misses 2-pt layup from 1 ft,,87,83
353,4,4:04.0,Offensive rebound by T. Thompson,,87,83
354,4,4:04.0,T. Thompson makes 2-pt layup at rim,,89,83
355,4,4:04.0,Shooting foul by V. Oladipo (drawn by T. Thompson),,89,83
356,4,4:04.0,T. Thompson makes free throw 1 of 1,,90,83
357,4,3:45.0,,V. Oladipo makes 2-pt layup from 1 ft (assist by B. Gordon),90,85
358,4,3:42.0,,Technical foul by Team,90,85
359,4,3:42.0,L. James misses technical free throw,,90,85
360,4,3:42.0,Offensive rebound by Team,,90,85
361,4,3:27.0,L. James makes 2-pt jump shot from 17 ft,,92,85
362,4,3:08.0,,N. Vučević misses 2-pt jump shot from 18 ft,92,85
363,4,3:07.0,Defensive rebound by L. James,,92,85
364,4,2:45.0,L. James misses 2-pt jump shot from 7 ft,,92,85
365,4,2:45.0,,Defensive rebound by Team,92,85
366,4,2:45.0,Cleveland full timeout,,92,85
367,4,2:34.0,,V. Oladipo misses 2-pt jump shot from 4 ft,92,85
368,4,2:34.0,,Offensive rebound by Team,92,85
369,4,2:34.0,,Personal foul by M. Miller (drawn by N. Vučević),92,85
370,4,2:28.0,,Shooting foul by T. Thompson (drawn by V. Oladipo),92,85
371,4,2:28.0,,V. Oladipo makes free throw 1 of 2,92,86
372,4,2:28.0,,V. Oladipo makes free throw 2 of 2,92,87
373,4,2:08.0,D. Waiters misses 3-pt jump shot from 23 ft,,92,87
374,4,2:07.0,,Defensive rebound by B. Gordon,92,87
375,4,1:59.0,,V. Oladipo misses 2-pt layup at rim (block by T. Thompson),92,87
376,4,1:59.0,,Offensive rebound by Team,92,87
377,4,1:59.0,,Orlando full timeout,92,87
378,4,1:58.0,,N. Vučević makes 2-pt dunk at rim (assist by E. Fournier),92,89
379,4,1:34.0,L. James misses 3-pt jump shot from 30 ft,,92,89
380,4,1:33.0,Offensive rebound by T. Thompson,,92,89
381,4,1:14.0,M. Dellavedova misses 3-pt jump shot from 23 ft,,92,89
382,4,1:13.0,,Defensive rebound by N. Vučević,92,89
383,4,0:59.0,,Turnover by V. Oladipo (lost ball),92,89
384,4,0:41.0,L. James makes 2-pt layup at rim,,94,89
385,4,0:41.0,Shooting foul by T. Harris (drawn by L. James),,94,89
386,4,0:41.0,L. James makes free throw 1 of 1,,95,89
387,4,0:41.0,,Orlando full timeout,95,89
388,4,0:33.0,,E. Fournier misses 2-pt layup at rim,95,89
389,4,0:30.0,Defensive rebound by M. Miller,,95,89
390,4,0:29.0,Personal foul by N. Vučević (drawn by L. James),,95,89
