,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CHICAGO_ACTION,CHARLOTTE_SCORE,CHICAGO_SCORE
375,4,3:03.0,Defensive rebound by C. Zeller,,93,78
376,4,2:52.0,Offensive foul by G. Henderson (drawn by J. Noah),,93,78
377,4,2:52.0,Turnover by G. Henderson (offensive foul),,93,78
378,4,2:43.0,,M. Dunleavy misses 2-pt jump shot from 17 ft,93,78
379,4,2:42.0,Defensive rebound by M. Williams,,93,78
380,4,2:25.0,A. Jefferson makes 2-pt jump shot from 5 ft,,95,78
381,4,2:10.0,,A. Brooks makes 2-pt layup from 1 ft,95,80
382,4,1:48.0,Personal foul by J. Noah (drawn by A. Jefferson),,95,80
383,4,1:48.0,A. Jefferson misses free throw 1 of 2,,95,80
384,4,1:48.0,Offensive rebound by Team,,95,80
385,4,1:48.0,A. Jefferson misses free throw 2 of 2,,95,80
386,4,1:47.0,,Defensive rebound by J. Noah,95,80
387,4,1:38.0,,Shooting foul by A. Jefferson (drawn by P. Gasol),95,80
388,4,1:38.0,,P. Gasol makes free throw 1 of 2,95,81
389,4,1:38.0,,T. Snell enters the game for M. Dunleavy,95,81
390,4,1:38.0,,P. Gasol makes free throw 2 of 2,95,82
391,4,1:35.0,Personal foul by A. Brooks (drawn by M. Williams),,95,82
392,4,1:35.0,M. Williams makes free throw 1 of 2,,96,82
393,4,1:35.0,M. Williams makes free throw 2 of 2,,97,82
394,4,1:21.0,,P. Gasol makes 2-pt hook shot from 5 ft (assist by J. Butler),97,84
395,4,1:19.0,Personal foul by A. Brooks (drawn by M. Kidd-Gilchrist),,97,84
396,4,1:19.0,M. Kidd-Gilchrist makes free throw 1 of 2,,98,84
397,4,1:19.0,M. Kidd-Gilchrist misses free throw 2 of 2,,98,84
398,4,1:17.0,,Defensive rebound by P. Gasol,98,84
399,4,1:04.0,,J. Butler misses 3-pt jump shot from 24 ft,98,84
400,4,1:02.0,Defensive rebound by C. Zeller,,98,84
401,4,0:44.0,A. Jefferson misses 2-pt layup from 1 ft,,98,84
402,4,0:43.0,,Defensive rebound by P. Gasol,98,84
403,4,0:35.0,,A. Brooks misses 3-pt jump shot from 25 ft,98,84
404,4,0:34.0,Defensive rebound by G. Henderson,,98,84
405,4,0:12.0,M. Williams misses 3-pt jump shot from 25 ft,,98,84
406,4,0:10.0,,Defensive rebound by J. Noah,98,84
407,4,0:08.0,,P. Gasol makes 2-pt layup from 1 ft (assist by J. Noah),98,86
