,QUARTER,TIME_REMAINING,UTAH_ACTION,NEW ORLEANS_ACTION,UTAH_SCORE,NEW ORLEANS_SCORE
35,1,7:08.0,,A. Davis makes 2-pt jump shot from 18 ft (assist by T. Evans),13,8
36,1,6:57.0,,Violation by J. Holiday (kicked ball),13,8
37,1,6:48.0,E. Freedom misses 2-pt hook shot from 7 ft,,13,8
38,1,6:47.0,,Defensive rebound by A. Davis,13,8
39,1,6:36.0,,T. Evans misses 3-pt jump shot from 25 ft,13,8
40,1,6:35.0,Defensive rebound by G. Hayward,,13,8
41,1,6:16.0,E. Freedom makes 2-pt dunk at rim (assist by R. Gobert),,15,8
42,1,5:51.0,,A. Davis makes 2-pt jump shot from 19 ft,15,10
43,1,5:36.0,A. Burks misses 2-pt layup from 2 ft,,15,10
44,1,5:35.0,,Defensive rebound by Ö. Aşık,15,10
45,1,5:22.0,,T. Evans misses 2-pt jump shot from 6 ft (block by T. Burke),15,10
46,1,5:20.0,Defensive rebound by T. Burke,,15,10
47,1,5:16.0,R. Hood enters the game for A. Burks,,15,10
48,1,5:16.0,T. Booker enters the game for E. Freedom,,15,10
49,1,5:04.0,Shooting foul by T. Evans (drawn by T. Burke),,15,10
50,1,5:04.0,T. Burke makes free throw 1 of 2,,16,10
51,1,5:04.0,T. Burke makes free throw 2 of 2,,17,10
52,1,4:43.0,,J. Holiday makes 2-pt jump shot from 15 ft,17,12
53,1,4:19.0,T. Burke makes 3-pt jump shot from 27 ft,,20,12
54,1,4:03.0,,A. Davis misses 2-pt jump shot from 14 ft,20,12
55,1,4:02.0,,Offensive rebound by Team,20,12
56,1,3:51.0,,Turnover by J. Holiday (traveling),20,12
57,1,3:29.0,T. Booker makes 2-pt layup at rim,,22,12
58,1,3:15.0,,Shooting foul by R. Hood (drawn by Ö. Aşık),22,12
59,1,3:15.0,,Ö. Aşık makes free throw 1 of 2,22,13
60,1,3:15.0,,A. Rivers enters the game for T. Evans,22,13
61,1,3:15.0,,Ö. Aşık misses free throw 2 of 2,22,13
62,1,3:15.0,Defensive rebound by R. Gobert,,22,13
63,1,3:04.0,G. Hayward makes 2-pt layup from 2 ft,,24,13
64,1,2:38.0,Utah full timeout,,24,13
65,1,2:38.0,,R. Anderson enters the game for Ö. Aşık,24,13
66,1,2:38.0,D. Exum enters the game for T. Burke,,24,13
67,1,2:37.0,,Turnover by D. Cunningham (bad pass; steal by R. Hood),24,13
68,1,2:34.0,,Offensive charge foul by R. Hood (drawn by A. Rivers),24,13
69,1,2:34.0,Turnover by R. Hood (offensive foul),,24,13
70,1,2:34.0,J. Evans enters the game for R. Gobert,,24,13
71,1,2:18.0,,Shooting foul by J. Evans (drawn by A. Davis),24,13
72,1,2:18.0,,A. Davis makes free throw 1 of 2,24,14
73,1,2:18.0,,J. Fredette enters the game for J. Holiday,24,14
74,1,2:18.0,,A. Davis makes free throw 2 of 2,24,15
75,1,2:05.0,,Violation by D. Cunningham (kicked ball),24,15
76,1,1:55.0,J. Evans misses 2-pt jump shot from 17 ft,,24,15
77,1,1:54.0,Offensive rebound by T. Booker,,24,15
78,1,1:39.0,G. Hayward makes 2-pt jump shot from 11 ft,,26,15
79,1,1:23.0,,R. Anderson makes 3-pt jump shot from 26 ft (assist by A. Rivers),26,18
80,1,1:14.0,Turnover by D. Exum (lost ball),,26,18
81,1,1:01.0,,Offensive foul by A. Davis (drawn by D. Exum),26,18
82,1,1:01.0,,Turnover by A. Davis (offensive foul),26,18
83,1,1:01.0,,J. Withey enters the game for A. Davis,26,18
84,1,0:52.0,Turnover by T. Booker (bad pass; steal by D. Cunningham),,26,18
85,1,0:39.0,,D. Cunningham makes 2-pt jump shot from 18 ft (assist by J. Fredette),26,20
86,1,0:32.0,G. Hayward misses 2-pt jump shot from 13 ft,,26,20
87,1,0:30.0,Offensive rebound by Team,,26,20
88,1,0:12.0,Turnover by G. Hayward (lost ball; steal by R. Anderson),,26,20
89,1,0:03.0,,J. Fredette misses 3-pt jump shot from 25 ft,26,20
90,1,0:02.0,Defensive rebound by R. Hood,,26,20
91,2,11:39.0,E. Freedom makes 2-pt dunk at rim (assist by D. Exum),,28,20
92,2,11:21.0,,J. Withey makes 2-pt layup from 2 ft (assist by R. Anderson),28,22
93,2,10:57.0,E. Freedom misses 2-pt jump shot from 4 ft,,28,22
94,2,10:56.0,,Defensive rebound by R. Anderson,28,22
95,2,10:43.0,,R. Anderson makes 2-pt layup from 2 ft,28,24
96,2,10:18.0,D. Exum misses 2-pt jump shot from 7 ft,,28,24
97,2,10:17.0,,Defensive rebound by D. Cunningham,28,24
98,2,10:13.0,,A. Rivers makes 2-pt layup at rim,28,26
99,2,10:12.0,Utah full timeout,,28,26
100,2,9:53.0,E. Freedom misses 2-pt layup from 3 ft,,28,26
101,2,9:51.0,,Defensive rebound by D. Cunningham,28,26
102,2,9:44.0,,A. Rivers makes 2-pt jump shot from 6 ft,28,28
103,2,9:25.0,J. Ingles misses 3-pt jump shot from 26 ft,,28,28
104,2,9:24.0,Offensive rebound by T. Booker,,28,28
105,2,9:22.0,T. Booker makes 2-pt layup from 1 ft,,30,28
106,2,8:56.0,,R. Anderson makes 2-pt layup from 1 ft (assist by J. Fredette),30,30
107,2,8:46.0,D. Exum makes 2-pt dunk at rim (assist by J. Ingles),,32,30
108,2,8:25.0,,J. Fredette misses 2-pt layup at rim,32,30
109,2,8:24.0,Defensive rebound by E. Freedom,,32,30
110,2,8:14.0,D. Exum makes 2-pt dunk at rim (assist by J. Ingles),,34,30
111,2,7:57.0,,D. Cunningham misses 2-pt jump shot from 19 ft,34,30
112,2,7:56.0,Defensive rebound by T. Booker,,34,30
113,2,7:53.0,A. Burks makes 2-pt jump shot from 15 ft,,36,30
114,2,7:53.0,Shooting foul by J. Fredette (drawn by A. Burks),,36,30
115,2,7:53.0,A. Burks makes free throw 1 of 1,,37,30
116,2,7:35.0,,A. Rivers misses 2-pt jump shot from 6 ft,37,30
117,2,7:34.0,,Offensive rebound by R. Anderson,37,30
118,2,7:25.0,,J. Fredette makes 2-pt jump shot from 19 ft,37,32
119,2,7:21.0,Personal foul by J. Fredette (drawn by A. Burks),,37,32
120,2,7:21.0,R. Gobert enters the game for D. Exum,,37,32
121,2,7:21.0,T. Burke enters the game for T. Booker,,37,32
122,2,7:09.0,E. Freedom misses 2-pt layup from 1 ft,,37,32
123,2,7:07.0,Offensive rebound by R. Gobert,,37,32
124,2,7:07.0,R. Gobert makes 2-pt tip-in from 1 ft,,39,32
125,2,6:45.0,,R. Anderson makes 2-pt jump shot from 16 ft,39,34
126,2,6:28.0,Turnover by T. Burke (bad pass; steal by J. Fredette),,39,34
127,2,6:20.0,,R. Anderson makes 3-pt jump shot from 26 ft (assist by J. Fredette),39,37
128,2,6:18.0,Utah full timeout,,39,37
129,2,6:18.0,,T. Evans enters the game for J. Fredette,39,37
130,2,5:57.0,E. Freedom makes 2-pt layup from 2 ft,,41,37
131,2,5:42.0,,R. Anderson misses 3-pt jump shot from 25 ft,41,37
132,2,5:42.0,Defensive rebound by T. Burke,,41,37
133,2,5:25.0,Turnover by T. Burke (lost ball; steal by A. Rivers),,41,37
134,2,5:16.0,,R. Anderson makes 3-pt jump shot from 26 ft (assist by A. Rivers),41,40
135,2,4:58.0,E. Freedom misses 2-pt jump shot from 4 ft,,41,40
136,2,4:57.0,Offensive rebound by R. Gobert,,41,40
137,2,4:57.0,R. Gobert makes 2-pt tip-in at rim,,43,40
138,2,4:47.0,,Turnover by J. Withey (offensive foul),43,40
139,2,4:47.0,,Offensive foul by J. Withey (drawn by R. Gobert),43,40
140,2,4:47.0,Official timeout,,43,40
141,2,4:47.0,G. Hayward enters the game for T. Burke,,43,40
142,2,4:47.0,D. Exum enters the game for J. Ingles,,43,40
143,2,4:47.0,,A. Davis enters the game for J. Withey,43,40
144,2,4:32.0,E. Freedom makes 2-pt layup from 2 ft,,45,40
145,2,4:14.0,,A. Rivers misses 2-pt layup from 2 ft,45,40
146,2,4:12.0,,Offensive rebound by A. Davis,45,40
147,2,4:12.0,,A. Davis makes 2-pt dunk at rim,45,42
148,2,3:54.0,A. Burks makes 2-pt jump shot from 19 ft,,47,42
149,2,3:51.0,,Personal foul by A. Burks (drawn by A. Davis),47,42
150,2,3:33.0,,D. Cunningham misses 2-pt jump shot from 20 ft,47,42
151,2,3:32.0,Defensive rebound by G. Hayward,,47,42
152,2,3:26.0,G. Hayward makes 2-pt layup at rim,,49,42
153,2,3:08.0,,T. Evans misses 2-pt layup from 1 ft (block by R. Gobert),49,42
154,2,3:06.0,Defensive rebound by R. Gobert,,49,42
155,2,3:05.0,Personal foul by R. Anderson (drawn by G. Hayward),,49,42
156,2,3:05.0,,Ö. Aşık enters the game for R. Anderson,49,42
157,2,3:05.0,,J. Holiday enters the game for A. Rivers,49,42
158,2,3:05.0,,L. Babbitt enters the game for D. Cunningham,49,42
159,2,2:54.0,A. Burks misses 2-pt jump shot from 9 ft,,49,42
160,2,2:52.0,Offensive rebound by A. Burks,,49,42
161,2,2:52.0,A. Burks makes 2-pt tip-in from 1 ft,,51,42
162,2,2:37.0,,A. Davis misses 2-pt hook shot from 6 ft,51,42
163,2,2:36.0,,Offensive rebound by Ö. Aşık,51,42
164,2,2:36.0,,Ö. Aşık makes 2-pt tip-in from 1 ft,51,44
165,2,2:10.0,G. Hayward misses 3-pt jump shot from 25 ft,,51,44
166,2,2:10.0,,Defensive rebound by Team,51,44
167,2,2:10.0,Loose ball foul by E. Freedom (drawn by A. Davis),,51,44
168,2,2:10.0,,New Orleans full timeout,51,44
169,2,1:59.0,,Shooting foul by G. Hayward (drawn by A. Davis),51,44
170,2,1:59.0,,A. Davis makes free throw 1 of 2,51,45
171,2,1:59.0,,A. Davis makes free throw 2 of 2,51,46
172,2,1:40.0,A. Burks misses 2-pt jump shot from 1 ft (block by Ö. Aşık),,51,46
173,2,1:39.0,Offensive rebound by A. Burks,,51,46
174,2,1:39.0,A. Burks misses 2-pt tip-in from 1 ft,,51,46
175,2,1:37.0,,Defensive rebound by A. Davis,51,46
176,2,1:29.0,,Ö. Aşık makes 2-pt dunk at rim (assist by T. Evans),51,48
177,2,1:14.0,E. Freedom makes 2-pt dunk at rim (assist by A. Burks),,53,48
178,2,0:55.0,,L. Babbitt makes 3-pt jump shot from 23 ft (assist by A. Davis),53,51
179,2,0:32.0,D. Exum makes 3-pt jump shot from 25 ft (assist by G. Hayward),,56,51
180,2,0:10.0,,Ö. Aşık misses 2-pt layup at rim,56,51
181,2,0:10.0,,Offensive rebound by A. Davis,56,51
182,2,0:10.0,,A. Davis makes 2-pt dunk at rim,56,53
183,2,0:00.0,R. Gobert misses 2-pt layup from 1 ft,,56,53
184,2,0:00.0,Offensive rebound by Team,,56,53
185,3,11:39.0,T. Burke misses 3-pt jump shot from 26 ft,,56,53
186,3,11:38.0,,Defensive rebound by L. Babbitt,56,53
187,3,11:17.0,,J. Holiday misses 2-pt layup from 2 ft (block by E. Freedom),56,53
188,3,11:17.0,Defensive rebound by Team,,56,53
189,3,10:53.0,A. Burks misses 3-pt jump shot from 26 ft,,56,53
190,3,10:53.0,Offensive rebound by R. Gobert,,56,53
191,3,10:48.0,R. Gobert misses 2-pt layup from 1 ft,,56,53
192,3,10:47.0,Offensive rebound by E. Freedom,,56,53
193,3,10:47.0,E. Freedom makes 2-pt tip-in from 1 ft,,58,53
194,3,10:40.0,,T. Evans makes 2-pt layup from 2 ft,58,55
195,3,10:28.0,Personal foul by L. Babbitt (drawn by R. Gobert),,58,55
196,3,10:28.0,Turnover by E. Freedom (back court),,58,55
197,3,10:15.0,,T. Evans misses 2-pt layup from 1 ft,58,55
198,3,10:14.0,Defensive rebound by A. Burks,,58,55
199,3,10:07.0,E. Freedom makes 2-pt layup from 2 ft (assist by T. Burke),,60,55
200,3,9:54.0,,Offensive foul by Ö. Aşık (drawn by R. Gobert),60,55
201,3,9:54.0,,Turnover by Ö. Aşık (offensive foul),60,55
202,3,9:43.0,Personal foul by J. Holiday (drawn by T. Burke),,60,55
203,3,9:28.0,E. Freedom makes 2-pt dunk at rim,,62,55
204,3,9:09.0,,J. Holiday makes 2-pt jump shot from 6 ft,62,57
205,3,8:53.0,T. Booker enters the game for R. Gobert,,62,57
206,3,8:52.0,A. Burks makes 2-pt layup from 3 ft (assist by G. Hayward),,64,57
207,3,8:52.0,Shooting foul by T. Evans (drawn by A. Burks),,64,57
208,3,8:52.0,A. Burks makes free throw 1 of 1,,65,57
209,3,8:33.0,,Turnover by A. Davis (lost ball; steal by E. Freedom),65,57
210,3,8:28.0,T. Burke misses 2-pt layup from 1 ft,,65,57
211,3,8:27.0,Offensive rebound by E. Freedom,,65,57
212,3,8:27.0,E. Freedom makes 2-pt tip-in from 1 ft,,67,57
213,3,8:26.0,,New Orleans full timeout,67,57
214,3,8:26.0,,D. Cunningham enters the game for L. Babbitt,67,57
215,3,8:11.0,,A. Davis makes 2-pt jump shot from 18 ft (assist by J. Holiday),67,59
216,3,7:52.0,G. Hayward misses 2-pt layup at rim,,67,59
217,3,7:50.0,,Defensive rebound by Team,67,59
218,3,7:50.0,R. Gobert enters the game for T. Booker,,67,59
219,3,7:34.0,,Ö. Aşık makes 2-pt layup from 2 ft (assist by J. Holiday),67,61
220,3,7:34.0,,Shooting foul by R. Gobert (drawn by Ö. Aşık),67,61
221,3,7:34.0,,Ö. Aşık makes free throw 1 of 1,67,62
222,3,7:16.0,Turnover by T. Burke (lost ball; steal by D. Cunningham),,67,62
223,3,7:05.0,,D. Cunningham makes 2-pt jump shot from 20 ft (assist by J. Holiday),67,64
224,3,6:47.0,E. Freedom makes 2-pt layup at rim (assist by G. Hayward),,69,64
225,3,6:33.0,,A. Davis makes 2-pt jump shot from 19 ft (assist by J. Holiday),69,66
226,3,6:14.0,G. Hayward misses 2-pt jump shot from 14 ft (block by J. Holiday),,69,66
227,3,6:11.0,,Defensive rebound by A. Davis,69,66
228,3,6:05.0,,T. Evans misses 2-pt jump shot from 11 ft (block by G. Hayward),69,66
229,3,6:03.0,Defensive rebound by R. Gobert,,69,66
230,3,5:59.0,T. Burke misses 2-pt jump shot from 8 ft (block by Ö. Aşık),,69,66
231,3,5:57.0,,Defensive rebound by Ö. Aşık,69,66
232,3,5:51.0,,A. Davis misses 2-pt jump shot from 5 ft,69,66
233,3,5:50.0,Defensive rebound by T. Burke,,69,66
234,3,5:45.0,E. Freedom misses 2-pt jump shot from 15 ft,,69,66
235,3,5:42.0,Offensive rebound by R. Gobert,,69,66
236,3,5:29.0,Shooting foul by T. Evans (drawn by G. Hayward),,69,66
237,3,5:29.0,G. Hayward makes free throw 1 of 2,,70,66
238,3,5:29.0,R. Hood enters the game for A. Burks,,70,66
239,3,5:29.0,G. Hayward makes free throw 2 of 2,,71,66
240,3,5:17.0,,T. Evans makes 2-pt layup from 1 ft,71,68
241,3,4:57.0,R. Hood makes 3-pt jump shot from 24 ft (assist by G. Hayward),,74,68
242,3,4:38.0,,T. Evans makes 2-pt layup from 2 ft,74,70
243,3,4:24.0,Personal foul by J. Holiday (drawn by T. Burke),,74,70
244,3,4:24.0,T. Burke makes free throw 1 of 2,,75,70
245,3,4:24.0,T. Booker enters the game for E. Freedom,,75,70
246,3,4:24.0,T. Burke makes free throw 2 of 2,,76,70
247,3,4:04.0,,Personal foul by R. Hood (drawn by T. Evans),76,70
248,3,3:55.0,,A. Davis makes 2-pt jump shot from 12 ft,76,72
249,3,3:39.0,G. Hayward misses 2-pt jump shot from 11 ft,,76,72
250,3,3:38.0,,Defensive rebound by Ö. Aşık,76,72
251,3,3:34.0,,Personal foul by T. Booker (drawn by T. Evans),76,72
252,3,3:34.0,,R. Anderson enters the game for Ö. Aşık,76,72
253,3,3:24.0,,T. Evans makes 2-pt layup from 2 ft,76,74
254,3,3:02.0,R. Hood makes 2-pt jump shot from 2 ft,,78,74
255,3,2:45.0,,R. Anderson misses 3-pt jump shot from 24 ft,78,74
256,3,2:44.0,Defensive rebound by G. Hayward,,78,74
257,3,2:37.0,G. Hayward makes 2-pt dunk at rim,,80,74
258,3,2:20.0,,J. Holiday misses 2-pt layup from 3 ft,80,74
259,3,2:20.0,,Offensive rebound by Team,80,74
260,3,2:20.0,Loose ball foul by R. Hood (drawn by A. Davis),,80,74
261,3,2:20.0,Utah full timeout,,80,74
262,3,2:20.0,J. Ingles enters the game for T. Burke,,80,74
263,3,2:20.0,D. Exum enters the game for R. Hood,,80,74
264,3,2:20.0,,A. Rivers enters the game for T. Evans,80,74
265,3,2:13.0,,A. Davis makes 2-pt layup from 3 ft (assist by J. Holiday),80,76
266,3,1:52.0,G. Hayward makes 2-pt jump shot from 20 ft,,82,76
267,3,1:39.0,,J. Holiday misses 2-pt jump shot from 14 ft,82,76
268,3,1:38.0,Defensive rebound by T. Booker,,82,76
269,3,1:24.0,T. Booker makes 2-pt jump shot from 15 ft (assist by J. Ingles),,84,76
270,3,1:06.0,,R. Anderson misses 3-pt jump shot from 26 ft,84,76
271,3,1:05.0,Defensive rebound by Team,,84,76
272,3,1:05.0,,J. Fredette enters the game for J. Holiday,84,76
273,3,1:05.0,,J. Withey enters the game for A. Davis,84,76
274,3,0:53.0,G. Hayward makes 2-pt layup from 2 ft (assist by D. Exum),,86,76
275,3,0:41.0,,D. Cunningham makes 2-pt jump shot from 18 ft (assist by R. Anderson),86,78
276,3,0:31.0,Shooting foul by A. Rivers (drawn by G. Hayward),,86,78
277,3,0:31.0,G. Hayward makes free throw 1 of 2,,87,78
278,3,0:31.0,G. Hayward misses free throw 2 of 2,,87,78
279,3,0:31.0,,Defensive rebound by R. Anderson,87,78
280,3,0:08.0,,R. Anderson misses 3-pt jump shot from 27 ft,87,78
281,3,0:07.0,Defensive rebound by R. Gobert,,87,78
282,3,0:02.0,G. Hayward misses 3-pt jump shot from 27 ft,,87,78
283,3,0:00.0,Offensive rebound by D. Exum,,87,78
284,3,0:00.0,D. Exum makes 2-pt jump shot from 8 ft,,89,78
285,4,12:00.0,,Turnover by D. Cunningham (bad pass),89,78
286,4,11:50.0,Shooting foul by J. Withey (drawn by E. Freedom),,89,78
287,4,11:50.0,E. Freedom misses free throw 1 of 2,,89,78
288,4,11:50.0,Offensive rebound by Team,,89,78
289,4,11:50.0,E. Freedom makes free throw 2 of 2,,90,78
290,4,11:28.0,,Turnover by J. Fredette (lost ball; steal by D. Exum),90,78
291,4,11:25.0,T. Booker makes 2-pt dunk at rim (assist by A. Burks),,92,78
292,4,11:09.0,,D. Cunningham misses 2-pt layup at rim,92,78
293,4,11:08.0,,Offensive rebound by R. Anderson,92,78
294,4,11:08.0,,R. Anderson makes 2-pt layup from 2 ft,92,80
295,4,10:52.0,D. Exum misses 3-pt jump shot from 23 ft,,92,80
296,4,10:51.0,,Defensive rebound by A. Rivers,92,80
297,4,10:46.0,,A. Rivers makes 2-pt layup from 1 ft,92,82
298,4,10:25.0,Turnover by A. Burks (traveling),,92,82
299,4,10:25.0,J. Evans enters the game for T. Booker,,92,82
300,4,10:10.0,,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Withey),92,85
301,4,9:50.0,J. Ingles misses 3-pt jump shot from 23 ft,,92,85
302,4,9:49.0,Offensive rebound by E. Freedom,,92,85
303,4,9:46.0,E. Freedom misses 2-pt layup from 1 ft (block by J. Withey),,92,85
304,4,9:44.0,Offensive rebound by J. Evans,,92,85
305,4,9:28.0,A. Burks misses 2-pt jump shot from 5 ft,,92,85
306,4,9:26.0,Offensive rebound by Team,,92,85
307,4,9:13.0,Shooting foul by D. Cunningham (drawn by E. Freedom),,92,85
308,4,9:13.0,E. Freedom makes free throw 1 of 2,,93,85
309,4,9:13.0,R. Hood enters the game for J. Ingles,,93,85
310,4,9:13.0,E. Freedom makes free throw 2 of 2,,94,85
311,4,9:00.0,,A. Rivers misses 2-pt jump shot from 5 ft (block by D. Exum),94,85
312,4,8:59.0,Defensive rebound by D. Exum,,94,85
313,4,8:56.0,Turnover by A. Burks (lost ball; steal by R. Anderson),,94,85
314,4,8:51.0,,J. Withey makes 2-pt layup from 1 ft (assist by R. Anderson),94,87
315,4,8:28.0,R. Hood misses 2-pt layup at rim,,94,87
316,4,8:27.0,Offensive rebound by E. Freedom,,94,87
317,4,8:27.0,E. Freedom makes 2-pt tip-in from 2 ft,,96,87
318,4,8:13.0,,A. Rivers makes 2-pt jump shot from 10 ft,96,89
319,4,8:13.0,,Shooting foul by D. Exum (drawn by A. Rivers),96,89
320,4,8:13.0,Official timeout,,96,89
321,4,8:13.0,,T. Evans enters the game for D. Cunningham,96,89
322,4,8:13.0,,J. Holiday enters the game for J. Fredette,96,89
323,4,8:13.0,,A. Davis enters the game for J. Withey,96,89
324,4,8:13.0,R. Gobert enters the game for J. Evans,,96,89
325,4,8:13.0,,A. Rivers makes free throw 1 of 1,96,90
326,4,8:05.0,D. Exum makes 2-pt layup from 2 ft,,98,90
327,4,8:05.0,Shooting foul by J. Holiday (drawn by D. Exum),,98,90
328,4,8:05.0,D. Exum makes free throw 1 of 1,,99,90
329,4,7:48.0,,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Holiday),99,93
330,4,7:28.0,A. Burks misses 2-pt layup from 2 ft,,99,93
331,4,7:27.0,,Defensive rebound by J. Holiday,99,93
332,4,7:19.0,,A. Rivers makes 3-pt jump shot from 25 ft (assist by T. Evans),99,96
333,4,6:52.0,A. Burks makes 3-pt jump shot from 26 ft (assist by R. Hood),,102,96
334,4,6:31.0,,Turnover by J. Holiday (bad pass; steal by E. Freedom),102,96
335,4,6:25.0,E. Freedom misses 2-pt layup from 2 ft,,102,96
336,4,6:24.0,,Defensive rebound by T. Evans,102,96
337,4,6:21.0,,T. Evans makes 2-pt layup from 1 ft,102,98
338,4,6:21.0,,Shooting foul by D. Exum (drawn by T. Evans),102,98
339,4,6:21.0,G. Hayward enters the game for R. Hood,,102,98
340,4,6:21.0,,T. Evans makes free throw 1 of 1,102,99
341,4,6:06.0,Turnover by D. Exum (lost ball),,102,99
342,4,5:49.0,,R. Anderson misses 2-pt jump shot from 17 ft,102,99
343,4,5:48.0,,Offensive rebound by A. Davis,102,99
344,4,5:47.0,,Shooting foul by E. Freedom (drawn by A. Davis),102,99
345,4,5:47.0,,New Orleans full timeout,102,99
346,4,5:47.0,T. Burke enters the game for E. Freedom,,102,99
347,4,5:47.0,T. Booker enters the game for D. Exum,,102,99
348,4,5:47.0,,A. Davis makes free throw 1 of 2,102,100
349,4,5:47.0,,A. Davis makes free throw 2 of 2,102,101
350,4,5:28.0,T. Booker makes 2-pt jump shot from 5 ft,,104,101
351,4,5:10.0,,T. Evans misses 2-pt layup from 2 ft (block by R. Gobert),104,101
352,4,5:10.0,Defensive rebound by Team,,104,101
353,4,4:52.0,A. Burks misses 2-pt jump shot from 20 ft,,104,101
354,4,4:51.0,Offensive rebound by R. Gobert,,104,101
355,4,4:38.0,G. Hayward misses 2-pt jump shot from 14 ft,,104,101
356,4,4:37.0,,Defensive rebound by A. Davis,104,101
357,4,4:25.0,,A. Rivers misses 2-pt jump shot from 10 ft,104,101
358,4,4:24.0,,Offensive rebound by A. Rivers,104,101
359,4,4:20.0,,Turnover by T. Evans (kicked ball),104,101
360,4,3:59.0,T. Booker misses 2-pt jump shot from 9 ft (block by A. Davis),,104,101
361,4,3:59.0,Offensive rebound by Team,,104,101
362,4,3:59.0,E. Freedom enters the game for R. Gobert,,104,101
363,4,3:55.0,A. Burks misses 3-pt jump shot from 27 ft,,104,101
364,4,3:53.0,,Defensive rebound by J. Holiday,104,101
365,4,3:47.0,,T. Evans makes 2-pt layup from 2 ft (assist by J. Holiday),104,103
366,4,3:25.0,A. Burks misses 2-pt jump shot from 10 ft (block by A. Rivers),,104,103
367,4,3:23.0,Offensive rebound by E. Freedom,,104,103
368,4,3:23.0,E. Freedom misses 2-pt layup from 1 ft (block by A. Davis),,104,103
369,4,3:22.0,,Defensive rebound by J. Holiday,104,103
370,4,3:17.0,,T. Evans makes 2-pt layup at rim,104,105
371,4,3:17.0,Utah full timeout,,104,105
372,4,2:55.0,T. Burke misses 3-pt jump shot from 25 ft,,104,105
373,4,2:54.0,,Defensive rebound by T. Evans,104,105
374,4,2:38.0,,R. Anderson makes 3-pt jump shot from 26 ft (assist by T. Evans),104,108
375,4,2:20.0,Shooting foul by J. Holiday (drawn by E. Freedom),,104,108
376,4,2:20.0,E. Freedom makes free throw 1 of 2,,105,108
377,4,2:20.0,R. Gobert enters the game for T. Booker,,105,108
378,4,2:20.0,E. Freedom makes free throw 2 of 2,,106,108
379,4,2:05.0,,T. Evans misses 2-pt layup from 2 ft,106,108
380,4,2:04.0,Defensive rebound by T. Burke,,106,108
381,4,1:42.0,A. Burks misses 2-pt layup from 2 ft (block by A. Davis),,106,108
382,4,1:40.0,,Defensive rebound by A. Rivers,106,108
383,4,1:37.0,,A. Rivers misses 2-pt layup from 1 ft,106,108
384,4,1:37.0,,Offensive rebound by A. Davis,106,108
