,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DENVER_ACTION,SACRAMENTO_SCORE,DENVER_SCORE
51,1,5:17.0,Shooting foul by W. Chandler (drawn by O. Casspi),,14,24
52,1,5:17.0,O. Casspi makes free throw 1 of 2,,15,24
53,1,5:17.0,A. Miller enters the game for R. McCallum,,15,24
54,1,5:17.0,O. Casspi misses free throw 2 of 2,,15,24
55,1,5:16.0,,Defensive rebound by R. Foye,15,24
56,1,5:03.0,,K. Faried makes 2-pt dunk at rim (assist by T. Lawson),15,26
57,1,4:45.0,O. Casspi makes 2-pt jump shot from 4 ft (assist by A. Miller),,17,26
58,1,4:36.0,,Shooting foul by A. Miller (drawn by K. Faried),17,26
59,1,4:36.0,,K. Faried makes free throw 1 of 2,17,27
60,1,4:36.0,N. Stauskas enters the game for O. Casspi,,17,27
61,1,4:36.0,,K. Faried makes free throw 2 of 2,17,28
62,1,4:22.0,C. Landry makes 2-pt jump shot from 7 ft,,19,28
63,1,4:22.0,Shooting foul by W. Chandler (drawn by C. Landry),,19,28
64,1,4:22.0,,J. Hickson enters the game for W. Chandler,19,28
65,1,4:22.0,C. Landry makes free throw 1 of 1,,20,28
66,1,3:59.0,,Turnover by K. Faried (offensive goaltending),20,28
67,1,3:41.0,N. Stauskas misses 2-pt jump shot from 16 ft,,20,28
68,1,3:39.0,,Defensive rebound by K. Faried,20,28
69,1,3:27.0,,K. Faried misses 2-pt layup from 1 ft,20,28
70,1,3:25.0,Defensive rebound by C. Landry,,20,28
71,1,3:19.0,N. Stauskas misses 3-pt jump shot from 24 ft,,20,28
72,1,3:18.0,,Defensive rebound by D. Gallinari,20,28
73,1,3:04.0,,T. Lawson misses 3-pt jump shot from 27 ft,20,28
74,1,3:02.0,,Offensive rebound by J. Hickson,20,28
75,1,3:01.0,,J. Hickson makes 2-pt layup from 1 ft,20,30
76,1,2:43.0,N. Stauskas misses 3-pt jump shot from 25 ft,,20,30
77,1,2:43.0,,Defensive rebound by Team,20,30
78,1,2:43.0,Loose ball foul by R. Hollins (drawn by K. Faried),,20,30
79,1,2:43.0,,Denver full timeout,20,30
80,1,2:43.0,J. Thompson enters the game for R. Hollins,,20,30
81,1,2:43.0,,K. Faried makes free throw 1 of 2,20,31
82,1,2:43.0,,K. Faried misses free throw 2 of 2,20,31
83,1,2:42.0,Defensive rebound by C. Landry,,20,31
84,1,2:29.0,A. Miller makes flagrant free throw 1 of 2,,21,31
85,1,2:29.0,A. Miller makes flagrant free throw 2 of 2,,22,31
86,1,2:18.0,A. Miller makes 2-pt layup from 1 ft (assist by N. Stauskas),,24,31
87,1,1:59.0,,D. Gallinari makes 2-pt jump shot from 19 ft (assist by K. Faried),24,33
88,1,1:47.0,Turnover by B. McLemore (lost ball; steal by J. Hickson),,24,33
89,1,1:42.0,,K. Faried makes 2-pt layup at rim (assist by D. Gallinari),24,35
90,1,1:20.0,Shooting foul by J. Hickson (drawn by C. Landry),,24,35
91,1,1:20.0,C. Landry makes free throw 1 of 2,,25,35
92,1,1:20.0,O. Casspi enters the game for B. McLemore,,25,35
93,1,1:20.0,,W. Barton enters the game for T. Lawson,25,35
94,1,1:20.0,C. Landry makes free throw 2 of 2,,26,35
95,1,1:02.0,,R. Foye misses 3-pt jump shot from 24 ft,26,35
96,1,1:00.0,Defensive rebound by J. Thompson,,26,35
97,1,0:46.0,J. Thompson makes 2-pt layup from 1 ft (assist by N. Stauskas),,28,35
98,1,0:40.0,,K. Faried makes 2-pt layup at rim (assist by D. Gallinari),28,37
99,1,0:28.0,J. Thompson misses 2-pt jump shot from 18 ft,,28,37
100,1,0:27.0,,Defensive rebound by K. Faried,28,37
101,1,0:03.0,,Turnover by R. Foye (lost ball; steal by J. Thompson),28,37
102,1,0:01.0,N. Stauskas misses 3-pt jump shot from 41 ft,,28,37
103,1,0:00.0,Offensive rebound by Team,,28,37
104,2,11:42.0,,J. Nurkić misses 2-pt hook shot from 3 ft,28,37
105,2,11:38.0,Defensive rebound by O. Casspi,,28,37
106,2,11:28.0,N. Stauskas misses 3-pt jump shot from 26 ft,,28,37
107,2,11:26.0,,Defensive rebound by E. Green,28,37
108,2,11:21.0,,Shooting foul by N. Stauskas (drawn by T. Lawson),28,37
109,2,11:21.0,,T. Lawson makes free throw 1 of 2,28,38
110,2,11:21.0,R. Hollins enters the game for J. Thompson,,28,38
111,2,11:21.0,,T. Lawson misses free throw 2 of 2,28,38
112,2,11:18.0,,Offensive rebound by J. Nurkić,28,38
113,2,11:15.0,,J. Nurkić makes 2-pt layup from 1 ft,28,40
114,2,10:56.0,O. Casspi misses 2-pt layup from 2 ft,,28,40
115,2,10:53.0,Offensive rebound by R. Hollins,,28,40
116,2,10:48.0,R. Hollins misses 2-pt jump shot from 19 ft (block by J. Nurkić),,28,40
117,2,10:46.0,,Defensive rebound by J. Nurkić,28,40
118,2,10:41.0,,E. Green makes 2-pt layup at rim (assist by J. Nurkić),28,42
119,2,10:22.0,Turnover by A. Miller (bad pass; steal by J. Nurkić),,28,42
120,2,10:19.0,,Shooting foul by R. Hollins (drawn by J. Nurkić),28,42
121,2,10:19.0,,J. Nurkić misses free throw 1 of 2,28,42
122,2,10:19.0,,Offensive rebound by Team,28,42
123,2,10:19.0,B. McLemore enters the game for N. Stauskas,,28,42
124,2,10:19.0,D. Williams enters the game for C. Landry,,28,42
125,2,10:19.0,,J. Nurkić misses free throw 2 of 2,28,42
126,2,10:17.0,Defensive rebound by O. Casspi,,28,42
127,2,10:04.0,Shooting foul by E. Green (drawn by A. Miller),,28,42
128,2,10:04.0,A. Miller makes free throw 1 of 2,,29,42
129,2,10:04.0,A. Miller misses free throw 2 of 2,,29,42
130,2,10:03.0,,Defensive rebound by J. Nurkić,29,42
131,2,9:51.0,,Turnover by W. Barton (lost ball; steal by D. Williams),29,42
132,2,9:45.0,A. Miller makes 2-pt layup at rim (assist by D. Williams),,31,42
133,2,9:26.0,,Turnover by J. Nurkić (lost ball; steal by D. Williams),31,42
134,2,9:23.0,O. Casspi makes 2-pt layup from 1 ft (assist by B. McLemore),,33,42
135,2,9:23.0,Shooting foul by E. Green (drawn by O. Casspi),,33,42
136,2,9:23.0,O. Casspi misses free throw 1 of 1,,33,42
137,2,9:21.0,,Defensive rebound by J. Nurkić,33,42
138,2,8:59.0,,E. Green misses 2-pt jump shot from 22 ft,33,42
139,2,8:58.0,Defensive rebound by Team,,33,42
140,2,8:58.0,Official timeout,,33,42
141,2,8:47.0,Turnover by B. McLemore (bad pass; steal by J. Hickson),,33,42
142,2,8:30.0,,Personal foul by A. Miller (drawn by J. Hickson),33,42
143,2,8:16.0,,T. Lawson misses 2-pt jump shot from 11 ft,33,42
144,2,8:15.0,Defensive rebound by D. Williams,,33,42
145,2,7:56.0,D. Williams misses 3-pt jump shot from 23 ft,,33,42
146,2,7:55.0,,Defensive rebound by Team,33,42
147,2,7:55.0,J. Thompson enters the game for R. Hollins,,33,42
148,2,7:55.0,,W. Chandler enters the game for J. Hickson,33,42
149,2,7:45.0,,W. Chandler misses 3-pt jump shot from 23 ft,33,42
150,2,7:42.0,Defensive rebound by O. Casspi,,33,42
151,2,7:28.0,B. McLemore misses 3-pt jump shot from 25 ft,,33,42
152,2,7:27.0,,Defensive rebound by W. Chandler,33,42
153,2,7:20.0,,W. Barton misses 2-pt jump shot from 12 ft,33,42
154,2,7:19.0,Defensive rebound by O. Casspi,,33,42
155,2,7:11.0,O. Casspi makes 2-pt layup from 2 ft (assist by B. McLemore),,35,42
156,2,6:48.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by W. Barton),35,45
157,2,6:39.0,Turnover by D. Williams (lost ball; steal by W. Barton),,35,45
158,2,6:39.0,,Personal foul by O. Casspi (drawn by W. Barton),35,45
159,2,6:39.0,R. McCallum enters the game for A. Miller,,35,45
160,2,6:39.0,,K. Faried enters the game for J. Nurkić,35,45
161,2,6:27.0,,W. Chandler makes 2-pt hook shot from 11 ft (assist by T. Lawson),35,47
162,2,6:03.0,R. McCallum makes 2-pt jump shot from 13 ft,,37,47
163,2,5:54.0,,W. Barton misses 3-pt jump shot from 26 ft,37,47
164,2,5:53.0,Defensive rebound by B. McLemore,,37,47
165,2,5:45.0,R. McCallum makes 3-pt jump shot from 24 ft (assist by O. Casspi),,40,47
166,2,5:33.0,,Denver full timeout,40,47
167,2,5:19.0,,Shooting foul by J. Thompson (drawn by W. Chandler),40,47
168,2,5:19.0,,W. Chandler makes free throw 1 of 2,40,48
169,2,5:19.0,,R. Foye enters the game for W. Barton,40,48
170,2,5:19.0,,D. Gallinari enters the game for E. Green,40,48
171,2,5:19.0,,W. Chandler makes free throw 2 of 2,40,49
172,2,5:04.0,O. Casspi makes 2-pt layup from 1 ft,,42,49
173,2,4:52.0,,Turnover by D. Gallinari (bad pass; steal by J. Thompson),42,49
174,2,4:47.0,R. McCallum makes 2-pt dunk at rim (assist by O. Casspi),,44,49
175,2,4:32.0,,K. Faried makes 2-pt layup from 1 ft (assist by D. Gallinari),44,51
176,2,4:22.0,Turnover by R. McCallum (bad pass; steal by K. Faried),,44,51
177,2,4:18.0,,Turnover by K. Faried (bad pass; steal by B. McLemore),44,51
178,2,4:17.0,Personal foul by W. Chandler (drawn by B. McLemore),,44,51
179,2,4:17.0,,G. Harris enters the game for T. Lawson,44,51
180,2,3:59.0,D. Williams makes 2-pt layup from 1 ft (assist by R. McCallum),,46,51
181,2,3:43.0,,W. Chandler makes 3-pt jump shot from 24 ft (assist by D. Gallinari),46,54
182,2,3:32.0,Personal foul by K. Faried (drawn by J. Thompson),,46,54
183,2,3:28.0,J. Thompson makes 2-pt dunk at rim (assist by B. McLemore),,48,54
184,2,3:08.0,,D. Gallinari misses 2-pt jump shot from 17 ft,48,54
185,2,3:07.0,Defensive rebound by R. McCallum,,48,54
186,2,2:57.0,B. McLemore makes 2-pt dunk at rim (assist by O. Casspi),,50,54
187,2,2:35.0,,D. Gallinari misses 3-pt jump shot from 27 ft,50,54
188,2,2:33.0,Defensive rebound by R. McCallum,,50,54
189,2,2:18.0,R. McCallum makes 2-pt jump shot from 4 ft,,52,54
190,2,2:03.0,,W. Chandler misses 3-pt jump shot from 24 ft,52,54
191,2,2:01.0,Defensive rebound by J. Thompson,,52,54
192,2,1:52.0,B. McLemore misses 2-pt jump shot from 19 ft,,52,54
193,2,1:51.0,Offensive rebound by J. Thompson,,52,54
194,2,1:50.0,J. Thompson makes 2-pt dunk at rim,,54,54
195,2,1:39.0,,R. Foye misses 3-pt jump shot from 25 ft,54,54
196,2,1:38.0,Defensive rebound by B. McLemore,,54,54
197,2,1:24.0,O. Casspi makes 3-pt jump shot from 25 ft (assist by J. Thompson),,57,54
198,2,1:09.0,,Shooting foul by O. Casspi (drawn by R. Foye),57,54
199,2,1:09.0,Sacramento full timeout,,57,54
200,2,1:09.0,,W. Barton enters the game for W. Chandler,57,54
201,2,1:09.0,,R. Foye makes free throw 1 of 2,57,55
202,2,1:09.0,,R. Foye makes free throw 2 of 2,57,56
203,2,0:48.0,Shooting foul by K. Faried (drawn by D. Williams),,57,56
204,2,0:48.0,D. Williams makes free throw 1 of 2,,58,56
205,2,0:48.0,D. Williams makes free throw 2 of 2,,59,56
206,2,0:34.0,,W. Barton makes 2-pt jump shot from 4 ft,59,58
207,2,0:11.0,Turnover by R. McCallum (lost ball; steal by R. Foye),,59,58
208,2,0:07.0,,W. Barton makes 2-pt layup from 2 ft (assist by R. Foye),59,60
209,2,0:02.0,B. McLemore misses 3-pt jump shot from 26 ft,,59,60
210,2,0:01.0,,Defensive rebound by D. Gallinari,59,60
211,3,11:41.0,,R. Foye makes 3-pt jump shot from 24 ft (assist by W. Chandler),59,63
212,3,11:28.0,Turnover by B. McLemore (bad pass; steal by D. Gallinari),,59,63
213,3,11:23.0,,Personal foul by J. Thompson (drawn by K. Faried),59,63
214,3,11:23.0,Technical foul by J. Thompson,,59,63
215,3,11:23.0,,R. Foye makes technical free throw,59,64
216,3,11:19.0,,Shooting foul by O. Casspi (drawn by D. Gallinari),59,64
217,3,11:19.0,,D. Gallinari makes free throw 1 of 2,59,65
218,3,11:19.0,,D. Gallinari makes free throw 2 of 2,59,66
219,3,11:14.0,Personal foul by K. Faried (drawn by J. Thompson),,59,66
220,3,11:06.0,Turnover by J. Thompson (3 sec),,59,66
221,3,10:49.0,,Turnover by D. Gallinari (bad pass; steal by J. Thompson),59,66
222,3,10:46.0,O. Casspi makes 2-pt layup from 1 ft (assist by J. Thompson),,61,66
223,3,10:46.0,Shooting foul by T. Lawson (drawn by O. Casspi),,61,66
224,3,10:46.0,O. Casspi makes free throw 1 of 1,,62,66
225,3,10:34.0,,D. Gallinari makes 3-pt jump shot from 26 ft (assist by T. Lawson),62,69
226,3,10:13.0,J. Thompson makes 2-pt layup from 2 ft,,64,69
227,3,10:04.0,,Personal foul by J. Thompson (drawn by K. Faried),64,69
228,3,9:48.0,,T. Lawson makes 2-pt layup from 2 ft (assist by R. Foye),64,71
229,3,9:29.0,R. McCallum misses 3-pt jump shot from 25 ft,,64,71
230,3,9:28.0,,Defensive rebound by W. Chandler,64,71
231,3,9:18.0,,Personal foul by J. Thompson (drawn by K. Faried),64,71
232,3,9:18.0,C. Landry enters the game for J. Thompson,,64,71
233,3,9:18.0,A. Miller enters the game for R. McCallum,,64,71
234,3,9:08.0,,W. Chandler misses 3-pt jump shot from 24 ft,64,71
235,3,9:07.0,Defensive rebound by O. Casspi,,64,71
236,3,8:52.0,Shooting foul by R. Foye (drawn by B. McLemore),,64,71
237,3,8:52.0,B. McLemore misses free throw 1 of 2,,64,71
238,3,8:52.0,Offensive rebound by Team,,64,71
239,3,8:52.0,B. McLemore makes free throw 2 of 2,,65,71
240,3,8:39.0,,W. Chandler makes 2-pt layup from 2 ft (assist by D. Gallinari),65,73
241,3,8:24.0,Turnover by O. Casspi (bad pass; steal by W. Chandler),,65,73
242,3,8:16.0,,Shooting foul by B. McLemore (drawn by R. Foye),65,73
243,3,8:16.0,,R. Foye makes free throw 1 of 2,65,74
244,3,8:16.0,,R. Foye makes free throw 2 of 2,65,75
245,3,8:16.0,Technical foul by Team,,65,75
246,3,8:16.0,,R. Foye makes technical free throw,65,76
247,3,7:57.0,Turnover by O. Casspi (bad pass),,65,76
248,3,7:50.0,,W. Chandler misses 2-pt layup from 1 ft,65,76
249,3,7:49.0,Defensive rebound by O. Casspi,,65,76
250,3,7:38.0,Shooting foul by W. Chandler (drawn by C. Landry),,65,76
251,3,7:38.0,C. Landry makes free throw 1 of 2,,66,76
252,3,7:38.0,C. Landry makes free throw 2 of 2,,67,76
253,3,7:22.0,,Turnover by T. Lawson (bad pass; steal by O. Casspi),67,76
254,3,7:22.0,Personal foul by R. Foye (drawn by O. Casspi),,67,76
255,3,7:22.0,O. Casspi misses free throw 1 of 2,,67,76
256,3,7:22.0,Offensive rebound by Team,,67,76
257,3,7:22.0,O. Casspi makes free throw 2 of 2,,68,76
258,3,7:07.0,N. Stauskas enters the game for B. McLemore,,68,76
259,3,7:00.0,,W. Chandler misses 2-pt layup from 2 ft,68,76
260,3,6:58.0,,Offensive rebound by W. Chandler,68,76
261,3,6:58.0,,W. Chandler makes 2-pt tip-in at rim,68,78
262,3,6:44.0,Turnover by C. Landry (3 sec),,68,78
263,3,6:33.0,,T. Lawson misses 2-pt jump shot from 15 ft,68,78
264,3,6:32.0,,Offensive rebound by K. Faried,68,78
265,3,6:30.0,,K. Faried makes 2-pt layup from 1 ft,68,80
266,3,6:16.0,A. Miller misses 2-pt jump shot from 7 ft,,68,80
267,3,6:14.0,,Defensive rebound by W. Chandler,68,80
268,3,6:05.0,,R. Foye misses 2-pt jump shot from 17 ft,68,80
269,3,6:04.0,Defensive rebound by Team,,68,80
270,3,5:43.0,O. Casspi misses 2-pt jump shot from 22 ft,,68,80
271,3,5:42.0,,Defensive rebound by W. Chandler,68,80
272,3,5:39.0,,Shooting foul by O. Casspi (drawn by D. Gallinari),68,80
273,3,5:39.0,,Denver full timeout,68,80
274,3,5:39.0,R. McCallum enters the game for O. Casspi,,68,80
275,3,5:39.0,,D. Gallinari makes free throw 1 of 2,68,81
276,3,5:39.0,,D. Gallinari makes free throw 2 of 2,68,82
277,3,5:28.0,D. Williams makes 2-pt jump shot from 17 ft (assist by R. McCallum),,70,82
278,3,5:11.0,,R. Foye misses 2-pt layup from 1 ft,70,82
279,3,5:08.0,Defensive rebound by D. Williams,,70,82
280,3,4:59.0,D. Williams misses 3-pt jump shot from 25 ft,,70,82
281,3,4:58.0,,Defensive rebound by D. Gallinari,70,82
282,3,4:44.0,,K. Faried misses 2-pt hook shot from 5 ft,70,82
283,3,4:42.0,Defensive rebound by N. Stauskas,,70,82
284,3,4:39.0,Shooting foul by D. Gallinari (drawn by R. McCallum),,70,82
285,3,4:39.0,R. McCallum misses free throw 1 of 2,,70,82
286,3,4:39.0,Offensive rebound by Team,,70,82
287,3,4:39.0,R. McCallum makes free throw 2 of 2,,71,82
288,3,4:26.0,,T. Lawson makes 2-pt jump shot from 8 ft,71,84
289,3,4:13.0,Turnover by R. McCallum (bad pass; steal by K. Faried),,71,84
290,3,4:09.0,,Turnover by K. Faried (bad pass; steal by D. Williams),71,84
291,3,4:03.0,N. Stauskas makes 3-pt jump shot from 24 ft (assist by D. Williams),,74,84
292,3,3:40.0,,D. Gallinari makes 3-pt jump shot from 23 ft (assist by T. Lawson),74,87
293,3,3:24.0,D. Williams misses 2-pt layup from 2 ft,,74,87
294,3,3:22.0,Offensive rebound by D. Williams,,74,87
295,3,3:22.0,D. Williams misses 2-pt layup from 2 ft,,74,87
296,3,3:20.0,,Defensive rebound by D. Gallinari,74,87
297,3,3:16.0,,W. Chandler misses 2-pt layup from 2 ft,74,87
298,3,3:13.0,,Offensive rebound by K. Faried,74,87
299,3,3:13.0,,K. Faried makes 2-pt tip-in at rim,74,89
300,3,2:53.0,A. Miller makes 2-pt layup at rim,,76,89
301,3,2:48.0,,K. Faried makes 2-pt dunk at rim (assist by T. Lawson),76,91
302,3,2:47.0,Sacramento full timeout,,76,91
303,3,2:47.0,R. Hollins enters the game for D. Williams,,76,91
304,3,2:47.0,O. Casspi enters the game for C. Landry,,76,91
305,3,2:37.0,Turnover by R. McCallum (bad pass),,76,91
306,3,2:18.0,,R. Foye misses 3-pt jump shot from 23 ft,76,91
307,3,2:17.0,Defensive rebound by R. Hollins,,76,91
308,3,2:07.0,O. Casspi misses 3-pt jump shot from 27 ft,,76,91
309,3,2:05.0,Offensive rebound by R. Hollins,,76,91
310,3,2:01.0,R. Hollins makes 2-pt dunk at rim,,78,91
311,3,1:43.0,,R. Foye misses 3-pt jump shot from 25 ft,78,91
312,3,1:42.0,Defensive rebound by O. Casspi,,78,91
313,3,1:35.0,R. Hollins makes 2-pt dunk at rim (assist by A. Miller),,80,91
314,3,1:20.0,,Shooting foul by R. Hollins (drawn by K. Faried),80,91
315,3,1:20.0,,K. Faried makes free throw 1 of 2,80,92
316,3,1:20.0,,K. Faried makes free throw 2 of 2,80,93
317,3,1:03.0,R. Hollins makes 2-pt hook shot from 2 ft (assist by A. Miller),,82,93
318,3,0:50.0,,Turnover by R. Foye (bad pass),82,93
319,3,0:49.0,Turnover by N. Stauskas (bad pass; steal by T. Lawson),,82,93
320,3,0:47.0,,Shooting foul by N. Stauskas (drawn by K. Faried),82,93
321,3,0:47.0,,K. Faried misses free throw 1 of 2,82,93
322,3,0:47.0,,Offensive rebound by Team,82,93
323,3,0:47.0,,K. Faried makes free throw 2 of 2,82,94
324,3,0:34.0,O. Casspi misses 2-pt jump shot from 8 ft,,82,94
325,3,0:32.0,,Defensive rebound by W. Chandler,82,94
326,3,0:25.0,,Offensive foul by R. Foye (drawn by A. Miller),82,94
327,3,0:25.0,,Turnover by R. Foye (offensive foul),82,94
328,3,0:01.0,N. Stauskas makes 2-pt jump shot from 17 ft (assist by O. Casspi),,84,94
329,3,0:00.0,,R. Foye misses 3-pt jump shot from 57 ft,84,94
330,3,0:00.0,,Offensive rebound by Team,84,94
331,4,11:35.0,R. Hollins misses 2-pt layup from 2 ft,,84,94
332,4,11:34.0,,Defensive rebound by D. Gallinari,84,94
333,4,11:15.0,,Turnover by T. Lawson (bad pass; steal by R. McCallum),84,94
334,4,11:10.0,O. Casspi makes 2-pt dunk at rim (assist by B. McLemore),,86,94
335,4,10:50.0,,Turnover by G. Harris (lost ball; steal by B. McLemore),86,94
336,4,10:46.0,Turnover by O. Casspi (lost ball; steal by W. Chandler),,86,94
337,4,10:41.0,,G. Harris makes 2-pt dunk at rim (assist by W. Chandler),86,96
338,4,10:22.0,Turnover by N. Stauskas (lost ball; steal by W. Chandler),,86,96
339,4,10:13.0,,W. Chandler makes 2-pt layup from 1 ft (assist by G. Harris),86,98
340,4,10:13.0,Sacramento full timeout,,86,98
341,4,9:54.0,R. McCallum makes 2-pt jump shot from 15 ft (assist by B. McLemore),,88,98
342,4,9:36.0,,W. Chandler makes 2-pt layup from 2 ft (assist by T. Lawson),88,100
343,4,9:11.0,R. McCallum misses 2-pt jump shot from 15 ft,,88,100
344,4,9:09.0,,Defensive rebound by D. Gallinari,88,100
345,4,8:57.0,,W. Chandler makes 3-pt jump shot from 24 ft (assist by G. Harris),88,103
346,4,8:40.0,R. McCallum misses 2-pt layup from 1 ft,,88,103
347,4,8:38.0,,Defensive rebound by J. Hickson,88,103
348,4,8:31.0,,G. Harris misses 3-pt jump shot from 22 ft,88,103
349,4,8:29.0,Defensive rebound by R. Hollins,,88,103
350,4,8:25.0,N. Stauskas misses 2-pt layup from 2 ft,,88,103
351,4,8:24.0,Offensive rebound by Team,,88,103
352,4,8:23.0,Shooting foul by W. Chandler (drawn by O. Casspi),,88,103
353,4,8:23.0,O. Casspi makes free throw 1 of 2,,89,103
354,4,8:23.0,D. Williams enters the game for N. Stauskas,,89,103
355,4,8:23.0,,W. Barton enters the game for W. Chandler,89,103
356,4,8:23.0,O. Casspi makes free throw 2 of 2,,90,103
357,4,8:06.0,,D. Gallinari misses 2-pt jump shot from 21 ft,90,103
358,4,8:05.0,Defensive rebound by B. McLemore,,90,103
359,4,7:52.0,R. McCallum makes 2-pt layup from 1 ft (assist by B. McLemore),,92,103
360,4,7:37.0,,D. Gallinari misses 2-pt jump shot from 5 ft,92,103
361,4,7:36.0,,Offensive rebound by J. Hickson,92,103
362,4,7:32.0,,J. Hickson makes 2-pt layup from 2 ft,92,105
363,4,7:20.0,O. Casspi misses 3-pt jump shot from 25 ft,,92,105
364,4,7:18.0,,Defensive rebound by W. Barton,92,105
365,4,7:11.0,,Shooting foul by D. Williams (drawn by J. Hickson),92,105
366,4,7:11.0,,J. Hickson makes 2-pt layup at rim (assist by D. Gallinari),92,107
367,4,7:11.0,,J. Lauvergne enters the game for D. Gallinari,92,107
368,4,7:11.0,J. Thompson enters the game for R. Hollins,,92,107
369,4,7:11.0,,J. Hickson makes free throw 1 of 1,92,108
370,4,7:00.0,D. Williams makes 2-pt layup from 2 ft (assist by O. Casspi),,94,108
371,4,7:00.0,Shooting foul by J. Lauvergne (drawn by B. McLemore),,94,108
372,4,7:00.0,D. Stockton enters the game for O. Casspi,,94,108
373,4,7:00.0,D. Williams makes free throw 1 of 1,,95,108
374,4,6:36.0,,J. Hickson makes 2-pt jump shot from 8 ft (assist by J. Lauvergne),95,110
375,4,6:21.0,J. Thompson misses 2-pt hook shot from 5 ft,,95,110
376,4,6:19.0,,Defensive rebound by W. Barton,95,110
377,4,6:08.0,,W. Barton makes 3-pt jump shot from 26 ft (assist by T. Lawson),95,113
378,4,5:49.0,Def 3 sec tech foul by J. Hickson,,95,113
379,4,5:49.0,Official timeout,,95,113
380,4,5:49.0,,J. Nurkić enters the game for T. Lawson,95,113
381,4,5:49.0,,E. Green enters the game for J. Hickson,95,113
382,4,5:49.0,B. McLemore misses technical free throw,,95,113
