,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,DETROIT_ACTION,PHILADELPHIA_SCORE,DETROIT_SCORE
110,2,10:58.0,,J. Meeks misses 2-pt jump shot from 20 ft,21,31
111,2,10:57.0,Defensive rebound by H. Thompson,,21,31
112,2,10:46.0,Turnover by H. Thompson (bad pass; steal by J. Jerebko),,21,31
113,2,10:41.0,,D. Augustin makes 2-pt layup at rim,21,33
114,2,10:41.0,Violation by K. McDaniels (def goaltending),,21,33
115,2,10:24.0,J. Grant misses 3-pt jump shot from 26 ft,,21,33
116,2,10:23.0,,Defensive rebound by D. Augustin,21,33
117,2,10:18.0,,Offensive foul by J. Jerebko (drawn by L. Drew),21,33
118,2,10:18.0,,Turnover by J. Jerebko (offensive foul),21,33
119,2,10:18.0,R. Covington enters the game for K. McDaniels,,21,33
120,2,10:18.0,L. Mbah a Moute enters the game for J. Grant,,21,33
121,2,10:18.0,,A. Tolliver enters the game for J. Jerebko,21,33
122,2,10:18.0,N. Noel enters the game for H. Sims,,21,33
123,2,10:06.0,N. Noel misses 2-pt hook shot from 5 ft,,21,33
124,2,10:04.0,,Defensive rebound by G. Monroe,21,33
125,2,10:01.0,,Turnover by J. Meeks (lost ball),21,33
126,2,9:36.0,L. Drew misses 3-pt jump shot from 25 ft,,21,33
127,2,9:35.0,Offensive rebound by N. Noel,,21,33
128,2,9:29.0,H. Thompson makes 2-pt layup from 1 ft (assist by L. Drew),,23,33
129,2,9:17.0,,J. Meeks makes 2-pt jump shot from 4 ft (assist by D. Augustin),23,35
130,2,8:55.0,Turnover by R. Covington (bad pass; steal by G. Monroe),,23,35
131,2,8:50.0,,J. Meeks misses 2-pt layup at rim (block by H. Thompson),23,35
132,2,8:48.0,Defensive rebound by L. Mbah a Moute,,23,35
133,2,8:42.0,L. Mbah a Moute makes 2-pt jump shot from 18 ft (assist by L. Drew),,25,35
134,2,8:30.0,,Personal foul by H. Thompson (drawn by J. Meeks),25,35
135,2,8:30.0,Official timeout,,25,35
136,2,8:20.0,,A. Tolliver misses 3-pt jump shot from 26 ft,25,35
137,2,8:19.0,,Offensive rebound by A. Tolliver,25,35
138,2,8:10.0,,C. Butler misses 3-pt jump shot from 26 ft,25,35
139,2,8:09.0,Defensive rebound by L. Mbah a Moute,,25,35
140,2,8:02.0,R. Covington misses 3-pt jump shot from 27 ft,,25,35
141,2,8:01.0,,Defensive rebound by G. Monroe,25,35
142,2,7:51.0,,Turnover by D. Augustin (bad pass; steal by H. Thompson),25,35
143,2,7:33.0,Turnover by L. Mbah a Moute (lost ball; steal by G. Monroe),,25,35
144,2,7:28.0,,G. Monroe makes 2-pt layup at rim (assist by D. Augustin),25,37
145,2,7:15.0,Personal foul by C. Butler (drawn by R. Covington),,25,37
146,2,7:15.0,M. Carter-Williams enters the game for L. Drew,,25,37
147,2,7:05.0,Turnover by R. Covington (bad pass; steal by D. Augustin),,25,37
148,2,6:51.0,,J. Meeks makes 2-pt jump shot from 19 ft (assist by D. Augustin),25,39
149,2,6:39.0,N. Noel makes 2-pt dunk at rim (assist by L. Mbah a Moute),,27,39
150,2,6:24.0,,G. Monroe makes 2-pt layup at rim (assist by A. Tolliver),27,41
151,2,6:09.0,H. Thompson misses 3-pt jump shot from 22 ft,,27,41
152,2,6:07.0,,Defensive rebound by A. Tolliver,27,41
153,2,5:53.0,,C. Butler misses 2-pt jump shot from 19 ft,27,41
154,2,5:52.0,Defensive rebound by H. Thompson,,27,41
155,2,5:34.0,Turnover by N. Noel (bad pass; steal by J. Meeks),,27,41
156,2,5:31.0,,Detroit full timeout,27,41
157,2,5:31.0,,K. Caldwell-Pope enters the game for C. Butler,27,41
158,2,5:14.0,,Shooting foul by N. Noel (drawn by G. Monroe),27,41
159,2,5:14.0,,G. Monroe makes free throw 1 of 2,27,42
160,2,5:14.0,J. Grant enters the game for H. Thompson,,27,42
161,2,5:14.0,,G. Monroe makes free throw 2 of 2,27,43
162,2,5:05.0,Turnover by N. Noel (lost ball),,27,43
163,2,4:47.0,,A. Tolliver misses 2-pt jump shot from 5 ft,27,43
164,2,4:45.0,,Offensive rebound by A. Tolliver,27,43
165,2,4:44.0,,A. Tolliver makes 2-pt tip-in at rim,27,45
166,2,4:28.0,L. Mbah a Moute makes 2-pt layup at rim,,29,45
167,2,4:08.0,,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by D. Augustin),29,48
168,2,3:44.0,Turnover by M. Carter-Williams (bad pass; steal by J. Meeks),,29,48
169,2,3:40.0,,K. Caldwell-Pope makes 2-pt layup at rim (assist by D. Augustin),29,50
170,2,3:40.0,Philadelphia full timeout,,29,50
171,2,3:40.0,,A. Drummond enters the game for G. Monroe,29,50
172,2,3:40.0,,B. Jennings enters the game for D. Augustin,29,50
173,2,3:40.0,J. Sampson enters the game for L. Mbah a Moute,,29,50
174,2,3:40.0,K. McDaniels enters the game for R. Covington,,29,50
175,2,3:18.0,M. Carter-Williams misses 3-pt jump shot from 26 ft,,29,50
176,2,3:15.0,,Defensive rebound by K. Caldwell-Pope,29,50
177,2,2:56.0,,Shooting foul by K. McDaniels (drawn by K. Caldwell-Pope),29,50
178,2,2:56.0,,K. Caldwell-Pope makes free throw 1 of 2,29,51
179,2,2:56.0,,K. Caldwell-Pope makes free throw 2 of 2,29,52
180,2,2:45.0,M. Carter-Williams makes 2-pt layup at rim,,31,52
181,2,2:45.0,Shooting foul by A. Drummond (drawn by M. Carter-Williams),,31,52
182,2,2:45.0,M. Carter-Williams makes free throw 1 of 1,,32,52
183,2,2:21.0,,A. Tolliver misses 3-pt jump shot from 23 ft,32,52
184,2,2:20.0,,Offensive rebound by A. Drummond,32,52
185,2,1:59.0,,A. Drummond misses 2-pt layup from 1 ft,32,52
186,2,1:58.0,Defensive rebound by N. Noel,,32,52
187,2,1:45.0,Turnover by J. Grant (bad pass),,32,52
188,2,1:45.0,,G. Monroe enters the game for A. Drummond,32,52
189,2,1:33.0,,Personal foul by N. Noel (drawn by G. Monroe),32,52
190,2,1:19.0,,G. Monroe misses 2-pt hook shot from 5 ft,32,52
191,2,1:17.0,,Offensive rebound by A. Tolliver,32,52
192,2,1:16.0,,A. Tolliver makes 2-pt layup at rim,32,54
193,2,1:00.0,Turnover by M. Carter-Williams (lost ball; steal by A. Tolliver),,32,54
194,2,1:00.0,,Personal foul by M. Carter-Williams (drawn by A. Tolliver),32,54
195,2,1:00.0,,A. Tolliver misses free throw 1 of 2,32,54
196,2,1:00.0,,Offensive rebound by Team,32,54
197,2,1:00.0,H. Sims enters the game for N. Noel,,32,54
198,2,1:00.0,,A. Tolliver makes free throw 2 of 2,32,55
199,2,0:49.0,Turnover by M. Carter-Williams (bad pass; steal by A. Tolliver),,32,55
200,2,0:47.0,,Shooting foul by J. Grant (drawn by A. Tolliver),32,55
201,2,0:47.0,,A. Tolliver makes free throw 1 of 2,32,56
202,2,0:47.0,,A. Tolliver misses free throw 2 of 2,32,56
203,2,0:47.0,Defensive rebound by H. Sims,,32,56
204,2,0:35.0,M. Carter-Williams makes 2-pt layup from 1 ft,,34,56
205,2,0:27.0,,Turnover by B. Jennings (bad pass; steal by J. Grant),34,56
206,2,0:07.0,Personal foul by G. Monroe (drawn by M. Carter-Williams),,34,56
207,2,0:02.0,M. Carter-Williams makes 2-pt layup at rim,,36,56
208,2,0:02.0,Shooting foul by G. Monroe (drawn by M. Carter-Williams),,36,56
209,2,0:02.0,M. Carter-Williams makes free throw 1 of 1,,37,56
210,3,11:42.0,L. Mbah a Moute makes 2-pt dunk at rim (assist by K. McDaniels),,39,56
211,3,11:26.0,,B. Jennings misses 2-pt jump shot from 8 ft,39,56
212,3,11:25.0,,Offensive rebound by G. Monroe,39,56
213,3,11:22.0,,G. Monroe misses 2-pt layup at rim (block by K. McDaniels),39,56
214,3,11:20.0,Defensive rebound by N. Noel,,39,56
215,3,11:06.0,K. McDaniels misses 3-pt jump shot from 23 ft,,39,56
216,3,11:05.0,,Defensive rebound by G. Monroe,39,56
217,3,10:54.0,,K. Caldwell-Pope makes 3-pt jump shot from 22 ft (assist by B. Jennings),39,59
218,3,10:44.0,M. Carter-Williams misses 2-pt jump shot from 9 ft,,39,59
219,3,10:42.0,,Defensive rebound by A. Drummond,39,59
220,3,10:37.0,,B. Jennings misses 3-pt jump shot from 25 ft,39,59
221,3,10:36.0,Defensive rebound by K. McDaniels,,39,59
222,3,10:30.0,K. McDaniels misses 2-pt layup at rim,,39,59
223,3,10:28.0,Offensive rebound by M. Carter-Williams,,39,59
224,3,10:25.0,K. McDaniels makes 2-pt tip-in at rim,,41,59
225,3,10:07.0,,K. Singler misses 2-pt layup from 1 ft,41,59
226,3,10:06.0,,Offensive rebound by A. Drummond,41,59
227,3,10:06.0,,A. Drummond misses 2-pt dunk at rim,41,59
228,3,10:03.0,,Offensive rebound by G. Monroe,41,59
229,3,10:00.0,,K. Singler makes 3-pt jump shot from 23 ft (assist by G. Monroe),41,62
230,3,9:34.0,M. Carter-Williams makes 2-pt jump shot from 3 ft,,43,62
231,3,9:15.0,,K. Singler misses 2-pt jump shot from 3 ft,43,62
232,3,9:14.0,Defensive rebound by L. Mbah a Moute,,43,62
233,3,9:11.0,,Offensive charge foul by K. McDaniels (drawn by K. Caldwell-Pope),43,62
234,3,9:11.0,Turnover by K. McDaniels (offensive foul),,43,62
235,3,8:57.0,,A. Drummond misses 2-pt layup at rim,43,62
236,3,8:54.0,,Offensive rebound by G. Monroe,43,62
237,3,8:53.0,,G. Monroe misses 2-pt layup at rim,43,62
238,3,8:52.0,Defensive rebound by R. Covington,,43,62
239,3,8:46.0,R. Covington misses 3-pt jump shot from 27 ft,,43,62
240,3,8:45.0,Offensive rebound by L. Mbah a Moute,,43,62
241,3,8:24.0,R. Covington makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,46,62
242,3,8:23.0,,Detroit full timeout,46,62
243,3,8:08.0,,Turnover by B. Jennings (back court),46,62
244,3,7:55.0,K. McDaniels misses 3-pt jump shot from 23 ft,,46,62
245,3,7:54.0,,Defensive rebound by A. Drummond,46,62
246,3,7:40.0,,G. Monroe misses 2-pt layup from 1 ft (block by N. Noel),46,62
247,3,7:38.0,Defensive rebound by K. McDaniels,,46,62
248,3,7:31.0,L. Mbah a Moute makes 3-pt jump shot from 23 ft (assist by M. Carter-Williams),,49,62
249,3,7:12.0,,K. Caldwell-Pope misses 2-pt jump shot from 4 ft,49,62
250,3,7:12.0,,Offensive rebound by Team,49,62
251,3,6:58.0,,A. Drummond makes 2-pt layup at rim (assist by K. Caldwell-Pope),49,64
252,3,6:37.0,K. McDaniels misses 2-pt layup from 2 ft (block by K. Caldwell-Pope),,49,64
253,3,6:37.0,,Defensive rebound by Team,49,64
254,3,6:20.0,,K. Singler misses 3-pt jump shot from 26 ft,49,64
255,3,6:19.0,,Offensive rebound by A. Drummond,49,64
256,3,6:17.0,,A. Drummond misses 2-pt layup from 2 ft (block by N. Noel),49,64
257,3,6:16.0,,Offensive rebound by G. Monroe,49,64
258,3,6:11.0,,G. Monroe misses 2-pt layup from 2 ft,49,64
259,3,6:10.0,Defensive rebound by L. Mbah a Moute,,49,64
260,3,6:08.0,Shooting foul by A. Drummond (drawn by N. Noel),,49,64
261,3,6:08.0,N. Noel misses free throw 1 of 2,,49,64
262,3,6:08.0,Offensive rebound by Team,,49,64
263,3,6:08.0,H. Thompson enters the game for R. Covington,,49,64
264,3,6:08.0,N. Noel makes free throw 2 of 2,,50,64
265,3,5:56.0,,Personal foul by H. Thompson (drawn by K. Caldwell-Pope),50,64
266,3,5:46.0,,G. Monroe makes 2-pt layup at rim,50,66
267,3,5:30.0,,Offensive charge foul by K. McDaniels (drawn by G. Monroe),50,66
268,3,5:30.0,Turnover by K. McDaniels (offensive foul),,50,66
269,3,5:30.0,H. Sims enters the game for N. Noel,,50,66
270,3,5:30.0,J. Sampson enters the game for K. McDaniels,,50,66
271,3,5:07.0,,B. Jennings misses 3-pt jump shot from 26 ft,50,66
272,3,5:06.0,Defensive rebound by H. Thompson,,50,66
273,3,4:56.0,H. Sims misses 2-pt layup from 2 ft,,50,66
274,3,4:55.0,Offensive rebound by H. Sims,,50,66
275,3,4:54.0,H. Sims makes 2-pt tip-in from 1 ft,,52,66
276,3,4:47.0,,K. Caldwell-Pope misses 2-pt jump shot from 4 ft,52,66
277,3,4:46.0,Defensive rebound by J. Sampson,,52,66
278,3,4:40.0,J. Grant enters the game for L. Mbah a Moute,,52,66
279,3,4:40.0,L. Drew enters the game for M. Carter-Williams,,52,66
280,3,4:36.0,H. Sims makes 2-pt jump shot from 13 ft (assist by L. Drew),,54,66
281,3,4:26.0,,Turnover by G. Monroe (bad pass; steal by L. Drew),54,66
282,3,4:18.0,H. Thompson makes 2-pt jump shot from 4 ft (assist by L. Drew),,56,66
283,3,4:01.0,,B. Jennings misses 2-pt jump shot from 18 ft,56,66
284,3,4:00.0,,Offensive rebound by G. Monroe,56,66
285,3,3:59.0,,G. Monroe makes 2-pt layup at rim,56,68
286,3,3:51.0,J. Sampson misses 3-pt jump shot from 23 ft,,56,68
287,3,3:50.0,,Defensive rebound by G. Monroe,56,68
288,3,3:44.0,,Shooting foul by H. Sims (drawn by B. Jennings),56,68
289,3,3:44.0,,B. Jennings makes free throw 1 of 2,56,69
290,3,3:44.0,,A. Tolliver enters the game for G. Monroe,56,69
291,3,3:44.0,,B. Jennings makes free throw 2 of 2,56,70
292,3,3:37.0,Turnover by L. Drew (bad pass),,56,70
293,3,3:37.0,,D. Augustin enters the game for B. Jennings,56,70
294,3,3:17.0,,Turnover by K. Singler (traveling),56,70
295,3,3:00.0,J. Sampson makes 2-pt jump shot from 4 ft (assist by L. Drew),,58,70
296,3,2:48.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by D. Augustin),58,73
297,3,2:25.0,J. Grant misses 2-pt jump shot from 4 ft,,58,73
298,3,2:24.0,,Defensive rebound by A. Drummond,58,73
299,3,2:14.0,,D. Augustin misses 3-pt jump shot from 25 ft,58,73
300,3,2:12.0,Defensive rebound by L. Drew,,58,73
301,3,2:07.0,Personal foul by D. Augustin (drawn by H. Thompson),,58,73
302,3,2:07.0,Philadelphia full timeout,,58,73
303,3,2:07.0,,J. Meeks enters the game for K. Caldwell-Pope,58,73
304,3,1:53.0,Turnover by L. Drew (bad pass; steal by J. Meeks),,58,73
305,3,1:38.0,,Turnover by A. Tolliver (bad pass; steal by J. Grant),58,73
306,3,1:21.0,H. Sims makes 2-pt jump shot from 19 ft (assist by J. Sampson),,60,73
307,3,1:04.0,,K. Singler makes 3-pt jump shot from 26 ft (assist by D. Augustin),60,76
308,3,0:48.0,J. Grant makes 2-pt dunk at rim (assist by H. Sims),,62,76
309,3,0:33.0,,K. Singler misses 3-pt jump shot from 27 ft,62,76
310,3,0:32.0,Defensive rebound by H. Sims,,62,76
311,3,0:10.0,Turnover by J. Grant (lost ball; steal by A. Drummond),,62,76
312,3,0:05.0,,A. Tolliver makes 2-pt layup at rim (assist by D. Augustin),62,78
313,3,0:02.0,Turnover by H. Sims (bad pass; steal by K. Singler),,62,78
314,3,0:02.0,,K. Singler makes 3-pt jump shot from 23 ft,62,81
315,3,0:01.0,J. Grant misses 3-pt jump shot from 40 ft,,62,81
316,3,0:00.0,Offensive rebound by Team,,62,81
317,4,11:46.0,,Shooting foul by H. Thompson (drawn by J. Meeks),62,81
318,4,11:46.0,,J. Meeks makes free throw 1 of 2,62,82
319,4,11:46.0,,K. Caldwell-Pope enters the game for K. Singler,62,82
320,4,11:46.0,,J. Meeks makes free throw 2 of 2,62,83
321,4,11:33.0,Turnover by L. Drew (bad pass; steal by J. Meeks),,62,83
322,4,11:28.0,,J. Meeks makes 2-pt layup from 1 ft (assist by D. Augustin),62,85
323,4,11:27.0,Philadelphia full timeout,,62,85
324,4,11:13.0,H. Sims makes 2-pt jump shot from 16 ft (assist by R. Covington),,64,85
325,4,10:48.0,,D. Augustin makes 2-pt jump shot from 7 ft,64,87
326,4,10:37.0,Personal foul by J. Meeks (drawn by H. Thompson),,64,87
327,4,10:29.0,H. Thompson misses 3-pt jump shot from 24 ft,,64,87
328,4,10:28.0,,Defensive rebound by G. Monroe,64,87
329,4,10:21.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,64,87
330,4,10:20.0,Defensive rebound by H. Sims,,64,87
331,4,10:12.0,L. Drew makes 2-pt layup at rim,,66,87
332,4,9:57.0,,Turnover by K. Caldwell-Pope (bad pass; steal by F. Aldemir),66,87
333,4,9:49.0,R. Covington makes 3-pt jump shot from 25 ft (assist by L. Drew),,69,87
334,4,9:47.0,,Detroit full timeout,69,87
335,4,9:47.0,K. McDaniels enters the game for H. Thompson,,69,87
336,4,9:25.0,,Turnover by G. Monroe (lost ball; steal by H. Sims),69,87
337,4,9:20.0,Shooting foul by D. Augustin (drawn by H. Sims),,69,87
338,4,9:20.0,H. Sims makes free throw 1 of 2,,70,87
339,4,9:20.0,H. Sims makes free throw 2 of 2,,71,87
340,4,9:07.0,,J. Meeks makes 3-pt jump shot from 26 ft (assist by G. Monroe),71,90
341,4,8:54.0,Turnover by H. Sims (bad pass; steal by J. Meeks),,71,90
342,4,8:51.0,,Turnover by D. Augustin (bad pass),71,90
343,4,8:35.0,L. Drew misses 2-pt jump shot from 7 ft,,71,90
344,4,8:34.0,Offensive rebound by F. Aldemir,,71,90
345,4,8:33.0,F. Aldemir makes 2-pt tip-in at rim,,73,90
346,4,8:21.0,,Shooting foul by F. Aldemir (drawn by J. Meeks),73,90
347,4,8:21.0,,J. Meeks makes free throw 1 of 2,73,91
348,4,8:21.0,,J. Meeks makes free throw 2 of 2,73,92
349,4,8:03.0,F. Aldemir misses 2-pt jump shot from 4 ft,,73,92
350,4,8:02.0,,Defensive rebound by G. Monroe,73,92
351,4,7:54.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,73,92
352,4,7:53.0,Defensive rebound by H. Sims,,73,92
353,4,7:34.0,K. McDaniels misses 2-pt layup at rim,,73,92
354,4,7:32.0,,Defensive rebound by J. Meeks,73,92
355,4,7:27.0,,Shooting foul by F. Aldemir (drawn by G. Monroe),73,92
356,4,7:27.0,,G. Monroe makes free throw 1 of 2,73,93
357,4,7:27.0,,G. Monroe makes free throw 2 of 2,73,94
358,4,7:16.0,R. Covington misses 3-pt jump shot from 26 ft,,73,94
359,4,7:14.0,,Defensive rebound by D. Augustin,73,94
360,4,7:05.0,,A. Tolliver misses 3-pt jump shot from 26 ft,73,94
361,4,7:03.0,Defensive rebound by H. Sims,,73,94
362,4,6:52.0,K. McDaniels misses 2-pt jump shot from 13 ft,,73,94
363,4,6:50.0,,Defensive rebound by A. Tolliver,73,94
364,4,6:35.0,,J. Meeks misses 3-pt jump shot from 23 ft,73,94
365,4,6:34.0,Defensive rebound by H. Sims,,73,94
366,4,6:33.0,Philadelphia full timeout,,73,94
367,4,6:33.0,,A. Drummond enters the game for G. Monroe,73,94
368,4,6:33.0,J. Sampson enters the game for R. Covington,,73,94
369,4,6:33.0,M. Thomas enters the game for H. Sims,,73,94
370,4,6:25.0,L. Drew makes 2-pt layup at rim,,75,94
371,4,6:02.0,,A. Drummond misses 2-pt hook shot from 6 ft,75,94
372,4,6:00.0,Defensive rebound by F. Aldemir,,75,94
373,4,5:55.0,Turnover by K. McDaniels (bad pass; steal by J. Meeks),,75,94
374,4,5:52.0,,A. Tolliver makes 2-pt layup at rim (assist by J. Meeks),75,96
375,4,5:52.0,,Shooting foul by J. Sampson (drawn by A. Tolliver),75,96
