,QUARTER,TIME_REMAINING,INDIANA_ACTION,PHILADELPHIA_ACTION,INDIANA_SCORE,PHILADELPHIA_SCORE
270,3,9:51.0,Turnover by S. Hill (bad pass),,52,48
271,3,9:36.0,,M. Carter-Williams misses 3-pt jump shot from 23 ft,52,48
272,3,9:34.0,Defensive rebound by R. Stuckey,,52,48
273,3,9:24.0,Indiana full timeout,,52,48
274,3,9:16.0,S. Hill misses 2-pt layup from 1 ft (block by N. Noel),,52,48
275,3,9:14.0,,Defensive rebound by R. Covington,52,48
276,3,9:10.0,,L. Mbah a Moute misses 2-pt jump shot from 17 ft,52,48
277,3,9:07.0,Defensive rebound by S. Hill,,52,48
278,3,8:57.0,D. West misses 2-pt jump shot from 14 ft,,52,48
279,3,8:55.0,Offensive rebound by R. Hibbert,,52,48
280,3,8:45.0,R. Stuckey misses 2-pt jump shot from 13 ft,,52,48
281,3,8:43.0,,Defensive rebound by K. McDaniels,52,48
282,3,8:35.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by M. Carter-Williams),52,51
283,3,8:14.0,Personal foul by L. Mbah a Moute (drawn by D. West),,52,51
284,3,8:03.0,R. Stuckey misses 2-pt jump shot from 18 ft,,52,51
285,3,8:01.0,,Defensive rebound by M. Carter-Williams,52,51
286,3,7:34.0,,Personal foul by C. Watson (drawn by M. Carter-Williams),52,51
287,3,7:34.0,,H. Sims enters the game for L. Mbah a Moute,52,51
288,3,7:34.0,,Shooting foul by R. Hibbert (drawn by K. McDaniels),52,51
289,3,7:34.0,,K. McDaniels makes free throw 1 of 2,52,52
290,3,7:34.0,L. Allen enters the game for R. Hibbert,,52,52
291,3,7:34.0,,K. McDaniels makes free throw 2 of 2,52,53
292,3,7:20.0,Personal foul by H. Sims (drawn by R. Stuckey),,52,53
293,3,7:16.0,Turnover by C. Watson (traveling),,52,53
294,3,7:06.0,,M. Carter-Williams makes 2-pt dunk at rim (assist by H. Sims),52,55
295,3,6:55.0,Personal foul by R. Covington (drawn by S. Hill),,52,55
296,3,6:55.0,S. Hill makes free throw 1 of 2,,53,55
297,3,6:55.0,S. Hill makes free throw 2 of 2,,54,55
298,3,6:40.0,,Shooting foul by L. Allen (drawn by H. Sims),54,55
299,3,6:40.0,,H. Sims makes free throw 1 of 2,54,56
300,3,6:40.0,,H. Sims makes free throw 2 of 2,54,57
301,3,6:26.0,D. West misses 2-pt jump shot from 19 ft,,54,57
302,3,6:25.0,Offensive rebound by Team,,54,57
303,3,6:25.0,,T. Wroten enters the game for K. McDaniels,54,57
304,3,6:17.0,Shooting foul by R. Covington (drawn by S. Hill),,54,57
305,3,6:17.0,S. Hill makes free throw 1 of 2,,55,57
306,3,6:17.0,S. Hill makes free throw 2 of 2,,56,57
307,3,5:59.0,,M. Carter-Williams misses 2-pt jump shot from 6 ft,56,57
308,3,5:57.0,Defensive rebound by R. Stuckey,,56,57
309,3,5:44.0,L. Allen misses 2-pt jump shot from 4 ft,,56,57
310,3,5:41.0,Offensive rebound by S. Hill,,56,57
311,3,5:36.0,S. Hill misses 3-pt jump shot from 24 ft,,56,57
312,3,5:34.0,,Defensive rebound by H. Sims,56,57
313,3,5:25.0,,Turnover by M. Carter-Williams (bad pass; steal by S. Hill),56,57
314,3,5:22.0,Personal foul by R. Covington (drawn by S. Hill),,56,57
315,3,5:22.0,S. Hill misses free throw 1 of 2,,56,57
316,3,5:22.0,Offensive rebound by Team,,56,57
317,3,5:22.0,C. Copeland enters the game for R. Stuckey,,56,57
318,3,5:22.0,,J. Grant enters the game for R. Covington,56,57
319,3,5:22.0,S. Hill makes free throw 2 of 2,,57,57
320,3,5:22.0,,Philadelphia full timeout,57,57
321,3,5:07.0,,M. Carter-Williams misses 3-pt jump shot from 25 ft,57,57
322,3,5:05.0,Defensive rebound by D. West,,57,57
323,3,4:53.0,Shooting foul by J. Grant (drawn by S. Hill),,57,57
324,3,4:53.0,,Technical foul by H. Sims,57,57
325,3,4:53.0,C. Watson makes technical free throw,,58,57
326,3,4:53.0,S. Hill makes free throw 1 of 2,,59,57
327,3,4:53.0,,J. Sampson enters the game for N. Noel,59,57
328,3,4:53.0,S. Hill makes free throw 2 of 2,,60,57
329,3,4:36.0,,T. Wroten misses 2-pt jump shot from 4 ft,60,57
330,3,4:35.0,,Offensive rebound by H. Sims,60,57
331,3,4:35.0,,H. Sims makes 2-pt jump shot from 3 ft,60,59
332,3,4:35.0,,Shooting foul by L. Allen (drawn by H. Sims),60,59
333,3,4:35.0,I. Mahinmi enters the game for L. Allen,,60,59
334,3,4:35.0,,H. Sims makes free throw 1 of 1,60,60
335,3,4:15.0,D. West makes 2-pt jump shot from 7 ft (assist by C. Copeland),,62,60
336,3,3:53.0,,T. Wroten makes 3-pt jump shot from 28 ft (assist by M. Carter-Williams),62,63
337,3,3:31.0,D. West misses 2-pt jump shot from 4 ft (block by J. Grant),,62,63
338,3,3:26.0,Offensive rebound by D. West,,62,63
339,3,3:25.0,C. Copeland misses 3-pt jump shot from 22 ft,,62,63
340,3,3:24.0,,Defensive rebound by J. Grant,62,63
341,3,3:19.0,,J. Sampson makes 3-pt jump shot from 24 ft (assist by T. Wroten),62,66
342,3,2:56.0,Turnover by C. Watson (bad pass; steal by J. Grant),,62,66
343,3,2:49.0,,T. Wroten misses 2-pt jump shot from 4 ft,62,66
344,3,2:47.0,,Offensive rebound by T. Wroten,62,66
345,3,2:45.0,,J. Grant makes 3-pt jump shot from 23 ft (assist by T. Wroten),62,69
346,3,2:44.0,Indiana full timeout,,62,69
347,3,2:44.0,D. Sloan enters the game for C. Copeland,,62,69
348,3,2:44.0,D. Rudež enters the game for C. Watson,,62,69
349,3,2:43.0,Personal foul by H. Sims (drawn by I. Mahinmi),,62,69
350,3,2:43.0,I. Mahinmi misses free throw 1 of 2,,62,69
351,3,2:43.0,Offensive rebound by Team,,62,69
352,3,2:43.0,I. Mahinmi makes free throw 2 of 2,,63,69
353,3,2:25.0,,Turnover by M. Carter-Williams (lost ball; steal by D. West),63,69
354,3,2:24.0,L. Scola enters the game for I. Mahinmi,,63,69
355,3,2:04.0,S. Hill misses 2-pt jump shot from 3 ft (block by J. Grant),,63,69
356,3,2:02.0,,Defensive rebound by H. Sims,63,69
357,3,1:57.0,,Turnover by J. Grant (step out of bounds),63,69
358,3,1:57.0,,K. McDaniels enters the game for M. Carter-Williams,63,69
359,3,1:47.0,L. Scola misses 2-pt jump shot from 17 ft,,63,69
360,3,1:46.0,Offensive rebound by Team,,63,69
361,3,1:46.0,,Loose ball foul by J. Grant (drawn by D. West),63,69
362,3,1:46.0,D. West makes free throw 1 of 2,,64,69
363,3,1:46.0,,N. Noel enters the game for J. Grant,64,69
364,3,1:46.0,D. West makes free throw 2 of 2,,65,69
365,3,1:21.0,,K. McDaniels misses 2-pt jump shot from 19 ft,65,69
366,3,1:19.0,Defensive rebound by D. Rudež,,65,69
367,3,1:03.0,L. Scola makes 2-pt jump shot from 16 ft (assist by D. Sloan),,67,69
368,3,0:51.0,,K. McDaniels misses 3-pt jump shot from 24 ft,67,69
369,3,0:49.0,Defensive rebound by Team,,67,69
370,3,0:49.0,,Loose ball foul by N. Noel (drawn by L. Scola),67,69
371,3,0:49.0,L. Scola misses free throw 1 of 2,,67,69
372,3,0:49.0,Offensive rebound by Team,,67,69
373,3,0:49.0,L. Scola makes free throw 2 of 2,,68,69
374,3,0:41.0,,T. Wroten misses 2-pt layup at rim,68,69
375,3,0:39.0,Defensive rebound by L. Scola,,68,69
376,3,0:35.0,S. Hill misses 2-pt layup from 2 ft,,68,69
377,3,0:33.0,Offensive rebound by D. West,,68,69
378,3,0:33.0,D. West makes 2-pt layup from 1 ft,,70,69
379,3,0:28.0,,T. Wroten makes 2-pt layup at rim,70,71
380,3,0:28.0,,Shooting foul by D. West (drawn by T. Wroten),70,71
381,3,0:28.0,C. Copeland enters the game for D. West,,70,71
382,3,0:28.0,,M. Carter-Williams enters the game for H. Sims,70,71
383,3,0:28.0,,T. Wroten makes free throw 1 of 1,70,72
384,3,0:04.0,D. Sloan misses 3-pt jump shot from 25 ft,,70,72
385,3,0:02.0,,Defensive rebound by T. Wroten,70,72
386,3,0:01.0,,T. Wroten misses 3-pt jump shot from 47 ft,70,72
387,3,0:00.0,,Offensive rebound by Team,70,72
388,4,11:40.0,D. Rudež misses 2-pt jump shot from 12 ft,,70,72
389,4,11:38.0,Offensive rebound by D. Rudež,,70,72
390,4,11:29.0,L. Scola misses 2-pt jump shot from 18 ft,,70,72
