,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PHOENIX_ACTION,OKLAHOMA CITY_SCORE,PHOENIX_SCORE
119,1,1:13.0,Defensive rebound by D. Augustin,,13,23
120,1,0:56.0,A. Roberson misses 3-pt jump shot from 23 ft,,13,23
121,1,0:55.0,Offensive rebound by N. Collison,,13,23
122,1,0:52.0,N. Collison misses 2-pt hook shot from 2 ft,,13,23
123,1,0:51.0,,Defensive rebound by M. Morris,13,23
124,1,0:42.0,,E. Barron makes 2-pt jump shot from 18 ft (assist by B. Knight),13,25
125,1,0:30.0,Turnover by D. Augustin (bad pass),,13,25
126,1,0:05.0,,B. Knight misses 3-pt jump shot from 25 ft,13,25
127,1,0:05.0,,Offensive rebound by Team,13,25
128,1,0:05.0,,Turnover by Team (shot clock),13,25
129,1,0:00.0,D. Augustin makes 2-pt layup from 1 ft,,15,25
130,2,11:46.0,N. Collison misses 2-pt jump shot from 20 ft,,15,25
131,2,11:45.0,Offensive rebound by D. Augustin,,15,25
132,2,11:41.0,Shooting block foul by E. Barron (drawn by D. Augustin),,15,25
133,2,11:41.0,D. Augustin makes free throw 1 of 2,,16,25
134,2,11:41.0,D. Augustin makes free throw 2 of 2,,17,25
135,2,11:29.0,,G. Green makes 2-pt jump shot from 16 ft,17,27
136,2,11:05.0,A. Morrow makes 2-pt jump shot from 20 ft (assist by A. Roberson),,19,27
137,2,10:54.0,,E. Barron makes 2-pt jump shot from 15 ft (assist by G. Green),19,29
138,2,10:37.0,A. Morrow misses 2-pt jump shot from 16 ft,,19,29
139,2,10:36.0,,Defensive rebound by B. Wright,19,29
140,2,10:20.0,,B. Wright misses 2-pt jump shot from 9 ft,19,29
141,2,10:19.0,,Offensive rebound by B. Wright,19,29
142,2,10:16.0,,B. Wright makes 2-pt jump shot from 5 ft,19,31
143,2,9:54.0,N. Collison makes 2-pt jump shot from 17 ft (assist by D. Augustin),,21,31
144,2,9:38.0,,B. Wright makes 2-pt layup from 1 ft,21,33
145,2,9:20.0,D. Augustin makes 2-pt jump shot from 5 ft,,23,33
146,2,8:57.0,,G. Green misses 3-pt jump shot from 25 ft,23,33
147,2,8:56.0,Defensive rebound by N. Collison,,23,33
148,2,8:50.0,D. Augustin misses 2-pt jump shot from 3 ft,,23,33
149,2,8:49.0,,Defensive rebound by E. Barron,23,33
150,2,8:40.0,,M. Morris misses 2-pt jump shot from 22 ft,23,33
151,2,8:39.0,Defensive rebound by N. Collison,,23,33
152,2,8:29.0,Turnover by M. McGary (lost ball; steal by B. Wright),,23,33
153,2,8:24.0,Official timeout,,23,33
154,2,8:24.0,S. Ibaka enters the game for A. Roberson,,23,33
155,2,8:24.0,R. Westbrook enters the game for M. McGary,,23,33
156,2,8:24.0,,E. Bledsoe enters the game for M. Morris,23,33
157,2,8:24.0,,M. Morris enters the game for G. Green,23,33
158,2,8:24.0,,P. Tucker enters the game for E. Barron,23,33
159,2,8:10.0,,M. Morris makes 2-pt jump shot from 8 ft (assist by E. Bledsoe),23,35
160,2,7:55.0,A. Morrow misses 2-pt jump shot from 13 ft,,23,35
161,2,7:54.0,,Defensive rebound by M. Morris,23,35
162,2,7:44.0,,M. Morris misses 3-pt jump shot from 24 ft,23,35
163,2,7:43.0,Defensive rebound by D. Augustin,,23,35
164,2,7:34.0,R. Westbrook makes 2-pt layup from 1 ft (assist by D. Augustin),,25,35
165,2,7:09.0,,B. Knight misses 3-pt jump shot from 24 ft,25,35
166,2,7:08.0,,Offensive rebound by M. Morris,25,35
167,2,7:07.0,,Shooting foul by N. Collison (drawn by M. Morris),25,35
168,2,7:07.0,,M. Morris makes free throw 1 of 2,25,36
169,2,7:07.0,D. Waiters enters the game for A. Morrow,,25,36
170,2,7:07.0,E. Freedom enters the game for N. Collison,,25,36
171,2,7:07.0,,A. Len enters the game for B. Wright,25,36
172,2,7:07.0,,M. Morris misses free throw 2 of 2,25,36
173,2,7:06.0,Defensive rebound by E. Freedom,,25,36
174,2,6:57.0,Personal foul by B. Knight (drawn by D. Augustin),,25,36
175,2,6:43.0,R. Westbrook misses 3-pt jump shot from 24 ft,,25,36
176,2,6:42.0,,Defensive rebound by A. Len,25,36
177,2,6:22.0,,Turnover by B. Knight (bad pass; steal by S. Ibaka),25,36
178,2,6:16.0,R. Westbrook misses 2-pt layup from 1 ft,,25,36
179,2,6:16.0,,Defensive rebound by B. Knight,25,36
180,2,6:11.0,,B. Knight makes 2-pt layup from 1 ft,25,38
181,2,5:52.0,R. Westbrook misses 2-pt jump shot from 14 ft,,25,38
182,2,5:49.0,,Defensive rebound by B. Knight,25,38
183,2,5:47.0,,Shooting foul by R. Westbrook (drawn by E. Bledsoe),25,38
184,2,5:47.0,,Phoenix full timeout,25,38
185,2,5:47.0,,E. Bledsoe makes free throw 1 of 2,25,39
186,2,5:47.0,,E. Bledsoe misses free throw 2 of 2,25,39
187,2,5:46.0,,Offensive rebound by M. Morris,25,39
188,2,5:42.0,,Turnover by E. Bledsoe (lost ball; steal by D. Waiters),25,39
189,2,5:38.0,D. Waiters makes 2-pt layup from 1 ft,,27,39
190,2,5:12.0,,P. Tucker makes 2-pt jump shot from 7 ft,27,41
191,2,5:00.0,Personal foul by A. Len (drawn by E. Freedom),,27,41
192,2,4:52.0,D. Augustin makes 2-pt layup from 2 ft,,29,41
193,2,4:35.0,,A. Len misses 2-pt jump shot from 11 ft,29,41
194,2,4:34.0,,Offensive rebound by P. Tucker,29,41
195,2,4:34.0,,P. Tucker makes 2-pt layup from 1 ft,29,43
196,2,4:12.0,D. Waiters makes 3-pt jump shot from 24 ft (assist by D. Augustin),,32,43
197,2,3:56.0,,B. Knight misses 2-pt layup from 2 ft,32,43
198,2,3:55.0,,Offensive rebound by E. Bledsoe,32,43
199,2,3:43.0,,A. Len makes 2-pt jump shot from 4 ft (assist by M. Morris),32,45
200,2,3:33.0,S. Ibaka makes 2-pt dunk at rim (assist by R. Westbrook),,34,45
201,2,3:16.0,,M. Morris misses 2-pt layup from 1 ft,34,45
202,2,3:15.0,,Offensive rebound by A. Len,34,45
203,2,3:15.0,,A. Len makes 2-pt layup from 1 ft,34,47
204,2,2:57.0,D. Augustin makes 2-pt jump shot from 3 ft,,36,47
205,2,2:43.0,,Turnover by E. Bledsoe (bad pass),36,47
206,2,2:43.0,Oklahoma City full timeout,,36,47
207,2,2:43.0,K. Singler enters the game for D. Augustin,,36,47
208,2,2:31.0,Shooting foul by A. Len (drawn by R. Westbrook),,36,47
209,2,2:31.0,R. Westbrook makes free throw 1 of 2,,37,47
210,2,2:31.0,,B. Wright enters the game for A. Len,37,47
211,2,2:31.0,R. Westbrook makes free throw 2 of 2,,38,47
212,2,2:10.0,,E. Bledsoe makes 2-pt layup from 1 ft,38,49
213,2,2:00.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,41,49
214,2,1:47.0,,Turnover by E. Bledsoe (lost ball),41,49
215,2,1:33.0,S. Ibaka misses 2-pt jump shot from 17 ft,,41,49
216,2,1:32.0,,Defensive rebound by E. Bledsoe,41,49
217,2,1:22.0,,M. Morris makes 2-pt jump shot from 15 ft (assist by E. Bledsoe),41,51
218,2,1:05.0,E. Freedom makes 2-pt jump shot from 15 ft (assist by R. Westbrook),,43,51
219,2,0:51.0,,M. Morris makes 2-pt jump shot from 12 ft,43,53
220,2,0:38.0,Def 3 sec tech foul by B. Knight,,43,53
221,2,0:38.0,R. Westbrook makes technical free throw,,44,53
222,2,0:38.0,D. Augustin enters the game for D. Waiters,,44,53
223,2,0:32.0,R. Westbrook makes 2-pt jump shot from 14 ft,,46,53
224,2,0:10.0,,B. Wright misses 2-pt jump shot from 3 ft,46,53
225,2,0:09.0,Defensive rebound by R. Westbrook,,46,53
226,2,0:02.0,R. Westbrook misses 3-pt jump shot from 25 ft,,46,53
227,2,0:01.0,Offensive rebound by E. Freedom,,46,53
228,2,0:01.0,Shooting foul by B. Wright (drawn by E. Freedom),,46,53
229,2,0:01.0,E. Freedom makes free throw 1 of 2,,47,53
230,2,0:01.0,A. Roberson enters the game for R. Westbrook,,47,53
231,2,0:01.0,E. Freedom makes free throw 2 of 2,,48,53
232,2,0:00.0,,M. Morris misses 3-pt jump shot from 40 ft,48,53
233,2,0:00.0,,Offensive rebound by Team,48,53
234,3,11:41.0,K. Singler makes 2-pt layup from 2 ft,,50,53
235,3,11:19.0,,B. Knight misses 3-pt jump shot from 24 ft,50,53
236,3,11:18.0,Defensive rebound by R. Westbrook,,50,53
237,3,11:11.0,S. Ibaka makes 2-pt jump shot from 16 ft (assist by R. Westbrook),,52,53
238,3,10:47.0,,A. Len misses 2-pt jump shot from 6 ft,52,53
239,3,10:46.0,Defensive rebound by A. Roberson,,52,53
240,3,10:31.0,S. Ibaka makes 2-pt hook shot from 5 ft,,54,53
241,3,10:31.0,,Phoenix full timeout,54,53
242,3,10:07.0,,P. Tucker misses 2-pt jump shot from 15 ft,54,53
243,3,10:06.0,Defensive rebound by S. Ibaka,,54,53
244,3,9:57.0,E. Freedom makes 2-pt layup from 1 ft (assist by R. Westbrook),,56,53
245,3,9:39.0,,P. Tucker misses 3-pt jump shot from 23 ft,56,53
246,3,9:38.0,Defensive rebound by S. Ibaka,,56,53
247,3,9:31.0,S. Ibaka misses 3-pt jump shot from 24 ft,,56,53
248,3,9:30.0,,Defensive rebound by B. Knight,56,53
249,3,9:23.0,,B. Knight misses 2-pt jump shot from 15 ft,56,53
250,3,9:22.0,Defensive rebound by Team,,56,53
251,3,9:07.0,E. Freedom misses 2-pt layup from 2 ft (block by E. Bledsoe),,56,53
252,3,9:05.0,Offensive rebound by E. Freedom,,56,53
253,3,9:05.0,E. Freedom makes 2-pt layup at rim,,58,53
254,3,8:53.0,,A. Len makes 2-pt dunk at rim (assist by E. Bledsoe),58,55
255,3,8:32.0,R. Westbrook makes 2-pt jump shot from 14 ft (assist by E. Freedom),,60,55
256,3,8:32.0,Shooting foul by E. Bledsoe (drawn by R. Westbrook),,60,55
257,3,8:32.0,R. Westbrook makes free throw 1 of 1,,61,55
258,3,8:18.0,,M. Morris makes 2-pt layup from 2 ft,61,57
259,3,8:05.0,R. Westbrook misses 3-pt jump shot from 24 ft,,61,57
260,3,8:04.0,Offensive rebound by A. Roberson,,61,57
261,3,7:58.0,K. Singler makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,64,57
262,3,7:44.0,,Personal foul by A. Roberson (drawn by E. Bledsoe),64,57
263,3,7:33.0,,B. Knight makes 3-pt jump shot from 24 ft (assist by M. Morris),64,60
264,3,7:15.0,E. Freedom makes 2-pt jump shot from 15 ft,,66,60
265,3,7:03.0,,A. Len misses 2-pt jump shot from 9 ft,66,60
266,3,7:01.0,Defensive rebound by A. Roberson,,66,60
267,3,6:58.0,Turnover by R. Westbrook (bad pass),,66,60
268,3,6:38.0,,M. Morris makes 2-pt jump shot from 10 ft,66,62
269,3,6:18.0,R. Westbrook misses 2-pt jump shot from 15 ft,,66,62
270,3,6:17.0,,Defensive rebound by M. Morris,66,62
271,3,6:12.0,,Personal foul by A. Roberson (drawn by E. Bledsoe),66,62
272,3,6:05.0,,M. Morris misses 3-pt jump shot from 25 ft,66,62
273,3,6:04.0,,Offensive rebound by E. Bledsoe,66,62
274,3,5:59.0,,E. Bledsoe makes 2-pt layup from 1 ft,66,64
275,3,5:59.0,,Shooting block foul by E. Freedom (drawn by E. Bledsoe),66,64
276,3,5:59.0,,M. Morris enters the game for A. Len,66,64
277,3,5:59.0,D. Waiters enters the game for A. Roberson,,66,64
278,3,5:59.0,,E. Bledsoe makes free throw 1 of 1,66,65
279,3,5:43.0,E. Freedom misses 2-pt layup from 2 ft,,66,65
280,3,5:43.0,,Defensive rebound by Team,66,65
281,3,5:43.0,Loose ball foul by R. Westbrook (drawn by B. Knight),,66,65
282,3,5:29.0,,M. Morris misses 2-pt jump shot from 11 ft,66,65
283,3,5:29.0,Defensive rebound by K. Singler,,66,65
284,3,5:21.0,R. Westbrook makes 2-pt layup from 1 ft,,68,65
285,3,5:03.0,,E. Bledsoe makes 2-pt jump shot from 14 ft,68,67
286,3,4:52.0,Shooting foul by B. Knight (drawn by K. Singler),,68,67
287,3,4:52.0,K. Singler makes free throw 1 of 2,,69,67
288,3,4:52.0,,A. Len enters the game for M. Morris,69,67
289,3,4:52.0,K. Singler makes free throw 2 of 2,,70,67
290,3,4:40.0,,E. Bledsoe makes 2-pt layup at rim,70,69
291,3,4:34.0,Shooting foul by E. Bledsoe (drawn by R. Westbrook),,70,69
292,3,4:34.0,R. Westbrook makes free throw 1 of 2,,71,69
293,3,4:34.0,N. Collison enters the game for E. Freedom,,71,69
294,3,4:34.0,R. Westbrook makes free throw 2 of 2,,72,69
295,3,4:24.0,,A. Len makes 2-pt dunk at rim (assist by E. Bledsoe),72,71
296,3,4:09.0,R. Westbrook misses 3-pt jump shot from 26 ft,,72,71
297,3,4:08.0,Offensive rebound by S. Ibaka,,72,71
298,3,4:08.0,,Loose ball foul by M. Morris (drawn by S. Ibaka),72,71
299,3,4:08.0,,G. Green enters the game for B. Knight,72,71
300,3,4:00.0,R. Westbrook misses 2-pt layup from 1 ft,,72,71
301,3,3:59.0,,Defensive rebound by P. Tucker,72,71
302,3,3:55.0,,Turnover by P. Tucker (bad pass),72,71
303,3,3:47.0,Turnover by R. Westbrook (bad pass),,72,71
304,3,3:39.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),72,74
305,3,3:38.0,Oklahoma City full timeout,,72,74
306,3,3:38.0,,B. Wright enters the game for A. Len,72,74
307,3,3:26.0,D. Waiters misses 2-pt jump shot from 19 ft,,72,74
308,3,3:25.0,Offensive rebound by S. Ibaka,,72,74
309,3,3:22.0,S. Ibaka misses 2-pt jump shot from 16 ft,,72,74
310,3,3:21.0,,Defensive rebound by E. Bledsoe,72,74
311,3,3:13.0,,E. Bledsoe makes 3-pt jump shot from 25 ft,72,77
312,3,2:55.0,Shooting foul by B. Wright (drawn by R. Westbrook),,72,77
313,3,2:55.0,R. Westbrook makes free throw 1 of 2,,73,77
314,3,2:55.0,A. Morrow enters the game for K. Singler,,73,77
315,3,2:55.0,M. McGary enters the game for S. Ibaka,,73,77
316,3,2:55.0,R. Westbrook makes free throw 2 of 2,,74,77
317,3,2:49.0,,Personal foul by R. Westbrook (drawn by E. Bledsoe),74,77
318,3,2:49.0,,E. Bledsoe makes free throw 1 of 2,74,78
319,3,2:49.0,,E. Bledsoe misses free throw 2 of 2,74,78
320,3,2:48.0,Defensive rebound by M. McGary,,74,78
321,3,2:29.0,R. Westbrook makes 3-pt jump shot from 25 ft,,77,78
322,3,2:23.0,,Turnover by E. Bledsoe (bad pass),77,78
323,3,2:23.0,,M. Morris enters the game for P. Tucker,77,78
324,3,2:14.0,R. Westbrook misses 3-pt jump shot from 25 ft,,77,78
325,3,2:13.0,Offensive rebound by N. Collison,,77,78
326,3,2:08.0,Turnover by R. Westbrook (bad pass; steal by M. Morris),,77,78
327,3,2:01.0,,M. Morris misses 3-pt jump shot from 25 ft,77,78
328,3,2:00.0,Defensive rebound by M. McGary,,77,78
329,3,1:54.0,A. Morrow makes 3-pt jump shot from 22 ft (assist by R. Westbrook),,80,78
330,3,1:39.0,,Personal foul by A. Morrow (drawn by M. Morris),80,78
331,3,1:39.0,,M. Morris makes free throw 1 of 2,80,79
332,3,1:39.0,D. Augustin enters the game for R. Westbrook,,80,79
333,3,1:39.0,,B. Knight enters the game for E. Bledsoe,80,79
334,3,1:39.0,,M. Morris makes free throw 2 of 2,80,80
335,3,1:29.0,Shooting foul by G. Green (drawn by D. Waiters),,80,80
336,3,1:29.0,D. Waiters makes free throw 1 of 2,,81,80
337,3,1:29.0,D. Waiters misses free throw 2 of 2,,81,80
338,3,1:27.0,,Defensive rebound by M. Morris,81,80
339,3,1:06.0,,M. Morris makes 3-pt jump shot from 23 ft (assist by M. Morris),81,83
340,3,0:48.0,D. Waiters makes 3-pt jump shot from 25 ft,,84,83
341,3,0:30.0,,M. Morris makes 2-pt jump shot from 17 ft,84,85
342,3,0:05.0,A. Morrow misses 2-pt jump shot from 9 ft,,84,85
343,3,0:05.0,,Defensive rebound by Team,84,85
344,3,0:05.0,Loose ball foul by M. McGary (drawn by M. Morris),,84,85
345,3,0:05.0,,M. Morris makes free throw 1 of 2,84,86
346,3,0:05.0,,M. Morris misses free throw 2 of 2,84,86
347,3,0:05.0,Defensive rebound by Team,,84,86
348,3,0:00.0,M. McGary misses 3-pt jump shot from 24 ft,,84,86
349,3,0:00.0,Offensive rebound by Team,,84,86
350,4,11:46.0,,M. Morris makes 3-pt jump shot from 22 ft (assist by M. Morris),84,89
351,4,11:26.0,D. Waiters misses 2-pt jump shot from 20 ft,,84,89
352,4,11:25.0,,Defensive rebound by B. Knight,84,89
353,4,11:16.0,,B. Knight misses 3-pt jump shot from 25 ft,84,89
354,4,11:15.0,,Offensive rebound by M. Morris,84,89
355,4,11:09.0,,G. Green misses 3-pt jump shot from 24 ft,84,89
356,4,11:08.0,Defensive rebound by N. Collison,,84,89
357,4,10:57.0,M. McGary misses 2-pt layup from 1 ft,,84,89
358,4,10:56.0,,Defensive rebound by A. Len,84,89
359,4,10:56.0,,Personal foul by M. McGary (drawn by A. Len),84,89
360,4,10:56.0,S. Ibaka enters the game for M. McGary,,84,89
361,4,10:45.0,,M. Morris misses 2-pt jump shot from 17 ft,84,89
362,4,10:44.0,Defensive rebound by S. Ibaka,,84,89
363,4,10:28.0,Personal foul by M. Morris (drawn by N. Collison),,84,89
364,4,10:21.0,D. Augustin misses 3-pt jump shot from 25 ft,,84,89
365,4,10:20.0,,Defensive rebound by A. Len,84,89
366,4,10:06.0,,B. Knight makes 2-pt jump shot from 18 ft,84,91
367,4,9:46.0,D. Waiters misses 2-pt jump shot from 20 ft,,84,91
368,4,9:45.0,,Defensive rebound by M. Morris,84,91
369,4,9:34.0,,A. Len makes 2-pt dunk at rim (assist by B. Knight),84,93
370,4,9:34.0,Oklahoma City full timeout,,84,93
371,4,9:34.0,R. Westbrook enters the game for A. Morrow,,84,93
372,4,9:19.0,N. Collison misses 2-pt hook shot from 5 ft,,84,93
373,4,9:18.0,Offensive rebound by Team,,84,93
374,4,9:18.0,,Loose ball foul by B. Knight (drawn by S. Ibaka),84,93
375,4,9:13.0,R. Westbrook misses 3-pt jump shot from 24 ft,,84,93
376,4,9:13.0,,Defensive rebound by Team,84,93
377,4,9:02.0,,M. Morris misses 2-pt jump shot from 10 ft,84,93
378,4,9:01.0,Defensive rebound by N. Collison,,84,93
379,4,8:58.0,Turnover by R. Westbrook (lost ball; steal by G. Green),,84,93
380,4,8:51.0,,Turnover by B. Knight (bad pass; steal by D. Waiters),84,93
381,4,8:50.0,Personal foul by A. Len (drawn by D. Waiters),,84,93
382,4,8:50.0,E. Freedom enters the game for N. Collison,,84,93
383,4,8:50.0,,E. Bledsoe enters the game for G. Green,84,93
384,4,8:33.0,D. Waiters misses 2-pt jump shot from 4 ft,,84,93
385,4,8:32.0,,Defensive rebound by E. Bledsoe,84,93
386,4,8:16.0,,A. Len makes 2-pt layup from 2 ft (assist by M. Morris),84,95
387,4,8:00.0,R. Westbrook makes 2-pt jump shot from 16 ft,,86,95
388,4,7:47.0,,E. Bledsoe makes 2-pt layup at rim,86,97
389,4,7:47.0,Oklahoma City full timeout,,86,97
