,QUARTER,TIME_REMAINING,DETROIT_ACTION,TORONTO_ACTION,DETROIT_SCORE,TORONTO_SCORE
176,2,3:56.0,,Turnover by Team (shot clock),39,47
177,2,3:46.0,B. Jennings makes 3-pt jump shot from 24 ft,,42,47
178,2,3:26.0,,J. Valančiūnas makes 2-pt hook shot from 4 ft (assist by K. Lowry),42,49
179,2,3:10.0,B. Jennings misses 2-pt jump shot from 17 ft,,42,49
180,2,3:09.0,,Defensive rebound by J. Valančiūnas,42,49
181,2,2:56.0,,G. Vásquez misses 2-pt jump shot from 6 ft,42,49
182,2,2:55.0,,Offensive rebound by Team,42,49
183,2,2:54.0,Detroit full timeout,,42,49
184,2,2:48.0,,J. Valančiūnas makes 2-pt hook shot from 4 ft (assist by A. Johnson),42,51
185,2,2:30.0,Shooting foul by A. Johnson (drawn by A. Drummond),,42,51
186,2,2:30.0,A. Drummond misses free throw 1 of 2,,42,51
187,2,2:30.0,Offensive rebound by Team,,42,51
188,2,2:30.0,,L. Williams enters the game for G. Vásquez,42,51
189,2,2:30.0,A. Drummond makes free throw 2 of 2,,43,51
190,2,2:14.0,,Shooting foul by A. Drummond (drawn by J. Valančiūnas),43,51
191,2,2:14.0,,J. Valančiūnas makes free throw 1 of 2,43,52
192,2,2:14.0,J. Jerebko enters the game for A. Drummond,,43,52
193,2,2:14.0,,P. Patterson enters the game for A. Johnson,43,52
194,2,2:14.0,,J. Valančiūnas makes free throw 2 of 2,43,53
195,2,2:01.0,G. Monroe makes 2-pt hook shot from 4 ft (assist by B. Jennings),,45,53
196,2,1:39.0,,L. Williams makes 2-pt jump shot from 15 ft,45,55
197,2,1:17.0,Shooting foul by J. Valančiūnas (drawn by G. Monroe),,45,55
198,2,1:17.0,G. Monroe misses free throw 1 of 2,,45,55
199,2,1:17.0,Offensive rebound by Team,,45,55
200,2,1:17.0,,C. Hayes enters the game for J. Valančiūnas,45,55
201,2,1:17.0,G. Monroe makes free throw 2 of 2,,46,55
202,2,1:05.0,,C. Hayes misses 2-pt hook shot from 4 ft,46,55
203,2,1:04.0,Defensive rebound by J. Jerebko,,46,55
204,2,0:54.0,G. Monroe makes 2-pt layup at rim (assist by B. Jennings),,48,55
205,2,0:33.0,,L. Williams makes 3-pt jump shot from 25 ft,48,58
206,2,0:15.0,K. Singler misses 3-pt jump shot from 24 ft,,48,58
207,2,0:14.0,,Defensive rebound by T. Ross,48,58
208,2,0:04.0,,L. Williams makes 2-pt jump shot from 7 ft,48,60
209,3,11:49.0,,Turnover by T. Ross (bad pass),48,60
210,3,11:33.0,G. Monroe misses 2-pt hook shot from 6 ft,,48,60
211,3,11:31.0,,Defensive rebound by A. Johnson,48,60
212,3,11:26.0,,Offensive foul by A. Johnson (drawn by G. Monroe),48,60
213,3,11:26.0,,Turnover by A. Johnson (offensive foul),48,60
214,3,11:16.0,B. Jennings makes 2-pt jump shot from 4 ft,,50,60
215,3,10:58.0,,T. Ross makes 2-pt layup from 1 ft (assist by A. Johnson),50,62
216,3,10:49.0,Shooting foul by J. Johnson (drawn by B. Jennings),,50,62
217,3,10:49.0,B. Jennings misses free throw 1 of 2,,50,62
218,3,10:49.0,Offensive rebound by Team,,50,62
219,3,10:49.0,B. Jennings makes free throw 2 of 2,,51,62
220,3,10:27.0,,K. Lowry misses 3-pt jump shot from 26 ft,51,62
221,3,10:27.0,Defensive rebound by A. Drummond,,51,62
222,3,10:19.0,B. Jennings makes 2-pt jump shot from 19 ft,,53,62
223,3,9:55.0,,Turnover by J. Johnson (bad pass; steal by B. Jennings),53,62
224,3,9:49.0,A. Drummond misses 2-pt layup from 1 ft,,53,62
225,3,9:47.0,,Defensive rebound by J. Valančiūnas,53,62
226,3,9:39.0,,J. Valančiūnas makes 2-pt hook shot from 5 ft (assist by J. Johnson),53,64
227,3,9:25.0,Turnover by K. Caldwell-Pope (lost ball),,53,64
228,3,9:20.0,,T. Ross misses 3-pt jump shot from 22 ft,53,64
229,3,9:19.0,Defensive rebound by K. Caldwell-Pope,,53,64
230,3,9:08.0,B. Jennings makes 2-pt jump shot from 19 ft,,55,64
231,3,8:54.0,,J. Valančiūnas makes 2-pt hook shot from 5 ft (assist by K. Lowry),55,66
232,3,8:34.0,K. Singler makes 3-pt jump shot from 26 ft (assist by B. Jennings),,58,66
233,3,8:19.0,,T. Ross misses 3-pt jump shot from 26 ft,58,66
234,3,8:18.0,Defensive rebound by K. Singler,,58,66
235,3,8:13.0,K. Caldwell-Pope makes 2-pt layup from 3 ft (assist by B. Jennings),,60,66
236,3,8:13.0,Shooting foul by A. Johnson (drawn by K. Caldwell-Pope),,60,66
237,3,8:13.0,K. Caldwell-Pope makes free throw 1 of 1,,61,66
238,3,7:56.0,,Turnover by J. Valančiūnas (lost ball),61,66
239,3,7:45.0,B. Jennings misses 2-pt jump shot from 6 ft,,61,66
240,3,7:44.0,Offensive rebound by A. Drummond,,61,66
241,3,7:42.0,A. Drummond makes 2-pt tip-in from 1 ft,,63,66
242,3,7:24.0,,Personal block foul by B. Jennings (drawn by K. Lowry),63,66
243,3,7:19.0,,A. Johnson misses 2-pt hook shot from 4 ft,63,66
244,3,7:19.0,Defensive rebound by G. Monroe,,63,66
245,3,7:09.0,B. Jennings misses 2-pt layup from 4 ft,,63,66
246,3,7:08.0,,Defensive rebound by J. Johnson,63,66
247,3,6:56.0,,Shooting foul by A. Drummond (drawn by J. Johnson),63,66
248,3,6:56.0,,J. Johnson makes free throw 1 of 2,63,67
249,3,6:56.0,,J. Johnson makes free throw 2 of 2,63,68
250,3,6:44.0,G. Monroe misses 2-pt layup from 2 ft (block by A. Johnson),,63,68
251,3,6:44.0,,Defensive rebound by Team,63,68
252,3,6:29.0,,A. Johnson misses 2-pt layup from 2 ft,63,68
253,3,6:28.0,Defensive rebound by A. Drummond,,63,68
254,3,6:22.0,B. Jennings misses 2-pt layup from 2 ft,,63,68
255,3,6:21.0,Offensive rebound by G. Monroe,,63,68
256,3,6:19.0,G. Monroe misses 2-pt layup at rim,,63,68
257,3,6:18.0,Offensive rebound by G. Monroe,,63,68
258,3,6:18.0,G. Monroe misses 2-pt tip-in at rim,,63,68
259,3,6:18.0,Offensive rebound by G. Monroe,,63,68
260,3,6:18.0,G. Monroe makes 2-pt layup at rim,,65,68
261,3,6:18.0,Shooting foul by K. Lowry (drawn by G. Monroe),,65,68
262,3,6:18.0,,Technical foul by T. Ross,65,68
263,3,6:18.0,B. Jennings makes technical free throw,,66,68
264,3,6:18.0,G. Monroe makes free throw 1 of 1,,67,68
265,3,6:18.0,,Toronto full timeout,67,68
266,3,6:18.0,,L. Williams enters the game for T. Ross,67,68
267,3,6:07.0,,K. Lowry misses 2-pt jump shot from 6 ft,67,68
268,3,6:06.0,Defensive rebound by B. Jennings,,67,68
269,3,6:01.0,K. Singler misses 2-pt jump shot from 7 ft (block by L. Williams),,67,68
270,3,6:01.0,Offensive rebound by Team,,67,68
271,3,5:54.0,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,,67,68
272,3,5:53.0,,Defensive rebound by K. Lowry,67,68
273,3,5:49.0,,L. Williams makes 2-pt layup from 1 ft (assist by K. Lowry),67,70
274,3,5:27.0,B. Jennings makes 3-pt jump shot from 26 ft (assist by K. Caldwell-Pope),,70,70
275,3,5:08.0,,L. Williams misses 2-pt jump shot from 5 ft,70,70
276,3,5:07.0,,Offensive rebound by A. Johnson,70,70
277,3,5:04.0,,A. Johnson misses 2-pt tip-in at rim,70,70
278,3,5:03.0,,Offensive rebound by A. Johnson,70,70
279,3,5:01.0,,A. Johnson misses 2-pt layup from 1 ft (block by A. Drummond),70,70
280,3,4:58.0,Defensive rebound by K. Singler,,70,70
281,3,4:54.0,Shooting foul by K. Lowry (drawn by B. Jennings),,70,70
282,3,4:54.0,B. Jennings makes free throw 1 of 2,,71,70
283,3,4:54.0,B. Jennings makes free throw 2 of 2,,72,70
284,3,4:41.0,,J. Johnson makes 2-pt layup from 3 ft,72,72
285,3,4:23.0,G. Monroe misses 2-pt jump shot from 17 ft,,72,72
286,3,4:22.0,,Defensive rebound by K. Lowry,72,72
287,3,4:18.0,,Turnover by K. Lowry (bad pass),72,72
288,3,4:03.0,B. Jennings misses 3-pt jump shot from 25 ft,,72,72
289,3,4:02.0,Offensive rebound by G. Monroe,,72,72
290,3,3:58.0,K. Singler makes 3-pt jump shot from 23 ft (assist by G. Monroe),,75,72
291,3,3:39.0,,L. Williams misses 3-pt jump shot from 24 ft,75,72
292,3,3:38.0,,Offensive rebound by Team,75,72
293,3,3:38.0,,G. Vásquez enters the game for K. Lowry,75,72
294,3,3:29.0,,Shooting foul by G. Monroe (drawn by J. Valančiūnas),75,72
295,3,3:29.0,,J. Valančiūnas makes free throw 1 of 2,75,73
296,3,3:29.0,J. Jerebko enters the game for A. Drummond,,75,73
297,3,3:29.0,,J. Valančiūnas misses free throw 2 of 2,75,73
298,3,3:28.0,Defensive rebound by K. Singler,,75,73
299,3,3:12.0,G. Monroe makes 2-pt layup from 2 ft (assist by B. Jennings),,77,73
300,3,2:51.0,,A. Johnson makes 2-pt hook shot from 5 ft (assist by L. Williams),77,75
301,3,2:40.0,Shooting foul by J. Johnson (drawn by B. Jennings),,77,75
302,3,2:40.0,Detroit full timeout,,77,75
303,3,2:40.0,J. Meeks enters the game for K. Caldwell-Pope,,77,75
304,3,2:40.0,,T. Hansbrough enters the game for A. Johnson,77,75
305,3,2:40.0,,P. Patterson enters the game for J. Valančiūnas,77,75
306,3,2:40.0,B. Jennings makes free throw 1 of 2,,78,75
307,3,2:40.0,B. Jennings makes free throw 2 of 2,,79,75
308,3,2:24.0,,G. Vásquez makes 2-pt layup from 3 ft,79,77
309,3,1:57.0,G. Monroe makes 2-pt hook shot from 6 ft,,81,77
310,3,1:41.0,,J. Johnson makes 2-pt layup from 3 ft,81,79
311,3,1:28.0,B. Jennings misses 2-pt jump shot from 19 ft,,81,79
312,3,1:27.0,,Defensive rebound by T. Hansbrough,81,79
313,3,1:14.0,,P. Patterson misses 3-pt jump shot from 24 ft,81,79
314,3,1:13.0,,Offensive rebound by J. Johnson,81,79
315,3,1:10.0,,P. Patterson makes 2-pt dunk at rim (assist by J. Johnson),81,81
316,3,0:48.0,J. Meeks misses 2-pt jump shot from 9 ft,,81,81
317,3,0:47.0,Offensive rebound by J. Meeks,,81,81
318,3,0:45.0,A. Drummond enters the game for G. Monroe,,81,81
319,3,0:34.0,A. Drummond misses 2-pt dunk at rim,,81,81
320,3,0:33.0,Offensive rebound by A. Drummond,,81,81
321,3,0:31.0,Shooting foul by J. Johnson (drawn by A. Drummond),,81,81
322,3,0:31.0,A. Drummond misses free throw 1 of 2,,81,81
323,3,0:31.0,Offensive rebound by Team,,81,81
324,3,0:31.0,A. Drummond makes free throw 2 of 2,,82,81
325,3,0:09.0,,Shooting foul by J. Meeks (drawn by L. Williams),82,81
326,3,0:09.0,,L. Williams makes 2-pt jump shot from 8 ft,82,83
327,3,0:09.0,,L. Williams misses free throw 1 of 1,82,83
328,3,0:09.0,Defensive rebound by A. Drummond,,82,83
329,3,0:01.0,J. Meeks misses 2-pt layup from 3 ft,,82,83
330,3,0:00.0,Offensive rebound by Team,,82,83
331,4,11:43.0,J. Meeks misses 3-pt jump shot from 23 ft,,82,83
332,4,11:42.0,,Defensive rebound by P. Patterson,82,83
333,4,11:30.0,,L. Williams misses 3-pt jump shot from 26 ft,82,83
334,4,11:29.0,Defensive rebound by Team,,82,83
335,4,11:29.0,,Loose ball foul by J. Valančiūnas (drawn by A. Drummond),82,83
336,4,11:18.0,D. Augustin misses 2-pt jump shot from 12 ft (block by G. Vásquez),,82,83
337,4,11:16.0,,Defensive rebound by G. Vásquez,82,83
338,4,11:09.0,,Turnover by G. Vásquez (bad pass),82,83
339,4,10:51.0,J. Meeks misses 3-pt jump shot from 25 ft,,82,83
340,4,10:50.0,Offensive rebound by D. Augustin,,82,83
341,4,10:48.0,D. Augustin makes 2-pt layup from 1 ft,,84,83
342,4,10:27.0,,Turnover by L. Williams (bad pass; steal by K. Singler),84,83
343,4,10:21.0,K. Singler misses 2-pt layup from 2 ft,,84,83
344,4,10:20.0,,Defensive rebound by T. Hansbrough,84,83
345,4,10:07.0,,T. Hansbrough makes 2-pt jump shot from 6 ft (assist by G. Vásquez),84,85
346,4,9:53.0,Shooting foul by T. Hansbrough (drawn by J. Jerebko),,84,85
347,4,9:53.0,J. Jerebko makes free throw 1 of 2,,85,85
348,4,9:53.0,J. Jerebko makes free throw 2 of 2,,86,85
349,4,9:36.0,,G. Vásquez makes 2-pt jump shot from 21 ft,86,87
350,4,9:20.0,A. Drummond misses 2-pt layup from 3 ft,,86,87
351,4,9:19.0,Offensive rebound by A. Drummond,,86,87
352,4,9:18.0,A. Drummond misses 2-pt tip-in from 3 ft,,86,87
353,4,9:17.0,Offensive rebound by A. Drummond,,86,87
354,4,9:16.0,A. Drummond misses 2-pt tip-in from 2 ft,,86,87
355,4,9:15.0,Offensive rebound by A. Drummond,,86,87
356,4,9:14.0,A. Drummond misses 2-pt layup from 1 ft (block by J. Valančiūnas),,86,87
357,4,9:12.0,,Defensive rebound by L. Williams,86,87
358,4,9:08.0,,Turnover by L. Williams (bad pass),86,87
359,4,8:55.0,D. Augustin misses 2-pt jump shot from 4 ft,,86,87
360,4,8:53.0,,Defensive rebound by G. Vásquez,86,87
361,4,8:49.0,,G. Vásquez makes 3-pt jump shot from 26 ft,86,90
362,4,8:35.0,K. Singler makes 2-pt layup from 2 ft (assist by J. Meeks),,88,90
363,4,8:08.0,,L. Williams misses 3-pt jump shot from 23 ft,88,90
364,4,8:07.0,Defensive rebound by D. Augustin,,88,90
365,4,8:04.0,J. Meeks makes 2-pt layup at rim (assist by D. Augustin),,90,90
366,4,8:03.0,,Toronto full timeout,90,90
367,4,8:03.0,,K. Lowry enters the game for L. Williams,90,90
368,4,8:03.0,,J. Johnson enters the game for T. Hansbrough,90,90
369,4,8:03.0,K. Caldwell-Pope enters the game for K. Singler,,90,90
370,4,7:54.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by G. Vásquez),90,93
371,4,7:40.0,Turnover by D. Augustin (bad pass; steal by G. Vásquez),,90,93
372,4,7:22.0,,G. Vásquez makes 2-pt jump shot from 11 ft,90,95
373,4,7:05.0,J. Jerebko makes 2-pt layup from 2 ft (assist by D. Augustin),,92,95
374,4,6:47.0,,K. Lowry misses 3-pt jump shot from 25 ft,92,95
375,4,6:46.0,,Offensive rebound by P. Patterson,92,95
376,4,6:38.0,,Shooting foul by J. Jerebko (drawn by J. Johnson),92,95
377,4,6:38.0,,J. Johnson misses free throw 1 of 2,92,95
378,4,6:38.0,,Offensive rebound by Team,92,95
