,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CHARLOTTE_ACTION,ORLANDO_SCORE,CHARLOTTE_SCORE
63,1,3:50.0,V. Oladipo misses 2-pt jump shot from 20 ft,,15,13
64,1,3:48.0,Offensive rebound by N. Vučević,,15,13
65,1,3:37.0,N. Vučević misses 2-pt jump shot from 13 ft,,15,13
66,1,3:36.0,,Defensive rebound by M. Kidd-Gilchrist,15,13
67,1,3:26.0,,K. Walker makes 2-pt jump shot from 8 ft,15,15
68,1,3:26.0,Orlando full timeout,,15,15
69,1,3:26.0,B. Gordon enters the game for N. Vučević,,15,15
70,1,3:26.0,C. Frye enters the game for E. Payton,,15,15
71,1,3:11.0,V. Oladipo makes 2-pt layup from 1 ft,,17,15
72,1,2:47.0,,G. Neal misses 2-pt jump shot from 6 ft (block by B. Gordon),17,15
73,1,2:44.0,,Offensive rebound by G. Neal,17,15
74,1,2:43.0,,G. Neal misses 2-pt layup from 1 ft,17,15
75,1,2:40.0,,Offensive rebound by M. Kidd-Gilchrist,17,15
76,1,2:33.0,,M. Williams misses 3-pt jump shot from 25 ft,17,15
77,1,2:33.0,,Offensive rebound by Team,17,15
78,1,2:33.0,Loose ball foul by C. Frye (drawn by B. Biyombo),,17,15
79,1,2:33.0,D. Dedmon enters the game for T. Harris,,17,15
80,1,2:23.0,,G. Neal misses 3-pt jump shot from 26 ft,17,15
81,1,2:21.0,Defensive rebound by V. Oladipo,,17,15
82,1,2:15.0,C. Frye misses 3-pt jump shot from 25 ft,,17,15
83,1,2:13.0,,Defensive rebound by M. Williams,17,15
84,1,2:02.0,,K. Walker misses 2-pt jump shot from 17 ft,17,15
85,1,2:01.0,Defensive rebound by C. Frye,,17,15
86,1,1:53.0,B. Gordon misses 2-pt jump shot from 19 ft,,17,15
87,1,1:51.0,,Defensive rebound by M. Williams,17,15
88,1,1:46.0,,G. Neal makes 3-pt jump shot from 25 ft (assist by M. Williams),17,18
89,1,1:32.0,D. Dedmon makes 2-pt dunk at rim (assist by V. Oladipo),,19,18
90,1,1:09.0,,B. Roberts enters the game for K. Walker,19,18
91,1,1:09.0,,P. Hairston enters the game for M. Kidd-Gilchrist,19,18
92,1,1:09.0,E. Payton enters the game for V. Oladipo,,19,18
93,1,1:03.0,,M. Williams misses 3-pt jump shot from 26 ft,19,18
94,1,1:02.0,Defensive rebound by E. Payton,,19,18
95,1,0:47.0,E. Fournier misses 3-pt jump shot from 25 ft,,19,18
96,1,0:46.0,,Defensive rebound by B. Biyombo,19,18
97,1,0:26.0,,G. Neal misses 2-pt layup from 2 ft,19,18
98,1,0:25.0,Defensive rebound by D. Dedmon,,19,18
99,1,0:21.0,B. Gordon makes 3-pt jump shot from 25 ft,,22,18
100,1,0:21.0,,Charlotte full timeout,22,18
101,1,0:21.0,V. Oladipo enters the game for C. Frye,,22,18
102,1,0:01.0,,P. Hairston misses 3-pt jump shot from 23 ft,22,18
103,1,0:01.0,Defensive rebound by E. Fournier,,22,18
104,1,0:00.0,E. Fournier misses 3-pt jump shot from 56 ft,,22,18
105,1,0:00.0,Offensive rebound by Team,,22,18
106,2,11:48.0,,B. Roberts makes 3-pt jump shot from 25 ft,22,21
107,2,11:22.0,B. Gordon misses 2-pt jump shot from 20 ft,,22,21
108,2,11:22.0,,Defensive rebound by B. Roberts,22,21
109,2,11:14.0,,Turnover by B. Roberts (traveling),22,21
110,2,11:01.0,Turnover by B. Gordon (bad pass; steal by P. Hairston),,22,21
111,2,10:48.0,,P. Hairston misses 2-pt layup at rim,22,21
112,2,10:46.0,Defensive rebound by E. Payton,,22,21
113,2,10:38.0,E. Fournier misses 2-pt jump shot from 3 ft (block by B. Biyombo),,22,21
114,2,10:36.0,,Defensive rebound by B. Roberts,22,21
115,2,10:29.0,,Turnover by G. Neal (bad pass; steal by E. Payton),22,21
116,2,10:25.0,E. Payton makes 2-pt dunk at rim,,24,21
117,2,10:08.0,,M. Williams makes 2-pt layup from 1 ft (assist by B. Roberts),24,23
118,2,9:53.0,Shooting foul by P. Hairston (drawn by E. Fournier),,24,23
119,2,9:53.0,E. Fournier makes 2-pt layup from 2 ft,,26,23
120,2,9:53.0,E. Fournier misses free throw 1 of 1,,26,23
121,2,9:51.0,,Defensive rebound by M. Williams,26,23
122,2,9:37.0,,G. Neal makes 2-pt jump shot from 6 ft (assist by B. Roberts),26,25
123,2,9:23.0,E. Fournier misses 2-pt dunk at rim,,26,25
124,2,9:21.0,,Defensive rebound by B. Biyombo,26,25
125,2,9:11.0,,M. Williams misses 2-pt jump shot from 11 ft,26,25
126,2,9:10.0,Defensive rebound by C. Frye,,26,25
127,2,9:01.0,E. Payton makes 2-pt layup from 1 ft,,28,25
128,2,8:46.0,,B. Roberts misses 3-pt jump shot from 23 ft,28,25
129,2,8:44.0,Defensive rebound by E. Payton,,28,25
130,2,8:27.0,E. Fournier makes 3-pt jump shot from 25 ft,,31,25
131,2,8:12.0,,B. Roberts misses 2-pt jump shot from 18 ft,31,25
132,2,8:11.0,Defensive rebound by D. Dedmon,,31,25
133,2,7:57.0,E. Fournier misses 2-pt layup from 2 ft,,31,25
134,2,7:57.0,Offensive rebound by Team,,31,25
135,2,7:57.0,,Loose ball foul by B. Roberts (drawn by C. Frye),31,25
136,2,7:57.0,Official timeout,,31,25
137,2,7:57.0,K. O'Quinn enters the game for D. Dedmon,,31,25
138,2,7:57.0,,C. Zeller enters the game for B. Biyombo,31,25
139,2,7:57.0,,A. Jefferson enters the game for M. Williams,31,25
140,2,7:50.0,K. O'Quinn misses 3-pt jump shot from 25 ft,,31,25
141,2,7:49.0,,Defensive rebound by G. Neal,31,25
142,2,7:42.0,,Offensive foul by C. Zeller (drawn by B. Gordon),31,25
143,2,7:42.0,,Turnover by C. Zeller (offensive foul),31,25
144,2,7:42.0,,M. Kidd-Gilchrist enters the game for P. Hairston,31,25
145,2,7:31.0,E. Fournier makes 3-pt jump shot from 23 ft (assist by K. O'Quinn),,34,25
146,2,7:18.0,,K. Walker enters the game for B. Roberts,34,25
147,2,7:18.0,V. Oladipo enters the game for B. Gordon,,34,25
148,2,7:16.0,,G. Neal makes 2-pt jump shot from 19 ft (assist by M. Kidd-Gilchrist),34,27
149,2,7:02.0,C. Frye makes 3-pt jump shot from 26 ft (assist by E. Payton),,37,27
150,2,6:35.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 17 ft,37,27
151,2,6:34.0,Defensive rebound by V. Oladipo,,37,27
152,2,6:29.0,,Offensive charge foul by V. Oladipo (drawn by G. Neal),37,27
153,2,6:29.0,Turnover by V. Oladipo (offensive foul),,37,27
154,2,6:29.0,N. Vučević enters the game for K. O'Quinn,,37,27
155,2,6:29.0,,M. Williams enters the game for C. Zeller,37,27
156,2,6:24.0,T. Harris enters the game for E. Payton,,37,27
157,2,6:14.0,,A. Jefferson misses 2-pt jump shot from 12 ft,37,27
158,2,6:12.0,Defensive rebound by C. Frye,,37,27
159,2,5:55.0,T. Harris misses 2-pt jump shot from 19 ft,,37,27
160,2,5:53.0,,Defensive rebound by G. Neal,37,27
161,2,5:46.0,,G. Neal misses 3-pt jump shot from 25 ft,37,27
162,2,5:45.0,Defensive rebound by V. Oladipo,,37,27
163,2,5:42.0,Orlando full timeout,,37,27
164,2,5:42.0,,G. Henderson enters the game for G. Neal,37,27
165,2,5:37.0,Personal foul by M. Kidd-Gilchrist (drawn by T. Harris),,37,27
166,2,5:32.0,E. Fournier misses 2-pt jump shot from 20 ft,,37,27
167,2,5:30.0,,Defensive rebound by Team,37,27
168,2,5:13.0,,A. Jefferson makes 2-pt jump shot from 3 ft,37,29
169,2,4:59.0,Turnover by T. Harris (traveling),,37,29
170,2,4:40.0,,K. Walker misses 3-pt jump shot from 25 ft,37,29
171,2,4:39.0,Defensive rebound by N. Vučević,,37,29
172,2,4:29.0,Turnover by C. Frye (bad pass),,37,29
173,2,4:13.0,,A. Jefferson makes 2-pt hook shot from 11 ft,37,31
174,2,3:49.0,N. Vučević makes 2-pt jump shot from 17 ft (assist by E. Fournier),,39,31
175,2,3:33.0,,Turnover by K. Walker (lost ball; steal by C. Frye),39,31
176,2,3:25.0,T. Harris makes 2-pt layup from 1 ft (assist by E. Fournier),,41,31
177,2,3:04.0,,G. Henderson makes 3-pt jump shot from 23 ft (assist by K. Walker),41,34
178,2,2:42.0,T. Harris makes 3-pt jump shot from 26 ft (assist by N. Vučević),,44,34
179,2,2:20.0,,G. Henderson makes 2-pt dunk at rim (assist by A. Jefferson),44,36
180,2,2:00.0,V. Oladipo misses 3-pt jump shot from 25 ft,,44,36
181,2,1:58.0,,Defensive rebound by G. Henderson,44,36
182,2,1:52.0,,Turnover by K. Walker (lost ball; steal by N. Vučević),44,36
183,2,1:48.0,V. Oladipo makes 2-pt dunk at rim (assist by N. Vučević),,46,36
184,2,1:27.0,,A. Jefferson makes 2-pt jump shot from 15 ft,46,38
185,2,1:03.0,N. Vučević makes 2-pt hook shot from 9 ft,,48,38
186,2,0:47.0,,A. Jefferson makes 2-pt jump shot from 3 ft,48,40
187,2,0:32.0,V. Oladipo makes 2-pt layup from 2 ft,,50,40
188,2,0:15.0,,G. Henderson makes 2-pt layup from 2 ft (assist by K. Walker),50,42
189,2,0:03.0,V. Oladipo makes 2-pt layup from 1 ft,,52,42
190,2,0:00.0,,K. Walker misses 3-pt jump shot from 31 ft,52,42
191,2,0:00.0,,Offensive rebound by Team,52,42
192,3,12:00.0,Technical foul by V. Oladipo,,52,42
193,3,12:00.0,,K. Walker makes technical free throw,52,43
194,3,11:47.0,,C. Zeller makes 2-pt dunk at rim (assist by K. Walker),52,45
195,3,11:27.0,N. Vučević makes 2-pt jump shot from 17 ft (assist by E. Payton),,54,45
196,3,11:11.0,,C. Zeller misses 2-pt layup from 2 ft,54,45
197,3,11:10.0,Defensive rebound by N. Vučević,,54,45
198,3,10:54.0,T. Harris misses 3-pt jump shot from 23 ft,,54,45
199,3,10:52.0,Offensive rebound by Team,,54,45
200,3,10:37.0,E. Payton misses 3-pt jump shot from 25 ft,,54,45
201,3,10:36.0,,Defensive rebound by G. Henderson,54,45
202,3,10:16.0,,K. Walker makes 3-pt jump shot from 23 ft (assist by G. Henderson),54,48
203,3,10:05.0,,Violation by C. Zeller (kicked ball),54,48
204,3,9:55.0,N. Vučević makes 2-pt dunk at rim (assist by E. Payton),,56,48
205,3,9:39.0,,Personal foul by E. Payton (drawn by K. Walker),56,48
206,3,9:33.0,,G. Henderson misses 2-pt jump shot from 11 ft,56,48
207,3,9:32.0,Defensive rebound by N. Vučević,,56,48
208,3,9:20.0,T. Harris misses 3-pt jump shot from 22 ft,,56,48
209,3,9:20.0,Offensive rebound by Team,,56,48
210,3,9:17.0,N. Vučević misses 2-pt jump shot from 17 ft,,56,48
211,3,9:16.0,,Defensive rebound by A. Jefferson,56,48
212,3,9:02.0,,A. Jefferson misses 2-pt jump shot from 12 ft,56,48
213,3,9:01.0,Defensive rebound by V. Oladipo,,56,48
214,3,8:44.0,N. Vučević misses 2-pt hook shot from 11 ft,,56,48
215,3,8:43.0,Offensive rebound by T. Harris,,56,48
216,3,8:41.0,T. Harris misses 2-pt layup at rim (block by M. Kidd-Gilchrist),,56,48
217,3,8:41.0,Offensive rebound by E. Payton,,56,48
218,3,8:41.0,E. Payton misses 2-pt layup from 1 ft,,56,48
219,3,8:41.0,Offensive rebound by Team,,56,48
220,3,8:36.0,T. Harris makes 2-pt layup at rim (assist by E. Payton),,58,48
221,3,8:18.0,,Turnover by G. Henderson (bad pass; steal by V. Oladipo),58,48
222,3,7:57.0,K. O'Quinn makes 3-pt jump shot from 26 ft (assist by N. Vučević),,61,48
223,3,7:49.0,,Charlotte full timeout,61,48
224,3,7:49.0,,M. Williams enters the game for C. Zeller,61,48
225,3,7:35.0,,M. Williams makes 2-pt layup from 2 ft (assist by K. Walker),61,50
226,3,7:16.0,V. Oladipo makes 2-pt layup from 1 ft,,63,50
227,3,7:01.0,,M. Williams misses 2-pt jump shot from 21 ft,63,50
228,3,7:00.0,Defensive rebound by T. Harris,,63,50
229,3,6:50.0,Shooting foul by G. Henderson (drawn by T. Harris),,63,50
230,3,6:50.0,T. Harris makes free throw 1 of 2,,64,50
231,3,6:50.0,E. Fournier enters the game for K. O'Quinn,,64,50
232,3,6:50.0,T. Harris misses free throw 2 of 2,,64,50
233,3,6:48.0,,Defensive rebound by M. Kidd-Gilchrist,64,50
234,3,6:38.0,,K. Walker misses 2-pt jump shot from 10 ft,64,50
235,3,6:37.0,Defensive rebound by N. Vučević,,64,50
236,3,6:22.0,T. Harris misses 2-pt jump shot from 8 ft,,64,50
237,3,6:20.0,,Defensive rebound by A. Jefferson,64,50
238,3,6:00.0,,K. Walker makes 3-pt jump shot from 26 ft,64,53
239,3,5:43.0,E. Payton misses 2-pt layup from 2 ft,,64,53
240,3,5:42.0,Offensive rebound by E. Payton,,64,53
241,3,5:42.0,Shooting foul by M. Kidd-Gilchrist (drawn by E. Payton),,64,53
242,3,5:42.0,E. Payton makes free throw 1 of 2,,65,53
243,3,5:42.0,E. Payton makes free throw 2 of 2,,66,53
244,3,5:31.0,,Technical foul by A. Jefferson,66,53
245,3,5:31.0,T. Harris makes technical free throw,,67,53
246,3,5:29.0,,Personal foul by V. Oladipo (drawn by G. Henderson),67,53
247,3,5:14.0,,G. Henderson misses 2-pt jump shot from 19 ft,67,53
248,3,5:13.0,,Offensive rebound by M. Williams,67,53
249,3,5:09.0,,M. Williams misses 3-pt jump shot from 23 ft,67,53
250,3,5:08.0,Defensive rebound by E. Payton,,67,53
251,3,4:46.0,V. Oladipo misses 3-pt jump shot from 29 ft,,67,53
252,3,4:44.0,,Defensive rebound by M. Williams,67,53
253,3,4:26.0,,K. Walker makes 2-pt jump shot from 17 ft,67,55
254,3,4:12.0,N. Vučević misses 2-pt jump shot from 10 ft,,67,55
255,3,4:10.0,,Defensive rebound by M. Kidd-Gilchrist,67,55
256,3,3:58.0,,K. Walker makes 2-pt jump shot from 17 ft,67,57
257,3,3:57.0,Orlando full timeout,,67,57
258,3,3:57.0,B. Gordon enters the game for E. Payton,,67,57
259,3,3:56.0,,B. Biyombo enters the game for A. Jefferson,67,57
260,3,3:56.0,,G. Neal enters the game for G. Henderson,67,57
261,3,3:42.0,T. Harris makes 2-pt jump shot from 17 ft (assist by V. Oladipo),,69,57
262,3,3:25.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by G. Neal),69,60
263,3,3:01.0,Shooting foul by B. Biyombo (drawn by N. Vučević),,69,60
264,3,3:01.0,N. Vučević makes free throw 1 of 2,,70,60
265,3,3:01.0,,P. Hairston enters the game for M. Kidd-Gilchrist,70,60
266,3,3:01.0,N. Vučević makes free throw 2 of 2,,71,60
267,3,2:46.0,,P. Hairston misses 2-pt jump shot from 14 ft,71,60
268,3,2:44.0,,Offensive rebound by M. Williams,71,60
269,3,2:42.0,,Turnover by B. Biyombo (lost ball; steal by T. Harris),71,60
270,3,2:31.0,Personal foul by M. Williams (drawn by N. Vučević),,71,60
271,3,2:29.0,C. Frye enters the game for N. Vučević,,71,60
272,3,2:21.0,B. Gordon makes 3-pt jump shot from 23 ft (assist by V. Oladipo),,74,60
273,3,2:13.0,,Charlotte full timeout,74,60
274,3,2:13.0,D. Dedmon enters the game for T. Harris,,74,60
275,3,2:13.0,,C. Zeller enters the game for B. Biyombo,74,60
276,3,2:04.0,,G. Neal misses 3-pt jump shot from 26 ft,74,60
277,3,2:03.0,,Offensive rebound by C. Zeller,74,60
278,3,1:56.0,,Personal foul by D. Dedmon (drawn by M. Williams),74,60
279,3,1:40.0,,M. Williams makes 2-pt layup from 2 ft (assist by K. Walker),74,62
280,3,1:40.0,,Shooting foul by D. Dedmon (drawn by M. Williams),74,62
281,3,1:40.0,,M. Williams makes free throw 1 of 1,74,63
282,3,1:26.0,Personal foul by P. Hairston (drawn by B. Gordon),,74,63
283,3,1:26.0,B. Gordon makes free throw 1 of 2,,75,63
284,3,1:26.0,E. Payton enters the game for V. Oladipo,,75,63
285,3,1:26.0,B. Gordon makes free throw 2 of 2,,76,63
286,3,1:12.0,,K. Walker makes 2-pt jump shot from 17 ft,76,65
287,3,0:57.0,Def 3 sec tech foul by C. Zeller,,76,65
288,3,0:57.0,B. Gordon makes technical free throw,,77,65
289,3,0:42.0,C. Frye makes 2-pt jump shot from 17 ft (assist by E. Payton),,79,65
290,3,0:33.0,,K. Walker makes 2-pt layup from 1 ft,79,67
291,3,0:33.0,,Shooting foul by D. Dedmon (drawn by K. Walker),79,67
292,3,0:33.0,,K. Walker makes free throw 1 of 1,79,68
293,3,0:12.0,E. Payton misses 2-pt jump shot from 8 ft,,79,68
294,3,0:12.0,Offensive rebound by Team,,79,68
295,3,0:12.0,,Loose ball foul by C. Zeller (drawn by D. Dedmon),79,68
296,3,0:12.0,D. Dedmon makes free throw 1 of 2,,80,68
297,3,0:12.0,V. Oladipo enters the game for C. Frye,,80,68
298,3,0:12.0,D. Dedmon makes free throw 2 of 2,,81,68
299,3,0:00.0,,K. Walker misses 3-pt jump shot from 25 ft,81,68
300,3,0:00.0,,Offensive rebound by Team,81,68
301,4,11:49.0,Offensive foul by D. Dedmon (drawn by C. Zeller),,81,68
302,4,11:49.0,Turnover by D. Dedmon (offensive foul),,81,68
303,4,11:26.0,,K. Walker makes 2-pt jump shot from 17 ft,81,70
304,4,10:59.0,B. Gordon makes 2-pt jump shot from 4 ft,,83,70
305,4,10:48.0,,K. Walker misses 2-pt layup from 1 ft,83,70
306,4,10:48.0,,Offensive rebound by Team,83,70
307,4,10:26.0,,K. Walker misses 3-pt jump shot from 26 ft,83,70
308,4,10:25.0,Defensive rebound by D. Dedmon,,83,70
309,4,10:14.0,E. Payton makes 2-pt jump shot from 8 ft,,85,70
310,4,9:54.0,,C. Zeller misses 2-pt layup from 1 ft (block by D. Dedmon),85,70
311,4,9:54.0,,Offensive rebound by Team,85,70
312,4,9:54.0,,A. Jefferson enters the game for C. Zeller,85,70
313,4,9:54.0,N. Vučević enters the game for D. Dedmon,,85,70
314,4,9:50.0,,K. Walker makes 3-pt jump shot from 26 ft,85,73
315,4,9:34.0,Shooting foul by A. Jefferson (drawn by E. Payton),,85,73
316,4,9:34.0,E. Payton misses free throw 1 of 2,,85,73
317,4,9:34.0,Offensive rebound by Team,,85,73
318,4,9:34.0,E. Payton makes free throw 2 of 2,,86,73
319,4,9:16.0,,K. Walker misses 2-pt layup from 1 ft,86,73
320,4,9:14.0,Defensive rebound by C. Frye,,86,73
321,4,9:04.0,N. Vučević makes 2-pt jump shot from 9 ft (assist by E. Payton),,88,73
322,4,8:57.0,,Charlotte full timeout,88,73
323,4,8:57.0,,M. Kidd-Gilchrist enters the game for M. Williams,88,73
324,4,8:44.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by K. Walker),88,75
325,4,8:44.0,,Shooting foul by C. Frye (drawn by M. Kidd-Gilchrist),88,75
326,4,8:44.0,T. Harris enters the game for C. Frye,,88,75
327,4,8:44.0,,B. Roberts enters the game for P. Hairston,88,75
328,4,8:44.0,,M. Kidd-Gilchrist makes free throw 1 of 1,88,76
329,4,8:23.0,E. Fournier makes 2-pt layup from 1 ft,,90,76
330,4,8:14.0,,K. Walker makes 2-pt layup from 1 ft,90,78
331,4,8:14.0,,Shooting foul by T. Harris (drawn by K. Walker),90,78
332,4,8:14.0,V. Oladipo enters the game for E. Payton,,90,78
333,4,8:14.0,,K. Walker misses free throw 1 of 1,90,78
334,4,8:12.0,Defensive rebound by N. Vučević,,90,78
335,4,7:55.0,T. Harris misses 2-pt layup from 1 ft,,90,78
336,4,7:54.0,,Defensive rebound by M. Kidd-Gilchrist,90,78
337,4,7:45.0,,Shooting foul by T. Harris (drawn by K. Walker),90,78
338,4,7:45.0,,K. Walker makes free throw 1 of 2,90,79
339,4,7:45.0,,K. Walker makes free throw 2 of 2,90,80
340,4,7:42.0,Orlando full timeout,,90,80
341,4,7:36.0,E. Fournier makes 2-pt layup at rim,,92,80
342,4,7:25.0,,Shooting foul by V. Oladipo (drawn by K. Walker),92,80
343,4,7:25.0,,K. Walker misses free throw 1 of 2,92,80
344,4,7:25.0,,Offensive rebound by Team,92,80
345,4,7:25.0,,G. Henderson enters the game for B. Roberts,92,80
346,4,7:25.0,,K. Walker makes free throw 2 of 2,92,81
347,4,7:01.0,T. Harris misses 2-pt jump shot from 14 ft,,92,81
348,4,7:01.0,,Defensive rebound by G. Neal,92,81
349,4,6:44.0,,Shooting foul by N. Vučević (drawn by M. Kidd-Gilchrist),92,81
350,4,6:44.0,,M. Kidd-Gilchrist makes free throw 1 of 2,92,82
351,4,6:44.0,E. Payton enters the game for B. Gordon,,92,82
352,4,6:44.0,,M. Kidd-Gilchrist misses free throw 2 of 2,92,82
353,4,6:43.0,Defensive rebound by T. Harris,,92,82
354,4,6:26.0,E. Fournier misses 3-pt jump shot from 25 ft,,92,82
355,4,6:25.0,,Defensive rebound by M. Kidd-Gilchrist,92,82
356,4,6:10.0,,A. Jefferson misses 2-pt jump shot from 11 ft,92,82
357,4,6:09.0,Defensive rebound by E. Fournier,,92,82
358,4,5:52.0,E. Payton makes 2-pt jump shot from 11 ft,,94,82
359,4,5:37.0,,Shooting foul by N. Vučević (drawn by K. Walker),94,82
360,4,5:37.0,,K. Walker makes free throw 1 of 2,94,83
361,4,5:37.0,,K. Walker makes free throw 2 of 2,94,84
362,4,5:14.0,N. Vučević misses 2-pt jump shot from 7 ft (block by A. Jefferson),,94,84
363,4,5:12.0,Offensive rebound by N. Vučević,,94,84
364,4,5:12.0,N. Vučević misses 2-pt jump shot from 12 ft,,94,84
365,4,5:10.0,,Defensive rebound by G. Neal,94,84
366,4,4:58.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 3 ft,94,84
367,4,4:57.0,Defensive rebound by N. Vučević,,94,84
368,4,4:43.0,,Violation by K. Walker (kicked ball),94,84
369,4,4:37.0,E. Payton misses 2-pt jump shot from 9 ft,,94,84
370,4,4:37.0,Offensive rebound by Team,,94,84
371,4,4:37.0,,Loose ball foul by A. Jefferson (drawn by N. Vučević),94,84
372,4,4:24.0,E. Fournier misses 3-pt jump shot from 26 ft,,94,84
373,4,4:22.0,,Defensive rebound by A. Jefferson,94,84
374,4,4:10.0,,Turnover by A. Jefferson (offensive goaltending),94,84
375,4,3:50.0,Personal foul by G. Henderson (drawn by T. Harris),,94,84
376,4,3:47.0,Personal foul by G. Henderson (drawn by N. Vučević),,94,84
377,4,3:35.0,N. Vučević misses 2-pt jump shot from 7 ft (block by A. Jefferson),,94,84
378,4,3:35.0,Offensive rebound by Team,,94,84
379,4,3:32.0,N. Vučević misses 2-pt jump shot from 17 ft,,94,84
380,4,3:30.0,,Defensive rebound by M. Kidd-Gilchrist,94,84
381,4,3:17.0,,A. Jefferson makes 2-pt layup from 1 ft,94,86
