,QUARTER,TIME_REMAINING,BOSTON_ACTION,MILWAUKEE_ACTION,BOSTON_SCORE,MILWAUKEE_SCORE
47,1,5:07.0,,Defensive rebound by Z. Pachulia,11,19
48,1,4:58.0,,Offensive foul by G. Antetokounmpo (drawn by G. Wallace),11,19
49,1,4:58.0,,Turnover by G. Antetokounmpo (offensive foul),11,19
50,1,4:58.0,J. Sullinger enters the game for T. Zeller,,11,19
51,1,4:44.0,M. Smart makes 3-pt jump shot from 26 ft (assist by B. Bass),,14,19
52,1,4:20.0,,K. Middleton makes 2-pt jump shot from 6 ft (assist by E. İlyasova),14,21
53,1,4:11.0,Turnover by E. Turner (lost ball),,14,21
54,1,4:06.0,,K. Middleton makes 2-pt layup at rim,14,23
55,1,4:01.0,Turnover by G. Wallace (bad pass; steal by M. Carter-Williams),,14,23
56,1,3:50.0,,G. Antetokounmpo misses 2-pt jump shot from 19 ft,14,23
57,1,3:49.0,Defensive rebound by B. Bass,,14,23
58,1,3:48.0,Personal foul by M. Carter-Williams (drawn by M. Smart),,14,23
59,1,3:48.0,,Personal foul by M. Smart,14,23
60,1,3:32.0,J. Sullinger misses 2-pt jump shot from 20 ft,,14,23
61,1,3:31.0,,Defensive rebound by E. İlyasova,14,23
62,1,3:18.0,,E. İlyasova misses 3-pt jump shot from 27 ft,14,23
63,1,3:16.0,Defensive rebound by J. Sullinger,,14,23
64,1,3:05.0,Offensive foul by B. Bass (drawn by E. İlyasova),,14,23
65,1,3:05.0,Turnover by B. Bass (offensive foul),,14,23
66,1,3:05.0,P. Pressey enters the game for E. Turner,,14,23
67,1,2:55.0,,Offensive foul by K. Middleton (drawn by M. Smart),14,23
68,1,2:55.0,,Turnover by K. Middleton (offensive foul),14,23
69,1,2:55.0,,Milwaukee full timeout,14,23
70,1,2:55.0,,J. O'Bryant enters the game for E. İlyasova,14,23
71,1,2:55.0,,J. Henson enters the game for Z. Pachulia,14,23
72,1,2:42.0,M. Smart makes 3-pt jump shot from 25 ft (assist by G. Wallace),,17,23
73,1,2:23.0,,J. Henson misses 2-pt hook shot from 5 ft,17,23
74,1,2:22.0,Defensive rebound by P. Pressey,,17,23
75,1,2:15.0,K. Olynyk enters the game for B. Bass,,17,23
76,1,2:01.0,J. Sullinger misses 2-pt jump shot from 16 ft,,17,23
77,1,2:00.0,,Defensive rebound by J. O'Bryant,17,23
78,1,1:53.0,,Turnover by K. Middleton (bad pass; steal by M. Smart),17,23
79,1,1:37.0,K. Olynyk makes 3-pt jump shot from 24 ft (assist by P. Pressey),,20,23
80,1,1:14.0,,J. Henson misses 2-pt layup from 1 ft (block by J. Sullinger),20,23
81,1,1:12.0,Defensive rebound by M. Smart,,20,23
82,1,1:10.0,Turnover by P. Pressey (bad pass),,20,23
83,1,1:10.0,,T. Ennis enters the game for K. Middleton,20,23
84,1,1:10.0,,O. Mayo enters the game for M. Carter-Williams,20,23
85,1,1:00.0,,O. Mayo makes 2-pt jump shot from 8 ft (assist by J. Henson),20,25
86,1,0:47.0,K. Olynyk misses 2-pt layup at rim,,20,25
87,1,0:45.0,,Defensive rebound by J. O'Bryant,20,25
88,1,0:40.0,,O. Mayo misses 3-pt jump shot from 25 ft,20,25
89,1,0:39.0,,Offensive rebound by G. Antetokounmpo,20,25
90,1,0:39.0,,G. Antetokounmpo misses 2-pt tip-in from 1 ft,20,25
91,1,0:37.0,Defensive rebound by K. Olynyk,,20,25
92,1,0:31.0,K. Olynyk misses 2-pt layup at rim (block by J. Henson),,20,25
93,1,0:29.0,Offensive rebound by P. Pressey,,20,25
94,1,0:26.0,Turnover by G. Wallace (bad pass),,20,25
95,1,0:26.0,J. Jerebko enters the game for M. Smart,,20,25
96,1,0:08.0,,J. O'Bryant misses 2-pt layup from 2 ft (block by J. Sullinger),20,25
97,1,0:07.0,Defensive rebound by Team,,20,25
98,1,0:02.0,P. Pressey makes 2-pt layup from 1 ft,,22,25
99,1,0:00.0,,G. Antetokounmpo misses 3-pt jump shot from 36 ft,22,25
100,1,0:00.0,,Offensive rebound by Team,22,25
101,2,11:42.0,J. Jerebko makes 2-pt layup at rim (assist by J. Sullinger),,24,25
102,2,11:30.0,,Turnover by J. Henson (bad pass; steal by J. Jerebko),24,25
103,2,11:24.0,K. Olynyk makes 3-pt jump shot from 26 ft (assist by J. Jerebko),,27,25
104,2,11:11.0,,J. O'Bryant misses 2-pt jump shot from 12 ft,27,25
105,2,11:10.0,,Offensive rebound by J. O'Bryant,27,25
106,2,11:08.0,,Turnover by J. O'Bryant (lost ball; steal by K. Olynyk),27,25
107,2,11:00.0,J. Sullinger misses 2-pt layup from 1 ft (block by J. Henson),,27,25
108,2,10:58.0,,Defensive rebound by J. Gutiérrez,27,25
109,2,10:42.0,,Personal foul by J. Young (drawn by T. Ennis),27,25
110,2,10:35.0,,O. Mayo makes 2-pt jump shot from 14 ft (assist by T. Ennis),27,27
111,2,10:13.0,J. Young misses 3-pt jump shot from 23 ft,,27,27
112,2,10:12.0,Offensive rebound by J. Sullinger,,27,27
