,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CLEVELAND_ACTION,WASHINGTON_SCORE,CLEVELAND_SCORE
71,1,3:03.0,,I. Shumpert enters the game for T. Mozgov,25,16
72,1,3:03.0,,M. Dellavedova enters the game for J. Smith,25,16
73,1,3:03.0,,T. Thompson enters the game for K. Irving,25,16
74,1,2:50.0,K. Séraphin misses 2-pt jump shot from 16 ft,,25,16
75,1,2:49.0,,Defensive rebound by S. Marion,25,16
76,1,2:37.0,,Offensive foul by T. Thompson (drawn by K. Humphries),25,16
77,1,2:37.0,,Turnover by T. Thompson (offensive foul),25,16
78,1,2:21.0,K. Séraphin misses 2-pt hook shot from 8 ft,,25,16
79,1,2:18.0,,Defensive rebound by S. Marion,25,16
80,1,2:09.0,,K. Love makes 2-pt hook shot from 11 ft (assist by S. Marion),25,18
81,1,1:50.0,R. Sessions makes 3-pt jump shot from 24 ft,,28,18
82,1,1:42.0,,Turnover by M. Dellavedova (bad pass; steal by M. Webster),28,18
83,1,1:38.0,R. Sessions misses 2-pt layup from 1 ft,,28,18
84,1,1:35.0,Offensive rebound by M. Webster,,28,18
85,1,1:35.0,M. Webster misses 2-pt dunk at rim,,28,18
86,1,1:32.0,,Defensive rebound by T. Thompson,28,18
87,1,1:28.0,,I. Shumpert misses 3-pt jump shot from 24 ft,28,18
88,1,1:27.0,,Offensive rebound by T. Thompson,28,18
89,1,1:24.0,,K. Love misses 2-pt hook shot from 4 ft,28,18
90,1,1:23.0,,Offensive rebound by S. Marion,28,18
91,1,1:21.0,,S. Marion misses 2-pt jump shot from 5 ft,28,18
92,1,1:19.0,Defensive rebound by K. Séraphin,,28,18
93,1,0:59.0,K. Humphries misses 3-pt jump shot from 26 ft,,28,18
94,1,0:58.0,,Defensive rebound by M. Dellavedova,28,18
95,1,0:55.0,,Turnover by M. Dellavedova (bad pass),28,18
96,1,0:55.0,W. Bynum enters the game for R. Sessions,,28,18
97,1,0:36.0,W. Bynum misses 3-pt jump shot from 24 ft,,28,18
98,1,0:35.0,,Defensive rebound by Team,28,18
99,1,0:35.0,,J. Jones enters the game for K. Love,28,18
100,1,0:25.0,,T. Thompson makes 2-pt dunk at rim (assist by M. Dellavedova),28,20
101,1,0:03.0,K. Séraphin misses 2-pt jump shot from 9 ft,,28,20
102,1,0:01.0,Offensive rebound by O. Porter,,28,20
103,1,0:00.0,O. Porter misses 2-pt jump shot from 3 ft,,28,20
104,1,0:00.0,Offensive rebound by Team,,28,20
105,2,11:46.0,K. Séraphin makes 2-pt hook shot from 4 ft (assist by W. Bynum),,30,20
106,2,11:46.0,Shooting foul by J. Jones (drawn by K. Séraphin),,30,20
107,2,11:46.0,K. Séraphin misses free throw 1 of 1,,30,20
108,2,11:45.0,,Defensive rebound by T. Thompson,30,20
109,2,11:27.0,,T. Thompson makes 2-pt layup at rim (assist by K. Irving),30,22
110,2,11:16.0,W. Bynum makes 2-pt jump shot from 16 ft,,32,22
111,2,10:54.0,,T. Thompson makes 2-pt jump shot from 7 ft (assist by K. Irving),32,24
112,2,10:39.0,K. Séraphin makes 2-pt jump shot from 11 ft,,34,24
113,2,10:22.0,,K. Irving misses 2-pt jump shot from 16 ft,34,24
114,2,10:22.0,,Offensive rebound by T. Thompson,34,24
115,2,10:16.0,,K. Irving makes 3-pt jump shot from 24 ft (assist by T. Thompson),34,27
116,2,9:59.0,D. Blair makes 2-pt layup from 1 ft (assist by M. Webster),,36,27
117,2,9:36.0,,K. Irving misses 2-pt jump shot from 6 ft,36,27
118,2,9:34.0,Defensive rebound by D. Blair,,36,27
119,2,9:28.0,M. Webster makes 2-pt jump shot from 17 ft (assist by W. Bynum),,38,27
120,2,9:10.0,,T. Thompson misses 2-pt jump shot from 6 ft (block by K. Séraphin),38,27
121,2,9:07.0,,Offensive rebound by J. Jones,38,27
122,2,9:02.0,,J. Jones misses 2-pt layup from 3 ft,38,27
123,2,9:01.0,Defensive rebound by D. Blair,,38,27
124,2,8:51.0,W. Bynum makes 2-pt jump shot from 19 ft,,40,27
125,2,8:45.0,,Cleveland full timeout,40,27
126,2,8:45.0,,K. Perkins enters the game for S. Marion,40,27
127,2,8:45.0,,K. Love enters the game for T. Thompson,40,27
128,2,8:32.0,,Shooting foul by D. Blair (drawn by K. Love),40,27
129,2,8:32.0,,K. Love makes free throw 1 of 2,40,28
130,2,8:32.0,,K. Love makes free throw 2 of 2,40,29
131,2,8:17.0,Turnover by K. Séraphin (lost ball),,40,29
132,2,8:04.0,,K. Irving makes 2-pt jump shot from 5 ft,40,31
133,2,7:47.0,D. Blair makes 2-pt jump shot from 5 ft (assist by W. Bynum),,42,31
134,2,7:32.0,,K. Perkins makes 2-pt dunk at rim (assist by K. Irving),42,33
135,2,7:19.0,D. Blair makes 2-pt jump shot from 6 ft (assist by W. Bynum),,44,33
136,2,7:05.0,,Turnover by K. Irving (bad pass; steal by K. Séraphin),44,33
137,2,6:53.0,Personal foul by I. Shumpert (drawn by M. Webster),,44,33
138,2,6:53.0,M. Webster makes free throw 1 of 3,,45,33
139,2,6:53.0,M. Webster makes free throw 2 of 3,,46,33
140,2,6:53.0,,M. Miller enters the game for J. Jones,46,33
141,2,6:53.0,M. Webster misses free throw 3 of 3,,46,33
142,2,6:53.0,,Defensive rebound by I. Shumpert,46,33
143,2,6:36.0,,K. Love makes 3-pt jump shot from 23 ft (assist by K. Irving),46,36
144,2,6:24.0,K. Séraphin makes 2-pt jump shot from 10 ft (assist by W. Bynum),,48,36
145,2,6:07.0,,K. Love misses 2-pt jump shot from 21 ft,48,36
146,2,6:06.0,Defensive rebound by K. Séraphin,,48,36
147,2,6:03.0,Turnover by K. Séraphin (bad pass; steal by K. Irving),,48,36
148,2,6:00.0,,K. Irving misses 3-pt jump shot from 26 ft,48,36
149,2,6:00.0,Defensive rebound by Team,,48,36
150,2,6:00.0,Washington full timeout,,48,36
151,2,5:46.0,R. Butler misses 2-pt jump shot from 6 ft,,48,36
152,2,5:43.0,,Defensive rebound by K. Irving,48,36
153,2,5:39.0,,I. Shumpert misses 2-pt jump shot from 20 ft,48,36
154,2,5:38.0,Defensive rebound by W. Bynum,,48,36
155,2,5:33.0,W. Bynum makes 2-pt layup at rim,,50,36
156,2,5:20.0,,Offensive foul by K. Perkins (drawn by R. Butler),50,36
157,2,5:20.0,,Turnover by K. Perkins (offensive foul),50,36
158,2,5:07.0,W. Bynum misses 2-pt jump shot from 20 ft,,50,36
159,2,5:01.0,Offensive rebound by D. Blair,,50,36
160,2,5:01.0,D. Blair misses 2-pt tip-in at rim,,50,36
161,2,5:00.0,,Defensive rebound by K. Irving,50,36
162,2,4:52.0,,Shooting foul by D. Blair (drawn by K. Perkins),50,36
163,2,4:52.0,,K. Perkins makes free throw 1 of 2,50,37
164,2,4:52.0,K. Humphries enters the game for D. Blair,,50,37
165,2,4:52.0,,Violation by K. Perkins (lane),50,37
166,2,4:52.0,,T. Mozgov enters the game for K. Perkins,50,37
167,2,4:52.0,,K. Perkins misses free throw 2 of 2,50,37
168,2,4:52.0,Defensive rebound by Team,,50,37
169,2,4:41.0,W. Bynum makes 2-pt jump shot from 5 ft,,52,37
170,2,4:24.0,,K. Love makes 3-pt jump shot from 24 ft (assist by K. Irving),52,40
171,2,4:07.0,K. Humphries misses 2-pt jump shot from 18 ft,,52,40
172,2,4:06.0,,Defensive rebound by Team,52,40
173,2,3:51.0,,Turnover by K. Love (bad pass; steal by R. Butler),52,40
174,2,3:35.0,W. Bynum misses 2-pt jump shot from 14 ft,,52,40
175,2,3:34.0,,Defensive rebound by M. Miller,52,40
176,2,3:22.0,,T. Mozgov makes 2-pt hook shot from 5 ft,52,42
177,2,3:05.0,Shooting foul by T. Mozgov (drawn by K. Humphries),,52,42
178,2,3:05.0,K. Humphries makes free throw 1 of 2,,53,42
179,2,3:05.0,,M. Dellavedova enters the game for K. Irving,53,42
180,2,3:05.0,R. Sessions enters the game for W. Bynum,,53,42
181,2,3:05.0,O. Porter enters the game for M. Webster,,53,42
182,2,3:05.0,K. Humphries makes free throw 2 of 2,,54,42
183,2,2:53.0,,K. Love misses 2-pt jump shot from 18 ft,54,42
184,2,2:51.0,,Offensive rebound by T. Mozgov,54,42
185,2,2:39.0,,M. Dellavedova misses 2-pt jump shot from 8 ft,54,42
186,2,2:36.0,Defensive rebound by K. Séraphin,,54,42
187,2,2:32.0,K. Humphries misses 2-pt jump shot from 10 ft,,54,42
188,2,2:29.0,,Defensive rebound by I. Shumpert,54,42
189,2,2:16.0,,K. Love makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),54,45
190,2,1:50.0,R. Butler misses 2-pt jump shot from 19 ft,,54,45
191,2,1:49.0,,Defensive rebound by Team,54,45
192,2,1:49.0,Official timeout,,54,45
193,2,1:49.0,,T. Thompson enters the game for K. Love,54,45
194,2,1:28.0,,T. Mozgov misses 2-pt hook shot from 9 ft,54,45
195,2,1:27.0,Defensive rebound by K. Humphries,,54,45
196,2,1:10.0,Turnover by O. Porter (bad pass; steal by I. Shumpert),,54,45
197,2,1:04.0,,I. Shumpert makes 2-pt jump shot from 14 ft,54,47
198,2,0:41.0,R. Sessions misses 2-pt jump shot from 8 ft,,54,47
199,2,0:39.0,,Defensive rebound by T. Thompson,54,47
200,2,0:35.0,,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by T. Thompson),54,50
201,2,0:28.0,R. Butler misses 3-pt jump shot from 23 ft,,54,50
202,2,0:26.0,Offensive rebound by K. Séraphin,,54,50
203,2,0:26.0,K. Séraphin misses 2-pt tip-in at rim,,54,50
204,2,0:25.0,Offensive rebound by K. Séraphin,,54,50
205,2,0:25.0,K. Séraphin makes 2-pt layup at rim,,56,50
206,2,0:24.0,,Personal foul by K. Humphries (drawn by M. Dellavedova),56,50
207,2,0:24.0,,Cleveland full timeout,56,50
208,2,0:24.0,,J. Jones enters the game for T. Thompson,56,50
209,2,0:01.0,,J. Jones makes 3-pt jump shot from 22 ft (assist by M. Dellavedova),56,53
210,3,11:37.0,M. Gortat makes 2-pt jump shot from 9 ft,,58,53
211,3,11:12.0,,T. Thompson misses 2-pt jump shot from 7 ft,58,53
212,3,11:11.0,Defensive rebound by M. Gortat,,58,53
213,3,11:08.0,Turnover by O. Porter (lost ball),,58,53
214,3,10:58.0,,I. Shumpert makes 2-pt layup from 1 ft,58,55
215,3,10:44.0,Personal foul by M. Miller (drawn by O. Porter),,58,55
216,3,10:33.0,Personal foul by M. Miller (drawn by M. Gortat),,58,55
217,3,10:26.0,R. Butler makes 3-pt jump shot from 25 ft (assist by K. Humphries),,61,55
218,3,10:06.0,,J. Jones misses 2-pt jump shot from 19 ft,61,55
219,3,10:05.0,,Offensive rebound by T. Thompson,61,55
220,3,9:50.0,,M. Miller makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),61,58
221,3,9:27.0,M. Gortat misses 2-pt jump shot from 13 ft,,61,58
222,3,9:27.0,Offensive rebound by Team,,61,58
223,3,9:27.0,,Loose ball foul by J. Jones (drawn by K. Humphries),61,58
224,3,9:08.0,M. Gortat misses 2-pt hook shot from 6 ft,,61,58
225,3,9:05.0,,Defensive rebound by I. Shumpert,61,58
226,3,8:53.0,,I. Shumpert makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),61,61
227,3,8:31.0,M. Gortat misses 2-pt jump shot from 12 ft,,61,61
228,3,8:30.0,,Defensive rebound by T. Thompson,61,61
229,3,8:20.0,,M. Miller misses 3-pt jump shot from 29 ft,61,61
230,3,8:19.0,Defensive rebound by M. Gortat,,61,61
231,3,8:14.0,Shooting foul by M. Dellavedova (drawn by R. Sessions),,61,61
232,3,8:14.0,R. Sessions misses free throw 1 of 2,,61,61
233,3,8:14.0,Offensive rebound by Team,,61,61
234,3,8:14.0,R. Sessions misses free throw 2 of 2,,61,61
235,3,8:14.0,Offensive rebound by Team,,61,61
236,3,8:14.0,,Loose ball foul by J. Jones (drawn by K. Humphries),61,61
237,3,8:14.0,K. Humphries makes free throw 1 of 2,,62,61
238,3,8:14.0,K. Humphries makes free throw 2 of 2,,63,61
239,3,8:01.0,,I. Shumpert misses 3-pt jump shot from 23 ft,63,61
240,3,8:00.0,,Offensive rebound by I. Shumpert,63,61
241,3,7:54.0,,J. Jones misses 3-pt jump shot from 24 ft,63,61
242,3,7:52.0,Defensive rebound by R. Sessions,,63,61
243,3,7:37.0,R. Butler misses 3-pt jump shot from 25 ft,,63,61
244,3,7:36.0,Offensive rebound by K. Humphries,,63,61
245,3,7:20.0,R. Butler makes 2-pt jump shot from 17 ft (assist by M. Gortat),,65,61
246,3,7:04.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,65,61
247,3,7:03.0,Defensive rebound by O. Porter,,65,61
248,3,6:50.0,M. Gortat misses 2-pt jump shot from 10 ft,,65,61
249,3,6:49.0,,Defensive rebound by I. Shumpert,65,61
250,3,6:37.0,,Shooting foul by M. Gortat (drawn by T. Thompson),65,61
251,3,6:37.0,,T. Thompson makes free throw 1 of 2,65,62
252,3,6:37.0,M. Webster enters the game for O. Porter,,65,62
253,3,6:37.0,K. Séraphin enters the game for M. Gortat,,65,62
254,3,6:37.0,,S. Marion enters the game for M. Miller,65,62
255,3,6:37.0,,K. Perkins enters the game for J. Jones,65,62
256,3,6:37.0,,T. Thompson makes free throw 2 of 2,65,63
257,3,6:19.0,K. Séraphin misses 2-pt jump shot from 11 ft,,65,63
258,3,6:18.0,,Defensive rebound by M. Dellavedova,65,63
259,3,5:58.0,,I. Shumpert misses 2-pt jump shot from 19 ft,65,63
260,3,5:56.0,Defensive rebound by R. Butler,,65,63
261,3,5:33.0,R. Sessions makes 2-pt jump shot from 19 ft (assist by R. Butler),,67,63
262,3,5:12.0,,T. Thompson makes 2-pt dunk at rim (assist by M. Dellavedova),67,65
263,3,4:44.0,R. Butler misses 3-pt jump shot from 25 ft,,67,65
264,3,4:43.0,,Defensive rebound by I. Shumpert,67,65
265,3,4:27.0,,Turnover by K. Perkins (lost ball),67,65
266,3,4:27.0,,Cleveland full timeout,67,65
267,3,4:27.0,,J. Harris enters the game for I. Shumpert,67,65
268,3,4:14.0,M. Webster makes 3-pt jump shot from 25 ft (assist by R. Sessions),,70,65
269,3,4:00.0,,Turnover by J. Harris (step out of bounds),70,65
270,3,3:44.0,Personal foul by J. Harris (drawn by M. Webster),,70,65
271,3,3:44.0,M. Webster makes free throw 1 of 2,,71,65
272,3,3:44.0,M. Webster makes free throw 2 of 2,,72,65
273,3,3:28.0,,Shooting foul by K. Séraphin (drawn by T. Thompson),72,65
274,3,3:28.0,,T. Thompson makes free throw 1 of 2,72,66
275,3,3:28.0,,T. Thompson makes free throw 2 of 2,72,67
276,3,3:14.0,R. Butler makes 2-pt jump shot from 6 ft (assist by K. Séraphin),,74,67
277,3,2:48.0,,S. Marion misses 2-pt jump shot from 8 ft (block by R. Butler),74,67
278,3,2:45.0,Defensive rebound by M. Webster,,74,67
279,3,2:41.0,R. Butler misses 2-pt layup from 2 ft (block by T. Thompson),,74,67
280,3,2:40.0,,Defensive rebound by S. Marion,74,67
281,3,2:33.0,,J. Harris makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),74,70
282,3,2:24.0,Washington full timeout,,74,70
283,3,2:24.0,,I. Shumpert enters the game for M. Dellavedova,74,70
284,3,2:24.0,W. Bynum enters the game for R. Sessions,,74,70
285,3,2:07.0,W. Bynum misses 3-pt jump shot from 26 ft,,74,70
286,3,2:06.0,Offensive rebound by K. Séraphin,,74,70
287,3,1:48.0,M. Webster makes 2-pt jump shot from 14 ft,,76,70
288,3,1:32.0,,I. Shumpert makes 2-pt dunk at rim,76,72
289,3,1:20.0,M. Webster misses 3-pt jump shot from 24 ft,,76,72
290,3,1:19.0,,Defensive rebound by T. Thompson,76,72
291,3,1:04.0,,S. Marion misses 2-pt jump shot from 3 ft (block by K. Séraphin),76,72
292,3,1:01.0,,Offensive rebound by S. Marion,76,72
293,3,1:00.0,,S. Marion makes 2-pt layup at rim,76,74
294,3,0:36.0,R. Butler makes 3-pt jump shot from 25 ft (assist by K. Humphries),,79,74
295,3,0:21.0,,T. Thompson misses 2-pt jump shot from 9 ft,79,74
296,3,0:20.0,Defensive rebound by K. Séraphin,,79,74
297,3,0:00.0,R. Butler misses 3-pt jump shot from 24 ft,,79,74
298,3,0:00.0,Offensive rebound by Team,,79,74
299,4,11:45.0,,M. Dellavedova makes 3-pt jump shot from 23 ft (assist by I. Shumpert),79,77
300,4,11:23.0,K. Séraphin misses 2-pt hook shot from 11 ft,,79,77
301,4,11:19.0,,Defensive rebound by K. Perkins,79,77
302,4,11:02.0,,I. Shumpert makes 3-pt jump shot from 24 ft,79,80
303,4,10:39.0,D. Blair misses 2-pt jump shot from 13 ft (block by K. Perkins),,79,80
304,4,10:39.0,,Defensive rebound by Team,79,80
305,4,10:23.0,,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by I. Shumpert),79,83
306,4,10:11.0,Turnover by W. Bynum (bad pass; steal by I. Shumpert),,79,83
307,4,10:08.0,,Shooting foul by R. Sessions (drawn by I. Shumpert),79,83
308,4,10:08.0,,I. Shumpert misses free throw 1 of 2,79,83
309,4,10:08.0,,Offensive rebound by Team,79,83
310,4,10:08.0,,B. Haywood enters the game for T. Thompson,79,83
311,4,10:08.0,,I. Shumpert makes free throw 2 of 2,79,84
312,4,10:08.0,,Technical foul by K. Perkins,79,84
313,4,10:08.0,Technical foul by K. Séraphin,,79,84
314,4,9:57.0,W. Bynum misses 2-pt jump shot from 17 ft,,79,84
315,4,9:56.0,,Defensive rebound by S. Marion,79,84
316,4,9:44.0,,S. Marion misses 3-pt jump shot from 22 ft,79,84
317,4,9:43.0,Defensive rebound by W. Bynum,,79,84
318,4,9:40.0,Shooting foul by B. Haywood (drawn by W. Bynum),,79,84
319,4,9:40.0,W. Bynum misses free throw 1 of 2,,79,84
320,4,9:40.0,Offensive rebound by Team,,79,84
321,4,9:40.0,W. Bynum makes free throw 2 of 2,,80,84
322,4,9:29.0,,I. Shumpert makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),80,87
323,4,9:10.0,W. Bynum misses 3-pt jump shot from 25 ft,,80,87
324,4,9:09.0,,Defensive rebound by K. Perkins,80,87
325,4,8:48.0,,I. Shumpert makes 2-pt jump shot from 18 ft (assist by K. Perkins),80,89
326,4,8:48.0,Washington full timeout,,80,89
327,4,8:24.0,M. Webster makes 3-pt jump shot from 25 ft (assist by W. Bynum),,83,89
328,4,8:04.0,,I. Shumpert misses 2-pt jump shot from 16 ft,83,89
329,4,8:01.0,,Offensive rebound by S. Marion,83,89
330,4,7:39.0,,B. Haywood misses 2-pt jump shot from 8 ft,83,89
331,4,7:39.0,Defensive rebound by Team,,83,89
332,4,7:39.0,,J. Harris enters the game for I. Shumpert,83,89
333,4,7:20.0,K. Séraphin misses 2-pt jump shot from 12 ft,,83,89
334,4,7:18.0,,Defensive rebound by B. Haywood,83,89
335,4,7:07.0,,M. Dellavedova makes 2-pt jump shot from 22 ft,83,91
336,4,6:48.0,Turnover by K. Séraphin (traveling),,83,91
337,4,6:48.0,R. Butler enters the game for W. Bynum,,83,91
338,4,6:36.0,,S. Marion makes 2-pt jump shot from 5 ft,83,93
339,4,6:24.0,M. Webster misses 2-pt jump shot from 14 ft,,83,93
340,4,6:23.0,Offensive rebound by D. Blair,,83,93
341,4,6:21.0,D. Blair misses 2-pt jump shot from 6 ft,,83,93
342,4,6:20.0,,Defensive rebound by K. Perkins,83,93
343,4,6:04.0,,J. Harris misses 3-pt jump shot from 25 ft,83,93
344,4,6:01.0,Defensive rebound by K. Séraphin,,83,93
345,4,5:59.0,R. Sessions makes 2-pt layup at rim,,85,93
346,4,5:44.0,,J. Harris misses 2-pt jump shot from 10 ft,85,93
347,4,5:42.0,Defensive rebound by M. Webster,,85,93
348,4,5:33.0,Turnover by D. Blair (bad pass; steal by M. Dellavedova),,85,93
349,4,5:26.0,,S. Marion misses 2-pt jump shot from 11 ft,85,93
350,4,5:23.0,Defensive rebound by K. Séraphin,,85,93
351,4,5:20.0,Shooting foul by J. Harris (drawn by R. Sessions),,85,93
352,4,5:20.0,Official timeout,,85,93
353,4,5:20.0,R. Sessions makes free throw 1 of 2,,86,93
354,4,5:20.0,R. Sessions makes free throw 2 of 2,,87,93
355,4,5:03.0,,Turnover by J. Harris (bad pass; steal by D. Blair),87,93
356,4,4:59.0,Turnover by M. Webster (bad pass; steal by M. Dellavedova),,87,93
357,4,4:55.0,,K. Perkins makes 2-pt dunk at rim (assist by M. Dellavedova),87,95
358,4,4:42.0,Offensive foul by K. Séraphin (drawn by M. Dellavedova),,87,95
359,4,4:42.0,Turnover by K. Séraphin (offensive foul),,87,95
360,4,4:27.0,,Turnover by J. Harris (dbl dribble),87,95
361,4,4:15.0,R. Butler makes 2-pt jump shot from 17 ft (assist by M. Webster),,89,95
362,4,3:51.0,,Turnover by M. Dellavedova (bad pass; steal by D. Blair),89,95
363,4,3:44.0,D. Blair makes 2-pt dunk at rim (assist by K. Séraphin),,91,95
364,4,3:26.0,,Turnover by J. Harris (step out of bounds),91,95
365,4,3:20.0,Shooting foul by J. Harris (drawn by M. Webster),,91,95
366,4,3:20.0,M. Webster makes free throw 1 of 3,,92,95
367,4,3:20.0,M. Webster makes free throw 2 of 3,,93,95
368,4,3:20.0,M. Webster makes free throw 3 of 3,,94,95
369,4,2:59.0,,B. Haywood makes 2-pt jump shot from 13 ft (assist by M. Dellavedova),94,97
370,4,2:59.0,,Shooting foul by K. Séraphin (drawn by B. Haywood),94,97
371,4,2:59.0,,Cleveland full timeout,94,97
372,4,2:59.0,,B. Haywood misses free throw 1 of 1,94,97
373,4,2:58.0,,Offensive rebound by S. Marion,94,97
374,4,2:54.0,,S. Marion misses 2-pt jump shot from 6 ft,94,97
375,4,2:52.0,Defensive rebound by K. Séraphin,,94,97
376,4,2:42.0,Offensive foul by D. Blair (drawn by K. Perkins),,94,97
377,4,2:42.0,Turnover by D. Blair (offensive foul),,94,97
378,4,2:26.0,,S. Marion makes 2-pt jump shot from 9 ft,94,99
379,4,2:12.0,R. Sessions makes 3-pt jump shot from 24 ft,,97,99
380,4,1:47.0,,M. Dellavedova misses 2-pt jump shot from 12 ft,97,99
381,4,1:45.0,Defensive rebound by K. Séraphin,,97,99
382,4,1:35.0,K. Séraphin makes 2-pt hook shot from 10 ft,,99,99
383,4,1:35.0,,Cleveland full timeout,99,99
384,4,1:17.0,,Turnover by J. Harris (bad pass; steal by D. Blair),99,99
