,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,DETROIT_ACTION,CHARLOTTE_SCORE,DETROIT_SCORE
235,3,8:22.0,G. Henderson makes free throw 2 of 2,,65,68
236,3,8:08.0,,Offensive foul by G. Monroe (drawn by C. Zeller),65,68
237,3,8:08.0,,Turnover by G. Monroe (offensive foul),65,68
238,3,7:49.0,A. Jefferson makes 2-pt jump shot from 18 ft (assist by G. Henderson),,67,68
239,3,7:36.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,67,68
240,3,7:35.0,Defensive rebound by G. Henderson,,67,68
241,3,7:28.0,Turnover by G. Henderson (bad pass; steal by G. Monroe),,67,68
242,3,7:24.0,,Shooting foul by C. Zeller (drawn by K. Caldwell-Pope),67,68
243,3,7:24.0,,K. Caldwell-Pope makes free throw 1 of 2,67,69
244,3,7:24.0,M. Williams enters the game for C. Zeller,,67,69
245,3,7:24.0,,K. Caldwell-Pope makes free throw 2 of 2,67,70
246,3,7:04.0,A. Jefferson makes 2-pt hook shot from 5 ft (assist by M. Williams),,69,70
247,3,6:50.0,,K. Caldwell-Pope misses 2-pt jump shot from 5 ft,69,70
248,3,6:49.0,,Offensive rebound by K. Caldwell-Pope,69,70
249,3,6:45.0,,K. Caldwell-Pope makes 2-pt layup at rim,69,72
250,3,6:25.0,A. Jefferson makes 2-pt layup at rim (assist by G. Henderson),,71,72
251,3,6:07.0,,A. Tolliver enters the game for G. Monroe,71,72
252,3,5:59.0,,K. Caldwell-Pope misses 2-pt jump shot from 15 ft,71,72
253,3,5:58.0,Defensive rebound by A. Jefferson,,71,72
254,3,5:48.0,G. Henderson misses 2-pt jump shot from 15 ft,,71,72
255,3,5:47.0,,Defensive rebound by A. Drummond,71,72
256,3,5:39.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),71,74
257,3,5:15.0,M. Williams makes 2-pt jump shot from 20 ft (assist by M. Williams),,73,74
258,3,4:59.0,,R. Jackson misses 2-pt jump shot from 4 ft (block by M. Kidd-Gilchrist),73,74
259,3,4:57.0,Defensive rebound by M. Kidd-Gilchrist,,73,74
260,3,4:40.0,M. Williams misses 3-pt jump shot from 26 ft,,73,74
261,3,4:38.0,,Defensive rebound by T. Prince,73,74
262,3,4:23.0,,R. Jackson misses 3-pt jump shot from 25 ft,73,74
263,3,4:22.0,Defensive rebound by M. Kidd-Gilchrist,,73,74
264,3,4:14.0,G. Henderson makes 3-pt jump shot from 24 ft (assist by M. Williams),,76,74
265,3,3:57.0,,A. Drummond misses 2-pt hook shot from 6 ft,76,74
266,3,3:55.0,Defensive rebound by M. Kidd-Gilchrist,,76,74
267,3,3:46.0,M. Kidd-Gilchrist makes 2-pt jump shot from 18 ft (assist by G. Henderson),,78,74
268,3,3:46.0,,Detroit full timeout,78,74
269,3,3:46.0,B. Biyombo enters the game for A. Jefferson,,78,74
270,3,3:29.0,,A. Tolliver makes 2-pt hook shot from 5 ft (assist by K. Caldwell-Pope),78,76
271,3,3:05.0,Turnover by M. Williams (bad pass; steal by R. Jackson),,78,76
272,3,3:01.0,,T. Prince makes 2-pt layup from 1 ft (assist by R. Jackson),78,78
273,3,2:30.0,G. Henderson misses 2-pt jump shot from 18 ft,,78,78
274,3,2:28.0,,Defensive rebound by T. Prince,78,78
275,3,2:25.0,,Personal foul by B. Biyombo (drawn by A. Drummond),78,78
276,3,2:25.0,Charlotte full timeout,,78,78
277,3,2:25.0,L. Stephenson enters the game for G. Henderson,,78,78
278,3,2:25.0,,A. Drummond makes free throw 1 of 2,78,79
279,3,2:25.0,,A. Drummond makes free throw 2 of 2,78,80
280,3,2:11.0,M. Williams misses 3-pt jump shot from 25 ft,,78,80
281,3,2:10.0,,Defensive rebound by A. Tolliver,78,80
282,3,2:04.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),78,82
283,3,1:46.0,M. Williams misses 3-pt jump shot from 26 ft,,78,82
284,3,1:45.0,,Defensive rebound by K. Caldwell-Pope,78,82
285,3,1:40.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,78,82
286,3,1:38.0,Defensive rebound by Team,,78,82
287,3,1:18.0,M. Kidd-Gilchrist misses 2-pt jump shot from 18 ft,,78,82
288,3,1:17.0,,Defensive rebound by A. Tolliver,78,82
289,3,1:11.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),78,84
290,3,0:45.0,M. Williams misses 2-pt hook shot from 5 ft,,78,84
291,3,0:45.0,,Defensive rebound by Team,78,84
292,3,0:45.0,J. Maxiell enters the game for B. Biyombo,,78,84
293,3,0:36.0,,R. Jackson misses 2-pt layup from 1 ft,78,84
294,3,0:35.0,Defensive rebound by M. Kidd-Gilchrist,,78,84
295,3,0:28.0,M. Williams misses 3-pt jump shot from 25 ft,,78,84
296,3,0:27.0,Offensive rebound by M. Kidd-Gilchrist,,78,84
297,3,0:22.0,Offensive foul by M. Kidd-Gilchrist (drawn by K. Caldwell-Pope),,78,84
298,3,0:22.0,Turnover by M. Kidd-Gilchrist (offensive foul),,78,84
299,3,0:22.0,,J. Meeks enters the game for T. Prince,78,84
300,3,0:03.0,,R. Jackson misses 2-pt jump shot from 11 ft,78,84
301,3,0:02.0,Defensive rebound by M. Williams,,78,84
302,3,0:01.0,M. Williams misses 3-pt jump shot from 51 ft,,78,84
303,3,0:00.0,Offensive rebound by Team,,78,84
304,4,11:42.0,,J. Lucas III makes 2-pt jump shot from 5 ft (assist by G. Monroe),78,86
305,4,11:18.0,L. Stephenson makes 3-pt jump shot from 25 ft (assist by M. Williams),,81,86
306,4,11:02.0,,Shooting foul by M. Williams (drawn by G. Monroe),81,86
307,4,11:02.0,,G. Monroe makes free throw 1 of 2,81,87
308,4,11:02.0,G. Henderson enters the game for M. Kidd-Gilchrist,,81,87
309,4,11:02.0,,G. Monroe misses free throw 2 of 2,81,87
310,4,11:00.0,Defensive rebound by G. Henderson,,81,87
311,4,10:47.0,L. Stephenson misses 2-pt layup from 1 ft,,81,87
312,4,10:45.0,,Defensive rebound by G. Monroe,81,87
313,4,10:40.0,,A. Tolliver misses 3-pt jump shot from 26 ft,81,87
314,4,10:38.0,Defensive rebound by B. Roberts,,81,87
315,4,10:29.0,L. Stephenson makes 2-pt layup from 1 ft (assist by B. Roberts),,83,87
316,4,10:15.0,,J. Lucas III misses 2-pt jump shot from 8 ft,83,87
317,4,10:14.0,Defensive rebound by L. Stephenson,,83,87
318,4,9:56.0,M. Williams misses 3-pt jump shot from 23 ft,,83,87
319,4,9:55.0,,Defensive rebound by G. Monroe,83,87
320,4,9:35.0,,J. Meeks misses 2-pt jump shot from 19 ft,83,87
321,4,9:34.0,Defensive rebound by M. Williams,,83,87
322,4,9:24.0,M. Williams makes 3-pt jump shot from 23 ft (assist by G. Henderson),,86,87
323,4,9:09.0,,Detroit full timeout,86,87
324,4,9:02.0,,C. Butler misses 2-pt jump shot from 18 ft,86,87
325,4,9:00.0,Defensive rebound by B. Roberts,,86,87
326,4,8:45.0,L. Stephenson makes 2-pt layup at rim,,88,87
327,4,8:20.0,,J. Meeks misses 2-pt jump shot from 4 ft,88,87
328,4,8:19.0,Defensive rebound by Team,,88,87
329,4,8:05.0,L. Stephenson makes 2-pt jump shot from 17 ft,,90,87
330,4,7:47.0,,J. Meeks misses 2-pt jump shot from 8 ft,90,87
331,4,7:46.0,,Offensive rebound by G. Monroe,90,87
332,4,7:38.0,,J. Meeks makes 2-pt jump shot from 18 ft,90,89
333,4,7:18.0,Turnover by L. Stephenson (bad pass; steal by J. Meeks),,90,89
334,4,7:18.0,,Personal foul by L. Stephenson (drawn by J. Lucas III),90,89
335,4,7:18.0,,T. Prince enters the game for A. Tolliver,90,89
336,4,7:18.0,,K. Caldwell-Pope enters the game for C. Butler,90,89
337,4,7:18.0,A. Jefferson enters the game for J. Maxiell,,90,89
338,4,7:09.0,,J. Meeks misses 2-pt jump shot from 19 ft,90,89
339,4,7:08.0,Defensive rebound by B. Roberts,,90,89
340,4,6:49.0,B. Roberts makes 2-pt jump shot from 17 ft (assist by L. Stephenson),,92,89
341,4,6:30.0,,Shooting foul by L. Stephenson (drawn by K. Caldwell-Pope),92,89
342,4,6:30.0,,K. Caldwell-Pope misses free throw 1 of 2,92,89
343,4,6:30.0,,Offensive rebound by Team,92,89
344,4,6:30.0,M. Kidd-Gilchrist enters the game for B. Roberts,,92,89
345,4,6:30.0,M. Williams enters the game for M. Williams,,92,89
346,4,6:30.0,,R. Jackson enters the game for J. Lucas III,92,89
347,4,6:30.0,,K. Caldwell-Pope makes free throw 2 of 2,92,90
348,4,6:14.0,A. Jefferson misses 2-pt jump shot from 14 ft,,92,90
349,4,6:12.0,,Defensive rebound by K. Caldwell-Pope,92,90
350,4,6:04.0,,Turnover by K. Caldwell-Pope (lost ball; steal by A. Jefferson),92,90
351,4,5:48.0,A. Jefferson makes 2-pt layup at rim (assist by G. Henderson),,94,90
352,4,5:24.0,,K. Caldwell-Pope misses 2-pt jump shot from 10 ft,94,90
353,4,5:23.0,Defensive rebound by L. Stephenson,,94,90
354,4,5:11.0,M. Kidd-Gilchrist makes 2-pt layup at rim (assist by M. Williams),,96,90
355,4,4:54.0,,Turnover by R. Jackson (lost ball; steal by A. Jefferson),96,90
356,4,4:36.0,G. Henderson misses 2-pt jump shot from 4 ft (block by T. Prince),,96,90
357,4,4:36.0,Offensive rebound by Team,,96,90
358,4,4:36.0,Official timeout,,96,90
359,4,4:32.0,A. Jefferson makes 2-pt jump shot from 15 ft (assist by L. Stephenson),,98,90
360,4,4:10.0,,T. Prince misses 2-pt hook shot from 4 ft,98,90
361,4,4:07.0,Defensive rebound by A. Jefferson,,98,90
362,4,3:49.0,A. Jefferson misses 2-pt layup from 1 ft,,98,90
363,4,3:48.0,,Defensive rebound by T. Prince,98,90
364,4,3:40.0,,R. Jackson misses 2-pt jump shot from 5 ft (block by M. Kidd-Gilchrist),98,90
365,4,3:38.0,Defensive rebound by M. Kidd-Gilchrist,,98,90
366,4,3:18.0,L. Stephenson misses 2-pt jump shot from 13 ft,,98,90
367,4,3:17.0,,Defensive rebound by R. Jackson,98,90
368,4,3:08.0,,R. Jackson misses 2-pt jump shot from 3 ft (block by A. Jefferson),98,90
369,4,3:07.0,,Offensive rebound by R. Jackson,98,90
370,4,3:06.0,,A. Drummond enters the game for T. Prince,98,90
