,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,BROOKLYN_ACTION,GOLDEN STATE_SCORE,BROOKLYN_SCORE
38,1,6:26.0,,B. Lopez makes 2-pt jump shot from 13 ft (assist by D. Williams),11,14
39,1,6:15.0,S. Curry misses 3-pt jump shot from 23 ft,,11,14
40,1,6:14.0,,Defensive rebound by Team,11,14
41,1,6:02.0,,Turnover by D. Williams (lost ball; steal by D. Green),11,14
42,1,5:50.0,A. Bogut makes 2-pt dunk at rim (assist by S. Curry),,13,14
43,1,5:33.0,,D. Williams makes 2-pt jump shot from 6 ft,13,16
44,1,5:21.0,S. Curry misses 2-pt jump shot from 15 ft,,13,16
45,1,5:20.0,Offensive rebound by H. Barnes,,13,16
46,1,5:12.0,S. Curry makes 3-pt jump shot from 22 ft (assist by K. Thompson),,16,16
47,1,4:53.0,,B. Lopez makes 2-pt hook shot from 10 ft,16,18
48,1,4:43.0,A. Bogut misses 2-pt jump shot from 20 ft,,16,18
49,1,4:42.0,,Defensive rebound by D. Williams,16,18
50,1,4:31.0,,A. Anderson makes 2-pt layup from 1 ft (assist by J. Johnson),16,20
51,1,4:12.0,Turnover by D. Green (lost ball; steal by A. Anderson),,16,20
52,1,4:11.0,,Personal foul by S. Curry (drawn by M. Brown),16,20
53,1,4:11.0,A. Iguodala enters the game for S. Curry,,16,20
54,1,4:11.0,S. Livingston enters the game for H. Barnes,,16,20
55,1,3:57.0,,D. Williams misses 2-pt jump shot from 13 ft,16,20
56,1,3:56.0,Defensive rebound by D. Green,,16,20
57,1,3:47.0,K. Thompson misses 3-pt jump shot from 25 ft,,16,20
58,1,3:46.0,,Defensive rebound by A. Anderson,16,20
59,1,3:32.0,,Turnover by B. Lopez (traveling),16,20
60,1,3:32.0,M. Speights enters the game for A. Bogut,,16,20
61,1,3:15.0,D. Green misses 3-pt jump shot from 24 ft,,16,20
62,1,3:13.0,,Defensive rebound by A. Anderson,16,20
63,1,3:02.0,,Personal foul by S. Livingston (drawn by D. Williams),16,20
64,1,2:51.0,,B. Lopez makes 2-pt jump shot from 17 ft,16,22
65,1,2:34.0,Golden State full timeout,,16,22
66,1,2:34.0,Turnover by A. Iguodala (bad pass),,16,22
67,1,2:24.0,,B. Lopez makes 2-pt hook shot from 5 ft (assist by D. Williams),16,24
68,1,2:08.0,K. Thompson misses 2-pt jump shot from 18 ft,,16,24
69,1,2:07.0,,Defensive rebound by D. Williams,16,24
70,1,1:58.0,,B. Lopez misses 2-pt jump shot from 4 ft,16,24
71,1,1:57.0,,Offensive rebound by Team,16,24
72,1,1:56.0,,J. Jack enters the game for D. Williams,16,24
73,1,1:56.0,,T. Young enters the game for J. Johnson,16,24
74,1,1:56.0,J. Holiday enters the game for K. Thompson,,16,24
75,1,1:56.0,D. Lee enters the game for D. Green,,16,24
76,1,1:53.0,,Personal foul by M. Speights (drawn by M. Brown),16,24
77,1,1:44.0,,B. Lopez misses 2-pt layup from 1 ft (block by D. Lee),16,24
78,1,1:43.0,,Offensive rebound by B. Lopez,16,24
79,1,1:41.0,,B. Lopez makes 2-pt layup at rim,16,26
80,1,1:29.0,M. Speights misses 2-pt jump shot from 17 ft,,16,26
81,1,1:28.0,Offensive rebound by S. Livingston,,16,26
82,1,1:23.0,J. Holiday makes 3-pt jump shot from 22 ft (assist by A. Iguodala),,19,26
83,1,1:12.0,,B. Lopez makes 2-pt jump shot from 19 ft (assist by J. Jack),19,28
84,1,0:55.0,D. Lee makes 2-pt layup from 2 ft (assist by S. Livingston),,21,28
85,1,0:44.0,,A. Anderson makes 3-pt jump shot from 22 ft (assist by J. Jack),21,31
86,1,0:28.0,M. Speights makes 2-pt jump shot from 18 ft (assist by S. Livingston),,23,31
87,1,0:08.0,,J. Jack makes 2-pt jump shot from 19 ft,23,33
88,1,0:00.0,M. Speights misses 3-pt jump shot from 23 ft,,23,33
89,1,0:00.0,Offensive rebound by Team,,23,33
90,2,11:47.0,,T. Young misses 2-pt hook shot from 7 ft,23,33
91,2,11:45.0,Defensive rebound by F. Ezeli,,23,33
92,2,11:35.0,A. Iguodala misses 2-pt layup from 2 ft,,23,33
93,2,11:34.0,,Defensive rebound by T. Young,23,33
94,2,11:26.0,,J. Jack misses 2-pt layup from 2 ft,23,33
95,2,11:24.0,Defensive rebound by F. Ezeli,,23,33
96,2,11:15.0,A. Iguodala makes 3-pt jump shot from 22 ft,,26,33
97,2,10:56.0,,B. Lopez misses 2-pt hook shot from 9 ft,26,33
98,2,10:55.0,Defensive rebound by F. Ezeli,,26,33
99,2,10:39.0,A. Iguodala makes 2-pt jump shot from 19 ft,,28,33
100,2,10:20.0,,A. Anderson makes 3-pt jump shot from 24 ft (assist by T. Young),28,36
101,2,9:58.0,S. Livingston misses 2-pt jump shot from 11 ft,,28,36
102,2,9:56.0,Offensive rebound by D. Lee,,28,36
103,2,9:55.0,D. Lee misses 2-pt tip-in from 2 ft,,28,36
104,2,9:54.0,Offensive rebound by F. Ezeli,,28,36
105,2,9:52.0,F. Ezeli makes 2-pt tip-in from 1 ft,,30,36
106,2,9:43.0,,A. Anderson misses 3-pt jump shot from 25 ft,30,36
107,2,9:42.0,,Offensive rebound by B. Lopez,30,36
108,2,9:41.0,,B. Lopez misses 2-pt layup at rim (block by D. Lee),30,36
109,2,9:39.0,,Offensive rebound by B. Bogdanović,30,36
110,2,9:38.0,,B. Bogdanović makes 2-pt layup from 2 ft,30,38
111,2,9:21.0,S. Livingston makes 2-pt jump shot from 11 ft,,32,38
112,2,9:21.0,Shooting foul by J. Jack (drawn by S. Livingston),,32,38
113,2,9:21.0,S. Livingston makes free throw 1 of 1,,33,38
114,2,9:12.0,,B. Lopez misses 2-pt jump shot from 11 ft,33,38
115,2,9:11.0,Defensive rebound by F. Ezeli,,33,38
116,2,9:03.0,Turnover by F. Ezeli (lost ball; steal by B. Bogdanović),,33,38
117,2,8:58.0,,B. Bogdanović makes 2-pt dunk at rim,33,40
118,2,8:47.0,D. Lee makes 2-pt hook shot from 9 ft,,35,40
119,2,8:33.0,,Turnover by T. Young (lost ball; steal by D. Lee),35,40
120,2,8:26.0,Shooting foul by B. Lopez (drawn by F. Ezeli),,35,40
121,2,8:26.0,Official timeout,,35,40
122,2,8:26.0,,J. Johnson enters the game for A. Anderson,35,40
123,2,8:26.0,F. Ezeli misses free throw 1 of 2,,35,40
124,2,8:26.0,Offensive rebound by Team,,35,40
125,2,8:26.0,F. Ezeli makes free throw 2 of 2,,36,40
126,2,8:11.0,,B. Lopez makes 2-pt layup from 1 ft (assist by B. Bogdanović),36,42
127,2,7:55.0,F. Ezeli makes 2-pt dunk from 1 ft (assist by S. Livingston),,38,42
128,2,7:38.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by T. Young),38,45
129,2,7:23.0,Turnover by D. Lee (lost ball; steal by T. Young),,38,45
130,2,7:10.0,,Turnover by J. Jack (bad pass; steal by J. Holiday),38,45
131,2,7:04.0,J. Holiday misses 2-pt layup from 1 ft,,38,45
132,2,7:03.0,,Defensive rebound by J. Johnson,38,45
133,2,6:57.0,,T. Young makes 2-pt jump shot from 6 ft,38,47
134,2,6:44.0,F. Ezeli makes 2-pt layup from 1 ft (assist by D. Lee),,40,47
135,2,6:44.0,Shooting foul by J. Jack (drawn by F. Ezeli),,40,47
136,2,6:44.0,F. Ezeli makes free throw 1 of 1,,41,47
137,2,6:32.0,,Personal foul by S. Livingston (drawn by J. Jack),41,47
138,2,6:32.0,,M. Plumlee enters the game for B. Lopez,41,47
139,2,6:24.0,,T. Young misses 3-pt jump shot from 24 ft,41,47
140,2,6:23.0,Defensive rebound by A. Iguodala,,41,47
141,2,6:14.0,J. Holiday misses 2-pt jump shot from 17 ft,,41,47
142,2,6:13.0,,Defensive rebound by T. Young,41,47
143,2,6:01.0,,Turnover by J. Johnson (bad pass; steal by A. Iguodala),41,47
144,2,5:52.0,S. Livingston makes 2-pt layup from 1 ft (assist by A. Iguodala),,43,47
145,2,5:38.0,,J. Jack misses 2-pt jump shot from 18 ft,43,47
146,2,5:37.0,Defensive rebound by D. Lee,,43,47
147,2,5:29.0,A. Iguodala misses 2-pt jump shot from 6 ft,,43,47
148,2,5:28.0,,Defensive rebound by M. Plumlee,43,47
149,2,5:20.0,,T. Young makes 2-pt layup from 2 ft (assist by M. Plumlee),43,49
150,2,5:12.0,Golden State full timeout,,43,49
151,2,5:12.0,,D. Williams enters the game for J. Jack,43,49
152,2,5:12.0,S. Curry enters the game for F. Ezeli,,43,49
153,2,5:12.0,A. Bogut enters the game for S. Livingston,,43,49
154,2,4:59.0,D. Lee misses 2-pt layup from 1 ft,,43,49
155,2,4:58.0,Offensive rebound by A. Bogut,,43,49
156,2,4:57.0,A. Bogut makes 2-pt layup from 1 ft,,45,49
157,2,4:47.0,,Personal foul by S. Curry (drawn by B. Bogdanović),45,49
158,2,4:47.0,H. Barnes enters the game for A. Iguodala,,45,49
159,2,4:42.0,,Turnover by B. Bogdanović (lost ball; steal by H. Barnes),45,49
160,2,4:27.0,A. Bogut makes 2-pt layup from 1 ft (assist by S. Curry),,47,49
161,2,4:08.0,,Personal foul by A. Bogut (drawn by M. Plumlee),47,49
162,2,4:08.0,,M. Plumlee misses flagrant free throw 1 of 2,47,49
163,2,4:08.0,,Offensive rebound by Team,47,49
164,2,4:08.0,,M. Plumlee misses flagrant free throw 2 of 2,47,49
165,2,4:08.0,,Offensive rebound by Team,47,49
166,2,3:56.0,,Personal foul by S. Curry (drawn by T. Young),47,49
167,2,3:56.0,,T. Young makes free throw 1 of 2,47,50
168,2,3:56.0,S. Livingston enters the game for S. Curry,,47,50
169,2,3:56.0,K. Thompson enters the game for J. Holiday,,47,50
170,2,3:56.0,,B. Lopez enters the game for M. Plumlee,47,50
171,2,3:56.0,,T. Young makes free throw 2 of 2,47,51
172,2,3:42.0,K. Thompson misses 2-pt jump shot from 16 ft,,47,51
173,2,3:41.0,Offensive rebound by D. Lee,,47,51
174,2,3:33.0,S. Livingston makes 2-pt layup from 2 ft (assist by D. Lee),,49,51
175,2,3:22.0,,Def 3 sec tech foul by A. Bogut,49,51
176,2,3:22.0,,J. Johnson makes technical free throw,49,52
177,2,3:22.0,D. Green enters the game for D. Lee,,49,52
178,2,3:16.0,,D. Williams makes 3-pt jump shot from 28 ft,49,55
179,2,2:56.0,A. Bogut makes 2-pt hook shot from 7 ft,,51,55
180,2,2:42.0,,B. Lopez makes 2-pt jump shot from 5 ft (assist by D. Williams),51,57
181,2,2:15.0,H. Barnes misses 2-pt jump shot from 18 ft,,51,57
182,2,2:14.0,,Defensive rebound by B. Bogdanović,51,57
183,2,2:03.0,,D. Williams misses 2-pt jump shot from 6 ft,51,57
184,2,2:02.0,Defensive rebound by A. Bogut,,51,57
185,2,1:57.0,K. Thompson misses 3-pt jump shot from 24 ft,,51,57
186,2,1:56.0,,Defensive rebound by B. Lopez,51,57
187,2,1:36.0,,J. Johnson misses 2-pt layup from 3 ft (block by A. Bogut),51,57
188,2,1:34.0,Defensive rebound by S. Livingston,,51,57
189,2,1:32.0,Shooting foul by T. Young (drawn by S. Livingston),,51,57
190,2,1:32.0,,Brooklyn full timeout,51,57
191,2,1:32.0,,J. Jack enters the game for T. Young,51,57
192,2,1:32.0,,A. Anderson enters the game for B. Bogdanović,51,57
193,2,1:32.0,S. Livingston misses free throw 1 of 2,,51,57
194,2,1:32.0,Offensive rebound by Team,,51,57
195,2,1:32.0,S. Livingston misses free throw 2 of 2,,51,57
196,2,1:31.0,Offensive rebound by S. Livingston,,51,57
197,2,1:30.0,S. Livingston misses 2-pt dunk at rim,,51,57
198,2,1:29.0,,Defensive rebound by B. Lopez,51,57
199,2,1:15.0,,B. Lopez misses 2-pt jump shot from 15 ft,51,57
200,2,1:12.0,Defensive rebound by D. Green,,51,57
201,2,0:49.0,D. Green misses 2-pt layup from 4 ft (block by B. Lopez),,51,57
202,2,0:47.0,,Defensive rebound by A. Anderson,51,57
203,2,0:40.0,,B. Lopez misses 2-pt hook shot from 3 ft,51,57
204,2,0:40.0,,Offensive rebound by Team,51,57
205,2,0:38.0,,D. Williams misses 2-pt layup from 2 ft,51,57
206,2,0:35.0,Defensive rebound by H. Barnes,,51,57
207,2,0:23.0,D. Green misses 3-pt jump shot from 24 ft,,51,57
208,2,0:21.0,Offensive rebound by H. Barnes,,51,57
209,2,0:04.0,K. Thompson misses 3-pt jump shot from 25 ft,,51,57
210,2,0:02.0,,Defensive rebound by D. Williams,51,57
211,2,0:00.0,,D. Williams misses 3-pt jump shot from 55 ft,51,57
212,2,0:00.0,,Offensive rebound by Team,51,57
213,3,11:43.0,,J. Johnson misses 3-pt jump shot from 24 ft,51,57
214,3,11:42.0,Defensive rebound by K. Thompson,,51,57
215,3,11:17.0,Turnover by D. Green (3 sec),,51,57
216,3,11:00.0,,D. Williams makes 2-pt jump shot from 17 ft,51,59
217,3,10:49.0,K. Thompson misses 3-pt jump shot from 24 ft,,51,59
218,3,10:47.0,Offensive rebound by Team,,51,59
219,3,10:47.0,,Loose ball foul by M. Brown (drawn by D. Green),51,59
220,3,10:43.0,H. Barnes makes 2-pt layup from 1 ft (assist by D. Green),,53,59
221,3,10:33.0,,M. Brown misses 2-pt jump shot from 21 ft,53,59
222,3,10:33.0,,Offensive rebound by J. Johnson,53,59
223,3,10:27.0,,Personal foul by A. Bogut (drawn by M. Plumlee),53,59
224,3,10:21.0,,J. Johnson makes 2-pt jump shot from 16 ft,53,61
225,3,10:02.0,K. Thompson makes 2-pt jump shot from 10 ft,,55,61
226,3,9:54.0,,D. Williams misses 2-pt jump shot from 10 ft,55,61
227,3,9:53.0,Defensive rebound by A. Bogut,,55,61
228,3,9:47.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by D. Green),,58,61
229,3,9:26.0,,D. Williams makes 3-pt jump shot from 25 ft (assist by M. Brown),58,64
230,3,9:11.0,S. Curry misses 3-pt jump shot from 24 ft,,58,64
231,3,9:10.0,,Defensive rebound by M. Plumlee,58,64
232,3,9:00.0,,M. Plumlee misses 2-pt jump shot from 3 ft (block by A. Bogut),58,64
233,3,8:58.0,,Offensive rebound by M. Plumlee,58,64
234,3,8:56.0,,M. Plumlee misses 2-pt hook shot from 4 ft,58,64
235,3,8:55.0,Defensive rebound by D. Green,,58,64
236,3,8:51.0,Offensive foul by D. Green (drawn by M. Brown),,58,64
237,3,8:51.0,Turnover by D. Green (offensive foul),,58,64
238,3,8:39.0,,D. Williams misses 2-pt jump shot from 17 ft,58,64
239,3,8:38.0,Defensive rebound by D. Green,,58,64
240,3,8:31.0,K. Thompson misses 3-pt jump shot from 26 ft,,58,64
241,3,8:30.0,,Defensive rebound by M. Plumlee,58,64
242,3,8:20.0,,Shooting foul by S. Curry (drawn by M. Brown),58,64
243,3,8:20.0,,M. Brown makes free throw 1 of 2,58,65
244,3,8:20.0,S. Livingston enters the game for S. Curry,,58,65
245,3,8:20.0,,M. Brown makes free throw 2 of 2,58,66
246,3,8:03.0,H. Barnes misses 2-pt jump shot from 7 ft,,58,66
247,3,8:02.0,Offensive rebound by Team,,58,66
248,3,8:02.0,Offensive foul by A. Bogut (drawn by A. Anderson),,58,66
249,3,8:02.0,Turnover by A. Bogut (offensive foul),,58,66
250,3,8:02.0,M. Speights enters the game for A. Bogut,,58,66
251,3,7:49.0,,J. Johnson misses 2-pt jump shot from 6 ft,58,66
252,3,7:48.0,Defensive rebound by H. Barnes,,58,66
253,3,7:24.0,K. Thompson misses 2-pt jump shot from 10 ft,,58,66
254,3,7:23.0,,Defensive rebound by M. Plumlee,58,66
255,3,7:16.0,,Shooting foul by M. Speights (drawn by M. Plumlee),58,66
256,3,7:16.0,,M. Plumlee makes free throw 1 of 2,58,67
257,3,7:16.0,Golden State full timeout,,58,67
258,3,7:16.0,A. Iguodala enters the game for H. Barnes,,58,67
259,3,7:16.0,,M. Plumlee misses free throw 2 of 2,58,67
260,3,7:15.0,Defensive rebound by D. Green,,58,67
261,3,6:55.0,M. Speights makes 2-pt jump shot from 18 ft (assist by K. Thompson),,60,67
262,3,6:37.0,,D. Williams misses 2-pt jump shot from 10 ft,60,67
263,3,6:36.0,Defensive rebound by D. Green,,60,67
264,3,6:30.0,M. Speights makes 2-pt layup from 2 ft (assist by A. Iguodala),,62,67
265,3,6:12.0,,D. Williams makes 3-pt jump shot from 24 ft (assist by J. Johnson),62,70
266,3,5:56.0,S. Livingston makes 2-pt jump shot from 8 ft (assist by M. Speights),,64,70
267,3,5:33.0,,A. Anderson misses 3-pt jump shot from 22 ft,64,70
268,3,5:32.0,Defensive rebound by M. Speights,,64,70
269,3,5:25.0,S. Livingston makes 2-pt layup from 1 ft,,66,70
270,3,5:23.0,,Brooklyn full timeout,66,70
271,3,5:23.0,,B. Lopez enters the game for M. Plumlee,66,70
272,3,5:23.0,,J. Jack enters the game for M. Brown,66,70
273,3,5:23.0,H. Barnes enters the game for D. Green,,66,70
274,3,5:07.0,,Shooting foul by M. Speights (drawn by B. Lopez),66,70
275,3,5:07.0,,B. Lopez makes free throw 1 of 2,66,71
276,3,5:07.0,,B. Lopez misses free throw 2 of 2,66,71
277,3,5:06.0,Defensive rebound by A. Iguodala,,66,71
278,3,4:43.0,M. Speights misses 2-pt jump shot from 5 ft,,66,71
279,3,4:42.0,,Defensive rebound by J. Johnson,66,71
280,3,4:31.0,,Personal block foul by S. Livingston (drawn by D. Williams),66,71
281,3,4:31.0,,D. Williams makes free throw 1 of 2,66,72
282,3,4:31.0,F. Ezeli enters the game for M. Speights,,66,72
283,3,4:31.0,S. Curry enters the game for K. Thompson,,66,72
284,3,4:31.0,,D. Williams makes free throw 2 of 2,66,73
285,3,4:14.0,S. Livingston misses 2-pt jump shot from 15 ft,,66,73
286,3,4:13.0,,Defensive rebound by D. Williams,66,73
287,3,4:01.0,,A. Anderson makes 2-pt jump shot from 17 ft (assist by J. Johnson),66,75
288,3,3:52.0,Shooting foul by B. Lopez (drawn by S. Curry),,66,75
289,3,3:52.0,S. Curry makes free throw 1 of 2,,67,75
290,3,3:52.0,S. Curry makes free throw 2 of 2,,68,75
291,3,3:41.0,,B. Lopez makes 2-pt jump shot from 21 ft (assist by J. Jack),68,77
292,3,3:30.0,H. Barnes makes 3-pt jump shot from 24 ft (assist by S. Curry),,71,77
293,3,3:09.0,,Turnover by B. Lopez (traveling),71,77
294,3,2:51.0,F. Ezeli misses 2-pt hook shot from 7 ft,,71,77
295,3,2:50.0,,Defensive rebound by J. Johnson,71,77
296,3,2:35.0,,B. Lopez misses 2-pt jump shot from 12 ft,71,77
297,3,2:34.0,Defensive rebound by F. Ezeli,,71,77
298,3,2:21.0,F. Ezeli misses 2-pt layup from 2 ft,,71,77
299,3,2:20.0,,Defensive rebound by J. Johnson,71,77
300,3,2:13.0,,A. Anderson makes 2-pt layup from 2 ft,71,79
301,3,2:04.0,S. Curry misses 3-pt jump shot from 24 ft,,71,79
302,3,2:03.0,Offensive rebound by F. Ezeli,,71,79
303,3,2:01.0,Shooting foul by B. Lopez (drawn by F. Ezeli),,71,79
304,3,2:01.0,F. Ezeli makes free throw 1 of 2,,72,79
305,3,2:01.0,,T. Young enters the game for J. Johnson,72,79
306,3,2:01.0,,B. Bogdanović enters the game for A. Anderson,72,79
307,3,2:01.0,F. Ezeli makes free throw 2 of 2,,73,79
308,3,1:50.0,,B. Lopez makes 2-pt jump shot from 7 ft (assist by D. Williams),73,81
309,3,1:31.0,S. Curry misses 2-pt jump shot from 8 ft,,73,81
310,3,1:30.0,Offensive rebound by F. Ezeli,,73,81
311,3,1:29.0,F. Ezeli makes 2-pt dunk at rim,,75,81
312,3,1:09.0,,D. Williams makes 3-pt jump shot from 25 ft,75,84
313,3,0:57.0,Turnover by S. Curry (bad pass),,75,84
314,3,0:44.0,,D. Williams misses 3-pt jump shot from 25 ft,75,84
315,3,0:43.0,Defensive rebound by S. Curry,,75,84
316,3,0:38.0,A. Iguodala makes 2-pt layup from 2 ft (assist by S. Curry),,77,84
317,3,0:31.0,,Shooting foul by F. Ezeli (drawn by B. Lopez),77,84
318,3,0:31.0,,B. Lopez makes free throw 1 of 2,77,85
319,3,0:31.0,,B. Lopez makes free throw 2 of 2,77,86
320,3,0:12.0,S. Curry makes 3-pt jump shot from 25 ft (assist by S. Livingston),,80,86
321,3,0:01.0,,D. Williams misses 2-pt jump shot from 18 ft,80,86
322,3,0:00.0,Defensive rebound by A. Iguodala,,80,86
323,4,11:45.0,A. Iguodala makes 3-pt jump shot from 23 ft (assist by S. Curry),,83,86
324,4,11:24.0,,J. Jack misses 3-pt jump shot from 24 ft,83,86
325,4,11:23.0,Defensive rebound by H. Barnes,,83,86
326,4,11:14.0,Turnover by F. Ezeli (lost ball),,83,86
327,4,11:07.0,,B. Lopez misses 2-pt layup from 2 ft (block by F. Ezeli),83,86
328,4,11:06.0,,Offensive rebound by B. Lopez,83,86
329,4,11:05.0,,B. Lopez misses 2-pt layup from 2 ft,83,86
330,4,11:04.0,,Offensive rebound by B. Lopez,83,86
331,4,11:03.0,,B. Lopez makes 2-pt dunk at rim,83,88
332,4,11:03.0,,Shooting foul by F. Ezeli (drawn by B. Lopez),83,88
333,4,11:03.0,,B. Lopez makes free throw 1 of 1,83,89
334,4,10:47.0,A. Iguodala makes 2-pt jump shot from 13 ft,,85,89
335,4,10:27.0,,T. Young makes 2-pt layup from 1 ft,85,91
336,4,10:14.0,H. Barnes misses 3-pt jump shot from 23 ft,,85,91
337,4,10:13.0,,Defensive rebound by M. Brown,85,91
338,4,10:02.0,,B. Lopez misses 2-pt jump shot from 20 ft,85,91
339,4,10:01.0,Defensive rebound by S. Curry,,85,91
340,4,9:54.0,Shooting foul by M. Brown (drawn by F. Ezeli),,85,91
341,4,9:54.0,F. Ezeli makes free throw 1 of 2,,86,91
342,4,9:54.0,,M. Plumlee enters the game for B. Lopez,86,91
343,4,9:54.0,D. Green enters the game for S. Livingston,,86,91
344,4,9:54.0,K. Thompson enters the game for H. Barnes,,86,91
345,4,9:54.0,F. Ezeli makes free throw 2 of 2,,87,91
346,4,9:43.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,87,91
347,4,9:42.0,Defensive rebound by D. Green,,87,91
348,4,9:36.0,S. Curry makes 3-pt jump shot from 24 ft,,90,91
349,4,9:21.0,Violation by K. Thompson (kicked ball),,90,91
350,4,9:05.0,,T. Young makes 3-pt jump shot from 25 ft (assist by J. Jack),90,94
351,4,8:57.0,S. Curry makes 2-pt layup from 1 ft,,92,94
352,4,8:41.0,,T. Young makes 3-pt jump shot from 23 ft (assist by J. Jack),92,97
353,4,8:21.0,A. Iguodala misses 3-pt jump shot from 26 ft,,92,97
354,4,8:20.0,,Defensive rebound by M. Brown,92,97
355,4,8:08.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by M. Brown),92,99
356,4,8:08.0,Golden State full timeout,,92,99
357,4,8:08.0,A. Bogut enters the game for F. Ezeli,,92,99
358,4,7:54.0,Shooting foul by T. Young (drawn by S. Curry),,92,99
359,4,7:54.0,S. Curry makes free throw 1 of 2,,93,99
360,4,7:54.0,S. Curry makes free throw 2 of 2,,94,99
361,4,7:34.0,,Turnover by M. Plumlee (bad pass; steal by A. Iguodala),94,99
362,4,7:28.0,S. Curry misses 3-pt jump shot from 23 ft,,94,99
363,4,7:27.0,Offensive rebound by D. Green,,94,99
364,4,7:24.0,K. Thompson misses 3-pt jump shot from 25 ft,,94,99
365,4,7:23.0,,Defensive rebound by B. Bogdanović,94,99
366,4,7:16.0,,M. Brown misses 2-pt layup from 1 ft,94,99
367,4,7:14.0,Defensive rebound by A. Bogut,,94,99
368,4,7:07.0,K. Thompson misses 3-pt jump shot from 23 ft,,94,99
369,4,7:06.0,,Defensive rebound by M. Brown,94,99
370,4,7:05.0,,Brooklyn full timeout,94,99
371,4,7:05.0,,D. Williams enters the game for M. Brown,94,99
372,4,7:05.0,,J. Johnson enters the game for B. Bogdanović,94,99
373,4,6:53.0,,T. Young misses 2-pt jump shot from 14 ft,94,99
374,4,6:52.0,Defensive rebound by D. Green,,94,99
375,4,6:35.0,Turnover by S. Curry (bad pass; steal by T. Young),,94,99
376,4,6:30.0,,M. Plumlee makes 2-pt dunk at rim (assist by T. Young),94,101
377,4,6:12.0,D. Green makes 2-pt layup from 1 ft (assist by K. Thompson),,96,101
378,4,5:54.0,,J. Jack makes 3-pt jump shot from 22 ft (assist by T. Young),96,104
379,4,5:36.0,K. Thompson misses 2-pt jump shot from 3 ft,,96,104
380,4,5:34.0,,Defensive rebound by T. Young,96,104
381,4,5:12.0,,J. Johnson misses 3-pt jump shot from 24 ft,96,104
382,4,5:11.0,Defensive rebound by D. Green,,96,104
383,4,5:11.0,Personal foul by M. Plumlee (drawn by D. Green),,96,104
384,4,4:50.0,Turnover by K. Thompson (lost ball; steal by D. Williams),,96,104
