,QUARTER,TIME_REMAINING,ORLANDO_ACTION,NEW YORK_ACTION,ORLANDO_SCORE,NEW YORK_SCORE
111,2,11:19.0,T. Harris misses 2-pt jump shot from 5 ft,,26,22
112,2,11:18.0,,Defensive rebound by C. Aldrich,26,22
113,2,11:00.0,,T. Hardaway misses 3-pt jump shot from 25 ft,26,22
114,2,10:58.0,Defensive rebound by K. O'Quinn,,26,22
115,2,10:39.0,L. Ridnour makes 3-pt jump shot from 23 ft (assist by E. Fournier),,29,22
116,2,10:32.0,,Shooting foul by E. Fournier (drawn by T. Hardaway),29,22
117,2,10:32.0,,T. Hardaway makes free throw 1 of 2,29,23
118,2,10:32.0,C. Frye enters the game for T. Harris,,29,23
119,2,10:32.0,N. Vučević enters the game for K. O'Quinn,,29,23
120,2,10:32.0,E. Payton enters the game for L. Ridnour,,29,23
121,2,10:32.0,,T. Hardaway makes free throw 2 of 2,29,24
122,2,10:24.0,E. Payton misses 2-pt jump shot from 4 ft,,29,24
123,2,10:23.0,,Defensive rebound by C. Aldrich,29,24
124,2,10:21.0,,Turnover by C. Aldrich (bad pass; steal by E. Fournier),29,24
125,2,10:13.0,Personal foul by C. Aldrich (drawn by N. Vučević),,29,24
126,2,9:58.0,N. Vučević makes 2-pt hook shot from 3 ft (assist by E. Payton),,31,24
127,2,9:45.0,,L. Thomas misses 2-pt jump shot from 16 ft,31,24
128,2,9:43.0,Defensive rebound by N. Vučević,,31,24
129,2,9:35.0,E. Fournier misses 3-pt jump shot from 24 ft,,31,24
130,2,9:33.0,,Defensive rebound by C. Aldrich,31,24
131,2,9:20.0,,T. Hardaway misses 2-pt jump shot from 17 ft,31,24
132,2,9:18.0,Defensive rebound by C. Frye,,31,24
133,2,9:03.0,Turnover by B. Gordon (lost ball; steal by L. Thomas),,31,24
134,2,8:57.0,,T. Hardaway makes 3-pt jump shot from 25 ft,31,27
135,2,8:55.0,Orlando full timeout,,31,27
136,2,8:55.0,,C. Anthony enters the game for C. Aldrich,31,27
137,2,8:55.0,,L. Amundson enters the game for C. Early,31,27
138,2,8:42.0,Turnover by E. Payton (step out of bounds),,31,27
139,2,8:23.0,,C. Anthony misses 2-pt jump shot from 3 ft,31,27
140,2,8:21.0,Defensive rebound by E. Fournier,,31,27
141,2,8:14.0,Turnover by E. Fournier (bad pass; steal by P. Prigioni),,31,27
142,2,8:10.0,,P. Prigioni makes 2-pt layup from 1 ft,31,29
143,2,7:59.0,N. Vučević misses 2-pt jump shot from 6 ft,,31,29
144,2,7:57.0,,Defensive rebound by L. Amundson,31,29
145,2,7:51.0,,L. Thomas makes 2-pt dunk at rim (assist by C. Anthony),31,31
146,2,7:34.0,B. Gordon makes 2-pt layup from 1 ft (assist by N. Vučević),,33,31
147,2,7:14.0,,L. Thomas makes 2-pt jump shot from 16 ft (assist by T. Hardaway),33,33
148,2,7:01.0,E. Fournier makes 3-pt jump shot from 23 ft (assist by E. Payton),,36,33
149,2,6:44.0,,Turnover by P. Prigioni (bad pass; steal by B. Gordon),36,33
150,2,6:39.0,B. Gordon misses 3-pt jump shot from 25 ft,,36,33
151,2,6:38.0,,Defensive rebound by L. Thomas,36,33
152,2,6:21.0,,L. Thomas makes 2-pt jump shot from 18 ft (assist by C. Anthony),36,35
153,2,6:06.0,C. Frye makes 3-pt jump shot from 25 ft (assist by E. Payton),,39,35
154,2,5:55.0,,New York full timeout,39,35
155,2,5:55.0,Official timeout,,39,35
156,2,5:55.0,,J. Calderón enters the game for T. Hardaway,39,35
157,2,5:55.0,,L. Galloway enters the game for L. Thomas,39,35
158,2,5:55.0,,J. Smith enters the game for P. Prigioni,39,35
159,2,5:55.0,V. Oladipo enters the game for E. Fournier,,39,35
160,2,5:55.0,T. Harris enters the game for B. Gordon,,39,35
161,2,5:44.0,,L. Galloway misses 3-pt jump shot from 25 ft,39,35
162,2,5:43.0,Defensive rebound by N. Vučević,,39,35
163,2,5:42.0,Personal foul by L. Amundson (drawn by N. Vučević),,39,35
164,2,5:30.0,Turnover by E. Payton (bad pass; steal by J. Smith),,39,35
165,2,5:18.0,,L. Galloway misses 3-pt jump shot from 24 ft,39,35
166,2,5:16.0,Defensive rebound by C. Frye,,39,35
167,2,5:06.0,N. Vučević makes 2-pt layup from 2 ft (assist by C. Frye),,41,35
168,2,4:43.0,,J. Smith makes 2-pt jump shot from 17 ft (assist by J. Calderón),41,37
169,2,4:35.0,N. Vučević misses 2-pt layup from 2 ft (block by C. Anthony),,41,37
170,2,4:34.0,,Defensive rebound by J. Calderón,41,37
171,2,4:25.0,,J. Smith makes 3-pt jump shot from 22 ft (assist by J. Calderón),41,40
172,2,4:13.0,T. Harris makes 2-pt jump shot from 3 ft,,43,40
173,2,4:00.0,,J. Smith misses 3-pt jump shot from 23 ft,43,40
174,2,3:58.0,,Offensive rebound by L. Galloway,43,40
175,2,3:56.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by L. Galloway),43,43
176,2,3:55.0,Orlando full timeout,,43,43
177,2,3:46.0,V. Oladipo misses 2-pt jump shot from 15 ft,,43,43
178,2,3:44.0,,Defensive rebound by J. Smith,43,43
179,2,3:38.0,,Shooting foul by N. Vučević (drawn by C. Anthony),43,43
180,2,3:38.0,,C. Anthony makes free throw 1 of 2,43,44
181,2,3:38.0,,C. Anthony makes free throw 2 of 2,43,45
182,2,3:30.0,N. Vučević misses 2-pt jump shot from 14 ft,,43,45
183,2,3:28.0,,Defensive rebound by C. Anthony,43,45
184,2,3:21.0,,C. Anthony makes 2-pt jump shot from 4 ft,43,47
185,2,3:12.0,Shooting foul by L. Amundson (drawn by N. Vučević),,43,47
186,2,3:12.0,N. Vučević makes free throw 1 of 2,,44,47
187,2,3:12.0,,C. Aldrich enters the game for L. Amundson,44,47
188,2,3:12.0,N. Vučević makes free throw 2 of 2,,45,47
189,2,3:03.0,,J. Calderón misses 3-pt jump shot from 25 ft,45,47
190,2,3:01.0,Defensive rebound by E. Payton,,45,47
191,2,2:55.0,C. Frye makes 3-pt jump shot from 24 ft (assist by E. Payton),,48,47
192,2,2:37.0,,J. Calderón misses 2-pt layup from 1 ft,48,47
193,2,2:35.0,Defensive rebound by Team,,48,47
194,2,2:35.0,,New York full timeout,48,47
195,2,2:22.0,N. Vučević makes 2-pt jump shot from 16 ft,,50,47
196,2,1:57.0,,Shooting foul by T. Harris (drawn by C. Anthony),50,47
197,2,1:57.0,,C. Anthony misses free throw 1 of 2,50,47
198,2,1:57.0,,Offensive rebound by Team,50,47
199,2,1:57.0,,C. Anthony misses free throw 2 of 2,50,47
200,2,1:56.0,Defensive rebound by N. Vučević,,50,47
201,2,1:47.0,C. Frye misses 3-pt jump shot from 24 ft,,50,47
202,2,1:45.0,,Defensive rebound by C. Aldrich,50,47
203,2,1:35.0,,L. Galloway makes 2-pt layup from 1 ft (assist by C. Anthony),50,49
204,2,1:10.0,V. Oladipo misses 3-pt jump shot from 22 ft,,50,49
205,2,1:08.0,Offensive rebound by N. Vučević,,50,49
206,2,0:57.0,T. Harris misses 3-pt jump shot from 25 ft,,50,49
207,2,0:55.0,Offensive rebound by N. Vučević,,50,49
208,2,0:48.0,Turnover by N. Vučević (bad pass; steal by L. Galloway),,50,49
209,2,0:44.0,,C. Anthony makes 2-pt dunk at rim (assist by J. Calderón),50,51
210,2,0:37.0,E. Payton misses 2-pt layup from 1 ft,,50,51
211,2,0:35.0,,Defensive rebound by C. Aldrich,50,51
212,2,0:30.0,,J. Smith misses 2-pt layup from 1 ft,50,51
213,2,0:28.0,,Offensive rebound by L. Galloway,50,51
214,2,0:25.0,,C. Anthony misses 3-pt jump shot from 24 ft,50,51
215,2,0:24.0,Defensive rebound by N. Vučević,,50,51
216,2,0:04.0,V. Oladipo misses 2-pt jump shot from 15 ft,,50,51
217,2,0:03.0,,Defensive rebound by L. Galloway,50,51
218,2,0:00.0,,L. Galloway misses 3-pt jump shot from 43 ft,50,51
219,2,0:00.0,,Offensive rebound by Team,50,51
220,3,11:46.0,C. Frye misses 3-pt jump shot from 24 ft,,50,51
221,3,11:44.0,,Defensive rebound by L. Galloway,50,51
222,3,11:22.0,,J. Smith makes 3-pt jump shot from 23 ft (assist by J. Calderón),50,54
223,3,11:05.0,N. Vučević makes 2-pt hook shot from 8 ft (assist by D. Marble),,52,54
224,3,10:46.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by J. Calderón),52,57
225,3,10:34.0,V. Oladipo makes 2-pt layup from 1 ft (assist by C. Frye),,54,57
226,3,10:34.0,Shooting foul by L. Amundson (drawn by V. Oladipo),,54,57
227,3,10:34.0,V. Oladipo misses free throw 1 of 1,,54,57
228,3,10:34.0,,Defensive rebound by Team,54,57
229,3,10:34.0,Loose ball foul by C. Frye (drawn by J. Smith),,54,57
230,3,10:17.0,,L. Amundson misses 2-pt jump shot from 4 ft,54,57
231,3,10:15.0,Defensive rebound by C. Frye,,54,57
232,3,10:10.0,V. Oladipo misses 3-pt jump shot from 24 ft,,54,57
233,3,10:08.0,,Defensive rebound by L. Amundson,54,57
234,3,10:00.0,,Turnover by J. Smith (traveling),54,57
235,3,9:53.0,E. Payton misses 2-pt layup from 1 ft (block by L. Amundson),,54,57
236,3,9:51.0,,Defensive rebound by J. Calderón,54,57
237,3,9:47.0,,J. Smith misses 2-pt layup at rim (block by C. Frye),54,57
238,3,9:45.0,Defensive rebound by D. Marble,,54,57
239,3,9:34.0,Personal foul by J. Smith (drawn by N. Vučević),,54,57
240,3,9:34.0,,C. Aldrich enters the game for L. Amundson,54,57
241,3,9:27.0,V. Oladipo makes 2-pt layup from 2 ft,,56,57
242,3,9:13.0,,Turnover by J. Calderón (bad pass; steal by E. Payton),56,57
243,3,9:09.0,Shooting foul by J. Calderón (drawn by E. Payton),,56,57
244,3,9:09.0,E. Payton makes free throw 1 of 2,,57,57
245,3,9:09.0,E. Payton misses free throw 2 of 2,,57,57
246,3,9:08.0,,Defensive rebound by C. Aldrich,57,57
247,3,8:48.0,,L. Galloway makes 2-pt jump shot from 17 ft (assist by C. Aldrich),57,59
248,3,8:38.0,V. Oladipo makes 2-pt layup from 1 ft,,59,59
249,3,8:28.0,,Personal foul by V. Oladipo (drawn by L. Galloway),59,59
250,3,8:21.0,,C. Anthony misses 3-pt jump shot from 25 ft,59,59
251,3,8:19.0,Defensive rebound by C. Frye,,59,59
252,3,8:10.0,V. Oladipo misses 2-pt jump shot from 4 ft,,59,59
253,3,8:08.0,Offensive rebound by N. Vučević,,59,59
254,3,8:08.0,N. Vučević makes 2-pt layup from 1 ft,,61,59
255,3,7:52.0,,C. Anthony misses 2-pt jump shot from 4 ft (block by N. Vučević),61,59
256,3,7:50.0,Defensive rebound by E. Payton,,61,59
257,3,7:44.0,C. Frye misses 3-pt jump shot from 25 ft,,61,59
258,3,7:42.0,,Defensive rebound by C. Aldrich,61,59
259,3,7:38.0,,New York full timeout,61,59
260,3,7:29.0,,J. Calderón misses 2-pt jump shot from 19 ft,61,59
261,3,7:28.0,Defensive rebound by N. Vučević,,61,59
262,3,7:21.0,C. Frye makes 2-pt dunk at rim (assist by E. Payton),,63,59
263,3,7:11.0,,New York full timeout,63,59
264,3,7:11.0,,P. Prigioni enters the game for J. Calderón,63,59
265,3,7:00.0,,Turnover by P. Prigioni (lost ball),63,59
266,3,6:48.0,D. Marble misses 3-pt jump shot from 23 ft,,63,59
267,3,6:46.0,,Defensive rebound by L. Galloway,63,59
268,3,6:30.0,,C. Anthony misses 2-pt layup from 2 ft (block by D. Marble),63,59
269,3,6:29.0,,Offensive rebound by C. Anthony,63,59
270,3,6:28.0,,C. Anthony misses 2-pt layup from 2 ft,63,59
271,3,6:27.0,,Offensive rebound by C. Aldrich,63,59
272,3,6:27.0,,C. Aldrich makes 2-pt layup from 3 ft,63,61
273,3,6:20.0,Shooting foul by J. Smith (drawn by D. Marble),,63,61
274,3,6:20.0,D. Marble misses free throw 1 of 2,,63,61
275,3,6:20.0,Offensive rebound by Team,,63,61
276,3,6:20.0,D. Marble makes free throw 2 of 2,,64,61
277,3,6:04.0,,C. Aldrich makes 2-pt hook shot from 6 ft,64,63
278,3,5:58.0,Turnover by E. Payton (offensive foul),,64,63
279,3,5:58.0,Offensive foul by E. Payton (drawn by P. Prigioni),,64,63
280,3,5:58.0,A. Gordon enters the game for D. Marble,,64,63
281,3,5:42.0,,C. Anthony misses 2-pt jump shot from 13 ft,64,63
282,3,5:40.0,Defensive rebound by A. Gordon,,64,63
283,3,5:32.0,C. Frye makes 3-pt jump shot from 26 ft (assist by E. Payton),,67,63
284,3,5:16.0,,P. Prigioni makes 3-pt jump shot from 24 ft (assist by L. Galloway),67,66
285,3,5:04.0,V. Oladipo makes 2-pt layup from 2 ft,,69,66
286,3,4:40.0,,C. Aldrich makes 2-pt dunk at rim (assist by P. Prigioni),69,68
287,3,4:24.0,N. Vučević makes 2-pt layup from 1 ft,,71,68
288,3,4:06.0,,J. Smith makes 2-pt jump shot from 9 ft,71,70
289,3,3:41.0,N. Vučević misses 2-pt jump shot from 18 ft,,71,70
290,3,3:39.0,,Defensive rebound by C. Anthony,71,70
291,3,3:24.0,,C. Anthony misses 2-pt layup from 2 ft,71,70
292,3,3:23.0,Defensive rebound by N. Vučević,,71,70
293,3,3:15.0,C. Frye makes 3-pt jump shot from 24 ft (assist by E. Payton),,74,70
294,3,3:01.0,,C. Anthony makes 2-pt layup from 1 ft (assist by J. Smith),74,72
295,3,2:52.0,Orlando full timeout,,74,72
296,3,2:52.0,,Q. Acy enters the game for C. Anthony,74,72
297,3,2:52.0,,T. Hardaway enters the game for L. Galloway,74,72
298,3,2:52.0,,L. Thomas enters the game for C. Aldrich,74,72
299,3,2:52.0,E. Fournier enters the game for N. Vučević,,74,72
300,3,2:52.0,K. O'Quinn enters the game for V. Oladipo,,74,72
301,3,2:52.0,T. Harris enters the game for A. Gordon,,74,72
302,3,2:52.0,Offensive foul by E. Payton (drawn by P. Prigioni),,74,72
303,3,2:52.0,Turnover by E. Payton (offensive foul),,74,72
304,3,2:35.0,,J. Smith makes 3-pt jump shot from 23 ft (assist by L. Thomas),74,75
305,3,2:14.0,K. O'Quinn makes 2-pt hook shot from 3 ft (assist by E. Payton),,76,75
306,3,1:58.0,A. Gordon enters the game for C. Frye,,76,75
307,3,1:51.0,,J. Smith makes 2-pt jump shot from 6 ft (assist by L. Thomas),76,77
308,3,1:31.0,K. O'Quinn makes 2-pt jump shot from 17 ft,,78,77
309,3,1:20.0,,Turnover by L. Thomas (bad pass),78,77
310,3,1:20.0,L. Ridnour enters the game for E. Payton,,78,77
311,3,1:20.0,,S. Larkin enters the game for P. Prigioni,78,77
312,3,1:10.0,Personal foul by Q. Acy (drawn by A. Gordon),,78,77
313,3,1:10.0,A. Gordon misses free throw 1 of 2,,78,77
314,3,1:10.0,Offensive rebound by Team,,78,77
315,3,1:10.0,A. Gordon misses free throw 2 of 2,,78,77
316,3,1:09.0,,Defensive rebound by L. Thomas,78,77
317,3,0:47.0,,Turnover by T. Hardaway (lost ball; steal by E. Fournier),78,77
318,3,0:40.0,E. Fournier misses 3-pt jump shot from 25 ft,,78,77
319,3,0:38.0,,Defensive rebound by Q. Acy,78,77
320,3,0:30.0,,Shooting foul by A. Gordon (drawn by T. Hardaway),78,77
321,3,0:30.0,,T. Hardaway makes free throw 1 of 3,78,78
322,3,0:30.0,,T. Hardaway makes free throw 2 of 3,78,79
323,3,0:30.0,,T. Hardaway makes free throw 3 of 3,78,80
324,3,0:11.0,Turnover by T. Harris (traveling),,78,80
325,3,0:00.0,,S. Larkin makes 2-pt layup at rim,78,82
326,4,11:40.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by T. Hardaway),78,85
327,4,11:25.0,Turnover by T. Harris (lost ball),,78,85
328,4,11:11.0,,C. Anthony misses 2-pt jump shot from 16 ft,78,85
329,4,11:10.0,Defensive rebound by E. Fournier,,78,85
330,4,11:02.0,T. Harris makes 2-pt layup from 2 ft (assist by E. Fournier),,80,85
331,4,10:39.0,,Shooting foul by E. Fournier (drawn by T. Hardaway),80,85
332,4,10:39.0,,T. Hardaway makes free throw 1 of 2,80,86
333,4,10:39.0,V. Oladipo enters the game for A. Gordon,,80,86
334,4,10:39.0,,T. Hardaway misses free throw 2 of 2,80,86
335,4,10:38.0,,Offensive rebound by C. Anthony,80,86
336,4,10:36.0,Violation by K. O'Quinn (def goaltending),,80,86
337,4,10:36.0,,C. Anthony makes 2-pt jump shot from 7 ft,80,88
338,4,10:17.0,T. Harris misses 2-pt jump shot from 17 ft,,80,88
339,4,10:15.0,,Defensive rebound by T. Hardaway,80,88
340,4,10:03.0,,Turnover by S. Larkin (bad pass; steal by E. Fournier),80,88
341,4,10:02.0,Personal foul by C. Anthony (drawn by E. Fournier),,80,88
342,4,10:02.0,N. Vučević enters the game for K. O'Quinn,,80,88
343,4,10:02.0,,L. Amundson enters the game for Q. Acy,80,88
344,4,9:44.0,N. Vučević misses 2-pt jump shot from 4 ft,,80,88
345,4,9:42.0,,Defensive rebound by T. Hardaway,80,88
346,4,9:21.0,,S. Larkin makes 2-pt layup from 2 ft,80,90
347,4,9:10.0,T. Harris misses 3-pt jump shot from 25 ft,,80,90
348,4,9:08.0,Offensive rebound by V. Oladipo,,80,90
349,4,9:05.0,V. Oladipo makes 2-pt hook shot from 7 ft,,82,90
350,4,8:51.0,,T. Hardaway misses 2-pt jump shot from 12 ft,82,90
351,4,8:50.0,Defensive rebound by Team,,82,90
352,4,8:50.0,Official timeout,,82,90
353,4,8:50.0,C. Frye enters the game for E. Fournier,,82,90
354,4,8:50.0,E. Payton enters the game for L. Ridnour,,82,90
355,4,8:35.0,V. Oladipo misses 2-pt layup from 2 ft (block by L. Amundson),,82,90
356,4,8:34.0,Offensive rebound by N. Vučević,,82,90
357,4,8:33.0,N. Vučević makes 2-pt layup from 1 ft,,84,90
358,4,8:18.0,,L. Amundson makes 2-pt dunk at rim (assist by T. Hardaway),84,92
359,4,8:08.0,Shooting foul by T. Hardaway (drawn by V. Oladipo),,84,92
360,4,8:08.0,V. Oladipo misses free throw 1 of 2,,84,92
361,4,8:08.0,Offensive rebound by Team,,84,92
362,4,8:08.0,V. Oladipo makes free throw 2 of 2,,85,92
363,4,7:57.0,,S. Larkin misses 2-pt jump shot from 5 ft,85,92
364,4,7:55.0,,Offensive rebound by L. Amundson,85,92
365,4,7:53.0,,L. Thomas misses 2-pt jump shot from 11 ft,85,92
366,4,7:51.0,Defensive rebound by N. Vučević,,85,92
367,4,7:43.0,V. Oladipo misses 2-pt jump shot from 7 ft,,85,92
368,4,7:42.0,Offensive rebound by E. Payton,,85,92
369,4,7:40.0,Shooting foul by C. Anthony (drawn by E. Payton),,85,92
370,4,7:40.0,E. Payton makes free throw 1 of 2,,86,92
371,4,7:40.0,,J. Smith enters the game for L. Amundson,86,92
372,4,7:40.0,,L. Galloway enters the game for T. Hardaway,86,92
373,4,7:40.0,E. Payton makes free throw 2 of 2,,87,92
374,4,7:26.0,,L. Galloway misses 2-pt jump shot from 14 ft (block by E. Payton),87,92
375,4,7:24.0,Defensive rebound by N. Vučević,,87,92
376,4,7:15.0,V. Oladipo misses 2-pt jump shot from 4 ft,,87,92
377,4,7:13.0,,Defensive rebound by J. Smith,87,92
378,4,7:00.0,,L. Thomas makes 2-pt jump shot from 11 ft (assist by S. Larkin),87,94
379,4,6:51.0,,Violation by J. Smith (kicked ball),87,94
380,4,6:44.0,V. Oladipo misses 2-pt layup from 2 ft (block by J. Smith),,87,94
381,4,6:43.0,Offensive rebound by V. Oladipo,,87,94
