,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,OKLAHOMA CITY_ACTION,MEMPHIS_SCORE,OKLAHOMA CITY_SCORE
134,2,8:38.0,Defensive rebound by K. Koufos,,35,39
135,2,8:22.0,T. Allen misses 2-pt jump shot from 6 ft,,35,39
136,2,8:21.0,Offensive rebound by K. Koufos,,35,39
137,2,8:18.0,K. Koufos makes 2-pt hook shot from 3 ft,,37,39
138,2,7:58.0,,R. Westbrook misses 2-pt jump shot from 17 ft,37,39
139,2,7:57.0,,Offensive rebound by N. Collison,37,39
140,2,7:57.0,,N. Collison makes 2-pt layup from 1 ft,37,41
141,2,7:42.0,Turnover by N. Calathes (bad pass; steal by P. Jones),,37,41
142,2,7:39.0,,Turnover by P. Jones (bad pass; steal by K. Koufos),37,41
143,2,7:31.0,Shooting foul by D. Waiters (drawn by T. Allen),,37,41
144,2,7:31.0,T. Allen misses free throw 1 of 2,,37,41
145,2,7:31.0,Offensive rebound by Team,,37,41
146,2,7:31.0,J. Green enters the game for N. Calathes,,37,41
147,2,7:31.0,,K. Durant enters the game for P. Jones,37,41
148,2,7:31.0,,K. Perkins enters the game for N. Collison,37,41
149,2,7:31.0,,R. Jackson enters the game for D. Waiters,37,41
150,2,7:31.0,T. Allen makes free throw 2 of 2,,38,41
151,2,7:20.0,,R. Westbrook makes 2-pt layup from 2 ft (assist by K. Durant),38,43
152,2,7:05.0,Memphis full timeout,,38,43
153,2,7:05.0,Z. Randolph enters the game for J. Leuer,,38,43
154,2,7:00.0,Personal foul by K. Perkins (drawn by Z. Randolph),,38,43
155,2,6:49.0,T. Allen misses 2-pt layup from 2 ft,,38,43
156,2,6:48.0,Offensive rebound by K. Koufos,,38,43
157,2,6:43.0,T. Allen makes 2-pt layup at rim (assist by J. Green),,40,43
158,2,6:30.0,,Turnover by R. Westbrook (bad pass),40,43
159,2,6:30.0,,S. Ibaka enters the game for A. Morrow,40,43
160,2,6:12.0,B. Udrih misses 2-pt jump shot from 18 ft,,40,43
161,2,6:11.0,,Defensive rebound by S. Ibaka,40,43
162,2,6:07.0,,Shooting foul by B. Udrih (drawn by R. Westbrook),40,43
163,2,6:07.0,,R. Westbrook makes free throw 1 of 2,40,44
164,2,6:07.0,,R. Westbrook makes free throw 2 of 2,40,45
165,2,5:55.0,B. Udrih makes 2-pt jump shot from 13 ft (assist by T. Allen),,42,45
166,2,5:44.0,,Turnover by R. Westbrook (lost ball; steal by T. Allen),42,45
167,2,5:34.0,B. Udrih misses 2-pt jump shot from 7 ft,,42,45
168,2,5:33.0,,Defensive rebound by S. Ibaka,42,45
169,2,5:22.0,,R. Jackson makes 2-pt jump shot from 18 ft,42,47
170,2,5:04.0,J. Green misses 2-pt jump shot from 4 ft (block by S. Ibaka),,42,47
171,2,5:03.0,,Defensive rebound by R. Jackson,42,47
172,2,5:00.0,,Personal take foul by K. Koufos (drawn by R. Jackson),42,47
173,2,5:00.0,M. Conley enters the game for B. Udrih,,42,47
174,2,4:54.0,,R. Westbrook makes 3-pt jump shot from 24 ft (assist by K. Perkins),42,50
175,2,4:32.0,Z. Randolph misses 2-pt layup from 2 ft (block by S. Ibaka),,42,50
176,2,4:31.0,,Defensive rebound by K. Perkins,42,50
177,2,4:25.0,,R. Jackson makes 2-pt layup from 1 ft (assist by R. Westbrook),42,52
178,2,4:15.0,Memphis full timeout,,42,52
179,2,4:15.0,C. Lee enters the game for T. Allen,,42,52
180,2,4:15.0,M. Gasol enters the game for K. Koufos,,42,52
181,2,4:08.0,J. Green misses 2-pt layup from 1 ft (block by K. Durant),,42,52
182,2,4:07.0,,Defensive rebound by K. Durant,42,52
183,2,4:03.0,,K. Durant makes 3-pt jump shot from 24 ft,42,55
184,2,3:38.0,C. Lee misses 3-pt jump shot from 24 ft,,42,55
185,2,3:37.0,,Defensive rebound by R. Westbrook,42,55
186,2,3:31.0,,K. Durant makes 3-pt jump shot from 25 ft (assist by R. Westbrook),42,58
187,2,3:15.0,Personal foul by S. Ibaka (drawn by Z. Randolph),,42,58
188,2,3:05.0,M. Gasol misses 2-pt jump shot from 5 ft,,42,58
189,2,3:04.0,,Defensive rebound by Team,42,58
190,2,3:04.0,Loose ball foul by Z. Randolph (drawn by K. Durant),,42,58
191,2,2:46.0,,S. Ibaka makes 2-pt hook shot from 8 ft (assist by R. Westbrook),42,60
192,2,2:31.0,,Violation by K. Perkins (def goaltending),42,60
193,2,2:31.0,Z. Randolph makes 2-pt jump shot from 5 ft (assist by J. Green),,44,60
194,2,2:19.0,,Shooting foul by M. Gasol (drawn by R. Westbrook),44,60
195,2,2:19.0,,R. Westbrook makes free throw 1 of 3,44,61
196,2,2:19.0,,R. Westbrook makes free throw 2 of 3,44,62
197,2,2:19.0,,A. Roberson enters the game for R. Jackson,44,62
198,2,2:19.0,,R. Westbrook makes free throw 3 of 3,44,63
199,2,1:57.0,J. Green misses 2-pt jump shot from 17 ft,,44,63
200,2,1:55.0,Offensive rebound by Z. Randolph,,44,63
201,2,1:53.0,Turnover by Z. Randolph (bad pass; steal by K. Durant),,44,63
202,2,1:44.0,,K. Durant misses 3-pt jump shot from 25 ft,44,63
203,2,1:44.0,Defensive rebound by Z. Randolph,,44,63
204,2,1:34.0,M. Conley misses 2-pt jump shot from 11 ft,,44,63
205,2,1:34.0,Offensive rebound by Team,,44,63
206,2,1:34.0,,N. Collison enters the game for K. Perkins,44,63
207,2,1:25.0,J. Green misses 2-pt jump shot from 12 ft (block by K. Durant),,44,63
208,2,1:23.0,Offensive rebound by Z. Randolph,,44,63
209,2,1:22.0,Z. Randolph misses 2-pt layup at rim,,44,63
210,2,1:20.0,,Defensive rebound by S. Ibaka,44,63
211,2,1:11.0,,Turnover by S. Ibaka (lost ball),44,63
212,2,0:58.0,J. Green misses 2-pt jump shot from 20 ft,,44,63
213,2,0:57.0,,Defensive rebound by K. Durant,44,63
214,2,0:50.0,,Shooting foul by C. Lee (drawn by R. Westbrook),44,63
215,2,0:50.0,,R. Westbrook makes free throw 1 of 2,44,64
216,2,0:50.0,,R. Westbrook makes free throw 2 of 2,44,65
217,2,0:41.0,M. Conley makes 2-pt jump shot from 3 ft,,46,65
218,2,0:29.0,,N. Collison misses 2-pt jump shot from 3 ft,46,65
219,2,0:27.0,,Offensive rebound by S. Ibaka,46,65
220,2,0:26.0,,S. Ibaka misses 2-pt layup from 2 ft (block by M. Gasol),46,65
221,2,0:24.0,,Offensive rebound by S. Ibaka,46,65
222,2,0:24.0,,Shooting foul by J. Green (drawn by S. Ibaka),46,65
223,2,0:24.0,,S. Ibaka misses free throw 1 of 2,46,65
224,2,0:24.0,,Offensive rebound by Team,46,65
225,2,0:24.0,,P. Jones enters the game for N. Collison,46,65
226,2,0:24.0,,S. Ibaka makes free throw 2 of 2,46,66
227,2,0:03.0,Shooting foul by S. Ibaka (drawn by M. Conley),,46,66
228,2,0:03.0,M. Conley makes free throw 1 of 2,,47,66
229,2,0:03.0,,Oklahoma City full timeout,47,66
230,2,0:03.0,N. Calathes enters the game for Z. Randolph,,47,66
231,2,0:03.0,T. Allen enters the game for M. Gasol,,47,66
232,2,0:03.0,,A. Morrow enters the game for A. Roberson,47,66
233,2,0:03.0,,N. Collison enters the game for P. Jones,47,66
234,2,0:03.0,M. Conley makes free throw 2 of 2,,48,66
235,3,11:37.0,Z. Randolph misses 2-pt jump shot from 13 ft,,48,66
236,3,11:36.0,,Defensive rebound by K. Durant,48,66
237,3,11:22.0,,K. Durant makes 3-pt jump shot from 24 ft,48,69
238,3,11:10.0,Shooting foul by A. Roberson (drawn by J. Green),,48,69
239,3,11:10.0,J. Green makes free throw 1 of 2,,49,69
240,3,11:10.0,J. Green makes free throw 2 of 2,,50,69
241,3,10:56.0,,S. Ibaka misses 2-pt jump shot from 5 ft,50,69
242,3,10:55.0,Defensive rebound by M. Conley,,50,69
243,3,10:36.0,Z. Randolph misses 2-pt jump shot from 6 ft,,50,69
244,3,10:35.0,,Defensive rebound by K. Perkins,50,69
245,3,10:28.0,,R. Westbrook misses 2-pt jump shot from 14 ft,50,69
246,3,10:27.0,Defensive rebound by M. Gasol,,50,69
247,3,10:11.0,Turnover by Z. Randolph (lost ball; steal by R. Westbrook),,50,69
248,3,10:03.0,,Turnover by S. Ibaka (lost ball),50,69
249,3,9:56.0,M. Conley misses 3-pt jump shot from 24 ft (block by K. Durant),,50,69
250,3,9:54.0,,Defensive rebound by S. Ibaka,50,69
251,3,9:51.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),50,71
252,3,9:32.0,Shooting foul by S. Ibaka (drawn by Z. Randolph),,50,71
253,3,9:32.0,Z. Randolph makes free throw 1 of 2,,51,71
254,3,9:32.0,Z. Randolph makes free throw 2 of 2,,52,71
255,3,9:09.0,,K. Durant misses 3-pt jump shot from 24 ft,52,71
256,3,9:08.0,,Offensive rebound by Team,52,71
257,3,9:08.0,,Turnover by Team (shot clock),52,71
258,3,8:51.0,M. Gasol misses 2-pt jump shot from 17 ft,,52,71
259,3,8:50.0,,Defensive rebound by R. Westbrook,52,71
260,3,8:40.0,,A. Roberson misses 3-pt jump shot from 22 ft,52,71
261,3,8:38.0,Defensive rebound by Z. Randolph,,52,71
262,3,8:29.0,J. Green makes 2-pt layup from 1 ft,,54,71
263,3,8:16.0,,Turnover by R. Westbrook (lost ball; steal by Z. Randolph),54,71
264,3,8:16.0,Personal take foul by R. Westbrook (drawn by J. Green),,54,71
265,3,8:03.0,Z. Randolph misses 2-pt layup from 2 ft (block by S. Ibaka),,54,71
266,3,8:03.0,Offensive rebound by Team,,54,71
267,3,7:53.0,C. Lee misses 2-pt jump shot from 16 ft,,54,71
268,3,7:52.0,,Defensive rebound by K. Durant,54,71
269,3,7:46.0,,R. Westbrook makes 2-pt jump shot from 14 ft,54,73
270,3,7:22.0,Personal foul by S. Ibaka (drawn by M. Gasol),,54,73
271,3,7:22.0,,N. Collison enters the game for S. Ibaka,54,73
272,3,7:13.0,Z. Randolph misses 2-pt jump shot from 15 ft,,54,73
273,3,7:12.0,,Defensive rebound by K. Durant,54,73
274,3,6:56.0,,N. Collison misses 2-pt jump shot from 18 ft,54,73
275,3,6:55.0,Defensive rebound by M. Gasol,,54,73
276,3,6:39.0,Personal foul by A. Roberson (drawn by M. Conley),,54,73
277,3,6:39.0,M. Conley makes free throw 1 of 2,,55,73
278,3,6:39.0,M. Conley makes free throw 2 of 2,,56,73
279,3,6:25.0,,K. Durant misses 2-pt jump shot from 17 ft,56,73
280,3,6:24.0,Defensive rebound by J. Green,,56,73
281,3,6:20.0,,Offensive charge foul by J. Green (drawn by K. Durant),56,73
282,3,6:20.0,Turnover by J. Green (offensive foul),,56,73
283,3,6:20.0,,D. Waiters enters the game for A. Roberson,56,73
284,3,6:07.0,,Shooting foul by M. Gasol (drawn by N. Collison),56,73
285,3,6:07.0,,N. Collison makes free throw 1 of 2,56,74
286,3,6:07.0,,N. Collison makes free throw 2 of 2,56,75
287,3,5:53.0,M. Conley misses 2-pt jump shot from 6 ft,,56,75
288,3,5:50.0,,Defensive rebound by K. Durant,56,75
289,3,5:44.0,,R. Westbrook makes 2-pt jump shot from 13 ft (assist by K. Durant),56,77
290,3,5:44.0,Memphis full timeout,,56,77
291,3,5:44.0,T. Allen enters the game for C. Lee,,56,77
292,3,5:44.0,N. Calathes enters the game for M. Conley,,56,77
293,3,5:34.0,J. Green makes 3-pt jump shot from 24 ft (assist by N. Calathes),,59,77
294,3,5:21.0,,Personal foul by Z. Randolph (drawn by R. Westbrook),59,77
295,3,5:18.0,,K. Durant makes 2-pt dunk at rim (assist by N. Collison),59,79
296,3,4:52.0,N. Calathes misses 3-pt jump shot from 23 ft,,59,79
297,3,4:51.0,,Defensive rebound by R. Westbrook,59,79
298,3,4:46.0,,Shooting foul by T. Allen (drawn by R. Westbrook),59,79
299,3,4:46.0,,R. Westbrook makes free throw 1 of 2,59,80
300,3,4:46.0,K. Koufos enters the game for M. Gasol,,59,80
301,3,4:46.0,,M. McGary enters the game for K. Perkins,59,80
302,3,4:46.0,,R. Westbrook makes free throw 2 of 2,59,81
303,3,4:36.0,T. Allen makes 2-pt layup from 2 ft (assist by Z. Randolph),,61,81
304,3,4:36.0,Shooting foul by D. Waiters (drawn by T. Allen),,61,81
305,3,4:36.0,T. Allen misses free throw 1 of 1,,61,81
306,3,4:34.0,,Defensive rebound by D. Waiters,61,81
307,3,4:23.0,,R. Westbrook misses 3-pt jump shot from 24 ft,61,81
308,3,4:22.0,Defensive rebound by J. Green,,61,81
309,3,4:08.0,N. Calathes makes 2-pt layup from 1 ft (assist by Z. Randolph),,63,81
310,3,3:51.0,,R. Westbrook misses 2-pt jump shot from 20 ft,63,81
311,3,3:49.0,Defensive rebound by T. Allen,,63,81
312,3,3:46.0,T. Allen makes 2-pt dunk at rim,,65,81
313,3,3:45.0,,Oklahoma City full timeout,65,81
314,3,3:25.0,,R. Westbrook misses 2-pt jump shot from 3 ft,65,81
315,3,3:24.0,Defensive rebound by Team,,65,81
316,3,3:10.0,J. Green misses 2-pt jump shot from 19 ft,,65,81
317,3,3:09.0,,Defensive rebound by M. McGary,65,81
318,3,3:02.0,,Personal foul by T. Allen (drawn by D. Waiters),65,81
319,3,2:46.0,,D. Waiters makes 2-pt dunk at rim,65,83
320,3,2:25.0,Z. Randolph misses 2-pt jump shot from 4 ft,,65,83
321,3,2:24.0,Offensive rebound by Z. Randolph,,65,83
322,3,2:23.0,Z. Randolph misses 2-pt layup from 2 ft,,65,83
323,3,2:22.0,,Defensive rebound by K. Durant,65,83
324,3,2:11.0,,M. McGary misses 2-pt dunk at rim (block by K. Koufos),65,83
325,3,2:10.0,,Offensive rebound by M. McGary,65,83
326,3,2:08.0,,M. McGary misses 2-pt layup from 1 ft,65,83
327,3,2:07.0,Defensive rebound by T. Allen,,65,83
328,3,2:01.0,J. Green misses 3-pt jump shot from 24 ft,,65,83
329,3,1:59.0,,Defensive rebound by K. Durant,65,83
330,3,1:43.0,,K. Durant misses 2-pt jump shot from 7 ft,65,83
331,3,1:41.0,Defensive rebound by Team,,65,83
332,3,1:41.0,J. Adams enters the game for Z. Randolph,,65,83
333,3,1:41.0,,R. Jackson enters the game for R. Westbrook,65,83
334,3,1:31.0,N. Calathes makes 2-pt layup from 1 ft,,67,83
335,3,1:21.0,,D. Waiters misses 3-pt jump shot from 24 ft,67,83
336,3,1:19.0,Defensive rebound by N. Calathes,,67,83
337,3,1:05.0,J. Green makes 2-pt jump shot from 3 ft,,69,83
338,3,0:37.0,,D. Waiters makes 2-pt jump shot from 22 ft,69,85
339,3,0:28.0,Turnover by J. Adams (lost ball),,69,85
340,3,0:06.0,,K. Durant misses 2-pt jump shot from 15 ft,69,85
341,3,0:05.0,Defensive rebound by J. Adams,,69,85
342,3,0:00.0,N. Calathes misses 2-pt jump shot from 4 ft,,69,85
343,3,0:00.0,,Defensive rebound by Team,69,85
344,4,11:47.0,,D. Waiters misses 2-pt jump shot from 19 ft,69,85
345,4,11:46.0,,Offensive rebound by N. Collison,69,85
346,4,11:39.0,,N. Collison misses 3-pt jump shot from 22 ft,69,85
347,4,11:39.0,Defensive rebound by T. Allen,,69,85
348,4,11:16.0,Turnover by T. Allen (bad pass; steal by R. Jackson),,69,85
349,4,11:12.0,,D. Waiters makes 2-pt dunk at rim (assist by R. Jackson),69,87
350,4,10:49.0,Shooting foul by M. McGary (drawn by K. Koufos),,69,87
351,4,10:49.0,K. Koufos misses free throw 1 of 2,,69,87
352,4,10:49.0,Offensive rebound by Team,,69,87
353,4,10:49.0,K. Koufos misses free throw 2 of 2,,69,87
354,4,10:48.0,,Defensive rebound by R. Jackson,69,87
355,4,10:31.0,,R. Jackson misses 2-pt jump shot from 23 ft,69,87
356,4,10:31.0,,Offensive rebound by Team,69,87
357,4,10:28.0,,A. Morrow makes 2-pt jump shot from 4 ft (assist by D. Waiters),69,89
358,4,10:13.0,N. Calathes makes 2-pt layup from 1 ft,,71,89
359,4,9:55.0,,Personal foul by N. Calathes (drawn by R. Jackson),71,89
360,4,9:49.0,,A. Morrow misses 3-pt jump shot from 22 ft,71,89
361,4,9:48.0,Defensive rebound by T. Allen,,71,89
362,4,9:43.0,B. Udrih misses 2-pt jump shot from 3 ft (block by N. Collison),,71,89
363,4,9:42.0,Offensive rebound by Team,,71,89
364,4,9:31.0,Turnover by N. Calathes (bad pass; steal by A. Morrow),,71,89
365,4,9:26.0,,Turnover by R. Jackson (bad pass),71,89
366,4,9:15.0,Shooting foul by M. McGary (drawn by B. Udrih),,71,89
367,4,9:15.0,B. Udrih misses free throw 1 of 2,,71,89
368,4,9:15.0,Offensive rebound by Team,,71,89
369,4,9:15.0,B. Udrih makes free throw 2 of 2,,72,89
370,4,8:57.0,,N. Collison makes 2-pt layup from 1 ft (assist by A. Morrow),72,91
371,4,8:48.0,N. Calathes makes 2-pt jump shot from 7 ft,,74,91
372,4,8:34.0,,A. Morrow misses 2-pt jump shot from 4 ft,74,91
373,4,8:33.0,Defensive rebound by J. Leuer,,74,91
374,4,8:23.0,B. Udrih misses 2-pt jump shot from 16 ft,,74,91
375,4,8:22.0,,Defensive rebound by A. Morrow,74,91
376,4,8:09.0,,Personal foul by N. Calathes (drawn by D. Waiters),74,91
377,4,8:09.0,Official timeout,,74,91
378,4,7:56.0,,A. Morrow misses 3-pt jump shot from 24 ft,74,91
379,4,7:55.0,Defensive rebound by K. Koufos,,74,91
380,4,7:40.0,J. Leuer makes 2-pt jump shot from 2 ft,,76,91
381,4,7:25.0,,R. Jackson makes 2-pt layup from 2 ft,76,93
382,4,7:11.0,J. Leuer makes 2-pt jump shot from 17 ft (assist by N. Calathes),,78,93
383,4,6:57.0,,M. McGary misses 2-pt jump shot from 3 ft,78,93
384,4,6:56.0,Defensive rebound by N. Calathes,,78,93
385,4,6:48.0,Shooting foul by R. Jackson (drawn by J. Leuer),,78,93
386,4,6:48.0,J. Leuer misses free throw 1 of 2,,78,93
387,4,6:48.0,Offensive rebound by Team,,78,93
