,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DENVER_ACTION,OKLAHOMA CITY_SCORE,DENVER_SCORE
89,1,1:57.0,A. Roberson makes 3-pt jump shot from 23 ft (assist by N. Collison),,22,22
90,1,1:38.0,,D. Arthur makes 3-pt jump shot from 26 ft (assist by T. Lawson),22,25
91,1,1:18.0,Shooting foul by D. Gallinari (drawn by K. Perkins),,22,25
92,1,1:18.0,K. Perkins makes free throw 1 of 2,,23,25
93,1,1:18.0,,R. Foye enters the game for A. Afflalo,23,25
94,1,1:18.0,K. Perkins makes free throw 2 of 2,,24,25
95,1,1:05.0,,T. Lawson misses 2-pt jump shot from 3 ft,24,25
96,1,1:04.0,Defensive rebound by K. Perkins,,24,25
97,1,0:52.0,Turnover by S. Telfair (lost ball; steal by D. Gallinari),,24,25
98,1,0:48.0,,T. Mozgov makes 2-pt dunk at rim (assist by D. Gallinari),24,27
99,1,0:30.0,A. Roberson misses 3-pt jump shot from 22 ft,,24,27
100,1,0:29.0,Offensive rebound by N. Collison,,24,27
101,1,0:25.0,A. Morrow makes 2-pt jump shot from 9 ft,,26,27
102,1,0:03.0,,T. Lawson misses 2-pt jump shot from 19 ft,26,27
103,1,0:02.0,Defensive rebound by A. Roberson,,26,27
104,1,0:00.0,A. Roberson misses 3-pt jump shot from 44 ft,,26,27
105,1,0:00.0,Offensive rebound by Team,,26,27
106,2,11:37.0,N. Collison misses 2-pt layup from 1 ft,,26,27
107,2,11:36.0,,Defensive rebound by J. McGee,26,27
108,2,11:20.0,,J. McGee makes 2-pt jump shot from 3 ft (assist by N. Robinson),26,29
109,2,11:04.0,S. Telfair makes 3-pt jump shot from 24 ft (assist by A. Roberson),,29,29
110,2,10:53.0,,Personal foul by A. Morrow (drawn by R. Foye),29,29
111,2,10:53.0,J. Lamb enters the game for A. Roberson,,29,29
112,2,10:43.0,,D. Arthur misses 3-pt jump shot from 25 ft,29,29
113,2,10:42.0,Defensive rebound by K. Perkins,,29,29
114,2,10:31.0,K. Perkins misses 2-pt jump shot from 6 ft,,29,29
115,2,10:29.0,,Defensive rebound by J. McGee,29,29
116,2,10:22.0,,N. Robinson misses 2-pt jump shot from 6 ft,29,29
117,2,10:22.0,Defensive rebound by Team,,29,29
118,2,10:22.0,,Loose ball foul by J. McGee (drawn by A. Morrow),29,29
119,2,10:07.0,J. Lamb makes 3-pt jump shot from 26 ft (assist by N. Collison),,32,29
120,2,9:52.0,,R. Foye makes 3-pt jump shot from 23 ft (assist by D. Arthur),32,32
121,2,9:31.0,Shooting foul by D. Arthur (drawn by K. Perkins),,32,32
122,2,9:31.0,K. Perkins makes free throw 1 of 2,,33,32
123,2,9:31.0,K. Perkins misses free throw 2 of 2,,33,32
124,2,9:30.0,,Defensive rebound by J. McGee,33,32
125,2,9:17.0,,Turnover by R. Foye (bad pass; steal by K. Perkins),33,32
126,2,8:57.0,N. Collison makes 3-pt jump shot from 25 ft (assist by A. Morrow),,36,32
127,2,8:38.0,,D. Arthur makes 2-pt jump shot from 17 ft,36,34
128,2,8:28.0,Turnover by A. Morrow (offensive foul),,36,34
129,2,8:28.0,Offensive foul by A. Morrow (drawn by D. Gallinari),,36,34
130,2,8:28.0,R. Jackson enters the game for A. Morrow,,36,34
131,2,8:12.0,,Shooting foul by K. Perkins (drawn by J. McGee),36,34
132,2,8:12.0,,J. McGee makes free throw 1 of 2,36,35
133,2,8:12.0,,J. McGee makes free throw 2 of 2,36,36
134,2,7:48.0,Turnover by K. Perkins (lost ball; steal by N. Robinson),,36,36
135,2,7:41.0,,D. Arthur misses 2-pt jump shot from 14 ft,36,36
136,2,7:40.0,,Offensive rebound by J. McGee,36,36
137,2,7:40.0,,J. McGee misses 2-pt tip-in at rim,36,36
138,2,7:38.0,,Offensive rebound by D. Arthur,36,36
139,2,7:35.0,,D. Arthur makes 2-pt jump shot from 19 ft,36,38
140,2,7:14.0,S. Telfair makes 2-pt jump shot from 20 ft (assist by R. Jackson),,38,38
141,2,7:00.0,,N. Robinson makes 3-pt jump shot from 27 ft,38,41
142,2,6:47.0,Personal block foul by D. Arthur (drawn by R. Jackson),,38,41
143,2,6:47.0,S. Ibaka enters the game for N. Collison,,38,41
144,2,6:38.0,Turnover by J. Lamb (bad pass; steal by D. Arthur),,38,41
145,2,6:37.0,,Personal take foul by S. Telfair (drawn by N. Robinson),38,41
146,2,6:37.0,,K. Faried enters the game for D. Arthur,38,41
147,2,6:25.0,,N. Robinson makes 3-pt jump shot from 24 ft,38,44
148,2,6:20.0,Oklahoma City full timeout,,38,44
149,2,6:20.0,S. Adams enters the game for K. Perkins,,38,44
150,2,6:10.0,R. Jackson misses 2-pt dunk at rim,,38,44
151,2,6:09.0,,Defensive rebound by D. Gallinari,38,44
152,2,5:59.0,,J. McGee misses 2-pt layup from 3 ft,38,44
153,2,5:58.0,,Offensive rebound by N. Robinson,38,44
154,2,5:53.0,,Personal foul by S. Telfair (drawn by R. Foye),38,44
155,2,5:53.0,L. Thomas enters the game for S. Telfair,,38,44
156,2,5:42.0,,K. Faried misses 2-pt jump shot from 16 ft,38,44
157,2,5:41.0,Defensive rebound by Team,,38,44
158,2,5:41.0,,Loose ball foul by D. Gallinari (drawn by L. Thomas),38,44
159,2,5:25.0,L. Thomas misses 2-pt jump shot from 3 ft,,38,44
160,2,5:24.0,,Defensive rebound by K. Faried,38,44
161,2,5:19.0,,K. Faried misses 2-pt layup from 2 ft,38,44
162,2,5:17.0,Defensive rebound by S. Ibaka,,38,44
163,2,5:10.0,R. Jackson misses 2-pt jump shot from 17 ft,,38,44
164,2,5:09.0,Offensive rebound by S. Adams,,38,44
165,2,5:09.0,S. Adams makes 2-pt tip-in from 1 ft,,40,44
166,2,4:54.0,,J. McGee makes 2-pt dunk at rim (assist by N. Robinson),40,46
167,2,4:54.0,,Violation by Team (delay of game),40,46
168,2,4:42.0,Shooting foul by R. Foye (drawn by S. Adams),,40,46
169,2,4:42.0,S. Adams misses free throw 1 of 2,,40,46
170,2,4:42.0,Offensive rebound by Team,,40,46
171,2,4:42.0,,T. Lawson enters the game for R. Foye,40,46
172,2,4:42.0,,A. Afflalo enters the game for J. McGee,40,46
173,2,4:42.0,,T. Mozgov enters the game for N. Robinson,40,46
174,2,4:42.0,S. Adams misses free throw 2 of 2,,40,46
175,2,4:40.0,,Defensive rebound by A. Afflalo,40,46
176,2,4:21.0,,K. Faried misses 2-pt hook shot from 3 ft,40,46
177,2,4:20.0,Defensive rebound by Team,,40,46
178,2,3:54.0,L. Thomas misses 2-pt jump shot from 18 ft,,40,46
179,2,3:53.0,,Defensive rebound by K. Faried,40,46
180,2,3:41.0,,A. Afflalo misses 3-pt jump shot from 23 ft,40,46
181,2,3:39.0,,Offensive rebound by K. Faried,40,46
182,2,3:20.0,,D. Gallinari misses 3-pt jump shot from 24 ft,40,46
183,2,3:18.0,Defensive rebound by S. Ibaka,,40,46
184,2,2:58.0,S. Ibaka makes 2-pt jump shot from 16 ft (assist by R. Jackson),,42,46
185,2,2:37.0,,T. Lawson makes 2-pt jump shot from 10 ft,42,48
186,2,2:19.0,S. Ibaka makes 2-pt jump shot from 15 ft (assist by R. Jackson),,44,48
187,2,2:05.0,,A. Afflalo misses 2-pt jump shot from 12 ft,44,48
188,2,2:02.0,Defensive rebound by S. Ibaka,,44,48
189,2,1:49.0,R. Jackson makes 2-pt layup from 2 ft,,46,48
190,2,1:47.0,,Denver full timeout,46,48
191,2,1:47.0,,W. Chandler enters the game for D. Gallinari,46,48
192,2,1:35.0,,W. Chandler makes 3-pt jump shot from 23 ft (assist by T. Lawson),46,51
193,2,1:17.0,J. Lamb makes 3-pt jump shot from 25 ft (assist by R. Jackson),,49,51
194,2,0:59.0,,W. Chandler misses 3-pt jump shot from 26 ft,49,51
195,2,0:57.0,,Offensive rebound by Team,49,51
196,2,0:48.0,,T. Mozgov makes 2-pt layup from 2 ft (assist by T. Lawson),49,53
197,2,0:48.0,,Shooting foul by S. Ibaka (drawn by T. Mozgov),49,53
198,2,0:48.0,N. Collison enters the game for S. Ibaka,,49,53
199,2,0:48.0,,T. Mozgov makes free throw 1 of 1,49,54
200,2,0:30.0,J. Lamb misses 3-pt jump shot from 25 ft,,49,54
201,2,0:28.0,,Defensive rebound by K. Faried,49,54
202,2,0:23.0,,T. Lawson misses 3-pt jump shot from 26 ft,49,54
203,2,0:22.0,Defensive rebound by J. Lamb,,49,54
204,2,0:01.0,R. Jackson misses 2-pt jump shot from 21 ft,,49,54
205,2,0:00.0,Offensive rebound by Team,,49,54
206,3,11:40.0,S. Ibaka misses 2-pt jump shot from 16 ft,,49,54
207,3,11:38.0,,Defensive rebound by K. Faried,49,54
208,3,11:19.0,,A. Afflalo misses 2-pt jump shot from 17 ft,49,54
209,3,11:18.0,,Offensive rebound by K. Faried,49,54
210,3,11:12.0,,T. Mozgov makes 2-pt dunk at rim (assist by T. Lawson),49,56
211,3,10:55.0,R. Jackson makes 2-pt layup from 1 ft,,51,56
212,3,10:46.0,,K. Faried makes 2-pt jump shot from 7 ft (assist by T. Lawson),51,58
213,3,10:24.0,S. Adams makes 2-pt layup at rim (assist by L. Thomas),,53,58
214,3,10:24.0,Shooting foul by A. Afflalo (drawn by S. Adams),,53,58
215,3,10:24.0,S. Adams makes free throw 1 of 1,,54,58
216,3,10:10.0,,A. Afflalo makes 2-pt jump shot from 14 ft (assist by T. Lawson),54,60
217,3,9:54.0,J. Lamb misses 2-pt jump shot from 11 ft,,54,60
218,3,9:52.0,,Defensive rebound by W. Chandler,54,60
219,3,9:48.0,,W. Chandler makes 2-pt jump shot from 6 ft,54,62
220,3,9:48.0,,Shooting foul by L. Thomas (drawn by W. Chandler),54,62
221,3,9:48.0,,W. Chandler makes free throw 1 of 1,54,63
222,3,9:48.0,Oklahoma City full timeout,,54,63
223,3,9:27.0,Turnover by J. Lamb (lost ball; steal by T. Lawson),,54,63
224,3,9:21.0,,T. Lawson makes 2-pt jump shot from 10 ft,54,65
225,3,9:01.0,R. Jackson makes 2-pt layup from 1 ft,,56,65
226,3,8:48.0,,T. Lawson makes 2-pt jump shot from 17 ft,56,67
227,3,8:35.0,Turnover by R. Jackson (bad pass),,56,67
228,3,8:35.0,A. Morrow enters the game for J. Lamb,,56,67
229,3,8:20.0,,T. Mozgov makes 2-pt layup from 1 ft,56,69
230,3,8:20.0,Oklahoma City full timeout,,56,69
231,3,8:20.0,K. Perkins enters the game for S. Ibaka,,56,69
232,3,8:20.0,N. Collison enters the game for S. Adams,,56,69
233,3,8:20.0,S. Telfair enters the game for R. Jackson,,56,69
234,3,8:06.0,K. Perkins misses 2-pt hook shot from 6 ft (block by T. Mozgov),,56,69
235,3,8:03.0,,Defensive rebound by W. Chandler,56,69
236,3,7:56.0,,W. Chandler misses 2-pt jump shot from 4 ft,56,69
237,3,7:53.0,Defensive rebound by S. Telfair,,56,69
238,3,7:50.0,L. Thomas misses 2-pt jump shot from 5 ft,,56,69
239,3,7:49.0,,Defensive rebound by W. Chandler,56,69
240,3,7:47.0,,Personal foul by N. Collison (drawn by K. Faried),56,69
241,3,7:34.0,,Turnover by K. Faried (lost ball; steal by A. Morrow),56,69
242,3,7:16.0,L. Thomas makes 2-pt jump shot from 19 ft (assist by S. Telfair),,58,69
243,3,7:05.0,,Turnover by T. Mozgov (lost ball; steal by N. Collison),58,69
244,3,6:59.0,S. Telfair makes 2-pt layup at rim (assist by L. Thomas),,60,69
245,3,6:37.0,,W. Chandler misses 2-pt jump shot from 9 ft,60,69
246,3,6:35.0,Defensive rebound by K. Perkins,,60,69
247,3,6:19.0,A. Morrow misses 3-pt jump shot from 24 ft,,60,69
248,3,6:18.0,,Defensive rebound by T. Lawson,60,69
249,3,6:16.0,,W. Chandler makes 2-pt layup from 1 ft (assist by T. Lawson),60,71
250,3,6:16.0,,Shooting foul by L. Thomas (drawn by W. Chandler),60,71
251,3,6:16.0,S. Ibaka enters the game for L. Thomas,,60,71
252,3,6:16.0,,W. Chandler makes free throw 1 of 1,60,72
253,3,5:54.0,N. Collison misses 2-pt hook shot from 7 ft,,60,72
254,3,5:52.0,,Defensive rebound by K. Faried,60,72
255,3,5:45.0,,K. Faried makes 2-pt layup from 1 ft (assist by T. Lawson),60,74
256,3,5:45.0,,Shooting block foul by N. Collison (drawn by K. Faried),60,74
257,3,5:45.0,,K. Faried makes free throw 1 of 1,60,75
258,3,5:23.0,A. Morrow makes 2-pt jump shot from 21 ft (assist by N. Collison),,62,75
259,3,5:06.0,,W. Chandler misses 3-pt jump shot from 26 ft,62,75
260,3,5:05.0,Defensive rebound by S. Ibaka,,62,75
261,3,4:58.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by S. Telfair),,65,75
262,3,4:36.0,,A. Afflalo misses 3-pt jump shot from 25 ft,65,75
263,3,4:34.0,,Offensive rebound by W. Chandler,65,75
264,3,4:34.0,,W. Chandler makes 2-pt layup from 2 ft,65,77
265,3,4:21.0,Turnover by K. Perkins (lost ball; steal by K. Faried),,65,77
266,3,4:15.0,,T. Lawson makes 2-pt layup from 2 ft (assist by A. Afflalo),65,79
267,3,4:09.0,Oklahoma City full timeout,,65,79
268,3,4:09.0,R. Jackson enters the game for N. Collison,,65,79
269,3,3:56.0,Personal foul by T. Lawson (drawn by S. Telfair),,65,79
270,3,3:46.0,R. Jackson misses 3-pt jump shot from 26 ft,,65,79
271,3,3:45.0,Offensive rebound by K. Perkins,,65,79
272,3,3:41.0,Personal block foul by T. Mozgov (drawn by S. Telfair),,65,79
273,3,3:31.0,S. Telfair makes 2-pt jump shot from 5 ft,,67,79
274,3,3:07.0,,A. Afflalo makes 2-pt jump shot from 7 ft,67,81
275,3,2:50.0,R. Jackson misses 2-pt jump shot from 16 ft,,67,81
276,3,2:50.0,Offensive rebound by Team,,67,81
277,3,2:50.0,,D. Gallinari enters the game for W. Chandler,67,81
278,3,2:42.0,A. Morrow makes 2-pt layup from 2 ft,,69,81
279,3,2:17.0,,T. Lawson misses 2-pt layup from 2 ft,69,81
280,3,2:16.0,,Offensive rebound by K. Faried,69,81
281,3,2:15.0,,K. Faried makes 2-pt dunk at rim,69,83
282,3,1:49.0,R. Jackson misses 2-pt jump shot from 18 ft,,69,83
283,3,1:47.0,Offensive rebound by R. Jackson,,69,83
284,3,1:35.0,S. Telfair makes 3-pt jump shot from 25 ft (assist by K. Perkins),,72,83
285,3,1:23.0,,Turnover by T. Lawson (bad pass),72,83
286,3,1:07.0,R. Jackson misses 2-pt layup from 1 ft (block by T. Mozgov),,72,83
287,3,1:06.0,Offensive rebound by S. Ibaka,,72,83
288,3,1:05.0,Personal foul by T. Mozgov (drawn by S. Ibaka),,72,83
289,3,1:05.0,,D. Arthur enters the game for A. Afflalo,72,83
290,3,1:05.0,,R. Foye enters the game for K. Faried,72,83
291,3,0:58.0,R. Jackson misses 2-pt jump shot from 18 ft,,72,83
292,3,0:57.0,,Defensive rebound by D. Gallinari,72,83
293,3,0:50.0,,D. Gallinari misses 3-pt jump shot from 26 ft,72,83
294,3,0:48.0,Defensive rebound by R. Jackson,,72,83
295,3,0:42.0,R. Jackson makes 2-pt jump shot from 5 ft,,74,83
296,3,0:30.0,,T. Mozgov makes 2-pt layup from 1 ft (assist by T. Lawson),74,85
297,3,0:12.0,Turnover by S. Ibaka (bad pass; steal by D. Arthur),,74,85
298,3,0:07.0,,R. Foye misses 3-pt jump shot from 26 ft,74,85
299,3,0:04.0,,Offensive rebound by D. Gallinari,74,85
300,3,0:01.0,,D. Gallinari makes 3-pt jump shot from 24 ft (assist by T. Lawson),74,88
301,4,11:44.0,,R. Foye makes 2-pt jump shot from 22 ft (assist by D. Gallinari),74,90
302,4,11:30.0,R. Jackson makes 2-pt layup at rim,,76,90
303,4,11:21.0,,Personal foul by K. Perkins (drawn by J. McGee),76,90
304,4,11:09.0,,D. Gallinari misses 3-pt jump shot from 26 ft,76,90
305,4,11:09.0,Defensive rebound by Team,,76,90
306,4,11:00.0,Personal foul by R. Foye (drawn by R. Jackson),,76,90
307,4,10:55.0,R. Jackson misses 2-pt jump shot from 18 ft,,76,90
308,4,10:52.0,Offensive rebound by R. Jackson,,76,90
309,4,10:45.0,S. Telfair makes 3-pt jump shot from 24 ft (assist by R. Jackson),,79,90
310,4,10:28.0,,Shooting foul by R. Jackson (drawn by D. Gallinari),79,90
311,4,10:28.0,,D. Gallinari misses free throw 1 of 2,79,90
312,4,10:28.0,,Offensive rebound by Team,79,90
313,4,10:28.0,,D. Gallinari makes free throw 2 of 2,79,91
314,4,10:15.0,Shooting foul by D. Arthur (drawn by R. Jackson),,79,91
315,4,10:15.0,R. Jackson makes free throw 1 of 2,,80,91
316,4,10:15.0,R. Jackson makes free throw 2 of 2,,81,91
317,4,10:04.0,,Personal foul by S. Telfair (drawn by N. Robinson),81,91
318,4,9:50.0,,R. Foye makes 3-pt jump shot from 26 ft (assist by D. Arthur),81,94
319,4,9:36.0,Shooting foul by J. McGee (drawn by R. Jackson),,81,94
320,4,9:36.0,R. Jackson makes free throw 1 of 2,,82,94
321,4,9:36.0,R. Jackson makes free throw 2 of 2,,83,94
322,4,9:22.0,,R. Foye misses 3-pt jump shot from 24 ft,83,94
323,4,9:21.0,Defensive rebound by A. Morrow,,83,94
324,4,9:04.0,S. Ibaka misses 2-pt jump shot from 15 ft,,83,94
325,4,9:03.0,,Defensive rebound by D. Arthur,83,94
326,4,8:57.0,,D. Arthur misses 3-pt jump shot from 24 ft,83,94
327,4,8:55.0,Defensive rebound by S. Ibaka,,83,94
328,4,8:47.0,S. Ibaka makes 2-pt jump shot from 18 ft (assist by R. Jackson),,85,94
329,4,8:47.0,,Denver full timeout,85,94
330,4,8:26.0,,D. Gallinari misses 3-pt jump shot from 25 ft,85,94
331,4,8:23.0,,Offensive rebound by N. Robinson,85,94
332,4,8:14.0,,R. Foye misses 3-pt jump shot from 26 ft,85,94
333,4,8:11.0,Defensive rebound by S. Ibaka,,85,94
334,4,7:56.0,Offensive foul by K. Perkins (drawn by R. Foye),,85,94
335,4,7:56.0,Turnover by K. Perkins (offensive foul),,85,94
336,4,7:44.0,,Turnover by R. Foye (bad pass; steal by R. Jackson),85,94
337,4,7:33.0,A. Morrow misses 3-pt jump shot from 23 ft,,85,94
338,4,7:31.0,,Defensive rebound by R. Foye,85,94
339,4,7:20.0,,J. McGee misses 2-pt layup from 1 ft,85,94
340,4,7:19.0,Defensive rebound by K. Perkins,,85,94
341,4,7:13.0,Shooting foul by R. Foye (drawn by R. Jackson),,85,94
342,4,7:13.0,R. Jackson makes free throw 1 of 2,,86,94
343,4,7:13.0,,T. Lawson enters the game for D. Gallinari,86,94
344,4,7:13.0,,A. Afflalo enters the game for R. Foye,86,94
345,4,7:13.0,,W. Chandler enters the game for J. McGee,86,94
346,4,7:13.0,,T. Mozgov enters the game for N. Robinson,86,94
347,4,7:13.0,R. Jackson makes free throw 2 of 2,,87,94
348,4,6:57.0,N. Collison enters the game for S. Ibaka,,87,94
349,4,6:52.0,,W. Chandler misses 2-pt layup from 2 ft,87,94
350,4,6:50.0,,Offensive rebound by W. Chandler,87,94
351,4,6:50.0,,W. Chandler makes 2-pt layup from 2 ft,87,96
352,4,6:38.0,R. Jackson misses 2-pt jump shot from 6 ft,,87,96
353,4,6:35.0,Offensive rebound by R. Jackson,,87,96
354,4,6:33.0,R. Jackson misses 2-pt layup from 2 ft (block by D. Arthur),,87,96
355,4,6:31.0,,Defensive rebound by T. Mozgov,87,96
356,4,6:22.0,S. Ibaka enters the game for K. Perkins,,87,96
357,4,6:10.0,,A. Afflalo misses 3-pt jump shot from 26 ft,87,96
358,4,6:09.0,Defensive rebound by S. Telfair,,87,96
359,4,5:50.0,A. Morrow makes 2-pt jump shot from 12 ft,,89,96
360,4,5:37.0,,T. Lawson misses 2-pt jump shot from 14 ft,89,96
361,4,5:36.0,,Offensive rebound by D. Arthur,89,96
362,4,5:36.0,,Shooting foul by S. Ibaka (drawn by D. Arthur),89,96
363,4,5:36.0,Official timeout,,89,96
364,4,5:36.0,,D. Arthur makes free throw 1 of 2,89,97
365,4,5:36.0,,D. Arthur makes free throw 2 of 2,89,98
366,4,5:14.0,N. Collison misses 3-pt jump shot from 24 ft,,89,98
367,4,5:12.0,,Defensive rebound by D. Arthur,89,98
368,4,4:58.0,,Turnover by W. Chandler (lost ball; steal by R. Jackson),89,98
369,4,4:44.0,Personal foul by A. Afflalo (drawn by A. Morrow),,89,98
370,4,4:44.0,A. Morrow makes free throw 1 of 2,,90,98
371,4,4:44.0,,K. Faried enters the game for D. Arthur,90,98
372,4,4:44.0,A. Morrow makes free throw 2 of 2,,91,98
373,4,4:27.0,,Shooting foul by S. Telfair (drawn by T. Lawson),91,98
374,4,4:27.0,,T. Lawson makes free throw 1 of 2,91,99
375,4,4:27.0,,T. Lawson makes free throw 2 of 2,91,100
376,4,4:07.0,S. Telfair makes 3-pt jump shot from 25 ft,,94,100
377,4,3:46.0,,Shooting foul by N. Collison (drawn by K. Faried),94,100
378,4,3:46.0,,K. Faried makes free throw 1 of 2,94,101
379,4,3:46.0,,K. Faried misses free throw 2 of 2,94,101
380,4,3:46.0,Defensive rebound by Team,,94,101
