,QUARTER,TIME_REMAINING,PHOENIX_ACTION,HOUSTON_ACTION,PHOENIX_SCORE,HOUSTON_SCORE
44,1,5:51.0,,T. Ariza makes 2-pt layup at rim (assist by J. Harden),10,18
45,1,5:39.0,M. Morris misses 2-pt jump shot from 20 ft,,10,18
46,1,5:38.0,,Defensive rebound by J. Harden,10,18
47,1,5:29.0,,T. Ariza misses 2-pt jump shot from 3 ft,10,18
48,1,5:28.0,,Offensive rebound by T. Black,10,18
49,1,5:26.0,,T. Black misses 2-pt layup at rim (block by A. Len),10,18
50,1,5:24.0,,Offensive rebound by T. Black,10,18
51,1,5:14.0,,T. Ariza misses 2-pt layup from 2 ft,10,18
52,1,5:13.0,,Offensive rebound by T. Black,10,18
53,1,5:13.0,,T. Black makes 2-pt tip-in from 1 ft,10,20
54,1,5:02.0,Turnover by E. Bledsoe (lost ball),,10,20
55,1,5:02.0,M. Morris enters the game for M. Morris,,10,20
56,1,5:02.0,G. Green enters the game for G. Dragić,,10,20
57,1,5:02.0,,P. Beverley enters the game for J. Terry,10,20
58,1,4:46.0,,Turnover by T. Ariza (bad pass),10,20
59,1,4:46.0,,F. García enters the game for T. Black,10,20
60,1,4:32.0,G. Green misses 3-pt jump shot from 24 ft,,10,20
61,1,4:30.0,Offensive rebound by A. Len,,10,20
62,1,4:30.0,A. Len makes 2-pt dunk at rim,,12,20
63,1,4:06.0,,J. Harden makes 2-pt jump shot from 10 ft,12,22
64,1,3:59.0,Turnover by G. Green (bad pass; steal by F. García),,12,22
65,1,3:52.0,,Turnover by F. García (bad pass; steal by G. Green),12,22
66,1,3:34.0,G. Green misses 2-pt jump shot from 22 ft,,12,22
67,1,3:33.0,,Defensive rebound by J. Dorsey,12,22
68,1,3:24.0,,J. Harden misses 2-pt layup from 3 ft (block by A. Len),12,22
69,1,3:22.0,,Offensive rebound by J. Dorsey,12,22
70,1,3:22.0,,J. Dorsey makes 2-pt dunk at rim,12,24
71,1,3:16.0,Phoenix full timeout,,12,24
72,1,3:16.0,,N. Johnson enters the game for T. Ariza,12,24
73,1,3:04.0,G. Green makes 3-pt jump shot from 23 ft (assist by M. Morris),,15,24
74,1,2:42.0,,J. Dorsey makes 2-pt dunk at rim (assist by N. Johnson),15,26
75,1,2:25.0,,Houston full timeout,15,26
76,1,2:15.0,G. Green misses 2-pt jump shot from 18 ft,,15,26
77,1,2:13.0,,Defensive rebound by F. García,15,26
78,1,1:52.0,,Turnover by P. Beverley (lost ball; steal by G. Green),15,26
79,1,1:51.0,Personal foul by P. Beverley (drawn by P. Tucker),,15,26
80,1,1:36.0,Shooting foul by F. García (drawn by A. Len),,15,26
81,1,1:36.0,A. Len makes free throw 1 of 2,,16,26
82,1,1:36.0,A. Len makes free throw 2 of 2,,17,26
83,1,1:16.0,,P. Beverley makes 3-pt jump shot from 24 ft (assist by J. Harden),17,29
84,1,1:00.0,G. Green misses 2-pt jump shot from 15 ft,,17,29
85,1,0:59.0,,Defensive rebound by J. Harden,17,29
86,1,0:56.0,,Shooting block foul by E. Bledsoe (drawn by J. Harden),17,29
87,1,0:56.0,,J. Harden makes free throw 1 of 2,17,30
88,1,0:56.0,,J. Harden makes free throw 2 of 2,17,31
89,1,0:40.0,Shooting foul by N. Johnson (drawn by A. Len),,17,31
90,1,0:40.0,A. Len makes free throw 1 of 2,,18,31
91,1,0:40.0,A. Len misses free throw 2 of 2,,18,31
92,1,0:40.0,,Defensive rebound by J. Dorsey,18,31
93,1,0:27.0,,N. Johnson makes 2-pt jump shot from 7 ft,18,33
94,1,0:08.0,E. Bledsoe misses 2-pt jump shot from 19 ft,,18,33
95,1,0:05.0,,Defensive rebound by J. Harden,18,33
96,1,0:03.0,,Shooting foul by E. Bledsoe (drawn by N. Johnson),18,33
97,1,0:03.0,,N. Johnson makes free throw 1 of 2,18,34
98,1,0:03.0,,N. Johnson makes free throw 2 of 2,18,35
99,1,0:00.0,E. Bledsoe misses 3-pt jump shot from 39 ft,,18,35
100,1,0:00.0,Offensive rebound by Team,,18,35
101,2,11:39.0,,D. Motiejūnas makes 2-pt layup from 3 ft,18,37
102,2,11:24.0,Personal foul by J. Terry (drawn by G. Dragić),,18,37
103,2,11:18.0,M. Plumlee makes 2-pt dunk at rim (assist by G. Dragić),,20,37
104,2,11:03.0,,F. García misses 3-pt jump shot from 22 ft,20,37
105,2,11:01.0,Defensive rebound by M. Plumlee,,20,37
106,2,10:51.0,M. Plumlee misses 2-pt layup from 3 ft,,20,37
107,2,10:50.0,,Defensive rebound by F. García,20,37
108,2,10:38.0,,J. Terry misses 2-pt layup from 4 ft,20,37
109,2,10:37.0,,Offensive rebound by D. Motiejūnas,20,37
110,2,10:26.0,,D. Motiejūnas makes 2-pt hook shot from 5 ft,20,39
111,2,10:12.0,M. Morris misses 2-pt layup from 3 ft (block by D. Motiejūnas),,20,39
112,2,10:11.0,,Defensive rebound by F. García,20,39
113,2,10:07.0,,Turnover by T. Ariza (lost ball),20,39
114,2,9:49.0,G. Green misses 2-pt jump shot from 17 ft,,20,39
115,2,9:47.0,Offensive rebound by M. Morris,,20,39
116,2,9:44.0,M. Morris misses 2-pt layup from 2 ft (block by D. Motiejūnas),,20,39
117,2,9:43.0,,Defensive rebound by N. Johnson,20,39
118,2,9:38.0,,N. Johnson misses 2-pt layup from 3 ft (block by M. Morris),20,39
119,2,9:37.0,,Offensive rebound by Team,20,39
120,2,9:37.0,T. Warren enters the game for M. Morris,,20,39
121,2,9:32.0,,Shooting foul by T. Warren (drawn by T. Ariza),20,39
122,2,9:32.0,,T. Ariza makes free throw 1 of 2,20,40
123,2,9:32.0,,T. Ariza makes free throw 2 of 2,20,41
124,2,9:15.0,Turnover by M. Plumlee (bad pass),,20,41
125,2,9:01.0,,D. Motiejūnas misses 2-pt hook shot from 5 ft,20,41
126,2,9:00.0,Defensive rebound by G. Green,,20,41
127,2,8:52.0,G. Green makes 2-pt layup from 3 ft,,22,41
128,2,8:39.0,,T. Ariza misses 2-pt layup from 2 ft,22,41
129,2,8:38.0,Defensive rebound by T. Warren,,22,41
130,2,8:31.0,G. Green misses 2-pt layup from 2 ft,,22,41
131,2,8:30.0,Offensive rebound by G. Green,,22,41
132,2,8:27.0,G. Green makes 2-pt jump shot from 6 ft,,24,41
133,2,8:16.0,,J. Terry misses 2-pt layup from 3 ft,24,41
134,2,8:15.0,Defensive rebound by G. Dragić,,24,41
135,2,8:10.0,Turnover by G. Dragić (lost ball; steal by N. Johnson),,24,41
136,2,8:04.0,,Offensive foul by T. Ariza (drawn by M. Morris),24,41
137,2,8:04.0,,Turnover by T. Ariza (offensive foul),24,41
138,2,8:04.0,Phoenix full timeout,,24,41
139,2,8:04.0,A. Tolliver enters the game for M. Plumlee,,24,41
140,2,8:04.0,,J. Harden enters the game for F. García,24,41
141,2,7:52.0,G. Green misses 2-pt jump shot from 15 ft,,24,41
142,2,7:51.0,,Defensive rebound by T. Ariza,24,41
143,2,7:40.0,,Personal foul by A. Tolliver (drawn by D. Motiejūnas),24,41
144,2,7:27.0,,J. Harden misses 2-pt jump shot from 6 ft (block by G. Green),24,41
145,2,7:26.0,,Offensive rebound by Team,24,41
146,2,7:26.0,,Turnover by Team (shot clock),24,41
147,2,7:13.0,G. Dragić makes 2-pt layup from 2 ft,,26,41
148,2,6:59.0,,T. Ariza makes 2-pt layup from 2 ft,26,43
149,2,6:49.0,T. Warren makes 3-pt jump shot from 23 ft (assist by A. Tolliver),,29,43
150,2,6:39.0,Violation by M. Morris (kicked ball),,29,43
151,2,6:39.0,,P. Beverley enters the game for N. Johnson,29,43
152,2,6:34.0,,Turnover by J. Harden (lost ball; steal by G. Dragić),29,43
153,2,6:30.0,G. Dragić makes 2-pt layup from 1 ft,,31,43
154,2,6:18.0,,Shooting foul by M. Morris (drawn by D. Motiejūnas),31,43
155,2,6:18.0,,D. Motiejūnas misses free throw 1 of 2,31,43
156,2,6:18.0,,Offensive rebound by Team,31,43
157,2,6:18.0,E. Bledsoe enters the game for G. Green,,31,43
158,2,6:18.0,,D. Motiejūnas makes free throw 2 of 2,31,44
159,2,6:05.0,G. Dragić misses 2-pt jump shot from 12 ft,,31,44
160,2,6:02.0,,Defensive rebound by D. Motiejūnas,31,44
161,2,6:01.0,,Turnover by D. Motiejūnas (lost ball; steal by T. Warren),31,44
162,2,5:58.0,T. Warren makes 2-pt layup from 1 ft,,33,44
163,2,5:46.0,,J. Harden misses 2-pt layup from 2 ft,33,44
164,2,5:44.0,,Offensive rebound by D. Motiejūnas,33,44
165,2,5:44.0,,D. Motiejūnas misses 2-pt tip-in at rim,33,44
166,2,5:43.0,Defensive rebound by T. Warren,,33,44
167,2,5:35.0,,Houston full timeout,33,44
168,2,5:35.0,,T. Black enters the game for D. Motiejūnas,33,44
169,2,5:24.0,A. Tolliver misses 3-pt jump shot from 25 ft,,33,44
170,2,5:23.0,Offensive rebound by M. Morris,,33,44
171,2,5:20.0,M. Morris makes 2-pt layup from 1 ft,,35,44
172,2,5:12.0,,J. Harden makes 2-pt layup from 1 ft (assist by P. Beverley),35,46
173,2,5:04.0,T. Warren misses 3-pt jump shot from 25 ft,,35,46
174,2,5:03.0,Offensive rebound by Team,,35,46
175,2,5:03.0,,Loose ball foul by T. Black (drawn by A. Tolliver),35,46
176,2,4:57.0,Turnover by G. Dragić (bad pass; steal by J. Terry),,35,46
177,2,4:53.0,,T. Black makes 2-pt dunk at rim (assist by J. Terry),35,48
178,2,4:51.0,Technical foul by G. Dragić,,35,48
179,2,4:51.0,,J. Harden misses technical free throw,35,48
180,2,4:51.0,Offensive rebound by Team,,35,48
181,2,4:41.0,Turnover by M. Morris (traveling),,35,48
182,2,4:26.0,,J. Harden misses 2-pt layup at rim,35,48
183,2,4:24.0,,Offensive rebound by T. Black,35,48
184,2,4:14.0,,T. Ariza makes 3-pt jump shot from 25 ft,35,51
185,2,4:03.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,35,51
186,2,4:02.0,,Defensive rebound by J. Terry,35,51
187,2,3:53.0,,T. Ariza misses 2-pt jump shot from 6 ft,35,51
188,2,3:51.0,,Offensive rebound by T. Black,35,51
189,2,3:51.0,,T. Ariza misses 2-pt tip-in from 1 ft,35,51
190,2,3:51.0,,Offensive rebound by Team,35,51
191,2,3:51.0,P. Tucker enters the game for A. Tolliver,,35,51
192,2,3:44.0,,P. Beverley misses 2-pt layup from 2 ft (block by E. Bledsoe),35,51
193,2,3:44.0,,Offensive rebound by Team,35,51
194,2,3:44.0,A. Len enters the game for M. Morris,,35,51
195,2,3:37.0,,T. Ariza misses 3-pt jump shot from 23 ft,35,51
196,2,3:36.0,Defensive rebound by E. Bledsoe,,35,51
197,2,3:31.0,Shooting foul by T. Black (drawn by E. Bledsoe),,35,51
198,2,3:31.0,E. Bledsoe misses free throw 1 of 2,,35,51
199,2,3:31.0,Offensive rebound by Team,,35,51
200,2,3:31.0,,D. Motiejūnas enters the game for T. Black,35,51
201,2,3:31.0,E. Bledsoe makes free throw 2 of 2,,36,51
202,2,3:13.0,,D. Motiejūnas makes 2-pt hook shot from 4 ft,36,53
203,2,2:53.0,P. Tucker misses 3-pt jump shot from 26 ft,,36,53
204,2,2:50.0,,Defensive rebound by T. Ariza,36,53
205,2,2:45.0,,P. Beverley makes 3-pt jump shot from 24 ft,36,56
206,2,2:22.0,Turnover by A. Len (bad pass; steal by J. Terry),,36,56
207,2,2:17.0,,Shooting foul by P. Tucker (drawn by T. Ariza),36,56
208,2,2:17.0,Phoenix full timeout,,36,56
209,2,2:17.0,G. Green enters the game for T. Warren,,36,56
210,2,2:17.0,,T. Ariza makes free throw 1 of 2,36,57
211,2,2:17.0,,T. Ariza makes free throw 2 of 2,36,58
212,2,1:59.0,G. Green makes 2-pt jump shot from 12 ft,,38,58
213,2,1:40.0,,Turnover by J. Terry (bad pass; steal by E. Bledsoe),38,58
214,2,1:37.0,E. Bledsoe makes 2-pt dunk at rim,,40,58
215,2,1:24.0,,J. Harden misses 3-pt jump shot from 24 ft,40,58
216,2,1:23.0,,Offensive rebound by P. Beverley,40,58
217,2,1:20.0,,Shooting foul by A. Len (drawn by J. Harden),40,58
218,2,1:20.0,,J. Harden makes free throw 1 of 2,40,59
219,2,1:20.0,,N. Johnson enters the game for J. Terry,40,59
220,2,1:20.0,,J. Harden makes free throw 2 of 2,40,60
221,2,1:02.0,P. Tucker misses 2-pt layup from 3 ft (block by J. Harden),,40,60
222,2,1:00.0,,Defensive rebound by N. Johnson,40,60
223,2,0:46.0,,Turnover by D. Motiejūnas (lost ball),40,60
224,2,0:33.0,G. Dragić misses 2-pt jump shot from 13 ft,,40,60
225,2,0:31.0,,Defensive rebound by N. Johnson,40,60
226,2,0:11.0,,J. Harden misses 2-pt jump shot from 5 ft (block by E. Bledsoe),40,60
227,2,0:09.0,,Offensive rebound by J. Harden,40,60
228,2,0:08.0,,J. Harden misses 2-pt jump shot from 5 ft,40,60
229,2,0:07.0,Defensive rebound by G. Green,,40,60
230,2,0:02.0,Shooting foul by N. Johnson (drawn by A. Len),,40,60
231,2,0:02.0,A. Len makes free throw 1 of 2,,41,60
232,2,0:02.0,A. Len misses free throw 2 of 2,,41,60
233,2,0:01.0,,Defensive rebound by J. Harden,41,60
234,3,11:50.0,,Turnover by T. Ariza (bad pass),41,60
235,3,11:29.0,G. Dragić misses 3-pt jump shot from 24 ft,,41,60
236,3,11:28.0,,Defensive rebound by Team,41,60
237,3,11:28.0,Loose ball foul by P. Tucker (drawn by J. Harden),,41,60
238,3,11:09.0,,J. Terry makes 3-pt jump shot from 24 ft (assist by T. Black),41,63
239,3,10:51.0,E. Bledsoe misses 2-pt jump shot from 23 ft,,41,63
240,3,10:50.0,Offensive rebound by G. Dragić,,41,63
241,3,10:45.0,G. Dragić misses 3-pt jump shot from 23 ft,,41,63
242,3,10:44.0,,Defensive rebound by J. Harden,41,63
243,3,10:33.0,,J. Harden misses 2-pt jump shot from 20 ft,41,63
244,3,10:32.0,Defensive rebound by M. Morris,,41,63
245,3,10:22.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),,44,63
246,3,9:57.0,,Turnover by T. Black (offensive foul),44,63
247,3,9:57.0,Offensive charge foul by T. Black (drawn by M. Morris),,44,63
248,3,9:40.0,M. Morris misses 2-pt jump shot from 13 ft,,44,63
249,3,9:38.0,,Defensive rebound by D. Motiejūnas,44,63
250,3,9:23.0,,D. Motiejūnas misses 2-pt hook shot from 1 ft,44,63
251,3,9:21.0,,Offensive rebound by T. Black,44,63
252,3,9:21.0,,T. Black misses 2-pt tip-in at rim,44,63
253,3,9:19.0,Defensive rebound by M. Plumlee,,44,63
254,3,9:10.0,E. Bledsoe misses 3-pt jump shot from 23 ft,,44,63
255,3,9:09.0,Offensive rebound by P. Tucker,,44,63
256,3,9:07.0,P. Tucker misses 2-pt layup from 1 ft,,44,63
257,3,9:06.0,Offensive rebound by M. Plumlee,,44,63
258,3,9:02.0,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,47,63
259,3,8:43.0,,Turnover by J. Harden (bad pass; steal by P. Tucker),47,63
260,3,8:43.0,,Loose ball foul by T. Black (drawn by P. Tucker),47,63
261,3,8:17.0,E. Bledsoe misses 3-pt jump shot from 27 ft,,47,63
262,3,8:16.0,,Defensive rebound by J. Harden,47,63
263,3,8:10.0,,J. Harden misses 3-pt jump shot from 24 ft,47,63
264,3,8:08.0,,Offensive rebound by D. Motiejūnas,47,63
265,3,8:00.0,,T. Ariza misses 3-pt jump shot from 24 ft,47,63
266,3,7:59.0,Defensive rebound by E. Bledsoe,,47,63
267,3,7:50.0,G. Dragić misses 3-pt jump shot from 23 ft,,47,63
268,3,7:49.0,,Defensive rebound by T. Ariza,47,63
269,3,7:37.0,,J. Dorsey enters the game for T. Black,47,63
270,3,7:37.0,M. Morris enters the game for M. Plumlee,,47,63
271,3,7:25.0,,Turnover by Team (shot clock),47,63
272,3,7:17.0,Personal foul by J. Dorsey (drawn by E. Bledsoe),,47,63
273,3,7:08.0,Shooting foul by D. Motiejūnas (drawn by E. Bledsoe),,47,63
274,3,7:08.0,E. Bledsoe makes free throw 1 of 2,,48,63
275,3,7:08.0,E. Bledsoe makes free throw 2 of 2,,49,63
276,3,6:53.0,,Turnover by J. Harden (bad pass; steal by M. Morris),49,63
277,3,6:44.0,M. Morris misses 2-pt jump shot from 23 ft,,49,63
278,3,6:43.0,,Defensive rebound by J. Harden,49,63
279,3,6:39.0,,Houston full timeout,49,63
280,3,6:24.0,Violation by M. Morris (kicked ball),,49,63
281,3,6:15.0,,J. Terry makes 2-pt jump shot from 18 ft,49,65
282,3,5:56.0,M. Morris misses 3-pt jump shot from 22 ft,,49,65
283,3,5:56.0,Offensive rebound by Team,,49,65
284,3,5:56.0,,P. Beverley enters the game for D. Motiejūnas,49,65
285,3,5:51.0,M. Morris misses 2-pt jump shot from 18 ft,,49,65
286,3,5:49.0,Offensive rebound by P. Tucker,,49,65
287,3,5:49.0,P. Tucker makes 2-pt tip-in from 1 ft,,51,65
288,3,5:40.0,,P. Beverley makes 3-pt jump shot from 24 ft (assist by J. Harden),51,68
289,3,5:31.0,Turnover by M. Morris (offensive foul),,51,68
290,3,5:31.0,Offensive foul by M. Morris (drawn by P. Beverley),,51,68
291,3,5:31.0,G. Green enters the game for G. Dragić,,51,68
292,3,5:23.0,,Turnover by T. Ariza (offensive foul),51,68
293,3,5:23.0,,Offensive foul by T. Ariza (drawn by M. Morris),51,68
294,3,5:09.0,Shooting foul by J. Dorsey (drawn by E. Bledsoe),,51,68
295,3,5:09.0,E. Bledsoe makes free throw 1 of 2,,52,68
296,3,5:09.0,E. Bledsoe makes free throw 2 of 2,,53,68
297,3,4:55.0,,P. Beverley misses 3-pt jump shot from 26 ft,53,68
298,3,4:54.0,Defensive rebound by M. Morris,,53,68
299,3,4:31.0,M. Morris makes 2-pt jump shot from 20 ft (assist by G. Green),,55,68
300,3,4:12.0,,P. Beverley misses 3-pt jump shot from 24 ft,55,68
301,3,4:11.0,Defensive rebound by G. Green,,55,68
302,3,4:10.0,Personal foul by P. Beverley (drawn by G. Green),,55,68
303,3,4:10.0,G. Green makes free throw 1 of 2,,56,68
304,3,4:10.0,,D. Motiejūnas enters the game for J. Dorsey,56,68
305,3,4:10.0,A. Len enters the game for M. Morris,,56,68
306,3,4:10.0,,N. Johnson enters the game for J. Terry,56,68
307,3,4:10.0,G. Green makes free throw 2 of 2,,57,68
308,3,3:52.0,,Turnover by P. Beverley (bad pass; steal by E. Bledsoe),57,68
309,3,3:41.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,57,68
310,3,3:40.0,,Defensive rebound by J. Harden,57,68
311,3,3:31.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by P. Beverley),57,71
312,3,3:19.0,Phoenix full timeout,,57,71
313,3,3:19.0,T. Warren enters the game for P. Tucker,,57,71
314,3,3:19.0,G. Dragić enters the game for E. Bledsoe,,57,71
315,3,3:13.0,G. Green makes 3-pt jump shot from 26 ft (assist by G. Dragić),,60,71
316,3,3:02.0,,J. Harden makes 3-pt jump shot from 25 ft (assist by P. Beverley),60,74
317,3,2:37.0,G. Green misses 3-pt jump shot from 24 ft,,60,74
318,3,2:36.0,Offensive rebound by G. Dragić,,60,74
319,3,2:30.0,G. Green makes 2-pt layup at rim (assist by G. Dragić),,62,74
320,3,2:07.0,,D. Motiejūnas makes 2-pt hook shot from 8 ft,62,76
321,3,1:52.0,Turnover by G. Green (lost ball; steal by J. Harden),,62,76
322,3,1:47.0,,D. Motiejūnas makes 2-pt dunk at rim (assist by J. Harden),62,78
323,3,1:30.0,G. Dragić makes 2-pt layup from 2 ft,,64,78
324,3,1:17.0,,Turnover by D. Motiejūnas (bad pass),64,78
325,3,1:17.0,,J. Terry enters the game for T. Ariza,64,78
326,3,1:06.0,A. Len misses 2-pt jump shot from 17 ft,,64,78
327,3,1:05.0,,Defensive rebound by P. Beverley,64,78
328,3,0:55.0,,J. Harden makes 2-pt jump shot from 5 ft,64,80
329,3,0:41.0,A. Len misses 2-pt dunk at rim (block by J. Harden),,64,80
330,3,0:41.0,Offensive rebound by Team,,64,80
331,3,0:37.0,T. Warren misses 2-pt jump shot from 13 ft,,64,80
332,3,0:34.0,,Defensive rebound by P. Beverley,64,80
333,3,0:27.0,,P. Beverley misses 2-pt jump shot from 10 ft,64,80
334,3,0:26.0,Defensive rebound by Team,,64,80
335,3,0:04.0,A. Len makes 3-pt jump shot from 23 ft (assist by G. Dragić),,67,80
336,3,0:00.0,,J. Harden misses 3-pt jump shot from 29 ft,67,80
337,3,0:00.0,,Offensive rebound by Team,67,80
338,4,11:38.0,M. Morris misses 2-pt jump shot from 7 ft (block by P. Beverley),,67,80
339,4,11:37.0,Offensive rebound by M. Morris,,67,80
340,4,11:36.0,M. Morris misses 3-pt jump shot from 26 ft,,67,80
341,4,11:36.0,Offensive rebound by Team,,67,80
342,4,11:36.0,Turnover by Team (shot clock),,67,80
343,4,11:12.0,,T. Ariza misses 2-pt jump shot from 13 ft,67,80
344,4,11:12.0,Defensive rebound by Team,,67,80
345,4,10:53.0,G. Dragić makes 2-pt layup from 1 ft (assist by G. Green),,69,80
346,4,10:37.0,,D. Motiejūnas misses 2-pt hook shot from 7 ft,69,80
347,4,10:36.0,Defensive rebound by G. Dragić,,69,80
348,4,10:28.0,M. Morris makes 2-pt jump shot from 10 ft (assist by G. Dragić),,71,80
349,4,10:11.0,,P. Beverley makes 3-pt jump shot from 26 ft (assist by T. Ariza),71,83
350,4,9:59.0,Personal foul by P. Beverley (drawn by G. Dragić),,71,83
351,4,9:50.0,M. Morris misses 2-pt jump shot from 18 ft,,71,83
352,4,9:49.0,,Defensive rebound by D. Motiejūnas,71,83
353,4,9:49.0,Loose ball foul by A. Len (drawn by D. Motiejūnas),,71,83
354,4,9:35.0,,T. Ariza makes 2-pt layup from 1 ft (assist by J. Terry),71,85
355,4,9:21.0,Turnover by G. Dragić (lost ball; steal by P. Beverley),,71,85
356,4,9:06.0,,N. Johnson misses 2-pt jump shot from 6 ft,71,85
357,4,9:05.0,,Offensive rebound by T. Ariza,71,85
358,4,9:01.0,,Turnover by D. Motiejūnas (bad pass; steal by M. Morris),71,85
359,4,8:54.0,T. Warren misses 2-pt layup from 1 ft,,71,85
360,4,8:53.0,,Defensive rebound by D. Motiejūnas,71,85
361,4,8:37.0,,P. Beverley misses 3-pt jump shot from 26 ft,71,85
362,4,8:36.0,,Offensive rebound by T. Ariza,71,85
363,4,8:36.0,,Shooting foul by A. Len (drawn by T. Ariza),71,85
364,4,8:36.0,,Houston full timeout,71,85
365,4,8:36.0,E. Bledsoe enters the game for A. Len,,71,85
366,4,8:36.0,M. Morris enters the game for M. Morris,,71,85
367,4,8:36.0,P. Tucker enters the game for T. Warren,,71,85
368,4,8:36.0,,T. Black enters the game for D. Motiejūnas,71,85
369,4,8:36.0,,T. Ariza makes free throw 1 of 2,71,86
370,4,8:36.0,,T. Ariza misses free throw 2 of 2,71,86
371,4,8:36.0,Defensive rebound by G. Green,,71,86
372,4,8:17.0,Personal foul by P. Beverley (drawn by G. Dragić),,71,86
373,4,8:03.0,M. Morris misses 2-pt jump shot from 16 ft,,71,86
374,4,8:02.0,,Defensive rebound by J. Terry,71,86
375,4,7:57.0,Violation by M. Morris (kicked ball),,71,86
376,4,7:38.0,,J. Terry misses 2-pt jump shot from 2 ft,71,86
377,4,7:35.0,,Offensive rebound by T. Black,71,86
378,4,7:33.0,,P. Beverley misses 2-pt layup from 2 ft,71,86
379,4,7:32.0,Defensive rebound by P. Tucker,,71,86
380,4,7:29.0,Shooting foul by T. Black (drawn by E. Bledsoe),,71,86
381,4,7:29.0,E. Bledsoe makes free throw 1 of 2,,72,86
382,4,7:29.0,E. Bledsoe makes free throw 2 of 2,,73,86
383,4,7:09.0,,Shooting block foul by M. Morris (drawn by N. Johnson),73,86
384,4,7:09.0,,N. Johnson makes free throw 1 of 2,73,87
385,4,7:09.0,M. Morris enters the game for G. Green,,73,87
386,4,7:09.0,,J. Harden enters the game for P. Beverley,73,87
387,4,7:09.0,Phoenix full timeout,,73,87
388,4,7:09.0,,N. Johnson makes free throw 2 of 2,73,88
389,4,7:05.0,Shooting foul by J. Terry (drawn by E. Bledsoe),,73,88
390,4,7:05.0,E. Bledsoe misses free throw 1 of 2,,73,88
