,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MEMPHIS_ACTION,HOUSTON_SCORE,MEMPHIS_SCORE
47,1,5:58.0,T. Ariza misses 2-pt jump shot from 5 ft,,13,13
48,1,5:57.0,,Defensive rebound by Z. Randolph,13,13
49,1,5:40.0,,Turnover by Q. Pondexter (lost ball; steal by J. Harden),13,13
50,1,5:36.0,J. Harden makes 2-pt dunk at rim (assist by J. Terry),,15,13
51,1,5:09.0,,Z. Randolph misses 2-pt jump shot from 6 ft,15,13
52,1,5:08.0,Defensive rebound by T. Ariza,,15,13
53,1,5:02.0,D. Motiejūnas misses 2-pt layup from 1 ft,,15,13
54,1,5:02.0,Offensive rebound by Team,,15,13
55,1,5:02.0,,Loose ball foul by M. Gasol (drawn by D. Howard),15,13
56,1,5:02.0,K. Papanikolaou enters the game for D. Motiejūnas,,15,13
57,1,4:51.0,K. Papanikolaou misses 3-pt jump shot from 24 ft,,15,13
58,1,4:51.0,Offensive rebound by J. Harden,,15,13
59,1,4:51.0,,Loose ball foul by Q. Pondexter (drawn by J. Harden),15,13
60,1,4:45.0,Turnover by D. Howard (traveling),,15,13
61,1,4:30.0,,M. Gasol misses 2-pt jump shot from 10 ft,15,13
62,1,4:29.0,,Offensive rebound by Z. Randolph,15,13
63,1,4:21.0,,M. Conley makes 2-pt jump shot from 8 ft,15,15
64,1,4:12.0,Turnover by J. Terry (lost ball; steal by M. Gasol),,15,15
65,1,4:08.0,,C. Lee makes 2-pt layup at rim (assist by M. Gasol),15,17
66,1,3:48.0,T. Ariza misses 2-pt jump shot from 8 ft,,15,17
67,1,3:46.0,,Defensive rebound by Z. Randolph,15,17
68,1,3:39.0,,Shooting foul by D. Howard (drawn by Z. Randolph),15,17
69,1,3:39.0,,Z. Randolph makes free throw 1 of 2,15,18
70,1,3:39.0,,K. Koufos enters the game for M. Gasol,15,18
71,1,3:39.0,T. Black enters the game for T. Ariza,,15,18
72,1,3:39.0,,Z. Randolph makes free throw 2 of 2,15,19
73,1,3:27.0,Turnover by J. Harden (lost ball; steal by M. Conley),,15,19
74,1,3:22.0,,Q. Pondexter makes 2-pt dunk at rim (assist by M. Conley),15,21
75,1,3:07.0,D. Howard misses 2-pt hook shot from 4 ft,,15,21
76,1,3:04.0,Offensive rebound by T. Black,,15,21
77,1,2:58.0,J. Terry makes 3-pt jump shot from 23 ft (assist by K. Papanikolaou),,18,21
78,1,2:47.0,,M. Conley makes 3-pt jump shot from 25 ft,18,24
79,1,2:27.0,T. Black misses 2-pt layup at rim,,18,24
80,1,2:26.0,,Defensive rebound by Z. Randolph,18,24
81,1,2:20.0,,Q. Pondexter misses 3-pt jump shot from 26 ft,18,24
82,1,2:19.0,,Offensive rebound by Q. Pondexter,18,24
83,1,2:13.0,,C. Lee makes 3-pt jump shot from 23 ft (assist by Q. Pondexter),18,27
84,1,2:12.0,Houston full timeout,,18,27
85,1,2:12.0,,Memphis full timeout,18,27
86,1,1:51.0,Turnover by K. Papanikolaou (bad pass),,18,27
87,1,1:41.0,,M. Conley makes 2-pt jump shot from 21 ft,18,29
88,1,1:28.0,Turnover by J. Terry (bad pass; steal by Z. Randolph),,18,29
89,1,1:13.0,,C. Lee makes 2-pt layup at rim,18,31
90,1,0:46.0,Turnover by J. Terry (bad pass; steal by M. Conley),,18,31
91,1,0:40.0,,Q. Pondexter makes 3-pt jump shot from 23 ft (assist by M. Conley),18,34
92,1,0:29.0,D. Howard misses 2-pt layup at rim (block by K. Koufos),,18,34
93,1,0:26.0,,Defensive rebound by K. Koufos,18,34
94,1,0:08.0,,M. Conley misses 3-pt jump shot from 24 ft,18,34
95,1,0:06.0,Defensive rebound by J. Harden,,18,34
96,1,0:02.0,J. Terry misses 3-pt jump shot from 24 ft,,18,34
97,1,0:01.0,Offensive rebound by T. Black,,18,34
98,2,11:41.0,,Z. Randolph makes 2-pt layup from 1 ft,18,36
99,2,11:22.0,K. Papanikolaou makes 2-pt layup at rim (assist by D. Howard),,20,36
100,2,11:10.0,,Personal foul by D. Motiejūnas (drawn by Z. Randolph),20,36
101,2,11:10.0,,V. Carter enters the game for C. Lee,20,36
102,2,11:03.0,,B. Udrih makes 2-pt jump shot from 16 ft,20,38
103,2,10:56.0,Personal foul by K. Koufos (drawn by D. Howard),,20,38
104,2,10:56.0,Technical foul by D. Howard,,20,38
105,2,10:56.0,,J. Leuer enters the game for Z. Randolph,20,38
106,2,10:56.0,,B. Udrih makes technical free throw,20,39
107,2,10:56.0,F. García enters the game for D. Motiejūnas,,20,39
108,2,10:45.0,Turnover by D. Howard (lost ball; steal by K. Koufos),,20,39
109,2,10:38.0,,B. Udrih misses 2-pt jump shot from 11 ft,20,39
110,2,10:37.0,Defensive rebound by D. Howard,,20,39
111,2,10:28.0,T. Ariza misses 3-pt jump shot from 24 ft,,20,39
112,2,10:27.0,,Defensive rebound by Team,20,39
113,2,10:13.0,,B. Udrih makes 2-pt layup at rim (assist by K. Koufos),20,41
114,2,10:06.0,Houston full timeout,,20,41
115,2,10:06.0,,M. Gasol enters the game for K. Koufos,20,41
116,2,9:54.0,Turnover by D. Howard (bad pass),,20,41
117,2,9:37.0,,Q. Pondexter misses 3-pt jump shot from 27 ft,20,41
118,2,9:35.0,Defensive rebound by P. Beverley,,20,41
119,2,9:32.0,T. Ariza makes 2-pt layup from 2 ft (assist by P. Beverley),,22,41
120,2,9:32.0,Shooting foul by B. Udrih (drawn by T. Ariza),,22,41
121,2,9:32.0,D. Motiejūnas enters the game for D. Howard,,22,41
122,2,9:32.0,J. Harden enters the game for F. García,,22,41
123,2,9:32.0,,T. Allen enters the game for Q. Pondexter,22,41
124,2,9:32.0,T. Ariza makes free throw 1 of 1,,23,41
125,2,9:15.0,,V. Carter misses 2-pt jump shot from 5 ft,23,41
126,2,9:13.0,Defensive rebound by D. Motiejūnas,,23,41
127,2,9:12.0,Personal foul by B. Udrih (drawn by P. Beverley),,23,41
128,2,8:58.0,Turnover by D. Motiejūnas (lost ball; steal by T. Allen),,23,41
129,2,8:55.0,,Personal take foul by P. Beverley (drawn by B. Udrih),23,41
130,2,8:46.0,,Offensive foul by M. Gasol (drawn by D. Motiejūnas),23,41
131,2,8:46.0,,Turnover by M. Gasol (offensive foul),23,41
132,2,8:28.0,P. Beverley makes 3-pt jump shot from 25 ft (assist by T. Ariza),,26,41
133,2,8:19.0,Violation by D. Motiejūnas (kicked ball),,26,41
134,2,8:08.0,,V. Carter misses 3-pt jump shot from 25 ft,26,41
135,2,8:05.0,Defensive rebound by K. Papanikolaou,,26,41
136,2,7:57.0,P. Beverley misses 3-pt jump shot from 24 ft,,26,41
137,2,7:55.0,,Defensive rebound by J. Leuer,26,41
138,2,7:42.0,,Personal foul by D. Motiejūnas (drawn by M. Gasol),26,41
139,2,7:42.0,T. Black enters the game for D. Motiejūnas,,26,41
140,2,7:35.0,,Turnover by J. Leuer (traveling),26,41
141,2,7:24.0,T. Ariza misses 3-pt jump shot from 26 ft,,26,41
142,2,7:23.0,,Defensive rebound by J. Leuer,26,41
143,2,7:20.0,,Personal foul by T. Black (drawn by M. Gasol),26,41
144,2,7:08.0,,J. Leuer makes 2-pt jump shot from 15 ft (assist by B. Udrih),26,43
145,2,6:46.0,Turnover by T. Black (lost ball; steal by V. Carter),,26,43
146,2,6:42.0,,T. Allen makes 2-pt layup at rim (assist by V. Carter),26,45
147,2,6:17.0,T. Ariza makes 2-pt layup at rim (assist by J. Harden),,28,45
148,2,6:00.0,,T. Allen makes 2-pt jump shot from 9 ft (assist by J. Leuer),28,47
149,2,5:36.0,Turnover by K. Papanikolaou (bad pass; steal by V. Carter),,28,47
150,2,5:32.0,,V. Carter makes 2-pt dunk at rim,28,49
151,2,5:23.0,Houston full timeout,,28,49
152,2,5:23.0,J. Terry enters the game for K. Papanikolaou,,28,49
153,2,5:23.0,D. Howard enters the game for T. Black,,28,49
154,2,5:23.0,,Z. Randolph enters the game for B. Udrih,28,49
155,2,5:23.0,,M. Conley enters the game for J. Leuer,28,49
156,2,5:11.0,T. Ariza makes 3-pt jump shot from 24 ft (assist by P. Beverley),,31,49
157,2,4:52.0,,M. Conley makes 2-pt layup at rim (assist by M. Gasol),31,51
158,2,4:39.0,T. Ariza misses 3-pt jump shot from 25 ft,,31,51
159,2,4:38.0,,Defensive rebound by V. Carter,31,51
160,2,4:32.0,,Personal foul by P. Beverley (drawn by M. Conley),31,51
161,2,4:32.0,,M. Conley makes free throw 1 of 2,31,52
162,2,4:32.0,,M. Conley makes free throw 2 of 2,31,53
163,2,4:24.0,Personal foul by T. Allen (drawn by J. Harden),,31,53
164,2,4:24.0,,Q. Pondexter enters the game for T. Allen,31,53
165,2,4:15.0,J. Terry misses 3-pt jump shot from 25 ft,,31,53
166,2,4:13.0,,Defensive rebound by V. Carter,31,53
167,2,3:52.0,,V. Carter misses 2-pt jump shot from 16 ft,31,53
168,2,3:50.0,Defensive rebound by D. Howard,,31,53
169,2,3:38.0,J. Harden misses 3-pt jump shot from 26 ft,,31,53
170,2,3:37.0,,Defensive rebound by M. Conley,31,53
171,2,3:28.0,,M. Conley misses 2-pt jump shot from 19 ft,31,53
172,2,3:27.0,Defensive rebound by D. Howard,,31,53
173,2,3:17.0,Personal foul by Z. Randolph (drawn by D. Howard),,31,53
174,2,3:17.0,D. Howard makes free throw 1 of 2,,32,53
175,2,3:17.0,I. Canaan enters the game for P. Beverley,,32,53
176,2,3:17.0,,C. Lee enters the game for V. Carter,32,53
177,2,3:17.0,D. Howard makes free throw 2 of 2,,33,53
178,2,3:05.0,,Turnover by M. Conley (bad pass; steal by J. Harden),33,53
179,2,3:02.0,I. Canaan makes 2-pt layup from 1 ft (assist by T. Ariza),,35,53
180,2,2:42.0,,M. Gasol makes 2-pt jump shot from 11 ft (assist by C. Lee),35,55
181,2,2:31.0,D. Howard misses 2-pt jump shot from 5 ft,,35,55
182,2,2:29.0,,Defensive rebound by M. Gasol,35,55
183,2,2:24.0,,Q. Pondexter makes 3-pt jump shot from 23 ft (assist by M. Conley),35,58
184,2,2:10.0,Shooting foul by Q. Pondexter (drawn by J. Harden),,35,58
185,2,2:10.0,Official timeout,,35,58
186,2,2:10.0,,K. Koufos enters the game for M. Gasol,35,58
187,2,2:10.0,J. Harden misses free throw 1 of 2,,35,58
188,2,2:10.0,Offensive rebound by Team,,35,58
189,2,2:10.0,J. Harden makes free throw 2 of 2,,36,58
190,2,1:57.0,,Z. Randolph misses 2-pt layup at rim (block by J. Harden),36,58
191,2,1:55.0,Defensive rebound by D. Howard,,36,58
192,2,1:49.0,T. Ariza misses 3-pt jump shot from 22 ft,,36,58
193,2,1:47.0,Offensive rebound by D. Howard,,36,58
194,2,1:46.0,D. Howard makes 2-pt layup at rim,,38,58
195,2,1:17.0,,Q. Pondexter makes 3-pt jump shot from 25 ft (assist by Z. Randolph),38,61
196,2,1:00.0,J. Harden misses 2-pt layup from 2 ft (block by K. Koufos),,38,61
197,2,0:59.0,,Defensive rebound by K. Koufos,38,61
198,2,0:53.0,,K. Koufos makes 2-pt hook shot from 6 ft (assist by M. Conley),38,63
199,2,0:43.0,Shooting foul by M. Conley (drawn by T. Ariza),,38,63
200,2,0:43.0,T. Ariza makes free throw 1 of 2,,39,63
201,2,0:43.0,T. Ariza makes free throw 2 of 2,,40,63
202,2,0:34.0,,Personal foul by I. Canaan (drawn by M. Conley),40,63
203,2,0:34.0,,M. Conley makes free throw 1 of 2,40,64
204,2,0:34.0,,B. Udrih enters the game for Z. Randolph,40,64
205,2,0:34.0,,M. Conley makes free throw 2 of 2,40,65
206,2,0:25.0,Shooting foul by K. Koufos (drawn by T. Ariza),,40,65
207,2,0:25.0,T. Ariza makes free throw 1 of 2,,41,65
208,2,0:25.0,,Z. Randolph enters the game for B. Udrih,41,65
209,2,0:25.0,T. Black enters the game for I. Canaan,,41,65
210,2,0:25.0,T. Ariza makes free throw 2 of 2,,42,65
211,2,0:20.0,,Memphis full timeout,42,65
212,2,0:20.0,,M. Gasol enters the game for K. Koufos,42,65
213,2,0:02.0,,C. Lee misses 3-pt jump shot from 26 ft,42,65
214,2,0:01.0,,Offensive rebound by Team,42,65
215,2,0:01.0,,Turnover by Team (shot clock),42,65
216,3,11:38.0,,Shooting foul by T. Ariza (drawn by Z. Randolph),42,65
217,3,11:38.0,,Z. Randolph makes free throw 1 of 2,42,66
218,3,11:38.0,,Z. Randolph makes free throw 2 of 2,42,67
219,3,11:18.0,P. Beverley makes 2-pt layup from 1 ft (assist by D. Howard),,44,67
220,3,10:57.0,,Turnover by C. Lee (bad pass; steal by P. Beverley),44,67
221,3,10:50.0,T. Ariza misses 3-pt jump shot from 26 ft,,44,67
222,3,10:48.0,,Defensive rebound by C. Lee,44,67
223,3,10:38.0,Violation by D. Howard (kicked ball),,44,67
224,3,10:32.0,,Offensive foul by Z. Randolph (drawn by J. Harden),44,67
225,3,10:32.0,,Turnover by Z. Randolph (offensive foul),44,67
226,3,10:17.0,I. Canaan misses 3-pt jump shot from 26 ft,,44,67
227,3,10:16.0,,Defensive rebound by M. Gasol,44,67
228,3,10:07.0,,Turnover by M. Gasol (bad pass; steal by T. Ariza),44,67
229,3,9:56.0,I. Canaan misses 3-pt jump shot from 23 ft,,44,67
230,3,9:55.0,,Defensive rebound by C. Lee,44,67
231,3,9:41.0,,Shooting foul by J. Harden (drawn by Z. Randolph),44,67
232,3,9:41.0,,Z. Randolph makes free throw 1 of 2,44,68
233,3,9:41.0,,Z. Randolph makes free throw 2 of 2,44,69
234,3,9:23.0,D. Howard makes 2-pt layup from 1 ft (assist by P. Beverley),,46,69
235,3,9:03.0,,Z. Randolph misses 2-pt jump shot from 7 ft,46,69
236,3,9:01.0,Defensive rebound by T. Ariza,,46,69
237,3,8:55.0,J. Harden misses 3-pt jump shot from 25 ft,,46,69
238,3,8:54.0,,Defensive rebound by T. Allen,46,69
239,3,8:50.0,,Memphis full timeout,46,69
240,3,8:39.0,,M. Gasol misses 2-pt jump shot from 15 ft,46,69
241,3,8:38.0,,Offensive rebound by T. Allen,46,69
242,3,8:37.0,,T. Allen makes 2-pt layup at rim,46,71
243,3,8:37.0,Violation by D. Howard (def goaltending),,46,71
244,3,8:18.0,I. Canaan makes 2-pt layup at rim,,48,71
245,3,8:18.0,Shooting foul by Z. Randolph (drawn by I. Canaan),,48,71
246,3,8:18.0,I. Canaan makes free throw 1 of 1,,49,71
247,3,7:57.0,,M. Gasol misses 2-pt jump shot from 4 ft,49,71
248,3,7:57.0,Defensive rebound by Team,,49,71
249,3,7:47.0,T. Ariza makes 2-pt layup at rim (assist by I. Canaan),,51,71
250,3,7:31.0,,Shooting foul by P. Beverley (drawn by M. Conley),51,71
251,3,7:31.0,,M. Conley makes free throw 1 of 2,51,72
252,3,7:31.0,,M. Conley makes free throw 2 of 2,51,73
253,3,7:20.0,D. Howard makes 2-pt layup at rim (assist by T. Ariza),,53,73
254,3,7:10.0,,M. Conley makes 2-pt jump shot from 10 ft,53,75
255,3,7:00.0,Turnover by I. Canaan (lost ball; steal by M. Gasol),,53,75
256,3,6:54.0,,Z. Randolph misses 2-pt layup at rim,53,75
257,3,6:53.0,,Offensive rebound by M. Conley,53,75
258,3,6:53.0,,M. Conley misses 2-pt layup at rim,53,75
259,3,6:51.0,Defensive rebound by D. Howard,,53,75
260,3,6:46.0,I. Canaan misses 3-pt jump shot from 22 ft,,53,75
261,3,6:44.0,Offensive rebound by T. Ariza,,53,75
262,3,6:39.0,I. Canaan misses 3-pt jump shot from 22 ft,,53,75
263,3,6:38.0,,Defensive rebound by Z. Randolph,53,75
264,3,6:23.0,,M. Gasol makes 2-pt layup at rim (assist by M. Conley),53,77
265,3,6:04.0,D. Howard misses 2-pt layup at rim (block by T. Allen),,53,77
266,3,6:02.0,,Defensive rebound by M. Gasol,53,77
267,3,6:00.0,J. Terry enters the game for I. Canaan,,53,77
268,3,6:00.0,,B. Udrih enters the game for M. Conley,53,77
269,3,5:52.0,,Turnover by B. Udrih (bad pass; steal by J. Terry),53,77
270,3,5:47.0,J. Harden misses 3-pt jump shot from 24 ft,,53,77
271,3,5:46.0,Offensive rebound by Team,,53,77
272,3,5:34.0,D. Howard misses 2-pt layup from 1 ft,,53,77
273,3,5:33.0,,Defensive rebound by M. Gasol,53,77
274,3,5:21.0,,C. Lee makes 2-pt jump shot from 19 ft (assist by B. Udrih),53,79
275,3,5:04.0,,Violation by T. Allen (kicked ball),53,79
276,3,4:57.0,D. Howard makes 2-pt dunk at rim (assist by J. Harden),,55,79
277,3,4:38.0,,Z. Randolph misses 2-pt layup at rim,55,79
278,3,4:37.0,,Offensive rebound by Z. Randolph,55,79
279,3,4:37.0,,Z. Randolph makes 2-pt tip-in at rim,55,81
280,3,4:24.0,J. Harden misses 2-pt jump shot from 16 ft,,55,81
281,3,4:22.0,,Defensive rebound by C. Lee,55,81
282,3,4:19.0,,Personal foul by J. Harden (drawn by C. Lee),55,81
283,3,4:19.0,,J. Leuer enters the game for Z. Randolph,55,81
284,3,4:08.0,,Shooting foul by J. Harden (drawn by J. Leuer),55,81
285,3,4:08.0,,J. Leuer makes free throw 1 of 2,55,82
286,3,4:08.0,D. Motiejūnas enters the game for P. Beverley,,55,82
287,3,4:08.0,,J. Leuer makes free throw 2 of 2,55,83
288,3,3:56.0,T. Ariza misses 2-pt jump shot from 12 ft,,55,83
289,3,3:55.0,,Defensive rebound by M. Gasol,55,83
290,3,3:38.0,,B. Udrih makes 2-pt layup at rim,55,85
291,3,3:25.0,J. Harden misses 2-pt layup from 1 ft (block by M. Gasol),,55,85
292,3,3:25.0,Offensive rebound by Team,,55,85
293,3,3:25.0,T. Black enters the game for D. Howard,,55,85
294,3,3:25.0,,K. Koufos enters the game for M. Gasol,55,85
295,3,3:17.0,J. Terry makes 3-pt jump shot from 25 ft,,58,85
296,3,3:03.0,,K. Koufos misses 2-pt hook shot from 7 ft,58,85
297,3,3:01.0,Defensive rebound by J. Harden,,58,85
298,3,2:58.0,Shooting foul by B. Udrih (drawn by J. Harden),,58,85
299,3,2:58.0,Houston full timeout,,58,85
300,3,2:58.0,J. Terry makes free throw 1 of 3,,59,85
301,3,2:58.0,J. Terry makes free throw 2 of 3,,60,85
302,3,2:58.0,J. Terry misses free throw 3 of 3,,60,85
303,3,2:57.0,Offensive rebound by Team,,60,85
304,3,2:43.0,J. Terry misses 3-pt jump shot from 25 ft,,60,85
305,3,2:43.0,Offensive rebound by Team,,60,85
306,3,2:43.0,Offensive foul by J. Harden (drawn by T. Allen),,60,85
307,3,2:43.0,Turnover by J. Harden (offensive foul),,60,85
308,3,2:20.0,,J. Leuer misses 2-pt layup from 1 ft,60,85
309,3,2:19.0,,Offensive rebound by K. Koufos,60,85
310,3,2:19.0,,K. Koufos makes 2-pt tip-in at rim,60,87
311,3,2:05.0,Turnover by J. Harden (bad pass; steal by K. Koufos),,60,87
312,3,2:00.0,,B. Udrih makes 2-pt layup at rim (assist by C. Lee),60,89
313,3,1:43.0,Shooting foul by K. Koufos (drawn by T. Ariza),,60,89
314,3,1:43.0,T. Ariza makes free throw 1 of 2,,61,89
315,3,1:43.0,,Q. Pondexter enters the game for T. Allen,61,89
316,3,1:43.0,T. Ariza makes free throw 2 of 2,,62,89
317,3,1:24.0,,C. Lee makes 3-pt jump shot from 26 ft (assist by B. Udrih),62,92
318,3,1:10.0,D. Motiejūnas makes 2-pt hook shot from 5 ft (assist by J. Terry),,64,92
319,3,0:57.0,,C. Lee makes 3-pt jump shot from 23 ft (assist by B. Udrih),64,95
320,3,0:49.0,J. Harden misses 3-pt jump shot from 28 ft,,64,95
321,3,0:48.0,Offensive rebound by T. Black,,64,95
322,3,0:37.0,D. Motiejūnas makes 2-pt dunk at rim (assist by T. Ariza),,66,95
323,3,0:20.0,,B. Udrih misses 3-pt jump shot from 25 ft,66,95
324,3,0:17.0,,Offensive rebound by J. Leuer,66,95
325,3,0:03.0,,B. Udrih makes 2-pt jump shot from 8 ft,66,97
326,4,11:44.0,T. Daniels misses 3-pt jump shot from 27 ft,,66,97
327,4,11:42.0,Offensive rebound by T. Black,,66,97
328,4,11:41.0,T. Black makes 2-pt hook shot from 5 ft,,68,97
329,4,11:23.0,,K. Koufos makes 2-pt hook shot from 8 ft (assist by J. Leuer),68,99
330,4,11:12.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by K. Papanikolaou),,71,99
331,4,10:48.0,,K. Koufos makes 2-pt hook shot from 9 ft (assist by B. Udrih),71,101
332,4,10:31.0,K. Papanikolaou misses 2-pt layup at rim,,71,101
333,4,10:29.0,,Defensive rebound by K. Koufos,71,101
334,4,10:23.0,,Q. Pondexter misses 2-pt layup from 1 ft,71,101
335,4,10:21.0,Defensive rebound by T. Black,,71,101
336,4,10:16.0,Turnover by K. Papanikolaou (bad pass; steal by K. Koufos),,71,101
337,4,10:11.0,,J. Leuer makes 2-pt dunk at rim (assist by B. Udrih),71,103
338,4,10:04.0,T. Daniels misses 3-pt jump shot from 25 ft,,71,103
339,4,10:00.0,Offensive rebound by Team,,71,103
340,4,10:00.0,J. Dorsey enters the game for T. Black,,71,103
341,4,10:00.0,,J. Adams enters the game for C. Lee,71,103
342,4,9:52.0,D. Motiejūnas misses 3-pt jump shot from 25 ft,,71,103
343,4,9:51.0,,Defensive rebound by K. Koufos,71,103
344,4,9:41.0,Violation by K. Papanikolaou (kicked ball),,71,103
345,4,9:33.0,,K. Koufos makes 2-pt jump shot from 11 ft (assist by Q. Pondexter),71,105
346,4,9:18.0,D. Motiejūnas makes 2-pt hook shot from 12 ft (assist by I. Canaan),,73,105
347,4,9:01.0,,Q. Pondexter misses 3-pt jump shot from 25 ft,73,105
348,4,9:00.0,Defensive rebound by K. Papanikolaou,,73,105
349,4,8:47.0,D. Motiejūnas misses 3-pt jump shot from 26 ft,,73,105
350,4,8:46.0,Offensive rebound by J. Dorsey,,73,105
351,4,8:35.0,I. Canaan misses 2-pt layup at rim,,73,105
352,4,8:34.0,Offensive rebound by D. Motiejūnas,,73,105
353,4,8:32.0,D. Motiejūnas misses 2-pt hook shot from 4 ft,,73,105
354,4,8:29.0,,Defensive rebound by B. Udrih,73,105
355,4,8:26.0,,Q. Pondexter misses 2-pt layup at rim (block by K. Papanikolaou),73,105
356,4,8:26.0,,Offensive rebound by Team,73,105
357,4,8:26.0,Official timeout,,73,105
358,4,8:26.0,T. Black enters the game for D. Motiejūnas,,73,105
359,4,8:19.0,,Turnover by B. Udrih (lost ball; steal by I. Canaan),73,105
360,4,8:15.0,K. Papanikolaou makes 2-pt dunk at rim (assist by I. Canaan),,75,105
361,4,7:56.0,,Q. Pondexter misses 2-pt jump shot from 5 ft,75,105
362,4,7:55.0,Defensive rebound by T. Black,,75,105
363,4,7:52.0,Personal foul by Q. Pondexter (drawn by K. Papanikolaou),,75,105
364,4,7:37.0,T. Black makes 2-pt layup from 2 ft,,77,105
365,4,7:23.0,,Shooting foul by J. Dorsey (drawn by J. Leuer),77,105
366,4,7:23.0,,J. Leuer misses free throw 1 of 2,77,105
367,4,7:23.0,,Offensive rebound by Team,77,105
368,4,7:23.0,,J. Leuer makes free throw 2 of 2,77,106
369,4,7:01.0,I. Canaan misses 2-pt jump shot from 5 ft (block by K. Koufos),,77,106
370,4,6:59.0,,Defensive rebound by K. Koufos,77,106
371,4,6:51.0,,Q. Pondexter misses 3-pt jump shot from 23 ft,77,106
372,4,6:50.0,,Offensive rebound by J. Leuer,77,106
373,4,6:49.0,,J. Leuer makes 2-pt dunk at rim,77,108
374,4,6:31.0,T. Daniels misses 3-pt jump shot from 23 ft,,77,108
375,4,6:29.0,Offensive rebound by K. Papanikolaou,,77,108
376,4,6:16.0,K. Papanikolaou misses 3-pt jump shot from 23 ft,,77,108
377,4,6:16.0,,Defensive rebound by Team,77,108
378,4,6:16.0,,J. Stokes enters the game for J. Leuer,77,108
379,4,6:16.0,,Memphis full timeout,77,108
380,4,5:55.0,,Q. Pondexter misses 2-pt jump shot from 19 ft,77,108
381,4,5:54.0,Defensive rebound by T. Black,,77,108
382,4,5:36.0,Turnover by J. Dorsey (bad pass),,77,108
383,4,5:24.0,,Shooting foul by I. Canaan (drawn by B. Udrih),77,108
384,4,5:24.0,,B. Udrih makes free throw 1 of 2,77,109
