,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,WASHINGTON_ACTION,PHILADELPHIA_SCORE,WASHINGTON_SCORE
386,4,6:02.0,L. Drew makes 2-pt jump shot from 20 ft (assist by M. Carter-Williams),,70,93
387,4,5:44.0,,K. Séraphin makes 2-pt jump shot from 12 ft,70,95
388,4,5:28.0,M. Carter-Williams misses 2-pt jump shot from 15 ft,,70,95
389,4,5:26.0,,Defensive rebound by K. Séraphin,70,95
390,4,5:23.0,,Shooting foul by K. McDaniels (drawn by O. Porter),70,95
391,4,5:23.0,Official timeout,,70,95
392,4,5:23.0,H. Thompson enters the game for L. Drew,,70,95
393,4,5:23.0,,O. Porter makes free throw 1 of 2,70,96
394,4,5:23.0,,M. Webster enters the game for R. Butler,70,96
395,4,5:23.0,,O. Porter makes free throw 2 of 2,70,97
396,4,5:11.0,K. McDaniels misses 2-pt jump shot from 3 ft (block by O. Porter),,70,97
397,4,5:09.0,Offensive rebound by N. Noel,,70,97
398,4,5:03.0,H. Thompson misses 2-pt jump shot from 20 ft,,70,97
399,4,5:02.0,,Defensive rebound by K. Humphries,70,97
400,4,4:59.0,,O. Porter makes 2-pt layup at rim (assist by A. Miller),70,99
401,4,4:41.0,Turnover by M. Carter-Williams (bad pass; steal by K. Humphries),,70,99
402,4,4:39.0,,Shooting foul by N. Noel (drawn by K. Humphries),70,99
403,4,4:39.0,,K. Humphries misses free throw 1 of 2,70,99
404,4,4:39.0,,Offensive rebound by Team,70,99
405,4,4:39.0,,G. Temple enters the game for A. Miller,70,99
406,4,4:39.0,F. Aldemir enters the game for N. Noel,,70,99
407,4,4:39.0,J. Grant enters the game for K. McDaniels,,70,99
408,4,4:39.0,,K. Humphries misses free throw 2 of 2,70,99
409,4,4:36.0,Defensive rebound by F. Aldemir,,70,99
410,4,4:23.0,M. Carter-Williams misses 3-pt jump shot from 26 ft,,70,99
411,4,4:22.0,,Defensive rebound by O. Porter,70,99
412,4,4:09.0,,K. Séraphin makes 2-pt hook shot from 9 ft,70,101
413,4,3:49.0,M. Thomas misses 2-pt jump shot from 18 ft,,70,101
414,4,3:48.0,Offensive rebound by Team,,70,101
415,4,3:48.0,,D. Gooden enters the game for K. Humphries,70,101
416,4,3:48.0,L. Drew enters the game for M. Carter-Williams,,70,101
417,4,3:48.0,J. Sampson enters the game for M. Thomas,,70,101
418,4,3:41.0,H. Thompson makes 2-pt layup at rim (assist by L. Drew),,72,101
419,4,3:41.0,Shooting foul by M. Webster (drawn by H. Thompson),,72,101
420,4,3:41.0,H. Thompson misses free throw 1 of 1,,72,101
421,4,3:41.0,,Defensive rebound by Team,72,101
422,4,3:24.0,,G. Temple makes 2-pt jump shot from 18 ft,72,103
423,4,3:13.0,Turnover by L. Drew (bad pass),,72,103
424,4,2:57.0,,Turnover by M. Webster (bad pass; steal by J. Sampson),72,103
425,4,2:43.0,L. Drew misses 2-pt jump shot from 18 ft,,72,103
426,4,2:42.0,,Defensive rebound by D. Gooden,72,103
427,4,2:36.0,,Turnover by G. Temple (bad pass; steal by H. Thompson),72,103
428,4,2:23.0,Shooting foul by M. Webster (drawn by J. Grant),,72,103
429,4,2:23.0,,Washington full timeout,72,103
430,4,2:23.0,J. Grant makes free throw 1 of 2,,73,103
431,4,2:23.0,J. Grant misses free throw 2 of 2,,73,103
432,4,2:22.0,,Defensive rebound by D. Gooden,73,103
433,4,2:04.0,,M. Webster makes 2-pt jump shot from 16 ft,73,105
434,4,1:47.0,J. Sampson misses 2-pt jump shot from 8 ft,,73,105
435,4,1:46.0,,Defensive rebound by D. Gooden,73,105
436,4,1:34.0,,G. Temple makes 3-pt jump shot from 26 ft,73,108
437,4,1:23.0,H. Thompson makes 3-pt jump shot from 26 ft (assist by L. Drew),,76,108
438,4,1:01.0,,M. Webster misses 3-pt jump shot from 26 ft,76,108
439,4,1:00.0,,Offensive rebound by K. Séraphin,76,108
440,4,0:58.0,,K. Séraphin misses 2-pt layup from 1 ft (block by H. Thompson),76,108
441,4,0:58.0,,Offensive rebound by Team,76,108
442,4,0:55.0,,D. Gooden misses 2-pt jump shot from 22 ft,76,108
443,4,0:54.0,,Offensive rebound by K. Séraphin,76,108
444,4,0:36.0,,G. Temple makes 3-pt jump shot from 25 ft,76,111
445,4,0:25.0,J. Grant misses 3-pt jump shot from 26 ft,,76,111
446,4,0:24.0,,Defensive rebound by G. Temple,76,111
447,4,0:01.0,,Turnover by Team (shot clock),76,111
