,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DALLAS_ACTION,HOUSTON_SCORE,DALLAS_SCORE
50,1,5:29.0,,A. Stoudemire makes free throw 1 of 1,12,18
51,1,5:09.0,Shooting foul by A. Stoudemire (drawn by J. Dorsey),,12,18
52,1,5:09.0,J. Dorsey misses free throw 1 of 2,,12,18
53,1,5:09.0,Offensive rebound by Team,,12,18
54,1,5:09.0,J. Dorsey misses free throw 2 of 2,,12,18
55,1,5:08.0,,Defensive rebound by A. Stoudemire,12,18
56,1,4:49.0,,Turnover by A. Stoudemire (lost ball; steal by T. Ariza),12,18
57,1,4:43.0,J. Dorsey misses 2-pt layup at rim,,12,18
58,1,4:41.0,,Defensive rebound by R. Rondo,12,18
59,1,4:29.0,,A. Stoudemire makes 2-pt layup from 2 ft,12,20
60,1,4:08.0,P. Prigioni makes 3-pt jump shot from 23 ft (assist by J. Smith),,15,20
61,1,3:51.0,,A. Stoudemire misses 2-pt hook shot from 3 ft,15,20
62,1,3:49.0,Defensive rebound by J. Dorsey,,15,20
63,1,3:44.0,T. Ariza makes 2-pt layup at rim (assist by J. Harden),,17,20
64,1,3:32.0,,R. Rondo misses 2-pt jump shot from 21 ft,17,20
65,1,3:31.0,,Offensive rebound by A. Aminu,17,20
66,1,3:20.0,,Turnover by C. Parsons (lost ball; steal by P. Prigioni),17,20
67,1,3:13.0,J. Harden makes 3-pt jump shot from 25 ft (assist by T. Ariza),,20,20
68,1,3:06.0,,Dallas full timeout,20,20
69,1,3:06.0,Houston full timeout,,20,20
70,1,3:06.0,,D. Harris enters the game for R. Rondo,20,20
71,1,3:06.0,C. Brewer enters the game for T. Ariza,,20,20
72,1,2:53.0,,M. Ellis misses 3-pt jump shot from 24 ft,20,20
73,1,2:52.0,Defensive rebound by J. Harden,,20,20
74,1,2:43.0,J. Harden misses 2-pt jump shot from 11 ft,,20,20
75,1,2:42.0,Offensive rebound by J. Dorsey,,20,20
76,1,2:40.0,J. Dorsey makes 2-pt layup from 1 ft,,22,20
77,1,2:24.0,,Turnover by D. Harris (bad pass; steal by J. Dorsey),22,20
78,1,2:19.0,J. Dorsey misses 2-pt layup from 1 ft,,22,20
79,1,2:19.0,Offensive rebound by J. Dorsey,,22,20
80,1,2:19.0,Shooting foul by D. Harris (drawn by J. Dorsey),,22,20
81,1,2:19.0,J. Dorsey makes free throw 1 of 2,,23,20
82,1,2:19.0,,J. Barea enters the game for C. Parsons,23,20
83,1,2:19.0,,D. Nowitzki enters the game for M. Ellis,23,20
84,1,2:19.0,J. Dorsey misses free throw 2 of 2,,23,20
85,1,2:18.0,,Defensive rebound by A. Aminu,23,20
86,1,2:06.0,,A. Aminu misses 2-pt jump shot from 6 ft,23,20
87,1,2:04.0,,Offensive rebound by A. Stoudemire,23,20
88,1,2:04.0,,A. Stoudemire makes 2-pt tip-in at rim,23,22
89,1,1:55.0,Shooting foul by A. Stoudemire (drawn by J. Harden),,23,22
90,1,1:55.0,J. Harden makes free throw 1 of 2,,24,22
91,1,1:55.0,,T. Chandler enters the game for A. Stoudemire,24,22
92,1,1:55.0,J. Harden makes free throw 2 of 2,,25,22
93,1,1:48.0,,T. Chandler makes 2-pt dunk at rim (assist by J. Barea),25,24
94,1,1:37.0,Turnover by J. Dorsey (bad pass; steal by D. Nowitzki),,25,24
95,1,1:30.0,,Shooting block foul by J. Smith (drawn by A. Aminu),25,24
96,1,1:30.0,,A. Aminu misses free throw 1 of 2,25,24
97,1,1:30.0,,Offensive rebound by Team,25,24
98,1,1:30.0,,A. Aminu makes free throw 2 of 2,25,25
99,1,1:28.0,Personal take foul by J. Barea (drawn by J. Dorsey),,25,25
100,1,1:28.0,J. Dorsey misses free throw 1 of 2,,25,25
101,1,1:28.0,Offensive rebound by Team,,25,25
102,1,1:28.0,J. Dorsey misses free throw 2 of 2,,25,25
103,1,1:27.0,Offensive rebound by C. Brewer,,25,25
104,1,1:21.0,J. Harden makes 3-pt jump shot from 24 ft (assist by P. Prigioni),,28,25
105,1,0:56.0,,D. Harris misses 2-pt jump shot from 4 ft,28,25
106,1,0:55.0,Defensive rebound by J. Dorsey,,28,25
107,1,0:50.0,,Offensive charge foul by J. Harden (drawn by D. Harris),28,25
108,1,0:50.0,Turnover by J. Harden (offensive foul),,28,25
109,1,0:50.0,T. Jones enters the game for J. Dorsey,,28,25
110,1,0:36.0,,J. Barea misses 2-pt layup from 1 ft,28,25
111,1,0:34.0,Defensive rebound by P. Prigioni,,28,25
112,1,0:11.0,C. Brewer misses 2-pt jump shot from 4 ft (block by A. Aminu),,28,25
113,1,0:09.0,,Defensive rebound by D. Nowitzki,28,25
114,1,0:03.0,,A. Aminu misses 2-pt jump shot from 5 ft,28,25
115,1,0:02.0,Defensive rebound by J. Smith,,28,25
116,2,11:52.0,,Personal foul by C. Brewer (drawn by D. Harris),28,25
117,2,11:37.0,,A. Aminu misses 2-pt jump shot from 20 ft,28,25
118,2,11:36.0,,Offensive rebound by D. Nowitzki,28,25
119,2,11:32.0,,Turnover by D. Nowitzki (bad pass; steal by T. Jones),28,25
120,2,11:31.0,Shooting block foul by D. Harris (drawn by C. Brewer),,28,25
121,2,11:31.0,C. Brewer makes free throw 1 of 2,,29,25
122,2,11:31.0,C. Brewer makes free throw 2 of 2,,30,25
123,2,11:11.0,,J. Barea misses 3-pt jump shot from 24 ft,30,25
124,2,11:10.0,,Offensive rebound by A. Stoudemire,30,25
125,2,11:01.0,,Personal foul by P. Prigioni (drawn by D. Nowitzki),30,25
126,2,10:49.0,,A. Stoudemire makes 2-pt jump shot from 18 ft (assist by J. Barea),30,27
127,2,10:37.0,T. Ariza misses 3-pt jump shot from 24 ft,,30,27
128,2,10:36.0,Offensive rebound by D. Howard,,30,27
129,2,10:36.0,,Loose ball foul by D. Harris (drawn by D. Howard),30,27
130,2,10:36.0,,M. Ellis enters the game for D. Harris,30,27
131,2,10:26.0,Turnover by P. Prigioni (bad pass; steal by A. Stoudemire),,30,27
132,2,10:22.0,,A. Aminu makes 2-pt layup from 1 ft (assist by J. Barea),30,29
133,2,10:22.0,,Shooting foul by C. Brewer (drawn by A. Aminu),30,29
134,2,10:22.0,,A. Aminu makes free throw 1 of 1,30,30
135,2,10:05.0,C. Brewer misses 2-pt layup from 1 ft,,30,30
136,2,10:04.0,,Defensive rebound by A. Stoudemire,30,30
137,2,10:00.0,,Shooting foul by P. Prigioni (drawn by M. Ellis),30,30
138,2,10:00.0,,M. Ellis makes free throw 1 of 2,30,31
139,2,10:00.0,J. Terry enters the game for P. Prigioni,,30,31
140,2,10:00.0,,M. Ellis misses free throw 2 of 2,30,31
141,2,9:59.0,Defensive rebound by T. Ariza,,30,31
142,2,9:42.0,Shooting foul by D. Nowitzki (drawn by D. Howard),,30,31
143,2,9:42.0,D. Howard makes free throw 1 of 2,,31,31
144,2,9:42.0,D. Howard makes free throw 2 of 2,,32,31
145,2,9:29.0,,J. Barea makes 2-pt layup at rim (assist by A. Aminu),32,33
146,2,9:15.0,Turnover by J. Terry (bad pass; steal by A. Stoudemire),,32,33
147,2,9:10.0,,M. Ellis makes 2-pt layup from 1 ft (assist by J. Barea),32,35
148,2,9:04.0,Houston full timeout,,32,35
149,2,8:54.0,T. Ariza misses 3-pt jump shot from 24 ft,,32,35
150,2,8:53.0,,Defensive rebound by M. Ellis,32,35
151,2,8:42.0,,D. Nowitzki misses 2-pt jump shot from 15 ft,32,35
152,2,8:40.0,,Offensive rebound by A. Aminu,32,35
153,2,8:36.0,,M. Ellis misses 3-pt jump shot from 24 ft,32,35
154,2,8:35.0,Defensive rebound by T. Jones,,32,35
155,2,8:25.0,D. Howard misses 2-pt jump shot from 5 ft (block by A. Aminu),,32,35
156,2,8:23.0,,Defensive rebound by M. Ellis,32,35
157,2,8:18.0,,Personal foul by J. Terry (drawn by D. Nowitzki),32,35
158,2,8:18.0,Official timeout,,32,35
159,2,8:18.0,,T. Chandler enters the game for A. Aminu,32,35
160,2,8:18.0,,C. Parsons enters the game for A. Stoudemire,32,35
161,2,8:18.0,J. Smith enters the game for D. Howard,,32,35
162,2,8:18.0,,D. Nowitzki makes free throw 1 of 2,32,36
163,2,8:18.0,,D. Nowitzki makes free throw 2 of 2,32,37
164,2,7:55.0,J. Smith misses 3-pt jump shot from 24 ft,,32,37
165,2,7:54.0,Offensive rebound by T. Jones,,32,37
166,2,7:35.0,J. Smith misses 3-pt jump shot from 22 ft,,32,37
167,2,7:34.0,Offensive rebound by J. Smith,,32,37
168,2,7:25.0,T. Ariza makes 3-pt jump shot from 22 ft (assist by J. Smith),,35,37
169,2,7:11.0,,J. Barea misses 2-pt layup from 2 ft (block by J. Smith),35,37
170,2,7:10.0,Defensive rebound by J. Smith,,35,37
171,2,7:06.0,J. Terry misses 3-pt jump shot from 24 ft,,35,37
172,2,7:06.0,Offensive rebound by T. Ariza,,35,37
173,2,7:06.0,,Loose ball foul by T. Chandler (drawn by T. Ariza),35,37
174,2,7:06.0,J. Harden enters the game for C. Brewer,,35,37
175,2,7:06.0,,R. Rondo enters the game for J. Barea,35,37
176,2,7:06.0,,C. Villanueva enters the game for D. Nowitzki,35,37
177,2,6:59.0,Turnover by J. Harden (bad pass),,35,37
178,2,6:43.0,,C. Parsons misses 3-pt jump shot from 22 ft,35,37
179,2,6:43.0,Defensive rebound by J. Terry,,35,37
180,2,6:31.0,T. Ariza makes 2-pt jump shot from 7 ft,,37,37
181,2,6:11.0,,C. Villanueva makes 3-pt jump shot from 22 ft (assist by M. Ellis),37,40
182,2,5:50.0,Shooting foul by C. Villanueva (drawn by T. Jones),,37,40
183,2,5:50.0,,Dallas full timeout,37,40
184,2,5:50.0,T. Jones makes free throw 1 of 2,,38,40
185,2,5:50.0,T. Jones misses free throw 2 of 2,,38,40
186,2,5:49.0,,Defensive rebound by T. Chandler,38,40
187,2,5:32.0,,Turnover by R. Rondo (lost ball),38,40
188,2,5:32.0,C. Capela enters the game for T. Jones,,38,40
189,2,5:30.0,Personal take foul by C. Villanueva (drawn by C. Capela),,38,40
190,2,5:30.0,C. Capela misses free throw 1 of 2,,38,40
191,2,5:30.0,Offensive rebound by Team,,38,40
192,2,5:30.0,C. Capela misses free throw 2 of 2,,38,40
193,2,5:30.0,Offensive rebound by C. Capela,,38,40
194,2,5:20.0,J. Harden misses 3-pt jump shot from 25 ft,,38,40
195,2,5:19.0,,Defensive rebound by T. Chandler,38,40
196,2,5:19.0,Loose ball foul by C. Capela (drawn by T. Chandler),,38,40
197,2,5:19.0,,T. Chandler makes free throw 1 of 2,38,41
198,2,5:19.0,N. Johnson enters the game for C. Capela,,38,41
199,2,5:19.0,,T. Chandler makes free throw 2 of 2,38,42
200,2,4:55.0,N. Johnson misses 2-pt hook shot from 7 ft,,38,42
201,2,4:54.0,,Defensive rebound by C. Villanueva,38,42
202,2,4:47.0,,C. Villanueva misses 3-pt jump shot from 24 ft,38,42
203,2,4:46.0,,Offensive rebound by C. Parsons,38,42
204,2,4:35.0,,M. Ellis misses 3-pt jump shot from 22 ft,38,42
205,2,4:34.0,Defensive rebound by N. Johnson,,38,42
206,2,4:29.0,J. Terry makes 2-pt layup from 1 ft (assist by N. Johnson),,40,42
207,2,4:15.0,,Turnover by M. Ellis (bad pass; steal by J. Harden),40,42
208,2,4:09.0,J. Terry misses 3-pt jump shot from 24 ft,,40,42
209,2,4:07.0,Offensive rebound by N. Johnson,,40,42
210,2,4:07.0,N. Johnson misses 2-pt tip-in from 1 ft,,40,42
211,2,4:07.0,,Defensive rebound by C. Parsons,40,42
212,2,4:07.0,Loose ball foul by T. Ariza (drawn by C. Parsons),,40,42
213,2,4:07.0,,C. Parsons makes free throw 1 of 2,40,43
214,2,4:07.0,,A. Aminu enters the game for C. Villanueva,40,43
215,2,4:07.0,,C. Parsons makes free throw 2 of 2,40,44
216,2,3:52.0,T. Ariza makes 3-pt jump shot from 22 ft (assist by N. Johnson),,43,44
217,2,3:40.0,,R. Rondo makes 2-pt layup at rim (assist by C. Parsons),43,46
218,2,3:27.0,J. Harden makes 2-pt layup at rim,,45,46
219,2,3:18.0,,R. Rondo makes 2-pt layup at rim,45,48
220,2,3:10.0,J. Smith misses 2-pt jump shot from 3 ft (block by T. Chandler),,45,48
221,2,3:07.0,Offensive rebound by N. Johnson,,45,48
222,2,3:02.0,J. Harden makes 2-pt layup at rim,,47,48
223,2,2:47.0,,R. Rondo makes 2-pt jump shot from 20 ft (assist by C. Parsons),47,50
224,2,2:33.0,Houston full timeout,,47,50
225,2,2:33.0,T. Jones enters the game for J. Smith,,47,50
226,2,2:14.0,J. Harden misses 3-pt jump shot from 24 ft,,47,50
227,2,2:13.0,,Defensive rebound by M. Ellis,47,50
228,2,2:06.0,,M. Ellis makes 2-pt jump shot from 10 ft (assist by R. Rondo),47,52
229,2,1:54.0,Offensive foul by T. Jones (drawn by R. Rondo),,47,52
230,2,1:54.0,Turnover by T. Jones (offensive foul),,47,52
231,2,1:43.0,,A. Aminu misses 3-pt jump shot from 22 ft,47,52
232,2,1:42.0,Defensive rebound by T. Jones,,47,52
233,2,1:36.0,J. Harden misses 2-pt layup from 1 ft (block by A. Aminu),,47,52
234,2,1:34.0,Offensive rebound by N. Johnson,,47,52
235,2,1:29.0,J. Harden misses 3-pt jump shot from 22 ft,,47,52
236,2,1:28.0,,Defensive rebound by T. Chandler,47,52
237,2,1:21.0,,Shooting block foul by T. Jones (drawn by M. Ellis),47,52
238,2,1:21.0,,M. Ellis makes free throw 1 of 2,47,53
239,2,1:21.0,J. Smith enters the game for T. Jones,,47,53
240,2,1:21.0,,M. Ellis makes free throw 2 of 2,47,54
241,2,1:04.0,J. Smith misses 2-pt hook shot from 4 ft,,47,54
242,2,1:04.0,,Defensive rebound by T. Chandler,47,54
243,2,1:02.0,Technical foul by J. Smith,,47,54
244,2,1:02.0,,M. Ellis makes technical free throw,47,55
245,2,0:51.0,,C. Parsons misses 3-pt jump shot from 23 ft,47,55
246,2,0:51.0,Defensive rebound by Team,,47,55
247,2,0:33.0,T. Ariza misses 3-pt jump shot from 22 ft,,47,55
248,2,0:31.0,Offensive rebound by J. Smith,,47,55
249,2,0:31.0,J. Smith misses 2-pt tip-in at rim,,47,55
250,2,0:30.0,,Defensive rebound by R. Rondo,47,55
251,2,0:13.0,,M. Ellis misses 2-pt jump shot from 16 ft,47,55
252,2,0:12.0,Defensive rebound by N. Johnson,,47,55
253,2,0:04.0,J. Harden misses 3-pt jump shot from 24 ft,,47,55
254,2,0:03.0,,Defensive rebound by R. Rondo,47,55
255,2,0:00.0,,M. Ellis misses 2-pt jump shot from 3 ft,47,55
256,2,0:00.0,,Offensive rebound by Team,47,55
257,3,11:48.0,,Turnover by C. Parsons (bad pass; steal by T. Ariza),47,55
258,3,11:45.0,Shooting foul by C. Parsons (drawn by J. Harden),,47,55
259,3,11:45.0,J. Harden makes free throw 1 of 2,,48,55
260,3,11:45.0,J. Harden makes free throw 2 of 2,,49,55
261,3,11:21.0,,M. Ellis misses 2-pt jump shot from 17 ft,49,55
262,3,11:20.0,Defensive rebound by T. Jones,,49,55
263,3,11:15.0,Turnover by J. Harden (bad pass),,49,55
264,3,10:58.0,,D. Nowitzki misses 2-pt jump shot from 19 ft,49,55
265,3,10:57.0,Defensive rebound by D. Howard,,49,55
266,3,10:52.0,,Offensive charge foul by T. Jones (drawn by M. Ellis),49,55
267,3,10:52.0,Turnover by T. Jones (offensive foul),,49,55
268,3,10:52.0,J. Smith enters the game for T. Jones,,49,55
269,3,10:29.0,,R. Rondo misses 2-pt jump shot from 17 ft,49,55
270,3,10:27.0,Defensive rebound by Team,,49,55
271,3,10:15.0,J. Terry misses 3-pt jump shot from 22 ft,,49,55
272,3,10:14.0,Offensive rebound by J. Smith,,49,55
273,3,10:08.0,J. Smith makes 2-pt jump shot from 17 ft (assist by T. Ariza),,51,55
274,3,9:43.0,,Turnover by R. Rondo (bad pass),51,55
275,3,9:26.0,J. Terry makes 3-pt jump shot from 22 ft (assist by J. Harden),,54,55
276,3,9:25.0,,Dallas full timeout,54,55
277,3,9:25.0,,D. Harris enters the game for R. Rondo,54,55
278,3,9:13.0,,M. Ellis makes 2-pt layup from 1 ft (assist by T. Chandler),54,57
279,3,9:01.0,Turnover by J. Smith (bad pass),,54,57
280,3,8:49.0,,C. Parsons makes 3-pt jump shot from 22 ft (assist by D. Harris),54,60
281,3,8:31.0,J. Terry misses 3-pt jump shot from 24 ft,,54,60
282,3,8:30.0,,Defensive rebound by C. Parsons,54,60
283,3,8:22.0,,M. Ellis misses 3-pt jump shot from 24 ft,54,60
284,3,8:21.0,Defensive rebound by T. Ariza,,54,60
285,3,8:13.0,Turnover by J. Smith (bad pass; steal by D. Harris),,54,60
286,3,8:07.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by M. Ellis),54,63
287,3,8:06.0,Houston full timeout,,54,63
288,3,8:06.0,J. Dorsey enters the game for D. Howard,,54,63
289,3,7:43.0,T. Ariza misses 2-pt jump shot from 14 ft,,54,63
290,3,7:42.0,Offensive rebound by T. Ariza,,54,63
291,3,7:39.0,Shooting foul by M. Ellis (drawn by T. Ariza),,54,63
292,3,7:39.0,T. Ariza makes free throw 1 of 2,,55,63
293,3,7:39.0,T. Ariza makes free throw 2 of 2,,56,63
294,3,7:14.0,,D. Harris makes 2-pt jump shot from 20 ft (assist by C. Parsons),56,65
295,3,6:52.0,J. Dorsey makes 2-pt layup from 1 ft (assist by J. Terry),,58,65
296,3,6:32.0,,D. Nowitzki makes 2-pt jump shot from 10 ft,58,67
297,3,6:14.0,J. Smith makes 2-pt dunk at rim,,60,67
298,3,6:14.0,Shooting foul by D. Nowitzki (drawn by J. Smith),,60,67
299,3,6:14.0,P. Prigioni enters the game for J. Terry,,60,67
300,3,6:14.0,,A. Aminu enters the game for D. Nowitzki,60,67
301,3,6:14.0,J. Smith makes free throw 1 of 1,,61,67
302,3,6:05.0,,M. Ellis makes 2-pt jump shot from 2 ft,61,69
303,3,5:51.0,P. Prigioni misses 3-pt jump shot from 23 ft,,61,69
304,3,5:50.0,,Defensive rebound by A. Aminu,61,69
305,3,5:50.0,Loose ball foul by J. Smith (drawn by A. Aminu),,61,69
306,3,5:40.0,,Shooting foul by J. Dorsey (drawn by M. Ellis),61,69
307,3,5:40.0,,M. Ellis misses free throw 1 of 2,61,69
308,3,5:40.0,,Offensive rebound by Team,61,69
309,3,5:40.0,,M. Ellis misses free throw 2 of 2,61,69
310,3,5:39.0,Defensive rebound by J. Dorsey,,61,69
311,3,5:14.0,J. Harden misses 3-pt jump shot from 24 ft,,61,69
312,3,5:13.0,,Defensive rebound by M. Ellis,61,69
313,3,5:06.0,,C. Parsons misses 3-pt jump shot from 23 ft,61,69
314,3,5:05.0,,Offensive rebound by A. Aminu,61,69
315,3,5:01.0,,C. Parsons makes 3-pt jump shot from 24 ft (assist by A. Aminu),61,72
316,3,4:45.0,T. Ariza makes 3-pt jump shot from 22 ft (assist by J. Smith),,64,72
317,3,4:34.0,,D. Harris misses 3-pt jump shot from 24 ft,64,72
318,3,4:33.0,Defensive rebound by J. Harden,,64,72
319,3,4:25.0,Turnover by J. Harden (lost ball),,64,72
320,3,4:25.0,,A. Stoudemire enters the game for T. Chandler,64,72
321,3,4:25.0,C. Brewer enters the game for T. Ariza,,64,72
322,3,4:14.0,,C. Parsons misses 3-pt jump shot from 24 ft,64,72
323,3,4:14.0,Defensive rebound by J. Dorsey,,64,72
324,3,4:07.0,C. Brewer makes 2-pt layup from 1 ft (assist by P. Prigioni),,66,72
325,3,4:07.0,,Dallas full timeout,66,72
326,3,4:07.0,,R. Jefferson enters the game for C. Parsons,66,72
327,3,3:52.0,,Turnover by M. Ellis (lost ball; steal by J. Smith),66,72
328,3,3:45.0,C. Brewer misses 3-pt jump shot from 22 ft,,66,72
329,3,3:44.0,Offensive rebound by J. Smith,,66,72
330,3,3:35.0,Shooting block foul by A. Stoudemire (drawn by J. Harden),,66,72
331,3,3:35.0,J. Harden misses free throw 1 of 2,,66,72
332,3,3:35.0,Offensive rebound by Team,,66,72
333,3,3:35.0,J. Harden makes free throw 2 of 2,,67,72
334,3,3:21.0,,A. Stoudemire makes 2-pt jump shot from 2 ft,67,74
335,3,3:15.0,C. Brewer makes 2-pt layup from 1 ft (assist by J. Harden),,69,74
336,3,3:15.0,Shooting foul by R. Jefferson (drawn by C. Brewer),,69,74
337,3,3:15.0,C. Brewer makes free throw 1 of 1,,70,74
338,3,3:06.0,,M. Ellis makes 2-pt jump shot from 17 ft,70,76
339,3,2:53.0,J. Smith makes 3-pt jump shot from 24 ft (assist by J. Harden),,73,76
340,3,2:36.0,,R. Jefferson misses 2-pt jump shot from 5 ft,73,76
341,3,2:34.0,Defensive rebound by J. Dorsey,,73,76
342,3,2:24.0,Shooting foul by A. Aminu (drawn by J. Harden),,73,76
343,3,2:24.0,J. Harden makes free throw 1 of 2,,74,76
344,3,2:24.0,N. Johnson enters the game for J. Dorsey,,74,76
345,3,2:24.0,,D. Nowitzki enters the game for R. Jefferson,74,76
346,3,2:24.0,,J. Barea enters the game for M. Ellis,74,76
347,3,2:24.0,J. Harden misses free throw 2 of 2,,74,76
348,3,2:23.0,,Defensive rebound by D. Nowitzki,74,76
349,3,2:00.0,,D. Nowitzki makes 2-pt jump shot from 14 ft,74,78
350,3,1:55.0,Personal take foul by A. Aminu (drawn by J. Smith),,74,78
351,3,1:55.0,J. Smith makes free throw 1 of 2,,75,78
352,3,1:55.0,J. Smith makes free throw 2 of 2,,76,78
353,3,1:36.0,,A. Stoudemire misses 2-pt layup from 1 ft,76,78
354,3,1:35.0,Defensive rebound by J. Harden,,76,78
355,3,1:32.0,Shooting foul by D. Nowitzki (drawn by C. Brewer),,76,78
356,3,1:32.0,C. Brewer makes free throw 1 of 2,,77,78
357,3,1:32.0,C. Brewer misses free throw 2 of 2,,77,78
358,3,1:31.0,,Defensive rebound by D. Nowitzki,77,78
359,3,1:14.0,,Shooting foul by J. Smith (drawn by D. Nowitzki),77,78
360,3,1:14.0,,D. Nowitzki misses free throw 1 of 2,77,78
361,3,1:14.0,,Offensive rebound by Team,77,78
362,3,1:14.0,,D. Nowitzki makes free throw 2 of 2,77,79
363,3,0:58.0,Turnover by N. Johnson (traveling),,77,79
364,3,0:37.0,,D. Harris makes 2-pt layup from 1 ft,77,81
365,3,0:28.0,Turnover by C. Brewer (3 sec),,77,81
366,3,0:12.0,,J. Barea makes 2-pt layup from 2 ft,77,83
367,3,0:00.0,J. Harden misses 2-pt jump shot from 17 ft,,77,83
368,3,0:00.0,Offensive rebound by Team,,77,83
369,4,11:43.0,D. Howard misses 2-pt hook shot from 3 ft,,77,83
370,4,11:42.0,,Defensive rebound by A. Stoudemire,77,83
371,4,11:25.0,,D. Nowitzki misses 2-pt hook shot from 3 ft,77,83
372,4,11:23.0,Defensive rebound by C. Brewer,,77,83
373,4,11:13.0,T. Ariza misses 3-pt jump shot from 24 ft,,77,83
374,4,11:12.0,Offensive rebound by D. Howard,,77,83
375,4,11:10.0,D. Howard makes 2-pt dunk at rim,,79,83
376,4,10:44.0,,J. Barea misses 2-pt jump shot from 13 ft,79,83
377,4,10:43.0,Defensive rebound by D. Howard,,79,83
378,4,10:27.0,C. Brewer makes 2-pt layup at rim (assist by T. Ariza),,81,83
379,4,10:01.0,,A. Aminu misses 2-pt jump shot from 14 ft,81,83
380,4,10:00.0,Defensive rebound by T. Jones,,81,83
381,4,9:50.0,D. Howard misses 2-pt layup at rim (block by A. Aminu),,81,83
382,4,9:49.0,,Defensive rebound by J. Barea,81,83
383,4,9:48.0,,Personal take foul by P. Prigioni (drawn by J. Barea),81,83
384,4,9:48.0,,T. Chandler enters the game for A. Stoudemire,81,83
385,4,9:48.0,,R. Jefferson enters the game for A. Aminu,81,83
386,4,9:38.0,,Shooting foul by D. Howard (drawn by T. Chandler),81,83
