,QUARTER,TIME_REMAINING,NEW YORK_ACTION,DETROIT_ACTION,NEW YORK_SCORE,DETROIT_SCORE
62,1,3:21.0,,D. Augustin enters the game for B. Jennings,18,19
63,1,3:10.0,A. Stoudemire misses 2-pt jump shot from 16 ft,,18,19
64,1,3:09.0,,Defensive rebound by J. Smith,18,19
65,1,3:00.0,,Shooting foul by Q. Acy (drawn by J. Smith),18,19
66,1,3:00.0,,J. Smith misses free throw 1 of 2,18,19
67,1,3:00.0,,Offensive rebound by Team,18,19
68,1,3:00.0,P. Prigioni enters the game for S. Larkin,,18,19
69,1,3:00.0,,J. Smith makes free throw 2 of 2,18,20
70,1,2:39.0,T. Hardaway makes 2-pt jump shot from 4 ft (assist by Q. Acy),,20,20
71,1,2:20.0,,J. Smith misses 2-pt layup from 3 ft,20,20
72,1,2:19.0,,Offensive rebound by G. Monroe,20,20
73,1,2:12.0,,G. Monroe makes 2-pt tip-in at rim,20,22
74,1,2:01.0,C. Anthony misses 2-pt jump shot from 14 ft,,20,22
75,1,2:00.0,Offensive rebound by Q. Acy,,20,22
76,1,1:54.0,Turnover by Q. Acy (3 sec),,20,22
77,1,1:54.0,,Detroit full timeout,20,22
78,1,1:54.0,,A. Drummond enters the game for G. Monroe,20,22
79,1,1:45.0,,Personal foul by T. Hardaway (drawn by K. Caldwell-Pope),20,22
80,1,1:32.0,,J. Smith misses 2-pt hook shot from 5 ft,20,22
81,1,1:30.0,Defensive rebound by Q. Acy,,20,22
82,1,1:22.0,Personal foul by C. Butler (drawn by C. Anthony),,20,22
83,1,1:11.0,C. Anthony misses 2-pt jump shot from 14 ft,,20,22
84,1,1:11.0,Offensive rebound by Team,,20,22
85,1,1:08.0,P. Prigioni misses 3-pt jump shot from 26 ft,,20,22
86,1,1:07.0,,Defensive rebound by C. Butler,20,22
87,1,0:57.0,,Turnover by D. Augustin (lost ball; steal by A. Stoudemire),20,22
88,1,0:48.0,T. Hardaway misses 3-pt jump shot from 23 ft,,20,22
89,1,0:47.0,Offensive rebound by P. Prigioni,,20,22
90,1,0:41.0,A. Stoudemire misses 2-pt jump shot from 4 ft (block by J. Smith),,20,22
91,1,0:40.0,,Defensive rebound by J. Smith,20,22
92,1,0:40.0,,Personal foul by P. Prigioni (drawn by D. Augustin),20,22
93,1,0:40.0,,D. Augustin makes free throw 1 of 2,20,23
94,1,0:40.0,,D. Augustin misses free throw 2 of 2,20,23
95,1,0:40.0,Defensive rebound by Q. Acy,,20,23
96,1,0:20.0,A. Stoudemire misses 2-pt layup at rim,,20,23
97,1,0:18.0,,Defensive rebound by J. Smith,20,23
98,1,0:11.0,,C. Butler makes 2-pt dunk at rim (assist by J. Smith),20,25
99,2,11:39.0,,C. Butler misses 2-pt jump shot from 15 ft,20,25
100,2,11:38.0,Defensive rebound by A. Stoudemire,,20,25
101,2,11:19.0,A. Stoudemire makes 2-pt hook shot from 3 ft,,22,25
102,2,11:01.0,,A. Drummond misses 2-pt layup at rim,22,25
103,2,10:59.0,,Offensive rebound by J. Jerebko,22,25
104,2,10:58.0,,J. Jerebko makes 2-pt layup at rim,22,27
105,2,10:33.0,T. Hardaway makes 2-pt jump shot from 8 ft,,24,27
106,2,10:18.0,,Turnover by C. Butler (traveling),24,27
107,2,10:04.0,Q. Acy misses 2-pt jump shot from 19 ft,,24,27
108,2,10:03.0,,Defensive rebound by A. Drummond,24,27
109,2,9:47.0,,J. Jerebko misses 2-pt jump shot from 18 ft,24,27
110,2,9:45.0,Defensive rebound by Q. Acy,,24,27
111,2,9:38.0,T. Wear misses 2-pt jump shot from 5 ft,,24,27
112,2,9:36.0,,Defensive rebound by K. Singler,24,27
113,2,9:34.0,,Shooting foul by A. Stoudemire (drawn by D. Augustin),24,27
114,2,9:34.0,,D. Augustin makes free throw 1 of 2,24,28
115,2,9:34.0,S. Dalembert enters the game for A. Stoudemire,,24,28
116,2,9:34.0,,D. Augustin makes free throw 2 of 2,24,29
117,2,9:11.0,T. Wear misses 2-pt jump shot from 17 ft,,24,29
118,2,9:10.0,Offensive rebound by Q. Acy,,24,29
119,2,8:52.0,P. Prigioni misses 2-pt jump shot from 13 ft,,24,29
120,2,8:50.0,,Defensive rebound by A. Drummond,24,29
121,2,8:48.0,,D. Augustin makes 2-pt layup at rim,24,31
122,2,8:48.0,,Shooting foul by T. Wear (drawn by D. Augustin),24,31
123,2,8:48.0,Official timeout,,24,31
124,2,8:48.0,S. Larkin enters the game for Q. Acy,,24,31
125,2,8:48.0,C. Anthony enters the game for P. Prigioni,,24,31
126,2,8:48.0,J. Smith enters the game for T. Wear,,24,31
127,2,8:48.0,,D. Augustin makes free throw 1 of 1,24,32
128,2,8:26.0,S. Dalembert misses 2-pt hook shot from 5 ft,,24,32
129,2,8:25.0,,Defensive rebound by J. Jerebko,24,32
130,2,8:13.0,,J. Jerebko makes 3-pt jump shot from 26 ft (assist by D. Augustin),24,35
131,2,7:57.0,Shooting foul by J. Jerebko (drawn by J. Smith),,24,35
132,2,7:57.0,J. Smith makes free throw 1 of 2,,25,35
133,2,7:57.0,A. Stoudemire enters the game for S. Dalembert,,25,35
134,2,7:57.0,J. Smith makes free throw 2 of 2,,26,35
135,2,7:41.0,,A. Drummond misses 2-pt hook shot from 9 ft,26,35
136,2,7:40.0,Defensive rebound by A. Stoudemire,,26,35
137,2,7:25.0,A. Stoudemire misses 2-pt jump shot from 4 ft (block by A. Drummond),,26,35
138,2,7:23.0,,Defensive rebound by J. Jerebko,26,35
139,2,7:17.0,,K. Singler misses 3-pt jump shot from 22 ft,26,35
140,2,7:16.0,,Offensive rebound by A. Drummond,26,35
141,2,7:13.0,,A. Drummond misses 2-pt layup at rim,26,35
142,2,7:12.0,Defensive rebound by J. Smith,,26,35
143,2,7:02.0,Turnover by A. Stoudemire (traveling),,26,35
144,2,7:02.0,I. Shumpert enters the game for T. Hardaway,,26,35
145,2,6:50.0,,D. Augustin makes 3-pt jump shot from 26 ft,26,38
146,2,6:34.0,A. Stoudemire misses 2-pt jump shot from 17 ft,,26,38
147,2,6:33.0,,Defensive rebound by C. Butler,26,38
148,2,6:21.0,,Shooting foul by A. Stoudemire (drawn by A. Drummond),26,38
149,2,6:21.0,,A. Drummond misses free throw 1 of 2,26,38
150,2,6:21.0,,Offensive rebound by Team,26,38
151,2,6:21.0,,J. Smith enters the game for C. Butler,26,38
152,2,6:21.0,,A. Drummond makes free throw 2 of 2,26,39
153,2,6:04.0,J. Smith misses 2-pt jump shot from 16 ft,,26,39
154,2,6:03.0,,Defensive rebound by A. Drummond,26,39
155,2,5:52.0,,J. Smith misses 2-pt jump shot from 5 ft (block by J. Smith),26,39
156,2,5:50.0,,Offensive rebound by J. Smith,26,39
157,2,5:48.0,,J. Smith misses 2-pt layup at rim,26,39
158,2,5:48.0,Defensive rebound by A. Stoudemire,,26,39
159,2,5:48.0,Personal foul by A. Drummond (drawn by A. Stoudemire),,26,39
160,2,5:48.0,,Detroit full timeout,26,39
161,2,5:48.0,,K. Caldwell-Pope enters the game for K. Singler,26,39
162,2,5:48.0,,G. Monroe enters the game for J. Jerebko,26,39
163,2,5:48.0,C. Aldrich enters the game for A. Stoudemire,,26,39
164,2,5:37.0,Turnover by S. Larkin (bad pass; steal by J. Smith),,26,39
165,2,5:22.0,,J. Smith misses 2-pt dunk at rim,26,39
166,2,5:21.0,Defensive rebound by S. Larkin,,26,39
167,2,5:11.0,C. Anthony misses 3-pt jump shot from 26 ft,,26,39
168,2,5:10.0,,Defensive rebound by G. Monroe,26,39
169,2,5:01.0,,D. Augustin misses 3-pt jump shot from 24 ft,26,39
170,2,5:00.0,,Offensive rebound by A. Drummond,26,39
171,2,4:55.0,,A. Drummond misses 2-pt jump shot from 3 ft (block by C. Aldrich),26,39
172,2,4:52.0,Defensive rebound by S. Larkin,,26,39
173,2,4:40.0,Turnover by I. Shumpert (bad pass; steal by G. Monroe),,26,39
174,2,4:40.0,,Personal foul by I. Shumpert (drawn by G. Monroe),26,39
175,2,4:20.0,,J. Smith makes 2-pt layup at rim (assist by G. Monroe),26,41
176,2,4:05.0,C. Aldrich makes 2-pt layup at rim (assist by C. Anthony),,28,41
177,2,3:41.0,,J. Smith misses 2-pt jump shot from 19 ft,28,41
178,2,3:40.0,Defensive rebound by Team,,28,41
179,2,3:23.0,I. Shumpert misses 2-pt jump shot from 16 ft,,28,41
180,2,3:22.0,,Defensive rebound by A. Drummond,28,41
181,2,3:05.0,,D. Augustin misses 2-pt jump shot from 17 ft,28,41
182,2,3:04.0,Defensive rebound by C. Anthony,,28,41
183,2,2:57.0,Shooting foul by J. Smith (drawn by C. Anthony),,28,41
184,2,2:57.0,New York full timeout,,28,41
185,2,2:57.0,,C. Butler enters the game for A. Drummond,28,41
186,2,2:57.0,,B. Jennings enters the game for D. Augustin,28,41
187,2,2:57.0,C. Anthony makes free throw 1 of 2,,29,41
188,2,2:57.0,C. Anthony makes free throw 2 of 2,,30,41
189,2,2:41.0,,Personal foul by C. Aldrich (drawn by G. Monroe),30,41
190,2,2:41.0,,G. Monroe makes free throw 1 of 2,30,42
191,2,2:41.0,,G. Monroe makes free throw 2 of 2,30,43
192,2,2:23.0,C. Anthony misses 2-pt jump shot from 6 ft,,30,43
193,2,2:22.0,,Defensive rebound by J. Smith,30,43
194,2,2:08.0,,K. Caldwell-Pope misses 2-pt jump shot from 16 ft,30,43
195,2,2:07.0,Defensive rebound by C. Aldrich,,30,43
196,2,1:56.0,J. Smith makes 2-pt jump shot from 12 ft (assist by C. Anthony),,32,43
197,2,1:41.0,,Shooting foul by J. Smith (drawn by J. Smith),32,43
198,2,1:41.0,,J. Smith makes free throw 1 of 2,32,44
199,2,1:41.0,,J. Smith makes free throw 2 of 2,32,45
200,2,1:26.0,J. Smith makes 2-pt jump shot from 20 ft (assist by I. Shumpert),,34,45
201,2,1:07.0,,G. Monroe makes 2-pt layup at rim (assist by B. Jennings),34,47
202,2,0:56.0,Offensive foul by C. Anthony (drawn by K. Caldwell-Pope),,34,47
203,2,0:56.0,Turnover by C. Anthony (offensive foul),,34,47
204,2,0:41.0,,B. Jennings misses 2-pt layup at rim,34,47
205,2,0:40.0,Defensive rebound by C. Aldrich,,34,47
206,2,0:34.0,I. Shumpert makes 3-pt jump shot from 27 ft (assist by C. Anthony),,37,47
207,2,0:26.0,,Shooting foul by C. Aldrich (drawn by B. Jennings),37,47
208,2,0:26.0,,B. Jennings makes free throw 1 of 2,37,48
209,2,0:26.0,,B. Jennings makes free throw 2 of 2,37,49
210,2,0:26.0,New York full timeout,,37,49
211,2,0:04.0,S. Larkin misses 2-pt jump shot from 6 ft,,37,49
212,2,0:02.0,,Defensive rebound by G. Monroe,37,49
213,2,0:01.0,,C. Butler misses 2-pt jump shot from 18 ft (block by I. Shumpert),37,49
214,2,0:00.0,,Offensive rebound by Team,37,49
215,3,12:00.0,,Shooting foul by J. Smith (drawn by G. Monroe),37,49
216,3,12:00.0,,G. Monroe makes free throw 1 of 2,37,50
217,3,12:00.0,,G. Monroe makes free throw 2 of 2,37,51
218,3,11:25.0,I. Shumpert makes 3-pt jump shot from 26 ft (assist by S. Larkin),,40,51
219,3,11:05.0,,G. Monroe misses 2-pt jump shot from 3 ft (block by S. Dalembert),40,51
220,3,11:05.0,Defensive rebound by Team,,40,51
221,3,10:50.0,S. Larkin makes 2-pt layup from 1 ft (assist by C. Anthony),,42,51
222,3,10:38.0,,B. Jennings misses 2-pt layup at rim,42,51
223,3,10:38.0,Defensive rebound by S. Larkin,,42,51
224,3,10:26.0,C. Anthony misses 3-pt jump shot from 25 ft,,42,51
225,3,10:25.0,Offensive rebound by J. Smith,,42,51
226,3,10:11.0,I. Shumpert misses 2-pt dunk at rim (block by A. Drummond),,42,51
227,3,10:08.0,Offensive rebound by C. Anthony,,42,51
228,3,10:05.0,C. Anthony misses 3-pt jump shot from 25 ft,,42,51
229,3,10:04.0,,Defensive rebound by G. Monroe,42,51
230,3,9:55.0,,K. Caldwell-Pope makes 2-pt jump shot from 18 ft (assist by G. Monroe),42,53
231,3,9:35.0,C. Anthony misses 2-pt jump shot from 21 ft,,42,53
232,3,9:34.0,,Defensive rebound by G. Monroe,42,53
233,3,9:22.0,,K. Caldwell-Pope misses 2-pt jump shot from 4 ft,42,53
234,3,9:21.0,,Offensive rebound by B. Jennings,42,53
235,3,9:07.0,,Offensive foul by A. Drummond (drawn by S. Dalembert),42,53
236,3,9:07.0,,Turnover by A. Drummond (offensive foul),42,53
237,3,8:47.0,C. Anthony makes 2-pt jump shot from 12 ft (assist by S. Dalembert),,44,53
238,3,8:20.0,,J. Smith misses 3-pt jump shot from 26 ft,44,53
239,3,8:19.0,,Offensive rebound by G. Monroe,44,53
240,3,8:15.0,,B. Jennings misses 3-pt jump shot from 26 ft,44,53
241,3,8:14.0,Defensive rebound by S. Dalembert,,44,53
242,3,8:03.0,J. Smith misses 2-pt jump shot from 3 ft,,44,53
243,3,8:02.0,,Defensive rebound by B. Jennings,44,53
244,3,7:56.0,,Shooting foul by S. Dalembert (drawn by G. Monroe),44,53
245,3,7:56.0,,G. Monroe makes free throw 1 of 2,44,54
246,3,7:56.0,,G. Monroe makes free throw 2 of 2,44,55
247,3,7:36.0,S. Larkin misses 3-pt jump shot from 25 ft,,44,55
248,3,7:35.0,,Defensive rebound by A. Drummond,44,55
249,3,7:26.0,,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by B. Jennings),44,58
250,3,7:11.0,C. Anthony makes 2-pt jump shot from 16 ft (assist by S. Dalembert),,46,58
251,3,6:51.0,,G. Monroe makes 2-pt hook shot from 6 ft,46,60
252,3,6:38.0,I. Shumpert misses 2-pt jump shot from 20 ft,,46,60
253,3,6:37.0,,Defensive rebound by A. Drummond,46,60
254,3,6:24.0,,B. Jennings misses 2-pt layup from 1 ft (block by S. Dalembert),46,60
255,3,6:24.0,,Offensive rebound by Team,46,60
256,3,6:24.0,T. Hardaway enters the game for S. Larkin,,46,60
257,3,6:24.0,Violation by Team (delay of game),,46,60
258,3,6:13.0,,K. Caldwell-Pope misses 2-pt layup from 1 ft,46,60
259,3,6:11.0,,Offensive rebound by A. Drummond,46,60
260,3,6:10.0,,A. Drummond makes 2-pt dunk at rim,46,62
261,3,6:05.0,T. Hardaway makes 2-pt layup at rim (assist by I. Shumpert),,48,62
262,3,5:46.0,,B. Jennings misses 3-pt jump shot from 26 ft,48,62
263,3,5:43.0,,Offensive rebound by A. Drummond,48,62
264,3,5:42.0,,A. Drummond makes 2-pt tip-in at rim,48,64
265,3,5:29.0,J. Smith misses 2-pt jump shot from 15 ft,,48,64
266,3,5:28.0,,Defensive rebound by G. Monroe,48,64
267,3,5:21.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,48,64
268,3,5:19.0,Defensive rebound by C. Anthony,,48,64
269,3,5:09.0,C. Anthony misses 2-pt jump shot from 3 ft,,48,64
270,3,5:08.0,,Defensive rebound by G. Monroe,48,64
271,3,4:58.0,,G. Monroe misses 2-pt jump shot from 21 ft,48,64
272,3,4:58.0,Defensive rebound by Team,,48,64
273,3,4:58.0,,Loose ball foul by A. Drummond (drawn by J. Smith),48,64
274,3,4:58.0,,Detroit full timeout,48,64
275,3,4:58.0,,C. Butler enters the game for A. Drummond,48,64
276,3,4:58.0,A. Stoudemire enters the game for S. Dalembert,,48,64
277,3,4:45.0,J. Smith misses 2-pt jump shot from 13 ft,,48,64
278,3,4:44.0,Offensive rebound by A. Stoudemire,,48,64
279,3,4:40.0,A. Stoudemire makes 2-pt dunk at rim,,50,64
280,3,4:15.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,50,64
281,3,4:13.0,Defensive rebound by I. Shumpert,,50,64
282,3,3:56.0,C. Anthony makes 2-pt jump shot from 10 ft,,52,64
283,3,3:36.0,,B. Jennings makes 3-pt jump shot from 22 ft (assist by J. Smith),52,67
284,3,3:13.0,C. Anthony misses 2-pt jump shot from 5 ft,,52,67
285,3,3:12.0,,Defensive rebound by J. Smith,52,67
286,3,3:05.0,,C. Butler misses 3-pt jump shot from 26 ft,52,67
287,3,3:04.0,Defensive rebound by Team,,52,67
288,3,3:04.0,,K. Singler enters the game for K. Caldwell-Pope,52,67
289,3,3:04.0,,J. Jerebko enters the game for J. Smith,52,67
290,3,3:04.0,Q. Acy enters the game for J. Smith,,52,67
291,3,2:48.0,T. Hardaway misses 2-pt jump shot from 17 ft,,52,67
292,3,2:47.0,Offensive rebound by A. Stoudemire,,52,67
293,3,2:44.0,A. Stoudemire misses 2-pt layup at rim,,52,67
294,3,2:43.0,Offensive rebound by A. Stoudemire,,52,67
295,3,2:42.0,A. Stoudemire makes 2-pt tip-in from 1 ft,,54,67
296,3,2:21.0,,G. Monroe misses 2-pt layup from 1 ft (block by Q. Acy),54,67
297,3,2:19.0,,Offensive rebound by C. Butler,54,67
298,3,2:17.0,,C. Butler misses 2-pt layup at rim,54,67
299,3,2:15.0,,Offensive rebound by G. Monroe,54,67
300,3,2:14.0,,G. Monroe makes 2-pt tip-in at rim,54,69
301,3,2:05.0,T. Hardaway misses 3-pt jump shot from 26 ft,,54,69
302,3,2:02.0,,Defensive rebound by G. Monroe,54,69
303,3,1:46.0,,J. Jerebko makes 3-pt jump shot from 26 ft (assist by B. Jennings),54,72
304,3,1:28.0,I. Shumpert makes 3-pt jump shot from 23 ft (assist by C. Anthony),,57,72
305,3,1:10.0,,J. Jerebko makes 3-pt jump shot from 26 ft (assist by B. Jennings),57,75
306,3,0:50.0,A. Stoudemire makes 2-pt jump shot from 19 ft (assist by C. Anthony),,59,75
307,3,0:30.0,,G. Monroe misses 2-pt hook shot from 3 ft,59,75
308,3,0:28.0,Defensive rebound by Q. Acy,,59,75
309,3,0:20.0,C. Anthony misses 2-pt jump shot from 8 ft,,59,75
310,3,0:19.0,Offensive rebound by C. Anthony,,59,75
311,3,0:18.0,Personal foul by C. Butler (drawn by C. Anthony),,59,75
312,3,0:18.0,New York full timeout,,59,75
313,3,0:18.0,,J. Anthony enters the game for G. Monroe,59,75
314,3,0:18.0,,D. Augustin enters the game for B. Jennings,59,75
315,3,0:18.0,S. Larkin enters the game for I. Shumpert,,59,75
316,3,0:02.0,C. Anthony misses 2-pt jump shot from 9 ft,,59,75
317,3,0:00.0,Offensive rebound by Team,,59,75
318,4,11:34.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by S. Larkin),,62,75
319,4,11:20.0,,C. Butler makes 3-pt jump shot from 22 ft (assist by D. Augustin),62,78
320,4,10:57.0,T. Hardaway misses 2-pt jump shot from 13 ft,,62,78
321,4,10:55.0,Offensive rebound by C. Aldrich,,62,78
322,4,10:36.0,T. Hardaway misses 3-pt jump shot from 26 ft,,62,78
323,4,10:35.0,,Defensive rebound by A. Drummond,62,78
324,4,10:27.0,,J. Jerebko misses 3-pt jump shot from 25 ft,62,78
325,4,10:26.0,Defensive rebound by S. Larkin,,62,78
326,4,10:19.0,S. Larkin makes 2-pt jump shot from 20 ft,,64,78
327,4,10:02.0,,D. Augustin makes 3-pt jump shot from 26 ft (assist by J. Jerebko),64,81
328,4,9:44.0,T. Hardaway misses 2-pt jump shot from 7 ft,,64,81
329,4,9:42.0,,Defensive rebound by D. Augustin,64,81
330,4,9:37.0,,C. Butler misses 3-pt jump shot from 25 ft,64,81
331,4,9:36.0,Defensive rebound by C. Early,,64,81
332,4,9:19.0,C. Early makes 3-pt jump shot from 25 ft (assist by C. Aldrich),,67,81
333,4,9:02.0,,Personal foul by S. Larkin (drawn by D. Augustin),67,81
334,4,9:02.0,I. Shumpert enters the game for S. Larkin,,67,81
335,4,8:50.0,,A. Drummond misses 2-pt layup at rim (block by C. Aldrich),67,81
336,4,8:48.0,Defensive rebound by C. Aldrich,,67,81
337,4,8:47.0,Turnover by Q. Acy (lost ball; steal by C. Butler),,67,81
338,4,8:45.0,,Shooting foul by C. Aldrich (drawn by A. Drummond),67,81
339,4,8:45.0,Official timeout,,67,81
340,4,8:45.0,,A. Drummond misses free throw 1 of 2,67,81
341,4,8:45.0,,Offensive rebound by Team,67,81
342,4,8:45.0,,A. Drummond misses free throw 2 of 2,67,81
343,4,8:44.0,Defensive rebound by C. Aldrich,,67,81
344,4,8:26.0,C. Aldrich makes 2-pt layup at rim (assist by T. Hardaway),,69,81
345,4,8:09.0,,A. Drummond misses 2-pt layup at rim (block by C. Aldrich),69,81
346,4,8:07.0,,Offensive rebound by A. Drummond,69,81
347,4,8:04.0,,A. Drummond makes 2-pt dunk at rim,69,83
348,4,7:55.0,Personal foul by A. Drummond (drawn by C. Aldrich),,69,83
349,4,7:55.0,,K. Caldwell-Pope enters the game for K. Singler,69,83
350,4,7:55.0,T. Wear enters the game for Q. Acy,,69,83
351,4,7:55.0,,G. Monroe enters the game for A. Drummond,69,83
352,4,7:48.0,T. Wear makes 2-pt jump shot from 15 ft (assist by T. Hardaway),,71,83
353,4,7:27.0,,G. Monroe makes 2-pt layup at rim,71,85
354,4,6:59.0,I. Shumpert misses 2-pt jump shot from 20 ft,,71,85
355,4,6:57.0,,Defensive rebound by K. Caldwell-Pope,71,85
356,4,6:38.0,,K. Caldwell-Pope makes 2-pt jump shot from 20 ft,71,87
357,4,6:27.0,C. Aldrich misses 2-pt jump shot from 4 ft,,71,87
358,4,6:26.0,,Defensive rebound by C. Butler,71,87
359,4,6:21.0,,Turnover by D. Augustin (lost ball),71,87
360,4,6:21.0,A. Stoudemire enters the game for C. Aldrich,,71,87
361,4,6:21.0,,J. Smith enters the game for J. Jerebko,71,87
362,4,6:03.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by A. Stoudemire),,74,87
363,4,5:50.0,,Detroit full timeout,74,87
364,4,5:50.0,S. Larkin enters the game for T. Wear,,74,87
365,4,5:50.0,C. Anthony enters the game for C. Early,,74,87
366,4,5:42.0,,G. Monroe misses 2-pt jump shot from 5 ft,74,87
367,4,5:41.0,Defensive rebound by C. Anthony,,74,87
368,4,5:30.0,I. Shumpert misses 2-pt jump shot from 16 ft,,74,87
369,4,5:29.0,,Defensive rebound by J. Smith,74,87
370,4,5:20.0,,G. Monroe misses 2-pt jump shot from 4 ft,74,87
371,4,5:20.0,Defensive rebound by Team,,74,87
372,4,5:05.0,C. Anthony misses 2-pt jump shot from 13 ft,,74,87
373,4,5:03.0,,Defensive rebound by C. Butler,74,87
374,4,4:53.0,,D. Augustin misses 3-pt jump shot from 25 ft,74,87
375,4,4:52.0,,Offensive rebound by G. Monroe,74,87
376,4,4:52.0,,G. Monroe makes 2-pt layup at rim,74,89
377,4,4:33.0,A. Stoudemire makes 2-pt jump shot from 15 ft (assist by T. Hardaway),,76,89
378,4,4:18.0,,J. Smith misses 2-pt jump shot from 12 ft,76,89
379,4,4:17.0,Defensive rebound by I. Shumpert,,76,89
380,4,4:13.0,T. Hardaway misses 2-pt jump shot from 8 ft,,76,89
381,4,4:12.0,,Defensive rebound by K. Caldwell-Pope,76,89
382,4,3:48.0,,J. Smith misses 2-pt jump shot from 20 ft,76,89
383,4,3:47.0,Defensive rebound by Team,,76,89
