,QUARTER,TIME_REMAINING,UTAH_ACTION,DENVER_ACTION,UTAH_SCORE,DENVER_SCORE
118,2,9:51.0,,W. Barton makes 2-pt layup from 2 ft (assist by W. Chandler),31,21
119,2,9:36.0,Shooting foul by W. Chandler (drawn by E. Millsap),,31,21
120,2,9:36.0,E. Millsap makes free throw 1 of 2,,32,21
121,2,9:36.0,E. Millsap makes free throw 2 of 2,,33,21
122,2,9:26.0,,D. Gallinari misses 3-pt jump shot from 25 ft,33,21
123,2,9:24.0,Defensive rebound by Team,,33,21
124,2,9:02.0,E. Millsap misses 3-pt jump shot from 26 ft,,33,21
125,2,9:01.0,,Defensive rebound by W. Barton,33,21
126,2,8:49.0,,Personal foul by J. Evans (drawn by K. Faried),33,21
127,2,8:49.0,Official timeout,,33,21
128,2,8:39.0,,D. Gallinari makes 2-pt jump shot from 8 ft (assist by J. Nelson),33,23
129,2,8:21.0,Offensive foul by T. Burke (drawn by J. Nelson),,33,23
130,2,8:21.0,Turnover by T. Burke (offensive foul),,33,23
131,2,8:09.0,,Turnover by W. Barton (lost ball; steal by E. Millsap),33,23
132,2,8:08.0,Personal foul by W. Barton (drawn by E. Millsap),,33,23
133,2,7:44.0,T. Burke makes 3-pt jump shot from 29 ft (assist by J. Evans),,36,23
134,2,7:36.0,,D. Gallinari makes 3-pt jump shot from 23 ft (assist by J. Nelson),36,26
135,2,7:09.0,T. Booker misses 2-pt hook shot from 9 ft,,36,26
136,2,7:08.0,,Defensive rebound by K. Faried,36,26
137,2,6:55.0,,W. Chandler misses 3-pt jump shot from 22 ft,36,26
138,2,6:53.0,,Offensive rebound by W. Barton,36,26
139,2,6:52.0,,Shooting foul by R. Hood (drawn by W. Barton),36,26
140,2,6:52.0,,W. Barton makes free throw 1 of 2,36,27
141,2,6:52.0,D. Exum enters the game for J. Evans,,36,27
142,2,6:52.0,R. Gobert enters the game for R. Hood,,36,27
143,2,6:52.0,,J. Lauvergne enters the game for K. Faried,36,27
144,2,6:52.0,,W. Barton makes free throw 2 of 2,36,28
145,2,6:32.0,T. Burke makes 2-pt jump shot from 17 ft,,38,28
146,2,6:18.0,,D. Gallinari misses 3-pt jump shot from 23 ft,38,28
147,2,6:17.0,Defensive rebound by D. Exum,,38,28
148,2,6:07.0,D. Exum misses 3-pt jump shot from 24 ft,,38,28
149,2,6:05.0,,Defensive rebound by W. Chandler,38,28
150,2,5:59.0,,J. Nelson misses 3-pt jump shot from 26 ft,38,28
151,2,5:58.0,Defensive rebound by E. Millsap,,38,28
152,2,5:52.0,E. Millsap makes 2-pt layup from 2 ft,,40,28
153,2,5:45.0,,Denver full timeout,40,28
154,2,5:45.0,J. Ingles enters the game for T. Burke,,40,28
155,2,5:45.0,G. Hayward enters the game for E. Millsap,,40,28
156,2,5:45.0,D. Favors enters the game for T. Booker,,40,28
157,2,5:45.0,,T. Lawson enters the game for J. Nelson,40,28
158,2,5:37.0,,J. Lauvergne misses 2-pt layup from 2 ft,40,28
159,2,5:36.0,Defensive rebound by D. Favors,,40,28
160,2,5:10.0,J. Ingles makes 2-pt jump shot from 15 ft (assist by D. Exum),,42,28
161,2,4:49.0,,T. Lawson misses 2-pt jump shot from 19 ft,42,28
162,2,4:47.0,Defensive rebound by J. Ingles,,42,28
163,2,4:25.0,G. Hayward misses 3-pt jump shot from 24 ft,,42,28
164,2,4:23.0,Offensive rebound by D. Favors,,42,28
165,2,4:10.0,Turnover by G. Hayward (bad pass),,42,28
166,2,4:10.0,,J. Hickson enters the game for D. Gallinari,42,28
167,2,3:46.0,,J. Hickson misses 2-pt layup from 2 ft (block by R. Gobert),42,28
168,2,3:44.0,Defensive rebound by R. Gobert,,42,28
169,2,3:32.0,R. Gobert makes 2-pt layup from 2 ft (assist by G. Hayward),,44,28
170,2,3:32.0,,Denver full timeout,44,28
171,2,3:32.0,,K. Faried enters the game for J. Hickson,44,28
172,2,3:19.0,,W. Chandler misses 3-pt jump shot from 24 ft,44,28
173,2,3:18.0,Defensive rebound by G. Hayward,,44,28
174,2,3:01.0,D. Exum misses 3-pt jump shot from 23 ft,,44,28
175,2,2:59.0,,Defensive rebound by J. Lauvergne,44,28
176,2,2:53.0,,W. Barton misses 2-pt layup from 2 ft,44,28
177,2,2:52.0,Defensive rebound by J. Ingles,,44,28
178,2,2:40.0,D. Favors makes 2-pt dunk at rim (assist by J. Ingles),,46,28
179,2,2:18.0,,J. Lauvergne makes 3-pt jump shot from 24 ft (assist by T. Lawson),46,31
180,2,2:09.0,Utah full timeout,,46,31
181,2,2:09.0,T. Burke enters the game for D. Exum,,46,31
182,2,2:09.0,,D. Gallinari enters the game for W. Barton,46,31
183,2,1:52.0,D. Favors misses 2-pt layup from 1 ft (block by J. Lauvergne),,46,31
184,2,1:50.0,,Defensive rebound by T. Lawson,46,31
185,2,1:45.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by T. Lawson),46,34
186,2,1:43.0,Utah full timeout,,46,34
187,2,1:28.0,D. Favors makes 2-pt layup from 1 ft (assist by G. Hayward),,48,34
188,2,1:10.0,,J. Lauvergne misses 3-pt jump shot from 24 ft,48,34
189,2,1:10.0,Defensive rebound by Team,,48,34
190,2,0:59.0,Turnover by D. Favors (bad pass; steal by K. Faried),,48,34
191,2,0:52.0,,T. Lawson misses 2-pt layup from 1 ft (block by R. Gobert),48,34
192,2,0:50.0,Defensive rebound by J. Ingles,,48,34
193,2,0:48.0,G. Hayward makes 2-pt layup from 1 ft (assist by J. Ingles),,50,34
194,2,0:48.0,Violation by Team (delay of game),,50,34
195,2,0:29.0,,Turnover by W. Chandler (lost ball),50,34
196,2,0:05.0,D. Favors misses 2-pt jump shot from 17 ft,,50,34
197,2,0:04.0,,Defensive rebound by W. Chandler,50,34
198,2,0:01.0,,W. Chandler misses 3-pt jump shot from 31 ft,50,34
199,2,0:00.0,,Offensive rebound by Team,50,34
200,3,11:34.0,G. Hayward misses 2-pt jump shot from 13 ft,,50,34
201,3,11:33.0,,Defensive rebound by T. Lawson,50,34
202,3,11:27.0,,K. Faried misses 2-pt hook shot from 5 ft (block by R. Gobert),50,34
203,3,11:24.0,,Offensive rebound by K. Faried,50,34
204,3,11:16.0,,W. Barton misses 2-pt jump shot from 15 ft,50,34
205,3,11:16.0,Defensive rebound by Team,,50,34
206,3,11:03.0,G. Hayward misses 3-pt jump shot from 25 ft,,50,34
207,3,11:02.0,,Defensive rebound by Team,50,34
208,3,11:02.0,Loose ball foul by D. Favors (drawn by W. Chandler),,50,34
209,3,10:46.0,,W. Chandler misses 3-pt jump shot from 22 ft,50,34
210,3,10:44.0,Defensive rebound by D. Favors,,50,34
211,3,10:33.0,Shooting foul by K. Faried (drawn by D. Favors),,50,34
212,3,10:33.0,D. Favors makes free throw 1 of 2,,51,34
213,3,10:33.0,D. Favors makes free throw 2 of 2,,52,34
214,3,10:20.0,,D. Gallinari makes 2-pt jump shot from 19 ft (assist by T. Lawson),52,36
215,3,9:54.0,Turnover by D. Favors (lost ball; steal by K. Faried),,52,36
216,3,9:43.0,,W. Chandler misses 2-pt dunk at rim (block by D. Favors),52,36
217,3,9:42.0,,Offensive rebound by Team,52,36
218,3,9:29.0,,W. Barton makes 2-pt jump shot from 14 ft,52,38
219,3,9:05.0,J. Ingles misses 3-pt jump shot from 25 ft,,52,38
220,3,9:04.0,,Defensive rebound by K. Faried,52,38
221,3,8:55.0,,Turnover by T. Lawson (lost ball; steal by D. Exum),52,38
222,3,8:30.0,Turnover by Team (shot clock),,52,38
223,3,8:13.0,,D. Gallinari misses 2-pt jump shot from 18 ft,52,38
224,3,8:12.0,Defensive rebound by J. Ingles,,52,38
225,3,8:06.0,Turnover by G. Hayward (lost ball; steal by D. Gallinari),,52,38
226,3,8:00.0,,W. Barton makes 2-pt layup at rim (assist by W. Chandler),52,40
227,3,8:00.0,Utah full timeout,,52,40
228,3,8:00.0,T. Burke enters the game for D. Exum,,52,40
229,3,7:42.0,D. Favors makes 2-pt dunk at rim (assist by T. Burke),,54,40
230,3,7:24.0,,K. Faried makes 2-pt dunk at rim (assist by D. Gallinari),54,42
231,3,6:59.0,Turnover by G. Hayward (bad pass; steal by K. Faried),,54,42
232,3,6:50.0,,D. Gallinari makes 2-pt layup from 2 ft,54,44
233,3,6:37.0,G. Hayward misses 2-pt layup from 1 ft (block by K. Faried),,54,44
234,3,6:34.0,Offensive rebound by R. Gobert,,54,44
235,3,6:31.0,R. Gobert makes 2-pt dunk at rim,,56,44
236,3,6:22.0,,W. Barton misses 3-pt jump shot from 23 ft,56,44
237,3,6:21.0,Defensive rebound by D. Favors,,56,44
238,3,6:19.0,Shooting block foul by K. Faried (drawn by G. Hayward),,56,44
239,3,6:19.0,G. Hayward makes free throw 1 of 2,,57,44
240,3,6:19.0,E. Millsap enters the game for J. Ingles,,57,44
241,3,6:19.0,G. Hayward makes free throw 2 of 2,,58,44
242,3,6:02.0,,W. Barton misses 2-pt layup from 1 ft,58,44
243,3,6:01.0,,Offensive rebound by K. Faried,58,44
244,3,6:01.0,,K. Faried misses 2-pt layup from 1 ft,58,44
245,3,5:58.0,Defensive rebound by D. Favors,,58,44
246,3,5:48.0,Turnover by G. Hayward (bad pass),,58,44
247,3,5:43.0,,W. Barton misses 2-pt layup from 2 ft (block by D. Favors),58,44
248,3,5:41.0,,Offensive rebound by D. Gallinari,58,44
249,3,5:30.0,,W. Barton makes 3-pt jump shot from 23 ft (assist by T. Lawson),58,47
250,3,5:09.0,Shooting foul by D. Gallinari (drawn by G. Hayward),,58,47
251,3,5:09.0,G. Hayward makes free throw 1 of 2,,59,47
252,3,5:09.0,T. Booker enters the game for R. Gobert,,59,47
253,3,5:09.0,,J. Lauvergne enters the game for K. Faried,59,47
254,3,5:09.0,,G. Harris enters the game for W. Barton,59,47
255,3,5:09.0,G. Hayward misses free throw 2 of 2,,59,47
256,3,5:07.0,,Defensive rebound by J. Lauvergne,59,47
257,3,4:57.0,,D. Gallinari misses 2-pt layup from 2 ft (block by D. Favors),59,47
258,3,4:55.0,Defensive rebound by Team,,59,47
259,3,4:40.0,E. Millsap misses 3-pt jump shot from 23 ft,,59,47
260,3,4:39.0,Offensive rebound by D. Favors,,59,47
261,3,4:36.0,D. Favors makes 2-pt dunk at rim,,61,47
262,3,4:29.0,,Shooting foul by T. Burke (drawn by T. Lawson),61,47
263,3,4:29.0,,T. Lawson makes free throw 1 of 2,61,48
264,3,4:29.0,,T. Lawson misses free throw 2 of 2,61,48
265,3,4:27.0,Defensive rebound by T. Booker,,61,48
266,3,4:16.0,D. Favors makes 2-pt jump shot from 5 ft (assist by T. Burke),,63,48
267,3,4:16.0,Shooting foul by J. Lauvergne (drawn by D. Favors),,63,48
268,3,4:16.0,D. Favors makes free throw 1 of 1,,64,48
269,3,4:06.0,,G. Harris misses 3-pt jump shot from 23 ft,64,48
270,3,4:04.0,Defensive rebound by G. Hayward,,64,48
271,3,3:44.0,T. Burke makes 2-pt jump shot from 11 ft,,66,48
272,3,3:36.0,,D. Gallinari misses 3-pt jump shot from 26 ft,66,48
273,3,3:35.0,Defensive rebound by T. Booker,,66,48
274,3,3:28.0,G. Hayward makes 2-pt jump shot from 22 ft,,68,48
275,3,3:18.0,,Denver full timeout,68,48
276,3,3:18.0,,J. Hickson enters the game for T. Lawson,68,48
277,3,3:18.0,,E. Green enters the game for W. Chandler,68,48
278,3,3:06.0,,G. Harris makes 2-pt jump shot from 9 ft (assist by E. Green),68,50
279,3,2:46.0,T. Burke makes 3-pt jump shot from 23 ft (assist by G. Hayward),,71,50
280,3,2:35.0,,J. Hickson makes 2-pt layup from 2 ft (assist by E. Green),71,52
281,3,2:21.0,G. Hayward misses 3-pt jump shot from 25 ft,,71,52
282,3,2:19.0,,Defensive rebound by D. Gallinari,71,52
283,3,2:17.0,,Turnover by J. Lauvergne (bad pass; steal by G. Hayward),71,52
284,3,2:13.0,G. Hayward misses 2-pt layup from 1 ft,,71,52
285,3,2:12.0,,Defensive rebound by E. Green,71,52
286,3,2:11.0,,Personal foul by E. Millsap (drawn by E. Green),71,52
287,3,2:11.0,R. Hood enters the game for G. Hayward,,71,52
288,3,1:56.0,,D. Gallinari misses 3-pt jump shot from 26 ft,71,52
289,3,1:54.0,Defensive rebound by T. Burke,,71,52
290,3,1:45.0,T. Burke misses 2-pt layup from 1 ft,,71,52
291,3,1:45.0,Offensive rebound by D. Favors,,71,52
292,3,1:45.0,Shooting foul by J. Hickson (drawn by D. Favors),,71,52
293,3,1:45.0,D. Favors makes free throw 1 of 2,,72,52
294,3,1:45.0,D. Favors makes free throw 2 of 2,,73,52
295,3,1:23.0,,D. Gallinari misses 3-pt jump shot from 24 ft,73,52
296,3,1:21.0,Defensive rebound by D. Favors,,73,52
297,3,1:06.0,R. Hood makes 3-pt jump shot from 25 ft (assist by T. Burke),,76,52
298,3,0:45.0,,Turnover by G. Harris (bad pass; steal by E. Millsap),76,52
299,3,0:41.0,T. Booker makes 2-pt dunk at rim (assist by E. Millsap),,78,52
300,3,0:32.0,,E. Green misses 2-pt jump shot from 13 ft,78,52
301,3,0:31.0,,Offensive rebound by J. Hickson,78,52
302,3,0:30.0,,Shooting foul by D. Favors (drawn by J. Hickson),78,52
303,3,0:30.0,,J. Hickson makes free throw 1 of 2,78,53
304,3,0:30.0,R. Gobert enters the game for D. Favors,,78,53
305,3,0:30.0,,J. Hickson misses free throw 2 of 2,78,53
306,3,0:28.0,Defensive rebound by T. Booker,,78,53
307,3,0:06.0,T. Burke makes 2-pt jump shot from 6 ft,,80,53
308,3,0:01.0,,G. Harris misses 3-pt jump shot from 22 ft,80,53
309,3,0:00.0,,Offensive rebound by Team,80,53
310,4,11:41.0,,W. Chandler misses 2-pt layup from 2 ft (block by R. Hood),80,53
311,4,11:39.0,,Offensive rebound by W. Chandler,80,53
312,4,11:37.0,,T. Lawson misses 2-pt jump shot from 18 ft,80,53
313,4,11:36.0,,Offensive rebound by W. Chandler,80,53
314,4,11:35.0,,Personal foul by E. Millsap (drawn by W. Chandler),80,53
315,4,11:20.0,,W. Barton misses 3-pt jump shot from 23 ft,80,53
316,4,11:19.0,Defensive rebound by R. Hood,,80,53
317,4,11:00.0,E. Millsap misses 2-pt jump shot from 15 ft,,80,53
318,4,10:59.0,Offensive rebound by J. Evans,,80,53
319,4,10:45.0,R. Hood misses 2-pt jump shot from 17 ft,,80,53
320,4,10:44.0,Offensive rebound by R. Gobert,,80,53
321,4,10:41.0,R. Gobert makes 2-pt layup from 1 ft,,82,53
322,4,10:33.0,,K. Faried misses 2-pt layup from 2 ft (block by R. Gobert),82,53
323,4,10:33.0,,Offensive rebound by Team,82,53
324,4,10:23.0,,Personal foul by T. Burke (drawn by W. Barton),82,53
325,4,10:23.0,,W. Barton misses free throw 1 of 2,82,53
326,4,10:23.0,,Offensive rebound by Team,82,53
327,4,10:23.0,,W. Barton makes free throw 2 of 2,82,54
328,4,10:13.0,Turnover by R. Gobert (traveling),,82,54
329,4,10:03.0,,Turnover by W. Barton (lost ball; steal by T. Burke),82,54
330,4,10:01.0,Shooting foul by W. Barton (drawn by E. Millsap),,82,54
331,4,10:01.0,E. Millsap misses free throw 1 of 2,,82,54
332,4,10:01.0,Offensive rebound by Team,,82,54
333,4,10:01.0,D. Exum enters the game for T. Burke,,82,54
334,4,10:01.0,E. Millsap makes free throw 2 of 2,,83,54
335,4,9:48.0,,K. Faried makes 2-pt jump shot from 3 ft (assist by W. Barton),83,56
336,4,9:37.0,Turnover by E. Millsap (bad pass; steal by W. Chandler),,83,56
337,4,9:35.0,,Shooting foul by R. Hood (drawn by W. Barton),83,56
338,4,9:35.0,,W. Barton makes free throw 1 of 2,83,57
339,4,9:35.0,J. Ingles enters the game for E. Millsap,,83,57
340,4,9:35.0,,W. Barton makes free throw 2 of 2,83,58
341,4,9:16.0,R. Hood makes 3-pt jump shot from 24 ft,,86,58
342,4,8:52.0,,R. Foye makes 2-pt jump shot from 6 ft (assist by W. Chandler),86,60
343,4,8:36.0,Turnover by D. Exum (lost ball),,86,60
344,4,8:36.0,Official timeout,,86,60
345,4,8:36.0,B. Cotton enters the game for D. Exum,,86,60
346,4,8:36.0,E. Millsap enters the game for R. Hood,,86,60
347,4,8:27.0,,Shooting foul by J. Evans (drawn by W. Chandler),86,60
348,4,8:27.0,,W. Chandler makes 2-pt layup at rim (assist by R. Foye),86,62
349,4,8:27.0,,W. Chandler makes free throw 1 of 1,86,63
350,4,8:10.0,Offensive foul by R. Gobert (drawn by K. Faried),,86,63
351,4,8:10.0,Turnover by R. Gobert (offensive foul),,86,63
352,4,8:10.0,G. Hayward enters the game for E. Millsap,,86,63
353,4,8:10.0,D. Favors enters the game for J. Evans,,86,63
354,4,7:58.0,,W. Chandler misses 3-pt jump shot from 24 ft,86,63
355,4,7:57.0,Defensive rebound by B. Cotton,,86,63
356,4,7:51.0,B. Cotton misses 2-pt jump shot from 21 ft (block by W. Chandler),,86,63
357,4,7:49.0,,Defensive rebound by K. Faried,86,63
358,4,7:46.0,,Turnover by K. Faried (lost ball; steal by B. Cotton),86,63
359,4,7:40.0,J. Ingles makes 2-pt dunk at rim (assist by G. Hayward),,88,63
360,4,7:25.0,,R. Foye makes 3-pt jump shot from 23 ft (assist by K. Faried),88,66
361,4,7:09.0,D. Favors makes 2-pt layup at rim,,90,66
362,4,7:09.0,Shooting foul by R. Foye (drawn by D. Favors),,90,66
363,4,7:09.0,D. Favors makes free throw 1 of 1,,91,66
364,4,6:54.0,,W. Barton makes 2-pt jump shot from 6 ft,91,68
365,4,6:39.0,Shooting foul by R. Foye (drawn by D. Favors),,91,68
366,4,6:39.0,D. Favors makes free throw 1 of 2,,92,68
367,4,6:39.0,R. Hood enters the game for J. Ingles,,92,68
368,4,6:39.0,D. Favors misses free throw 2 of 2,,92,68
369,4,6:38.0,,Defensive rebound by K. Faried,92,68
370,4,6:29.0,,Shooting foul by B. Cotton (drawn by K. Faried),92,68
371,4,6:29.0,,K. Faried makes free throw 1 of 2,92,69
372,4,6:29.0,T. Booker enters the game for R. Gobert,,92,69
373,4,6:29.0,,K. Faried makes free throw 2 of 2,92,70
374,4,6:06.0,R. Hood makes 2-pt jump shot from 9 ft,,94,70
375,4,5:53.0,,K. Faried makes 2-pt dunk at rim (assist by R. Foye),94,72
376,4,5:47.0,Utah full timeout,,94,72
377,4,5:47.0,D. Exum enters the game for B. Cotton,,94,72
378,4,5:47.0,,E. Green enters the game for T. Lawson,94,72
379,4,5:47.0,,G. Harris enters the game for W. Chandler,94,72
380,4,5:47.0,,J. Lauvergne enters the game for K. Faried,94,72
381,4,5:45.0,Turnover by T. Booker (bad pass; steal by R. Foye),,94,72
382,4,5:43.0,,R. Foye misses 2-pt layup from 1 ft (block by T. Booker),94,72
383,4,5:42.0,,Offensive rebound by Team,94,72
384,4,5:31.0,,Turnover by E. Green (bad pass; steal by R. Hood),94,72
385,4,5:15.0,R. Hood makes 2-pt layup from 1 ft,,96,72
386,4,4:56.0,,R. Foye misses 3-pt jump shot from 27 ft,96,72
387,4,4:54.0,,Offensive rebound by J. Lauvergne,96,72
