,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BOSTON_ACTION,NEW YORK_SCORE,BOSTON_SCORE
82,1,0:36.0,S. Larkin misses 3-pt jump shot from 26 ft,,26,19
83,1,0:34.0,,Defensive rebound by M. Smart,26,19
84,1,0:17.0,,B. Bass misses 2-pt jump shot from 6 ft (block by C. Anthony),26,19
85,1,0:16.0,,Offensive rebound by G. Wallace,26,19
86,1,0:09.0,,J. Green misses 2-pt hook shot from 6 ft,26,19
87,1,0:08.0,Defensive rebound by S. Dalembert,,26,19
88,1,0:04.0,Offensive foul by J. Smith (drawn by M. Smart),,26,19
89,1,0:04.0,Turnover by J. Smith (offensive foul),,26,19
90,1,0:04.0,,J. Sullinger enters the game for B. Bass,26,19
91,1,0:02.0,,K. Olynyk misses 2-pt jump shot from 20 ft,26,19
92,1,0:00.0,,Offensive rebound by Team,26,19
93,2,11:51.0,,Offensive charge foul by S. Larkin (drawn by M. Smart),26,19
94,2,11:51.0,Turnover by S. Larkin (offensive foul),,26,19
95,2,11:38.0,,Shooting foul by J. Smith (drawn by E. Turner),26,19
96,2,11:38.0,,E. Turner makes 2-pt layup from 2 ft,26,21
97,2,11:38.0,,E. Turner makes free throw 1 of 1,26,22
98,2,11:31.0,Personal foul by E. Turner (drawn by T. Hardaway),,26,22
99,2,11:31.0,,P. Pressey enters the game for M. Smart,26,22
100,2,11:25.0,Turnover by J. Smith (traveling),,26,22
101,2,11:11.0,,Personal foul by I. Shumpert (drawn by K. Olynyk),26,22
102,2,11:04.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by M. Thornton),26,24
103,2,10:57.0,T. Hardaway makes 2-pt layup from 1 ft (assist by S. Larkin),,28,24
104,2,10:48.0,,B. Bass misses 2-pt jump shot from 3 ft,28,24
105,2,10:47.0,,Offensive rebound by B. Bass,28,24
106,2,10:32.0,,M. Thornton misses 3-pt jump shot from 26 ft,28,24
107,2,10:29.0,,Offensive rebound by K. Olynyk,28,24
108,2,10:25.0,Violation by A. Stoudemire (def goaltending),,28,24
109,2,10:25.0,,M. Thornton makes 2-pt jump shot from 5 ft,28,26
110,2,10:12.0,J. Smith misses 2-pt jump shot from 12 ft,,28,26
111,2,10:11.0,,Defensive rebound by E. Turner,28,26
112,2,10:06.0,,Personal foul by J. Smith (drawn by K. Olynyk),28,26
113,2,10:06.0,Q. Acy enters the game for J. Smith,,28,26
114,2,9:58.0,,M. Thornton makes 2-pt jump shot from 16 ft (assist by K. Olynyk),28,28
115,2,9:39.0,S. Larkin makes 2-pt jump shot from 17 ft (assist by I. Shumpert),,30,28
116,2,9:27.0,,B. Bass makes 2-pt jump shot from 3 ft,30,30
117,2,9:27.0,,Shooting foul by A. Stoudemire (drawn by B. Bass),30,30
118,2,9:27.0,,B. Bass makes free throw 1 of 1,30,31
119,2,9:15.0,Personal foul by B. Bass (drawn by A. Stoudemire),,30,31
120,2,9:00.0,A. Stoudemire misses 2-pt jump shot from 6 ft,,30,31
121,2,8:59.0,Offensive rebound by Q. Acy,,30,31
122,2,8:38.0,A. Stoudemire makes 2-pt jump shot from 6 ft,,32,31
123,2,8:22.0,,Turnover by E. Turner (lost ball; steal by I. Shumpert),32,31
124,2,8:13.0,T. Hardaway makes 3-pt jump shot from 23 ft (assist by I. Shumpert),,35,31
125,2,8:00.0,,E. Turner makes 2-pt dunk at rim (assist by P. Pressey),35,33
126,2,7:35.0,T. Hardaway makes 2-pt jump shot from 19 ft (assist by S. Larkin),,37,33
127,2,7:18.0,,E. Turner misses 2-pt jump shot from 4 ft,37,33
128,2,7:17.0,,Offensive rebound by Team,37,33
129,2,7:17.0,Loose ball foul by Q. Acy (drawn by K. Olynyk),,37,33
130,2,7:17.0,Official timeout,,37,33
131,2,7:17.0,,J. Sullinger enters the game for B. Bass,37,33
132,2,7:17.0,J. Calderón enters the game for S. Larkin,,37,33
133,2,7:17.0,C. Anthony enters the game for Q. Acy,,37,33
134,2,7:17.0,,K. Olynyk misses free throw 1 of 2,37,33
135,2,7:17.0,,Offensive rebound by Team,37,33
136,2,7:17.0,,K. Olynyk makes free throw 2 of 2,37,34
137,2,6:53.0,A. Stoudemire makes 2-pt layup at rim,,39,34
138,2,6:38.0,,E. Turner makes 2-pt layup at rim,39,36
139,2,6:18.0,C. Anthony misses 2-pt jump shot from 6 ft,,39,36
140,2,6:18.0,Offensive rebound by Team,,39,36
141,2,6:18.0,,Loose ball foul by K. Olynyk (drawn by A. Stoudemire),39,36
142,2,6:18.0,,R. Rondo enters the game for P. Pressey,39,36
143,2,6:18.0,,J. Green enters the game for K. Olynyk,39,36
144,2,6:18.0,S. Dalembert enters the game for A. Stoudemire,,39,36
145,2,6:01.0,Turnover by J. Calderón (bad pass),,39,36
146,2,5:45.0,,Turnover by M. Thornton (step out of bounds),39,36
147,2,5:45.0,,Boston full timeout,39,36
148,2,5:45.0,P. Prigioni enters the game for T. Hardaway,,39,36
149,2,5:22.0,C. Anthony misses 2-pt jump shot from 15 ft,,39,36
150,2,5:21.0,,Defensive rebound by J. Green,39,36
151,2,5:18.0,,Turnover by J. Green (lost ball; steal by I. Shumpert),39,36
152,2,5:11.0,Personal foul by J. Sullinger (drawn by C. Anthony),,39,36
153,2,5:02.0,I. Shumpert misses 2-pt jump shot from 10 ft,,39,36
154,2,5:01.0,,Defensive rebound by J. Green,39,36
155,2,4:49.0,,Turnover by E. Turner (bad pass; steal by S. Dalembert),39,36
156,2,4:24.0,S. Dalembert misses 2-pt layup from 1 ft,,39,36
157,2,4:23.0,Offensive rebound by P. Prigioni,,39,36
158,2,4:22.0,C. Anthony misses 3-pt jump shot from 27 ft,,39,36
159,2,4:21.0,,Defensive rebound by J. Green,39,36
160,2,4:05.0,,M. Thornton misses 2-pt layup from 2 ft,39,36
161,2,4:05.0,,Offensive rebound by Team,39,36
162,2,3:49.0,,Turnover by J. Green (lost ball; steal by C. Anthony),39,36
163,2,3:38.0,Shooting foul by E. Turner (drawn by I. Shumpert),,39,36
164,2,3:38.0,I. Shumpert misses free throw 1 of 2,,39,36
165,2,3:38.0,Offensive rebound by Team,,39,36
166,2,3:38.0,,T. Zeller enters the game for J. Sullinger,39,36
167,2,3:38.0,,B. Bass enters the game for E. Turner,39,36
168,2,3:38.0,I. Shumpert misses free throw 2 of 2,,39,36
169,2,3:36.0,,Defensive rebound by R. Rondo,39,36
170,2,3:25.0,,J. Green makes 3-pt jump shot from 24 ft (assist by R. Rondo),39,39
171,2,3:09.0,I. Shumpert makes 2-pt jump shot from 19 ft (assist by J. Calderón),,41,39
172,2,2:54.0,,T. Zeller misses 2-pt hook shot from 4 ft,41,39
173,2,2:53.0,Defensive rebound by S. Dalembert,,41,39
174,2,2:42.0,C. Anthony misses 2-pt jump shot from 17 ft,,41,39
175,2,2:41.0,,Defensive rebound by T. Zeller,41,39
176,2,2:40.0,,Personal foul by I. Shumpert (drawn by J. Green),41,39
177,2,2:40.0,New York full timeout,,41,39
178,2,2:40.0,A. Stoudemire enters the game for I. Shumpert,,41,39
179,2,2:40.0,,J. Green makes free throw 1 of 2,41,40
180,2,2:40.0,,J. Green makes free throw 2 of 2,41,41
181,2,2:30.0,Offensive foul by A. Stoudemire (drawn by M. Thornton),,41,41
182,2,2:30.0,Turnover by A. Stoudemire (offensive foul),,41,41
183,2,2:16.0,,M. Thornton misses 3-pt jump shot from 26 ft,41,41
184,2,2:16.0,Defensive rebound by S. Dalembert,,41,41
185,2,2:04.0,A. Stoudemire misses 2-pt layup from 2 ft,,41,41
186,2,2:02.0,,Defensive rebound by R. Rondo,41,41
187,2,1:58.0,,T. Zeller makes 2-pt layup from 1 ft (assist by R. Rondo),41,43
188,2,1:37.0,S. Dalembert makes 2-pt dunk at rim,,43,43
189,2,1:18.0,,T. Zeller makes 2-pt dunk at rim (assist by R. Rondo),43,45
190,2,1:04.0,Q. Acy enters the game for A. Stoudemire,,43,45
191,2,0:57.0,P. Prigioni makes 3-pt jump shot from 26 ft (assist by J. Calderón),,46,45
192,2,0:45.0,,T. Zeller misses 2-pt layup at rim (block by S. Dalembert),46,45
193,2,0:44.0,Defensive rebound by Q. Acy,,46,45
194,2,0:41.0,C. Anthony makes 2-pt layup at rim (assist by Q. Acy),,48,45
195,2,0:29.0,,J. Green misses 2-pt layup from 2 ft,48,45
196,2,0:28.0,,Offensive rebound by Team,48,45
197,2,0:28.0,Loose ball foul by S. Dalembert (drawn by T. Zeller),,48,45
198,2,0:28.0,,T. Zeller misses free throw 1 of 2,48,45
199,2,0:28.0,,Offensive rebound by Team,48,45
200,2,0:28.0,,P. Pressey enters the game for M. Thornton,48,45
201,2,0:28.0,T. Hardaway enters the game for S. Dalembert,,48,45
202,2,0:28.0,,T. Zeller makes free throw 2 of 2,48,46
203,2,0:05.0,C. Anthony misses 3-pt jump shot from 25 ft,,48,46
204,2,0:04.0,Offensive rebound by P. Prigioni,,48,46
205,2,0:02.0,T. Hardaway makes 3-pt jump shot from 24 ft (assist by P. Prigioni),,51,46
206,2,0:02.0,,Boston full timeout,51,46
207,2,0:02.0,,J. Sullinger enters the game for T. Zeller,51,46
208,2,0:02.0,,E. Turner enters the game for B. Bass,51,46
209,2,0:02.0,,G. Wallace enters the game for P. Pressey,51,46
210,2,0:02.0,S. Dalembert enters the game for T. Hardaway,,51,46
211,2,0:00.0,,Turnover by G. Wallace (bad pass; steal by Q. Acy),51,46
212,3,11:38.0,T. Hardaway makes 2-pt jump shot from 20 ft,,53,46
213,3,11:15.0,,J. Sullinger misses 2-pt jump shot from 7 ft,53,46
214,3,11:14.0,,Offensive rebound by T. Zeller,53,46
215,3,11:11.0,,T. Zeller misses 2-pt hook shot from 4 ft,53,46
216,3,11:09.0,Defensive rebound by J. Calderón,,53,46
217,3,10:59.0,Q. Acy misses 2-pt jump shot from 20 ft,,53,46
218,3,10:58.0,,Defensive rebound by R. Rondo,53,46
219,3,10:55.0,,Turnover by R. Rondo (bad pass; steal by Q. Acy),53,46
220,3,10:38.0,Turnover by C. Anthony (bad pass),,53,46
221,3,10:24.0,,E. Turner makes 2-pt jump shot from 19 ft (assist by T. Zeller),53,48
222,3,10:09.0,C. Anthony makes 2-pt jump shot from 16 ft (assist by S. Dalembert),,55,48
223,3,9:57.0,,Turnover by R. Rondo (bad pass; steal by J. Calderón),55,48
224,3,9:54.0,Personal foul by J. Sullinger (drawn by T. Hardaway),,55,48
225,3,9:54.0,T. Hardaway makes free throw 1 of 2,,56,48
226,3,9:54.0,T. Hardaway makes free throw 2 of 2,,57,48
227,3,9:40.0,,J. Green makes 2-pt jump shot from 17 ft (assist by R. Rondo),57,50
228,3,9:16.0,T. Hardaway misses 2-pt layup from 1 ft,,57,50
229,3,9:14.0,,Defensive rebound by E. Turner,57,50
230,3,9:06.0,,E. Turner misses 2-pt layup from 2 ft,57,50
231,3,9:06.0,,Offensive rebound by T. Zeller,57,50
232,3,9:03.0,,T. Zeller makes 2-pt layup at rim,57,52
233,3,8:43.0,C. Anthony misses 2-pt layup from 2 ft,,57,52
234,3,8:42.0,,Defensive rebound by R. Rondo,57,52
235,3,8:40.0,Offensive charge foul by E. Turner (drawn by T. Hardaway),,57,52
236,3,8:40.0,,Turnover by E. Turner (offensive foul),57,52
237,3,8:40.0,A. Stoudemire enters the game for S. Dalembert,,57,52
238,3,8:22.0,Shooting foul by T. Zeller (drawn by A. Stoudemire),,57,52
239,3,8:22.0,A. Stoudemire makes free throw 1 of 2,,58,52
240,3,8:22.0,A. Stoudemire makes free throw 2 of 2,,59,52
241,3,8:05.0,,J. Green misses 2-pt jump shot from 20 ft,59,52
242,3,8:03.0,Defensive rebound by T. Hardaway,,59,52
243,3,7:57.0,T. Hardaway misses 2-pt layup from 1 ft,,59,52
244,3,7:54.0,,Defensive rebound by J. Green,59,52
245,3,7:43.0,,T. Zeller makes 2-pt jump shot from 12 ft (assist by R. Rondo),59,54
246,3,7:20.0,Turnover by A. Stoudemire (lost ball; steal by J. Sullinger),,59,54
247,3,7:12.0,,R. Rondo misses 2-pt jump shot from 16 ft,59,54
248,3,7:11.0,,Offensive rebound by T. Zeller,59,54
249,3,7:06.0,,J. Green misses 3-pt jump shot from 26 ft,59,54
250,3,7:05.0,Defensive rebound by Q. Acy,,59,54
251,3,6:49.0,C. Anthony makes 2-pt jump shot from 10 ft,,61,54
252,3,6:43.0,,Turnover by E. Turner (lost ball; steal by J. Calderón),61,54
253,3,6:43.0,Personal foul by R. Rondo (drawn by J. Calderón),,61,54
254,3,6:43.0,J. Smith enters the game for Q. Acy,,61,54
255,3,6:28.0,C. Anthony makes 2-pt jump shot from 13 ft,,63,54
256,3,6:13.0,,T. Zeller makes 2-pt layup from 2 ft (assist by R. Rondo),63,56
257,3,5:58.0,C. Anthony misses 3-pt jump shot from 25 ft,,63,56
258,3,5:57.0,Offensive rebound by J. Smith,,63,56
259,3,5:50.0,,Boston full timeout,63,56
260,3,5:50.0,,K. Olynyk enters the game for J. Sullinger,63,56
261,3,5:40.0,A. Stoudemire misses 2-pt jump shot from 19 ft,,63,56
262,3,5:39.0,,Defensive rebound by K. Olynyk,63,56
263,3,5:26.0,,J. Green misses 2-pt jump shot from 17 ft,63,56
264,3,5:25.0,Defensive rebound by A. Stoudemire,,63,56
265,3,5:16.0,J. Smith makes 2-pt jump shot from 18 ft (assist by J. Calderón),,65,56
266,3,4:58.0,,Turnover by K. Olynyk (lost ball),65,56
267,3,4:43.0,J. Calderón misses 2-pt jump shot from 15 ft,,65,56
268,3,4:42.0,Offensive rebound by A. Stoudemire,,65,56
269,3,4:38.0,A. Stoudemire makes 2-pt layup at rim,,67,56
270,3,4:24.0,,J. Green misses 2-pt jump shot from 3 ft,67,56
271,3,4:23.0,,Offensive rebound by T. Zeller,67,56
272,3,4:23.0,,T. Zeller makes 2-pt tip-in from 1 ft,67,58
273,3,4:05.0,J. Smith makes 2-pt jump shot from 17 ft (assist by J. Calderón),,69,58
274,3,3:44.0,Violation by A. Stoudemire (def goaltending),,69,58
275,3,3:44.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by R. Rondo),69,60
276,3,3:26.0,A. Stoudemire makes 2-pt layup from 3 ft (assist by J. Calderón),,71,60
277,3,3:17.0,,T. Zeller misses 2-pt layup from 2 ft,71,60
278,3,3:16.0,Defensive rebound by C. Anthony,,71,60
279,3,2:54.0,T. Hardaway misses 3-pt jump shot from 28 ft,,71,60
280,3,2:52.0,,Defensive rebound by Team,71,60
281,3,2:52.0,New York full timeout,,71,60
282,3,2:52.0,,M. Thornton enters the game for T. Zeller,71,60
283,3,2:52.0,,P. Pressey enters the game for E. Turner,71,60
284,3,2:52.0,,B. Bass enters the game for R. Rondo,71,60
285,3,2:52.0,P. Prigioni enters the game for A. Stoudemire,,71,60
286,3,2:52.0,S. Dalembert enters the game for T. Hardaway,,71,60
287,3,2:34.0,,Turnover by P. Pressey (lost ball),71,60
288,3,2:34.0,S. Larkin enters the game for J. Calderón,,71,60
289,3,2:19.0,Turnover by P. Prigioni (bad pass; steal by K. Olynyk),,71,60
290,3,2:14.0,,M. Thornton makes 2-pt layup at rim (assist by K. Olynyk),71,62
291,3,1:47.0,J. Smith makes 2-pt layup from 2 ft (assist by P. Prigioni),,73,62
292,3,1:33.0,,M. Thornton makes 3-pt jump shot from 25 ft (assist by P. Pressey),73,65
293,3,1:09.0,P. Prigioni misses 3-pt jump shot from 26 ft,,73,65
294,3,1:08.0,,Defensive rebound by K. Olynyk,73,65
295,3,1:02.0,,M. Thornton misses 3-pt jump shot from 25 ft,73,65
296,3,1:02.0,Defensive rebound by S. Larkin,,73,65
297,3,0:46.0,J. Smith makes 2-pt jump shot from 19 ft (assist by S. Larkin),,75,65
298,3,0:34.0,,Shooting foul by S. Larkin (drawn by K. Olynyk),75,65
299,3,0:34.0,,K. Olynyk makes free throw 1 of 2,75,66
300,3,0:34.0,,K. Olynyk misses free throw 2 of 2,75,66
301,3,0:32.0,,Offensive rebound by P. Pressey,75,66
302,3,0:28.0,,K. Olynyk makes 3-pt jump shot from 27 ft (assist by P. Pressey),75,69
303,3,0:05.0,C. Anthony misses 2-pt layup from 4 ft (block by K. Olynyk),,75,69
304,3,0:02.0,,Defensive rebound by B. Bass,75,69
305,3,0:01.0,,B. Bass misses 2-pt layup from 1 ft,75,69
306,3,0:00.0,,Offensive rebound by Team,75,69
307,4,12:00.0,Technical foul by Team,,75,69
308,4,12:00.0,,M. Thornton makes technical free throw,75,70
309,4,11:46.0,,K. Olynyk misses 3-pt jump shot from 26 ft,75,70
310,4,11:45.0,Defensive rebound by A. Stoudemire,,75,70
311,4,11:21.0,A. Stoudemire misses 2-pt jump shot from 9 ft,,75,70
312,4,11:19.0,,Defensive rebound by K. Olynyk,75,70
313,4,11:15.0,,M. Thornton makes 3-pt jump shot from 26 ft (assist by P. Pressey),75,73
314,4,11:00.0,Personal foul by P. Pressey (drawn by P. Prigioni),,75,73
315,4,11:00.0,J. Smith enters the game for C. Anthony,,75,73
316,4,10:55.0,S. Larkin makes 3-pt jump shot from 26 ft (assist by T. Hardaway),,78,73
317,4,10:31.0,,B. Bass misses 2-pt dunk at rim,78,73
318,4,10:29.0,Defensive rebound by J. Smith,,78,73
319,4,10:17.0,P. Prigioni misses 3-pt jump shot from 25 ft,,78,73
320,4,10:17.0,Offensive rebound by J. Smith,,78,73
321,4,10:17.0,Shooting foul by M. Thornton (drawn by J. Smith),,78,73
322,4,10:17.0,J. Smith makes free throw 1 of 2,,79,73
323,4,10:17.0,J. Smith makes free throw 2 of 2,,80,73
324,4,10:12.0,,Personal foul by P. Prigioni (drawn by M. Thornton),80,73
325,4,9:59.0,,K. Olynyk misses 2-pt jump shot from 7 ft,80,73
326,4,9:59.0,Defensive rebound by S. Larkin,,80,73
327,4,9:43.0,A. Stoudemire makes 2-pt jump shot from 3 ft,,82,73
328,4,9:34.0,,E. Turner misses 2-pt jump shot from 4 ft,82,73
329,4,9:33.0,Defensive rebound by S. Larkin,,82,73
330,4,9:19.0,J. Smith makes 2-pt jump shot from 12 ft,,84,73
331,4,9:17.0,,Boston full timeout,84,73
332,4,9:10.0,,Turnover by K. Olynyk (lost ball; steal by J. Smith),84,73
333,4,8:55.0,J. Smith misses 2-pt jump shot from 19 ft,,84,73
334,4,8:53.0,,Defensive rebound by M. Thornton,84,73
335,4,8:46.0,,Turnover by M. Thornton (lost ball; steal by J. Smith),84,73
336,4,8:42.0,P. Prigioni makes 2-pt layup from 1 ft,,86,73
337,4,8:16.0,,B. Bass misses 2-pt jump shot from 16 ft,86,73
338,4,8:15.0,Defensive rebound by T. Hardaway,,86,73
339,4,7:55.0,,R. Rondo enters the game for P. Pressey,86,73
340,4,7:55.0,,J. Green enters the game for M. Thornton,86,73
341,4,7:51.0,T. Hardaway misses 2-pt jump shot from 9 ft,,86,73
342,4,7:50.0,,Defensive rebound by R. Rondo,86,73
343,4,7:41.0,,Personal block foul by A. Stoudemire (drawn by B. Bass),86,73
344,4,7:41.0,,J. Sullinger enters the game for K. Olynyk,86,73
345,4,7:35.0,,J. Green misses 2-pt jump shot from 4 ft (block by A. Stoudemire),86,73
346,4,7:34.0,,Offensive rebound by B. Bass,86,73
347,4,7:33.0,,B. Bass makes 2-pt dunk at rim,86,75
348,4,7:17.0,P. Prigioni misses 3-pt jump shot from 28 ft,,86,75
349,4,7:16.0,,Defensive rebound by J. Sullinger,86,75
350,4,7:10.0,J. Calderón enters the game for P. Prigioni,,86,75
351,4,7:10.0,C. Anthony enters the game for J. Smith,,86,75
352,4,7:02.0,,J. Sullinger misses 2-pt hook shot from 4 ft,86,75
353,4,7:01.0,Defensive rebound by C. Anthony,,86,75
354,4,6:40.0,A. Stoudemire makes 2-pt layup from 2 ft,,88,75
355,4,6:35.0,,Personal foul by J. Calderón (drawn by J. Green),88,75
356,4,6:35.0,S. Dalembert enters the game for A. Stoudemire,,88,75
357,4,6:26.0,,B. Bass misses 2-pt jump shot from 12 ft,88,75
358,4,6:26.0,,Offensive rebound by Team,88,75
359,4,6:26.0,Loose ball foul by S. Dalembert (drawn by J. Sullinger),,88,75
360,4,6:11.0,,J. Green misses 2-pt jump shot from 4 ft,88,75
361,4,6:08.0,Defensive rebound by T. Hardaway,,88,75
362,4,5:44.0,C. Anthony makes 2-pt jump shot from 15 ft,,90,75
363,4,5:22.0,,J. Green makes 3-pt jump shot from 24 ft (assist by B. Bass),90,78
364,4,5:21.0,New York full timeout,,90,78
365,4,5:21.0,,M. Thornton enters the game for B. Bass,90,78
366,4,5:07.0,Turnover by S. Larkin (bad pass; steal by R. Rondo),,90,78
367,4,4:57.0,,M. Thornton misses 2-pt layup from 1 ft,90,78
368,4,4:57.0,,Offensive rebound by Team,90,78
369,4,4:45.0,,E. Turner makes 2-pt layup from 1 ft (assist by J. Sullinger),90,80
370,4,4:20.0,C. Anthony misses 2-pt jump shot from 17 ft,,90,80
371,4,4:18.0,,Defensive rebound by R. Rondo,90,80
372,4,4:11.0,,J. Sullinger misses 3-pt jump shot from 24 ft,90,80
373,4,4:10.0,Defensive rebound by C. Anthony,,90,80
374,4,4:04.0,Shooting foul by J. Sullinger (drawn by S. Dalembert),,90,80
375,4,4:04.0,S. Dalembert makes free throw 1 of 2,,91,80
376,4,4:04.0,S. Dalembert makes free throw 2 of 2,,92,80
377,4,3:54.0,,Shooting foul by C. Anthony (drawn by J. Green),92,80
378,4,3:54.0,,J. Green makes free throw 1 of 2,92,81
379,4,3:54.0,A. Stoudemire enters the game for S. Dalembert,,92,81
380,4,3:54.0,,T. Zeller enters the game for J. Sullinger,92,81
