,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHILADELPHIA_ACTION,MIAMI_SCORE,PHILADELPHIA_SCORE
30,1,8:07.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,8,7
31,1,8:05.0,Defensive rebound by Team,,8,7
32,1,7:54.0,L. Deng misses 3-pt jump shot from 23 ft,,8,7
33,1,7:53.0,,Defensive rebound by H. Sims,8,7
34,1,7:43.0,,T. Wroten makes 2-pt layup at rim (assist by H. Sims),8,9
35,1,7:33.0,S. Williams misses 2-pt layup from 2 ft (block by H. Thompson),,8,9
36,1,7:33.0,Offensive rebound by Team,,8,9
37,1,7:31.0,D. Wade misses 2-pt jump shot from 17 ft,,8,9
38,1,7:30.0,,Defensive rebound by N. Noel,8,9
39,1,7:25.0,,L. Mbah a Moute misses 2-pt jump shot from 15 ft,8,9
40,1,7:22.0,Defensive rebound by S. Williams,,8,9
41,1,7:16.0,L. Deng makes 2-pt layup from 1 ft (assist by D. Wade),,10,9
42,1,6:58.0,,H. Thompson misses 3-pt jump shot from 23 ft,10,9
43,1,6:56.0,,Offensive rebound by L. Mbah a Moute,10,9
44,1,6:56.0,,L. Mbah a Moute misses 2-pt layup from 1 ft,10,9
45,1,6:53.0,,Offensive rebound by L. Mbah a Moute,10,9
46,1,6:53.0,,L. Mbah a Moute makes 2-pt layup from 1 ft,10,11
47,1,6:36.0,C. Andersen enters the game for C. Bosh,,10,11
48,1,6:30.0,N. Cole misses 3-pt jump shot from 24 ft,,10,11
49,1,6:28.0,,Defensive rebound by N. Noel,10,11
50,1,6:15.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,10,11
51,1,6:14.0,Defensive rebound by L. Deng,,10,11
52,1,5:50.0,N. Cole makes 3-pt jump shot from 23 ft (assist by S. Williams),,13,11
53,1,5:48.0,,Philadelphia full timeout,13,11
54,1,5:48.0,,B. Davies enters the game for L. Mbah a Moute,13,11
55,1,5:48.0,,M. Thomas enters the game for N. Noel,13,11
56,1,5:48.0,,C. Johnson enters the game for H. Sims,13,11
57,1,5:23.0,,C. Johnson misses 3-pt jump shot from 23 ft,13,11
58,1,5:22.0,,Offensive rebound by Team,13,11
59,1,5:21.0,,M. Thomas makes 2-pt layup from 1 ft (assist by T. Wroten),13,13
60,1,5:04.0,D. Wade misses 2-pt layup from 1 ft,,13,13
61,1,5:03.0,,Defensive rebound by M. Thomas,13,13
62,1,4:53.0,,H. Thompson misses 3-pt jump shot from 24 ft,13,13
63,1,4:53.0,Defensive rebound by Team,,13,13
64,1,4:53.0,,Loose ball foul by M. Thomas (drawn by S. Williams),13,13
65,1,4:53.0,,K. McDaniels enters the game for H. Thompson,13,13
66,1,4:53.0,,A. Shved enters the game for T. Wroten,13,13
67,1,4:53.0,M. Chalmers enters the game for N. Cole,,13,13
68,1,4:34.0,S. Williams makes 3-pt jump shot from 24 ft (assist by L. Deng),,16,13
69,1,4:21.0,,B. Davies makes 2-pt dunk at rim (assist by A. Shved),16,15
70,1,4:11.0,Miami full timeout,,16,15
71,1,4:11.0,S. Napier enters the game for D. Wade,,16,15
72,1,3:56.0,Shooting foul by C. Johnson (drawn by M. Chalmers),,16,15
73,1,3:56.0,M. Chalmers misses free throw 1 of 2,,16,15
74,1,3:56.0,Offensive rebound by Team,,16,15
75,1,3:56.0,M. Chalmers makes free throw 2 of 2,,17,15
76,1,3:39.0,,B. Davies makes 2-pt jump shot from 13 ft (assist by A. Shved),17,17
77,1,3:29.0,L. Deng makes 2-pt layup at rim (assist by S. Williams),,19,17
78,1,3:29.0,Shooting foul by B. Davies (drawn by L. Deng),,19,17
79,1,3:29.0,C. Bosh enters the game for S. Williams,,19,17
80,1,3:29.0,L. Deng misses free throw 1 of 1,,19,17
81,1,3:28.0,,Defensive rebound by M. Thomas,19,17
82,1,3:22.0,,C. Johnson makes 3-pt jump shot from 22 ft (assist by K. McDaniels),19,20
83,1,3:05.0,C. Bosh makes 2-pt jump shot from 7 ft,,21,20
84,1,2:59.0,,B. Davies makes 2-pt layup from 2 ft (assist by A. Shved),21,22
85,1,2:37.0,M. Chalmers misses 2-pt jump shot from 4 ft (block by K. McDaniels),,21,22
86,1,2:35.0,Offensive rebound by C. Bosh,,21,22
87,1,2:35.0,Shooting foul by M. Thomas (drawn by C. Bosh),,21,22
88,1,2:35.0,C. Bosh makes free throw 1 of 2,,22,22
89,1,2:35.0,J. Ennis enters the game for L. Deng,,22,22
90,1,2:35.0,Violation by Team (delay of game),,22,22
91,1,2:35.0,C. Bosh misses free throw 2 of 2,,22,22
92,1,2:34.0,,Defensive rebound by M. Thomas,22,22
93,1,2:16.0,,Philadelphia full timeout,22,22
94,1,2:10.0,,K. McDaniels makes 2-pt dunk at rim,22,24
95,1,1:50.0,C. Bosh makes 3-pt jump shot from 23 ft (assist by M. Chalmers),,25,24
96,1,1:37.0,,Shooting foul by J. Ennis (drawn by K. McDaniels),25,24
97,1,1:37.0,,K. McDaniels misses free throw 1 of 2,25,24
98,1,1:37.0,,Offensive rebound by Team,25,24
99,1,1:37.0,,K. McDaniels makes free throw 2 of 2,25,25
100,1,1:24.0,S. Napier makes 3-pt jump shot from 23 ft (assist by J. Ennis),,28,25
101,1,1:03.0,,Turnover by B. Davies (bad pass; steal by M. Chalmers),28,25
102,1,1:01.0,M. Chalmers misses 2-pt layup from 1 ft (block by K. McDaniels),,28,25
103,1,0:58.0,Offensive rebound by J. Ennis,,28,25
104,1,0:57.0,J. Ennis makes 2-pt jump shot from 4 ft,,30,25
105,1,0:46.0,,A. Shved makes 3-pt jump shot from 26 ft (assist by K. McDaniels),30,28
106,1,0:30.0,Def 3 sec tech foul by K. McDaniels,,30,28
107,1,0:30.0,,N. Noel enters the game for M. Thomas,30,28
108,1,0:30.0,C. Bosh makes technical free throw,,31,28
109,1,0:21.0,Turnover by C. Bosh (lost ball; steal by C. Johnson),,31,28
110,1,0:04.0,,N. Noel makes 2-pt layup from 1 ft (assist by A. Shved),31,30
111,1,0:03.0,Personal foul by C. Johnson (drawn by M. Chalmers),,31,30
112,1,0:03.0,M. Chalmers misses free throw 1 of 2,,31,30
113,1,0:03.0,Offensive rebound by Team,,31,30
114,1,0:03.0,M. Chalmers makes free throw 2 of 2,,32,30
115,1,0:02.0,,Turnover by N. Noel (bad pass; steal by M. Chalmers),32,30
116,1,0:00.0,M. Chalmers misses 2-pt jump shot from 17 ft,,32,30
117,1,0:00.0,Offensive rebound by Team,,32,30
118,2,11:44.0,Shooting foul by B. Davies (drawn by C. Bosh),,32,30
119,2,11:44.0,C. Bosh makes free throw 1 of 2,,33,30
120,2,11:44.0,C. Bosh makes free throw 2 of 2,,34,30
121,2,11:29.0,,N. Noel misses 2-pt hook shot from 5 ft,34,30
122,2,11:27.0,Defensive rebound by C. Bosh,,34,30
123,2,11:21.0,M. Chalmers makes 2-pt layup from 2 ft (assist by S. Napier),,36,30
124,2,11:08.0,,Shooting foul by S. Napier (drawn by A. Shved),36,30
125,2,11:08.0,,A. Shved makes free throw 1 of 3,36,31
126,2,11:08.0,,A. Shved makes free throw 2 of 3,36,32
127,2,11:08.0,,H. Sims enters the game for B. Davies,36,32
128,2,11:08.0,,A. Shved makes free throw 3 of 3,36,33
129,2,10:55.0,J. Ennis makes 3-pt jump shot from 24 ft (assist by M. Chalmers),,39,33
130,2,10:43.0,,C. Johnson makes 2-pt jump shot from 3 ft (assist by N. Noel),39,35
131,2,10:24.0,C. Bosh misses 2-pt jump shot from 17 ft,,39,35
132,2,10:22.0,,Defensive rebound by H. Sims,39,35
133,2,10:10.0,,H. Sims misses 2-pt jump shot from 5 ft,39,35
134,2,10:07.0,Defensive rebound by J. Ennis,,39,35
135,2,9:57.0,S. Napier misses 3-pt jump shot from 26 ft,,39,35
136,2,9:56.0,,Defensive rebound by A. Shved,39,35
137,2,9:36.0,,H. Sims makes 2-pt jump shot from 14 ft (assist by A. Shved),39,37
138,2,9:18.0,Turnover by J. McRoberts (lost ball; steal by C. Johnson),,39,37
139,2,9:08.0,,Personal foul by C. Bosh (drawn by H. Sims),39,37
140,2,9:08.0,D. Wade enters the game for J. Ennis,,39,37
141,2,9:08.0,,Philadelphia full timeout,39,37
142,2,9:08.0,,H. Thompson enters the game for C. Johnson,39,37
143,2,9:08.0,,L. Mbah a Moute enters the game for K. McDaniels,39,37
144,2,8:58.0,,H. Thompson makes 2-pt jump shot from 7 ft (assist by H. Sims),39,39
145,2,8:38.0,Turnover by C. Bosh (3 sec),,39,39
146,2,8:38.0,,T. Wroten enters the game for A. Shved,39,39
147,2,8:23.0,,Personal foul by S. Napier (drawn by T. Wroten),39,39
148,2,8:10.0,,Shooting foul by S. Napier (drawn by T. Wroten),39,39
149,2,8:10.0,,T. Wroten makes free throw 1 of 3,39,40
150,2,8:10.0,,T. Wroten misses free throw 2 of 3,39,40
151,2,8:10.0,,Offensive rebound by Team,39,40
152,2,8:10.0,N. Cole enters the game for S. Napier,,39,40
153,2,8:10.0,,T. Wroten makes free throw 3 of 3,39,41
154,2,7:57.0,D. Wade misses 2-pt jump shot from 16 ft,,39,41
155,2,7:55.0,Offensive rebound by C. Bosh,,39,41
156,2,7:50.0,C. Bosh makes 2-pt jump shot from 14 ft,,41,41
157,2,7:31.0,,Turnover by L. Mbah a Moute (lost ball; steal by M. Chalmers),41,41
158,2,7:16.0,J. McRoberts misses 3-pt jump shot from 26 ft,,41,41
159,2,7:14.0,,Defensive rebound by L. Mbah a Moute,41,41
160,2,7:08.0,,T. Wroten makes 2-pt layup from 2 ft,41,43
161,2,7:00.0,M. Chalmers makes 2-pt jump shot from 4 ft,,43,43
162,2,7:00.0,Shooting foul by T. Wroten (drawn by M. Chalmers),,43,43
163,2,7:00.0,S. Williams enters the game for J. McRoberts,,43,43
164,2,7:00.0,,B. Davies enters the game for N. Noel,43,43
165,2,7:00.0,M. Chalmers makes free throw 1 of 1,,44,43
166,2,6:48.0,,Personal foul by S. Williams (drawn by H. Sims),44,43
167,2,6:48.0,,H. Sims misses free throw 1 of 2,44,43
168,2,6:48.0,,Offensive rebound by Team,44,43
169,2,6:48.0,C. Andersen enters the game for C. Bosh,,44,43
170,2,6:48.0,,H. Sims makes free throw 2 of 2,44,44
171,2,6:32.0,Turnover by D. Wade (bad pass),,44,44
172,2,6:18.0,,Turnover by T. Wroten (bad pass; steal by D. Wade),44,44
173,2,6:11.0,S. Williams makes 3-pt jump shot from 25 ft (assist by N. Cole),,47,44
174,2,5:57.0,,B. Davies makes 2-pt jump shot from 18 ft (assist by L. Mbah a Moute),47,46
175,2,5:42.0,D. Wade misses 2-pt jump shot from 16 ft,,47,46
176,2,5:40.0,,Defensive rebound by B. Davies,47,46
177,2,5:33.0,,Personal foul by M. Chalmers (drawn by L. Mbah a Moute),47,46
178,2,5:33.0,Official timeout,,47,46
179,2,5:33.0,L. Deng enters the game for M. Chalmers,,47,46
180,2,5:33.0,,L. Mbah a Moute misses free throw 1 of 2,47,46
181,2,5:33.0,,Offensive rebound by Team,47,46
182,2,5:33.0,,L. Mbah a Moute makes free throw 2 of 2,47,47
183,2,5:10.0,C. Andersen misses 2-pt jump shot from 19 ft,,47,47
184,2,5:09.0,,Defensive rebound by L. Mbah a Moute,47,47
185,2,4:51.0,,H. Sims makes 2-pt jump shot from 14 ft (assist by L. Mbah a Moute),47,49
186,2,4:38.0,D. Wade makes 2-pt hook shot from 4 ft (assist by N. Cole),,49,49
187,2,4:20.0,,T. Wroten misses 3-pt jump shot from 24 ft,49,49
188,2,4:17.0,,Offensive rebound by H. Sims,49,49
189,2,4:17.0,,H. Sims misses 2-pt jump shot from 5 ft,49,49
190,2,4:16.0,Defensive rebound by C. Andersen,,49,49
191,2,4:10.0,S. Williams makes 3-pt jump shot from 27 ft (assist by D. Wade),,52,49
192,2,3:52.0,,H. Sims misses 2-pt jump shot from 17 ft,52,49
193,2,3:50.0,Defensive rebound by D. Wade,,52,49
194,2,3:34.0,D. Wade misses 3-pt jump shot from 23 ft,,52,49
195,2,3:33.0,,Defensive rebound by T. Wroten,52,49
196,2,3:26.0,,Shooting foul by C. Andersen (drawn by T. Wroten),52,49
197,2,3:26.0,,T. Wroten misses free throw 1 of 2,52,49
198,2,3:26.0,,Offensive rebound by Team,52,49
199,2,3:26.0,,M. Thomas enters the game for L. Mbah a Moute,52,49
200,2,3:26.0,,K. McDaniels enters the game for H. Sims,52,49
201,2,3:26.0,,T. Wroten makes free throw 2 of 2,52,50
202,2,3:23.0,Miami full timeout,,52,50
203,2,3:23.0,C. Bosh enters the game for C. Andersen,,52,50
204,2,3:14.0,D. Wade misses 2-pt jump shot from 6 ft (block by K. McDaniels),,52,50
205,2,3:11.0,,Defensive rebound by K. McDaniels,52,50
206,2,3:02.0,,B. Davies makes 2-pt jump shot from 16 ft (assist by T. Wroten),52,52
207,2,2:45.0,C. Bosh makes 2-pt layup at rim (assist by D. Wade),,54,52
208,2,2:25.0,,M. Thomas makes 2-pt layup at rim (assist by T. Wroten),54,54
209,2,2:07.0,D. Wade makes 2-pt layup at rim (assist by S. Williams),,56,54
210,2,2:07.0,Shooting foul by B. Davies (drawn by D. Wade),,56,54
211,2,2:07.0,,N. Noel enters the game for B. Davies,56,54
212,2,2:07.0,D. Wade misses free throw 1 of 1,,56,54
213,2,2:05.0,,Defensive rebound by M. Thomas,56,54
214,2,1:49.0,,Turnover by K. McDaniels (lost ball),56,54
215,2,1:34.0,L. Deng misses 3-pt jump shot from 22 ft,,56,54
216,2,1:32.0,Offensive rebound by C. Bosh,,56,54
217,2,1:27.0,Shooting foul by K. McDaniels (drawn by D. Wade),,56,54
218,2,1:27.0,D. Wade makes free throw 1 of 2,,57,54
219,2,1:27.0,C. Andersen enters the game for S. Williams,,57,54
220,2,1:27.0,D. Wade misses free throw 2 of 2,,57,54
221,2,1:26.0,Offensive rebound by C. Andersen,,57,54
222,2,1:25.0,C. Andersen misses 2-pt tip-in from 2 ft,,57,54
223,2,1:20.0,,Defensive rebound by M. Thomas,57,54
224,2,1:03.0,,N. Noel misses 2-pt hook shot from 2 ft,57,54
225,2,1:01.0,Defensive rebound by C. Bosh,,57,54
226,2,0:55.0,C. Bosh makes 3-pt jump shot from 26 ft (assist by D. Wade),,60,54
227,2,0:36.0,,Turnover by T. Wroten (bad pass; steal by N. Cole),60,54
228,2,0:28.0,C. Bosh misses 3-pt jump shot from 27 ft,,60,54
229,2,0:26.0,,Defensive rebound by M. Thomas,60,54
230,2,0:04.0,,T. Wroten misses 3-pt jump shot from 32 ft,60,54
231,2,0:04.0,,Offensive rebound by Team,60,54
232,2,0:04.0,,Turnover by Team (shot clock),60,54
233,2,0:04.0,Miami full timeout,,60,54
234,2,0:04.0,S. Williams enters the game for C. Andersen,,60,54
235,2,0:04.0,J. McRoberts enters the game for L. Deng,,60,54
236,2,0:04.0,M. Chalmers enters the game for S. Williams,,60,54
237,2,0:04.0,,L. Mbah a Moute enters the game for T. Wroten,60,54
238,2,0:02.0,Offensive foul by D. Wade (drawn by H. Thompson),,60,54
239,2,0:02.0,Turnover by D. Wade (offensive foul),,60,54
240,2,0:02.0,L. Deng enters the game for M. Chalmers,,60,54
241,3,11:50.0,Personal foul by H. Thompson (drawn by L. Deng),,60,54
242,3,11:48.0,Shooting foul by H. Sims (drawn by C. Bosh),,60,54
243,3,11:48.0,C. Bosh makes free throw 1 of 2,,61,54
244,3,11:48.0,C. Bosh makes free throw 2 of 2,,62,54
245,3,11:28.0,,N. Noel misses 2-pt jump shot from 15 ft,62,54
246,3,11:26.0,Defensive rebound by C. Bosh,,62,54
247,3,11:13.0,D. Wade misses 2-pt jump shot from 17 ft,,62,54
248,3,11:12.0,,Defensive rebound by N. Noel,62,54
249,3,11:00.0,,L. Mbah a Moute misses 2-pt jump shot from 3 ft,62,54
250,3,10:59.0,,Offensive rebound by L. Mbah a Moute,62,54
251,3,10:56.0,,H. Sims makes 2-pt layup from 1 ft (assist by L. Mbah a Moute),62,56
252,3,10:41.0,C. Bosh makes 2-pt jump shot from 18 ft (assist by D. Wade),,64,56
253,3,10:19.0,,Turnover by T. Wroten (bad pass),64,56
254,3,10:05.0,D. Wade makes 2-pt jump shot from 14 ft (assist by S. Williams),,66,56
255,3,10:04.0,,Philadelphia full timeout,66,56
256,3,9:56.0,,L. Mbah a Moute makes 2-pt jump shot from 17 ft (assist by N. Noel),66,58
257,3,9:36.0,S. Williams makes 2-pt jump shot from 17 ft (assist by C. Bosh),,68,58
258,3,9:14.0,,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by T. Wroten),68,60
259,3,9:03.0,Personal foul by L. Mbah a Moute (drawn by D. Wade),,68,60
260,3,8:54.0,S. Williams misses 3-pt jump shot from 25 ft,,68,60
261,3,8:52.0,,Defensive rebound by L. Mbah a Moute,68,60
262,3,8:44.0,,H. Thompson makes 3-pt jump shot from 25 ft (assist by T. Wroten),68,63
263,3,8:22.0,N. Cole makes 2-pt jump shot from 17 ft (assist by C. Bosh),,70,63
264,3,8:00.0,,T. Wroten misses 3-pt jump shot from 25 ft,70,63
265,3,7:57.0,Defensive rebound by S. Williams,,70,63
266,3,7:53.0,L. Deng misses 2-pt layup from 1 ft (block by T. Wroten),,70,63
267,3,7:51.0,Offensive rebound by L. Deng,,70,63
268,3,7:49.0,L. Deng makes 2-pt jump shot from 13 ft,,72,63
269,3,7:32.0,,Personal foul by S. Williams (drawn by H. Sims),72,63
270,3,7:32.0,,C. Johnson enters the game for L. Mbah a Moute,72,63
271,3,7:32.0,,B. Davies enters the game for N. Noel,72,63
272,3,7:20.0,,B. Davies makes 2-pt layup from 1 ft (assist by H. Thompson),72,65
273,3,7:00.0,S. Williams misses 2-pt layup from 1 ft (block by H. Sims),,72,65
274,3,6:58.0,,Defensive rebound by H. Thompson,72,65
275,3,6:50.0,,H. Thompson makes 3-pt jump shot from 24 ft (assist by T. Wroten),72,68
276,3,6:49.0,Miami full timeout,,72,68
277,3,6:49.0,C. Andersen enters the game for S. Williams,,72,68
278,3,6:34.0,C. Bosh misses 2-pt jump shot from 9 ft,,72,68
279,3,6:32.0,,Defensive rebound by C. Johnson,72,68
280,3,6:27.0,,Shooting foul by N. Cole (drawn by T. Wroten),72,68
281,3,6:27.0,,T. Wroten makes free throw 1 of 2,72,69
282,3,6:27.0,,T. Wroten makes free throw 2 of 2,72,70
283,3,6:11.0,L. Deng makes 3-pt jump shot from 23 ft (assist by N. Cole),,75,70
284,3,6:01.0,,Turnover by B. Davies (bad pass),75,70
285,3,5:48.0,C. Bosh makes 2-pt layup from 1 ft (assist by D. Wade),,77,70
286,3,5:27.0,,Shooting foul by C. Andersen (drawn by B. Davies),77,70
287,3,5:27.0,,B. Davies makes free throw 1 of 2,77,71
288,3,5:27.0,,M. Thomas enters the game for H. Sims,77,71
289,3,5:27.0,,K. McDaniels enters the game for H. Thompson,77,71
290,3,5:27.0,,B. Davies makes free throw 2 of 2,77,72
291,3,5:16.0,D. Wade misses 2-pt layup from 2 ft,,77,72
292,3,5:15.0,,Defensive rebound by B. Davies,77,72
293,3,5:07.0,,K. McDaniels makes 3-pt jump shot from 25 ft (assist by T. Wroten),77,75
294,3,4:42.0,N. Cole makes 3-pt jump shot from 26 ft (assist by D. Wade),,80,75
295,3,4:22.0,,B. Davies makes 3-pt jump shot from 25 ft (assist by T. Wroten),80,78
296,3,3:59.0,D. Wade misses 2-pt layup at rim,,80,78
297,3,3:58.0,,Defensive rebound by T. Wroten,80,78
298,3,3:53.0,,Turnover by T. Wroten (lost ball; steal by D. Wade),80,78
299,3,3:52.0,Turnover by D. Wade (lost ball; steal by B. Davies),,80,78
300,3,3:52.0,J. McRoberts enters the game for C. Bosh,,80,78
301,3,3:40.0,,M. Thomas makes 2-pt dunk at rim (assist by T. Wroten),80,80
302,3,3:39.0,Miami full timeout,,80,80
303,3,3:39.0,M. Chalmers enters the game for D. Wade,,80,80
304,3,3:28.0,Turnover by J. McRoberts (bad pass; steal by B. Davies),,80,80
305,3,3:24.0,,T. Wroten makes 2-pt layup at rim,80,82
306,3,3:11.0,J. McRoberts makes 2-pt layup from 1 ft (assist by N. Cole),,82,82
307,3,2:58.0,,Shooting foul by J. McRoberts (drawn by B. Davies),82,82
308,3,2:58.0,,B. Davies makes free throw 1 of 2,82,83
309,3,2:58.0,,A. Shved enters the game for T. Wroten,82,83
310,3,2:58.0,,B. Davies misses free throw 2 of 2,82,83
311,3,2:57.0,Defensive rebound by C. Andersen,,82,83
312,3,2:50.0,Shooting foul by K. McDaniels (drawn by J. McRoberts),,82,83
313,3,2:50.0,J. McRoberts makes free throw 1 of 2,,83,83
314,3,2:50.0,J. McRoberts misses free throw 2 of 2,,83,83
315,3,2:48.0,,Defensive rebound by B. Davies,83,83
316,3,2:38.0,,Turnover by B. Davies (traveling),83,83
317,3,2:33.0,Personal foul by C. Johnson (drawn by M. Chalmers),,83,83
318,3,2:33.0,M. Chalmers misses free throw 1 of 2,,83,83
319,3,2:33.0,Offensive rebound by Team,,83,83
320,3,2:33.0,M. Chalmers makes free throw 2 of 2,,84,83
321,3,2:15.0,,Turnover by C. Johnson (lost ball; steal by M. Chalmers),84,83
322,3,2:02.0,N. Cole misses 3-pt jump shot from 23 ft,,84,83
323,3,1:58.0,Offensive rebound by L. Deng,,84,83
324,3,1:37.0,N. Cole misses 2-pt jump shot from 4 ft,,84,83
325,3,1:36.0,,Defensive rebound by M. Thomas,84,83
326,3,1:29.0,,K. McDaniels misses 3-pt jump shot from 23 ft,84,83
327,3,1:27.0,Defensive rebound by L. Deng,,84,83
328,3,1:13.0,Personal foul by C. Johnson (drawn by M. Chalmers),,84,83
329,3,1:13.0,M. Chalmers makes free throw 1 of 2,,85,83
330,3,1:13.0,C. Bosh enters the game for C. Andersen,,85,83
331,3,1:13.0,M. Chalmers misses free throw 2 of 2,,85,83
332,3,1:12.0,,Defensive rebound by M. Thomas,85,83
333,3,0:56.0,,B. Davies misses 3-pt jump shot from 25 ft,85,83
334,3,0:54.0,Defensive rebound by J. McRoberts,,85,83
335,3,0:46.0,N. Cole makes 2-pt layup at rim (assist by L. Deng),,87,83
336,3,0:28.0,,Turnover by A. Shved (bad pass; steal by L. Deng),87,83
337,3,0:23.0,Turnover by L. Deng (lost ball),,87,83
338,3,0:01.0,,A. Shved misses 3-pt jump shot from 25 ft,87,83
339,3,0:00.0,Defensive rebound by M. Chalmers,,87,83
340,4,11:49.0,,B. Davies misses 2-pt jump shot from 9 ft,87,83
341,4,11:48.0,Defensive rebound by J. McRoberts,,87,83
342,4,11:30.0,J. McRoberts misses 2-pt jump shot from 16 ft,,87,83
343,4,11:28.0,,Defensive rebound by C. Johnson,87,83
344,4,11:15.0,,Turnover by A. Shved (lost ball; steal by C. Bosh),87,83
345,4,11:10.0,L. Deng makes 2-pt layup from 1 ft (assist by M. Chalmers),,89,83
346,4,10:46.0,,C. Johnson misses 3-pt jump shot from 26 ft,89,83
347,4,10:45.0,Defensive rebound by J. McRoberts,,89,83
348,4,10:32.0,Turnover by C. Bosh (3 sec),,89,83
349,4,10:32.0,,T. Wroten enters the game for B. Davies,89,83
350,4,10:32.0,,H. Sims enters the game for A. Shved,89,83
351,4,10:14.0,,Personal foul by C. Bosh (drawn by H. Sims),89,83
352,4,10:14.0,,N. Noel enters the game for M. Thomas,89,83
353,4,10:08.0,,Shooting foul by J. McRoberts (drawn by T. Wroten),89,83
354,4,10:08.0,,T. Wroten makes free throw 1 of 2,89,84
355,4,10:08.0,,T. Wroten makes free throw 2 of 2,89,85
356,4,9:53.0,C. Bosh misses 2-pt jump shot from 15 ft,,89,85
357,4,9:51.0,,Defensive rebound by N. Noel,89,85
358,4,9:45.0,,Personal foul by J. McRoberts (drawn by T. Wroten),89,85
359,4,9:45.0,S. Williams enters the game for L. Deng,,89,85
360,4,9:45.0,D. Wade enters the game for J. McRoberts,,89,85
361,4,9:28.0,,T. Wroten misses 2-pt jump shot from 3 ft,89,85
362,4,9:26.0,Defensive rebound by D. Wade,,89,85
363,4,9:18.0,Turnover by D. Wade (lost ball; steal by C. Johnson),,89,85
364,4,9:08.0,,L. Mbah a Moute enters the game for C. Johnson,89,85
365,4,9:01.0,,Turnover by L. Mbah a Moute (bad pass; steal by S. Williams),89,85
366,4,8:43.0,C. Bosh makes 2-pt hook shot from 9 ft (assist by S. Napier),,91,85
367,4,8:42.0,,Philadelphia full timeout,91,85
368,4,8:42.0,J. Hamilton enters the game for C. Bosh,,91,85
369,4,8:35.0,,Turnover by N. Noel (lost ball; steal by S. Napier),91,85
370,4,8:29.0,M. Chalmers makes 3-pt jump shot from 22 ft (assist by S. Napier),,94,85
371,4,8:11.0,,H. Thompson misses 2-pt jump shot from 19 ft,94,85
372,4,8:10.0,Defensive rebound by S. Napier,,94,85
373,4,8:06.0,S. Napier makes 2-pt layup (assist by D. Wade),,96,85
374,4,7:58.0,,T. Wroten misses 2-pt layup at rim,96,85
375,4,7:56.0,Defensive rebound by S. Williams,,96,85
376,4,7:49.0,D. Wade misses 2-pt jump shot from 20 ft,,96,85
377,4,7:47.0,,Defensive rebound by Team,96,85
378,4,7:24.0,,H. Sims misses 2-pt jump shot from 5 ft,96,85
379,4,7:22.0,Defensive rebound by S. Napier,,96,85
380,4,7:14.0,Turnover by D. Wade (lost ball; steal by N. Noel),,96,85
381,4,7:09.0,Violation by S. Williams (def goaltending),,96,85
