,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,CHICAGO_ACTION,LA CLIPPERS_SCORE,CHICAGO_SCORE
52,1,5:39.0,,Chicago full timeout,12,9
53,1,5:18.0,,P. Gasol misses 2-pt jump shot from 22 ft,12,9
54,1,5:17.0,Defensive rebound by Team,,12,9
55,1,5:12.0,C. Paul makes 2-pt jump shot from 19 ft,,14,9
56,1,4:55.0,,Turnover by A. Brooks (bad pass; steal by J. Redick),14,9
57,1,4:45.0,J. Redick makes 3-pt jump shot from 24 ft (assist by S. Hawes),,17,9
58,1,4:31.0,,A. Brooks misses 2-pt layup from 2 ft,17,9
59,1,4:30.0,Defensive rebound by S. Hawes,,17,9
60,1,4:25.0,M. Barnes misses 2-pt layup from 1 ft,,17,9
61,1,4:24.0,Offensive rebound by C. Paul,,17,9
62,1,4:09.0,C. Paul misses 2-pt jump shot from 21 ft,,17,9
63,1,4:08.0,,Defensive rebound by J. Noah,17,9
64,1,4:01.0,,Turnover by J. Noah (lost ball),17,9
65,1,4:01.0,,K. Hinrich enters the game for A. Brooks,17,9
66,1,4:01.0,,N. Mirotić enters the game for J. Noah,17,9
67,1,3:44.0,Turnover by C. Paul (bad pass; steal by K. Hinrich),,17,9
68,1,3:43.0,,Personal foul by J. Redick (drawn by N. Mirotić),17,9
69,1,3:43.0,J. Crawford enters the game for J. Redick,,17,9
70,1,3:26.0,,N. Mirotić makes 2-pt jump shot from 19 ft,17,11
71,1,3:09.0,Shooting foul by M. Dunleavy (drawn by M. Barnes),,17,11
72,1,3:09.0,M. Barnes makes free throw 1 of 2,,18,11
73,1,3:09.0,G. Davis enters the game for S. Hawes,,18,11
74,1,3:09.0,,T. Snell enters the game for M. Dunleavy,18,11
75,1,3:09.0,M. Barnes misses free throw 2 of 2,,18,11
76,1,3:07.0,,Defensive rebound by P. Gasol,18,11
77,1,2:54.0,,Personal foul by G. Davis (drawn by N. Mirotić),18,11
78,1,2:54.0,LA Clippers full timeout,,18,11
79,1,2:46.0,,J. Butler misses 2-pt jump shot from 8 ft,18,11
80,1,2:45.0,Defensive rebound by D. Jordan,,18,11
81,1,2:31.0,G. Davis makes 2-pt layup from 2 ft (assist by C. Paul),,20,11
82,1,2:07.0,,Turnover by K. Hinrich (bad pass; steal by D. Jordan),20,11
83,1,2:01.0,C. Paul makes 2-pt jump shot from 20 ft,,22,11
84,1,1:46.0,,P. Gasol makes 2-pt jump shot from 14 ft (assist by T. Snell),22,13
85,1,1:26.0,G. Davis misses 2-pt jump shot from 9 ft,,22,13
86,1,1:25.0,Offensive rebound by D. Jordan,,22,13
87,1,1:23.0,D. Jordan makes 2-pt layup from 2 ft,,24,13
88,1,1:05.0,,T. Snell makes 3-pt jump shot from 23 ft (assist by P. Gasol),24,16
89,1,0:44.0,M. Barnes misses 2-pt jump shot from 9 ft,,24,16
90,1,0:43.0,,Defensive rebound by P. Gasol,24,16
91,1,0:34.0,,Shooting foul by J. Crawford (drawn by J. Butler),24,16
92,1,0:34.0,,J. Butler makes free throw 1 of 2,24,17
93,1,0:34.0,A. Rivers enters the game for G. Davis,,24,17
94,1,0:34.0,,J. Butler makes free throw 2 of 2,24,18
95,1,0:31.0,C. Paul makes 2-pt jump shot from 15 ft,,26,18
96,1,0:05.0,,K. Hinrich misses 2-pt jump shot from 18 ft,26,18
97,1,0:03.0,Defensive rebound by D. Jordan,,26,18
98,1,0:00.0,J. Crawford misses 3-pt jump shot from 33 ft,,26,18
99,1,0:00.0,Offensive rebound by Team,,26,18
100,2,11:41.0,S. Hawes misses 2-pt jump shot from 20 ft,,26,18
101,2,11:40.0,,Defensive rebound by T. Snell,26,18
102,2,11:29.0,,K. Hinrich misses 3-pt jump shot from 24 ft,26,18
103,2,11:28.0,,Offensive rebound by J. Butler,26,18
104,2,11:27.0,,Shooting foul by S. Hawes (drawn by N. Mirotić),26,18
105,2,11:27.0,,N. Mirotić misses free throw 1 of 2,26,18
106,2,11:27.0,,Offensive rebound by Team,26,18
107,2,11:27.0,,N. Mirotić makes free throw 2 of 2,26,19
108,2,11:11.0,Turnover by M. Barnes (bad pass),,26,19
109,2,10:57.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by J. Butler),26,22
110,2,10:44.0,J. Crawford misses 3-pt jump shot from 25 ft,,26,22
111,2,10:43.0,,Defensive rebound by N. Mirotić,26,22
112,2,10:28.0,,J. Butler misses 2-pt jump shot from 12 ft,26,22
113,2,10:27.0,,Offensive rebound by N. Mirotić,26,22
114,2,10:18.0,,T. Snell misses 3-pt jump shot from 24 ft,26,22
115,2,10:17.0,Defensive rebound by M. Barnes,,26,22
116,2,10:01.0,J. Crawford misses 3-pt jump shot from 25 ft,,26,22
117,2,10:00.0,Offensive rebound by S. Hawes,,26,22
118,2,9:53.0,A. Rivers misses 2-pt jump shot from 19 ft,,26,22
119,2,9:52.0,,Defensive rebound by J. Butler,26,22
120,2,9:48.0,,N. Mirotić makes 2-pt dunk at rim (assist by J. Butler),26,24
121,2,9:47.0,LA Clippers full timeout,,26,24
122,2,9:47.0,J. Hamilton enters the game for M. Barnes,,26,24
123,2,9:23.0,Turnover by Team (shot clock),,26,24
124,2,9:23.0,H. Türkoğlu enters the game for S. Hawes,,26,24
125,2,9:07.0,,J. Butler makes 2-pt dunk at rim (assist by J. Noah),26,26
126,2,8:40.0,A. Rivers misses 2-pt jump shot from 10 ft,,26,26
127,2,8:38.0,Offensive rebound by A. Rivers,,26,26
128,2,8:37.0,A. Rivers misses 2-pt layup from 1 ft,,26,26
129,2,8:36.0,Offensive rebound by A. Rivers,,26,26
130,2,8:27.0,A. Rivers misses 2-pt dunk at rim,,26,26
131,2,8:25.0,,Defensive rebound by K. Hinrich,26,26
132,2,8:10.0,,Personal foul by J. Hamilton (drawn by N. Mirotić),26,26
133,2,8:10.0,D. Jordan enters the game for G. Davis,,26,26
134,2,8:10.0,J. Redick enters the game for J. Hamilton,,26,26
135,2,8:06.0,,Shooting foul by H. Türkoğlu (drawn by J. Noah),26,26
136,2,8:06.0,,J. Noah misses free throw 1 of 2,26,26
137,2,8:06.0,,Offensive rebound by Team,26,26
138,2,8:06.0,,M. Dunleavy enters the game for J. Butler,26,26
139,2,8:06.0,,J. Noah makes free throw 2 of 2,26,27
140,2,7:49.0,H. Türkoğlu makes 2-pt layup from 2 ft,,28,27
141,2,7:33.0,,N. Mirotić makes 2-pt jump shot from 20 ft,28,29
142,2,7:18.0,J. Crawford misses 2-pt jump shot from 17 ft,,28,29
143,2,7:15.0,,Defensive rebound by T. Snell,28,29
144,2,7:02.0,,J. Noah misses 2-pt jump shot from 17 ft,28,29
145,2,7:01.0,Defensive rebound by A. Rivers,,28,29
146,2,6:52.0,Turnover by D. Jordan (lost ball; steal by K. Hinrich),,28,29
147,2,6:46.0,,N. Mirotić misses 2-pt layup from 2 ft,28,29
148,2,6:44.0,,Offensive rebound by K. Hinrich,28,29
149,2,6:39.0,,K. Hinrich misses 3-pt jump shot from 25 ft,28,29
150,2,6:39.0,,Offensive rebound by J. Noah,28,29
151,2,6:39.0,,Shooting foul by A. Rivers (drawn by J. Noah),28,29
152,2,6:39.0,,J. Noah makes free throw 1 of 2,28,30
153,2,6:39.0,C. Paul enters the game for A. Rivers,,28,30
154,2,6:39.0,,J. Noah misses free throw 2 of 2,28,30
155,2,6:38.0,Defensive rebound by D. Jordan,,28,30
156,2,6:30.0,J. Redick makes 2-pt layup from 1 ft,,30,30
157,2,6:13.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by T. Snell),30,32
158,2,5:44.0,C. Paul misses 3-pt jump shot from 22 ft,,30,32
159,2,5:43.0,,Defensive rebound by M. Dunleavy,30,32
160,2,5:34.0,,N. Mirotić misses 2-pt hook shot from 3 ft,30,32
161,2,5:33.0,Defensive rebound by D. Jordan,,30,32
162,2,5:27.0,H. Türkoğlu makes 3-pt jump shot from 24 ft (assist by C. Paul),,33,32
163,2,5:11.0,,K. Hinrich misses 2-pt jump shot from 11 ft,33,32
164,2,5:11.0,,Offensive rebound by J. Noah,33,32
165,2,5:11.0,,Shooting foul by D. Jordan (drawn by J. Noah),33,32
166,2,5:11.0,,Chicago full timeout,33,32
167,2,5:11.0,,J. Noah makes free throw 1 of 2,33,33
168,2,5:11.0,,J. Noah makes free throw 2 of 2,33,34
169,2,4:53.0,H. Türkoğlu misses 3-pt jump shot from 24 ft,,33,34
170,2,4:53.0,,Defensive rebound by Team,33,34
171,2,4:29.0,,J. Noah misses 2-pt layup from 2 ft,33,34
172,2,4:27.0,Defensive rebound by D. Jordan,,33,34
173,2,4:26.0,Personal foul by N. Mirotić (drawn by C. Paul),,33,34
174,2,4:10.0,J. Crawford misses 2-pt jump shot from 22 ft,,33,34
175,2,4:09.0,Offensive rebound by D. Jordan,,33,34
176,2,4:08.0,D. Jordan makes 2-pt layup at rim,,35,34
177,2,3:50.0,,N. Mirotić misses 2-pt jump shot from 3 ft (block by D. Jordan),35,34
178,2,3:48.0,Defensive rebound by C. Paul,,35,34
179,2,3:43.0,J. Crawford misses 2-pt layup from 1 ft,,35,34
180,2,3:42.0,,Defensive rebound by M. Dunleavy,35,34
181,2,3:29.0,,K. Hinrich misses 2-pt jump shot from 11 ft,35,34
182,2,3:28.0,Defensive rebound by D. Jordan,,35,34
183,2,3:22.0,C. Paul makes 2-pt jump shot from 16 ft,,37,34
184,2,3:12.0,,Chicago full timeout,37,34
185,2,3:12.0,S. Hawes enters the game for J. Crawford,,37,34
186,2,3:12.0,M. Barnes enters the game for H. Türkoğlu,,37,34
187,2,3:12.0,,P. Gasol enters the game for J. Noah,37,34
188,2,3:12.0,,A. Brooks enters the game for K. Hinrich,37,34
189,2,3:12.0,,J. Butler enters the game for T. Snell,37,34
190,2,2:54.0,,M. Dunleavy misses 2-pt layup from 1 ft,37,34
191,2,2:53.0,Defensive rebound by D. Jordan,,37,34
192,2,2:43.0,S. Hawes misses 3-pt jump shot from 25 ft,,37,34
193,2,2:43.0,Offensive rebound by Team,,37,34
194,2,2:35.0,J. Redick misses 2-pt jump shot from 20 ft,,37,34
195,2,2:34.0,Offensive rebound by D. Jordan,,37,34
196,2,2:31.0,M. Barnes misses 2-pt jump shot from 3 ft,,37,34
197,2,2:30.0,,Defensive rebound by N. Mirotić,37,34
198,2,2:14.0,,P. Gasol misses 2-pt layup from 1 ft,37,34
199,2,2:13.0,,Offensive rebound by P. Gasol,37,34
200,2,2:13.0,,P. Gasol makes 2-pt layup from 1 ft,37,36
201,2,1:55.0,J. Redick makes 2-pt jump shot from 19 ft (assist by C. Paul),,39,36
202,2,1:41.0,,A. Brooks makes 2-pt layup from 2 ft,39,38
203,2,1:31.0,C. Paul makes 2-pt jump shot from 15 ft,,41,38
204,2,1:12.0,,J. Butler misses 3-pt jump shot from 24 ft,41,38
205,2,1:11.0,Defensive rebound by C. Paul,,41,38
206,2,1:05.0,J. Redick misses 2-pt jump shot from 20 ft,,41,38
207,2,1:04.0,Offensive rebound by S. Hawes,,41,38
208,2,1:04.0,S. Hawes misses 2-pt tip-in from 3 ft,,41,38
209,2,1:03.0,,Defensive rebound by M. Dunleavy,41,38
210,2,0:50.0,,Shooting foul by D. Jordan (drawn by N. Mirotić),41,38
211,2,0:50.0,,N. Mirotić makes free throw 1 of 2,41,39
212,2,0:50.0,J. Crawford enters the game for S. Hawes,,41,39
213,2,0:50.0,,N. Mirotić misses free throw 2 of 2,41,39
214,2,0:49.0,Defensive rebound by J. Redick,,41,39
215,2,0:41.0,C. Paul makes 2-pt layup from 2 ft,,43,39
216,2,0:35.0,,A. Brooks makes 2-pt layup from 2 ft,43,41
217,2,0:30.0,C. Paul misses 2-pt jump shot from 14 ft,,43,41
218,2,0:28.0,,Defensive rebound by N. Mirotić,43,41
219,2,0:09.0,,N. Mirotić misses 2-pt jump shot from 10 ft (block by M. Barnes),43,41
220,2,0:08.0,Defensive rebound by D. Jordan,,43,41
221,2,0:05.0,LA Clippers full timeout,,43,41
222,2,0:05.0,,K. Hinrich enters the game for M. Dunleavy,43,41
223,2,0:05.0,,T. Snell enters the game for P. Gasol,43,41
224,2,0:05.0,,J. Noah enters the game for A. Brooks,43,41
225,2,0:05.0,,M. Dunleavy enters the game for N. Mirotić,43,41
226,2,0:05.0,Personal take foul by K. Hinrich (drawn by C. Paul),,43,41
227,2,0:00.0,J. Crawford misses 3-pt jump shot from 26 ft,,43,41
228,2,0:00.0,Offensive rebound by Team,,43,41
229,3,11:40.0,M. Barnes misses 3-pt jump shot from 24 ft,,43,41
230,3,11:37.0,,Defensive rebound by P. Gasol,43,41
231,3,11:22.0,,Shooting foul by M. Barnes (drawn by J. Noah),43,41
232,3,11:22.0,,J. Noah makes free throw 1 of 2,43,42
233,3,11:22.0,,J. Noah makes free throw 2 of 2,43,43
234,3,11:08.0,C. Paul misses 2-pt jump shot from 17 ft,,43,43
235,3,11:06.0,,Defensive rebound by J. Noah,43,43
236,3,10:49.0,,P. Gasol misses 2-pt jump shot from 16 ft,43,43
237,3,10:48.0,Defensive rebound by S. Hawes,,43,43
238,3,10:40.0,S. Hawes makes 3-pt jump shot from 24 ft (assist by C. Paul),,46,43
239,3,10:23.0,,J. Butler makes 3-pt jump shot from 25 ft (assist by J. Noah),46,46
240,3,10:08.0,S. Hawes makes 2-pt jump shot from 22 ft (assist by C. Paul),,48,46
241,3,9:53.0,,Personal foul by M. Barnes (drawn by J. Butler),48,46
242,3,9:48.0,,Shooting foul by D. Jordan (drawn by J. Noah),48,46
243,3,9:48.0,,J. Noah makes free throw 1 of 2,48,47
244,3,9:48.0,,J. Noah misses free throw 2 of 2,48,47
245,3,9:47.0,,Offensive rebound by Team,48,47
246,3,9:33.0,,J. Noah makes 2-pt dunk at rim (assist by P. Gasol),48,49
247,3,9:24.0,,T. Snell enters the game for J. Butler,48,49
248,3,9:16.0,S. Hawes misses 2-pt hook shot from 7 ft,,48,49
249,3,9:15.0,,Defensive rebound by P. Gasol,48,49
250,3,9:07.0,,A. Brooks makes 3-pt jump shot from 24 ft,48,52
251,3,9:06.0,LA Clippers full timeout,,48,52
252,3,9:06.0,J. Crawford enters the game for M. Barnes,,48,52
253,3,8:49.0,J. Crawford makes 2-pt jump shot from 21 ft (assist by C. Paul),,50,52
254,3,8:28.0,,A. Brooks makes 2-pt jump shot from 6 ft,50,54
255,3,8:13.0,Turnover by S. Hawes (offensive goaltending),,50,54
256,3,7:51.0,,A. Brooks misses 2-pt jump shot from 22 ft,50,54
257,3,7:50.0,,Offensive rebound by P. Gasol,50,54
258,3,7:50.0,,P. Gasol misses 2-pt tip-in from 3 ft,50,54
259,3,7:49.0,,Offensive rebound by T. Snell,50,54
260,3,7:48.0,,T. Snell misses 2-pt layup from 1 ft,50,54
261,3,7:48.0,,Offensive rebound by T. Snell,50,54
262,3,7:48.0,,Shooting foul by C. Paul (drawn by T. Snell),50,54
263,3,7:48.0,,T. Snell makes free throw 1 of 2,50,55
264,3,7:48.0,,T. Snell makes free throw 2 of 2,50,56
265,3,7:38.0,Shooting foul by A. Brooks (drawn by C. Paul),,50,56
266,3,7:38.0,C. Paul misses free throw 1 of 2,,50,56
267,3,7:38.0,Offensive rebound by Team,,50,56
268,3,7:38.0,C. Paul makes free throw 2 of 2,,51,56
269,3,7:20.0,,Personal foul by S. Hawes (drawn by T. Snell),51,56
270,3,7:20.0,,T. Snell makes free throw 1 of 2,51,57
271,3,7:20.0,,T. Snell makes free throw 2 of 2,51,58
272,3,7:07.0,C. Paul makes 2-pt jump shot from 12 ft,,53,58
273,3,6:53.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by J. Noah),53,61
274,3,6:33.0,S. Hawes makes 2-pt layup from 2 ft (assist by C. Paul),,55,61
275,3,6:17.0,,P. Gasol misses 2-pt jump shot from 15 ft,55,61
276,3,6:16.0,Defensive rebound by S. Hawes,,55,61
277,3,6:06.0,C. Paul makes 2-pt jump shot from 17 ft,,57,61
278,3,5:45.0,,A. Brooks misses 2-pt layup from 2 ft (block by S. Hawes),57,61
279,3,5:45.0,,Offensive rebound by Team,57,61
280,3,5:40.0,,P. Gasol misses 2-pt jump shot from 20 ft,57,61
281,3,5:39.0,Defensive rebound by S. Hawes,,57,61
282,3,5:30.0,C. Paul makes 2-pt jump shot from 18 ft,,59,61
283,3,5:29.0,,Chicago full timeout,59,61
284,3,5:10.0,,A. Brooks misses 3-pt jump shot from 25 ft,59,61
285,3,5:09.0,Defensive rebound by S. Hawes,,59,61
286,3,4:58.0,S. Hawes makes 3-pt jump shot from 23 ft (assist by C. Paul),,62,61
287,3,4:39.0,,Turnover by T. Snell (bad pass; steal by J. Crawford),62,61
288,3,4:29.0,J. Redick misses 3-pt jump shot from 25 ft,,62,61
289,3,4:28.0,,Defensive rebound by P. Gasol,62,61
290,3,4:07.0,,J. Noah misses 2-pt layup from 2 ft (block by S. Hawes),62,61
291,3,4:06.0,,Offensive rebound by P. Gasol,62,61
292,3,4:06.0,,P. Gasol misses 2-pt layup at rim,62,61
293,3,4:04.0,Defensive rebound by S. Hawes,,62,61
294,3,3:58.0,J. Redick misses 3-pt jump shot from 27 ft,,62,61
295,3,3:57.0,,Defensive rebound by T. Snell,62,61
296,3,3:50.0,,J. Noah misses 2-pt layup from 2 ft (block by S. Hawes),62,61
297,3,3:48.0,,Offensive rebound by T. Snell,62,61
298,3,3:45.0,,A. Brooks makes 3-pt jump shot from 25 ft (assist by M. Dunleavy),62,64
299,3,3:29.0,J. Crawford makes 2-pt jump shot from 14 ft (assist by C. Paul),,64,64
300,3,3:10.0,,T. Snell makes 3-pt jump shot from 23 ft (assist by P. Gasol),64,67
301,3,2:51.0,J. Redick misses 3-pt jump shot from 25 ft,,64,67
302,3,2:49.0,,Defensive rebound by P. Gasol,64,67
303,3,2:44.0,,Personal foul by C. Paul (drawn by A. Brooks),64,67
304,3,2:44.0,,A. Brooks makes free throw 1 of 2,64,68
305,3,2:44.0,,N. Mirotić enters the game for J. Noah,64,68
306,3,2:44.0,M. Barnes enters the game for S. Hawes,,64,68
307,3,2:44.0,A. Rivers enters the game for J. Redick,,64,68
308,3,2:44.0,,A. Brooks makes free throw 2 of 2,64,69
309,3,2:29.0,J. Crawford misses 3-pt jump shot from 24 ft,,64,69
310,3,2:28.0,,Defensive rebound by N. Mirotić,64,69
311,3,2:15.0,,T. Snell misses 2-pt jump shot from 14 ft (block by M. Barnes),64,69
312,3,2:15.0,Defensive rebound by Team,,64,69
313,3,2:15.0,,K. Hinrich enters the game for A. Brooks,64,69
314,3,2:07.0,M. Barnes makes 3-pt jump shot from 25 ft (assist by C. Paul),,67,69
315,3,1:50.0,,P. Gasol misses 2-pt jump shot from 5 ft (block by J. Crawford),67,69
316,3,1:48.0,Defensive rebound by D. Jordan,,67,69
317,3,1:33.0,J. Crawford misses 2-pt jump shot from 22 ft,,67,69
318,3,1:32.0,,Defensive rebound by P. Gasol,67,69
319,3,1:23.0,,Turnover by N. Mirotić (bad pass),67,69
320,3,1:12.0,J. Crawford misses 2-pt layup from 2 ft,,67,69
321,3,1:11.0,,Defensive rebound by P. Gasol,67,69
322,3,1:04.0,,N. Mirotić misses 3-pt jump shot from 24 ft,67,69
323,3,1:03.0,,Offensive rebound by M. Dunleavy,67,69
324,3,1:00.0,,N. Mirotić misses 3-pt jump shot from 24 ft,67,69
325,3,0:59.0,Defensive rebound by D. Jordan,,67,69
326,3,0:37.0,C. Paul misses 3-pt jump shot from 22 ft,,67,69
327,3,0:36.0,Offensive rebound by D. Jordan,,67,69
328,3,0:27.0,J. Crawford makes 2-pt jump shot from 6 ft,,69,69
329,3,0:06.0,,Turnover by T. Snell (lost ball),69,69
330,3,0:06.0,J. Redick enters the game for D. Jordan,,69,69
331,3,0:06.0,,E. Moore enters the game for P. Gasol,69,69
332,3,0:05.0,Personal take foul by K. Hinrich (drawn by C. Paul),,69,69
333,3,0:04.0,Turnover by M. Barnes (bad pass),,69,69
334,3,0:04.0,,P. Gasol enters the game for K. Hinrich,69,69
335,3,0:04.0,,A. Brooks enters the game for E. Moore,69,69
336,3,0:04.0,D. Jordan enters the game for C. Paul,,69,69
337,3,0:00.0,,A. Brooks misses 3-pt jump shot from 25 ft,69,69
338,3,0:00.0,,Offensive rebound by Team,69,69
339,4,11:48.0,,N. Mirotić misses 3-pt jump shot from 25 ft,69,69
340,4,11:47.0,Defensive rebound by J. Redick,,69,69
341,4,11:32.0,Shooting foul by M. Dunleavy (drawn by J. Crawford),,69,69
342,4,11:32.0,J. Crawford makes free throw 1 of 2,,70,69
343,4,11:32.0,J. Crawford makes free throw 2 of 2,,71,69
344,4,11:19.0,,Turnover by T. Snell (traveling),71,69
345,4,11:06.0,J. Redick misses 2-pt jump shot from 19 ft,,71,69
346,4,11:05.0,,Defensive rebound by N. Mirotić,71,69
347,4,10:57.0,,K. Hinrich misses 2-pt jump shot from 14 ft,71,69
348,4,10:56.0,Defensive rebound by J. Redick,,71,69
349,4,10:41.0,A. Rivers misses 2-pt jump shot from 6 ft,,71,69
350,4,10:39.0,,Defensive rebound by J. Noah,71,69
351,4,10:34.0,,Personal foul by J. Redick (drawn by J. Noah),71,69
352,4,10:34.0,,A. Brooks enters the game for M. Dunleavy,71,69
353,4,10:17.0,,A. Brooks misses 2-pt layup from 4 ft (block by G. Davis),71,69
354,4,10:17.0,,Offensive rebound by Team,71,69
355,4,10:16.0,,Turnover by Team (shot clock),71,69
356,4,10:04.0,J. Crawford misses 2-pt jump shot from 17 ft,,71,69
357,4,10:03.0,,Defensive rebound by N. Mirotić,71,69
358,4,9:54.0,,N. Mirotić makes 2-pt dunk at rim (assist by J. Noah),71,71
359,4,9:54.0,,Shooting foul by M. Barnes (drawn by N. Mirotić),71,71
360,4,9:54.0,,N. Mirotić misses free throw 1 of 1,71,71
361,4,9:53.0,Defensive rebound by M. Barnes,,71,71
362,4,9:42.0,J. Redick makes 2-pt jump shot from 18 ft (assist by A. Rivers),,73,71
363,4,9:17.0,,N. Mirotić makes 2-pt jump shot from 22 ft (assist by A. Brooks),73,73
364,4,9:02.0,Turnover by G. Davis (bad pass),,73,73
365,4,8:48.0,,Shooting foul by M. Barnes (drawn by N. Mirotić),73,73
366,4,8:48.0,,N. Mirotić makes 2-pt layup from 2 ft (assist by J. Noah),73,75
367,4,8:48.0,,Chicago full timeout,73,75
368,4,8:48.0,,N. Mirotić makes free throw 1 of 1,73,76
369,4,8:36.0,A. Rivers makes 2-pt jump shot from 17 ft,,75,76
370,4,8:22.0,,Personal foul by A. Rivers (drawn by N. Mirotić),75,76
371,4,8:22.0,D. Jordan enters the game for G. Davis,,75,76
372,4,8:08.0,,Turnover by K. Hinrich (bad pass; steal by A. Rivers),75,76
373,4,8:02.0,J. Crawford makes 3-pt jump shot from 23 ft (assist by M. Barnes),,78,76
374,4,7:38.0,,A. Brooks misses 2-pt layup from 2 ft,78,76
375,4,7:37.0,Defensive rebound by D. Jordan,,78,76
376,4,7:21.0,M. Barnes misses 2-pt jump shot from 6 ft,,78,76
377,4,7:20.0,,Defensive rebound by J. Noah,78,76
378,4,7:08.0,,Personal foul by J. Redick (drawn by N. Mirotić),78,76
379,4,7:08.0,,N. Mirotić makes free throw 1 of 2,78,77
380,4,7:08.0,C. Paul enters the game for A. Rivers,,78,77
381,4,7:08.0,,N. Mirotić makes free throw 2 of 2,78,78
382,4,6:58.0,J. Crawford makes 2-pt jump shot from 20 ft,,80,78
383,4,6:41.0,,Turnover by A. Brooks (back court),80,78
384,4,6:37.0,Turnover by J. Crawford (kicked ball),,80,78
385,4,6:15.0,,A. Brooks misses 2-pt jump shot from 3 ft,80,78
386,4,6:15.0,,Offensive rebound by J. Noah,80,78
387,4,6:15.0,,J. Noah misses 2-pt tip-in from 2 ft,80,78
388,4,6:12.0,Defensive rebound by D. Jordan,,80,78
389,4,6:12.0,Personal foul by N. Mirotić (drawn by D. Jordan),,80,78
390,4,5:53.0,C. Paul makes 2-pt jump shot from 18 ft,,82,78
