,QUARTER,TIME_REMAINING,DALLAS_ACTION,DENVER_ACTION,DALLAS_SCORE,DENVER_SCORE
41,1,7:08.0,,W. Chandler misses 3-pt jump shot from 26 ft,9,7
42,1,7:07.0,Defensive rebound by G. Smith,,9,7
43,1,6:56.0,Turnover by C. Parsons (bad pass; steal by J. Nurkić),,9,7
44,1,6:52.0,,T. Lawson makes 2-pt layup from 1 ft,9,9
45,1,6:52.0,Dallas full timeout,,9,9
46,1,6:52.0,,J. Hickson enters the game for K. Faried,9,9
47,1,6:39.0,M. Ellis makes 2-pt jump shot from 18 ft,,11,9
48,1,6:22.0,,A. Afflalo makes 3-pt jump shot from 25 ft (assist by J. Nurkić),11,12
49,1,6:04.0,C. Parsons misses 3-pt jump shot from 24 ft,,11,12
50,1,6:03.0,,Defensive rebound by J. Hickson,11,12
51,1,5:51.0,,A. Afflalo makes 3-pt jump shot from 25 ft (assist by T. Lawson),11,15
52,1,5:38.0,R. Jefferson misses 3-pt jump shot from 24 ft,,11,15
53,1,5:36.0,,Defensive rebound by W. Chandler,11,15
54,1,5:22.0,,J. Hickson makes 2-pt layup from 2 ft (assist by T. Lawson),11,17
55,1,5:03.0,Turnover by M. Ellis (traveling),,11,17
56,1,5:03.0,D. Harris enters the game for C. Parsons,,11,17
57,1,5:03.0,C. Villanueva enters the game for R. Felton,,11,17
58,1,4:50.0,,Turnover by J. Nurkić (lost ball; steal by D. Harris),11,17
59,1,4:45.0,R. Jefferson makes 2-pt dunk at rim (assist by D. Harris),,13,17
60,1,4:23.0,,J. Nurkić misses 2-pt jump shot from 3 ft,13,17
61,1,4:22.0,,Offensive rebound by J. Hickson,13,17
62,1,4:19.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by J. Hickson),13,19
63,1,4:05.0,M. Ellis misses 2-pt jump shot from 15 ft,,13,19
64,1,4:04.0,,Defensive rebound by J. Nurkić,13,19
65,1,3:53.0,,T. Lawson misses 3-pt jump shot from 23 ft,13,19
66,1,3:51.0,Defensive rebound by C. Villanueva,,13,19
67,1,3:44.0,C. Villanueva misses 3-pt jump shot from 24 ft,,13,19
68,1,3:42.0,Offensive rebound by Team,,13,19
69,1,3:42.0,D. Powell enters the game for G. Smith,,13,19
70,1,3:42.0,,D. Arthur enters the game for J. Nurkić,13,19
71,1,3:32.0,Turnover by C. Villanueva (lost ball; steal by A. Afflalo),,13,19
72,1,3:27.0,,W. Chandler makes 2-pt layup from 2 ft (assist by A. Afflalo),13,21
73,1,3:08.0,D. Harris makes 2-pt layup from 1 ft,,15,21
74,1,2:58.0,,Shooting foul by D. Powell (drawn by T. Lawson),15,21
75,1,2:58.0,,Denver full timeout,15,21
76,1,2:58.0,A. Aminu enters the game for R. Jefferson,,15,21
77,1,2:58.0,J. Barea enters the game for M. Ellis,,15,21
78,1,2:58.0,,T. Lawson misses free throw 1 of 2,15,21
79,1,2:58.0,,Offensive rebound by Team,15,21
80,1,2:58.0,,T. Lawson makes free throw 2 of 2,15,22
81,1,2:45.0,D. Powell makes 2-pt jump shot from 15 ft (assist by J. Barea),,17,22
82,1,2:35.0,,Turnover by J. Hickson (offensive foul),17,22
83,1,2:35.0,,Offensive foul by J. Hickson (drawn by D. Powell),17,22
84,1,2:23.0,D. Harris makes 2-pt layup from 2 ft,,19,22
85,1,2:10.0,,A. Afflalo makes 2-pt jump shot from 14 ft (assist by T. Lawson),19,24
86,1,1:57.0,Shooting foul by D. Arthur (drawn by C. Villanueva),,19,24
87,1,1:57.0,C. Villanueva makes 2-pt layup from 2 ft (assist by D. Harris),,21,24
88,1,1:57.0,,A. Gee enters the game for W. Chandler,21,24
89,1,1:57.0,C. Villanueva makes free throw 1 of 1,,22,24
90,1,1:42.0,,A. Gee misses 2-pt jump shot from 17 ft,22,24
91,1,1:40.0,Defensive rebound by D. Harris,,22,24
92,1,1:28.0,Turnover by J. Barea (lost ball; steal by A. Afflalo),,22,24
93,1,1:16.0,,Turnover by T. Lawson (lost ball; steal by C. Villanueva),22,24
94,1,1:08.0,J. Barea makes 2-pt layup from 2 ft (assist by A. Aminu),,24,24
95,1,1:04.0,,Denver full timeout,24,24
96,1,0:58.0,,Shooting foul by C. Villanueva (drawn by D. Arthur),24,24
97,1,0:58.0,,D. Arthur makes free throw 1 of 2,24,25
98,1,0:58.0,,D. Arthur makes free throw 2 of 2,24,26
99,1,0:36.0,D. Harris misses 3-pt jump shot from 26 ft,,24,26
100,1,0:34.0,,Defensive rebound by T. Lawson,24,26
101,1,0:30.0,,Personal foul by D. Harris (drawn by A. Afflalo),24,26
102,1,0:30.0,,A. Afflalo makes free throw 1 of 2,24,27
103,1,0:30.0,,A. Afflalo makes free throw 2 of 2,24,28
104,1,0:10.0,J. Barea misses 2-pt jump shot from 8 ft,,24,28
105,1,0:08.0,Offensive rebound by A. Aminu,,24,28
106,1,0:08.0,A. Aminu misses 2-pt jump shot from 5 ft (block by D. Arthur),,24,28
107,1,0:07.0,Offensive rebound by Team,,24,28
108,1,0:02.0,D. Harris misses 2-pt jump shot from 13 ft,,24,28
109,1,0:00.0,Offensive rebound by A. Aminu,,24,28
110,1,0:00.0,A. Aminu misses 2-pt layup at rim,,24,28
111,1,0:00.0,Offensive rebound by Team,,24,28
112,2,11:34.0,,W. Chandler makes 2-pt jump shot from 19 ft (assist by A. Gee),24,30
113,2,11:12.0,D. Harris makes 2-pt layup from 1 ft (assist by C. Villanueva),,26,30
114,2,11:05.0,,W. Chandler misses 2-pt layup from 1 ft,26,30
115,2,11:03.0,,Offensive rebound by W. Chandler,26,30
116,2,11:03.0,,W. Chandler makes 2-pt layup from 1 ft,26,32
117,2,10:48.0,J. Barea makes 2-pt layup from 1 ft,,28,32
118,2,10:37.0,,T. Lawson makes 2-pt jump shot from 18 ft,28,34
119,2,10:23.0,Personal foul by W. Chandler (drawn by D. Powell),,28,34
120,2,10:23.0,,K. Faried enters the game for J. Hickson,28,34
121,2,10:13.0,Turnover by J. Barea (lost ball; steal by A. Gee),,28,34
122,2,10:07.0,,T. Lawson makes 2-pt layup at rim,28,36
123,2,9:51.0,A. Aminu makes 2-pt jump shot from 4 ft (assist by J. Barea),,30,36
124,2,9:30.0,,T. Lawson misses 3-pt jump shot from 25 ft,30,36
125,2,9:29.0,Defensive rebound by C. Villanueva,,30,36
126,2,9:21.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by D. Harris),,33,36
127,2,9:06.0,,D. Arthur misses 2-pt jump shot from 5 ft (block by D. Powell),33,36
128,2,9:04.0,Defensive rebound by D. Powell,,33,36
129,2,8:56.0,D. Powell makes 2-pt dunk at rim (assist by J. Barea),,35,36
130,2,8:56.0,,Denver full timeout,35,36
131,2,8:56.0,,A. Afflalo enters the game for D. Arthur,35,36
132,2,8:41.0,,A. Afflalo misses 3-pt jump shot from 24 ft,35,36
133,2,8:40.0,Defensive rebound by Team,,35,36
134,2,8:23.0,C. Villanueva misses 3-pt jump shot from 24 ft,,35,36
135,2,8:21.0,,Defensive rebound by K. Faried,35,36
136,2,8:08.0,,K. Faried makes 2-pt jump shot from 4 ft (assist by W. Chandler),35,38
137,2,7:56.0,J. Barea misses 3-pt jump shot from 26 ft,,35,38
138,2,7:54.0,,Defensive rebound by K. Faried,35,38
139,2,7:46.0,,A. Gee makes 2-pt dunk at rim,35,40
140,2,7:46.0,Dallas full timeout,,35,40
141,2,7:46.0,C. Parsons enters the game for D. Harris,,35,40
142,2,7:46.0,G. Smith enters the game for C. Villanueva,,35,40
143,2,7:46.0,M. Ellis enters the game for D. Powell,,35,40
144,2,7:46.0,,E. Green enters the game for T. Lawson,35,40
145,2,7:23.0,J. Barea makes 2-pt layup from 2 ft,,37,40
146,2,7:09.0,,E. Green makes 2-pt jump shot from 17 ft (assist by A. Afflalo),37,42
147,2,7:02.0,J. Barea misses 2-pt jump shot from 3 ft,,37,42
148,2,7:01.0,,Defensive rebound by K. Faried,37,42
149,2,7:01.0,,Personal foul by C. Parsons (drawn by K. Faried),37,42
150,2,7:01.0,R. Felton enters the game for J. Barea,,37,42
151,2,6:52.0,,Offensive foul by W. Chandler (drawn by C. Parsons),37,42
152,2,6:52.0,,Turnover by W. Chandler (offensive foul),37,42
153,2,6:42.0,A. Aminu makes 2-pt layup from 1 ft (assist by C. Parsons),,39,42
154,2,6:42.0,Shooting foul by A. Gee (drawn by A. Aminu),,39,42
155,2,6:42.0,A. Aminu makes free throw 1 of 1,,40,42
156,2,6:26.0,,W. Chandler misses 2-pt jump shot from 19 ft,40,42
157,2,6:25.0,,Offensive rebound by K. Faried,40,42
158,2,6:24.0,,K. Faried makes 2-pt jump shot from 3 ft,40,44
159,2,6:24.0,,Shooting foul by G. Smith (drawn by K. Faried),40,44
160,2,6:24.0,,T. Lawson enters the game for E. Green,40,44
161,2,6:24.0,,J. Nurkić enters the game for A. Gee,40,44
162,2,6:24.0,,K. Faried makes free throw 1 of 1,40,45
163,2,6:08.0,A. Aminu misses 3-pt jump shot from 24 ft,,40,45
164,2,6:07.0,,Defensive rebound by A. Afflalo,40,45
165,2,5:53.0,,Personal foul by A. Aminu (drawn by K. Faried),40,45
166,2,5:45.0,,Turnover by T. Lawson (bad pass; steal by A. Aminu),40,45
167,2,5:36.0,M. Ellis misses 2-pt layup from 2 ft,,40,45
168,2,5:35.0,,Defensive rebound by K. Faried,40,45
169,2,5:30.0,,Turnover by T. Lawson (lost ball; steal by M. Ellis),40,45
170,2,5:24.0,C. Parsons makes 2-pt layup at rim (assist by A. Aminu),,42,45
171,2,5:00.0,,W. Chandler misses 3-pt jump shot from 24 ft,42,45
172,2,4:58.0,Defensive rebound by M. Ellis,,42,45
173,2,4:37.0,C. Parsons misses 3-pt jump shot from 25 ft,,42,45
174,2,4:35.0,,Defensive rebound by J. Nurkić,42,45
175,2,4:27.0,,K. Faried makes 2-pt layup from 1 ft (assist by A. Afflalo),42,47
176,2,4:02.0,Shooting foul by J. Nurkić (drawn by G. Smith),,42,47
177,2,4:02.0,G. Smith misses free throw 1 of 2,,42,47
178,2,4:02.0,Offensive rebound by Team,,42,47
179,2,4:02.0,G. Smith makes free throw 2 of 2,,43,47
180,2,3:38.0,,A. Afflalo misses 2-pt jump shot from 7 ft,43,47
181,2,3:36.0,Defensive rebound by M. Ellis,,43,47
182,2,3:30.0,M. Ellis misses 2-pt layup at rim,,43,47
183,2,3:29.0,,Defensive rebound by A. Afflalo,43,47
184,2,3:25.0,,A. Afflalo misses 2-pt layup from 2 ft (block by G. Smith),43,47
185,2,3:23.0,Defensive rebound by G. Smith,,43,47
186,2,3:18.0,C. Parsons misses 2-pt layup from 1 ft,,43,47
187,2,3:16.0,,Defensive rebound by J. Nurkić,43,47
188,2,3:12.0,,T. Lawson misses 2-pt jump shot from 4 ft,43,47
189,2,3:11.0,,Offensive rebound by T. Lawson,43,47
190,2,3:10.0,,Shooting foul by A. Aminu (drawn by T. Lawson),43,47
191,2,3:10.0,,T. Lawson misses free throw 1 of 2,43,47
192,2,3:10.0,,Offensive rebound by Team,43,47
193,2,3:10.0,,J. Hickson enters the game for K. Faried,43,47
194,2,3:10.0,R. Jefferson enters the game for A. Aminu,,43,47
195,2,3:10.0,,T. Lawson makes free throw 2 of 2,43,48
196,2,2:56.0,M. Ellis misses 2-pt layup from 2 ft,,43,48
197,2,2:55.0,Offensive rebound by Team,,43,48
198,2,2:55.0,,Loose ball foul by A. Afflalo (drawn by G. Smith),43,48
199,2,2:55.0,Official timeout,,43,48
200,2,2:55.0,D. Powell enters the game for G. Smith,,43,48
201,2,2:42.0,R. Felton misses 2-pt jump shot from 17 ft,,43,48
202,2,2:40.0,Offensive rebound by R. Jefferson,,43,48
203,2,2:31.0,M. Ellis misses 3-pt jump shot from 24 ft,,43,48
204,2,2:29.0,,Defensive rebound by J. Nurkić,43,48
205,2,2:10.0,,W. Chandler makes 2-pt layup from 2 ft (assist by T. Lawson),43,50
206,2,1:56.0,Turnover by M. Ellis (lost ball; steal by A. Afflalo),,43,50
207,2,1:47.0,,J. Hickson makes 2-pt jump shot from 5 ft (assist by T. Lawson),43,52
208,2,1:40.0,Dallas full timeout,,43,52
209,2,1:32.0,D. Powell makes 2-pt jump shot from 15 ft (assist by R. Felton),,45,52
210,2,1:16.0,,Shooting foul by D. Powell (drawn by J. Hickson),45,52
211,2,1:16.0,,J. Hickson makes 2-pt dunk at rim (assist by W. Chandler),45,54
212,2,1:16.0,,J. Hickson makes free throw 1 of 1,45,55
213,2,1:00.0,Personal block foul by A. Afflalo (drawn by M. Ellis),,45,55
214,2,1:00.0,M. Ellis makes free throw 1 of 2,,46,55
215,2,1:00.0,,G. Harris enters the game for A. Afflalo,46,55
216,2,1:00.0,M. Ellis makes free throw 2 of 2,,47,55
217,2,0:53.0,,J. Hickson misses 2-pt layup from 2 ft (block by R. Jefferson),47,55
218,2,0:52.0,,Offensive rebound by Team,47,55
219,2,0:51.0,,J. Hickson makes 2-pt dunk at rim (assist by W. Chandler),47,57
220,2,0:44.0,Personal foul by J. Nurkić (drawn by M. Ellis),,47,57
221,2,0:44.0,M. Ellis misses free throw 1 of 2,,47,57
222,2,0:44.0,Offensive rebound by Team,,47,57
223,2,0:44.0,M. Ellis makes free throw 2 of 2,,48,57
224,2,0:38.0,,Shooting foul by M. Ellis (drawn by T. Lawson),48,57
225,2,0:38.0,,T. Lawson makes free throw 1 of 2,48,58
226,2,0:38.0,,T. Lawson makes free throw 2 of 2,48,59
227,2,0:27.0,R. Felton makes 2-pt jump shot from 4 ft,,50,59
228,2,0:07.0,,T. Lawson misses 2-pt jump shot from 21 ft,50,59
229,2,0:06.0,,Offensive rebound by J. Hickson,50,59
230,2,0:04.0,,J. Hickson misses 2-pt layup from 2 ft,50,59
231,2,0:03.0,,Offensive rebound by J. Nurkić,50,59
232,2,0:02.0,,J. Nurkić misses 2-pt layup from 2 ft,50,59
233,2,0:01.0,Defensive rebound by R. Felton,,50,59
234,2,0:00.0,R. Felton misses 3-pt jump shot from 51 ft,,50,59
235,2,0:00.0,Offensive rebound by Team,,50,59
236,3,11:42.0,,K. Faried makes 2-pt hook shot from 3 ft,50,61
237,3,11:17.0,R. Jefferson makes 2-pt jump shot from 17 ft (assist by C. Parsons),,52,61
238,3,10:57.0,,Turnover by K. Faried (offensive foul),52,61
239,3,10:57.0,,Loose ball foul by K. Faried (drawn by C. Parsons),52,61
240,3,10:45.0,R. Jefferson misses 3-pt jump shot from 23 ft,,52,61
241,3,10:44.0,,Defensive rebound by K. Faried,52,61
242,3,10:38.0,,W. Chandler misses 3-pt jump shot from 24 ft,52,61
243,3,10:36.0,Defensive rebound by M. Ellis,,52,61
244,3,10:28.0,C. Parsons makes 3-pt jump shot from 24 ft (assist by R. Felton),,55,61
245,3,10:10.0,,A. Afflalo misses 2-pt jump shot from 8 ft (block by R. Felton),55,61
246,3,10:10.0,Defensive rebound by M. Ellis,,55,61
247,3,10:10.0,Personal foul by A. Afflalo (drawn by M. Ellis),,55,61
248,3,10:10.0,,G. Harris enters the game for A. Afflalo,55,61
249,3,9:59.0,Personal foul by W. Chandler (drawn by C. Parsons),,55,61
250,3,9:52.0,M. Ellis misses 2-pt jump shot from 16 ft,,55,61
251,3,9:50.0,,Defensive rebound by T. Lawson,55,61
252,3,9:34.0,,W. Chandler makes 3-pt jump shot from 26 ft (assist by T. Lawson),55,64
253,3,9:19.0,Personal foul by G. Harris (drawn by M. Ellis),,55,64
254,3,9:08.0,R. Felton misses 2-pt jump shot from 20 ft,,55,64
255,3,9:07.0,,Defensive rebound by W. Chandler,55,64
256,3,8:56.0,,T. Lawson makes 2-pt jump shot from 8 ft (assist by W. Chandler),55,66
257,3,8:46.0,C. Parsons misses 3-pt jump shot from 24 ft,,55,66
258,3,8:45.0,,Defensive rebound by J. Nurkić,55,66
259,3,8:34.0,,T. Lawson makes 2-pt jump shot from 20 ft,55,68
260,3,8:31.0,Dallas full timeout,,55,68
261,3,8:31.0,D. Powell enters the game for G. Smith,,55,68
262,3,8:21.0,M. Ellis misses 2-pt jump shot from 10 ft,,55,68
263,3,8:20.0,Offensive rebound by C. Parsons,,55,68
264,3,8:15.0,Turnover by M. Ellis (lost ball),,55,68
265,3,8:04.0,,Shooting foul by D. Powell (drawn by K. Faried),55,68
266,3,8:04.0,,K. Faried makes free throw 1 of 2,55,69
267,3,8:04.0,,K. Faried makes free throw 2 of 2,55,70
268,3,7:51.0,M. Ellis misses 2-pt layup from 2 ft,,55,70
269,3,7:50.0,,Defensive rebound by W. Chandler,55,70
270,3,7:33.0,,K. Faried misses 2-pt layup from 2 ft,55,70
271,3,7:32.0,,Offensive rebound by J. Nurkić,55,70
272,3,7:32.0,,J. Nurkić makes 2-pt tip-in from 1 ft,55,72
273,3,7:19.0,C. Parsons misses 2-pt jump shot from 4 ft (block by G. Harris),,55,72
274,3,7:18.0,Offensive rebound by Team,,55,72
275,3,7:18.0,D. Harris enters the game for M. Ellis,,55,72
276,3,7:18.0,C. Villanueva enters the game for C. Parsons,,55,72
277,3,7:11.0,C. Villanueva misses 3-pt jump shot from 24 ft,,55,72
278,3,7:10.0,,Defensive rebound by J. Nurkić,55,72
279,3,7:08.0,,Personal foul by R. Jefferson (drawn by K. Faried),55,72
280,3,7:01.0,,G. Harris misses 3-pt jump shot from 23 ft,55,72
281,3,6:59.0,Defensive rebound by D. Harris,,55,72
282,3,6:52.0,R. Jefferson misses 2-pt jump shot from 22 ft,,55,72
283,3,6:50.0,,Defensive rebound by W. Chandler,55,72
284,3,6:45.0,,K. Faried makes 2-pt layup from 1 ft (assist by W. Chandler),55,74
285,3,6:35.0,R. Felton misses 2-pt layup from 1 ft,,55,74
286,3,6:34.0,Offensive rebound by D. Powell,,55,74
287,3,6:16.0,D. Powell makes 2-pt layup from 1 ft (assist by R. Jefferson),,57,74
288,3,5:55.0,,T. Lawson makes 2-pt jump shot from 16 ft,57,76
289,3,5:44.0,R. Felton misses 2-pt layup from 2 ft,,57,76
290,3,5:43.0,,Defensive rebound by G. Harris,57,76
291,3,5:37.0,,T. Lawson misses 3-pt jump shot from 23 ft,57,76
292,3,5:36.0,Defensive rebound by R. Jefferson,,57,76
293,3,5:23.0,D. Powell makes 2-pt jump shot from 18 ft,,59,76
294,3,5:06.0,J. Barea enters the game for R. Felton,,59,76
295,3,5:06.0,,D. Arthur enters the game for K. Faried,59,76
296,3,4:56.0,,T. Lawson makes 2-pt jump shot from 17 ft,59,78
297,3,4:47.0,Personal foul by J. Nurkić (drawn by J. Barea),,59,78
298,3,4:47.0,J. Barea makes free throw 1 of 2,,60,78
299,3,4:47.0,J. Barea makes free throw 2 of 2,,61,78
300,3,4:34.0,,J. Nurkić misses 2-pt layup from 2 ft,61,78
301,3,4:32.0,Defensive rebound by C. Villanueva,,61,78
302,3,4:29.0,J. Barea misses 2-pt layup from 1 ft,,61,78
303,3,4:28.0,Offensive rebound by D. Powell,,61,78
304,3,4:27.0,Shooting foul by G. Harris (drawn by D. Powell),,61,78
305,3,4:27.0,D. Powell misses free throw 1 of 2,,61,78
306,3,4:27.0,Offensive rebound by Team,,61,78
307,3,4:27.0,A. Aminu enters the game for R. Jefferson,,61,78
308,3,4:27.0,,J. Hickson enters the game for J. Nurkić,61,78
309,3,4:27.0,D. Powell makes free throw 2 of 2,,62,78
310,3,4:15.0,,G. Harris misses 3-pt jump shot from 23 ft,62,78
311,3,4:13.0,Defensive rebound by C. Villanueva,,62,78
312,3,3:52.0,J. Barea makes 3-pt jump shot from 22 ft (assist by D. Powell),,65,78
313,3,3:32.0,,A. Gee enters the game for W. Chandler,65,78
314,3,3:27.0,,T. Lawson misses 2-pt jump shot from 20 ft,65,78
315,3,3:25.0,Defensive rebound by A. Aminu,,65,78
316,3,3:12.0,C. Villanueva makes 2-pt jump shot from 15 ft (assist by D. Powell),,67,78
317,3,2:59.0,,Shooting foul by D. Harris (drawn by G. Harris),67,78
318,3,2:59.0,,Denver full timeout,67,78
319,3,2:59.0,,G. Harris misses free throw 1 of 2,67,78
320,3,2:59.0,,Offensive rebound by Team,67,78
321,3,2:59.0,Violation by A. Aminu (lane),,67,78
322,3,2:59.0,,G. Harris makes free throw 2 of 2,67,79
323,3,2:46.0,D. Harris makes 2-pt layup from 2 ft,,69,79
324,3,2:27.0,,D. Arthur misses 3-pt jump shot from 25 ft,69,79
325,3,2:25.0,Defensive rebound by A. Aminu,,69,79
326,3,2:16.0,D. Powell misses 2-pt jump shot from 3 ft (block by J. Hickson),,69,79
327,3,2:14.0,Offensive rebound by J. Barea,,69,79
328,3,2:14.0,J. Barea makes 2-pt tip-in at rim,,71,79
329,3,2:01.0,,D. Arthur makes 2-pt layup from 1 ft (assist by T. Lawson),71,81
330,3,1:48.0,J. Barea misses 3-pt jump shot from 25 ft,,71,81
331,3,1:46.0,,Defensive rebound by J. Hickson,71,81
332,3,1:34.0,,J. Hickson makes 2-pt dunk at rim (assist by T. Lawson),71,83
333,3,1:17.0,Shooting block foul by G. Harris (drawn by D. Harris),,71,83
334,3,1:17.0,D. Harris makes free throw 1 of 2,,72,83
335,3,1:17.0,D. Harris makes free throw 2 of 2,,73,83
336,3,1:00.0,,T. Lawson makes 2-pt jump shot from 14 ft,73,85
337,3,0:50.0,Shooting foul by A. Gee (drawn by J. Barea),,73,85
338,3,0:50.0,J. Barea makes free throw 1 of 2,,74,85
339,3,0:50.0,J. Barea makes free throw 2 of 2,,75,85
340,3,0:38.0,,D. Arthur makes 2-pt jump shot from 17 ft (assist by T. Lawson),75,87
341,3,0:31.0,D. Harris misses 3-pt jump shot from 25 ft,,75,87
342,3,0:29.0,,Defensive rebound by T. Lawson,75,87
343,3,0:09.0,,A. Gee makes 3-pt jump shot from 25 ft (assist by T. Lawson),75,90
344,3,0:00.0,C. Villanueva makes 3-pt jump shot from 27 ft (assist by J. Barea),,78,90
345,4,11:43.0,C. Villanueva makes 3-pt jump shot from 26 ft (assist by R. Felton),,81,90
346,4,11:23.0,,K. Faried misses 2-pt layup from 2 ft,81,90
347,4,11:22.0,,Offensive rebound by J. Hickson,81,90
348,4,11:21.0,,J. Hickson makes 2-pt layup from 2 ft,81,92
349,4,11:05.0,J. Barea misses 2-pt layup from 1 ft,,81,92
350,4,11:04.0,,Defensive rebound by J. Hickson,81,92
351,4,10:57.0,,Turnover by J. Hickson (traveling),81,92
352,4,10:35.0,D. Harris misses 2-pt jump shot from 3 ft,,81,92
353,4,10:34.0,,Defensive rebound by J. Hickson,81,92
354,4,10:21.0,,T. Lawson makes 2-pt jump shot from 18 ft,81,94
355,4,10:05.0,Personal foul by T. Lawson (drawn by D. Powell),,81,94
356,4,9:56.0,Turnover by D. Powell (lost ball; steal by A. Gee),,81,94
357,4,9:52.0,,Shooting foul by C. Villanueva (drawn by D. Arthur),81,94
358,4,9:52.0,,D. Arthur makes free throw 1 of 2,81,95
359,4,9:52.0,A. Aminu enters the game for C. Villanueva,,81,95
360,4,9:52.0,,E. Green enters the game for T. Lawson,81,95
361,4,9:52.0,R. Jefferson enters the game for D. Harris,,81,95
362,4,9:52.0,,D. Arthur makes free throw 2 of 2,81,96
363,4,9:43.0,Personal foul by A. Gee (drawn by D. Powell),,81,96
364,4,9:29.0,Personal foul by D. Arthur (drawn by R. Jefferson),,81,96
365,4,9:29.0,Personal foul by E. Green (drawn by D. Powell),,81,96
366,4,9:16.0,J. Barea misses 3-pt jump shot from 25 ft,,81,96
367,4,9:15.0,Offensive rebound by D. Powell,,81,96
368,4,9:10.0,R. Felton misses 3-pt jump shot from 25 ft,,81,96
369,4,9:09.0,,Defensive rebound by K. Faried,81,96
370,4,8:52.0,,Personal foul by D. Powell (drawn by K. Faried),81,96
371,4,8:52.0,Official timeout,,81,96
372,4,8:52.0,C. Parsons enters the game for D. Powell,,81,96
373,4,8:52.0,,A. Afflalo enters the game for D. Arthur,81,96
374,4,8:52.0,,W. Chandler enters the game for A. Gee,81,96
375,4,8:41.0,,A. Afflalo misses 3-pt jump shot from 23 ft,81,96
376,4,8:39.0,Defensive rebound by A. Aminu,,81,96
377,4,8:23.0,R. Jefferson makes 3-pt jump shot from 24 ft (assist by R. Felton),,84,96
378,4,8:06.0,,Turnover by E. Green (bad pass; steal by A. Aminu),84,96
379,4,8:01.0,A. Aminu makes 2-pt dunk at rim (assist by J. Barea),,86,96
380,4,7:37.0,,W. Chandler misses 2-pt jump shot from 18 ft,86,96
381,4,7:37.0,,Offensive rebound by Team,86,96
382,4,7:37.0,Loose ball foul by R. Jefferson (drawn by K. Faried),,86,96
383,4,7:37.0,,T. Lawson enters the game for E. Green,86,96
384,4,7:37.0,D. Harris enters the game for J. Barea,,86,96
385,4,7:28.0,,J. Hickson misses 2-pt layup from 1 ft (block by A. Aminu),86,96
