,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MINNESOTA_ACTION,NEW ORLEANS_SCORE,MINNESOTA_SCORE
161,2,3:24.0,,A. Wiggins misses free throw 1 of 1,37,37
162,2,3:24.0,Defensive rebound by A. Davis,,37,37
163,2,3:10.0,A. Davis misses 2-pt jump shot from 16 ft,,37,37
164,2,3:08.0,,Defensive rebound by R. Hummel,37,37
165,2,2:56.0,,M. Williams misses 2-pt jump shot from 19 ft,37,37
166,2,2:53.0,Defensive rebound by A. Davis,,37,37
167,2,2:40.0,D. Cunningham makes 2-pt jump shot from 20 ft (assist by T. Evans),,39,37
168,2,2:23.0,,Shooting foul by E. Gordon (drawn by A. Wiggins),39,37
169,2,2:23.0,New Orleans full timeout,,39,37
170,2,2:23.0,,A. Wiggins misses free throw 1 of 2,39,37
171,2,2:23.0,,Offensive rebound by Team,39,37
172,2,2:23.0,,A. Wiggins makes free throw 2 of 2,39,38
173,2,2:05.0,T. Evans makes 2-pt jump shot from 2 ft,,41,38
174,2,1:51.0,,T. Young makes 2-pt jump shot from 10 ft,41,40
175,2,1:26.0,T. Evans makes 2-pt layup at rim,,43,40
176,2,1:14.0,,T. Young misses 2-pt layup from 2 ft (block by Ö. Aşık),43,40
177,2,1:13.0,,Offensive rebound by Team,43,40
178,2,1:13.0,Q. Pondexter enters the game for E. Gordon,,43,40
179,2,1:06.0,,M. Williams makes 2-pt layup from 1 ft (assist by T. Young),43,42
180,2,0:50.0,D. Cunningham makes 2-pt jump shot from 19 ft (assist by T. Evans),,45,42
181,2,0:29.0,,A. Wiggins makes 2-pt dunk at rim (assist by G. Dieng),45,44
182,2,0:07.0,D. Cunningham misses 2-pt jump shot from 21 ft,,45,44
183,2,0:05.0,,Defensive rebound by Team,45,44
184,2,0:05.0,Loose ball foul by T. Evans (drawn by R. Hummel),,45,44
185,2,0:05.0,,Minnesota full timeout,45,44
186,2,0:05.0,,Z. LaVine enters the game for G. Dieng,45,44
187,2,0:05.0,N. Wolters enters the game for Ö. Aşık,,45,44
188,2,0:01.0,,M. Williams misses 3-pt jump shot from 30 ft,45,44
189,2,0:00.0,,Offensive rebound by Team,45,44
190,3,11:45.0,,Turnover by M. Williams (bad pass; steal by A. Davis),45,44
191,3,11:29.0,Offensive foul by Ö. Aşık (drawn by M. Williams),,45,44
192,3,11:29.0,Turnover by Ö. Aşık (offensive foul),,45,44
193,3,11:18.0,,G. Dieng misses 2-pt jump shot from 14 ft,45,44
194,3,11:17.0,Defensive rebound by A. Davis,,45,44
195,3,11:02.0,Personal foul by A. Wiggins (drawn by A. Davis),,45,44
196,3,10:53.0,A. Davis makes 2-pt tip-in from 1 ft,,47,44
197,3,10:27.0,,T. Young misses 2-pt layup from 2 ft,47,44
198,3,10:26.0,Defensive rebound by A. Davis,,47,44
199,3,10:18.0,T. Evans misses 2-pt layup at rim,,47,44
200,3,10:18.0,,Defensive rebound by Team,47,44
201,3,9:55.0,,T. Young misses 2-pt jump shot from 18 ft,47,44
202,3,9:53.0,Defensive rebound by E. Gordon,,47,44
203,3,9:44.0,E. Gordon makes 2-pt jump shot from 16 ft,,49,44
204,3,9:23.0,,A. Wiggins makes 2-pt layup at rim (assist by T. Young),49,46
205,3,9:05.0,E. Gordon makes 2-pt jump shot from 3 ft,,51,46
206,3,8:46.0,,Turnover by G. Dieng (traveling),51,46
207,3,8:37.0,A. Davis misses 2-pt jump shot from 19 ft,,51,46
208,3,8:36.0,,Defensive rebound by M. Williams,51,46
209,3,8:30.0,,Shooting foul by E. Gordon (drawn by M. Williams),51,46
210,3,8:30.0,,M. Williams makes free throw 1 of 2,51,47
211,3,8:30.0,,M. Williams makes free throw 2 of 2,51,48
212,3,8:16.0,D. Cunningham makes 2-pt jump shot from 17 ft (assist by E. Gordon),,53,48
213,3,7:59.0,,G. Dieng makes 2-pt jump shot from 14 ft (assist by M. Williams),53,50
214,3,7:34.0,T. Evans misses 2-pt jump shot from 19 ft,,53,50
215,3,7:32.0,,Defensive rebound by G. Dieng,53,50
216,3,7:26.0,,A. Wiggins misses 3-pt jump shot from 24 ft,53,50
217,3,7:23.0,Defensive rebound by T. Evans,,53,50
218,3,7:19.0,D. Cunningham makes 2-pt layup at rim (assist by T. Evans),,55,50
219,3,7:19.0,,Minnesota full timeout,55,50
220,3,7:19.0,A. Ajinça enters the game for Ö. Aşık,,55,50
221,3,7:07.0,,G. Dieng makes 2-pt dunk at rim (assist by M. Williams),55,52
222,3,6:47.0,Personal foul by M. Williams (drawn by E. Gordon),,55,52
223,3,6:38.0,T. Evans misses 2-pt layup from 2 ft,,55,52
224,3,6:37.0,Offensive rebound by Team,,55,52
225,3,6:37.0,,Loose ball foul by R. Hummel (drawn by A. Ajinça),55,52
226,3,6:28.0,E. Gordon misses 2-pt layup from 2 ft,,55,52
227,3,6:27.0,Offensive rebound by Team,,55,52
228,3,6:15.0,A. Davis misses 2-pt jump shot from 9 ft,,55,52
229,3,6:14.0,,Defensive rebound by G. Dieng,55,52
230,3,5:57.0,,T. Young misses 2-pt layup from 1 ft (block by A. Ajinça),55,52
231,3,5:55.0,Defensive rebound by T. Evans,,55,52
232,3,5:50.0,D. Cunningham misses 2-pt jump shot from 19 ft,,55,52
233,3,5:47.0,,Defensive rebound by Team,55,52
234,3,5:35.0,,Turnover by M. Williams (bad pass; steal by D. Cunningham),55,52
235,3,5:27.0,A. Davis misses 2-pt layup at rim,,55,52
236,3,5:26.0,,Defensive rebound by A. Wiggins,55,52
237,3,5:21.0,,Turnover by A. Wiggins (offensive foul),55,52
238,3,5:21.0,Offensive charge foul by A. Wiggins (drawn by T. Evans),,55,52
239,3,5:21.0,,N. Peković enters the game for G. Dieng,55,52
240,3,5:04.0,E. Gordon makes 2-pt jump shot from 21 ft,,57,52
241,3,4:48.0,,R. Hummel makes 2-pt jump shot from 20 ft (assist by T. Young),57,54
242,3,4:33.0,T. Evans misses 2-pt hook shot from 8 ft (block by A. Wiggins),,57,54
243,3,4:33.0,Offensive rebound by Team,,57,54
244,3,4:29.0,D. Cunningham makes 2-pt layup at rim (assist by E. Gordon),,59,54
245,3,4:08.0,,N. Peković misses 2-pt jump shot from 7 ft,59,54
246,3,4:07.0,Defensive rebound by A. Ajinça,,59,54
247,3,4:01.0,T. Evans misses 2-pt jump shot from 6 ft,,59,54
248,3,4:00.0,Offensive rebound by Team,,59,54
249,3,4:00.0,,Loose ball foul by N. Peković (drawn by A. Davis),59,54
250,3,4:00.0,Q. Pondexter enters the game for T. Evans,,59,54
251,3,3:51.0,A. Ajinça misses 2-pt layup at rim (block by N. Peković),,59,54
252,3,3:50.0,,Defensive rebound by N. Peković,59,54
253,3,3:48.0,,Personal foul by A. Ajinça (drawn by M. Williams),59,54
254,3,3:48.0,,C. Budinger enters the game for A. Wiggins,59,54
255,3,3:48.0,Ö. Aşık enters the game for A. Ajinça,,59,54
256,3,3:34.0,,M. Williams misses 2-pt jump shot from 19 ft,59,54
257,3,3:31.0,,Offensive rebound by N. Peković,59,54
258,3,3:26.0,,R. Hummel makes 2-pt jump shot from 22 ft (assist by M. Williams),59,56
259,3,3:00.0,A. Davis misses 2-pt jump shot from 18 ft,,59,56
260,3,2:58.0,Offensive rebound by D. Cunningham,,59,56
261,3,2:54.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by D. Cunningham),,62,56
262,3,2:37.0,,Turnover by T. Young (bad pass; steal by D. Cunningham),62,56
263,3,2:32.0,Personal foul by T. Young (drawn by A. Davis),,62,56
264,3,2:32.0,New Orleans full timeout,,62,56
265,3,2:32.0,A. Davis makes free throw 1 of 2,,63,56
266,3,2:32.0,A. Davis makes free throw 2 of 2,,64,56
267,3,2:24.0,,Offensive foul by N. Peković (drawn by Ö. Aşık),64,56
268,3,2:24.0,,Turnover by N. Peković (offensive foul),64,56
269,3,2:10.0,A. Davis makes 2-pt layup at rim,,66,56
270,3,1:52.0,,N. Peković misses 2-pt hook shot from 5 ft,66,56
271,3,1:51.0,Defensive rebound by A. Davis,,66,56
272,3,1:42.0,E. Gordon misses 2-pt layup at rim (block by N. Peković),,66,56
273,3,1:41.0,,Defensive rebound by R. Hummel,66,56
274,3,1:37.0,,T. Young misses 2-pt layup from 1 ft (block by D. Cunningham),66,56
275,3,1:34.0,Defensive rebound by D. Cunningham,,66,56
276,3,1:33.0,Turnover by D. Cunningham (step out of bounds),,66,56
277,3,1:25.0,,C. Budinger makes 2-pt jump shot from 16 ft,66,58
278,3,1:06.0,A. Davis misses 2-pt jump shot from 6 ft,,66,58
279,3,1:05.0,,Defensive rebound by R. Hummel,66,58
280,3,1:00.0,,Shooting foul by E. Gordon (drawn by M. Williams),66,58
281,3,1:00.0,,M. Williams makes free throw 1 of 3,66,59
282,3,1:00.0,,M. Williams makes free throw 2 of 3,66,60
283,3,1:00.0,N. Wolters enters the game for E. Gordon,,66,60
284,3,1:00.0,,M. Williams makes free throw 3 of 3,66,61
285,3,0:49.0,Shooting foul by M. Williams (drawn by N. Wolters),,66,61
286,3,0:49.0,N. Wolters makes free throw 1 of 2,,67,61
287,3,0:49.0,,Z. LaVine enters the game for M. Williams,67,61
288,3,0:49.0,N. Wolters misses free throw 2 of 2,,67,61
289,3,0:49.0,,Defensive rebound by N. Peković,67,61
290,3,0:38.0,,Z. LaVine misses 2-pt jump shot from 18 ft,67,61
291,3,0:36.0,,Offensive rebound by R. Hummel,67,61
292,3,0:23.0,,T. Young makes 2-pt dunk at rim (assist by C. Budinger),67,63
293,3,0:02.0,N. Wolters makes 2-pt layup from 1 ft,,69,63
294,4,11:45.0,A. Davis misses 2-pt jump shot from 16 ft,,69,63
295,4,11:44.0,,Defensive rebound by N. Peković,69,63
296,4,11:32.0,,Personal foul by Ö. Aşık (drawn by N. Peković),69,63
297,4,11:21.0,,G. Dieng misses 2-pt jump shot from 11 ft,69,63
298,4,11:20.0,Defensive rebound by Q. Pondexter,,69,63
299,4,11:10.0,Turnover by Q. Pondexter (bad pass; steal by R. Hummel),,69,63
300,4,10:49.0,,Shooting foul by Ö. Aşık (drawn by N. Peković),69,63
301,4,10:49.0,,N. Peković misses free throw 1 of 2,69,63
302,4,10:49.0,,Offensive rebound by Team,69,63
303,4,10:49.0,,N. Peković makes free throw 2 of 2,69,64
304,4,10:32.0,N. Wolters makes 2-pt jump shot from 10 ft,,71,64
305,4,10:06.0,,R. Hummel misses 2-pt jump shot from 9 ft,71,64
306,4,10:05.0,Defensive rebound by A. Davis,,71,64
307,4,9:58.0,N. Wolters misses 2-pt jump shot from 19 ft,,71,64
308,4,9:57.0,,Defensive rebound by G. Dieng,71,64
309,4,9:47.0,,Z. LaVine misses 2-pt layup from 1 ft,71,64
310,4,9:46.0,,Offensive rebound by N. Peković,71,64
311,4,9:46.0,,N. Peković misses 2-pt tip-in from 2 ft,71,64
312,4,9:44.0,Defensive rebound by A. Davis,,71,64
313,4,9:34.0,A. Davis misses 2-pt jump shot from 18 ft,,71,64
314,4,9:32.0,Offensive rebound by D. Cunningham,,71,64
315,4,9:23.0,Turnover by N. Wolters (bad pass; steal by R. Hummel),,71,64
316,4,9:19.0,,C. Budinger makes 2-pt dunk at rim (assist by Z. LaVine),71,66
317,4,9:18.0,New Orleans full timeout,,71,66
318,4,9:18.0,,A. Wiggins enters the game for R. Hummel,71,66
319,4,9:18.0,A. Ajinça enters the game for A. Davis,,71,66
320,4,9:00.0,Ö. Aşık misses 2-pt layup from 1 ft,,71,66
321,4,8:59.0,,Defensive rebound by G. Dieng,71,66
322,4,8:46.0,,G. Dieng misses 2-pt layup at rim (block by A. Ajinça),71,66
323,4,8:45.0,,Offensive rebound by Team,71,66
324,4,8:45.0,T. Evans enters the game for D. Cunningham,,71,66
325,4,8:43.0,,A. Wiggins misses 2-pt jump shot from 15 ft,71,66
326,4,8:40.0,Defensive rebound by Team,,71,66
327,4,8:29.0,N. Wolters misses 2-pt jump shot from 6 ft,,71,66
328,4,8:27.0,Offensive rebound by A. Ajinça,,71,66
329,4,8:27.0,A. Ajinça misses 2-pt tip-in from 2 ft,,71,66
330,4,8:26.0,,Defensive rebound by G. Dieng,71,66
331,4,8:22.0,,C. Budinger makes 2-pt layup at rim (assist by Z. LaVine),71,68
332,4,7:58.0,T. Evans misses 2-pt jump shot from 14 ft,,71,68
333,4,7:56.0,Offensive rebound by N. Wolters,,71,68
334,4,7:51.0,T. Evans makes 2-pt layup from 1 ft (assist by Q. Pondexter),,73,68
335,4,7:37.0,,C. Budinger makes 2-pt jump shot from 7 ft (assist by Z. LaVine),73,70
336,4,7:24.0,T. Evans makes 3-pt jump shot from 24 ft,,76,70
337,4,7:10.0,,A. Wiggins misses 2-pt layup from 2 ft (block by A. Ajinça),76,70
338,4,7:08.0,Defensive rebound by Ö. Aşık,,76,70
339,4,7:05.0,Q. Pondexter makes 2-pt dunk at rim (assist by T. Evans),,78,70
340,4,7:05.0,,Minnesota full timeout,78,70
341,4,7:05.0,,M. Williams enters the game for Z. LaVine,78,70
342,4,7:05.0,A. Davis enters the game for A. Ajinça,,78,70
343,4,7:05.0,E. Gordon enters the game for N. Wolters,,78,70
344,4,6:49.0,,Shooting foul by Ö. Aşık (drawn by N. Peković),78,70
345,4,6:49.0,,N. Peković makes free throw 1 of 2,78,71
346,4,6:49.0,,N. Peković makes free throw 2 of 2,78,72
347,4,6:37.0,Turnover by T. Evans (discontinued dribble),,78,72
348,4,6:22.0,,N. Peković makes 2-pt layup at rim,78,74
349,4,6:02.0,A. Davis misses 2-pt jump shot from 19 ft,,78,74
350,4,6:00.0,,Defensive rebound by M. Williams,78,74
351,4,5:43.0,,C. Budinger misses 3-pt jump shot from 24 ft,78,74
352,4,5:40.0,Defensive rebound by A. Davis,,78,74
353,4,5:20.0,A. Davis makes 2-pt jump shot from 6 ft,,80,74
354,4,4:57.0,,Shooting foul by A. Davis (drawn by G. Dieng),80,74
355,4,4:57.0,,G. Dieng makes free throw 1 of 2,80,75
356,4,4:57.0,D. Cunningham enters the game for Ö. Aşık,,80,75
357,4,4:57.0,,T. Young enters the game for N. Peković,80,75
358,4,4:57.0,,G. Dieng makes free throw 2 of 2,80,76
359,4,4:35.0,A. Davis misses 2-pt jump shot from 17 ft,,80,76
360,4,4:34.0,Offensive rebound by Q. Pondexter,,80,76
361,4,4:33.0,Q. Pondexter makes 2-pt layup at rim,,82,76
362,4,4:17.0,,T. Young makes 2-pt layup from 1 ft (assist by M. Williams),82,78
363,4,4:00.0,D. Cunningham makes 2-pt jump shot from 18 ft (assist by T. Evans),,84,78
364,4,3:35.0,,Turnover by G. Dieng (lost ball; steal by T. Evans),84,78
365,4,3:30.0,T. Evans makes 2-pt layup at rim,,86,78
366,4,3:30.0,,Minnesota full timeout,86,78
367,4,3:14.0,,A. Wiggins misses 2-pt jump shot from 5 ft,86,78
368,4,3:13.0,Defensive rebound by E. Gordon,,86,78
369,4,2:59.0,A. Davis misses 2-pt jump shot from 6 ft,,86,78
370,4,2:58.0,,Defensive rebound by C. Budinger,86,78
371,4,2:51.0,,A. Wiggins makes 2-pt layup at rim (assist by M. Williams),86,80
372,4,2:33.0,T. Evans misses 2-pt layup from 1 ft,,86,80
373,4,2:32.0,,Defensive rebound by G. Dieng,86,80
374,4,2:21.0,,M. Williams misses 2-pt jump shot from 3 ft,86,80
375,4,2:20.0,,Offensive rebound by G. Dieng,86,80
376,4,2:18.0,,Turnover by G. Dieng (lost ball; steal by E. Gordon),86,80
377,4,2:15.0,Shooting foul by T. Young (drawn by T. Evans),,86,80
378,4,2:15.0,T. Evans misses free throw 1 of 2,,86,80
379,4,2:15.0,Offensive rebound by Team,,86,80
380,4,2:15.0,,N. Peković enters the game for C. Budinger,86,80
381,4,2:15.0,Ö. Aşık enters the game for Q. Pondexter,,86,80
382,4,2:15.0,T. Evans misses free throw 2 of 2,,86,80
383,4,2:14.0,,Defensive rebound by G. Dieng,86,80
384,4,1:54.0,,T. Young misses 2-pt jump shot from 12 ft,86,80
385,4,1:52.0,,Offensive rebound by Team,86,80
386,4,1:45.0,,Offensive foul by N. Peković (drawn by Ö. Aşık),86,80
