,QUARTER,TIME_REMAINING,BOSTON_ACTION,DALLAS_ACTION,BOSTON_SCORE,DALLAS_SCORE
113,2,11:11.0,J. Sullinger misses 3-pt jump shot from 24 ft,,21,42
114,2,11:10.0,,Defensive rebound by A. Aminu,21,42
115,2,11:00.0,,A. Aminu makes 3-pt jump shot from 22 ft (assist by D. Harris),21,45
116,2,10:43.0,A. Bradley misses 2-pt jump shot from 20 ft,,21,45
117,2,10:42.0,Offensive rebound by J. Sullinger,,21,45
118,2,10:42.0,J. Sullinger makes 2-pt tip-in at rim,,23,45
119,2,10:23.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by J. Barea),23,48
120,2,10:12.0,,R. Jefferson enters the game for D. Nowitzki,23,48
121,2,10:00.0,R. Rondo makes 2-pt jump shot from 18 ft (assist by J. Green),,25,48
122,2,9:50.0,,T. Chandler misses 2-pt jump shot from 19 ft,25,48
123,2,9:49.0,Defensive rebound by A. Bradley,,25,48
124,2,9:38.0,J. Sullinger misses 2-pt jump shot from 12 ft,,25,48
125,2,9:37.0,,Defensive rebound by T. Chandler,25,48
126,2,9:20.0,,T. Chandler makes 2-pt jump shot from 3 ft (assist by D. Harris),25,50
127,2,8:54.0,J. Sullinger misses 2-pt jump shot from 16 ft,,25,50
128,2,8:50.0,Offensive rebound by J. Green,,25,50
129,2,8:50.0,J. Green misses 2-pt tip-in at rim,,25,50
130,2,8:49.0,Offensive rebound by J. Green,,25,50
131,2,8:49.0,J. Green misses 2-pt tip-in at rim,,25,50
132,2,8:48.0,,Defensive rebound by R. Jefferson,25,50
133,2,8:31.0,,A. Aminu misses 3-pt jump shot from 22 ft,25,50
134,2,8:30.0,Defensive rebound by R. Rondo,,25,50
135,2,8:20.0,Offensive foul by J. Green (drawn by A. Aminu),,25,50
136,2,8:20.0,Turnover by J. Green (offensive foul),,25,50
137,2,8:20.0,Official timeout,,25,50
138,2,8:20.0,M. Smart enters the game for E. Turner,,25,50
139,2,8:12.0,,R. Jefferson misses 2-pt jump shot from 16 ft,25,50
140,2,8:11.0,Defensive rebound by A. Bradley,,25,50
141,2,8:02.0,Turnover by R. Rondo (bad pass),,25,50
142,2,7:54.0,,J. Barea makes 2-pt jump shot from 19 ft,25,52
143,2,7:38.0,J. Green misses 3-pt jump shot from 24 ft,,25,52
144,2,7:36.0,,Defensive rebound by T. Chandler,25,52
145,2,7:17.0,,D. Harris misses 3-pt jump shot from 24 ft,25,52
146,2,7:16.0,Defensive rebound by A. Bradley,,25,52
147,2,7:01.0,J. Green makes 2-pt hook shot from 4 ft,,27,52
148,2,6:38.0,,J. Barea makes 3-pt jump shot from 25 ft,27,55
149,2,6:16.0,Personal block foul by A. Aminu (drawn by A. Bradley),,27,55
150,2,6:16.0,K. Olynyk enters the game for J. Sullinger,,27,55
151,2,6:16.0,,J. Nelson enters the game for J. Barea,27,55
152,2,6:16.0,,M. Ellis enters the game for D. Harris,27,55
153,2,6:10.0,M. Smart misses 3-pt jump shot from 24 ft,,27,55
154,2,6:09.0,,Defensive rebound by T. Chandler,27,55
155,2,5:59.0,,R. Jefferson makes 2-pt layup at rim (assist by J. Nelson),27,57
156,2,5:43.0,R. Rondo misses 2-pt jump shot from 21 ft,,27,57
157,2,5:42.0,,Defensive rebound by T. Chandler,27,57
158,2,5:35.0,,Turnover by R. Jefferson (bad pass; steal by A. Bradley),27,57
159,2,5:29.0,A. Bradley makes 3-pt jump shot from 24 ft (assist by R. Rondo),,30,57
160,2,5:28.0,,Dallas full timeout,30,57
161,2,5:28.0,,C. Parsons enters the game for T. Chandler,30,57
162,2,5:28.0,,B. Wright enters the game for A. Aminu,30,57
163,2,5:28.0,,D. Nowitzki enters the game for R. Jefferson,30,57
164,2,5:06.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by M. Ellis),30,60
165,2,4:46.0,J. Green makes 2-pt jump shot from 19 ft (assist by A. Bradley),,32,60
166,2,4:32.0,,Turnover by M. Ellis (lost ball; steal by M. Smart),32,60
167,2,4:26.0,A. Bradley misses 3-pt jump shot from 23 ft,,32,60
168,2,4:25.0,,Defensive rebound by D. Nowitzki,32,60
169,2,4:07.0,,J. Nelson makes 3-pt jump shot from 24 ft,32,63
170,2,3:49.0,J. Green misses 2-pt jump shot from 1 ft,,32,63
171,2,3:48.0,Offensive rebound by J. Green,,32,63
172,2,3:48.0,J. Green misses 2-pt layup from 1 ft (block by B. Wright),,32,63
173,2,3:46.0,Offensive rebound by A. Bradley,,32,63
174,2,3:43.0,R. Rondo misses 3-pt jump shot from 24 ft,,32,63
175,2,3:42.0,,Defensive rebound by B. Wright,32,63
176,2,3:23.0,,M. Ellis misses 2-pt layup from 1 ft,32,63
177,2,3:22.0,Defensive rebound by R. Rondo,,32,63
178,2,3:14.0,J. Green makes 3-pt jump shot from 24 ft (assist by R. Rondo),,35,63
179,2,2:56.0,,Shooting foul by K. Olynyk (drawn by D. Nowitzki),35,63
180,2,2:56.0,Boston full timeout,,35,63
181,2,2:56.0,G. Wallace enters the game for A. Bradley,,35,63
182,2,2:56.0,M. Thornton enters the game for R. Rondo,,35,63
183,2,2:56.0,,D. Nowitzki makes free throw 1 of 2,35,64
184,2,2:56.0,,D. Nowitzki makes free throw 2 of 2,35,65
185,2,2:42.0,J. Green misses 3-pt jump shot from 22 ft,,35,65
186,2,2:41.0,,Defensive rebound by J. Nelson,35,65
187,2,2:38.0,,Turnover by J. Nelson (bad pass; steal by M. Thornton),35,65
188,2,2:34.0,Shooting block foul by J. Nelson (drawn by M. Thornton),,35,65
189,2,2:34.0,M. Thornton misses free throw 1 of 2,,35,65
190,2,2:34.0,Offensive rebound by Team,,35,65
191,2,2:34.0,,J. Crowder enters the game for D. Nowitzki,35,65
192,2,2:34.0,M. Thornton makes free throw 2 of 2,,36,65
193,2,2:30.0,,Turnover by J. Nelson (offensive foul),36,65
194,2,2:30.0,,Offensive foul by J. Nelson (drawn by M. Smart),36,65
195,2,2:30.0,,D. Harris enters the game for J. Nelson,36,65
196,2,2:19.0,J. Green makes 2-pt layup from 1 ft,,38,65
197,2,1:55.0,,C. Parsons misses 2-pt jump shot from 22 ft,38,65
198,2,1:54.0,,Offensive rebound by Team,38,65
199,2,1:37.0,,M. Ellis makes 2-pt jump shot from 19 ft (assist by J. Crowder),38,67
200,2,1:17.0,J. Green misses 3-pt jump shot from 25 ft,,38,67
201,2,1:16.0,,Defensive rebound by B. Wright,38,67
202,2,1:03.0,,M. Ellis misses 2-pt layup from 1 ft,38,67
203,2,1:01.0,Defensive rebound by M. Thornton,,38,67
204,2,0:57.0,M. Thornton misses 2-pt jump shot from 19 ft,,38,67
205,2,0:57.0,Offensive rebound by M. Smart,,38,67
206,2,0:57.0,Personal foul by J. Crowder (drawn by M. Smart),,38,67
207,2,0:57.0,E. Turner enters the game for J. Green,,38,67
208,2,0:55.0,K. Olynyk makes 3-pt jump shot from 24 ft (assist by E. Turner),,41,67
209,2,0:35.0,,D. Harris misses 2-pt jump shot from 19 ft,41,67
210,2,0:34.0,Defensive rebound by M. Thornton,,41,67
211,2,0:27.0,E. Turner misses 3-pt jump shot from 22 ft,,41,67
212,2,0:25.0,,Defensive rebound by Team,41,67
213,2,0:05.0,,M. Ellis misses 2-pt jump shot from 3 ft,41,67
214,2,0:04.0,Defensive rebound by Team,,41,67
215,2,0:04.0,Boston full timeout,,41,67
216,2,0:04.0,J. Green enters the game for M. Smart,,41,67
217,3,11:53.0,R. Rondo makes 2-pt jump shot from 5 ft (assist by J. Sullinger),,43,67
218,3,11:38.0,,Personal foul by A. Bradley (drawn by J. Nelson),43,67
219,3,11:28.0,,D. Nowitzki misses 2-pt jump shot from 9 ft (block by J. Green),43,67
220,3,11:27.0,Defensive rebound by J. Green,,43,67
221,3,11:21.0,J. Green makes 2-pt layup from 2 ft,,45,67
222,3,11:20.0,,Dallas full timeout,45,67
223,3,11:08.0,,J. Nelson misses 3-pt jump shot from 25 ft,45,67
224,3,11:07.0,Defensive rebound by J. Green,,45,67
225,3,10:54.0,A. Bradley makes 2-pt jump shot from 20 ft,,47,67
226,3,10:39.0,,D. Nowitzki misses 2-pt jump shot from 20 ft,47,67
227,3,10:38.0,Defensive rebound by A. Bradley,,47,67
228,3,10:29.0,J. Green makes 3-pt jump shot from 26 ft (assist by R. Rondo),,50,67
229,3,10:15.0,,M. Ellis makes 2-pt jump shot from 15 ft,50,69
230,3,10:01.0,R. Rondo makes 2-pt jump shot from 8 ft,,52,69
231,3,9:52.0,,Shooting block foul by K. Olynyk (drawn by C. Parsons),52,69
232,3,9:52.0,,C. Parsons makes free throw 1 of 2,52,70
233,3,9:52.0,,C. Parsons makes free throw 2 of 2,52,71
234,3,9:36.0,A. Bradley misses 3-pt jump shot from 24 ft,,52,71
235,3,9:35.0,Offensive rebound by J. Sullinger,,52,71
236,3,9:34.0,J. Sullinger makes 2-pt layup from 2 ft,,54,71
237,3,9:20.0,,D. Nowitzki makes 2-pt jump shot from 21 ft,54,73
238,3,9:08.0,J. Green makes 3-pt jump shot from 23 ft (assist by R. Rondo),,57,73
239,3,8:53.0,,C. Parsons misses 2-pt jump shot from 6 ft (block by J. Green),57,73
240,3,8:52.0,,Offensive rebound by T. Chandler,57,73
241,3,8:52.0,,T. Chandler makes 2-pt layup at rim,57,75
242,3,8:47.0,Turnover by A. Bradley (step out of bounds),,57,75
243,3,8:39.0,,Personal foul by R. Rondo (drawn by M. Ellis),57,75
244,3,8:25.0,,D. Nowitzki misses 2-pt jump shot from 19 ft,57,75
245,3,8:24.0,Defensive rebound by J. Green,,57,75
246,3,8:13.0,A. Bradley makes 2-pt layup at rim,,59,75
247,3,7:56.0,,C. Parsons misses 2-pt jump shot from 4 ft,59,75
248,3,7:55.0,Defensive rebound by R. Rondo,,59,75
249,3,7:49.0,R. Rondo misses 2-pt jump shot from 4 ft,,59,75
250,3,7:48.0,Offensive rebound by J. Sullinger,,59,75
251,3,7:46.0,J. Sullinger misses 2-pt hook shot from 3 ft,,59,75
252,3,7:44.0,Offensive rebound by R. Rondo,,59,75
253,3,7:37.0,K. Olynyk misses 3-pt jump shot from 22 ft,,59,75
254,3,7:36.0,Offensive rebound by J. Sullinger,,59,75
255,3,7:32.0,J. Sullinger makes 2-pt layup from 1 ft (assist by K. Olynyk),,61,75
256,3,7:32.0,,Dallas full timeout,61,75
257,3,7:21.0,,Personal foul by J. Sullinger (drawn by M. Ellis),61,75
258,3,7:17.0,,Offensive foul by D. Nowitzki (drawn by R. Rondo),61,75
259,3,7:17.0,,Turnover by D. Nowitzki (offensive foul),61,75
260,3,7:02.0,J. Green misses 2-pt jump shot from 15 ft,,61,75
261,3,7:01.0,,Defensive rebound by T. Chandler,61,75
262,3,7:00.0,,Turnover by T. Chandler (traveling),61,75
263,3,6:56.0,A. Bradley makes 2-pt jump shot from 19 ft (assist by K. Olynyk),,63,75
264,3,6:41.0,,C. Parsons misses 2-pt jump shot from 15 ft,63,75
265,3,6:40.0,Defensive rebound by K. Olynyk,,63,75
266,3,6:35.0,Shooting foul by J. Nelson (drawn by R. Rondo),,63,75
267,3,6:35.0,R. Rondo makes free throw 1 of 2,,64,75
268,3,6:35.0,,D. Harris enters the game for D. Nowitzki,64,75
269,3,6:35.0,M. Smart enters the game for K. Olynyk,,64,75
270,3,6:35.0,R. Rondo misses free throw 2 of 2,,64,75
271,3,6:34.0,,Defensive rebound by J. Nelson,64,75
272,3,6:13.0,,J. Nelson misses 3-pt jump shot from 22 ft,64,75
273,3,6:12.0,Defensive rebound by R. Rondo,,64,75
274,3,6:07.0,R. Rondo misses 2-pt layup from 2 ft,,64,75
275,3,6:05.0,,Defensive rebound by T. Chandler,64,75
276,3,6:00.0,,C. Parsons makes 2-pt layup from 1 ft (assist by D. Harris),64,77
277,3,5:50.0,A. Bradley makes 3-pt jump shot from 24 ft (assist by R. Rondo),,67,77
278,3,5:28.0,,C. Parsons misses 3-pt jump shot from 24 ft,67,77
279,3,5:27.0,Defensive rebound by R. Rondo,,67,77
280,3,5:16.0,A. Bradley misses 2-pt layup from 1 ft,,67,77
281,3,5:14.0,,Defensive rebound by T. Chandler,67,77
282,3,5:04.0,,Turnover by J. Nelson (lost ball),67,77
283,3,5:04.0,E. Turner enters the game for J. Green,,67,77
284,3,5:04.0,T. Zeller enters the game for J. Sullinger,,67,77
285,3,4:51.0,T. Zeller makes 2-pt layup at rim (assist by R. Rondo),,69,77
286,3,4:42.0,,Personal block foul by M. Smart (drawn by D. Harris),69,77
287,3,4:42.0,,D. Harris makes free throw 1 of 2,69,78
288,3,4:42.0,M. Thornton enters the game for A. Bradley,,69,78
289,3,4:42.0,,B. Wright enters the game for T. Chandler,69,78
290,3,4:42.0,,R. Jefferson enters the game for J. Nelson,69,78
291,3,4:42.0,,D. Harris makes free throw 2 of 2,69,79
292,3,4:29.0,R. Rondo misses 2-pt jump shot from 19 ft,,69,79
293,3,4:28.0,,Defensive rebound by R. Jefferson,69,79
294,3,4:19.0,,B. Wright makes 2-pt layup at rim (assist by D. Harris),69,81
295,3,4:19.0,,Shooting foul by R. Rondo (drawn by B. Wright),69,81
296,3,4:19.0,,B. Wright makes free throw 1 of 1,69,82
297,3,4:11.0,Turnover by M. Thornton (lost ball),,69,82
298,3,3:59.0,,M. Ellis misses 2-pt jump shot from 14 ft,69,82
299,3,3:57.0,,Offensive rebound by B. Wright,69,82
300,3,3:55.0,,B. Wright makes 2-pt layup at rim,69,84
301,3,3:49.0,Boston full timeout,,69,84
302,3,3:49.0,B. Bass enters the game for R. Rondo,,69,84
303,3,3:38.0,E. Turner misses 2-pt jump shot from 10 ft,,69,84
304,3,3:37.0,Offensive rebound by T. Zeller,,69,84
305,3,3:35.0,Shooting foul by B. Wright (drawn by T. Zeller),,69,84
306,3,3:35.0,T. Zeller makes free throw 1 of 2,,70,84
307,3,3:35.0,T. Zeller makes free throw 2 of 2,,71,84
308,3,3:22.0,,M. Ellis makes 2-pt layup from 1 ft,71,86
309,3,3:03.0,M. Thornton misses 2-pt jump shot at rim,,71,86
310,3,3:02.0,,Defensive rebound by C. Parsons,71,86
311,3,2:56.0,,D. Harris misses 3-pt jump shot from 24 ft,71,86
312,3,2:54.0,Defensive rebound by Team,,71,86
313,3,2:40.0,B. Bass misses 2-pt jump shot from 13 ft,,71,86
314,3,2:39.0,Offensive rebound by Team,,71,86
315,3,2:39.0,J. Green enters the game for M. Smart,,71,86
316,3,2:22.0,E. Turner makes 2-pt jump shot from 17 ft,,73,86
317,3,1:56.0,,M. Ellis misses 2-pt jump shot from 3 ft (block by M. Thornton),73,86
318,3,1:55.0,Defensive rebound by E. Turner,,73,86
319,3,1:50.0,T. Zeller makes 2-pt layup from 1 ft (assist by E. Turner),,75,86
320,3,1:36.0,,Personal block foul by B. Bass (drawn by C. Parsons),75,86
321,3,1:36.0,,C. Parsons makes free throw 1 of 2,75,87
322,3,1:36.0,,D. Nowitzki enters the game for R. Jefferson,75,87
323,3,1:36.0,,J. Barea enters the game for M. Ellis,75,87
324,3,1:36.0,,C. Parsons misses free throw 2 of 2,75,87
325,3,1:35.0,Defensive rebound by B. Bass,,75,87
326,3,1:23.0,M. Thornton misses 2-pt jump shot from 7 ft (block by B. Wright),,75,87
327,3,1:22.0,,Defensive rebound by B. Wright,75,87
328,3,1:00.0,,C. Parsons makes 3-pt jump shot from 22 ft (assist by D. Harris),75,90
329,3,0:47.0,J. Green makes 2-pt layup from 1 ft,,77,90
330,3,0:32.0,,D. Harris misses 3-pt jump shot from 25 ft,77,90
331,3,0:31.0,Defensive rebound by Team,,77,90
332,3,0:31.0,,R. Jefferson enters the game for C. Parsons,77,90
333,3,0:31.0,A. Bradley enters the game for B. Bass,,77,90
334,3,0:16.0,E. Turner makes 2-pt jump shot from 12 ft,,79,90
335,3,0:03.0,,Personal foul by A. Bradley (drawn by D. Nowitzki),79,90
336,3,0:03.0,,D. Nowitzki misses free throw 1 of 2,79,90
337,3,0:03.0,,Offensive rebound by Team,79,90
338,3,0:03.0,G. Wallace enters the game for M. Thornton,,79,90
339,3,0:03.0,J. Sullinger enters the game for T. Zeller,,79,90
340,3,0:03.0,,D. Nowitzki makes free throw 2 of 2,79,91
341,3,0:00.0,J. Green misses 3-pt jump shot from 49 ft,,79,91
342,3,0:00.0,Offensive rebound by Team,,79,91
343,4,11:37.0,,D. Nowitzki makes 2-pt jump shot from 11 ft,79,93
344,4,11:19.0,J. Sullinger makes 2-pt layup at rim (assist by J. Green),,81,93
345,4,11:05.0,,J. Barea makes 2-pt jump shot from 4 ft,81,95
346,4,11:01.0,Shooting foul by B. Wright (drawn by J. Green),,81,95
347,4,11:01.0,J. Green makes free throw 1 of 2,,82,95
348,4,11:01.0,J. Green makes free throw 2 of 2,,83,95
349,4,10:35.0,,R. Jefferson misses 2-pt layup from 1 ft,83,95
350,4,10:35.0,,Offensive rebound by Team,83,95
351,4,10:28.0,,R. Jefferson misses 3-pt jump shot from 22 ft,83,95
352,4,10:27.0,Defensive rebound by A. Bradley,,83,95
353,4,10:19.0,Shooting foul by D. Nowitzki (drawn by J. Sullinger),,83,95
354,4,10:19.0,J. Sullinger makes free throw 1 of 2,,84,95
355,4,10:19.0,,T. Chandler enters the game for B. Wright,84,95
356,4,10:19.0,J. Sullinger makes free throw 2 of 2,,85,95
357,4,10:01.0,,T. Chandler misses 2-pt layup from 2 ft (block by J. Sullinger),85,95
358,4,9:58.0,,Offensive rebound by R. Jefferson,85,95
359,4,9:57.0,,R. Jefferson misses 2-pt layup from 1 ft,85,95
360,4,9:56.0,,Offensive rebound by T. Chandler,85,95
361,4,9:52.0,,Turnover by T. Chandler (lost ball; steal by R. Rondo),85,95
362,4,9:45.0,A. Bradley misses 2-pt layup at rim (block by T. Chandler),,85,95
363,4,9:42.0,Offensive rebound by J. Sullinger,,85,95
364,4,9:42.0,J. Sullinger misses 2-pt layup from 2 ft,,85,95
365,4,9:41.0,Offensive rebound by A. Bradley,,85,95
366,4,9:38.0,Turnover by A. Bradley (lost ball; steal by J. Barea),,85,95
367,4,9:29.0,,D. Harris makes 3-pt jump shot from 23 ft (assist by J. Barea),85,98
368,4,9:12.0,R. Rondo misses 2-pt jump shot from 9 ft,,85,98
369,4,9:11.0,Offensive rebound by R. Rondo,,85,98
370,4,9:11.0,Personal foul by J. Barea (drawn by R. Rondo),,85,98
371,4,9:05.0,J. Sullinger misses 3-pt jump shot from 24 ft,,85,98
372,4,9:03.0,Offensive rebound by J. Sullinger,,85,98
373,4,9:01.0,J. Sullinger misses 2-pt layup at rim (block by T. Chandler),,85,98
374,4,9:00.0,,Defensive rebound by D. Nowitzki,85,98
375,4,9:00.0,,Personal foul by J. Sullinger (drawn by D. Nowitzki),85,98
376,4,9:00.0,M. Smart enters the game for E. Turner,,85,98
377,4,8:50.0,,J. Barea misses 2-pt layup from 1 ft,85,98
378,4,8:48.0,Defensive rebound by M. Smart,,85,98
379,4,8:40.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by R. Rondo),,88,98
380,4,8:26.0,,Personal foul by J. Green (drawn by D. Nowitzki),88,98
381,4,8:26.0,Official timeout,,88,98
382,4,8:26.0,K. Olynyk enters the game for J. Green,,88,98
383,4,8:15.0,,Turnover by J. Barea (lost ball),88,98
384,4,8:02.0,A. Bradley makes 2-pt jump shot from 20 ft (assist by R. Rondo),,90,98
385,4,7:48.0,,Personal foul by K. Olynyk (drawn by D. Nowitzki),90,98
386,4,7:48.0,,J. Nelson enters the game for D. Harris,90,98
