,QUARTER,TIME_REMAINING,INDIANA_ACTION,DETROIT_ACTION,INDIANA_SCORE,DETROIT_SCORE
37,1,6:23.0,,Offensive rebound by A. Drummond,10,12
38,1,6:20.0,,A. Drummond misses 2-pt layup at rim,10,12
39,1,6:19.0,,Offensive rebound by G. Monroe,10,12
40,1,6:18.0,,G. Monroe makes 2-pt tip-in at rim,10,14
41,1,6:07.0,G. Hill misses 2-pt layup from 1 ft (block by R. Jackson),,10,14
42,1,6:05.0,Offensive rebound by R. Hibbert,,10,14
43,1,6:01.0,R. Hibbert makes 2-pt hook shot from 3 ft,,12,14
44,1,5:38.0,,Turnover by R. Jackson (traveling),12,14
45,1,5:38.0,,Detroit full timeout,12,14
46,1,5:27.0,Turnover by D. West (bad pass; steal by K. Caldwell-Pope),,12,14
47,1,5:07.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,12,14
48,1,5:06.0,Defensive rebound by Team,,12,14
49,1,4:46.0,C. Miles makes 3-pt jump shot from 23 ft (assist by D. West),,15,14
50,1,4:28.0,,K. Caldwell-Pope misses 2-pt jump shot from 16 ft,15,14
51,1,4:27.0,Defensive rebound by D. West,,15,14
52,1,4:12.0,C. Miles misses 3-pt jump shot from 23 ft,,15,14
53,1,4:11.0,,Defensive rebound by A. Drummond,15,14
54,1,4:02.0,,R. Jackson misses 2-pt layup at rim,15,14
55,1,4:01.0,,Offensive rebound by G. Monroe,15,14
56,1,4:00.0,,G. Monroe misses 2-pt layup at rim,15,14
57,1,3:59.0,Defensive rebound by C. Miles,,15,14
58,1,3:55.0,Shooting foul by A. Drummond (drawn by D. West),,15,14
59,1,3:55.0,D. West makes free throw 1 of 2,,16,14
60,1,3:55.0,I. Mahinmi enters the game for S. Hill,,16,14
61,1,3:55.0,R. Stuckey enters the game for R. Hibbert,,16,14
62,1,3:55.0,P. George enters the game for C. Miles,,16,14
63,1,3:55.0,,A. Tolliver enters the game for A. Drummond,16,14
64,1,3:55.0,D. West makes free throw 2 of 2,,17,14
65,1,3:36.0,,Turnover by C. Butler (traveling),17,14
66,1,3:18.0,P. George misses 2-pt jump shot from 18 ft,,17,14
67,1,3:16.0,,Defensive rebound by G. Monroe,17,14
68,1,3:08.0,,A. Tolliver misses 3-pt jump shot from 25 ft,17,14
69,1,3:07.0,Defensive rebound by P. George,,17,14
70,1,3:03.0,Turnover by P. George (bad pass),,17,14
71,1,2:49.0,,R. Jackson makes 2-pt layup at rim,17,16
72,1,2:49.0,Indiana full timeout,,17,16
73,1,2:49.0,,T. Prince enters the game for C. Butler,17,16
74,1,2:29.0,I. Mahinmi misses 2-pt jump shot from 7 ft,,17,16
75,1,2:28.0,,Defensive rebound by T. Prince,17,16
76,1,2:17.0,,G. Monroe misses 2-pt jump shot from 5 ft,17,16
77,1,2:16.0,Defensive rebound by I. Mahinmi,,17,16
78,1,2:03.0,D. West makes 2-pt jump shot from 7 ft (assist by P. George),,19,16
79,1,1:43.0,,R. Jackson makes 2-pt jump shot from 7 ft,19,18
80,1,1:26.0,D. West makes 2-pt jump shot from 20 ft (assist by R. Stuckey),,21,18
81,1,1:04.0,,G. Monroe misses 2-pt hook shot from 6 ft,21,18
82,1,1:02.0,Defensive rebound by D. West,,21,18
83,1,0:49.0,R. Stuckey makes 2-pt jump shot from 17 ft (assist by P. George),,23,18
84,1,0:37.0,,R. Jackson misses 2-pt jump shot from 14 ft,23,18
85,1,0:36.0,,Offensive rebound by Team,23,18
86,1,0:36.0,L. Scola enters the game for D. West,,23,18
87,1,0:36.0,,J. Meeks enters the game for K. Caldwell-Pope,23,18
88,1,0:25.0,,R. Jackson makes 2-pt layup at rim,23,20
89,1,0:25.0,,Shooting foul by I. Mahinmi (drawn by R. Jackson),23,20
90,1,0:25.0,,R. Jackson makes free throw 1 of 1,23,21
91,1,0:06.0,Turnover by R. Stuckey (lost ball),,23,21
92,1,0:01.0,,R. Jackson misses 2-pt jump shot from 18 ft,23,21
93,1,0:00.0,,Offensive rebound by Team,23,21
94,2,11:42.0,P. George makes 2-pt jump shot from 14 ft,,25,21
95,2,11:19.0,,Turnover by A. Drummond (lost ball; steal by I. Mahinmi),25,21
96,2,11:11.0,I. Mahinmi makes 2-pt layup at rim (assist by L. Scola),,27,21
97,2,10:52.0,,Shooting foul by R. Stuckey (drawn by J. Meeks),27,21
98,2,10:52.0,,J. Meeks makes 2-pt jump shot from 8 ft (assist by T. Prince),27,23
99,2,10:52.0,,J. Meeks makes free throw 1 of 1,27,24
100,2,10:38.0,I. Mahinmi misses 2-pt hook shot from 4 ft,,27,24
101,2,10:36.0,,Defensive rebound by A. Tolliver,27,24
102,2,10:23.0,,A. Tolliver misses 3-pt jump shot from 26 ft,27,24
103,2,10:22.0,Defensive rebound by P. George,,27,24
104,2,10:09.0,L. Scola misses 2-pt jump shot from 10 ft,,27,24
105,2,10:07.0,,Defensive rebound by A. Drummond,27,24
106,2,9:57.0,,T. Prince misses 2-pt jump shot from 12 ft,27,24
107,2,9:56.0,,Offensive rebound by A. Drummond,27,24
108,2,9:55.0,,A. Drummond misses 2-pt tip-in from 1 ft,27,24
109,2,9:54.0,Defensive rebound by L. Scola,,27,24
110,2,9:45.0,Shooting foul by T. Prince (drawn by P. George),,27,24
111,2,9:45.0,P. George makes free throw 1 of 2,,28,24
112,2,9:45.0,P. George makes free throw 2 of 2,,29,24
113,2,9:21.0,,T. Prince misses 2-pt jump shot from 20 ft,29,24
114,2,9:18.0,Defensive rebound by L. Scola,,29,24
115,2,9:09.0,R. Stuckey makes 3-pt jump shot from 23 ft (assist by D. Sloan),,32,24
116,2,8:50.0,,T. Prince misses 2-pt jump shot from 19 ft,32,24
117,2,8:49.0,,Offensive rebound by A. Tolliver,32,24
118,2,8:34.0,,J. Lucas III makes 3-pt jump shot from 26 ft (assist by J. Meeks),32,27
119,2,8:34.0,Indiana full timeout,,32,27
120,2,8:34.0,C. Miles enters the game for P. George,,32,27
121,2,8:20.0,R. Stuckey misses 2-pt jump shot from 8 ft,,32,27
122,2,8:19.0,,Defensive rebound by A. Drummond,32,27
123,2,8:07.0,,J. Meeks makes 2-pt jump shot from 11 ft (assist by J. Lucas III),32,29
124,2,7:45.0,R. Stuckey makes 3-pt jump shot from 26 ft (assist by L. Scola),,35,29
125,2,7:45.0,Shooting foul by J. Meeks (drawn by R. Stuckey),,35,29
126,2,7:45.0,R. Stuckey makes free throw 1 of 1,,36,29
127,2,7:25.0,,A. Tolliver makes 3-pt jump shot from 22 ft (assist by J. Lucas III),36,32
128,2,7:01.0,L. Scola makes 2-pt layup at rim (assist by C. Miles),,38,32
129,2,6:47.0,,J. Meeks makes 2-pt jump shot from 6 ft (assist by J. Lucas III),38,34
130,2,6:28.0,I. Mahinmi misses 2-pt hook shot from 6 ft,,38,34
131,2,6:27.0,,Defensive rebound by A. Drummond,38,34
132,2,6:14.0,,J. Lucas III misses 3-pt jump shot from 22 ft,38,34
133,2,6:14.0,,Offensive rebound by A. Drummond,38,34
134,2,6:11.0,,Turnover by A. Drummond (bad pass; steal by L. Scola),38,34
135,2,6:08.0,C. Miles misses 2-pt jump shot from 4 ft,,38,34
136,2,6:07.0,Offensive rebound by L. Scola,,38,34
137,2,6:05.0,L. Scola makes 2-pt layup at rim,,40,34
138,2,6:04.0,,Detroit full timeout,40,34
139,2,6:04.0,G. Hill enters the game for I. Mahinmi,,40,34
140,2,6:04.0,L. Allen enters the game for D. Sloan,,40,34
141,2,6:04.0,,R. Jackson enters the game for J. Lucas III,40,34
142,2,5:53.0,,A. Drummond misses 2-pt layup from 1 ft,40,34
143,2,5:52.0,Defensive rebound by G. Hill,,40,34
144,2,5:52.0,Personal foul by R. Jackson (drawn by G. Hill),,40,34
145,2,5:52.0,,Violation by Team (delay of game),40,34
146,2,5:34.0,R. Stuckey makes 3-pt jump shot from 26 ft (assist by G. Hill),,43,34
147,2,5:15.0,,A. Drummond makes 2-pt hook shot from 6 ft (assist by A. Tolliver),43,36
148,2,5:00.0,Turnover by C. Miles (bad pass),,43,36
149,2,4:44.0,,Shooting foul by L. Allen (drawn by A. Drummond),43,36
150,2,4:44.0,,A. Drummond misses free throw 1 of 2,43,36
151,2,4:44.0,,Offensive rebound by Team,43,36
152,2,4:44.0,,K. Caldwell-Pope enters the game for T. Prince,43,36
153,2,4:44.0,,G. Monroe enters the game for A. Tolliver,43,36
154,2,4:44.0,,A. Drummond misses free throw 2 of 2,43,36
155,2,4:43.0,Defensive rebound by L. Scola,,43,36
156,2,4:29.0,C. Miles misses 3-pt jump shot from 26 ft,,43,36
157,2,4:27.0,,Defensive rebound by R. Jackson,43,36
158,2,4:18.0,,R. Jackson misses 2-pt jump shot from 7 ft,43,36
159,2,4:17.0,Defensive rebound by G. Hill,,43,36
160,2,4:01.0,L. Scola misses 2-pt jump shot from 12 ft,,43,36
161,2,4:00.0,,Defensive rebound by K. Caldwell-Pope,43,36
162,2,3:54.0,,Personal foul by G. Hill (drawn by G. Monroe),43,36
163,2,3:48.0,,Personal foul by G. Hill (drawn by R. Jackson),43,36
164,2,3:48.0,S. Hill enters the game for R. Stuckey,,43,36
165,2,3:48.0,D. West enters the game for L. Scola,,43,36
166,2,3:34.0,,K. Caldwell-Pope misses 2-pt layup from 1 ft,43,36
167,2,3:32.0,,Offensive rebound by G. Monroe,43,36
168,2,3:30.0,,G. Monroe makes 2-pt dunk at rim,43,38
169,2,3:19.0,Shooting foul by G. Monroe (drawn by C. Miles),,43,38
170,2,3:19.0,C. Miles misses free throw 1 of 2,,43,38
171,2,3:19.0,Offensive rebound by Team,,43,38
172,2,3:19.0,C. Miles makes free throw 2 of 2,,44,38
173,2,3:09.0,,Shooting foul by L. Allen (drawn by R. Jackson),44,38
174,2,3:09.0,,R. Jackson misses free throw 1 of 2,44,38
175,2,3:09.0,,Offensive rebound by Team,44,38
176,2,3:09.0,R. Stuckey enters the game for C. Miles,,44,38
177,2,3:09.0,R. Hibbert enters the game for L. Allen,,44,38
178,2,3:09.0,,R. Jackson makes free throw 2 of 2,44,39
179,2,2:55.0,R. Stuckey misses 2-pt jump shot from 5 ft (block by A. Drummond),,44,39
180,2,2:53.0,,Defensive rebound by A. Drummond,44,39
181,2,2:43.0,,G. Monroe misses 2-pt hook shot from 5 ft,44,39
182,2,2:41.0,Defensive rebound by R. Hibbert,,44,39
183,2,2:33.0,R. Stuckey misses 3-pt jump shot from 24 ft,,44,39
184,2,2:32.0,,Defensive rebound by A. Drummond,44,39
185,2,2:22.0,,J. Meeks makes 2-pt jump shot from 5 ft (assist by R. Jackson),44,41
186,2,2:01.0,D. West misses 2-pt jump shot from 5 ft,,44,41
187,2,2:00.0,Offensive rebound by R. Hibbert,,44,41
188,2,1:59.0,R. Hibbert makes 2-pt tip-in at rim,,46,41
189,2,1:41.0,Official timeout,,46,41
190,2,1:41.0,,J. Anthony enters the game for A. Drummond,46,41
191,2,1:41.0,,A. Tolliver enters the game for G. Monroe,46,41
192,2,1:36.0,,R. Jackson makes 2-pt layup from 1 ft (assist by K. Caldwell-Pope),46,43
193,2,1:22.0,Turnover by S. Hill (lost ball; steal by K. Caldwell-Pope),,46,43
194,2,1:19.0,,K. Caldwell-Pope makes 2-pt layup at rim,46,45
195,2,1:00.0,R. Hibbert makes 2-pt hook shot from 6 ft (assist by G. Hill),,48,45
196,2,0:50.0,,Turnover by J. Anthony (lost ball),48,45
197,2,0:38.0,D. West misses 2-pt jump shot from 16 ft,,48,45
198,2,0:37.0,,Defensive rebound by K. Caldwell-Pope,48,45
199,2,0:30.0,,K. Caldwell-Pope makes 2-pt jump shot from 15 ft,48,47
200,2,0:30.0,Indiana full timeout,,48,47
201,2,0:30.0,P. George enters the game for R. Hibbert,,48,47
202,2,0:09.0,P. George makes 3-pt jump shot from 27 ft (assist by G. Hill),,51,47
203,2,0:01.0,,R. Jackson misses 2-pt jump shot from 6 ft,51,47
204,2,0:00.0,,Offensive rebound by J. Anthony,51,47
205,3,11:48.0,C. Miles makes 2-pt dunk at rim (assist by G. Hill),,53,47
206,3,11:30.0,,A. Drummond makes 2-pt layup from 1 ft (assist by R. Jackson),53,49
207,3,11:13.0,C. Miles makes 2-pt jump shot from 18 ft (assist by D. West),,55,49
208,3,10:53.0,,Shooting foul by D. West (drawn by K. Caldwell-Pope),55,49
209,3,10:53.0,,K. Caldwell-Pope makes 2-pt hook shot from 4 ft,55,51
210,3,10:53.0,,K. Caldwell-Pope misses free throw 1 of 1,55,51
211,3,10:52.0,Defensive rebound by D. West,,55,51
212,3,10:27.0,D. West misses 2-pt jump shot from 10 ft,,55,51
213,3,10:26.0,,Defensive rebound by R. Jackson,55,51
214,3,10:15.0,,A. Drummond misses 2-pt hook shot from 5 ft,55,51
215,3,10:13.0,Defensive rebound by D. West,,55,51
216,3,10:01.0,R. Hibbert misses 2-pt jump shot from 5 ft (block by A. Drummond),,55,51
217,3,9:58.0,Offensive rebound by R. Hibbert,,55,51
218,3,9:55.0,Turnover by G. Hill (bad pass; steal by R. Jackson),,55,51
219,3,9:49.0,,Turnover by R. Jackson (bad pass; steal by G. Hill),55,51
220,3,9:42.0,G. Hill makes 3-pt jump shot from 26 ft (assist by C. Miles),,58,51
221,3,9:16.0,,A. Drummond misses 2-pt jump shot from 9 ft,58,51
222,3,9:15.0,,Offensive rebound by G. Monroe,58,51
223,3,9:07.0,,G. Monroe makes 2-pt hook shot from 4 ft,58,53
224,3,9:00.0,R. Hibbert makes 2-pt layup at rim (assist by D. West),,60,53
225,3,8:56.0,,Detroit full timeout,60,53
226,3,8:44.0,,G. Monroe makes 2-pt layup at rim (assist by A. Drummond),60,55
227,3,8:44.0,,Shooting foul by D. West (drawn by G. Monroe),60,55
228,3,8:44.0,,G. Monroe makes free throw 1 of 1,60,56
229,3,8:24.0,C. Miles misses 2-pt jump shot from 15 ft,,60,56
230,3,8:23.0,,Defensive rebound by C. Butler,60,56
231,3,8:19.0,,Shooting foul by R. Hibbert (drawn by A. Drummond),60,56
232,3,8:19.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),60,58
233,3,8:19.0,,A. Drummond makes free throw 1 of 1,60,59
234,3,8:08.0,D. West misses 2-pt jump shot from 14 ft,,60,59
235,3,8:08.0,,Defensive rebound by Team,60,59
236,3,7:46.0,,G. Monroe misses 2-pt jump shot from 3 ft,60,59
237,3,7:45.0,,Offensive rebound by A. Drummond,60,59
238,3,7:44.0,,A. Drummond makes 2-pt tip-in at rim,60,61
239,3,7:29.0,C. Miles makes 3-pt jump shot from 26 ft (assist by D. West),,63,61
240,3,7:11.0,,G. Monroe misses 2-pt hook shot from 5 ft,63,61
241,3,7:08.0,Defensive rebound by R. Hibbert,,63,61
242,3,7:01.0,C. Miles makes 3-pt jump shot from 23 ft (assist by D. West),,66,61
243,3,6:39.0,,C. Butler misses 2-pt jump shot from 12 ft,66,61
244,3,6:39.0,Defensive rebound by C. Miles,,66,61
245,3,6:27.0,Turnover by S. Hill (bad pass; steal by C. Butler),,66,61
246,3,6:21.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by R. Jackson),66,64
247,3,6:20.0,Indiana full timeout,,66,64
248,3,6:00.0,C. Miles misses 3-pt jump shot from 25 ft,,66,64
249,3,5:59.0,,Defensive rebound by G. Monroe,66,64
250,3,5:53.0,,C. Butler makes 3-pt jump shot from 26 ft (assist by R. Jackson),66,67
251,3,5:35.0,Offensive foul by C. Miles (drawn by K. Caldwell-Pope),,66,67
252,3,5:35.0,Turnover by C. Miles (offensive foul),,66,67
253,3,5:26.0,,Shooting foul by G. Hill (drawn by R. Jackson),66,67
254,3,5:26.0,,R. Jackson makes free throw 1 of 2,66,68
255,3,5:26.0,R. Stuckey enters the game for C. Miles,,66,68
256,3,5:26.0,,R. Jackson makes free throw 2 of 2,66,69
257,3,5:10.0,R. Hibbert makes 2-pt jump shot from 9 ft (assist by S. Hill),,68,69
258,3,4:51.0,,A. Drummond makes 2-pt hook shot from 6 ft (assist by R. Jackson),68,71
259,3,4:42.0,Personal foul by G. Monroe (drawn by D. West),,68,71
260,3,4:27.0,G. Hill misses 3-pt jump shot from 26 ft,,68,71
261,3,4:26.0,,Defensive rebound by A. Drummond,68,71
262,3,4:24.0,,Detroit full timeout,68,71
263,3,4:11.0,,G. Monroe makes 2-pt layup from 1 ft (assist by R. Jackson),68,73
264,3,3:59.0,I. Mahinmi enters the game for R. Hibbert,,68,73
265,3,3:53.0,R. Stuckey makes 2-pt layup at rim (assist by D. West),,70,73
266,3,3:34.0,,Turnover by R. Jackson (lost ball; steal by R. Stuckey),70,73
267,3,3:29.0,R. Stuckey makes 2-pt layup at rim,,72,73
268,3,3:05.0,,G. Monroe misses 2-pt layup from 2 ft,72,73
269,3,3:05.0,,Offensive rebound by Team,72,73
270,3,3:05.0,,A. Tolliver enters the game for G. Monroe,72,73
271,3,2:55.0,,C. Butler makes 3-pt jump shot from 24 ft (assist by R. Jackson),72,76
272,3,2:33.0,D. West misses 2-pt jump shot from 4 ft,,72,76
273,3,2:32.0,,Defensive rebound by A. Drummond,72,76
274,3,2:20.0,,A. Tolliver misses 2-pt layup from 1 ft,72,76
275,3,2:19.0,Defensive rebound by I. Mahinmi,,72,76
276,3,2:14.0,Shooting foul by R. Jackson (drawn by G. Hill),,72,76
277,3,2:14.0,G. Hill makes free throw 1 of 2,,73,76
278,3,2:14.0,,J. Meeks enters the game for K. Caldwell-Pope,73,76
279,3,2:14.0,L. Scola enters the game for D. West,,73,76
280,3,2:14.0,G. Hill makes free throw 2 of 2,,74,76
281,3,1:53.0,,Shooting foul by I. Mahinmi (drawn by R. Jackson),74,76
282,3,1:53.0,,R. Jackson makes free throw 1 of 2,74,77
283,3,1:53.0,,R. Jackson misses free throw 2 of 2,74,77
284,3,1:52.0,Defensive rebound by L. Scola,,74,77
285,3,1:32.0,S. Hill misses 3-pt jump shot from 27 ft,,74,77
286,3,1:31.0,,Defensive rebound by R. Jackson,74,77
287,3,1:25.0,,Offensive foul by R. Jackson (drawn by G. Hill),74,77
288,3,1:25.0,,Turnover by R. Jackson (offensive foul),74,77
289,3,1:11.0,Personal foul by R. Jackson (drawn by G. Hill),,74,77
290,3,1:11.0,,J. Lucas III enters the game for R. Jackson,74,77
291,3,1:11.0,,T. Prince enters the game for C. Butler,74,77
292,3,1:11.0,D. Sloan enters the game for G. Hill,,74,77
293,3,1:11.0,P. George enters the game for S. Hill,,74,77
294,3,1:00.0,P. George misses 3-pt jump shot from 24 ft,,74,77
295,3,0:58.0,,Defensive rebound by J. Meeks,74,77
296,3,0:48.0,,A. Tolliver misses 3-pt jump shot from 22 ft,74,77
297,3,0:47.0,Defensive rebound by D. Sloan,,74,77
298,3,0:36.0,P. George makes 3-pt jump shot from 24 ft (assist by L. Scola),,77,77
299,3,0:19.0,,J. Lucas III makes 2-pt jump shot from 7 ft,77,79
300,3,0:01.0,L. Scola misses 2-pt layup from 1 ft,,77,79
301,3,0:01.0,Offensive rebound by I. Mahinmi,,77,79
302,3,0:01.0,I. Mahinmi makes 2-pt layup at rim,,79,79
303,4,11:37.0,,A. Tolliver misses 3-pt jump shot from 22 ft,79,79
304,4,11:36.0,Defensive rebound by P. George,,79,79
305,4,11:15.0,R. Stuckey misses 2-pt jump shot from 13 ft,,79,79
306,4,11:15.0,Offensive rebound by Team,,79,79
307,4,11:07.0,Shooting foul by A. Drummond (drawn by L. Scola),,79,79
308,4,11:07.0,L. Scola makes free throw 1 of 2,,80,79
309,4,11:07.0,,G. Monroe enters the game for A. Drummond,80,79
310,4,11:07.0,L. Scola makes free throw 2 of 2,,81,79
311,4,10:53.0,,J. Meeks makes 3-pt jump shot from 27 ft (assist by G. Monroe),81,82
312,4,10:34.0,I. Mahinmi makes 2-pt dunk at rim (assist by R. Stuckey),,83,82
313,4,10:16.0,,Personal foul by I. Mahinmi (drawn by G. Monroe),83,82
314,4,10:11.0,,J. Lucas III misses 3-pt jump shot from 26 ft,83,82
315,4,10:10.0,Defensive rebound by L. Scola,,83,82
316,4,9:58.0,R. Stuckey makes 2-pt layup from 1 ft,,85,82
317,4,9:37.0,,J. Lucas III misses 2-pt layup from 2 ft,85,82
318,4,9:36.0,,Offensive rebound by G. Monroe,85,82
319,4,9:35.0,,G. Monroe misses 2-pt tip-in at rim,85,82
320,4,9:34.0,Defensive rebound by P. George,,85,82
321,4,9:28.0,P. George misses 2-pt jump shot from 5 ft,,85,82
322,4,9:26.0,Offensive rebound by L. Scola,,85,82
323,4,9:22.0,L. Scola misses 2-pt jump shot from 7 ft (block by T. Prince),,85,82
324,4,9:19.0,,Defensive rebound by G. Monroe,85,82
325,4,9:13.0,,J. Meeks misses 2-pt jump shot from 5 ft,85,82
326,4,9:12.0,,Offensive rebound by T. Prince,85,82
327,4,9:08.0,,J. Meeks makes 3-pt jump shot from 23 ft (assist by T. Prince),85,85
328,4,8:50.0,R. Stuckey misses 2-pt jump shot from 9 ft,,85,85
329,4,8:49.0,,Defensive rebound by G. Monroe,85,85
330,4,8:40.0,,T. Prince misses 2-pt layup from 1 ft,85,85
331,4,8:38.0,,Offensive rebound by G. Monroe,85,85
332,4,8:37.0,,G. Monroe makes 2-pt layup at rim,85,87
333,4,8:37.0,Indiana full timeout,,85,87
334,4,8:28.0,Turnover by D. Sloan (lost ball),,85,87
335,4,8:10.0,,J. Lucas III makes 2-pt layup at rim (assist by G. Monroe),85,89
336,4,7:57.0,Turnover by P. George (lost ball; steal by G. Monroe),,85,89
337,4,7:53.0,,G. Monroe makes 2-pt dunk at rim,85,91
338,4,7:30.0,D. Sloan misses 2-pt jump shot from 5 ft,,85,91
339,4,7:30.0,,Defensive rebound by Team,85,91
340,4,7:30.0,G. Hill enters the game for D. Sloan,,85,91
341,4,7:30.0,C. Miles enters the game for P. George,,85,91
342,4,7:19.0,,Offensive foul by G. Monroe (drawn by R. Stuckey),85,91
343,4,7:19.0,,Turnover by G. Monroe (offensive foul),85,91
344,4,7:00.0,C. Miles makes 3-pt jump shot from 26 ft (assist by G. Hill),,88,91
345,4,6:46.0,,J. Lucas III misses 2-pt jump shot from 18 ft,88,91
346,4,6:46.0,,Offensive rebound by Team,88,91
347,4,6:46.0,,Personal foul by L. Scola (drawn by G. Monroe),88,91
348,4,6:46.0,,R. Jackson enters the game for J. Lucas III,88,91
349,4,6:27.0,,T. Prince makes 2-pt layup from 1 ft (assist by G. Monroe),88,93
350,4,6:06.0,G. Hill misses 2-pt jump shot from 10 ft,,88,93
351,4,6:05.0,,Defensive rebound by T. Prince,88,93
352,4,5:56.0,,A. Tolliver misses 3-pt jump shot from 23 ft,88,93
353,4,5:55.0,Defensive rebound by C. Miles,,88,93
354,4,5:47.0,Personal foul by J. Meeks (drawn by R. Stuckey),,88,93
355,4,5:47.0,Official timeout,,88,93
356,4,5:33.0,R. Stuckey misses 2-pt jump shot from 14 ft,,88,93
357,4,5:33.0,Offensive rebound by L. Scola,,88,93
358,4,5:33.0,Personal foul by A. Tolliver (drawn by L. Scola),,88,93
359,4,5:20.0,G. Hill misses 2-pt jump shot from 4 ft,,88,93
360,4,5:19.0,,Defensive rebound by A. Tolliver,88,93
361,4,5:07.0,,R. Jackson misses 2-pt layup from 2 ft (block by I. Mahinmi),88,93
362,4,5:07.0,,Offensive rebound by Team,88,93
363,4,5:07.0,R. Hibbert enters the game for I. Mahinmi,,88,93
364,4,5:07.0,,A. Drummond enters the game for A. Tolliver,88,93
365,4,4:54.0,,R. Jackson misses 2-pt jump shot from 15 ft,88,93
366,4,4:53.0,Defensive rebound by G. Hill,,88,93
367,4,4:45.0,C. Miles makes 3-pt jump shot from 26 ft (assist by G. Hill),,91,93
368,4,4:20.0,,G. Monroe misses 2-pt jump shot from 4 ft,91,93
369,4,4:19.0,Defensive rebound by R. Hibbert,,91,93
370,4,4:11.0,Shooting foul by G. Monroe (drawn by L. Scola),,91,93
371,4,4:11.0,L. Scola makes free throw 1 of 2,,92,93
372,4,4:11.0,,K. Caldwell-Pope enters the game for T. Prince,92,93
373,4,4:11.0,L. Scola makes free throw 2 of 2,,93,93
374,4,3:59.0,,Shooting foul by L. Scola (drawn by R. Jackson),93,93
375,4,3:59.0,,R. Jackson misses free throw 1 of 2,93,93
376,4,3:59.0,,Offensive rebound by Team,93,93
377,4,3:59.0,D. West enters the game for L. Scola,,93,93
378,4,3:59.0,,R. Jackson misses free throw 2 of 2,93,93
379,4,3:57.0,Defensive rebound by C. Miles,,93,93
380,4,3:50.0,Personal foul by R. Jackson (drawn by D. West),,93,93
381,4,3:50.0,D. West makes free throw 1 of 2,,94,93
382,4,3:50.0,D. West makes free throw 2 of 2,,95,93
383,4,3:49.0,,Personal take foul by R. Hibbert (drawn by A. Drummond),95,93
384,4,3:49.0,,A. Tolliver enters the game for A. Drummond,95,93
385,4,3:39.0,,R. Jackson makes 2-pt layup at rim,95,95
