,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DENVER_ACTION,PORTLAND_SCORE,DENVER_SCORE
27,1,8:01.0,W. Matthews misses 2-pt layup from 1 ft,,9,3
28,1,8:00.0,,Defensive rebound by W. Chandler,9,3
29,1,7:47.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by A. Afflalo),9,6
30,1,7:33.0,W. Matthews misses 3-pt jump shot from 23 ft,,9,6
31,1,7:31.0,,Defensive rebound by T. Mozgov,9,6
32,1,7:25.0,,A. Afflalo misses 2-pt jump shot from 17 ft,9,6
33,1,7:24.0,Defensive rebound by L. Aldridge,,9,6
34,1,7:14.0,Turnover by D. Lillard (bad pass; steal by T. Lawson),,9,6
35,1,7:08.0,,T. Lawson makes 2-pt layup from 1 ft,9,8
36,1,6:56.0,L. Aldridge makes 2-pt jump shot from 21 ft (assist by D. Lillard),,11,8
37,1,6:36.0,,K. Faried makes 2-pt jump shot from 14 ft (assist by A. Afflalo),11,10
38,1,6:22.0,Shooting foul by T. Mozgov (drawn by L. Aldridge),,11,10
39,1,6:22.0,L. Aldridge makes free throw 1 of 2,,12,10
40,1,6:22.0,L. Aldridge misses free throw 2 of 2,,12,10
41,1,6:21.0,,Defensive rebound by T. Mozgov,12,10
42,1,6:07.0,,Turnover by T. Lawson (bad pass; steal by N. Batum),12,10
43,1,6:02.0,D. Lillard makes 2-pt layup from 2 ft,,14,10
44,1,5:53.0,,Denver full timeout,14,10
45,1,5:53.0,S. Blake enters the game for W. Matthews,,14,10
46,1,5:43.0,,K. Faried makes 2-pt layup from 1 ft (assist by A. Afflalo),14,12
47,1,5:27.0,D. Lillard misses 3-pt jump shot from 24 ft,,14,12
48,1,5:26.0,,Defensive rebound by K. Faried,14,12
49,1,5:15.0,,T. Lawson makes 2-pt jump shot from 13 ft,14,14
50,1,5:00.0,L. Aldridge makes 2-pt jump shot from 19 ft (assist by N. Batum),,16,14
51,1,4:38.0,,W. Chandler misses 2-pt jump shot from 19 ft,16,14
52,1,4:37.0,Defensive rebound by D. Lillard,,16,14
53,1,4:30.0,L. Aldridge misses 2-pt jump shot from 19 ft,,16,14
54,1,4:29.0,,Defensive rebound by Team,16,14
55,1,4:29.0,C. Kaman enters the game for R. Lopez,,16,14
56,1,4:09.0,,A. Afflalo makes 2-pt jump shot from 3 ft,16,16
57,1,3:43.0,L. Aldridge makes 2-pt jump shot from 19 ft (assist by D. Lillard),,18,16
58,1,3:21.0,,A. Afflalo makes 2-pt jump shot from 15 ft,18,18
59,1,3:21.0,,Shooting foul by D. Lillard (drawn by A. Afflalo),18,18
60,1,3:21.0,,J. Hickson enters the game for K. Faried,18,18
61,1,3:21.0,A. Crabbe enters the game for D. Lillard,,18,18
62,1,3:21.0,,A. Afflalo makes free throw 1 of 1,18,19
63,1,2:59.0,L. Aldridge misses 2-pt hook shot from 6 ft,,18,19
64,1,2:58.0,,Defensive rebound by W. Chandler,18,19
65,1,2:52.0,,T. Mozgov makes 2-pt dunk at rim (assist by W. Chandler),18,21
66,1,2:50.0,Portland full timeout,,18,21
67,1,2:50.0,W. Matthews enters the game for N. Batum,,18,21
68,1,2:50.0,,G. Harris enters the game for A. Afflalo,18,21
69,1,2:33.0,L. Aldridge makes 2-pt layup from 1 ft,,20,21
70,1,2:33.0,Shooting foul by T. Mozgov (drawn by L. Aldridge),,20,21
71,1,2:33.0,,D. Gallinari enters the game for W. Chandler,20,21
72,1,2:33.0,L. Aldridge makes free throw 1 of 1,,21,21
73,1,2:15.0,,J. Hickson makes 2-pt jump shot from 14 ft (assist by T. Lawson),21,23
74,1,2:04.0,Turnover by S. Blake (bad pass; steal by G. Harris),,21,23
75,1,1:59.0,,Shooting foul by W. Matthews (drawn by G. Harris),21,23
76,1,1:59.0,,G. Harris makes free throw 1 of 2,21,24
77,1,1:59.0,,D. Arthur enters the game for T. Mozgov,21,24
78,1,1:59.0,,G. Harris makes free throw 2 of 2,21,25
79,1,1:42.0,C. Kaman misses 2-pt jump shot from 18 ft,,21,25
80,1,1:41.0,,Defensive rebound by T. Lawson,21,25
81,1,1:31.0,,J. Hickson makes 2-pt layup from 2 ft (assist by T. Lawson),21,27
82,1,1:10.0,C. Kaman misses 2-pt hook shot from 4 ft,,21,27
83,1,1:09.0,,Defensive rebound by G. Harris,21,27
84,1,1:05.0,,Personal foul by S. Blake (drawn by T. Lawson),21,27
85,1,1:05.0,,T. Lawson makes free throw 1 of 2,21,28
86,1,1:05.0,,T. Lawson misses free throw 2 of 2,21,28
87,1,1:02.0,Defensive rebound by L. Aldridge,,21,28
88,1,0:45.0,L. Aldridge misses 2-pt jump shot from 14 ft,,21,28
89,1,0:44.0,,Defensive rebound by D. Gallinari,21,28
90,1,0:37.0,,Shooting foul by C. Kaman (drawn by J. Hickson),21,28
91,1,0:37.0,,J. Hickson makes 2-pt dunk at rim (assist by G. Harris),21,30
92,1,0:37.0,,J. Hickson makes free throw 1 of 1,21,31
93,1,0:15.0,W. Matthews makes 2-pt jump shot from 23 ft,,23,31
94,1,0:02.0,,T. Lawson misses 2-pt jump shot from 21 ft,23,31
95,1,0:01.0,Defensive rebound by S. Blake,,23,31
96,2,11:46.0,,D. Arthur misses 3-pt jump shot from 25 ft,23,31
97,2,11:44.0,Defensive rebound by W. Matthews,,23,31
98,2,11:36.0,Offensive foul by W. Matthews (drawn by G. Harris),,23,31
99,2,11:36.0,Turnover by W. Matthews (offensive foul),,23,31
100,2,11:25.0,,D. Gallinari misses 2-pt layup from 2 ft (block by C. Kaman),23,31
101,2,11:23.0,Defensive rebound by C. Kaman,,23,31
102,2,11:19.0,W. Matthews misses 3-pt jump shot from 23 ft,,23,31
103,2,11:18.0,Offensive rebound by J. Freeland,,23,31
104,2,10:52.0,W. Matthews misses 3-pt jump shot from 23 ft,,23,31
105,2,10:52.0,,Defensive rebound by D. Arthur,23,31
106,2,10:44.0,,D. Arthur makes 2-pt layup from 1 ft,23,33
107,2,10:37.0,Personal block foul by D. Gallinari (drawn by W. Matthews),,23,33
108,2,10:26.0,Turnover by C. Kaman (lost ball; steal by N. Robinson),,23,33
109,2,10:22.0,,G. Harris misses 2-pt layup at rim,23,33
110,2,10:20.0,Defensive rebound by A. Crabbe,,23,33
111,2,10:15.0,A. Crabbe misses 2-pt jump shot from 22 ft,,23,33
112,2,10:14.0,,Defensive rebound by J. Hickson,23,33
113,2,10:06.0,,N. Robinson misses 3-pt jump shot from 24 ft,23,33
114,2,10:05.0,,Offensive rebound by D. Arthur,23,33
115,2,10:03.0,,Shooting foul by C. Kaman (drawn by D. Arthur),23,33
116,2,10:03.0,,D. Arthur makes free throw 1 of 2,23,34
117,2,10:03.0,,D. Arthur makes free throw 2 of 2,23,35
118,2,9:49.0,Turnover by A. Crabbe (bad pass),,23,35
119,2,9:31.0,,G. Harris misses 3-pt jump shot from 23 ft,23,35
120,2,9:30.0,Defensive rebound by J. Freeland,,23,35
121,2,9:18.0,S. Blake makes 2-pt jump shot from 20 ft,,25,35
122,2,8:54.0,,N. Robinson misses 2-pt jump shot from 17 ft,25,35
123,2,8:53.0,Defensive rebound by J. Freeland,,25,35
124,2,8:50.0,J. Freeland misses 2-pt jump shot from 13 ft,,25,35
125,2,8:49.0,,Defensive rebound by D. Gallinari,25,35
126,2,8:45.0,,N. Robinson misses 3-pt jump shot from 26 ft,25,35
127,2,8:44.0,Defensive rebound by A. Crabbe,,25,35
128,2,8:27.0,W. Matthews makes 2-pt jump shot from 14 ft,,27,35
129,2,8:18.0,,Denver full timeout,27,35
130,2,8:18.0,D. Lillard enters the game for W. Matthews,,27,35
131,2,8:18.0,N. Batum enters the game for S. Blake,,27,35
132,2,8:18.0,,A. Afflalo enters the game for G. Harris,27,35
133,2,8:17.0,,Turnover by D. Arthur (bad pass; steal by J. Freeland),27,35
134,2,7:57.0,C. Kaman makes 2-pt jump shot from 3 ft,,29,35
135,2,7:47.0,,Personal foul by A. Crabbe (drawn by A. Afflalo),29,35
136,2,7:42.0,,N. Robinson misses 2-pt layup from 1 ft,29,35
137,2,7:41.0,,Offensive rebound by J. Hickson,29,35
138,2,7:41.0,,J. Hickson makes 2-pt tip-in from 1 ft,29,37
139,2,7:24.0,Personal foul by J. Hickson (drawn by C. Kaman),,29,37
140,2,7:24.0,Turnover by C. Kaman (step out of bounds),,29,37
141,2,6:56.0,,N. Robinson misses 2-pt layup from 1 ft,29,37
142,2,6:55.0,Defensive rebound by J. Freeland,,29,37
143,2,6:48.0,Turnover by J. Freeland (bad pass; steal by D. Arthur),,29,37
144,2,6:43.0,,Turnover by J. Hickson (bad pass; steal by N. Batum),29,37
145,2,6:37.0,Personal foul by N. Robinson (drawn by D. Lillard),,29,37
146,2,6:37.0,,T. Lawson enters the game for J. Hickson,29,37
147,2,6:37.0,,K. Faried enters the game for D. Arthur,29,37
148,2,6:37.0,,T. Mozgov enters the game for N. Robinson,29,37
149,2,6:37.0,R. Lopez enters the game for C. Kaman,,29,37
150,2,6:32.0,R. Lopez makes 2-pt layup at rim (assist by D. Lillard),,31,37
151,2,6:21.0,,A. Afflalo misses 2-pt jump shot from 17 ft (block by A. Crabbe),31,37
152,2,6:20.0,,Offensive rebound by D. Gallinari,31,37
153,2,6:11.0,,D. Gallinari makes 2-pt jump shot from 19 ft,31,39
154,2,5:54.0,D. Lillard misses 2-pt jump shot from 4 ft,,31,39
155,2,5:52.0,Offensive rebound by R. Lopez,,31,39
156,2,5:49.0,N. Batum misses 3-pt jump shot from 24 ft,,31,39
157,2,5:48.0,,Defensive rebound by T. Lawson,31,39
158,2,5:39.0,,D. Gallinari makes 3-pt jump shot from 24 ft (assist by T. Lawson),31,42
159,2,5:28.0,Portland full timeout,,31,42
160,2,5:28.0,L. Aldridge enters the game for J. Freeland,,31,42
161,2,5:16.0,L. Aldridge makes 2-pt jump shot from 19 ft (assist by N. Batum),,33,42
162,2,4:56.0,,T. Mozgov makes 2-pt hook shot from 4 ft,33,44
163,2,4:40.0,Shooting foul by T. Mozgov (drawn by L. Aldridge),,33,44
164,2,4:40.0,L. Aldridge makes free throw 1 of 2,,34,44
165,2,4:40.0,,J. Hickson enters the game for T. Mozgov,34,44
166,2,4:40.0,L. Aldridge makes free throw 2 of 2,,35,44
167,2,4:28.0,,T. Lawson makes 2-pt jump shot from 15 ft,35,46
168,2,4:18.0,L. Aldridge misses 2-pt jump shot from 18 ft,,35,46
169,2,4:17.0,,Defensive rebound by J. Hickson,35,46
170,2,4:08.0,,D. Gallinari makes 2-pt jump shot from 21 ft (assist by T. Lawson),35,48
171,2,3:58.0,D. Lillard makes 2-pt layup from 1 ft,,37,48
172,2,3:58.0,Shooting foul by T. Lawson (drawn by D. Lillard),,37,48
173,2,3:58.0,W. Matthews enters the game for A. Crabbe,,37,48
174,2,3:58.0,D. Lillard makes free throw 1 of 1,,38,48
175,2,3:40.0,,D. Gallinari misses 2-pt jump shot from 21 ft,38,48
176,2,3:39.0,Defensive rebound by D. Lillard,,38,48
177,2,3:29.0,Shooting foul by K. Faried (drawn by L. Aldridge),,38,48
178,2,3:29.0,L. Aldridge makes free throw 1 of 2,,39,48
179,2,3:29.0,,W. Chandler enters the game for D. Gallinari,39,48
180,2,3:29.0,L. Aldridge makes free throw 2 of 2,,40,48
181,2,3:17.0,,Turnover by J. Hickson (traveling),40,48
182,2,3:05.0,L. Aldridge misses 2-pt jump shot from 21 ft,,40,48
183,2,3:01.0,,Defensive rebound by K. Faried,40,48
184,2,3:01.0,,Personal foul by D. Lillard (drawn by T. Lawson),40,48
185,2,3:01.0,S. Blake enters the game for D. Lillard,,40,48
186,2,2:49.0,,K. Faried misses 2-pt hook shot from 6 ft,40,48
187,2,2:48.0,Defensive rebound by L. Aldridge,,40,48
188,2,2:38.0,,Violation by J. Hickson (def goaltending),40,48
189,2,2:38.0,L. Aldridge makes 2-pt layup from 1 ft,,42,48
190,2,2:38.0,Shooting foul by A. Afflalo (drawn by L. Aldridge),,42,48
191,2,2:38.0,Official timeout,,42,48
192,2,2:38.0,L. Aldridge misses free throw 1 of 1,,42,48
193,2,2:37.0,,Defensive rebound by J. Hickson,42,48
194,2,2:18.0,,W. Chandler makes 2-pt jump shot from 6 ft,42,50
195,2,2:03.0,L. Aldridge makes 2-pt jump shot from 17 ft (assist by N. Batum),,44,50
196,2,1:46.0,,Personal foul by S. Blake (drawn by K. Faried),44,50
197,2,1:38.0,,T. Lawson makes 2-pt jump shot from 10 ft,44,52
198,2,1:38.0,,Shooting foul by S. Blake (drawn by T. Lawson),44,52
199,2,1:38.0,,T. Lawson misses free throw 1 of 1,44,52
200,2,1:36.0,Defensive rebound by L. Aldridge,,44,52
201,2,1:22.0,L. Aldridge makes 2-pt jump shot from 18 ft (assist by N. Batum),,46,52
202,2,1:05.0,,K. Faried makes 2-pt dunk at rim (assist by T. Lawson),46,54
203,2,0:46.0,R. Lopez makes 2-pt layup at rim (assist by N. Batum),,48,54
204,2,0:37.0,,T. Lawson misses 2-pt jump shot from 15 ft,48,54
205,2,0:36.0,Defensive rebound by N. Batum,,48,54
206,2,0:26.0,R. Lopez makes 2-pt layup from 1 ft (assist by N. Batum),,50,54
207,2,0:04.0,,T. Lawson makes 2-pt jump shot from 15 ft,50,56
208,2,0:01.0,L. Aldridge misses 3-pt jump shot from 26 ft,,50,56
209,2,0:00.0,Offensive rebound by Team,,50,56
210,3,11:40.0,,K. Faried makes 2-pt hook shot from 6 ft (assist by T. Lawson),50,58
211,3,11:25.0,Turnover by N. Batum (bad pass),,50,58
212,3,11:04.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by T. Lawson),50,61
213,3,10:47.0,N. Batum makes 2-pt layup from 1 ft (assist by W. Matthews),,52,61
214,3,10:32.0,,T. Lawson misses 2-pt jump shot from 12 ft,52,61
215,3,10:31.0,Defensive rebound by Team,,52,61
216,3,10:21.0,W. Matthews misses 3-pt jump shot from 25 ft,,52,61
217,3,10:20.0,,Defensive rebound by T. Mozgov,52,61
218,3,10:10.0,,Turnover by W. Chandler (traveling),52,61
219,3,9:57.0,N. Batum misses 3-pt jump shot from 25 ft,,52,61
220,3,9:56.0,,Defensive rebound by W. Chandler,52,61
221,3,9:46.0,,Shooting foul by R. Lopez (drawn by T. Mozgov),52,61
222,3,9:46.0,,T. Mozgov makes free throw 1 of 2,52,62
223,3,9:46.0,,T. Mozgov misses free throw 2 of 2,52,62
224,3,9:46.0,,Offensive rebound by W. Chandler,52,62
225,3,9:35.0,,A. Afflalo makes 2-pt jump shot from 11 ft,52,64
226,3,9:25.0,D. Lillard misses 3-pt jump shot from 27 ft,,52,64
227,3,9:22.0,Offensive rebound by Team,,52,64
228,3,9:08.0,L. Aldridge misses 2-pt jump shot from 5 ft,,52,64
229,3,9:07.0,,Defensive rebound by K. Faried,52,64
230,3,9:00.0,,Shooting foul by D. Lillard (drawn by T. Lawson),52,64
231,3,9:00.0,,T. Lawson misses free throw 1 of 2,52,64
232,3,9:00.0,,Offensive rebound by Team,52,64
233,3,9:00.0,S. Blake enters the game for D. Lillard,,52,64
234,3,9:00.0,,T. Lawson makes free throw 2 of 2,52,65
235,3,8:39.0,S. Blake makes 3-pt jump shot from 23 ft (assist by N. Batum),,55,65
236,3,8:27.0,,K. Faried misses 2-pt hook shot from 9 ft,55,65
237,3,8:26.0,Defensive rebound by S. Blake,,55,65
238,3,8:24.0,Turnover by S. Blake (bad pass; steal by T. Lawson),,55,65
239,3,8:17.0,,T. Lawson makes 3-pt jump shot from 23 ft (assist by A. Afflalo),55,68
240,3,8:01.0,Shooting foul by T. Mozgov (drawn by W. Matthews),,55,68
241,3,8:01.0,W. Matthews makes free throw 1 of 2,,56,68
242,3,8:01.0,W. Matthews makes free throw 2 of 2,,57,68
243,3,7:49.0,,Turnover by T. Lawson (bad pass; steal by N. Batum),57,68
244,3,7:41.0,S. Blake makes 3-pt jump shot from 23 ft (assist by N. Batum),,60,68
245,3,7:23.0,,W. Chandler makes 3-pt jump shot from 26 ft (assist by T. Lawson),60,71
246,3,7:05.0,N. Batum misses 2-pt jump shot from 20 ft,,60,71
247,3,7:04.0,,Defensive rebound by T. Mozgov,60,71
248,3,6:56.0,,T. Lawson misses 2-pt jump shot from 19 ft,60,71
249,3,6:55.0,,Offensive rebound by T. Mozgov,60,71
250,3,6:51.0,,W. Chandler makes 2-pt jump shot from 18 ft (assist by T. Mozgov),60,73
251,3,6:51.0,Portland full timeout,,60,73
252,3,6:38.0,L. Aldridge misses 2-pt jump shot from 11 ft,,60,73
253,3,6:37.0,,Defensive rebound by K. Faried,60,73
254,3,6:26.0,,Turnover by T. Mozgov (traveling),60,73
255,3,6:07.0,W. Matthews makes 2-pt jump shot from 6 ft,,62,73
256,3,5:47.0,,A. Afflalo misses 2-pt jump shot from 10 ft,62,73
257,3,5:46.0,Defensive rebound by L. Aldridge,,62,73
258,3,5:32.0,Turnover by N. Batum (bad pass; steal by W. Chandler),,62,73
259,3,5:27.0,,A. Afflalo makes 2-pt layup from 1 ft (assist by T. Lawson),62,75
260,3,5:27.0,,Shooting foul by N. Batum (drawn by A. Afflalo),62,75
261,3,5:27.0,D. Lillard enters the game for W. Matthews,,62,75
262,3,5:27.0,,J. Hickson enters the game for T. Mozgov,62,75
263,3,5:27.0,,A. Afflalo makes free throw 1 of 1,62,76
264,3,5:09.0,S. Blake makes 2-pt layup from 2 ft,,64,76
265,3,5:00.0,,A. Afflalo makes 2-pt jump shot from 14 ft (assist by T. Lawson),64,78
266,3,4:45.0,D. Lillard makes 2-pt jump shot from 19 ft,,66,78
267,3,4:34.0,,A. Afflalo misses 2-pt layup from 1 ft (block by L. Aldridge),66,78
268,3,4:33.0,Defensive rebound by S. Blake,,66,78
269,3,4:23.0,D. Lillard makes 2-pt jump shot from 15 ft (assist by S. Blake),,68,78
270,3,4:01.0,,W. Chandler misses 3-pt jump shot from 25 ft,68,78
271,3,4:00.0,Defensive rebound by L. Aldridge,,68,78
272,3,3:53.0,D. Lillard makes 3-pt jump shot from 25 ft,,71,78
273,3,3:53.0,Shooting foul by A. Afflalo (drawn by D. Lillard),,71,78
274,3,3:53.0,A. Crabbe enters the game for N. Batum,,71,78
275,3,3:53.0,D. Lillard makes free throw 1 of 1,,72,78
276,3,3:51.0,,Denver full timeout,72,78
277,3,3:51.0,C. Kaman enters the game for R. Lopez,,72,78
278,3,3:36.0,,A. Afflalo misses 3-pt jump shot from 25 ft,72,78
279,3,3:35.0,Defensive rebound by Team,,72,78
280,3,3:35.0,,Loose ball foul by W. Chandler (drawn by A. Crabbe),72,78
281,3,3:35.0,,D. Arthur enters the game for K. Faried,72,78
282,3,3:13.0,C. Kaman misses 2-pt jump shot from 5 ft,,72,78
283,3,3:11.0,,Defensive rebound by J. Hickson,72,78
284,3,3:02.0,,Turnover by D. Arthur (traveling),72,78
285,3,2:44.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by D. Lillard),,74,78
286,3,2:30.0,,Turnover by A. Afflalo (traveling),74,78
287,3,2:30.0,W. Matthews enters the game for S. Blake,,74,78
288,3,2:14.0,C. Kaman makes 2-pt layup from 2 ft (assist by D. Lillard),,76,78
289,3,1:59.0,,D. Arthur misses 2-pt jump shot from 18 ft,76,78
290,3,1:58.0,Defensive rebound by L. Aldridge,,76,78
291,3,1:39.0,D. Lillard misses 3-pt jump shot from 27 ft,,76,78
292,3,1:38.0,,Defensive rebound by W. Chandler,76,78
293,3,1:35.0,,W. Chandler makes 2-pt layup from 1 ft,76,80
294,3,1:35.0,,Shooting foul by A. Crabbe (drawn by W. Chandler),76,80
295,3,1:35.0,,W. Chandler makes free throw 1 of 1,76,81
296,3,1:17.0,L. Aldridge misses 2-pt jump shot from 15 ft,,76,81
297,3,1:14.0,Offensive rebound by D. Lillard,,76,81
298,3,1:04.0,Personal foul by W. Chandler (drawn by C. Kaman),,76,81
299,3,1:04.0,,D. Gallinari enters the game for A. Afflalo,76,81
300,3,1:04.0,A. Crabbe misses 2-pt jump shot from 22 ft,,76,81
301,3,1:02.0,,Defensive rebound by J. Hickson,76,81
302,3,0:49.0,,D. Arthur makes 2-pt jump shot from 20 ft (assist by T. Lawson),76,83
303,3,0:30.0,L. Aldridge makes 2-pt layup from 2 ft (assist by A. Crabbe),,78,83
304,3,0:05.0,,T. Lawson misses 2-pt jump shot from 4 ft,78,83
305,3,0:04.0,,Offensive rebound by W. Chandler,78,83
306,3,0:03.0,,W. Chandler makes 2-pt layup from 1 ft,78,85
307,3,0:01.0,W. Matthews misses 3-pt jump shot from 25 ft,,78,85
308,3,0:00.0,Offensive rebound by Team,,78,85
309,4,11:49.0,D. Lillard misses 3-pt jump shot from 24 ft,,78,85
310,4,11:48.0,Offensive rebound by Team,,78,85
311,4,11:33.0,Turnover by J. Freeland (bad pass; steal by W. Chandler),,78,85
312,4,11:19.0,,J. Hickson misses 2-pt layup from 1 ft,78,85
313,4,11:19.0,Defensive rebound by A. Crabbe,,78,85
314,4,11:03.0,J. Freeland makes 2-pt layup from 2 ft (assist by D. Lillard),,80,85
315,4,10:44.0,,J. Hickson misses 2-pt layup from 1 ft,80,85
316,4,10:43.0,Defensive rebound by J. Freeland,,80,85
317,4,10:37.0,D. Lillard misses 2-pt layup from 1 ft,,80,85
318,4,10:36.0,,Defensive rebound by J. Hickson,80,85
319,4,10:28.0,,J. Hickson misses 2-pt jump shot from 4 ft (block by J. Freeland),80,85
320,4,10:27.0,,Offensive rebound by W. Chandler,80,85
321,4,10:20.0,,Shooting foul by A. Crabbe (drawn by D. Gallinari),80,85
322,4,10:20.0,,D. Gallinari makes free throw 1 of 2,80,86
323,4,10:20.0,,D. Gallinari makes free throw 2 of 2,80,87
324,4,10:10.0,C. Kaman misses 2-pt layup from 2 ft,,80,87
325,4,10:09.0,,Defensive rebound by D. Gallinari,80,87
326,4,10:02.0,,Personal foul by A. Crabbe (drawn by D. Gallinari),80,87
327,4,10:02.0,N. Batum enters the game for A. Crabbe,,80,87
328,4,9:49.0,,T. Lawson makes 3-pt jump shot from 27 ft (assist by D. Arthur),80,90
329,4,9:28.0,W. Matthews misses 3-pt jump shot from 23 ft,,80,90
330,4,9:27.0,,Defensive rebound by W. Chandler,80,90
331,4,9:19.0,,W. Chandler misses 2-pt jump shot from 16 ft,80,90
332,4,9:18.0,Defensive rebound by J. Freeland,,80,90
333,4,9:10.0,Turnover by D. Lillard (bad pass; steal by D. Gallinari),,80,90
334,4,9:02.0,,D. Gallinari misses 3-pt jump shot from 24 ft,80,90
335,4,9:01.0,Defensive rebound by J. Freeland,,80,90
336,4,8:51.0,D. Lillard misses 2-pt layup from 1 ft (block by J. Hickson),,80,90
337,4,8:50.0,Offensive rebound by Team,,80,90
338,4,8:50.0,Official timeout,,80,90
339,4,8:50.0,R. Lopez enters the game for C. Kaman,,80,90
340,4,8:50.0,L. Aldridge enters the game for J. Freeland,,80,90
341,4,8:50.0,,A. Afflalo enters the game for W. Chandler,80,90
342,4,8:45.0,N. Batum makes 2-pt jump shot from 19 ft (assist by R. Lopez),,82,90
343,4,8:30.0,,D. Gallinari misses 2-pt jump shot from 6 ft (block by L. Aldridge),82,90
344,4,8:29.0,Defensive rebound by W. Matthews,,82,90
345,4,8:21.0,Personal foul by J. Hickson (drawn by L. Aldridge),,82,90
346,4,8:21.0,S. Blake enters the game for W. Matthews,,82,90
347,4,8:14.0,,Violation by J. Hickson (def goaltending),82,90
348,4,8:14.0,R. Lopez makes 2-pt layup from 1 ft (assist by N. Batum),,84,90
349,4,8:05.0,,Personal foul by D. Lillard (drawn by T. Lawson),84,90
350,4,8:05.0,,T. Mozgov enters the game for D. Arthur,84,90
351,4,7:51.0,,D. Gallinari misses 3-pt jump shot from 26 ft,84,90
352,4,7:50.0,Defensive rebound by L. Aldridge,,84,90
353,4,7:26.0,L. Aldridge makes 2-pt jump shot from 17 ft (assist by S. Blake),,86,90
354,4,7:12.0,,T. Lawson makes 3-pt jump shot from 25 ft,86,93
355,4,6:55.0,L. Aldridge misses 2-pt layup from 1 ft (block by T. Mozgov),,86,93
356,4,6:54.0,,Defensive rebound by T. Lawson,86,93
357,4,6:54.0,,Personal foul by S. Blake (drawn by T. Lawson),86,93
358,4,6:54.0,W. Matthews enters the game for D. Lillard,,86,93
359,4,6:44.0,,T. Lawson misses 2-pt jump shot from 15 ft,86,93
360,4,6:43.0,Defensive rebound by L. Aldridge,,86,93
361,4,6:31.0,L. Aldridge misses 2-pt layup from 1 ft,,86,93
362,4,6:29.0,Offensive rebound by Team,,86,93
363,4,6:19.0,S. Blake makes 3-pt jump shot from 24 ft,,89,93
364,4,5:57.0,,A. Afflalo makes 2-pt layup from 2 ft,89,95
365,4,5:44.0,Shooting foul by T. Lawson (drawn by W. Matthews),,89,95
366,4,5:44.0,,Denver full timeout,89,95
367,4,5:44.0,W. Matthews makes free throw 1 of 2,,90,95
368,4,5:44.0,W. Matthews makes free throw 2 of 2,,91,95
369,4,5:26.0,,T. Mozgov makes 2-pt hook shot from 5 ft (assist by T. Lawson),91,97
370,4,5:04.0,N. Batum misses 3-pt jump shot from 27 ft,,91,97
371,4,5:03.0,,Defensive rebound by T. Lawson,91,97
372,4,4:56.0,,Offensive foul by T. Lawson (drawn by S. Blake),91,97
373,4,4:56.0,,Turnover by T. Lawson (offensive foul),91,97
374,4,4:56.0,,W. Chandler enters the game for D. Gallinari,91,97
375,4,4:37.0,L. Aldridge makes 2-pt layup from 1 ft,,93,97
376,4,4:21.0,,W. Chandler misses 3-pt jump shot from 22 ft,93,97
377,4,4:20.0,Defensive rebound by R. Lopez,,93,97
378,4,4:11.0,W. Matthews makes 3-pt jump shot from 26 ft (assist by S. Blake),,96,97
