,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,MEMPHIS_ACTION,MINNESOTA_SCORE,MEMPHIS_SCORE
43,1,6:42.0,,Z. Randolph makes 2-pt jump shot from 22 ft (assist by B. Udrih),10,17
44,1,6:40.0,Minnesota full timeout,,10,17
45,1,6:33.0,Personal foul by C. Lee (drawn by C. Brewer),,10,17
46,1,6:27.0,Shooting foul by T. Allen (drawn by A. Wiggins),,10,17
47,1,6:27.0,A. Wiggins misses free throw 1 of 2,,10,17
48,1,6:27.0,Offensive rebound by Team,,10,17
49,1,6:27.0,,Q. Pondexter enters the game for T. Allen,10,17
50,1,6:27.0,A. Wiggins makes free throw 2 of 2,,11,17
51,1,6:14.0,,C. Lee misses 2-pt jump shot from 6 ft,11,17
52,1,6:13.0,,Offensive rebound by C. Lee,11,17
53,1,6:12.0,,Turnover by C. Lee (bad pass),11,17
54,1,5:55.0,A. Wiggins misses 2-pt jump shot from 13 ft,,11,17
55,1,5:53.0,,Defensive rebound by Z. Randolph,11,17
56,1,5:39.0,,Z. Randolph makes 2-pt layup at rim (assist by Q. Pondexter),11,19
57,1,5:18.0,Turnover by N. Peković (traveling),,11,19
58,1,5:03.0,,Shooting foul by A. Wiggins (drawn by Q. Pondexter),11,19
59,1,5:03.0,,Q. Pondexter misses free throw 1 of 2,11,19
60,1,5:03.0,,Offensive rebound by Team,11,19
61,1,5:03.0,G. Dieng enters the game for N. Peković,,11,19
62,1,5:03.0,M. Williams enters the game for C. Brewer,,11,19
63,1,5:03.0,,Q. Pondexter makes free throw 2 of 2,11,20
64,1,4:50.0,T. Young makes 3-pt jump shot from 24 ft (assist by R. Rubio),,14,20
65,1,4:36.0,,Q. Pondexter misses 3-pt jump shot from 25 ft,14,20
66,1,4:34.0,,Offensive rebound by Z. Randolph,14,20
67,1,4:34.0,,Z. Randolph misses 2-pt tip-in at rim (block by G. Dieng),14,20
68,1,4:30.0,,Offensive rebound by Z. Randolph,14,20
69,1,4:30.0,,Z. Randolph makes 2-pt layup from 1 ft,14,22
70,1,4:06.0,T. Young makes 2-pt layup from 2 ft,,16,22
71,1,3:50.0,,Turnover by K. Koufos (lost ball; steal by M. Williams),16,22
72,1,3:49.0,Personal take foul by B. Udrih (drawn by M. Williams),,16,22
73,1,3:49.0,M. Williams makes free throw 1 of 2,,17,22
74,1,3:49.0,M. Williams makes free throw 2 of 2,,18,22
75,1,3:46.0,,Memphis full timeout,18,22
76,1,3:46.0,,V. Carter enters the game for Z. Randolph,18,22
77,1,3:46.0,,J. Leuer enters the game for C. Lee,18,22
78,1,3:35.0,,V. Carter misses 2-pt layup from 1 ft (block by G. Dieng),18,22
79,1,3:33.0,Defensive rebound by A. Wiggins,,18,22
80,1,3:23.0,M. Williams makes 2-pt jump shot from 20 ft,,20,22
81,1,3:02.0,,Turnover by B. Udrih (lost ball),20,22
82,1,3:02.0,S. Muhammad enters the game for A. Wiggins,,20,22
83,1,2:40.0,T. Young misses 2-pt jump shot from 7 ft (block by J. Leuer),,20,22
84,1,2:38.0,,Defensive rebound by K. Koufos,20,22
85,1,2:29.0,,V. Carter misses 3-pt jump shot from 25 ft,20,22
86,1,2:28.0,Defensive rebound by R. Rubio,,20,22
87,1,2:25.0,Personal foul by V. Carter (drawn by S. Muhammad),,20,22
88,1,2:25.0,S. Muhammad makes free throw 1 of 2,,21,22
89,1,2:25.0,,M. Gasol enters the game for K. Koufos,21,22
90,1,2:25.0,A. Bennett enters the game for T. Young,,21,22
91,1,2:25.0,S. Muhammad misses free throw 2 of 2,,21,22
92,1,2:23.0,Offensive rebound by S. Muhammad,,21,22
93,1,2:20.0,R. Rubio misses 2-pt jump shot from 20 ft,,21,22
94,1,2:19.0,,Defensive rebound by J. Leuer,21,22
95,1,2:03.0,,Shooting foul by G. Dieng (drawn by M. Gasol),21,22
96,1,2:03.0,,M. Gasol makes free throw 1 of 2,21,23
97,1,2:03.0,,M. Gasol misses free throw 2 of 2,21,23
98,1,2:02.0,Defensive rebound by S. Muhammad,,21,23
99,1,1:51.0,Shooting foul by Q. Pondexter (drawn by M. Williams),,21,23
100,1,1:51.0,M. Williams makes free throw 1 of 2,,22,23
101,1,1:51.0,M. Williams makes free throw 2 of 2,,23,23
102,1,1:33.0,,B. Udrih misses 2-pt jump shot from 16 ft,23,23
103,1,1:32.0,Defensive rebound by A. Bennett,,23,23
104,1,1:24.0,S. Muhammad makes 2-pt layup from 1 ft (assist by M. Williams),,25,23
105,1,1:18.0,,Memphis full timeout,25,23
106,1,1:18.0,,T. Allen enters the game for Q. Pondexter,25,23
107,1,1:07.0,,M. Gasol misses 2-pt hook shot from 7 ft,25,23
108,1,1:05.0,Defensive rebound by G. Dieng,,25,23
109,1,0:59.0,A. Bennett misses 2-pt jump shot from 21 ft,,25,23
110,1,0:58.0,Offensive rebound by G. Dieng,,25,23
111,1,0:46.0,S. Muhammad misses 2-pt dunk at rim,,25,23
112,1,0:45.0,,Defensive rebound by T. Allen,25,23
113,1,0:39.0,,T. Allen makes 2-pt layup at rim,25,25
114,1,0:16.0,G. Dieng makes 2-pt jump shot from 10 ft,,27,25
115,1,0:00.0,,V. Carter misses 3-pt jump shot from 27 ft,27,25
116,1,0:00.0,,Offensive rebound by Team,27,25
117,2,11:44.0,A. Bennett misses 2-pt jump shot from 13 ft,,27,25
118,2,11:43.0,Offensive rebound by S. Muhammad,,27,25
119,2,11:43.0,Shooting foul by V. Carter (drawn by S. Muhammad),,27,25
120,2,11:43.0,S. Muhammad misses free throw 1 of 2,,27,25
121,2,11:43.0,Offensive rebound by Team,,27,25
122,2,11:43.0,S. Muhammad makes free throw 2 of 2,,28,25
123,2,11:26.0,,M. Gasol makes 2-pt layup at rim (assist by T. Allen),28,27
124,2,11:10.0,C. Budinger misses 2-pt jump shot from 22 ft,,28,27
125,2,11:09.0,Offensive rebound by G. Dieng,,28,27
126,2,11:01.0,Offensive foul by M. Williams (drawn by M. Conley),,28,27
127,2,11:01.0,Turnover by M. Williams (offensive foul),,28,27
128,2,10:45.0,,M. Gasol misses 2-pt jump shot from 5 ft,28,27
129,2,10:44.0,Defensive rebound by G. Dieng,,28,27
130,2,10:34.0,M. Williams makes 2-pt jump shot from 14 ft,,30,27
131,2,10:24.0,,Turnover by T. Allen (palming),30,27
132,2,10:07.0,Turnover by S. Muhammad (lost ball),,30,27
133,2,9:52.0,,M. Gasol makes 2-pt dunk at rim (assist by V. Carter),30,29
134,2,9:51.0,Minnesota full timeout,,30,29
135,2,9:51.0,N. Peković enters the game for G. Dieng,,30,29
136,2,9:40.0,Turnover by A. Bennett (traveling),,30,29
137,2,9:25.0,,M. Conley misses 2-pt jump shot from 4 ft,30,29
138,2,9:23.0,,Offensive rebound by Team,30,29
139,2,9:12.0,,M. Gasol makes 2-pt jump shot from 20 ft (assist by M. Conley),30,31
140,2,8:55.0,Turnover by A. Bennett (lost ball),,30,31
141,2,8:42.0,,M. Conley makes 2-pt layup from 1 ft,30,33
142,2,8:23.0,A. Bennett makes 2-pt dunk at rim (assist by S. Muhammad),,32,33
143,2,8:05.0,,V. Carter misses 3-pt jump shot from 25 ft,32,33
144,2,8:03.0,,Offensive rebound by M. Gasol,32,33
145,2,7:58.0,,M. Gasol makes 2-pt dunk at rim,32,35
146,2,7:49.0,Turnover by M. Williams (bad pass; steal by M. Gasol),,32,35
147,2,7:42.0,,J. Leuer misses 2-pt jump shot from 14 ft,32,35
148,2,7:40.0,Defensive rebound by A. Bennett,,32,35
149,2,7:33.0,M. Williams makes 2-pt jump shot from 15 ft,,34,35
150,2,7:15.0,,V. Carter makes 2-pt jump shot from 22 ft,34,37
151,2,6:59.0,A. Bennett misses 2-pt jump shot from 20 ft,,34,37
152,2,6:57.0,,Defensive rebound by M. Gasol,34,37
153,2,6:52.0,,Shooting foul by N. Peković (drawn by M. Gasol),34,37
154,2,6:52.0,,M. Gasol makes free throw 1 of 2,34,38
155,2,6:52.0,C. Brewer enters the game for S. Muhammad,,34,38
156,2,6:52.0,T. Young enters the game for A. Bennett,,34,38
157,2,6:52.0,,M. Gasol misses free throw 2 of 2,34,38
158,2,6:51.0,Defensive rebound by C. Budinger,,34,38
159,2,6:34.0,Turnover by M. Williams (bad pass; steal by V. Carter),,34,38
160,2,6:25.0,,J. Leuer misses 2-pt jump shot from 12 ft,34,38
161,2,6:23.0,Defensive rebound by N. Peković,,34,38
162,2,6:17.0,M. Williams misses 2-pt layup from 1 ft,,34,38
163,2,6:16.0,Offensive rebound by T. Young,,34,38
164,2,6:16.0,T. Young makes 2-pt tip-in from 1 ft,,36,38
165,2,6:09.0,,Memphis full timeout,36,38
166,2,6:09.0,R. Rubio enters the game for M. Williams,,36,38
167,2,6:09.0,,C. Lee enters the game for M. Gasol,36,38
168,2,6:09.0,,Z. Randolph enters the game for V. Carter,36,38
169,2,5:57.0,,M. Conley makes 2-pt jump shot from 5 ft,36,40
170,2,5:34.0,N. Peković makes 2-pt jump shot from 8 ft,,38,40
171,2,5:23.0,,M. Conley misses 2-pt jump shot from 12 ft,38,40
172,2,5:21.0,Defensive rebound by N. Peković,,38,40
173,2,5:06.0,T. Young misses 2-pt jump shot from 4 ft,,38,40
174,2,5:04.0,Offensive rebound by C. Brewer,,38,40
175,2,5:01.0,C. Brewer misses 2-pt layup from 2 ft,,38,40
176,2,4:59.0,,Defensive rebound by Z. Randolph,38,40
177,2,4:56.0,,T. Allen misses 2-pt layup from 2 ft,38,40
178,2,4:54.0,Defensive rebound by C. Budinger,,38,40
179,2,4:49.0,R. Rubio misses 2-pt layup from 1 ft,,38,40
180,2,4:47.0,Offensive rebound by R. Rubio,,38,40
181,2,4:41.0,N. Peković misses 2-pt layup from 1 ft (block by Z. Randolph),,38,40
182,2,4:39.0,,Defensive rebound by J. Leuer,38,40
183,2,4:33.0,,Z. Randolph makes 2-pt layup from 2 ft (assist by T. Allen),38,42
184,2,4:08.0,,B. Udrih enters the game for M. Conley,38,42
185,2,4:06.0,T. Young misses 2-pt jump shot from 18 ft,,38,42
186,2,4:05.0,,Defensive rebound by B. Udrih,38,42
187,2,3:52.0,,Z. Randolph misses 2-pt jump shot from 17 ft,38,42
188,2,3:51.0,Defensive rebound by C. Brewer,,38,42
189,2,3:41.0,Turnover by R. Rubio (bad pass),,38,42
190,2,3:41.0,A. Wiggins enters the game for C. Budinger,,38,42
191,2,3:24.0,,Turnover by T. Allen (lost ball; steal by T. Young),38,42
192,2,3:18.0,C. Brewer makes 2-pt dunk at rim (assist by T. Young),,40,42
193,2,3:01.0,,Turnover by T. Allen (lost ball; steal by A. Wiggins),40,42
194,2,2:55.0,C. Brewer misses 3-pt jump shot from 23 ft,,40,42
195,2,2:53.0,Offensive rebound by R. Rubio,,40,42
196,2,2:53.0,Shooting foul by B. Udrih (drawn by N. Peković),,40,42
197,2,2:53.0,Official timeout,,40,42
198,2,2:53.0,,M. Gasol enters the game for T. Allen,40,42
199,2,2:53.0,,Q. Pondexter enters the game for J. Leuer,40,42
200,2,2:53.0,N. Peković makes free throw 1 of 2,,41,42
201,2,2:53.0,N. Peković misses free throw 2 of 2,,41,42
202,2,2:52.0,,Defensive rebound by M. Gasol,41,42
203,2,2:29.0,,Z. Randolph makes 2-pt hook shot from 4 ft (assist by C. Lee),41,44
204,2,2:13.0,Turnover by R. Rubio (bad pass; steal by C. Lee),,41,44
205,2,2:10.0,,Shooting foul by A. Wiggins (drawn by C. Lee),41,44
206,2,2:10.0,,C. Lee makes free throw 1 of 2,41,45
207,2,2:10.0,,C. Lee makes free throw 2 of 2,41,46
208,2,1:53.0,Personal foul by M. Gasol (drawn by N. Peković),,41,46
209,2,1:53.0,,M. Conley enters the game for B. Udrih,41,46
210,2,1:45.0,T. Young misses 2-pt jump shot from 8 ft,,41,46
211,2,1:43.0,,Defensive rebound by Z. Randolph,41,46
212,2,1:38.0,,C. Lee misses 2-pt jump shot from 17 ft,41,46
213,2,1:34.0,Defensive rebound by C. Brewer,,41,46
214,2,1:31.0,C. Brewer misses 2-pt layup at rim,,41,46
215,2,1:28.0,Offensive rebound by N. Peković,,41,46
216,2,1:28.0,N. Peković misses 2-pt tip-in at rim,,41,46
217,2,1:26.0,Offensive rebound by T. Young,,41,46
218,2,1:26.0,T. Young makes 2-pt tip-in at rim,,43,46
219,2,1:16.0,,Personal foul by A. Wiggins (drawn by Q. Pondexter),43,46
220,2,1:16.0,S. Muhammad enters the game for A. Wiggins,,43,46
221,2,1:04.0,,M. Gasol misses 2-pt jump shot from 18 ft,43,46
222,2,1:02.0,Defensive rebound by R. Rubio,,43,46
223,2,0:56.0,C. Brewer misses 2-pt jump shot from 8 ft,,43,46
224,2,0:54.0,Offensive rebound by N. Peković,,43,46
225,2,0:53.0,N. Peković misses 2-pt tip-in from 1 ft,,43,46
226,2,0:50.0,,Defensive rebound by M. Gasol,43,46
227,2,0:48.0,,Turnover by M. Gasol (lost ball; steal by S. Muhammad),43,46
228,2,0:47.0,S. Muhammad misses 2-pt layup from 2 ft,,43,46
229,2,0:47.0,,Defensive rebound by M. Gasol,43,46
230,2,0:47.0,Loose ball foul by T. Young (drawn by M. Gasol),,43,46
231,2,0:47.0,,M. Gasol makes free throw 1 of 2,43,47
232,2,0:47.0,,M. Gasol makes free throw 2 of 2,43,48
233,2,0:36.0,R. Rubio makes 2-pt jump shot from 15 ft,,45,48
234,2,0:29.0,,M. Conley misses 2-pt layup from 1 ft (block by N. Peković),45,48
235,2,0:29.0,,Offensive rebound by M. Gasol,45,48
236,2,0:29.0,,M. Gasol makes 2-pt tip-in at rim,45,50
237,2,0:07.0,S. Muhammad makes 2-pt jump shot from 15 ft (assist by T. Young),,47,50
238,2,0:02.0,,Q. Pondexter makes 3-pt jump shot from 23 ft (assist by C. Lee),47,53
239,2,0:00.0,C. Brewer misses 3-pt jump shot from 48 ft,,47,53
240,2,0:00.0,Offensive rebound by Team,,47,53
241,3,11:46.0,Shooting foul by T. Allen (drawn by C. Brewer),,47,53
242,3,11:46.0,C. Brewer makes free throw 1 of 2,,48,53
243,3,11:46.0,C. Brewer makes free throw 2 of 2,,49,53
244,3,11:23.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by M. Gasol),49,56
245,3,11:11.0,T. Young misses 2-pt layup from 2 ft,,49,56
246,3,11:11.0,Offensive rebound by Team,,49,56
247,3,11:11.0,,Loose ball foul by Z. Randolph (drawn by N. Peković),49,56
248,3,11:04.0,R. Rubio makes 2-pt jump shot from 17 ft,,51,56
249,3,10:51.0,,M. Gasol makes 2-pt dunk at rim (assist by M. Conley),51,58
250,3,10:31.0,T. Young makes 2-pt layup at rim,,53,58
251,3,10:15.0,,Turnover by Z. Randolph (lost ball; steal by C. Brewer),53,58
252,3,10:04.0,A. Wiggins makes 3-pt jump shot from 23 ft (assist by R. Rubio),,56,58
253,3,9:56.0,,Memphis full timeout,56,58
254,3,9:35.0,,T. Allen makes 2-pt jump shot from 4 ft,56,60
255,3,9:21.0,Turnover by N. Peković (lost ball; steal by M. Gasol),,56,60
256,3,9:11.0,,M. Gasol makes 2-pt jump shot from 20 ft (assist by T. Allen),56,62
257,3,8:56.0,A. Wiggins makes 2-pt layup at rim (assist by R. Rubio),,58,62
258,3,8:41.0,,Personal foul by C. Brewer (drawn by M. Conley),58,62
259,3,8:37.0,,Personal foul by N. Peković (drawn by M. Gasol),58,62
260,3,8:37.0,,Offensive foul by M. Conley (drawn by R. Rubio),58,62
261,3,8:37.0,,Turnover by M. Conley (offensive foul),58,62
262,3,8:26.0,A. Wiggins misses 2-pt jump shot from 9 ft,,58,62
263,3,8:25.0,,Defensive rebound by M. Gasol,58,62
264,3,8:20.0,,C. Lee misses 2-pt jump shot from 16 ft,58,62
265,3,8:16.0,,Offensive rebound by Z. Randolph,58,62
266,3,8:03.0,,C. Lee makes 3-pt jump shot from 23 ft (assist by T. Allen),58,65
267,3,7:51.0,R. Rubio makes 2-pt layup from 1 ft,,60,65
268,3,7:40.0,,M. Conley misses 2-pt jump shot from 15 ft,60,65
269,3,7:39.0,Defensive rebound by A. Wiggins,,60,65
270,3,7:34.0,Turnover by R. Rubio (bad pass),,60,65
271,3,7:24.0,,M. Conley makes 2-pt jump shot from 7 ft,60,67
272,3,7:18.0,Turnover by T. Young (bad pass; steal by Z. Randolph),,60,67
273,3,7:18.0,,Turnover by Z. Randolph (step out of bounds),60,67
274,3,7:06.0,N. Peković misses 2-pt jump shot from 3 ft,,60,67
275,3,7:05.0,,Defensive rebound by Z. Randolph,60,67
276,3,6:53.0,,T. Allen misses 2-pt layup from 2 ft,60,67
277,3,6:53.0,Defensive rebound by Team,,60,67
278,3,6:47.0,Minnesota full timeout,,60,67
279,3,6:39.0,Turnover by A. Wiggins (lost ball),,60,67
280,3,6:29.0,,Personal foul by R. Rubio (drawn by M. Conley),60,67
281,3,6:23.0,,Turnover by C. Lee (palming),60,67
282,3,6:05.0,R. Rubio makes 2-pt jump shot from 17 ft,,62,67
283,3,5:45.0,,Z. Randolph misses 2-pt jump shot from 6 ft,62,67
284,3,5:44.0,Defensive rebound by T. Young,,62,67
285,3,5:42.0,Turnover by R. Rubio (lost ball; steal by M. Conley),,62,67
286,3,5:37.0,,M. Gasol misses 2-pt layup from 1 ft,62,67
287,3,5:36.0,,Offensive rebound by Z. Randolph,62,67
288,3,5:36.0,,Z. Randolph makes 2-pt tip-in at rim,62,69
289,3,5:18.0,R. Rubio misses 2-pt layup from 1 ft (block by M. Gasol),,62,69
290,3,5:17.0,,Defensive rebound by Team,62,69
291,3,5:17.0,G. Dieng enters the game for N. Peković,,62,69
292,3,5:06.0,,C. Lee makes 2-pt jump shot from 15 ft (assist by M. Gasol),62,71
293,3,4:50.0,Offensive foul by A. Wiggins (drawn by M. Conley),,62,71
294,3,4:50.0,Turnover by A. Wiggins (offensive foul),,62,71
295,3,4:50.0,M. Williams enters the game for C. Brewer,,62,71
296,3,4:50.0,S. Muhammad enters the game for A. Wiggins,,62,71
297,3,4:30.0,,Offensive foul by Z. Randolph (drawn by R. Rubio),62,71
298,3,4:30.0,,Turnover by Z. Randolph (offensive foul),62,71
299,3,4:20.0,T. Young makes 3-pt jump shot from 25 ft (assist by R. Rubio),,65,71
300,3,4:01.0,,T. Allen makes 2-pt layup from 1 ft (assist by M. Gasol),65,73
301,3,3:37.0,Turnover by R. Rubio (lost ball; steal by T. Allen),,65,73
302,3,3:32.0,,M. Conley makes 2-pt layup at rim,65,75
303,3,3:30.0,Minnesota full timeout,,65,75
304,3,3:18.0,M. Williams makes 3-pt jump shot from 22 ft (assist by T. Young),,68,75
305,3,3:00.0,,C. Lee makes 2-pt jump shot from 17 ft,68,77
306,3,2:42.0,G. Dieng makes 2-pt layup at rim (assist by R. Rubio),,70,77
307,3,2:20.0,,Turnover by C. Lee (bad pass; steal by T. Young),70,77
308,3,2:17.0,T. Young makes 2-pt layup at rim,,72,77
309,3,1:57.0,,T. Allen misses 2-pt jump shot from 9 ft (block by G. Dieng),72,77
310,3,1:55.0,Defensive rebound by G. Dieng,,72,77
311,3,1:46.0,R. Rubio misses 2-pt jump shot from 13 ft,,72,77
312,3,1:44.0,,Defensive rebound by Z. Randolph,72,77
313,3,1:33.0,,M. Gasol makes 2-pt layup from 1 ft (assist by T. Allen),72,79
314,3,1:20.0,Turnover by R. Rubio (lost ball; steal by T. Allen),,72,79
315,3,1:12.0,,M. Conley misses 3-pt jump shot from 23 ft,72,79
316,3,1:10.0,Defensive rebound by T. Young,,72,79
317,3,1:05.0,M. Williams makes 2-pt jump shot from 17 ft (assist by T. Young),,74,79
318,3,0:46.0,,M. Gasol makes 2-pt jump shot from 6 ft,74,81
319,3,0:30.0,T. Young misses 2-pt jump shot from 19 ft,,74,81
320,3,0:29.0,Offensive rebound by S. Muhammad,,74,81
321,3,0:09.0,S. Muhammad misses 3-pt jump shot from 24 ft,,74,81
322,3,0:08.0,,Defensive rebound by M. Gasol,74,81
323,3,0:02.0,,T. Allen misses 2-pt layup from 1 ft,74,81
324,3,0:01.0,Defensive rebound by R. Rubio,,74,81
325,4,11:40.0,,M. Gasol makes 2-pt jump shot from 8 ft,74,83
326,4,11:28.0,M. Williams misses 2-pt jump shot from 16 ft,,74,83
327,4,11:27.0,Offensive rebound by G. Dieng,,74,83
328,4,11:25.0,G. Dieng misses 2-pt jump shot from 5 ft,,74,83
329,4,11:25.0,Offensive rebound by Team,,74,83
330,4,11:25.0,,Loose ball foul by V. Carter (drawn by S. Muhammad),74,83
331,4,11:21.0,C. Budinger misses 2-pt jump shot from 14 ft,,74,83
332,4,11:19.0,Offensive rebound by G. Dieng,,74,83
333,4,11:16.0,G. Dieng makes 2-pt layup from 1 ft,,76,83
334,4,10:57.0,,M. Gasol misses 2-pt jump shot from 15 ft,76,83
335,4,10:56.0,Defensive rebound by S. Muhammad,,76,83
336,4,10:48.0,A. Bennett makes 2-pt jump shot from 23 ft (assist by M. Williams),,78,83
337,4,10:22.0,,C. Lee makes 2-pt jump shot from 18 ft,78,85
338,4,10:10.0,Personal foul by C. Lee (drawn by M. Williams),,78,85
339,4,9:57.0,Turnover by G. Dieng (jump ball violation.),,78,85
340,4,9:57.0,Violation by Team (jump ball),,78,85
341,4,9:42.0,,C. Lee misses 2-pt jump shot from 13 ft,78,85
342,4,9:39.0,Defensive rebound by A. Bennett,,78,85
343,4,9:19.0,Shooting foul by V. Carter (drawn by A. Bennett),,78,85
344,4,9:19.0,A. Bennett makes free throw 1 of 2,,79,85
345,4,9:19.0,A. Bennett misses free throw 2 of 2,,79,85
346,4,9:18.0,Offensive rebound by Team,,79,85
347,4,9:18.0,,Loose ball foul by J. Leuer (drawn by S. Muhammad),79,85
348,4,9:11.0,S. Muhammad makes 2-pt jump shot from 12 ft (assist by A. Bennett),,81,85
349,4,8:56.0,,V. Carter misses 3-pt jump shot from 28 ft,81,85
350,4,8:54.0,Defensive rebound by G. Dieng,,81,85
351,4,8:46.0,S. Muhammad misses 2-pt jump shot from 6 ft (block by C. Lee),,81,85
352,4,8:44.0,,Defensive rebound by V. Carter,81,85
353,4,8:39.0,,B. Udrih misses 3-pt jump shot from 24 ft,81,85
354,4,8:36.0,Defensive rebound by S. Muhammad,,81,85
355,4,8:32.0,Offensive foul by A. Bennett (drawn by B. Udrih),,81,85
356,4,8:32.0,Turnover by A. Bennett (offensive foul),,81,85
357,4,8:32.0,Official timeout,,81,85
358,4,8:32.0,,Z. Randolph enters the game for M. Gasol,81,85
359,4,8:32.0,,Q. Pondexter enters the game for C. Lee,81,85
360,4,8:26.0,,Personal foul by S. Muhammad (drawn by V. Carter),81,85
361,4,8:19.0,,V. Carter misses 2-pt jump shot from 18 ft,81,85
362,4,8:17.0,Defensive rebound by C. Budinger,,81,85
363,4,8:00.0,S. Muhammad makes 2-pt layup from 1 ft (assist by G. Dieng),,83,85
364,4,7:46.0,,J. Leuer misses 2-pt jump shot from 7 ft,83,85
365,4,7:45.0,Defensive rebound by C. Budinger,,83,85
366,4,7:39.0,A. Bennett makes 2-pt dunk at rim (assist by M. Williams),,85,85
367,4,7:35.0,,Memphis full timeout,85,85
368,4,7:35.0,,M. Conley enters the game for B. Udrih,85,85
369,4,7:18.0,,Turnover by Z. Randolph (traveling),85,85
370,4,7:00.0,A. Bennett makes 2-pt jump shot from 21 ft (assist by M. Williams),,87,85
371,4,6:39.0,,J. Leuer misses 2-pt jump shot from 9 ft,87,85
372,4,6:37.0,Defensive rebound by S. Muhammad,,87,85
373,4,6:25.0,A. Bennett misses 2-pt jump shot from 19 ft,,87,85
374,4,6:24.0,,Defensive rebound by Z. Randolph,87,85
375,4,6:12.0,,M. Conley makes 2-pt layup at rim,87,87
376,4,5:52.0,C. Budinger misses 3-pt jump shot from 24 ft,,87,87
377,4,5:51.0,,Defensive rebound by J. Leuer,87,87
378,4,5:41.0,,Z. Randolph makes 2-pt jump shot from 3 ft (assist by M. Conley),87,89
379,4,5:39.0,Minnesota full timeout,,87,89
380,4,5:39.0,C. Brewer enters the game for G. Dieng,,87,89
381,4,5:39.0,N. Peković enters the game for M. Williams,,87,89
382,4,5:39.0,R. Rubio enters the game for A. Bennett,,87,89
383,4,5:39.0,T. Young enters the game for C. Budinger,,87,89
384,4,5:39.0,,M. Gasol enters the game for Q. Pondexter,87,89
385,4,5:39.0,,C. Lee enters the game for V. Carter,87,89
386,4,5:39.0,,T. Allen enters the game for J. Leuer,87,89
387,4,5:23.0,S. Muhammad misses 2-pt jump shot from 20 ft,,87,89
388,4,5:21.0,Offensive rebound by N. Peković,,87,89
