,QUARTER,TIME_REMAINING,DENVER_ACTION,CHARLOTTE_ACTION,DENVER_SCORE,CHARLOTTE_SCORE
202,2,1:26.0,,K. Walker misses 3-pt jump shot from 25 ft,35,58
203,2,1:25.0,Defensive rebound by T. Mozgov,,35,58
204,2,1:18.0,T. Lawson misses 3-pt jump shot from 25 ft,,35,58
205,2,1:18.0,Offensive rebound by K. Faried,,35,58
206,2,1:18.0,K. Faried makes 2-pt tip-in at rim,,37,58
207,2,1:18.0,Shooting foul by C. Zeller (drawn by K. Faried),,37,58
208,2,1:18.0,K. Faried makes free throw 1 of 1,,38,58
209,2,1:05.0,,Turnover by C. Zeller (bad pass; steal by T. Mozgov),38,58
210,2,1:00.0,A. Afflalo makes 2-pt jump shot from 8 ft,,40,58
211,2,0:56.0,,Charlotte full timeout,40,58
212,2,0:56.0,,M. Williams enters the game for C. Zeller,40,58
213,2,0:56.0,,P. Hairston enters the game for G. Henderson,40,58
214,2,0:46.0,,G. Neal misses 2-pt jump shot from 14 ft,40,58
215,2,0:44.0,Defensive rebound by K. Faried,,40,58
216,2,0:30.0,G. Harris misses 3-pt jump shot from 24 ft,,40,58
217,2,0:28.0,,Defensive rebound by P. Hairston,40,58
218,2,0:08.0,,P. Hairston misses 3-pt jump shot from 26 ft,40,58
219,2,0:06.0,Defensive rebound by A. Afflalo,,40,58
220,2,0:01.0,A. Afflalo misses 2-pt jump shot from 15 ft,,40,58
221,2,0:00.0,Offensive rebound by Team,,40,58
222,3,11:52.0,T. Mozgov makes 2-pt dunk at rim (assist by T. Lawson),,42,58
223,3,11:36.0,,C. Zeller makes 2-pt dunk at rim (assist by K. Walker),42,60
224,3,11:16.0,Turnover by K. Faried (lost ball; steal by C. Zeller),,42,60
225,3,11:06.0,,C. Zeller makes 2-pt jump shot from 19 ft (assist by K. Walker),42,62
226,3,11:05.0,Denver full timeout,,42,62
227,3,10:57.0,T. Lawson misses 2-pt jump shot from 19 ft,,42,62
228,3,10:55.0,,Defensive rebound by G. Henderson,42,62
229,3,10:34.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 20 ft,42,62
230,3,10:33.0,Defensive rebound by K. Faried,,42,62
231,3,10:22.0,T. Lawson makes 2-pt layup from 1 ft,,44,62
232,3,10:05.0,,G. Henderson makes 2-pt jump shot from 20 ft (assist by K. Walker),44,64
233,3,9:49.0,A. Afflalo makes 2-pt jump shot from 19 ft (assist by T. Lawson),,46,64
234,3,9:26.0,,C. Zeller misses 2-pt jump shot from 15 ft,46,64
235,3,9:24.0,Defensive rebound by T. Mozgov,,46,64
236,3,9:21.0,Personal foul by C. Zeller (drawn by K. Faried),,46,64
237,3,9:10.0,Turnover by T. Mozgov (lost ball; steal by M. Kidd-Gilchrist),,46,64
238,3,9:07.0,,Shooting foul by W. Chandler (drawn by M. Kidd-Gilchrist),46,64
239,3,9:07.0,,M. Kidd-Gilchrist misses free throw 1 of 2,46,64
240,3,9:07.0,,Offensive rebound by Team,46,64
241,3,9:07.0,,M. Kidd-Gilchrist makes free throw 2 of 2,46,65
242,3,8:48.0,T. Lawson misses 2-pt layup at rim,,46,65
243,3,8:47.0,,Defensive rebound by M. Kidd-Gilchrist,46,65
244,3,8:38.0,,G. Henderson misses 2-pt layup from 2 ft (block by K. Faried),46,65
245,3,8:37.0,,Offensive rebound by Team,46,65
246,3,8:37.0,J. Nurkić enters the game for T. Mozgov,,46,65
247,3,8:29.0,,Turnover by K. Walker (step out of bounds),46,65
248,3,8:15.0,A. Afflalo misses 3-pt jump shot from 25 ft,,46,65
249,3,8:13.0,,Defensive rebound by G. Henderson,46,65
250,3,8:06.0,,K. Walker misses 3-pt jump shot from 26 ft,46,65
251,3,8:05.0,Defensive rebound by A. Afflalo,,46,65
252,3,7:53.0,J. Nurkić misses 2-pt layup from 2 ft (block by C. Zeller),,46,65
253,3,7:53.0,Offensive rebound by Team,,46,65
254,3,7:41.0,T. Lawson makes 3-pt jump shot from 30 ft,,49,65
255,3,7:21.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,49,65
256,3,7:18.0,,Offensive rebound by M. Kidd-Gilchrist,49,65
257,3,7:11.0,,Shooting foul by J. Nurkić (drawn by K. Walker),49,65
258,3,7:11.0,,K. Walker makes free throw 1 of 2,49,66
259,3,7:11.0,,K. Walker makes free throw 2 of 2,49,67
260,3,6:59.0,J. Nurkić makes 2-pt layup from 1 ft (assist by T. Lawson),,51,67
261,3,6:44.0,,K. Walker misses 2-pt jump shot from 17 ft,51,67
262,3,6:42.0,Defensive rebound by W. Chandler,,51,67
263,3,6:21.0,A. Afflalo misses 2-pt jump shot from 9 ft,,51,67
264,3,6:18.0,,Defensive rebound by C. Zeller,51,67
265,3,6:06.0,,Turnover by G. Henderson (lost ball),51,67
266,3,5:57.0,K. Faried misses 3-pt jump shot from 23 ft,,51,67
267,3,5:55.0,,Defensive rebound by K. Walker,51,67
268,3,5:44.0,,Shooting foul by J. Nurkić (drawn by C. Zeller),51,67
269,3,5:44.0,,Charlotte full timeout,51,67
270,3,5:44.0,,P. Hairston enters the game for M. Kidd-Gilchrist,51,67
271,3,5:44.0,A. Gee enters the game for K. Faried,,51,67
272,3,5:44.0,,C. Zeller makes free throw 1 of 2,51,68
273,3,5:44.0,,C. Zeller makes free throw 2 of 2,51,69
274,3,5:28.0,J. Nurkić misses 2-pt hook shot from 5 ft,,51,69
275,3,5:25.0,,Defensive rebound by C. Zeller,51,69
276,3,5:08.0,,A. Jefferson misses 2-pt hook shot from 10 ft,51,69
277,3,5:05.0,Defensive rebound by J. Nurkić,,51,69
278,3,4:59.0,J. Nurkić misses 2-pt dunk at rim (block by P. Hairston),,51,69
279,3,4:57.0,,Defensive rebound by P. Hairston,51,69
280,3,4:47.0,,G. Henderson makes 2-pt dunk at rim (assist by K. Walker),51,71
281,3,4:33.0,W. Chandler misses 3-pt jump shot from 27 ft,,51,71
282,3,4:31.0,,Defensive rebound by P. Hairston,51,71
283,3,4:24.0,,Offensive foul by C. Zeller (drawn by J. Nurkić),51,71
284,3,4:24.0,,Turnover by C. Zeller (offensive foul),51,71
285,3,4:24.0,,M. Williams enters the game for C. Zeller,51,71
286,3,4:24.0,,G. Neal enters the game for G. Henderson,51,71
287,3,4:09.0,J. Nurkić makes 2-pt hook shot from 2 ft,,53,71
288,3,3:51.0,,A. Jefferson makes 2-pt hook shot from 5 ft,53,73
289,3,3:34.0,T. Lawson misses 2-pt jump shot from 8 ft,,53,73
290,3,3:32.0,,Defensive rebound by A. Jefferson,53,73
291,3,3:22.0,,M. Williams misses 3-pt jump shot from 25 ft,53,73
292,3,3:21.0,,Offensive rebound by A. Jefferson,53,73
293,3,3:17.0,,A. Jefferson makes 2-pt hook shot from 6 ft,53,75
294,3,2:55.0,Shooting foul by A. Jefferson (drawn by A. Gee),,53,75
295,3,2:55.0,Denver full timeout,,53,75
296,3,2:55.0,N. Robinson enters the game for W. Chandler,,53,75
297,3,2:55.0,E. Green enters the game for A. Afflalo,,53,75
298,3,2:55.0,J. Hickson enters the game for J. Nurkić,,53,75
299,3,2:55.0,,B. Biyombo enters the game for A. Jefferson,53,75
300,3,2:55.0,A. Gee makes free throw 1 of 2,,54,75
301,3,2:55.0,A. Gee makes free throw 2 of 2,,55,75
302,3,2:42.0,,K. Walker makes 2-pt jump shot from 16 ft,55,77
303,3,2:19.0,N. Robinson misses 3-pt jump shot from 22 ft,,55,77
304,3,2:18.0,,Defensive rebound by B. Biyombo,55,77
305,3,2:07.0,,P. Hairston misses 2-pt layup from 1 ft,55,77
306,3,2:05.0,,Offensive rebound by P. Hairston,55,77
307,3,2:05.0,,P. Hairston misses 2-pt layup at rim,55,77
308,3,2:05.0,,Offensive rebound by Team,55,77
309,3,1:52.0,,P. Hairston makes 2-pt jump shot from 15 ft,55,79
310,3,1:42.0,Turnover by T. Lawson (traveling),,55,79
311,3,1:32.0,,K. Walker misses 2-pt jump shot from 6 ft,55,79
312,3,1:28.0,,Offensive rebound by Team,55,79
313,3,1:28.0,Violation by Team (jump ball),,55,79
314,3,1:14.0,,K. Walker misses 2-pt jump shot from 10 ft,55,79
315,3,1:13.0,Defensive rebound by J. Hickson,,55,79
316,3,1:09.0,E. Green makes 2-pt jump shot from 19 ft (assist by T. Lawson),,57,79
317,3,0:45.0,,P. Hairston makes 3-pt jump shot from 25 ft (assist by G. Neal),57,82
318,3,0:42.0,Turnover by A. Gee (lost ball),,57,82
319,3,0:31.0,,G. Neal makes 2-pt jump shot from 18 ft (assist by K. Walker),57,84
320,3,0:18.0,N. Robinson misses 3-pt jump shot from 25 ft,,57,84
321,3,0:17.0,,Defensive rebound by B. Biyombo,57,84
322,3,0:00.0,,K. Walker misses 3-pt jump shot from 26 ft,57,84
323,3,0:00.0,,Offensive rebound by Team,57,84
324,4,11:37.0,,P. Hairston misses 2-pt layup from 1 ft,57,84
325,4,11:36.0,Defensive rebound by J. Hickson,,57,84
326,4,11:32.0,Turnover by J. Hickson (bad pass),,57,84
327,4,11:11.0,,Shooting foul by N. Robinson (drawn by G. Neal),57,84
328,4,11:11.0,,G. Neal makes free throw 1 of 2,57,85
329,4,11:11.0,,G. Neal makes free throw 2 of 2,57,86
330,4,10:45.0,N. Robinson misses 2-pt jump shot from 18 ft,,57,86
331,4,10:44.0,,Defensive rebound by P. Hairston,57,86
332,4,10:34.0,,M. Williams misses 3-pt jump shot from 23 ft,57,86
333,4,10:32.0,Defensive rebound by E. Green,,57,86
334,4,10:21.0,E. Green misses 2-pt jump shot from 19 ft,,57,86
335,4,10:19.0,,Defensive rebound by M. Williams,57,86
336,4,10:04.0,,Turnover by B. Roberts (lost ball; steal by G. Harris),57,86
337,4,10:02.0,Personal foul by G. Neal (drawn by N. Robinson),,57,86
338,4,9:51.0,A. Gee makes 2-pt jump shot from 17 ft (assist by E. Green),,59,86
339,4,9:29.0,,P. Hairston misses 3-pt jump shot from 27 ft,59,86
340,4,9:25.0,Defensive rebound by N. Robinson,,59,86
341,4,9:18.0,A. Gee makes 2-pt layup from 1 ft,,61,86
342,4,9:18.0,Shooting foul by G. Neal (drawn by A. Gee),,61,86
343,4,9:18.0,A. Gee makes free throw 1 of 1,,62,86
344,4,9:04.0,,G. Neal makes 2-pt jump shot from 15 ft,62,88
345,4,8:40.0,A. Gee misses 3-pt jump shot from 23 ft,,62,88
346,4,8:39.0,,Defensive rebound by P. Hairston,62,88
347,4,8:37.0,,Shooting foul by G. Harris (drawn by M. Williams),62,88
348,4,8:37.0,Official timeout,,62,88
349,4,8:37.0,J. Nurkić enters the game for J. Hickson,,62,88
350,4,8:37.0,,M. Williams makes free throw 1 of 2,62,89
351,4,8:37.0,,M. Williams makes free throw 2 of 2,62,90
352,4,8:28.0,G. Harris misses 2-pt jump shot from 16 ft,,62,90
353,4,8:27.0,,Defensive rebound by M. Williams,62,90
354,4,8:15.0,,Personal foul by N. Robinson (drawn by M. Williams),62,90
355,4,8:06.0,,Turnover by G. Neal (lost ball; steal by A. Gee),62,90
356,4,8:06.0,Denver full timeout,,62,90
357,4,8:06.0,,J. Pargo enters the game for G. Neal,62,90
358,4,7:54.0,A. Gee misses 2-pt layup from 1 ft,,62,90
359,4,7:53.0,Offensive rebound by A. Gee,,62,90
360,4,7:53.0,A. Gee makes 2-pt tip-in from 1 ft,,64,90
361,4,7:42.0,,Turnover by B. Roberts (bad pass),64,90
362,4,7:29.0,J. Nurkić misses 2-pt jump shot from 3 ft,,64,90
363,4,7:27.0,Offensive rebound by N. Robinson,,64,90
364,4,7:23.0,N. Robinson makes 2-pt jump shot from 15 ft,,66,90
365,4,7:06.0,,J. Pargo makes 3-pt jump shot from 26 ft (assist by B. Roberts),66,93
366,4,6:52.0,N. Robinson misses 3-pt jump shot from 25 ft,,66,93
367,4,6:50.0,Offensive rebound by G. Harris,,66,93
368,4,6:46.0,Shooting foul by J. Pargo (drawn by G. Harris),,66,93
369,4,6:46.0,G. Harris misses free throw 1 of 2,,66,93
370,4,6:46.0,Offensive rebound by Team,,66,93
371,4,6:46.0,G. Harris misses free throw 2 of 2,,66,93
372,4,6:44.0,,Defensive rebound by P. Hairston,66,93
373,4,6:29.0,,B. Biyombo makes 2-pt dunk at rim (assist by M. Williams),66,95
374,4,6:08.0,A. Gee makes 2-pt layup from 1 ft (assist by J. Nurkić),,68,95
375,4,5:51.0,,P. Hairston makes 2-pt jump shot from 19 ft (assist by M. Williams),68,97
376,4,5:34.0,Shooting foul by B. Biyombo (drawn by G. Harris),,68,97
377,4,5:34.0,G. Harris makes free throw 1 of 2,,69,97
378,4,5:34.0,,J. Maxiell enters the game for B. Biyombo,69,97
379,4,5:34.0,,J. Taylor enters the game for P. Hairston,69,97
380,4,5:34.0,G. Harris makes free throw 2 of 2,,70,97
381,4,5:19.0,,Turnover by J. Pargo (lost ball),70,97
382,4,5:14.0,E. Green misses 2-pt jump shot from 18 ft,,70,97
383,4,5:13.0,,Defensive rebound by M. Williams,70,97
384,4,4:54.0,,Turnover by B. Roberts (bad pass; steal by J. Nurkić),70,97
385,4,4:51.0,Shooting foul by J. Taylor (drawn by A. Gee),,70,97
386,4,4:51.0,A. Gee makes free throw 1 of 2,,71,97
