,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,GOLDEN STATE_ACTION,NEW ORLEANS_SCORE,GOLDEN STATE_SCORE
387,4,5:23.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by K. Thompson),76,95
388,4,5:13.0,Shooting foul by D. Green (drawn by A. Davis),,76,95
389,4,5:13.0,A. Davis makes 2-pt jump shot from 8 ft (assist by J. Holiday),,78,95
390,4,5:13.0,A. Davis misses free throw 1 of 1,,78,95
391,4,5:12.0,,Defensive rebound by A. Bogut,78,95
392,4,4:59.0,,Turnover by D. Green (lost ball; steal by T. Evans),78,95
393,4,4:49.0,J. Holiday misses 3-pt jump shot from 26 ft,,78,95
394,4,4:47.0,,Defensive rebound by D. Green,78,95
395,4,4:35.0,,S. Curry misses 3-pt jump shot from 27 ft,78,95
396,4,4:34.0,Defensive rebound by Ö. Aşık,,78,95
397,4,4:28.0,Turnover by J. Holiday (bad pass; steal by S. Curry),,78,95
398,4,4:20.0,,H. Barnes makes 2-pt layup from 1 ft (assist by S. Curry),78,97
399,4,4:04.0,A. Davis makes 2-pt jump shot from 8 ft,,80,97
400,4,3:57.0,,Shooting foul by J. Holiday (drawn by K. Thompson),80,97
401,4,3:57.0,,K. Thompson makes free throw 1 of 3,80,98
402,4,3:57.0,,K. Thompson misses free throw 2 of 3,80,98
403,4,3:57.0,,Offensive rebound by Team,80,98
404,4,3:57.0,,K. Thompson makes free throw 3 of 3,80,99
405,4,3:42.0,T. Evans misses 2-pt jump shot from 18 ft,,80,99
406,4,3:41.0,,Defensive rebound by D. Green,80,99
407,4,3:26.0,,Personal foul by A. Davis (drawn by S. Curry),80,99
408,4,3:26.0,R. Anderson enters the game for A. Rivers,,80,99
409,4,3:23.0,,D. Green makes 3-pt jump shot from 25 ft (assist by H. Barnes),80,102
410,4,2:59.0,A. Davis makes 2-pt layup from 3 ft,,82,102
411,4,2:43.0,,A. Bogut makes 2-pt dunk at rim (assist by S. Curry),82,104
412,4,2:24.0,Turnover by J. Holiday (bad pass; steal by S. Curry),,82,104
413,4,2:18.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),82,107
414,4,1:56.0,T. Evans makes 3-pt jump shot from 23 ft (assist by J. Holiday),,85,107
415,4,1:50.0,,Golden State full timeout,85,107
416,4,1:50.0,Official timeout,,85,107
417,4,1:50.0,J. Fredette enters the game for A. Davis,,85,107
418,4,1:50.0,A. Rivers enters the game for Ö. Aşık,,85,107
419,4,1:50.0,D. Cunningham enters the game for T. Evans,,85,107
420,4,1:50.0,J. Salmons enters the game for J. Holiday,,85,107
421,4,1:50.0,J. Withey enters the game for R. Anderson,,85,107
422,4,1:50.0,,S. Livingston enters the game for A. Bogut,85,107
423,4,1:50.0,,F. Ezeli enters the game for K. Thompson,85,107
424,4,1:50.0,,J. Holiday enters the game for S. Curry,85,107
425,4,1:44.0,,Personal foul by D. Cunningham (drawn by F. Ezeli),85,107
426,4,1:44.0,,F. Ezeli makes free throw 1 of 2,85,108
427,4,1:44.0,,F. Ezeli misses free throw 2 of 2,85,108
428,4,1:35.0,Defensive rebound by J. Withey,,85,108
429,4,1:26.0,J. Fredette misses 2-pt jump shot from 20 ft,,85,108
430,4,1:25.0,,Defensive rebound by D. Green,85,108
431,4,1:09.0,,H. Barnes makes 2-pt jump shot from 12 ft (assist by S. Livingston),85,110
432,4,0:59.0,D. Cunningham misses 2-pt jump shot from 18 ft,,85,110
433,4,0:58.0,,Defensive rebound by H. Barnes,85,110
434,4,0:52.0,,Personal foul by D. Cunningham (drawn by F. Ezeli),85,110
435,4,0:52.0,,F. Ezeli misses free throw 1 of 2,85,110
436,4,0:52.0,,Offensive rebound by Team,85,110
437,4,0:52.0,,F. Ezeli misses free throw 2 of 2,85,110
438,4,0:50.0,Defensive rebound by J. Withey,,85,110
439,4,0:36.0,D. Cunningham misses 2-pt jump shot from 7 ft (block by D. Green),,85,110
440,4,0:34.0,,Defensive rebound by D. Green,85,110
441,4,0:31.0,,J. Holiday makes 2-pt dunk at rim (assist by S. Livingston),85,112
442,4,0:14.0,J. Fredette misses 2-pt jump shot from 5 ft,,85,112
443,4,0:11.0,,Defensive rebound by D. Green,85,112
