,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MIAMI_ACTION,CLEVELAND_SCORE,MIAMI_SCORE
59,1,4:42.0,Defensive rebound by D. Waiters,,14,20
60,1,4:26.0,M. Miller makes 3-pt jump shot from 22 ft (assist by L. James),,17,20
61,1,4:06.0,,L. Deng makes 2-pt layup from 1 ft,17,22
62,1,3:53.0,L. James makes 2-pt layup from 2 ft (assist by K. Irving),,19,22
63,1,3:53.0,Shooting foul by U. Haslem (drawn by L. James),,19,22
64,1,3:53.0,T. Thompson enters the game for M. Miller,,19,22
65,1,3:53.0,L. James misses free throw 1 of 1,,19,22
66,1,3:51.0,,Defensive rebound by S. Williams,19,22
67,1,3:36.0,,L. Deng makes 2-pt layup at rim (assist by N. Cole),19,24
68,1,3:18.0,T. Thompson makes 2-pt dunk at rim (assist by L. James),,21,24
69,1,3:05.0,,Turnover by N. Cole (lost ball; steal by K. Irving),21,24
70,1,3:00.0,Turnover by L. James (lost ball; steal by U. Haslem),,21,24
71,1,2:56.0,,D. Wade makes 2-pt layup from 1 ft (assist by L. Deng),21,26
72,1,2:50.0,D. Waiters makes 2-pt layup from 2 ft (assist by L. James),,23,26
73,1,2:31.0,,N. Cole misses 2-pt hook shot from 6 ft,23,26
74,1,2:30.0,,Offensive rebound by D. Wade,23,26
75,1,2:30.0,,D. Wade makes 2-pt dunk at rim,23,28
76,1,2:11.0,K. Irving misses 2-pt jump shot from 16 ft,,23,28
77,1,2:10.0,Offensive rebound by K. Love,,23,28
78,1,2:09.0,Turnover by K. Love (lost ball; steal by S. Williams),,23,28
79,1,2:04.0,Cleveland full timeout,,23,28
80,1,2:04.0,,M. Chalmers enters the game for D. Wade,23,28
81,1,2:04.0,,H. Whiteside enters the game for S. Williams,23,28
82,1,1:48.0,,Personal foul by L. James (drawn by L. Deng),23,28
83,1,1:48.0,M. Dellavedova enters the game for K. Irving,,23,28
84,1,1:34.0,,Turnover by Team (shot clock),23,28
85,1,1:24.0,Shooting foul by U. Haslem (drawn by K. Love),,23,28
86,1,1:24.0,K. Love makes free throw 1 of 2,,24,28
87,1,1:24.0,K. Love makes free throw 2 of 2,,25,28
88,1,1:06.0,,U. Haslem makes 2-pt jump shot from 3 ft (assist by L. Deng),25,30
89,1,0:47.0,Shooting foul by H. Whiteside (drawn by L. James),,25,30
90,1,0:47.0,L. James misses free throw 1 of 2,,25,30
91,1,0:47.0,Offensive rebound by Team,,25,30
92,1,0:47.0,S. Marion enters the game for K. Love,,25,30
93,1,0:47.0,L. James makes free throw 2 of 2,,26,30
94,1,0:39.0,,Offensive foul by H. Whiteside (drawn by M. Dellavedova),26,30
95,1,0:39.0,,Turnover by H. Whiteside (offensive foul),26,30
96,1,0:29.0,L. James misses 3-pt jump shot from 24 ft,,26,30
97,1,0:28.0,,Defensive rebound by U. Haslem,26,30
98,1,0:07.0,,M. Chalmers misses 2-pt jump shot from 8 ft (block by D. Waiters),26,30
99,1,0:06.0,,Offensive rebound by Team,26,30
100,1,0:03.0,,N. Cole misses 2-pt jump shot from 13 ft,26,30
101,1,0:02.0,Defensive rebound by S. Marion,,26,30
102,1,0:01.0,Shooting foul by U. Haslem (drawn by L. James),,26,30
103,1,0:01.0,L. James makes free throw 1 of 2,,27,30
104,1,0:01.0,L. James misses free throw 2 of 2,,27,30
105,1,0:00.0,,Defensive rebound by L. Deng,27,30
106,2,11:37.0,,N. Cole makes 3-pt jump shot from 25 ft (assist by D. Granger),27,33
107,2,11:22.0,Turnover by D. Waiters (traveling),,27,33
108,2,11:07.0,,Personal foul by T. Thompson (drawn by H. Whiteside),27,33
109,2,10:57.0,,D. Granger makes 2-pt jump shot from 12 ft (assist by M. Chalmers),27,35
110,2,10:42.0,K. Irving misses 2-pt jump shot from 18 ft,,27,35
111,2,10:41.0,Offensive rebound by T. Thompson,,27,35
112,2,10:39.0,T. Thompson misses 2-pt layup from 1 ft,,27,35
113,2,10:38.0,Offensive rebound by T. Thompson,,27,35
114,2,10:34.0,Shooting foul by S. Williams (drawn by D. Waiters),,27,35
115,2,10:34.0,D. Waiters misses free throw 1 of 2,,27,35
116,2,10:34.0,Offensive rebound by Team,,27,35
117,2,10:34.0,D. Waiters makes free throw 2 of 2,,28,35
118,2,10:12.0,,N. Cole misses 2-pt jump shot from 21 ft,28,35
119,2,10:11.0,,Offensive rebound by H. Whiteside,28,35
120,2,10:09.0,,H. Whiteside misses 2-pt layup at rim,28,35
121,2,10:08.0,Defensive rebound by K. Irving,,28,35
122,2,10:00.0,D. Waiters misses 3-pt jump shot from 24 ft,,28,35
123,2,9:59.0,,Defensive rebound by H. Whiteside,28,35
124,2,9:50.0,,M. Chalmers misses 3-pt jump shot from 24 ft,28,35
125,2,9:49.0,Defensive rebound by K. Irving,,28,35
126,2,9:44.0,Turnover by M. Dellavedova (bad pass; steal by M. Chalmers),,28,35
127,2,9:38.0,,S. Williams makes 3-pt jump shot from 24 ft (assist by M. Chalmers),28,38
128,2,9:29.0,Cleveland full timeout,,28,38
129,2,9:29.0,K. Love enters the game for M. Dellavedova,,28,38
130,2,9:12.0,S. Marion misses 3-pt jump shot from 23 ft,,28,38
131,2,9:11.0,,Defensive rebound by H. Whiteside,28,38
132,2,9:00.0,,S. Williams makes 2-pt jump shot from 19 ft,28,40
133,2,8:36.0,K. Irving makes 2-pt jump shot from 15 ft,,30,40
134,2,8:21.0,,S. Williams misses 3-pt jump shot from 25 ft,30,40
135,2,8:20.0,Defensive rebound by K. Irving,,30,40
136,2,8:14.0,D. Waiters misses 3-pt jump shot from 25 ft,,30,40
137,2,8:13.0,Offensive rebound by S. Marion,,30,40
138,2,8:10.0,M. Miller enters the game for S. Marion,,30,40
139,2,8:10.0,L. James enters the game for D. Waiters,,30,40
140,2,8:10.0,,L. Deng enters the game for N. Cole,30,40
141,2,8:10.0,,D. Wade enters the game for D. Granger,30,40
142,2,8:02.0,K. Irving misses 2-pt layup from 1 ft (block by H. Whiteside),,30,40
143,2,8:01.0,,Defensive rebound by S. Williams,30,40
144,2,7:54.0,,D. Wade makes 2-pt jump shot from 18 ft (assist by S. Williams),30,42
145,2,7:41.0,Shooting foul by S. Williams (drawn by L. James),,30,42
146,2,7:41.0,L. James misses free throw 1 of 2,,30,42
147,2,7:41.0,Offensive rebound by Team,,30,42
148,2,7:41.0,,N. Cole enters the game for M. Chalmers,30,42
149,2,7:41.0,L. James makes free throw 2 of 2,,31,42
150,2,7:21.0,,L. Deng misses 3-pt jump shot from 25 ft,31,42
151,2,7:20.0,,Offensive rebound by S. Williams,31,42
152,2,7:15.0,,N. Cole makes 2-pt jump shot from 14 ft,31,44
153,2,6:53.0,Shooting foul by N. Cole (drawn by K. Irving),,31,44
154,2,6:53.0,K. Irving makes free throw 1 of 2,,32,44
155,2,6:53.0,J. Jones enters the game for T. Thompson,,32,44
156,2,6:53.0,K. Irving makes free throw 2 of 2,,33,44
157,2,6:37.0,,D. Wade makes 2-pt jump shot from 7 ft (assist by N. Cole),33,46
158,2,6:09.0,K. Irving makes 3-pt jump shot from 24 ft (assist by L. James),,36,46
159,2,6:09.0,,Miami full timeout,36,46
160,2,6:09.0,,C. Andersen enters the game for S. Williams,36,46
161,2,6:09.0,,D. Granger enters the game for H. Whiteside,36,46
162,2,5:53.0,,D. Wade makes 3-pt jump shot from 24 ft,36,49
163,2,5:29.0,K. Love misses 2-pt hook shot from 8 ft,,36,49
164,2,5:28.0,,Defensive rebound by D. Granger,36,49
165,2,5:22.0,,D. Wade misses 3-pt jump shot from 25 ft,36,49
166,2,5:21.0,Defensive rebound by J. Jones,,36,49
167,2,5:09.0,Turnover by L. James (lost ball; steal by C. Andersen),,36,49
168,2,4:49.0,,D. Granger misses 3-pt jump shot from 24 ft,36,49
169,2,4:48.0,Defensive rebound by K. Irving,,36,49
170,2,4:47.0,Shooting foul by N. Cole (drawn by L. James),,36,49
171,2,4:47.0,L. James makes free throw 1 of 2,,37,49
172,2,4:47.0,,M. Chalmers enters the game for N. Cole,37,49
173,2,4:47.0,L. James misses free throw 2 of 2,,37,49
174,2,4:46.0,,Defensive rebound by D. Granger,37,49
175,2,4:27.0,,M. Chalmers makes 3-pt jump shot from 24 ft (assist by D. Wade),37,52
176,2,4:07.0,L. James makes 2-pt jump shot from 17 ft,,39,52
177,2,3:55.0,,Shooting foul by M. Miller (drawn by D. Wade),39,52
178,2,3:55.0,,D. Wade makes free throw 1 of 2,39,53
179,2,3:55.0,,D. Wade makes free throw 2 of 2,39,54
180,2,3:39.0,K. Irving misses 3-pt jump shot from 24 ft,,39,54
181,2,3:38.0,,Defensive rebound by L. Deng,39,54
182,2,3:18.0,,L. Deng makes 2-pt jump shot from 14 ft (assist by C. Andersen),39,56
183,2,3:03.0,K. Love makes 2-pt layup from 1 ft (assist by L. James),,41,56
184,2,2:44.0,,Shooting foul by K. Irving (drawn by C. Andersen),41,56
185,2,2:44.0,Official timeout,,41,56
186,2,2:44.0,T. Thompson enters the game for J. Jones,,41,56
187,2,2:44.0,,C. Andersen misses free throw 1 of 2,41,56
188,2,2:44.0,,Offensive rebound by Team,41,56
189,2,2:44.0,Violation by L. James (lane),,41,56
190,2,2:44.0,,C. Andersen makes free throw 2 of 2,41,57
191,2,2:36.0,Personal foul by L. Deng (drawn by L. James),,41,57
192,2,2:36.0,L. James makes free throw 1 of 2,,42,57
193,2,2:36.0,L. James makes free throw 2 of 2,,43,57
194,2,2:18.0,,D. Wade misses 2-pt jump shot from 17 ft,43,57
195,2,2:18.0,Defensive rebound by K. Love,,43,57
196,2,2:06.0,L. James misses 3-pt jump shot from 23 ft,,43,57
197,2,2:05.0,,Defensive rebound by L. Deng,43,57
198,2,1:47.0,,D. Wade makes 3-pt jump shot from 23 ft (assist by L. Deng),43,60
199,2,1:22.0,K. Irving makes 2-pt jump shot from 16 ft,,45,60
200,2,1:06.0,,M. Chalmers misses 2-pt layup from 1 ft,45,60
201,2,1:05.0,Defensive rebound by T. Thompson,,45,60
202,2,1:00.0,M. Miller misses 3-pt jump shot from 24 ft,,45,60
203,2,1:00.0,Offensive rebound by T. Thompson,,45,60
204,2,1:00.0,Personal block foul by M. Chalmers (drawn by T. Thompson),,45,60
205,2,1:00.0,T. Thompson makes free throw 1 of 2,,46,60
206,2,1:00.0,D. Waiters enters the game for K. Irving,,46,60
207,2,1:00.0,,S. Williams enters the game for D. Granger,46,60
208,2,1:00.0,,N. Cole enters the game for M. Chalmers,46,60
209,2,1:00.0,T. Thompson misses free throw 2 of 2,,46,60
210,2,0:59.0,,Defensive rebound by C. Andersen,46,60
211,2,0:38.0,,L. Deng makes 2-pt layup from 2 ft,46,62
212,2,0:18.0,L. James makes 3-pt jump shot from 24 ft,,49,62
213,2,0:07.0,,Personal foul by M. Miller (drawn by D. Wade),49,62
214,2,0:07.0,,Miami full timeout,49,62
215,2,0:07.0,,D. Granger enters the game for C. Andersen,49,62
216,2,0:07.0,M. Dellavedova enters the game for K. Love,,49,62
217,2,0:01.0,,D. Wade misses 2-pt jump shot from 20 ft,49,62
218,2,0:00.0,,Offensive rebound by Team,49,62
219,3,11:39.0,,S. Williams misses 3-pt jump shot from 25 ft,49,62
220,3,11:38.0,Defensive rebound by K. Love,,49,62
221,3,11:37.0,Personal foul by L. Deng (drawn by L. James),,49,62
222,3,11:17.0,L. James makes 2-pt jump shot from 18 ft,,51,62
223,3,10:50.0,,Turnover by Team (shot clock),51,62
224,3,10:38.0,L. James makes 2-pt layup from 1 ft (assist by K. Irving),,53,62
225,3,10:18.0,,D. Wade makes 2-pt jump shot from 19 ft,53,64
226,3,9:59.0,K. Love makes 2-pt jump shot from 15 ft,,55,64
227,3,9:47.0,,Personal foul by M. Miller (drawn by M. Chalmers),55,64
228,3,9:40.0,,M. Chalmers misses 2-pt layup from 1 ft (block by K. Love),55,64
229,3,9:39.0,,Offensive rebound by C. Andersen,55,64
230,3,9:38.0,,C. Andersen misses 2-pt layup at rim,55,64
231,3,9:37.0,,Offensive rebound by M. Chalmers,55,64
232,3,9:36.0,,M. Chalmers misses 3-pt jump shot from 23 ft,55,64
233,3,9:35.0,Defensive rebound by L. James,,55,64
234,3,9:29.0,S. Marion makes 2-pt dunk at rim (assist by L. James),,57,64
235,3,9:29.0,,Miami full timeout,57,64
236,3,9:17.0,,D. Wade misses 2-pt layup from 2 ft,57,64
237,3,9:16.0,,Offensive rebound by Team,57,64
238,3,9:11.0,,Turnover by M. Chalmers (bad pass; steal by S. Marion),57,64
239,3,9:06.0,S. Marion misses 2-pt layup from 1 ft,,57,64
240,3,9:05.0,,Defensive rebound by L. Deng,57,64
241,3,8:44.0,,L. Deng makes 2-pt layup from 2 ft (assist by D. Wade),57,66
242,3,8:29.0,K. Love makes 2-pt hook shot from 6 ft (assist by L. James),,59,66
243,3,8:03.0,,L. Deng misses 2-pt jump shot from 11 ft,59,66
244,3,8:02.0,Defensive rebound by K. Love,,59,66
245,3,7:42.0,Personal foul by L. Deng (drawn by L. James),,59,66
246,3,7:35.0,L. James makes 2-pt jump shot from 17 ft,,61,66
247,3,7:18.0,,Shooting foul by M. Miller (drawn by C. Andersen),61,66
248,3,7:18.0,,C. Andersen misses free throw 1 of 2,61,66
249,3,7:18.0,,Offensive rebound by Team,61,66
250,3,7:18.0,T. Thompson enters the game for M. Miller,,61,66
251,3,7:18.0,,N. Cole enters the game for M. Chalmers,61,66
252,3,7:18.0,,C. Andersen makes free throw 2 of 2,61,67
253,3,7:08.0,S. Marion misses 3-pt jump shot from 23 ft,,61,67
254,3,7:06.0,Offensive rebound by Team,,61,67
255,3,7:01.0,K. Irving misses 2-pt jump shot from 12 ft,,61,67
256,3,7:00.0,Offensive rebound by S. Marion,,61,67
257,3,6:56.0,S. Marion misses 2-pt jump shot from 13 ft,,61,67
258,3,6:55.0,,Defensive rebound by N. Cole,61,67
259,3,6:42.0,,N. Cole misses 2-pt jump shot from 19 ft,61,67
260,3,6:41.0,,Offensive rebound by S. Williams,61,67
261,3,6:30.0,,D. Wade misses 3-pt jump shot from 22 ft,61,67
262,3,6:29.0,,Offensive rebound by Team,61,67
263,3,6:25.0,,C. Andersen makes 2-pt layup at rim (assist by D. Wade),61,69
264,3,6:08.0,K. Irving misses 3-pt jump shot from 24 ft,,61,69
265,3,6:07.0,,Defensive rebound by S. Williams,61,69
266,3,5:53.0,,Shooting foul by K. Irving (drawn by L. Deng),61,69
267,3,5:53.0,,L. Deng makes free throw 1 of 2,61,70
268,3,5:53.0,D. Waiters enters the game for S. Marion,,61,70
269,3,5:53.0,,L. Deng makes free throw 2 of 2,61,71
270,3,5:32.0,K. Love misses 2-pt jump shot from 18 ft,,61,71
271,3,5:31.0,,Defensive rebound by D. Wade,61,71
272,3,5:17.0,,D. Wade misses 2-pt jump shot from 19 ft,61,71
273,3,5:16.0,,Offensive rebound by C. Andersen,61,71
274,3,5:14.0,,D. Wade misses 2-pt dunk at rim (block by T. Thompson),61,71
275,3,5:13.0,Defensive rebound by L. James,,61,71
276,3,4:52.0,D. Waiters makes 3-pt jump shot from 23 ft (assist by K. Love),,64,71
277,3,4:44.0,,Miami full timeout,64,71
278,3,4:44.0,,U. Haslem enters the game for C. Andersen,64,71
279,3,4:44.0,,M. Chalmers enters the game for D. Wade,64,71
280,3,4:27.0,,Turnover by N. Cole (bad pass; steal by K. Love),64,71
281,3,4:25.0,Turnover by K. Love (bad pass),,64,71
282,3,4:11.0,,L. Deng makes 2-pt jump shot from 19 ft (assist by N. Cole),64,73
283,3,4:08.0,Cleveland full timeout,,64,73
284,3,4:08.0,M. Dellavedova enters the game for L. James,,64,73
285,3,4:08.0,,D. Granger enters the game for L. Deng,64,73
286,3,3:45.0,D. Waiters makes 2-pt jump shot from 20 ft,,66,73
287,3,3:27.0,,U. Haslem misses 2-pt jump shot from 4 ft,66,73
288,3,3:26.0,Defensive rebound by T. Thompson,,66,73
289,3,3:19.0,K. Irving makes 2-pt layup at rim (assist by K. Love),,68,73
290,3,3:19.0,Shooting foul by D. Granger (drawn by K. Irving),,68,73
291,3,3:19.0,K. Irving makes free throw 1 of 1,,69,73
292,3,3:06.0,,S. Williams misses 3-pt jump shot from 23 ft,69,73
293,3,3:05.0,Defensive rebound by D. Waiters,,69,73
294,3,2:59.0,D. Waiters misses 2-pt layup at rim,,69,73
295,3,2:58.0,,Defensive rebound by U. Haslem,69,73
296,3,2:57.0,,Turnover by U. Haslem (bad pass; steal by T. Thompson),69,73
297,3,2:53.0,T. Thompson makes 2-pt jump shot from 3 ft,,71,73
298,3,2:28.0,,M. Chalmers misses 2-pt jump shot from 15 ft,71,73
299,3,2:27.0,Defensive rebound by T. Thompson,,71,73
300,3,2:20.0,Personal foul by N. Cole (drawn by K. Irving),,71,73
301,3,2:20.0,,D. Wade enters the game for S. Williams,71,73
302,3,2:08.0,M. Dellavedova misses 2-pt layup from 2 ft,,71,73
303,3,2:07.0,Offensive rebound by M. Dellavedova,,71,73
304,3,2:05.0,K. Love misses 3-pt jump shot from 23 ft,,71,73
305,3,2:04.0,,Defensive rebound by Team,71,73
306,3,1:43.0,,Shooting block foul by M. Dellavedova (drawn by N. Cole),71,73
307,3,1:43.0,,N. Cole makes free throw 1 of 2,71,74
308,3,1:43.0,,N. Cole makes free throw 2 of 2,71,75
309,3,1:32.0,Personal foul by D. Granger (drawn by K. Love),,71,75
310,3,1:32.0,K. Love makes free throw 1 of 2,,72,75
311,3,1:32.0,S. Marion enters the game for K. Irving,,72,75
312,3,1:32.0,K. Love makes free throw 2 of 2,,73,75
313,3,1:17.0,,M. Chalmers misses 3-pt jump shot from 25 ft,73,75
314,3,1:16.0,Defensive rebound by T. Thompson,,73,75
315,3,1:00.0,K. Love misses 2-pt hook shot from 7 ft,,73,75
316,3,0:59.0,Offensive rebound by S. Marion,,73,75
317,3,0:46.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,73,75
318,3,0:45.0,,Defensive rebound by U. Haslem,73,75
319,3,0:31.0,,D. Wade misses 2-pt jump shot from 14 ft,73,75
320,3,0:30.0,,Offensive rebound by U. Haslem,73,75
321,3,0:29.0,,U. Haslem makes 2-pt layup from 1 ft,73,77
322,3,0:08.0,Shooting foul by D. Granger (drawn by T. Thompson),,73,77
323,3,0:08.0,T. Thompson makes free throw 1 of 2,,74,77
324,3,0:08.0,M. Miller enters the game for K. Love,,74,77
325,3,0:08.0,T. Thompson misses free throw 2 of 2,,74,77
326,3,0:07.0,,Defensive rebound by D. Granger,74,77
327,3,0:00.0,,D. Wade misses 3-pt jump shot from 24 ft,74,77
328,3,0:00.0,,Offensive rebound by Team,74,77
329,4,11:43.0,K. Irving makes 2-pt jump shot from 19 ft,,76,77
330,4,11:23.0,,Turnover by L. Deng (bad pass; steal by M. Dellavedova),76,77
331,4,11:20.0,L. James makes 2-pt dunk at rim (assist by D. Waiters),,78,77
332,4,11:20.0,Technical foul by L. James,,78,77
333,4,11:20.0,,D. Wade makes technical free throw,78,78
334,4,10:53.0,,U. Haslem makes 2-pt layup from 1 ft (assist by L. Deng),78,80
335,4,10:43.0,Turnover by T. Thompson (offensive goaltending),,78,80
336,4,10:28.0,,L. Deng misses 3-pt jump shot from 25 ft,78,80
337,4,10:27.0,Defensive rebound by M. Dellavedova,,78,80
338,4,10:04.0,K. Irving makes 2-pt layup from 2 ft,,80,80
339,4,9:44.0,,D. Wade misses 2-pt jump shot from 10 ft,80,80
340,4,9:43.0,Defensive rebound by D. Waiters,,80,80
341,4,9:37.0,Turnover by D. Waiters (bad pass),,80,80
342,4,9:37.0,,C. Andersen enters the game for U. Haslem,80,80
343,4,9:26.0,,M. Chalmers misses 2-pt jump shot from 14 ft,80,80
344,4,9:25.0,Defensive rebound by D. Waiters,,80,80
345,4,9:13.0,D. Waiters misses 2-pt jump shot from 19 ft,,80,80
346,4,9:12.0,,Defensive rebound by D. Wade,80,80
347,4,9:04.0,,D. Wade misses 2-pt jump shot from 20 ft,80,80
348,4,9:03.0,,Offensive rebound by Team,80,80
349,4,9:03.0,,D. Granger enters the game for M. Chalmers,80,80
350,4,8:57.0,,Personal foul by M. Dellavedova (drawn by D. Granger),80,80
351,4,8:57.0,Official timeout,,80,80
352,4,8:57.0,,M. Chalmers enters the game for D. Wade,80,80
353,4,8:52.0,,D. Granger makes 2-pt layup from 1 ft (assist by L. Deng),80,82
354,4,8:32.0,K. Irving misses 2-pt jump shot from 19 ft,,80,82
355,4,8:31.0,Offensive rebound by M. Dellavedova,,80,82
356,4,8:18.0,L. James misses 3-pt jump shot from 24 ft,,80,82
357,4,8:18.0,Offensive rebound by T. Thompson,,80,82
358,4,8:18.0,Personal foul by M. Chalmers (drawn by T. Thompson),,80,82
359,4,8:10.0,T. Thompson misses 2-pt dunk at rim (block by C. Andersen),,80,82
360,4,8:09.0,,Defensive rebound by D. Granger,80,82
361,4,8:04.0,,M. Chalmers misses 2-pt layup from 1 ft (block by D. Waiters),80,82
362,4,8:03.0,,Offensive rebound by N. Cole,80,82
363,4,7:58.0,,L. Deng makes 2-pt dunk at rim (assist by N. Cole),80,84
364,4,7:36.0,Shooting foul by C. Andersen (drawn by L. James),,80,84
365,4,7:36.0,L. James misses free throw 1 of 2,,80,84
366,4,7:36.0,Offensive rebound by Team,,80,84
367,4,7:36.0,L. James makes free throw 2 of 2,,81,84
368,4,7:14.0,,L. Deng makes 2-pt jump shot from 20 ft (assist by M. Chalmers),81,86
369,4,6:59.0,L. James misses 3-pt jump shot from 24 ft,,81,86
370,4,6:58.0,,Defensive rebound by Team,81,86
371,4,6:58.0,Loose ball foul by T. Thompson (drawn by C. Andersen),,81,86
372,4,6:47.0,,Turnover by N. Cole (bad pass; steal by D. Waiters),81,86
373,4,6:40.0,Turnover by D. Waiters (lost ball; steal by N. Cole),,81,86
374,4,6:35.0,,Turnover by N. Cole (lost ball; steal by D. Waiters),81,86
375,4,6:33.0,Personal foul by L. Deng (drawn by D. Waiters),,81,86
376,4,6:33.0,Cleveland full timeout,,81,86
377,4,6:33.0,K. Love enters the game for M. Dellavedova,,81,86
378,4,6:12.0,D. Waiters misses 3-pt jump shot from 24 ft,,81,86
379,4,6:11.0,Offensive rebound by Team,,81,86
380,4,6:08.0,,Loose ball foul by C. Andersen (drawn by T. Thompson),81,86
381,4,5:55.0,Turnover by K. Irving (lost ball; steal by C. Andersen),,81,86
382,4,5:55.0,,Miami full timeout,81,86
383,4,5:55.0,,D. Wade enters the game for M. Chalmers,81,86
384,4,5:55.0,M. Dellavedova enters the game for K. Irving,,81,86
385,4,5:37.0,,N. Cole misses 3-pt jump shot from 25 ft,81,86
386,4,5:36.0,Defensive rebound by D. Waiters,,81,86
387,4,5:26.0,T. Thompson misses 2-pt layup at rim,,81,86
388,4,5:25.0,,Defensive rebound by D. Granger,81,86
389,4,5:15.0,,D. Wade misses 2-pt jump shot from 12 ft,81,86
390,4,5:14.0,Defensive rebound by T. Thompson,,81,86
391,4,5:03.0,K. Love misses 3-pt jump shot from 24 ft,,81,86
392,4,5:02.0,,Defensive rebound by C. Andersen,81,86
393,4,4:40.0,,Shooting foul by D. Waiters (drawn by D. Wade),81,86
394,4,4:40.0,,D. Wade makes free throw 1 of 2,81,87
395,4,4:40.0,K. Irving enters the game for M. Dellavedova,,81,87
396,4,4:40.0,M. Miller enters the game for T. Thompson,,81,87
397,4,4:40.0,,D. Wade makes free throw 2 of 2,81,88
398,4,4:22.0,K. Irving misses 2-pt jump shot from 14 ft,,81,88
399,4,4:21.0,,Defensive rebound by C. Andersen,81,88
