,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MEMPHIS_ACTION,PORTLAND_SCORE,MEMPHIS_SCORE
392,4,7:55.0,,B. Udrih misses 2-pt layup from 1 ft (block by C. McCollum),72,90
393,4,7:52.0,,Offensive rebound by M. Gasol,72,90
394,4,7:52.0,,M. Gasol misses 2-pt tip-in at rim,72,90
395,4,7:50.0,Defensive rebound by L. Aldridge,,72,90
396,4,7:44.0,D. Lillard misses 2-pt layup from 1 ft (block by M. Gasol),,72,90
397,4,7:42.0,,Defensive rebound by B. Udrih,72,90
398,4,7:37.0,,T. Allen makes 2-pt dunk at rim (assist by B. Udrih),72,92
399,4,7:15.0,L. Aldridge misses 3-pt jump shot from 27 ft,,72,92
400,4,7:15.0,,Defensive rebound by Team,72,92
401,4,7:01.0,,V. Carter misses 3-pt jump shot from 25 ft,72,92
402,4,7:00.0,Defensive rebound by M. Leonard,,72,92
403,4,6:47.0,Turnover by C. McCollum (bad pass; steal by T. Allen),,72,92
404,4,6:28.0,,Z. Randolph makes 2-pt jump shot from 16 ft (assist by B. Udrih),72,94
405,4,6:17.0,Personal foul by V. Carter (drawn by N. Batum),,72,94
406,4,6:17.0,N. Batum makes free throw 1 of 2,,73,94
407,4,6:17.0,N. Batum makes free throw 2 of 2,,74,94
408,4,6:00.0,,V. Carter misses 3-pt jump shot from 25 ft,74,94
409,4,5:59.0,Defensive rebound by M. Leonard,,74,94
410,4,5:51.0,L. Aldridge misses 2-pt jump shot from 21 ft,,74,94
411,4,5:50.0,,Defensive rebound by Team,74,94
412,4,5:50.0,Loose ball foul by M. Leonard (drawn by Z. Randolph),,74,94
413,4,5:50.0,,Memphis full timeout,74,94
414,4,5:33.0,,Turnover by M. Gasol (3 sec),74,94
415,4,5:15.0,N. Batum makes 3-pt jump shot from 25 ft (assist by M. Leonard),,77,94
416,4,5:00.0,,T. Allen makes 2-pt layup from 1 ft (assist by M. Gasol),77,96
417,4,5:00.0,,Shooting foul by C. McCollum (drawn by T. Allen),77,96
418,4,5:00.0,,T. Allen misses free throw 1 of 1,77,96
419,4,4:59.0,Defensive rebound by M. Leonard,,77,96
420,4,4:48.0,N. Batum misses 3-pt jump shot from 25 ft,,77,96
421,4,4:47.0,,Defensive rebound by Z. Randolph,77,96
422,4,4:40.0,,Personal foul by M. Leonard (drawn by V. Carter),77,96
423,4,4:27.0,,Z. Randolph misses 2-pt jump shot from 5 ft (block by L. Aldridge),77,96
424,4,4:27.0,,Offensive rebound by Team,77,96
425,4,4:25.0,,B. Udrih misses 2-pt jump shot from 6 ft,77,96
426,4,4:24.0,Defensive rebound by M. Leonard,,77,96
427,4,4:12.0,Turnover by L. Aldridge (lost ball; steal by M. Gasol),,77,96
428,4,3:54.0,,Z. Randolph misses 2-pt jump shot from 15 ft,77,96
429,4,3:52.0,Defensive rebound by M. Leonard,,77,96
430,4,3:51.0,Turnover by M. Leonard (bad pass),,77,96
431,4,3:46.0,,B. Udrih misses 2-pt jump shot from 17 ft,77,96
432,4,3:45.0,,Offensive rebound by Team,77,96
433,4,3:30.0,,M. Gasol misses 2-pt layup from 2 ft (block by M. Leonard),77,96
434,4,3:28.0,Defensive rebound by L. Aldridge,,77,96
435,4,3:19.0,L. Aldridge makes 3-pt jump shot from 26 ft (assist by N. Batum),,80,96
436,4,3:03.0,,M. Gasol makes 2-pt jump shot from 15 ft (assist by B. Udrih),80,98
437,4,3:02.0,Portland full timeout,,80,98
438,4,3:02.0,J. Freeland enters the game for N. Batum,,80,98
439,4,3:02.0,A. Crabbe enters the game for L. Aldridge,,80,98
440,4,3:02.0,A. Gee enters the game for C. McCollum,,80,98
441,4,3:02.0,T. Frazier enters the game for D. Lillard,,80,98
442,4,3:02.0,,N. Calathes enters the game for T. Allen,80,98
443,4,2:50.0,Personal foul by M. Gasol (drawn by M. Leonard),,80,98
444,4,2:50.0,M. Leonard makes free throw 1 of 2,,81,98
445,4,2:50.0,M. Leonard misses free throw 2 of 2,,81,98
446,4,2:49.0,,Defensive rebound by V. Carter,81,98
447,4,2:37.0,,V. Carter misses 2-pt dunk at rim,81,98
448,4,2:35.0,Defensive rebound by A. Gee,,81,98
449,4,2:29.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by A. Gee),,84,98
450,4,2:05.0,,B. Udrih misses 2-pt layup from 3 ft,84,98
451,4,2:04.0,Defensive rebound by M. Leonard,,84,98
452,4,1:52.0,M. Leonard misses 2-pt jump shot from 22 ft,,84,98
453,4,1:51.0,,Defensive rebound by Z. Randolph,84,98
454,4,1:38.0,,Z. Randolph misses 3-pt jump shot from 26 ft,84,98
455,4,1:37.0,Defensive rebound by M. Leonard,,84,98
456,4,1:35.0,Turnover by M. Leonard (lost ball; steal by N. Calathes),,84,98
457,4,1:32.0,,Turnover by N. Calathes (bad pass; steal by J. Freeland),84,98
458,4,1:26.0,T. Frazier misses 2-pt layup at rim,,84,98
459,4,1:23.0,,Defensive rebound by M. Gasol,84,98
460,4,1:23.0,,Memphis full timeout,84,98
461,4,1:23.0,,J. Leuer enters the game for Z. Randolph,84,98
462,4,1:23.0,,J. Adams enters the game for M. Gasol,84,98
463,4,1:23.0,,J. Green enters the game for V. Carter,84,98
464,4,1:12.0,,Turnover by N. Calathes (bad pass; steal by M. Leonard),84,98
465,4,1:09.0,Turnover by T. Frazier (lost ball; steal by J. Adams),,84,98
466,4,0:56.0,,N. Calathes makes 2-pt jump shot from 10 ft,84,100
467,4,0:42.0,M. Leonard misses 3-pt jump shot from 25 ft,,84,100
468,4,0:41.0,,Defensive rebound by J. Leuer,84,100
469,4,0:21.0,,Turnover by N. Calathes (lost ball; steal by A. Crabbe),84,100
470,4,0:18.0,A. Crabbe makes 2-pt dunk at rim (assist by M. Leonard),,86,100
