,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SAN ANTONIO_ACTION,PHOENIX_SCORE,SAN ANTONIO_SCORE
158,2,5:26.0,Offensive rebound by Team,,28,42
159,2,5:26.0,,P. Mills enters the game for T. Parker,28,42
160,2,5:15.0,Turnover by A. Len (bad pass; steal by T. Duncan),,28,42
161,2,5:09.0,,Offensive foul by M. Belinelli (drawn by G. Dragić),28,42
162,2,5:09.0,,Turnover by M. Belinelli (offensive foul),28,42
163,2,4:53.0,M. Morris misses 3-pt jump shot from 25 ft,,28,42
164,2,4:52.0,Offensive rebound by Team,,28,42
165,2,4:45.0,G. Green makes 2-pt jump shot from 18 ft (assist by E. Bledsoe),,30,42
166,2,4:34.0,,M. Belinelli misses 2-pt jump shot from 21 ft,30,42
167,2,4:33.0,Defensive rebound by A. Len,,30,42
168,2,4:27.0,G. Dragić makes 2-pt layup from 1 ft (assist by E. Bledsoe),,32,42
169,2,4:01.0,,M. Belinelli misses 3-pt jump shot from 29 ft,32,42
170,2,4:00.0,Defensive rebound by E. Bledsoe,,32,42
171,2,3:56.0,Turnover by G. Dragić (bad pass),,32,42
172,2,3:44.0,,P. Mills misses 3-pt jump shot from 25 ft,32,42
173,2,3:43.0,Defensive rebound by G. Green,,32,42
174,2,3:37.0,Personal foul by M. Belinelli (drawn by M. Morris),,32,42
175,2,3:32.0,G. Green misses 2-pt jump shot from 17 ft,,32,42
176,2,3:31.0,,Defensive rebound by D. Green,32,42
177,2,3:22.0,,D. Green misses 2-pt jump shot from 20 ft,32,42
178,2,3:21.0,,Offensive rebound by T. Duncan,32,42
179,2,3:21.0,,T. Duncan makes 2-pt dunk at rim,32,44
180,2,2:57.0,A. Len misses 2-pt jump shot from 20 ft,,32,44
181,2,2:56.0,,Defensive rebound by T. Duncan,32,44
182,2,2:51.0,,Turnover by P. Mills (bad pass; steal by A. Len),32,44
183,2,2:43.0,E. Bledsoe makes 2-pt jump shot from 8 ft (assist by G. Dragić),,34,44
184,2,2:43.0,,San Antonio full timeout,34,44
185,2,2:43.0,Official timeout,,34,44
186,2,2:43.0,,T. Parker enters the game for M. Belinelli,34,44
187,2,2:43.0,P. Tucker enters the game for G. Green,,34,44
188,2,2:25.0,,T. Duncan misses 2-pt jump shot from 3 ft,34,44
189,2,2:24.0,Defensive rebound by E. Bledsoe,,34,44
190,2,2:18.0,G. Dragić makes 2-pt layup at rim (assist by E. Bledsoe),,36,44
191,2,2:01.0,,T. Parker makes 2-pt jump shot from 20 ft (assist by P. Mills),36,46
192,2,1:39.0,M. Morris misses 2-pt jump shot from 15 ft,,36,46
193,2,1:38.0,,Defensive rebound by T. Parker,36,46
194,2,1:23.0,,T. Parker makes 3-pt jump shot from 23 ft (assist by P. Mills),36,49
195,2,1:16.0,P. Tucker makes 2-pt jump shot from 20 ft (assist by E. Bledsoe),,38,49
196,2,0:53.0,,D. Green misses 3-pt jump shot from 24 ft,38,49
197,2,0:52.0,,Offensive rebound by Team,38,49
198,2,0:52.0,Loose ball foul by M. Morris (drawn by T. Duncan),,38,49
199,2,0:52.0,,M. Belinelli enters the game for D. Green,38,49
200,2,0:47.0,,T. Parker misses 2-pt layup at rim,38,49
201,2,0:46.0,Defensive rebound by A. Len,,38,49
202,2,0:39.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by P. Tucker),,40,49
203,2,0:35.0,,Turnover by T. Parker (step out of bounds),40,49
204,2,0:30.0,E. Bledsoe makes 3-pt jump shot from 25 ft,,43,49
205,2,0:10.0,,Turnover by T. Parker (bad pass; steal by A. Len),43,49
206,2,0:02.0,P. Tucker misses 3-pt jump shot from 25 ft,,43,49
207,2,0:02.0,Offensive rebound by G. Dragić,,43,49
208,2,0:01.0,G. Dragić misses 2-pt layup from 2 ft,,43,49
209,2,0:00.0,,Defensive rebound by T. Duncan,43,49
210,3,11:40.0,M. Morris misses 2-pt jump shot from 19 ft,,43,49
211,3,11:39.0,,Defensive rebound by M. Belinelli,43,49
212,3,11:29.0,,T. Splitter makes 2-pt layup at rim (assist by T. Duncan),43,51
213,3,11:04.0,Turnover by G. Dragić (bad pass; steal by T. Parker),,43,51
214,3,11:02.0,,T. Splitter misses 2-pt layup from 2 ft (block by P. Tucker),43,51
215,3,10:58.0,,Offensive rebound by T. Splitter,43,51
216,3,10:58.0,,D. Green misses 2-pt layup from 1 ft,43,51
217,3,10:58.0,Defensive rebound by Team,,43,51
218,3,10:58.0,,Loose ball foul by D. Green (drawn by P. Tucker),43,51
219,3,10:35.0,G. Dragić makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),,46,51
220,3,10:19.0,,M. Belinelli misses 2-pt jump shot from 20 ft,46,51
221,3,10:17.0,Defensive rebound by A. Len,,46,51
222,3,10:12.0,E. Bledsoe misses 2-pt jump shot from 18 ft,,46,51
223,3,10:11.0,,Defensive rebound by T. Splitter,46,51
224,3,9:53.0,,Turnover by M. Belinelli (lost ball; steal by P. Tucker),46,51
225,3,9:47.0,P. Tucker makes 2-pt layup from 2 ft (assist by E. Bledsoe),,48,51
226,3,9:28.0,,Turnover by T. Parker (bad pass; steal by M. Morris),48,51
227,3,9:25.0,G. Dragić makes 2-pt layup from 2 ft (assist by E. Bledsoe),,50,51
228,3,9:25.0,Shooting foul by M. Belinelli (drawn by G. Dragić),,50,51
229,3,9:25.0,G. Dragić misses free throw 1 of 1,,50,51
230,3,9:24.0,,Defensive rebound by T. Duncan,50,51
231,3,9:11.0,Violation by M. Morris (kicked ball),,50,51
232,3,9:06.0,,T. Parker misses 2-pt jump shot from 16 ft,50,51
233,3,9:05.0,Defensive rebound by P. Tucker,,50,51
234,3,8:40.0,P. Tucker makes 2-pt jump shot from 9 ft,,52,51
235,3,8:26.0,,T. Parker misses 2-pt jump shot from 10 ft,52,51
236,3,8:25.0,Defensive rebound by G. Dragić,,52,51
237,3,8:17.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by G. Dragić),,55,51
238,3,8:15.0,,San Antonio full timeout,55,51
239,3,7:58.0,,T. Duncan misses 2-pt jump shot from 7 ft (block by A. Len),55,51
240,3,7:56.0,,Offensive rebound by Team,55,51
241,3,7:54.0,,T. Duncan misses 2-pt jump shot from 13 ft,55,51
242,3,7:53.0,,Offensive rebound by Team,55,51
243,3,7:53.0,,San Antonio full timeout,55,51
244,3,7:35.0,,Shooting foul by M. Morris (drawn by T. Splitter),55,51
245,3,7:35.0,,T. Splitter misses free throw 1 of 2,55,51
246,3,7:35.0,,Offensive rebound by Team,55,51
247,3,7:35.0,,C. Joseph enters the game for D. Green,55,51
248,3,7:35.0,,T. Splitter makes free throw 2 of 2,55,52
249,3,7:17.0,Shooting foul by T. Splitter (drawn by M. Morris),,55,52
250,3,7:17.0,M. Morris misses free throw 1 of 2,,55,52
251,3,7:17.0,Offensive rebound by Team,,55,52
252,3,7:17.0,,B. Diaw enters the game for T. Splitter,55,52
253,3,7:17.0,M. Morris makes free throw 2 of 2,,56,52
254,3,7:04.0,,Turnover by T. Parker (bad pass; steal by M. Morris),56,52
255,3,6:59.0,P. Tucker makes 2-pt layup from 1 ft (assist by E. Bledsoe),,58,52
256,3,6:33.0,,M. Belinelli misses 2-pt jump shot from 8 ft,58,52
257,3,6:32.0,Defensive rebound by A. Len,,58,52
258,3,6:32.0,Personal foul by M. Belinelli (drawn by A. Len),,58,52
259,3,6:32.0,,P. Mills enters the game for M. Belinelli,58,52
260,3,6:18.0,A. Len makes 2-pt dunk at rim (assist by E. Bledsoe),,60,52
261,3,6:00.0,,T. Duncan makes 2-pt dunk at rim (assist by B. Diaw),60,54
262,3,5:43.0,P. Tucker makes 2-pt jump shot from 9 ft,,62,54
263,3,5:16.0,,B. Diaw misses 3-pt jump shot from 25 ft,62,54
264,3,5:15.0,Defensive rebound by M. Morris,,62,54
265,3,5:10.0,G. Dragić misses 3-pt jump shot from 24 ft,,62,54
266,3,5:09.0,,Defensive rebound by C. Joseph,62,54
267,3,4:59.0,,B. Diaw makes 3-pt jump shot from 25 ft (assist by C. Joseph),62,57
268,3,4:42.0,M. Morris misses 2-pt jump shot from 14 ft,,62,57
269,3,4:40.0,,Defensive rebound by B. Diaw,62,57
270,3,4:30.0,,C. Joseph misses 2-pt layup from 2 ft,62,57
271,3,4:29.0,Defensive rebound by A. Len,,62,57
272,3,4:24.0,Phoenix full timeout,,62,57
273,3,4:24.0,,D. Green enters the game for T. Parker,62,57
274,3,4:24.0,I. Thomas enters the game for E. Bledsoe,,62,57
275,3,4:24.0,M. Plumlee enters the game for A. Len,,62,57
276,3,4:24.0,,T. Splitter enters the game for T. Duncan,62,57
277,3,4:08.0,M. Morris misses 2-pt jump shot from 18 ft,,62,57
278,3,4:08.0,Offensive rebound by Team,,62,57
279,3,4:08.0,Turnover by Team (shot clock),,62,57
280,3,3:54.0,,Turnover by B. Diaw (lost ball; steal by P. Tucker),62,57
281,3,3:49.0,P. Tucker makes 2-pt layup from 1 ft,,64,57
282,3,3:25.0,,C. Joseph misses 3-pt jump shot from 24 ft,64,57
283,3,3:23.0,Defensive rebound by M. Plumlee,,64,57
284,3,3:09.0,Shooting foul by T. Splitter (drawn by M. Plumlee),,64,57
285,3,3:09.0,M. Plumlee misses free throw 1 of 2,,64,57
286,3,3:09.0,Offensive rebound by Team,,64,57
287,3,3:09.0,G. Green enters the game for G. Dragić,,64,57
288,3,3:09.0,M. Plumlee misses free throw 2 of 2,,64,57
289,3,3:09.0,Offensive rebound by Team,,64,57
290,3,3:09.0,,Loose ball foul by B. Diaw (drawn by P. Tucker),64,57
291,3,3:09.0,P. Tucker makes free throw 1 of 2,,65,57
292,3,3:09.0,P. Tucker makes free throw 2 of 2,,66,57
293,3,3:03.0,,Turnover by B. Diaw (bad pass),66,57
294,3,2:50.0,G. Green misses 3-pt jump shot from 25 ft,,66,57
295,3,2:49.0,Offensive rebound by M. Morris,,66,57
296,3,2:44.0,I. Thomas misses 3-pt jump shot from 23 ft,,66,57
297,3,2:43.0,Offensive rebound by M. Plumlee,,66,57
298,3,2:38.0,G. Green misses 2-pt jump shot from 11 ft,,66,57
299,3,2:37.0,,Defensive rebound by T. Splitter,66,57
300,3,2:30.0,,P. Mills misses 2-pt jump shot from 14 ft,66,57
301,3,2:29.0,Defensive rebound by M. Morris,,66,57
302,3,2:20.0,Shooting foul by T. Splitter (drawn by I. Thomas),,66,57
303,3,2:20.0,I. Thomas misses free throw 1 of 2,,66,57
304,3,2:20.0,Offensive rebound by Team,,66,57
305,3,2:20.0,E. Bledsoe enters the game for M. Morris,,66,57
306,3,2:20.0,I. Thomas makes free throw 2 of 2,,67,57
307,3,2:13.0,,Turnover by C. Joseph (bad pass; steal by I. Thomas),67,57
308,3,2:08.0,G. Green makes 2-pt dunk at rim (assist by I. Thomas),,69,57
309,3,1:40.0,,C. Joseph misses 2-pt jump shot from 20 ft,69,57
310,3,1:39.0,Defensive rebound by G. Green,,69,57
311,3,1:26.0,Turnover by G. Green (bad pass; steal by D. Green),,69,57
312,3,1:04.0,,B. Diaw makes 2-pt hook shot from 6 ft (assist by C. Joseph),69,59
313,3,0:44.0,P. Tucker misses 3-pt jump shot from 24 ft,,69,59
314,3,0:43.0,,Defensive rebound by T. Splitter,69,59
315,3,0:28.0,,C. Joseph misses 2-pt layup from 1 ft,69,59
316,3,0:26.0,Defensive rebound by P. Tucker,,69,59
317,3,0:23.0,Turnover by P. Tucker (bad pass),,69,59
318,3,0:23.0,,K. Anderson enters the game for B. Diaw,69,59
319,3,0:23.0,,J. Ayres enters the game for T. Splitter,69,59
320,3,0:08.0,,Personal foul by I. Thomas (drawn by P. Mills),69,59
321,3,0:01.0,,P. Mills misses 2-pt layup from 2 ft,69,59
322,3,0:00.0,Defensive rebound by Team,,69,59
323,4,11:46.0,,Turnover by K. Anderson (bad pass; steal by M. Morris),69,59
324,4,11:44.0,Turnover by M. Morris (bad pass; steal by C. Joseph),,69,59
325,4,11:38.0,,D. Green makes 3-pt jump shot from 24 ft (assist by C. Joseph),69,62
326,4,11:24.0,E. Bledsoe makes 3-pt jump shot from 25 ft,,72,62
327,4,11:22.0,,San Antonio full timeout,72,62
328,4,11:09.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by K. Anderson),72,65
329,4,10:54.0,Shooting foul by P. Mills (drawn by I. Thomas),,72,65
330,4,10:54.0,I. Thomas makes free throw 1 of 2,,73,65
331,4,10:54.0,,M. Bonner enters the game for C. Joseph,73,65
332,4,10:54.0,I. Thomas makes free throw 2 of 2,,74,65
333,4,10:46.0,,Turnover by K. Anderson (bad pass; steal by M. Morris),74,65
334,4,10:41.0,Turnover by M. Morris (bad pass; steal by K. Anderson),,74,65
335,4,10:38.0,,Personal foul by I. Thomas (drawn by D. Green),74,65
336,4,10:19.0,,M. Bonner makes 3-pt jump shot from 23 ft (assist by K. Anderson),74,68
337,4,9:58.0,G. Green misses 2-pt jump shot from 18 ft,,74,68
338,4,9:57.0,,Defensive rebound by J. Ayres,74,68
339,4,9:51.0,,Personal foul by I. Thomas (drawn by P. Mills),74,68
340,4,9:38.0,,D. Green makes 2-pt layup from 1 ft,74,70
341,4,9:26.0,G. Green misses 3-pt jump shot from 23 ft,,74,70
342,4,9:25.0,,Defensive rebound by J. Ayres,74,70
343,4,9:12.0,,D. Green misses 3-pt jump shot from 25 ft,74,70
344,4,9:11.0,Defensive rebound by M. Plumlee,,74,70
345,4,9:02.0,Personal foul by P. Mills (drawn by M. Plumlee),,74,70
346,4,9:02.0,,M. Belinelli enters the game for K. Anderson,74,70
347,4,8:56.0,G. Green makes 3-pt jump shot from 22 ft (assist by M. Morris),,77,70
348,4,8:42.0,,Personal foul by E. Bledsoe (drawn by M. Bonner),77,70
349,4,8:42.0,,C. Joseph enters the game for P. Mills,77,70
350,4,8:28.0,,J. Ayres makes 2-pt jump shot from 4 ft,77,72
351,4,8:17.0,Turnover by E. Bledsoe (bad pass),,77,72
352,4,8:17.0,Phoenix full timeout,,77,72
353,4,8:17.0,A. Len enters the game for M. Plumlee,,77,72
354,4,8:17.0,M. Morris enters the game for M. Morris,,77,72
355,4,8:03.0,,M. Bonner makes 3-pt jump shot from 25 ft (assist by D. Green),77,75
356,4,7:36.0,Turnover by A. Len (lost ball; steal by D. Green),,77,75
357,4,7:14.0,,M. Bonner misses 2-pt jump shot from 4 ft,77,75
358,4,7:14.0,Defensive rebound by A. Len,,77,75
359,4,7:03.0,M. Morris misses 3-pt jump shot from 25 ft,,77,75
360,4,7:02.0,,Defensive rebound by D. Green,77,75
361,4,6:41.0,,M. Bonner misses 2-pt jump shot from 3 ft,77,75
362,4,6:40.0,Defensive rebound by A. Len,,77,75
363,4,6:35.0,Turnover by E. Bledsoe (bad pass),,77,75
364,4,6:35.0,G. Dragić enters the game for G. Green,,77,75
365,4,6:35.0,P. Tucker enters the game for I. Thomas,,77,75
366,4,6:19.0,,M. Belinelli misses 3-pt jump shot from 24 ft,77,75
367,4,6:18.0,,Offensive rebound by Team,77,75
368,4,6:18.0,Loose ball foul by A. Len (drawn by J. Ayres),,77,75
369,4,6:18.0,,P. Mills enters the game for D. Green,77,75
370,4,6:06.0,,P. Mills makes 2-pt layup from 2 ft (assist by C. Joseph),77,77
371,4,5:52.0,E. Bledsoe misses 2-pt jump shot from 20 ft,,77,77
372,4,5:51.0,,Defensive rebound by C. Joseph,77,77
373,4,5:42.0,,P. Mills misses 2-pt jump shot from 3 ft,77,77
374,4,5:41.0,Defensive rebound by M. Morris,,77,77
375,4,5:41.0,Personal foul by J. Ayres (drawn by M. Morris),,77,77
376,4,5:41.0,I. Thomas enters the game for E. Bledsoe,,77,77
377,4,5:41.0,,T. Splitter enters the game for J. Ayres,77,77
378,4,5:41.0,G. Green enters the game for A. Len,,77,77
379,4,5:30.0,Turnover by I. Thomas (bad pass; steal by M. Belinelli),,77,77
380,4,5:15.0,,C. Joseph makes 2-pt layup from 2 ft,77,79
381,4,5:00.0,G. Green makes 3-pt jump shot from 25 ft (assist by M. Morris),,80,79
382,4,4:40.0,,C. Joseph makes 2-pt jump shot from 8 ft,80,81
383,4,4:28.0,G. Green misses 3-pt jump shot from 23 ft,,80,81
384,4,4:27.0,,Defensive rebound by Team,80,81
