,QUARTER,TIME_REMAINING,NEW YORK_ACTION,TORONTO_ACTION,NEW YORK_SCORE,TORONTO_SCORE
75,1,3:13.0,,L. Williams enters the game for K. Lowry,14,24
76,1,3:13.0,C. Anthony makes free throw 2 of 2,,15,24
77,1,2:53.0,,P. Patterson makes 2-pt hook shot from 6 ft (assist by G. Vásquez),15,26
78,1,2:42.0,Personal foul by P. Patterson (drawn by J. Smith),,15,26
79,1,2:42.0,,Toronto full timeout,15,26
80,1,2:42.0,J. Smith makes free throw 1 of 2,,16,26
81,1,2:42.0,J. Smith makes free throw 2 of 2,,17,26
82,1,2:24.0,,Personal foul by P. Prigioni (drawn by G. Vásquez),17,26
83,1,2:13.0,,L. Williams misses 3-pt jump shot from 24 ft,17,26
84,1,2:12.0,Defensive rebound by S. Dalembert,,17,26
85,1,1:55.0,C. Anthony misses 3-pt jump shot from 24 ft,,17,26
86,1,1:54.0,Offensive rebound by Team,,17,26
87,1,1:54.0,S. Larkin enters the game for J. Calderón,,17,26
88,1,1:52.0,Personal foul by G. Vásquez (drawn by P. Prigioni),,17,26
89,1,1:52.0,P. Prigioni makes free throw 1 of 2,,18,26
90,1,1:52.0,P. Prigioni makes free throw 2 of 2,,19,26
91,1,1:31.0,,G. Vásquez makes 2-pt layup from 2 ft,19,28
92,1,1:12.0,S. Dalembert makes 2-pt dunk at rim (assist by C. Anthony),,21,28
93,1,0:59.0,,Personal foul by S. Larkin (drawn by L. Williams),21,28
94,1,0:59.0,,L. Williams makes free throw 1 of 2,21,29
95,1,0:59.0,T. Hardaway enters the game for C. Anthony,,21,29
96,1,0:59.0,,L. Williams makes free throw 2 of 2,21,30
97,1,0:36.0,S. Larkin makes 2-pt layup from 2 ft (assist by P. Prigioni),,23,30
98,1,0:25.0,,L. Williams makes 3-pt jump shot from 24 ft (assist by G. Vásquez),23,33
99,1,0:03.0,J. Smith makes 2-pt jump shot from 19 ft (assist by P. Prigioni),,25,33
100,1,0:00.0,,L. Williams misses 3-pt jump shot from 25 ft,25,33
101,1,0:00.0,,Offensive rebound by Team,25,33
102,2,11:40.0,Personal block foul by P. Patterson (drawn by J. Smith),,25,33
103,2,11:33.0,S. Larkin makes 3-pt jump shot from 24 ft (assist by P. Prigioni),,28,33
104,2,11:09.0,,G. Vásquez makes 2-pt jump shot from 9 ft (assist by L. Williams),28,35
105,2,10:57.0,Turnover by S. Larkin (bad pass; steal by K. Lowry),,28,35
106,2,10:52.0,,K. Lowry makes 2-pt jump shot from 4 ft,28,37
107,2,10:31.0,J. Smith misses 2-pt jump shot from 18 ft,,28,37
108,2,10:31.0,Offensive rebound by Team,,28,37
109,2,10:31.0,Personal foul by K. Lowry (drawn by S. Dalembert),,28,37
110,2,10:31.0,Q. Acy enters the game for S. Dalembert,,28,37
111,2,10:20.0,Q. Acy misses 2-pt jump shot from 14 ft,,28,37
112,2,10:19.0,,Defensive rebound by G. Vásquez,28,37
113,2,10:13.0,,L. Williams misses 3-pt jump shot from 24 ft,28,37
114,2,10:12.0,Defensive rebound by Q. Acy,,28,37
115,2,10:10.0,Turnover by Q. Acy (lost ball; steal by K. Lowry),,28,37
116,2,10:06.0,,P. Patterson misses 3-pt jump shot from 24 ft,28,37
117,2,10:05.0,Defensive rebound by J. Smith,,28,37
118,2,9:58.0,T. Hardaway misses 2-pt jump shot from 18 ft,,28,37
119,2,9:57.0,,Defensive rebound by L. Williams,28,37
120,2,9:50.0,,G. Vásquez misses 2-pt jump shot from 3 ft,28,37
121,2,9:49.0,,Offensive rebound by T. Hansbrough,28,37
122,2,9:46.0,,T. Hansbrough misses 2-pt tip-in from 1 ft,28,37
123,2,9:44.0,Defensive rebound by T. Hardaway,,28,37
124,2,9:42.0,P. Prigioni makes 2-pt jump shot from 21 ft (assist by T. Hardaway),,30,37
125,2,9:28.0,,Personal block foul by J. Smith (drawn by K. Lowry),30,37
126,2,9:20.0,,Shooting foul by S. Larkin (drawn by K. Lowry),30,37
127,2,9:20.0,,K. Lowry makes free throw 1 of 2,30,38
128,2,9:20.0,,K. Lowry makes free throw 2 of 2,30,39
129,2,9:05.0,S. Larkin misses 2-pt jump shot from 23 ft,,30,39
130,2,9:04.0,,Defensive rebound by P. Patterson,30,39
131,2,8:58.0,,G. Vásquez makes 2-pt layup from 1 ft (assist by P. Patterson),30,41
132,2,8:53.0,Personal foul by T. Hansbrough (drawn by T. Hardaway),,30,41
133,2,8:53.0,Official timeout,,30,41
134,2,8:53.0,,A. Johnson enters the game for G. Vásquez,30,41
135,2,8:53.0,,J. Johnson enters the game for P. Patterson,30,41
136,2,8:53.0,J. Calderón enters the game for J. Smith,,30,41
137,2,8:53.0,C. Anthony enters the game for S. Larkin,,30,41
138,2,8:45.0,P. Prigioni misses 3-pt jump shot from 24 ft,,30,41
139,2,8:44.0,Offensive rebound by C. Anthony,,30,41
140,2,8:38.0,J. Calderón misses 3-pt jump shot from 24 ft,,30,41
141,2,8:37.0,,Defensive rebound by A. Johnson,30,41
142,2,8:16.0,,K. Lowry makes 2-pt jump shot from 14 ft,30,43
143,2,7:56.0,T. Hardaway makes 3-pt jump shot from 24 ft (assist by J. Calderón),,33,43
144,2,7:51.0,,Shooting foul by Q. Acy (drawn by A. Johnson),33,43
145,2,7:51.0,,A. Johnson misses free throw 1 of 2,33,43
146,2,7:51.0,,Offensive rebound by Team,33,43
147,2,7:51.0,J. Smith enters the game for P. Prigioni,,33,43
148,2,7:51.0,,A. Johnson makes free throw 2 of 2,33,44
149,2,7:30.0,C. Anthony makes 2-pt jump shot from 13 ft,,35,44
150,2,7:11.0,,L. Williams makes 2-pt jump shot from 14 ft,35,46
151,2,6:57.0,Personal foul by T. Hansbrough (drawn by Q. Acy),,35,46
152,2,6:48.0,Offensive foul by J. Smith (drawn by K. Lowry),,35,46
153,2,6:48.0,Turnover by J. Smith (offensive foul),,35,46
154,2,6:37.0,,J. Johnson misses 3-pt jump shot from 23 ft,35,46
155,2,6:35.0,Defensive rebound by Team,,35,46
156,2,6:35.0,,Loose ball foul by A. Johnson (drawn by Q. Acy),35,46
157,2,6:35.0,Q. Acy makes free throw 1 of 2,,36,46
158,2,6:35.0,Q. Acy misses free throw 2 of 2,,36,46
159,2,6:34.0,,Defensive rebound by K. Lowry,36,46
160,2,6:33.0,,Personal foul by Q. Acy (drawn by K. Lowry),36,46
161,2,6:22.0,,Turnover by K. Lowry (bad pass; steal by T. Hardaway),36,46
162,2,6:12.0,C. Anthony misses 2-pt jump shot from 19 ft,,36,46
163,2,6:11.0,,Defensive rebound by A. Johnson,36,46
164,2,5:57.0,,K. Lowry makes 3-pt jump shot from 24 ft (assist by T. Hansbrough),36,49
165,2,5:30.0,J. Smith misses 2-pt jump shot from 19 ft,,36,49
166,2,5:30.0,Offensive rebound by Team,,36,49
167,2,5:30.0,Turnover by Team (shot clock),,36,49
168,2,5:30.0,,Toronto full timeout,36,49
169,2,5:21.0,,L. Williams makes 3-pt jump shot from 23 ft (assist by K. Lowry),36,52
170,2,5:03.0,Turnover by J. Calderón (bad pass; steal by K. Lowry),,36,52
171,2,4:54.0,,J. Johnson misses 2-pt layup from 2 ft (block by Q. Acy),36,52
172,2,4:54.0,,Offensive rebound by Team,36,52
173,2,4:54.0,,T. Ross enters the game for L. Williams,36,52
174,2,4:54.0,P. Prigioni enters the game for T. Hardaway,,36,52
175,2,4:49.0,,K. Lowry misses 2-pt jump shot from 19 ft,36,52
176,2,4:48.0,Defensive rebound by Q. Acy,,36,52
177,2,4:37.0,J. Calderón makes 3-pt jump shot from 24 ft (assist by J. Smith),,39,52
178,2,4:13.0,,J. Johnson makes 2-pt layup from 1 ft,39,54
179,2,3:53.0,J. Smith makes 2-pt jump shot from 15 ft (assist by C. Anthony),,41,54
180,2,3:37.0,,A. Johnson misses 2-pt hook shot from 6 ft,41,54
181,2,3:36.0,,Offensive rebound by T. Hansbrough,41,54
182,2,3:34.0,,T. Hansbrough misses 2-pt tip-in from 2 ft,41,54
183,2,3:34.0,,Offensive rebound by T. Hansbrough,41,54
184,2,3:34.0,,Personal foul by J. Smith (drawn by T. Hansbrough),41,54
185,2,3:34.0,,T. Hansbrough misses free throw 1 of 2,41,54
186,2,3:34.0,,Offensive rebound by Team,41,54
187,2,3:34.0,,G. Vásquez enters the game for K. Lowry,41,54
188,2,3:34.0,S. Dalembert enters the game for J. Smith,,41,54
189,2,3:34.0,,T. Hansbrough misses free throw 2 of 2,41,54
190,2,3:33.0,Defensive rebound by Team,,41,54
191,2,3:11.0,C. Anthony makes 2-pt layup from 1 ft,,43,54
192,2,2:53.0,,T. Ross misses 2-pt jump shot from 3 ft,43,54
193,2,2:51.0,Defensive rebound by C. Anthony,,43,54
194,2,2:41.0,C. Anthony misses 2-pt layup from 3 ft (block by A. Johnson),,43,54
195,2,2:41.0,Offensive rebound by Team,,43,54
196,2,2:41.0,New York full timeout,,43,54
197,2,2:41.0,,J. Valančiūnas enters the game for T. Hansbrough,43,54
198,2,2:35.0,C. Anthony makes 2-pt jump shot from 15 ft,,45,54
199,2,2:14.0,Violation by J. Calderón (kicked ball),,45,54
200,2,2:01.0,,J. Johnson makes 2-pt jump shot from 8 ft,45,56
201,2,1:37.0,Q. Acy misses 2-pt layup from 2 ft,,45,56
202,2,1:31.0,,Defensive rebound by J. Johnson,45,56
203,2,1:28.0,,G. Vásquez misses 3-pt jump shot from 24 ft,45,56
204,2,1:26.0,,Offensive rebound by G. Vásquez,45,56
205,2,1:18.0,,T. Ross misses 3-pt jump shot from 22 ft,45,56
206,2,1:17.0,Defensive rebound by P. Prigioni,,45,56
207,2,1:03.0,C. Anthony misses 2-pt layup from 2 ft (block by J. Johnson),,45,56
208,2,1:00.0,Offensive rebound by Q. Acy,,45,56
209,2,1:00.0,Q. Acy makes 2-pt dunk at rim,,47,56
210,2,0:43.0,,G. Vásquez misses 2-pt jump shot from 3 ft (block by Q. Acy),47,56
211,2,0:41.0,Defensive rebound by J. Calderón,,47,56
212,2,0:38.0,P. Prigioni makes 2-pt layup from 2 ft (assist by Q. Acy),,49,56
213,2,0:33.0,,Toronto full timeout,49,56
214,2,0:30.0,,Turnover by G. Vásquez (bad pass; steal by S. Dalembert),49,56
215,2,0:26.0,P. Prigioni makes 2-pt layup from 2 ft (assist by J. Calderón),,51,56
216,2,0:04.0,,A. Johnson makes 2-pt jump shot from 5 ft (assist by G. Vásquez),51,58
217,2,0:00.0,P. Prigioni misses 3-pt jump shot from 40 ft,,51,58
218,2,0:00.0,Offensive rebound by Team,,51,58
219,3,11:35.0,T. Hardaway misses 2-pt jump shot from 11 ft,,51,58
220,3,11:32.0,Offensive rebound by S. Dalembert,,51,58
221,3,11:20.0,C. Anthony misses 2-pt jump shot from 14 ft,,51,58
222,3,11:19.0,,Defensive rebound by J. Johnson,51,58
223,3,11:11.0,,J. Johnson makes 2-pt layup from 2 ft,51,60
224,3,10:59.0,Turnover by S. Dalembert (offensive foul),,51,60
225,3,10:59.0,S. Dalembert ejected from game,,51,60
226,3,10:59.0,C. Aldrich enters the game for S. Dalembert,,51,60
227,3,10:59.0,,J. Valančiūnas makes flagrant free throw 1 of 2,51,61
228,3,10:59.0,,J. Valančiūnas makes flagrant free throw 2 of 2,51,62
229,3,10:38.0,,J. Valančiūnas misses 2-pt jump shot from 9 ft,51,62
230,3,10:37.0,,Offensive rebound by A. Johnson,51,62
231,3,10:29.0,,J. Valančiūnas misses 2-pt dunk at rim (block by C. Aldrich),51,62
232,3,10:28.0,Defensive rebound by C. Anthony,,51,62
233,3,10:18.0,C. Anthony makes 2-pt jump shot from 20 ft,,53,62
234,3,9:59.0,,K. Lowry makes 2-pt jump shot from 19 ft,53,64
235,3,9:33.0,C. Anthony misses 2-pt jump shot from 7 ft,,53,64
236,3,9:31.0,,Defensive rebound by A. Johnson,53,64
237,3,9:27.0,,Turnover by K. Lowry (bad pass),53,64
238,3,9:05.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by J. Calderón),,56,64
239,3,8:55.0,,K. Lowry makes 2-pt jump shot from 21 ft,56,66
240,3,8:42.0,J. Calderón makes 2-pt jump shot from 18 ft,,58,66
241,3,8:24.0,,Shooting foul by C. Aldrich (drawn by J. Valančiūnas),58,66
242,3,8:24.0,,J. Valančiūnas makes free throw 1 of 2,58,67
243,3,8:24.0,,J. Valančiūnas makes free throw 2 of 2,58,68
244,3,8:05.0,J. Calderón misses 2-pt jump shot from 19 ft,,58,68
245,3,8:04.0,,Defensive rebound by A. Johnson,58,68
246,3,7:51.0,,J. Valančiūnas makes 2-pt layup from 2 ft (assist by J. Johnson),58,70
247,3,7:34.0,C. Anthony misses 2-pt jump shot from 18 ft,,58,70
248,3,7:33.0,,Defensive rebound by J. Valančiūnas,58,70
249,3,7:26.0,,T. Ross makes 3-pt jump shot from 24 ft (assist by K. Lowry),58,73
250,3,7:25.0,New York full timeout,,58,73
251,3,7:25.0,J. Smith enters the game for Q. Acy,,58,73
252,3,7:25.0,P. Prigioni enters the game for T. Hardaway,,58,73
253,3,7:12.0,C. Anthony misses 3-pt jump shot from 24 ft,,58,73
254,3,7:11.0,,Defensive rebound by K. Lowry,58,73
255,3,7:09.0,,T. Ross makes 2-pt dunk at rim (assist by K. Lowry),58,75
256,3,7:09.0,,Shooting foul by C. Anthony (drawn by T. Ross),58,75
257,3,7:09.0,,T. Ross misses free throw 1 of 1,58,75
258,3,7:07.0,Defensive rebound by C. Aldrich,,58,75
259,3,6:47.0,C. Aldrich makes 2-pt layup from 1 ft (assist by P. Prigioni),,60,75
260,3,6:35.0,,J. Johnson makes 2-pt dunk at rim (assist by K. Lowry),60,77
261,3,6:17.0,C. Anthony misses 2-pt layup from 1 ft,,60,77
262,3,6:17.0,Offensive rebound by C. Anthony,,60,77
263,3,6:17.0,C. Anthony makes 2-pt tip-in from 1 ft,,62,77
264,3,6:17.0,Shooting foul by J. Valančiūnas (drawn by C. Anthony),,62,77
265,3,6:17.0,C. Anthony misses free throw 1 of 1,,62,77
266,3,6:16.0,Offensive rebound by Team,,62,77
267,3,6:11.0,J. Smith makes 2-pt jump shot from 18 ft (assist by J. Calderón),,64,77
268,3,5:47.0,,T. Ross misses 3-pt jump shot from 23 ft,64,77
269,3,5:46.0,Defensive rebound by J. Calderón,,64,77
270,3,5:34.0,C. Anthony makes 2-pt layup from 2 ft (assist by P. Prigioni),,66,77
271,3,5:34.0,Shooting foul by J. Valančiūnas (drawn by C. Anthony),,66,77
272,3,5:34.0,C. Anthony makes free throw 1 of 1,,67,77
273,3,5:21.0,,Personal foul by J. Smith (drawn by A. Johnson),67,77
274,3,5:07.0,,A. Johnson makes 2-pt hook shot from 1 ft (assist by K. Lowry),67,79
275,3,4:59.0,J. Smith misses 2-pt jump shot from 18 ft,,67,79
276,3,4:58.0,Offensive rebound by C. Aldrich,,67,79
277,3,4:41.0,Turnover by C. Anthony (bad pass),,67,79
278,3,4:41.0,,P. Patterson enters the game for J. Valančiūnas,67,79
279,3,4:41.0,Q. Acy enters the game for J. Smith,,67,79
280,3,4:24.0,,T. Ross misses 2-pt jump shot from 19 ft,67,79
281,3,4:22.0,,Offensive rebound by J. Johnson,67,79
282,3,4:16.0,,K. Lowry misses 2-pt jump shot from 17 ft,67,79
283,3,4:13.0,,Offensive rebound by A. Johnson,67,79
284,3,4:05.0,,Shooting foul by Q. Acy (drawn by A. Johnson),67,79
285,3,4:05.0,,A. Johnson misses free throw 1 of 2,67,79
286,3,4:05.0,,Offensive rebound by Team,67,79
287,3,4:05.0,,L. Williams enters the game for T. Ross,67,79
288,3,4:05.0,,A. Johnson misses free throw 2 of 2,67,79
289,3,4:04.0,Defensive rebound by C. Aldrich,,67,79
290,3,3:52.0,Personal foul by P. Patterson (drawn by P. Prigioni),,67,79
291,3,3:48.0,Turnover by J. Calderón (bad pass; steal by A. Johnson),,67,79
292,3,3:41.0,,P. Patterson misses 3-pt jump shot from 24 ft,67,79
293,3,3:40.0,Defensive rebound by P. Prigioni,,67,79
294,3,3:21.0,J. Calderón misses 2-pt jump shot from 18 ft,,67,79
295,3,3:19.0,,Defensive rebound by L. Williams,67,79
296,3,3:14.0,,Turnover by K. Lowry (bad pass; steal by C. Anthony),67,79
297,3,2:51.0,Q. Acy misses 2-pt jump shot from 10 ft,,67,79
298,3,2:49.0,,Defensive rebound by J. Johnson,67,79
299,3,2:39.0,,A. Johnson makes 2-pt layup from 1 ft (assist by J. Johnson),67,81
300,3,2:24.0,C. Aldrich makes 2-pt hook shot from 5 ft (assist by J. Calderón),,69,81
301,3,2:03.0,,L. Williams misses 2-pt jump shot from 16 ft,69,81
302,3,2:02.0,,Offensive rebound by J. Johnson,69,81
303,3,1:58.0,,Personal foul by P. Prigioni (drawn by L. Williams),69,81
304,3,1:58.0,,Toronto full timeout,69,81
305,3,1:58.0,,G. Vásquez enters the game for K. Lowry,69,81
306,3,1:58.0,T. Wear enters the game for Q. Acy,,69,81
307,3,1:58.0,S. Larkin enters the game for J. Calderón,,69,81
308,3,1:58.0,,L. Williams makes free throw 1 of 2,69,82
309,3,1:58.0,,L. Williams makes free throw 2 of 2,69,83
310,3,1:33.0,T. Wear makes 2-pt jump shot from 17 ft,,71,83
311,3,1:16.0,,Offensive foul by A. Johnson (drawn by S. Larkin),71,83
312,3,1:16.0,,Turnover by A. Johnson (offensive foul),71,83
313,3,1:16.0,T. Hardaway enters the game for S. Larkin,,71,83
314,3,1:16.0,,T. Hansbrough enters the game for A. Johnson,71,83
315,3,1:06.0,Turnover by C. Aldrich (lost ball; steal by P. Patterson),,71,83
316,3,1:00.0,,L. Williams makes 3-pt jump shot from 25 ft (assist by P. Patterson),71,86
317,3,0:52.0,Shooting foul by T. Hansbrough (drawn by C. Aldrich),,71,86
318,3,0:52.0,C. Aldrich makes free throw 1 of 2,,72,86
319,3,0:52.0,S. Larkin enters the game for P. Prigioni,,72,86
320,3,0:52.0,,T. Ross enters the game for J. Johnson,72,86
321,3,0:52.0,C. Aldrich makes free throw 2 of 2,,73,86
322,3,0:37.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by G. Vásquez),73,89
323,3,0:25.0,C. Aldrich makes 2-pt dunk at rim (assist by T. Wear),,75,89
324,3,0:05.0,,L. Williams makes 2-pt jump shot from 8 ft,75,91
325,3,0:01.0,T. Wear misses 2-pt jump shot from 22 ft,,75,91
326,3,0:00.0,,Defensive rebound by T. Hansbrough,75,91
327,4,11:50.0,,L. Williams misses 3-pt jump shot from 24 ft,75,91
328,4,11:48.0,,Offensive rebound by P. Patterson,75,91
329,4,11:39.0,,G. Vásquez makes 2-pt layup from 1 ft,75,93
330,4,11:30.0,Personal foul by P. Patterson (drawn by C. Anthony),,75,93
331,4,11:15.0,C. Anthony makes 2-pt jump shot from 14 ft,,77,93
332,4,10:59.0,,G. Vásquez makes 2-pt layup from 2 ft,77,95
333,4,10:42.0,C. Anthony makes 2-pt jump shot from 13 ft,,79,95
334,4,10:23.0,,G. Vásquez makes 2-pt jump shot from 10 ft,79,97
335,4,10:07.0,C. Aldrich makes 2-pt dunk at rim (assist by T. Hardaway),,81,97
336,4,10:07.0,Shooting foul by T. Ross (drawn by C. Aldrich),,81,97
337,4,10:07.0,C. Aldrich makes free throw 1 of 1,,82,97
338,4,9:55.0,,L. Williams misses 3-pt jump shot from 24 ft,82,97
339,4,9:54.0,Defensive rebound by C. Anthony,,82,97
340,4,9:46.0,C. Anthony makes 2-pt jump shot from 19 ft,,84,97
341,4,9:27.0,,L. Williams misses 2-pt layup from 2 ft,84,97
342,4,9:25.0,Defensive rebound by S. Larkin,,84,97
343,4,9:19.0,T. Hardaway misses 3-pt jump shot from 22 ft,,84,97
344,4,9:18.0,,Defensive rebound by G. Vásquez,84,97
345,4,9:01.0,,Personal foul by T. Wear (drawn by T. Hansbrough),84,97
346,4,9:01.0,,T. Hansbrough misses free throw 1 of 2,84,97
347,4,9:01.0,,Offensive rebound by Team,84,97
348,4,9:01.0,,T. Hansbrough makes free throw 2 of 2,84,98
349,4,8:49.0,C. Anthony misses 2-pt jump shot from 16 ft,,84,98
350,4,8:48.0,Offensive rebound by T. Wear,,84,98
351,4,8:46.0,T. Wear makes 2-pt layup from 2 ft,,86,98
352,4,8:23.0,,L. Williams makes 3-pt jump shot from 24 ft,86,101
353,4,8:09.0,T. Wear misses 2-pt jump shot from 5 ft,,86,101
354,4,8:08.0,,Defensive rebound by Team,86,101
355,4,8:08.0,Official timeout,,86,101
356,4,7:54.0,,T. Ross misses 2-pt jump shot from 7 ft,86,101
357,4,7:52.0,,Offensive rebound by T. Hansbrough,86,101
358,4,7:36.0,,P. Patterson misses 3-pt jump shot from 23 ft,86,101
359,4,7:35.0,Defensive rebound by C. Aldrich,,86,101
360,4,7:13.0,C. Anthony misses 2-pt jump shot from 19 ft,,86,101
361,4,7:12.0,Offensive rebound by T. Wear,,86,101
362,4,7:11.0,Shooting foul by P. Patterson (drawn by T. Wear),,86,101
363,4,7:11.0,T. Wear makes free throw 1 of 2,,87,101
364,4,7:11.0,J. Smith enters the game for C. Aldrich,,87,101
365,4,7:11.0,,A. Johnson enters the game for P. Patterson,87,101
366,4,7:11.0,T. Wear makes free throw 2 of 2,,88,101
367,4,6:52.0,,A. Johnson misses 2-pt layup from 3 ft (block by T. Wear),88,101
368,4,6:51.0,,Offensive rebound by Team,88,101
369,4,6:51.0,,K. Lowry enters the game for G. Vásquez,88,101
370,4,6:51.0,J. Calderón enters the game for S. Larkin,,88,101
371,4,6:46.0,,T. Ross makes 3-pt jump shot from 24 ft (assist by K. Lowry),88,104
372,4,6:26.0,Turnover by T. Wear (bad pass; steal by L. Williams),,88,104
373,4,6:20.0,,Shooting foul by J. Calderón (drawn by L. Williams),88,104
374,4,6:20.0,,L. Williams makes free throw 1 of 2,88,105
375,4,6:20.0,P. Prigioni enters the game for T. Wear,,88,105
376,4,6:20.0,,L. Williams makes free throw 2 of 2,88,106
377,4,6:06.0,J. Calderón misses 2-pt jump shot from 21 ft,,88,106
378,4,6:06.0,Offensive rebound by Team,,88,106
