,QUARTER,TIME_REMAINING,DETROIT_ACTION,WASHINGTON_ACTION,DETROIT_SCORE,WASHINGTON_SCORE
62,1,4:59.0,,Shooting foul by C. Butler (drawn by N. Hilário),21,13
63,1,4:59.0,,N. Hilário misses free throw 1 of 1,21,13
64,1,4:58.0,Defensive rebound by G. Monroe,,21,13
65,1,4:44.0,J. Smith misses 2-pt jump shot from 22 ft,,21,13
66,1,4:43.0,,Defensive rebound by M. Gortat,21,13
67,1,4:37.0,,G. Temple misses 3-pt jump shot from 23 ft,21,13
68,1,4:35.0,,Offensive rebound by N. Hilário,21,13
69,1,4:32.0,,J. Wall misses 2-pt layup from 2 ft,21,13
70,1,4:32.0,Defensive rebound by J. Smith,,21,13
71,1,4:21.0,J. Smith makes 2-pt jump shot from 3 ft (assist by B. Jennings),,23,13
72,1,4:12.0,,Shooting foul by K. Caldwell-Pope (drawn by J. Wall),23,13
73,1,4:12.0,,J. Wall makes free throw 1 of 2,23,14
74,1,4:12.0,,K. Humphries enters the game for N. Hilário,23,14
75,1,4:12.0,,O. Porter enters the game for P. Pierce,23,14
76,1,4:12.0,,J. Wall makes free throw 2 of 2,23,15
77,1,3:58.0,Turnover by K. Caldwell-Pope (bad pass; steal by J. Wall),,23,15
78,1,3:53.0,,J. Wall misses 2-pt layup from 2 ft (block by J. Smith),23,15
79,1,3:52.0,,Offensive rebound by Team,23,15
80,1,3:52.0,J. Anthony enters the game for G. Monroe,,23,15
81,1,3:45.0,,K. Humphries makes 2-pt jump shot from 19 ft (assist by J. Wall),23,17
82,1,3:27.0,B. Jennings makes 2-pt jump shot from 15 ft,,25,17
83,1,3:12.0,,Turnover by M. Gortat (bad pass; steal by B. Jennings),25,17
84,1,3:01.0,Turnover by J. Smith (lost ball; steal by G. Temple),,25,17
85,1,3:00.0,,Personal foul by J. Smith (drawn by G. Temple),25,17
86,1,3:00.0,,G. Temple makes free throw 1 of 2,25,18
87,1,3:00.0,,G. Temple makes free throw 2 of 2,25,19
88,1,2:47.0,Detroit full timeout,,25,19
89,1,2:38.0,K. Caldwell-Pope makes 2-pt jump shot from 17 ft (assist by B. Jennings),,27,19
90,1,2:22.0,,K. Humphries misses 2-pt jump shot from 15 ft,27,19
91,1,2:21.0,,Offensive rebound by M. Gortat,27,19
92,1,2:19.0,,Shooting foul by J. Anthony (drawn by K. Humphries),27,19
93,1,2:19.0,,K. Humphries misses free throw 1 of 2,27,19
94,1,2:19.0,,Offensive rebound by Team,27,19
95,1,2:19.0,K. Singler enters the game for K. Caldwell-Pope,,27,19
96,1,2:19.0,J. Jerebko enters the game for J. Smith,,27,19
97,1,2:19.0,,K. Humphries makes free throw 2 of 2,27,20
98,1,2:08.0,K. Singler misses 3-pt jump shot from 26 ft,,27,20
99,1,2:06.0,Offensive rebound by J. Anthony,,27,20
100,1,2:03.0,,R. Butler enters the game for G. Temple,27,20
101,1,1:41.0,K. Singler makes 2-pt jump shot from 16 ft (assist by C. Butler),,29,20
102,1,1:19.0,,M. Gortat misses 2-pt layup from 1 ft (block by J. Anthony),29,20
103,1,1:18.0,Defensive rebound by J. Anthony,,29,20
104,1,1:11.0,C. Butler makes 3-pt jump shot from 26 ft (assist by B. Jennings),,32,20
105,1,0:59.0,,Shooting foul by J. Anthony (drawn by J. Wall),32,20
106,1,0:59.0,,J. Wall misses free throw 1 of 2,32,20
107,1,0:59.0,,Offensive rebound by Team,32,20
108,1,0:59.0,,K. Séraphin enters the game for M. Gortat,32,20
109,1,0:59.0,,J. Wall makes free throw 2 of 2,32,21
110,1,0:39.0,B. Jennings makes 2-pt layup at rim,,34,21
111,1,0:31.0,,Shooting foul by J. Jerebko (drawn by J. Wall),34,21
112,1,0:31.0,,J. Wall makes free throw 1 of 2,34,22
113,1,0:31.0,,J. Wall makes free throw 2 of 2,34,23
114,1,0:18.0,B. Jennings misses 3-pt jump shot from 26 ft (block by J. Wall),,34,23
115,1,0:16.0,,Defensive rebound by K. Humphries,34,23
116,1,0:03.0,,Shooting foul by B. Jennings (drawn by J. Wall),34,23
117,1,0:03.0,,J. Wall makes free throw 1 of 2,34,24
118,1,0:03.0,,J. Wall misses free throw 2 of 2,34,24
119,1,0:02.0,Defensive rebound by J. Anthony,,34,24
120,2,11:45.0,,O. Porter misses 2-pt jump shot from 15 ft,34,24
121,2,11:44.0,Defensive rebound by C. Butler,,34,24
122,2,11:33.0,Turnover by K. Singler (lost ball; steal by R. Butler),,34,24
123,2,11:22.0,,K. Séraphin makes 2-pt hook shot from 3 ft (assist by A. Miller),34,26
124,2,11:08.0,C. Butler misses 2-pt jump shot from 17 ft,,34,26
125,2,11:07.0,Offensive rebound by K. Singler,,34,26
126,2,10:48.0,K. Singler misses 2-pt jump shot from 13 ft (block by O. Porter),,34,26
127,2,10:46.0,,Defensive rebound by K. Humphries,34,26
128,2,10:37.0,,Offensive foul by K. Séraphin (drawn by A. Drummond),34,26
129,2,10:37.0,,Turnover by K. Séraphin (offensive foul),34,26
130,2,10:23.0,J. Jerebko makes 2-pt layup from 2 ft,,36,26
131,2,10:08.0,,R. Butler makes 2-pt layup from 1 ft (assist by K. Humphries),36,28
132,2,9:55.0,D. Augustin makes 2-pt layup from 2 ft,,38,28
133,2,9:37.0,,K. Humphries makes 2-pt jump shot from 13 ft (assist by R. Butler),38,30
134,2,9:23.0,D. Augustin misses 2-pt jump shot from 21 ft,,38,30
135,2,9:22.0,,Defensive rebound by O. Porter,38,30
136,2,9:14.0,,K. Humphries makes 2-pt jump shot from 15 ft (assist by A. Miller),38,32
137,2,8:52.0,C. Butler makes 2-pt jump shot from 21 ft,,40,32
138,2,8:33.0,,R. Butler makes 2-pt jump shot from 20 ft (assist by K. Séraphin),40,34
139,2,8:08.0,Turnover by A. Drummond (lost ball; steal by O. Porter),,40,34
140,2,8:00.0,,Personal foul by A. Drummond (drawn by K. Séraphin),40,34
141,2,8:00.0,Official timeout,,40,34
142,2,8:00.0,G. Monroe enters the game for A. Drummond,,40,34
143,2,8:00.0,K. Caldwell-Pope enters the game for C. Butler,,40,34
144,2,7:54.0,,Personal foul by K. Caldwell-Pope (drawn by K. Humphries),40,34
145,2,7:40.0,,K. Humphries misses 2-pt jump shot from 19 ft,40,34
146,2,7:39.0,Defensive rebound by K. Caldwell-Pope,,40,34
147,2,7:22.0,G. Monroe makes 2-pt layup from 1 ft,,42,34
148,2,7:05.0,,K. Humphries misses 2-pt jump shot from 4 ft,42,34
149,2,7:04.0,Defensive rebound by G. Monroe,,42,34
150,2,6:53.0,K. Caldwell-Pope makes 3-pt jump shot from 27 ft (assist by J. Jerebko),,45,34
151,2,6:41.0,,Washington full timeout,45,34
152,2,6:41.0,,J. Wall enters the game for K. Humphries,45,34
153,2,6:41.0,,P. Pierce enters the game for O. Porter,45,34
154,2,6:41.0,,N. Hilário enters the game for A. Miller,45,34
155,2,6:41.0,J. Smith enters the game for J. Jerebko,,45,34
156,2,6:26.0,,N. Hilário makes 2-pt layup from 2 ft (assist by J. Wall),45,36
157,2,6:11.0,Shooting foul by K. Séraphin (drawn by G. Monroe),,45,36
158,2,6:11.0,G. Monroe makes free throw 1 of 2,,46,36
159,2,6:11.0,G. Monroe misses free throw 2 of 2,,46,36
160,2,6:10.0,,Defensive rebound by K. Séraphin,46,36
161,2,5:52.0,,P. Pierce misses 2-pt jump shot from 19 ft,46,36
162,2,5:51.0,Defensive rebound by G. Monroe,,46,36
163,2,5:43.0,G. Monroe misses 2-pt layup from 1 ft,,46,36
164,2,5:42.0,Offensive rebound by G. Monroe,,46,36
165,2,5:41.0,G. Monroe misses 2-pt layup from 1 ft,,46,36
166,2,5:40.0,Offensive rebound by G. Monroe,,46,36
167,2,5:39.0,G. Monroe makes 2-pt layup at rim,,48,36
168,2,5:31.0,,Personal foul by D. Augustin (drawn by J. Wall),48,36
169,2,5:31.0,,M. Gortat enters the game for K. Séraphin,48,36
170,2,5:18.0,,J. Wall makes 2-pt jump shot from 21 ft,48,38
171,2,5:18.0,,Shooting foul by J. Smith (drawn by J. Wall),48,38
172,2,5:18.0,,J. Wall makes free throw 1 of 1,48,39
173,2,5:00.0,G. Monroe makes 2-pt jump shot from 18 ft,,50,39
174,2,4:44.0,,N. Hilário makes 2-pt jump shot from 19 ft (assist by J. Wall),50,41
175,2,4:25.0,Personal foul by M. Gortat (drawn by G. Monroe),,50,41
176,2,4:13.0,Turnover by G. Monroe (bad pass; steal by N. Hilário),,50,41
177,2,4:09.0,,Shooting foul by K. Singler (drawn by J. Wall),50,41
178,2,4:09.0,,J. Wall makes free throw 1 of 2,50,42
179,2,4:09.0,B. Jennings enters the game for D. Augustin,,50,42
180,2,4:09.0,,J. Wall makes free throw 2 of 2,50,43
181,2,3:44.0,K. Caldwell-Pope misses 2-pt jump shot from 22 ft,,50,43
182,2,3:43.0,,Defensive rebound by N. Hilário,50,43
183,2,3:35.0,,R. Butler makes 3-pt jump shot from 22 ft (assist by M. Gortat),50,46
184,2,3:28.0,Detroit full timeout,,50,46
185,2,3:17.0,J. Smith makes 2-pt hook shot from 5 ft (assist by B. Jennings),,52,46
186,2,3:02.0,,N. Hilário misses 2-pt layup from 1 ft,52,46
187,2,3:01.0,Defensive rebound by J. Smith,,52,46
188,2,2:50.0,Shooting foul by M. Gortat (drawn by G. Monroe),,52,46
189,2,2:50.0,G. Monroe makes free throw 1 of 2,,53,46
190,2,2:50.0,G. Monroe makes free throw 2 of 2,,54,46
191,2,2:41.0,,J. Wall makes 2-pt jump shot from 15 ft,54,48
192,2,2:20.0,B. Jennings misses 3-pt jump shot from 24 ft,,54,48
193,2,2:19.0,,Defensive rebound by P. Pierce,54,48
194,2,2:19.0,,Personal foul by J. Smith (drawn by P. Pierce),54,48
195,2,2:19.0,,P. Pierce makes free throw 1 of 2,54,49
196,2,2:19.0,J. Jerebko enters the game for J. Smith,,54,49
197,2,2:19.0,,P. Pierce makes free throw 2 of 2,54,50
198,2,2:11.0,Personal foul by R. Butler (drawn by K. Caldwell-Pope),,54,50
199,2,1:54.0,G. Monroe misses 2-pt jump shot from 13 ft,,54,50
200,2,1:53.0,,Defensive rebound by P. Pierce,54,50
201,2,1:46.0,,J. Wall misses 2-pt layup from 1 ft,54,50
202,2,1:45.0,,Offensive rebound by M. Gortat,54,50
203,2,1:44.0,,M. Gortat makes 2-pt tip-in from 1 ft,54,52
204,2,1:37.0,B. Jennings misses 2-pt layup from 2 ft,,54,52
205,2,1:36.0,Offensive rebound by J. Jerebko,,54,52
206,2,1:20.0,K. Singler misses 3-pt jump shot from 23 ft,,54,52
207,2,1:19.0,,Defensive rebound by M. Gortat,54,52
208,2,1:12.0,,N. Hilário makes 2-pt jump shot from 15 ft (assist by J. Wall),54,54
209,2,0:50.0,Shooting foul by J. Wall (drawn by B. Jennings),,54,54
210,2,0:50.0,B. Jennings makes 2-pt layup from 2 ft (assist by G. Monroe),,56,54
211,2,0:50.0,,K. Humphries enters the game for M. Gortat,56,54
212,2,0:50.0,B. Jennings makes free throw 1 of 1,,57,54
213,2,0:44.0,,J. Wall misses 2-pt layup from 1 ft,57,54
214,2,0:43.0,,Offensive rebound by K. Humphries,57,54
215,2,0:36.0,,P. Pierce makes 2-pt layup from 1 ft,57,56
216,2,0:25.0,Personal foul by J. Wall (drawn by B. Jennings),,57,56
217,2,0:25.0,B. Jennings makes free throw 1 of 2,,58,56
218,2,0:25.0,C. Butler enters the game for K. Caldwell-Pope,,58,56
219,2,0:25.0,B. Jennings makes free throw 2 of 2,,59,56
220,2,0:24.0,,Washington full timeout,59,56
221,2,0:24.0,,G. Temple enters the game for N. Hilário,59,56
222,2,0:04.0,,Personal foul by J. Jerebko (drawn by K. Humphries),59,56
223,2,0:04.0,,K. Humphries makes free throw 1 of 2,59,57
224,2,0:04.0,,O. Porter enters the game for J. Wall,59,57
225,2,0:04.0,,K. Humphries misses free throw 2 of 2,59,57
226,2,0:04.0,Defensive rebound by C. Butler,,59,57
227,2,0:01.0,C. Butler misses 3-pt jump shot from 55 ft,,59,57
228,2,0:00.0,Offensive rebound by Team,,59,57
229,3,11:42.0,,M. Gortat misses 2-pt jump shot from 3 ft,59,57
230,3,11:40.0,Defensive rebound by J. Smith,,59,57
231,3,11:24.0,J. Smith misses 3-pt jump shot from 25 ft,,59,57
232,3,11:23.0,,Defensive rebound by J. Wall,59,57
233,3,11:17.0,,Turnover by P. Pierce (traveling),59,57
234,3,11:01.0,G. Monroe misses 2-pt jump shot from 4 ft,,59,57
235,3,11:00.0,,Defensive rebound by G. Temple,59,57
236,3,10:51.0,,M. Gortat makes 2-pt jump shot from 10 ft,59,59
237,3,10:30.0,G. Monroe makes 2-pt jump shot from 6 ft,,61,59
238,3,10:25.0,,Shooting foul by B. Jennings (drawn by G. Temple),61,59
239,3,10:25.0,,G. Temple makes free throw 1 of 2,61,60
240,3,10:25.0,,G. Temple makes free throw 2 of 2,61,61
241,3,10:08.0,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,,61,61
242,3,10:07.0,,Defensive rebound by J. Wall,61,61
243,3,10:00.0,,J. Wall misses 2-pt jump shot from 9 ft,61,61
244,3,9:59.0,,Offensive rebound by M. Gortat,61,61
245,3,9:57.0,,M. Gortat makes 2-pt layup from 2 ft,61,63
246,3,9:42.0,Turnover by B. Jennings (bad pass; steal by J. Wall),,61,63
247,3,9:32.0,,P. Pierce misses 3-pt jump shot from 24 ft,61,63
248,3,9:31.0,Defensive rebound by G. Monroe,,61,63
249,3,9:27.0,A. Drummond makes 2-pt dunk at rim (assist by B. Jennings),,63,63
250,3,9:11.0,,P. Pierce makes 2-pt layup from 1 ft (assist by J. Wall),63,65
251,3,8:53.0,Turnover by J. Smith (traveling),,63,65
252,3,8:44.0,,J. Wall makes 2-pt jump shot from 17 ft,63,67
253,3,8:25.0,Turnover by G. Monroe (lost ball; steal by J. Wall),,63,67
254,3,8:17.0,,M. Gortat misses 2-pt jump shot from 5 ft,63,67
255,3,8:16.0,Defensive rebound by J. Smith,,63,67
256,3,8:09.0,B. Jennings misses 3-pt jump shot from 25 ft,,63,67
257,3,8:08.0,,Defensive rebound by P. Pierce,63,67
258,3,7:56.0,,Def 3 sec tech foul by A. Drummond,63,67
259,3,7:56.0,,J. Wall makes technical free throw,63,68
260,3,7:48.0,,J. Wall makes 2-pt jump shot from 9 ft,63,70
261,3,7:48.0,Detroit full timeout,,63,70
262,3,7:25.0,J. Smith misses 2-pt jump shot from 4 ft,,63,70
263,3,7:24.0,,Defensive rebound by M. Gortat,63,70
264,3,7:15.0,,Personal foul by J. Smith (drawn by J. Wall),63,70
265,3,7:15.0,C. Butler enters the game for J. Smith,,63,70
266,3,7:01.0,,G. Temple misses 2-pt jump shot from 18 ft,63,70
267,3,7:00.0,Defensive rebound by A. Drummond,,63,70
268,3,6:47.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by G. Monroe),,66,70
269,3,6:27.0,,M. Gortat misses 2-pt jump shot from 9 ft (block by A. Drummond),66,70
270,3,6:26.0,,Offensive rebound by G. Temple,66,70
271,3,6:23.0,,P. Pierce misses 3-pt jump shot from 24 ft,66,70
272,3,6:21.0,Defensive rebound by A. Drummond,,66,70
273,3,6:15.0,Shooting foul by N. Hilário (drawn by B. Jennings),,66,70
274,3,6:15.0,B. Jennings misses free throw 1 of 2,,66,70
275,3,6:15.0,Offensive rebound by Team,,66,70
276,3,6:15.0,B. Jennings makes free throw 2 of 2,,67,70
277,3,6:04.0,,Personal foul by C. Butler (drawn by J. Wall),67,70
278,3,5:56.0,,P. Pierce makes 2-pt dunk at rim (assist by M. Gortat),67,72
279,3,5:37.0,G. Monroe makes 2-pt hook shot from 1 ft (assist by B. Jennings),,69,72
280,3,5:24.0,,Turnover by P. Pierce (traveling),69,72
281,3,5:03.0,,K. Humphries enters the game for N. Hilário,69,72
282,3,5:02.0,Turnover by C. Butler (bad pass; steal by M. Gortat),,69,72
283,3,4:57.0,,Turnover by K. Humphries (lost ball),69,72
284,3,4:49.0,Personal foul by G. Temple (drawn by B. Jennings),,69,72
285,3,4:49.0,J. Jerebko enters the game for G. Monroe,,69,72
286,3,4:42.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by B. Jennings),,72,72
287,3,4:13.0,,M. Gortat misses 2-pt jump shot from 3 ft,72,72
288,3,4:12.0,Defensive rebound by B. Jennings,,72,72
289,3,4:01.0,J. Jerebko makes 2-pt jump shot from 18 ft (assist by B. Jennings),,74,72
290,3,3:44.0,,J. Wall makes 2-pt jump shot from 13 ft,74,74
291,3,3:32.0,Personal foul by G. Temple (drawn by B. Jennings),,74,74
292,3,3:32.0,,O. Porter enters the game for P. Pierce,74,74
293,3,3:32.0,,K. Séraphin enters the game for M. Gortat,74,74
294,3,3:29.0,Offensive foul by A. Drummond (drawn by G. Temple),,74,74
295,3,3:29.0,Turnover by A. Drummond (offensive foul),,74,74
296,3,3:29.0,G. Monroe enters the game for A. Drummond,,74,74
297,3,3:18.0,,J. Wall misses 2-pt jump shot from 14 ft,74,74
298,3,3:17.0,Defensive rebound by J. Jerebko,,74,74
299,3,3:09.0,B. Jennings makes 2-pt jump shot from 7 ft,,76,74
300,3,3:09.0,Shooting foul by K. Séraphin (drawn by B. Jennings),,76,74
301,3,3:09.0,B. Jennings misses free throw 1 of 1,,76,74
302,3,3:08.0,,Defensive rebound by K. Séraphin,76,74
303,3,2:56.0,,K. Séraphin misses 2-pt jump shot from 4 ft,76,74
304,3,2:55.0,,Offensive rebound by G. Temple,76,74
305,3,2:54.0,,G. Temple makes 2-pt tip-in from 1 ft,76,76
306,3,2:30.0,C. Butler misses 2-pt jump shot from 21 ft,,76,76
307,3,2:29.0,,Defensive rebound by K. Humphries,76,76
308,3,2:22.0,,O. Porter misses 3-pt jump shot from 23 ft,76,76
309,3,2:20.0,Defensive rebound by B. Jennings,,76,76
310,3,2:13.0,B. Jennings makes 2-pt layup from 1 ft,,78,76
311,3,1:59.0,,K. Séraphin makes 2-pt jump shot from 15 ft (assist by J. Wall),78,78
312,3,1:37.0,B. Jennings misses 2-pt jump shot from 21 ft,,78,78
313,3,1:36.0,,Defensive rebound by K. Séraphin,78,78
314,3,1:25.0,,J. Wall makes 2-pt jump shot from 19 ft,78,80
315,3,1:11.0,Personal foul by G. Temple (drawn by B. Jennings),,78,80
316,3,1:11.0,,Washington full timeout,78,80
317,3,1:11.0,,R. Butler enters the game for G. Temple,78,80
318,3,1:11.0,B. Jennings makes free throw 1 of 2,,79,80
319,3,1:11.0,B. Jennings makes free throw 2 of 2,,80,80
320,3,0:55.0,,O. Porter makes 2-pt jump shot from 18 ft (assist by J. Wall),80,82
321,3,0:43.0,B. Jennings makes 2-pt layup at rim,,82,82
322,3,0:28.0,,J. Wall misses 2-pt jump shot from 19 ft,82,82
323,3,0:27.0,Defensive rebound by G. Monroe,,82,82
324,3,0:02.0,J. Jerebko misses 3-pt jump shot from 26 ft,,82,82
325,3,0:01.0,Offensive rebound by G. Monroe,,82,82
326,3,0:01.0,G. Monroe makes 2-pt layup from 2 ft,,84,82
327,3,0:01.0,Shooting foul by O. Porter (drawn by G. Monroe),,84,82
328,3,0:01.0,G. Monroe makes free throw 1 of 1,,85,82
329,3,0:00.0,,J. Wall misses 3-pt jump shot from 70 ft,85,82
330,3,0:00.0,,Offensive rebound by Team,85,82
331,4,11:47.0,Personal foul by R. Butler (drawn by C. Butler),,85,82
332,4,11:38.0,G. Monroe misses 2-pt jump shot from 4 ft,,85,82
333,4,11:37.0,,Defensive rebound by O. Porter,85,82
334,4,11:23.0,,K. Séraphin makes 2-pt hook shot from 7 ft (assist by A. Miller),85,84
335,4,11:06.0,Shooting foul by K. Séraphin (drawn by J. Jerebko),,85,84
336,4,11:06.0,J. Jerebko makes free throw 1 of 2,,86,84
337,4,11:06.0,A. Drummond enters the game for G. Monroe,,86,84
338,4,11:06.0,J. Jerebko makes free throw 2 of 2,,87,84
339,4,10:52.0,,K. Séraphin misses 2-pt layup from 2 ft,87,84
340,4,10:51.0,,Offensive rebound by K. Humphries,87,84
341,4,10:49.0,,K. Humphries misses 2-pt layup from 1 ft,87,84
342,4,10:48.0,Defensive rebound by A. Drummond,,87,84
343,4,10:43.0,D. Augustin misses 3-pt jump shot from 26 ft,,87,84
344,4,10:42.0,,Defensive rebound by K. Humphries,87,84
345,4,10:27.0,,K. Humphries makes 2-pt jump shot from 20 ft (assist by A. Miller),87,86
346,4,10:09.0,D. Augustin makes 2-pt layup at rim,,89,86
347,4,9:52.0,,Turnover by R. Butler (bad pass; steal by J. Jerebko),89,86
348,4,9:50.0,Personal foul by A. Miller (drawn by D. Augustin),,89,86
349,4,9:45.0,Turnover by D. Augustin (bad pass; steal by O. Porter),,89,86
350,4,9:40.0,,K. Humphries makes 2-pt dunk at rim (assist by A. Miller),89,88
351,4,9:29.0,Personal foul by A. Miller (drawn by D. Augustin),,89,88
352,4,9:14.0,D. Augustin misses 2-pt jump shot from 18 ft,,89,88
353,4,9:13.0,,Defensive rebound by K. Humphries,89,88
354,4,8:58.0,,R. Butler misses 2-pt jump shot from 17 ft,89,88
355,4,8:57.0,Defensive rebound by C. Butler,,89,88
356,4,8:39.0,D. Augustin misses 2-pt layup from 2 ft (block by K. Humphries),,89,88
357,4,8:37.0,,Defensive rebound by R. Butler,89,88
358,4,8:31.0,,R. Butler makes 2-pt jump shot from 7 ft (assist by A. Miller),89,90
359,4,8:02.0,A. Drummond misses 2-pt jump shot from 12 ft,,89,90
360,4,8:02.0,Offensive rebound by Team,,89,90
361,4,8:02.0,Turnover by Team (shot clock),,89,90
362,4,8:02.0,Official timeout,,89,90
363,4,8:02.0,J. Smith enters the game for J. Jerebko,,89,90
364,4,7:50.0,,K. Séraphin misses 2-pt jump shot from 3 ft,89,90
365,4,7:49.0,Defensive rebound by D. Augustin,,89,90
366,4,7:28.0,K. Singler makes 3-pt jump shot from 22 ft (assist by J. Smith),,92,90
367,4,7:07.0,,K. Humphries misses 3-pt jump shot from 23 ft,92,90
368,4,7:06.0,Defensive rebound by J. Smith,,92,90
369,4,6:57.0,D. Augustin makes 2-pt jump shot from 3 ft,,94,90
370,4,6:40.0,,R. Butler makes 2-pt jump shot from 6 ft (assist by A. Miller),94,92
371,4,6:21.0,Shooting foul by K. Séraphin (drawn by D. Augustin),,94,92
372,4,6:21.0,D. Augustin makes free throw 1 of 2,,95,92
373,4,6:21.0,,J. Wall enters the game for A. Miller,95,92
374,4,6:21.0,,N. Hilário enters the game for K. Séraphin,95,92
375,4,6:21.0,,P. Pierce enters the game for O. Porter,95,92
376,4,6:21.0,D. Augustin makes free throw 2 of 2,,96,92
377,4,6:08.0,,R. Butler makes 2-pt jump shot from 20 ft (assist by J. Wall),96,94
378,4,5:54.0,J. Smith misses 2-pt jump shot from 7 ft,,96,94
379,4,5:53.0,,Defensive rebound by N. Hilário,96,94
380,4,5:45.0,,Personal foul by C. Butler (drawn by P. Pierce),96,94
381,4,5:45.0,,Washington full timeout,96,94
382,4,5:45.0,B. Jennings enters the game for D. Augustin,,96,94
