,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,ATLANTA_ACTION,SAN ANTONIO_SCORE,ATLANTA_SCORE
90,2,10:39.0,Defensive rebound by B. Diaw,,28,13
91,2,10:31.0,Shooting foul by K. Korver (drawn by M. Belinelli),,28,13
92,2,10:31.0,M. Belinelli makes free throw 1 of 3,,29,13
93,2,10:31.0,M. Belinelli makes free throw 2 of 3,,30,13
94,2,10:31.0,,S. Mack enters the game for K. Bazemore,30,13
95,2,10:31.0,M. Belinelli makes free throw 3 of 3,,31,13
96,2,10:23.0,,Personal foul by M. Belinelli (drawn by K. Korver),31,13
97,2,10:09.0,,D. Schröder makes 2-pt jump shot from 8 ft (assist by S. Mack),31,15
98,2,9:56.0,Personal foul by S. Mack (drawn by M. Belinelli),,31,15
99,2,9:49.0,M. Belinelli makes 2-pt layup from 2 ft,,33,15
100,2,9:38.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by A. Horford),33,18
101,2,9:13.0,M. Belinelli makes 3-pt jump shot from 27 ft (assist by P. Mills),,36,18
102,2,8:53.0,,A. Horford makes 2-pt jump shot from 3 ft,36,20
103,2,8:41.0,D. Green misses 2-pt jump shot from 20 ft,,36,20
104,2,8:39.0,,Defensive rebound by S. Mack,36,20
105,2,8:29.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by A. Horford),36,23
106,2,8:28.0,San Antonio full timeout,,36,23
107,2,8:28.0,,E. Brand enters the game for P. Antić,36,23
108,2,8:28.0,T. Parker enters the game for A. Baynes,,36,23
109,2,8:28.0,T. Splitter enters the game for P. Mills,,36,23
110,2,8:18.0,D. Green misses 3-pt jump shot from 24 ft,,36,23
111,2,8:15.0,Offensive rebound by T. Splitter,,36,23
112,2,8:03.0,T. Splitter makes 2-pt jump shot from 3 ft (assist by T. Parker),,38,23
113,2,7:45.0,,Turnover by K. Korver (bad pass),38,23
114,2,7:28.0,M. Belinelli makes 2-pt jump shot from 17 ft,,40,23
115,2,7:15.0,,D. Schröder makes 2-pt jump shot from 8 ft,40,25
116,2,7:03.0,Shooting foul by D. Schröder (drawn by T. Parker),,40,25
117,2,7:03.0,T. Parker makes free throw 1 of 2,,41,25
118,2,7:03.0,,P. Millsap enters the game for A. Horford,41,25
119,2,7:03.0,,J. Teague enters the game for K. Korver,41,25
120,2,7:03.0,,D. Carroll enters the game for S. Mack,41,25
121,2,7:03.0,T. Duncan enters the game for B. Diaw,,41,25
122,2,7:03.0,T. Parker makes free throw 2 of 2,,42,25
123,2,6:46.0,,E. Brand makes 2-pt jump shot from 15 ft (assist by J. Teague),42,27
124,2,6:25.0,T. Parker misses 2-pt jump shot from 21 ft,,42,27
125,2,6:24.0,Offensive rebound by T. Splitter,,42,27
126,2,6:24.0,Shooting foul by E. Brand (drawn by T. Splitter),,42,27
127,2,6:24.0,T. Splitter misses free throw 1 of 2,,42,27
128,2,6:24.0,Offensive rebound by Team,,42,27
129,2,6:24.0,K. Leonard enters the game for D. Green,,42,27
130,2,6:24.0,T. Splitter makes free throw 2 of 2,,43,27
131,2,6:09.0,,P. Millsap misses 3-pt jump shot from 23 ft,43,27
132,2,6:07.0,Defensive rebound by M. Belinelli,,43,27
133,2,5:56.0,Shooting foul by D. Carroll (drawn by T. Duncan),,43,27
134,2,5:56.0,Official timeout,,43,27
135,2,5:56.0,T. Duncan makes free throw 1 of 2,,44,27
136,2,5:56.0,T. Duncan makes free throw 2 of 2,,45,27
137,2,5:42.0,,Shooting foul by T. Parker (drawn by P. Millsap),45,27
138,2,5:42.0,,P. Millsap makes free throw 1 of 2,45,28
139,2,5:42.0,,P. Millsap makes free throw 2 of 2,45,29
140,2,5:27.0,Turnover by T. Parker (lost ball; steal by D. Schröder),,45,29
141,2,5:18.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by P. Millsap),45,32
142,2,5:17.0,San Antonio full timeout,,45,32
143,2,5:06.0,M. Belinelli makes 3-pt jump shot from 24 ft (assist by T. Duncan),,48,32
144,2,4:51.0,,E. Brand misses 2-pt jump shot from 17 ft,48,32
145,2,4:49.0,Defensive rebound by K. Leonard,,48,32
146,2,4:41.0,Turnover by K. Leonard (lost ball; steal by P. Millsap),,48,32
147,2,4:33.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by J. Teague),48,35
148,2,4:07.0,T. Splitter misses 2-pt hook shot from 7 ft,,48,35
149,2,4:04.0,,Defensive rebound by E. Brand,48,35
150,2,3:54.0,,Turnover by J. Teague (bad pass; steal by K. Leonard),48,35
151,2,3:42.0,Turnover by M. Belinelli (bad pass; steal by E. Brand),,48,35
152,2,3:28.0,,P. Millsap misses 2-pt jump shot from 3 ft,48,35
153,2,3:25.0,Defensive rebound by T. Splitter,,48,35
154,2,3:15.0,T. Duncan misses 2-pt layup from 2 ft,,48,35
155,2,3:15.0,Offensive rebound by T. Splitter,,48,35
156,2,3:15.0,T. Splitter makes 2-pt layup at rim,,50,35
157,2,3:15.0,,Atlanta full timeout,50,35
158,2,3:15.0,,A. Horford enters the game for D. Schröder,50,35
159,2,3:15.0,,K. Korver enters the game for E. Brand,50,35
160,2,3:15.0,D. Green enters the game for M. Belinelli,,50,35
161,2,3:01.0,,A. Horford makes 2-pt jump shot from 19 ft (assist by K. Korver),50,37
162,2,2:45.0,T. Duncan makes 2-pt layup from 2 ft (assist by D. Green),,52,37
163,2,2:23.0,,P. Millsap misses 2-pt jump shot from 11 ft,52,37
164,2,2:21.0,Defensive rebound by K. Leonard,,52,37
165,2,2:17.0,T. Splitter makes 2-pt layup at rim (assist by K. Leonard),,54,37
166,2,2:06.0,,K. Korver misses 3-pt jump shot from 24 ft,54,37
167,2,2:04.0,Defensive rebound by K. Leonard,,54,37
168,2,2:04.0,,Loose ball foul by P. Millsap (drawn by K. Leonard),54,37
169,2,2:04.0,K. Leonard misses free throw 1 of 2,,54,37
170,2,2:04.0,Offensive rebound by Team,,54,37
171,2,2:04.0,K. Leonard makes free throw 2 of 2,,55,37
172,2,1:54.0,,Turnover by J. Teague (bad pass),55,37
173,2,1:42.0,Turnover by T. Parker (lost ball; steal by J. Teague),,55,37
174,2,1:42.0,,Personal foul by T. Splitter (drawn by P. Millsap),55,37
175,2,1:26.0,,Turnover by J. Teague (bad pass; steal by K. Leonard),55,37
176,2,1:18.0,K. Leonard makes 2-pt jump shot from 9 ft,,57,37
177,2,1:08.0,,J. Teague misses 2-pt jump shot from 3 ft,57,37
178,2,1:07.0,,Offensive rebound by P. Millsap,57,37
179,2,1:07.0,,P. Millsap makes 2-pt layup at rim,57,39
180,2,0:45.0,T. Duncan misses 2-pt jump shot from 13 ft,,57,39
181,2,0:44.0,,Defensive rebound by Team,57,39
182,2,0:40.0,,Shooting foul by K. Leonard (drawn by D. Carroll),57,39
183,2,0:40.0,,D. Carroll makes free throw 1 of 2,57,40
184,2,0:40.0,,D. Carroll makes free throw 2 of 2,57,41
185,2,0:28.0,T. Splitter makes 2-pt layup from 3 ft (assist by T. Duncan),,59,41
186,2,0:07.0,,D. Carroll misses 3-pt jump shot from 23 ft,59,41
187,2,0:06.0,Defensive rebound by T. Duncan,,59,41
188,2,0:02.0,K. Leonard misses 3-pt jump shot from 24 ft,,59,41
189,2,0:00.0,,Defensive rebound by D. Carroll,59,41
190,3,11:45.0,,Turnover by K. Korver (bad pass; steal by T. Duncan),59,41
191,3,11:41.0,T. Duncan makes 2-pt layup at rim (assist by D. Green),,61,41
192,3,11:22.0,,Offensive foul by P. Millsap (drawn by D. Green),61,41
193,3,11:22.0,,Turnover by P. Millsap (offensive foul),61,41
194,3,11:07.0,D. Green misses 3-pt jump shot from 23 ft,,61,41
195,3,11:05.0,,Defensive rebound by Team,61,41
196,3,10:50.0,,D. Carroll makes 2-pt layup at rim (assist by P. Millsap),61,43
197,3,10:31.0,Turnover by T. Splitter (bad pass; steal by K. Korver),,61,43
198,3,10:26.0,,J. Teague misses 2-pt dunk at rim,61,43
199,3,10:24.0,Defensive rebound by D. Green,,61,43
200,3,10:19.0,T. Duncan makes 2-pt layup at rim (assist by T. Parker),,63,43
201,3,10:16.0,,Technical foul by Team,63,43
202,3,10:16.0,D. Green makes technical free throw,,64,43
203,3,10:06.0,,Turnover by J. Teague (bad pass; steal by D. Green),64,43
204,3,9:58.0,T. Parker misses 2-pt jump shot from 3 ft,,64,43
205,3,9:57.0,Offensive rebound by T. Duncan,,64,43
206,3,9:49.0,T. Splitter makes 2-pt layup from 2 ft (assist by K. Leonard),,66,43
207,3,9:29.0,,J. Teague misses 2-pt jump shot from 5 ft,66,43
208,3,9:28.0,Defensive rebound by D. Green,,66,43
209,3,9:20.0,T. Duncan makes 2-pt layup from 1 ft (assist by T. Splitter),,68,43
210,3,9:19.0,,Atlanta full timeout,68,43
211,3,9:07.0,,A. Horford misses 2-pt layup from 1 ft,68,43
212,3,9:07.0,Defensive rebound by T. Duncan,,68,43
213,3,9:07.0,,Technical foul by Team,68,43
214,3,9:07.0,D. Green makes technical free throw,,69,43
215,3,8:53.0,K. Leonard misses 2-pt jump shot from 3 ft,,69,43
216,3,8:52.0,,Defensive rebound by A. Horford,69,43
217,3,8:41.0,,P. Millsap makes 3-pt jump shot from 24 ft (assist by A. Horford),69,46
218,3,8:19.0,T. Splitter makes 2-pt layup from 1 ft (assist by T. Duncan),,71,46
219,3,8:07.0,,P. Millsap makes 3-pt jump shot from 24 ft (assist by J. Teague),71,49
220,3,7:54.0,Personal foul by P. Millsap (drawn by T. Parker),,71,49
221,3,7:44.0,Turnover by T. Splitter (bad pass; steal by P. Millsap),,71,49
222,3,7:32.0,,P. Millsap makes 2-pt layup from 2 ft (assist by A. Horford),71,51
223,3,7:29.0,San Antonio full timeout,,71,51
224,3,7:10.0,K. Leonard misses 3-pt jump shot from 23 ft,,71,51
225,3,7:09.0,Offensive rebound by T. Splitter,,71,51
226,3,7:08.0,T. Splitter misses 2-pt layup from 1 ft,,71,51
227,3,7:06.0,,Defensive rebound by P. Millsap,71,51
228,3,7:05.0,,Personal block foul by D. Green (drawn by J. Teague),71,51
229,3,6:55.0,,P. Millsap misses 2-pt dunk at rim (block by T. Duncan),71,51
230,3,6:53.0,Defensive rebound by K. Leonard,,71,51
231,3,6:50.0,T. Splitter makes 2-pt layup from 1 ft (assist by K. Leonard),,73,51
232,3,6:37.0,,P. Millsap makes 3-pt jump shot from 22 ft (assist by A. Horford),73,54
233,3,6:11.0,D. Green misses 2-pt jump shot from 20 ft,,73,54
234,3,6:09.0,,Defensive rebound by D. Carroll,73,54
235,3,5:56.0,,A. Horford misses 2-pt jump shot from 19 ft,73,54
236,3,5:55.0,Defensive rebound by T. Duncan,,73,54
237,3,5:47.0,Personal foul by A. Horford (drawn by T. Splitter),,73,54
238,3,5:47.0,,P. Antić enters the game for A. Horford,73,54
239,3,5:47.0,,K. Bazemore enters the game for K. Korver,73,54
240,3,5:47.0,B. Diaw enters the game for T. Splitter,,73,54
241,3,5:42.0,T. Parker makes 2-pt jump shot from 6 ft (assist by K. Leonard),,75,54
242,3,5:25.0,,J. Teague makes 2-pt jump shot from 7 ft (assist by D. Carroll),75,56
243,3,5:08.0,T. Parker misses 2-pt jump shot from 19 ft,,75,56
244,3,5:07.0,,Defensive rebound by P. Millsap,75,56
245,3,4:59.0,,P. Antić misses 3-pt jump shot from 23 ft,75,56
246,3,4:58.0,Defensive rebound by K. Leonard,,75,56
247,3,4:54.0,Turnover by K. Leonard (lost ball; steal by D. Carroll),,75,56
248,3,4:49.0,,J. Teague makes 2-pt layup from 1 ft,75,58
249,3,4:26.0,K. Leonard misses 2-pt jump shot from 6 ft,,75,58
250,3,4:24.0,,Defensive rebound by P. Antić,75,58
251,3,4:14.0,,D. Carroll misses 3-pt jump shot from 24 ft,75,58
252,3,4:13.0,Defensive rebound by D. Green,,75,58
253,3,4:10.0,Turnover by D. Green (bad pass; steal by D. Carroll),,75,58
254,3,4:07.0,,D. Schröder enters the game for J. Teague,75,58
255,3,4:07.0,P. Mills enters the game for T. Parker,,75,58
256,3,4:07.0,M. Belinelli enters the game for D. Green,,75,58
257,3,4:05.0,,D. Carroll misses 2-pt jump shot from 3 ft (block by T. Duncan),75,58
258,3,4:03.0,,Offensive rebound by P. Millsap,75,58
259,3,3:52.0,,Turnover by D. Schröder (bad pass),75,58
260,3,3:35.0,Offensive foul by T. Duncan (drawn by P. Antić),,75,58
261,3,3:35.0,Turnover by T. Duncan (offensive foul),,75,58
262,3,3:26.0,,Personal foul by T. Duncan (drawn by P. Antić),75,58
263,3,3:15.0,,P. Millsap misses 2-pt jump shot from 13 ft,75,58
264,3,3:12.0,Defensive rebound by T. Duncan,,75,58
265,3,3:03.0,T. Duncan makes 2-pt jump shot from 17 ft (assist by M. Belinelli),,77,58
266,3,2:47.0,,D. Schröder makes 2-pt layup from 1 ft,77,60
267,3,2:31.0,T. Duncan misses 2-pt jump shot from 14 ft,,77,60
268,3,2:30.0,,Defensive rebound by P. Millsap,77,60
269,3,2:15.0,,K. Korver enters the game for D. Carroll,77,60
270,3,2:15.0,,A. Horford enters the game for P. Millsap,77,60
271,3,2:15.0,T. Splitter enters the game for T. Duncan,,77,60
272,3,2:08.0,,Shooting foul by B. Diaw (drawn by P. Antić),77,60
273,3,2:08.0,,P. Antić makes 2-pt layup from 1 ft (assist by K. Korver),77,62
274,3,2:08.0,,P. Antić makes free throw 1 of 1,77,63
275,3,1:56.0,Personal foul by A. Horford (drawn by K. Leonard),,77,63
276,3,1:49.0,Shooting foul by K. Bazemore (drawn by K. Leonard),,77,63
277,3,1:49.0,,Violation by K. Bazemore (lane),77,63
278,3,1:49.0,K. Leonard makes free throw 1 of 2,,78,63
279,3,1:49.0,K. Leonard makes free throw 2 of 2,,79,63
280,3,1:34.0,,K. Korver misses 2-pt jump shot from 20 ft,79,63
281,3,1:33.0,Defensive rebound by M. Belinelli,,79,63
282,3,1:16.0,B. Diaw makes 2-pt layup from 2 ft (assist by T. Splitter),,81,63
283,3,1:04.0,,A. Horford misses 2-pt layup from 2 ft,81,63
284,3,1:03.0,Defensive rebound by K. Leonard,,81,63
285,3,0:52.0,M. Belinelli misses 3-pt jump shot from 25 ft,,81,63
286,3,0:50.0,Offensive rebound by T. Splitter,,81,63
287,3,0:49.0,T. Splitter misses 2-pt layup at rim,,81,63
288,3,0:48.0,,Defensive rebound by K. Korver,81,63
289,3,0:43.0,,Personal foul by P. Mills (drawn by D. Schröder),81,63
290,3,0:29.0,,P. Antić makes 2-pt layup from 1 ft (assist by D. Schröder),81,65
291,3,0:03.0,M. Belinelli misses 2-pt jump shot from 21 ft (block by K. Korver),,81,65
292,3,0:02.0,Offensive rebound by K. Leonard,,81,65
293,3,0:02.0,K. Leonard makes 2-pt layup at rim,,83,65
294,3,0:00.0,,D. Schröder misses 3-pt jump shot from 24 ft,83,65
295,3,0:00.0,,Offensive rebound by Team,83,65
296,4,11:38.0,B. Diaw misses 3-pt jump shot from 24 ft,,83,65
297,4,11:37.0,,Defensive rebound by K. Korver,83,65
298,4,11:26.0,,D. Schröder misses 2-pt jump shot from 18 ft,83,65
299,4,11:25.0,,Offensive rebound by D. Schröder,83,65
300,4,11:13.0,,K. Bazemore misses 2-pt jump shot from 3 ft,83,65
301,4,11:12.0,Defensive rebound by B. Diaw,,83,65
302,4,11:03.0,T. Splitter misses 2-pt layup from 1 ft,,83,65
303,4,11:02.0,,Defensive rebound by P. Antić,83,65
304,4,10:57.0,,P. Antić makes 2-pt layup from 2 ft (assist by D. Schröder),83,67
305,4,10:57.0,,Shooting foul by B. Diaw (drawn by P. Antić),83,67
306,4,10:57.0,,P. Antić makes free throw 1 of 1,83,68
307,4,10:43.0,D. Green makes 2-pt layup from 2 ft (assist by B. Diaw),,85,68
308,4,10:29.0,,A. Horford misses 2-pt layup from 2 ft,85,68
309,4,10:28.0,Defensive rebound by D. Green,,85,68
310,4,10:26.0,Offensive foul by B. Diaw (drawn by P. Antić),,85,68
311,4,10:26.0,Turnover by B. Diaw (offensive foul),,85,68
312,4,10:26.0,C. Joseph enters the game for P. Mills,,85,68
313,4,10:16.0,,D. Schröder makes 2-pt layup at rim,85,70
314,4,10:06.0,B. Diaw makes 2-pt layup at rim,,87,70
315,4,9:53.0,,A. Horford makes 2-pt jump shot from 16 ft,87,72
316,4,9:41.0,T. Splitter makes 2-pt layup from 1 ft,,89,72
317,4,9:27.0,,D. Schröder misses 3-pt jump shot from 24 ft,89,72
318,4,9:25.0,Defensive rebound by M. Belinelli,,89,72
319,4,9:21.0,Personal block foul by K. Korver (drawn by D. Green),,89,72
320,4,9:21.0,T. Duncan enters the game for T. Splitter,,89,72
321,4,9:21.0,,P. Millsap enters the game for P. Antić,89,72
322,4,9:21.0,,E. Brand enters the game for A. Horford,89,72
323,4,9:13.0,B. Diaw makes 2-pt hook shot from 3 ft (assist by D. Green),,91,72
324,4,8:54.0,,D. Schröder makes 2-pt layup from 3 ft,91,74
325,4,8:35.0,D. Green misses 2-pt jump shot from 20 ft,,91,74
326,4,8:33.0,,Defensive rebound by D. Schröder,91,74
327,4,8:25.0,,D. Schröder makes 2-pt layup from 1 ft,91,76
328,4,8:24.0,San Antonio full timeout,,91,76
329,4,8:24.0,,J. Teague enters the game for K. Korver,91,76
330,4,8:24.0,,D. Carroll enters the game for K. Bazemore,91,76
331,4,8:24.0,T. Parker enters the game for C. Joseph,,91,76
332,4,8:08.0,D. Green makes 3-pt jump shot from 23 ft (assist by M. Belinelli),,94,76
333,4,7:47.0,,P. Millsap misses 2-pt layup from 1 ft,94,76
334,4,7:46.0,Defensive rebound by T. Duncan,,94,76
335,4,7:40.0,B. Diaw makes 2-pt layup from 2 ft,,96,76
336,4,7:14.0,,P. Millsap misses 2-pt layup from 1 ft,96,76
337,4,7:13.0,,Offensive rebound by P. Millsap,96,76
338,4,7:02.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by D. Schröder),96,79
339,4,6:46.0,B. Diaw makes 2-pt hook shot from 4 ft,,98,79
340,4,6:22.0,,D. Carroll makes 3-pt jump shot from 25 ft (assist by J. Teague),98,82
341,4,6:01.0,B. Diaw makes 2-pt layup from 1 ft,,100,82
342,4,5:49.0,,D. Schröder makes 3-pt jump shot from 24 ft,100,85
343,4,5:29.0,D. Green misses 2-pt jump shot from 16 ft,,100,85
344,4,5:27.0,Offensive rebound by M. Belinelli,,100,85
345,4,5:11.0,B. Diaw makes 3-pt jump shot from 25 ft (assist by T. Parker),,103,85
346,4,4:53.0,,Turnover by J. Teague (bad pass),103,85
347,4,4:53.0,Official timeout,,103,85
348,4,4:53.0,K. Leonard enters the game for M. Belinelli,,103,85
349,4,4:53.0,,A. Horford enters the game for D. Schröder,103,85
350,4,4:53.0,,K. Korver enters the game for E. Brand,103,85
351,4,4:33.0,Turnover by B. Diaw (bad pass; steal by J. Teague),,103,85
352,4,4:27.0,,D. Carroll makes 2-pt dunk at rim (assist by J. Teague),103,87
353,4,4:14.0,Turnover by K. Leonard (bad pass; steal by J. Teague),,103,87
354,4,4:14.0,,Personal foul by K. Leonard (drawn by J. Teague),103,87
355,4,4:03.0,,A. Horford misses 2-pt jump shot from 18 ft,103,87
356,4,4:01.0,Defensive rebound by D. Green,,103,87
357,4,3:38.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by B. Diaw),,106,87
358,4,3:25.0,,D. Carroll misses 3-pt jump shot from 24 ft,106,87
359,4,3:24.0,Defensive rebound by T. Duncan,,106,87
360,4,3:20.0,B. Diaw makes 2-pt layup from 1 ft (assist by T. Duncan),,108,87
361,4,3:20.0,,Atlanta full timeout,108,87
362,4,3:20.0,,M. Muscala enters the game for D. Carroll,108,87
363,4,3:20.0,,J. Jenkins enters the game for P. Millsap,108,87
364,4,3:20.0,,A. Daye enters the game for A. Horford,108,87
365,4,3:20.0,,S. Mack enters the game for K. Korver,108,87
366,4,3:20.0,,E. Brand enters the game for J. Teague,108,87
367,4,3:20.0,K. Anderson enters the game for K. Leonard,,108,87
368,4,3:20.0,M. Bonner enters the game for T. Duncan,,108,87
369,4,3:20.0,P. Mills enters the game for D. Green,,108,87
370,4,3:20.0,C. Joseph enters the game for T. Parker,,108,87
371,4,3:20.0,R. Williams enters the game for B. Diaw,,108,87
372,4,3:08.0,,Turnover by S. Mack (bad pass; steal by C. Joseph),108,87
373,4,2:49.0,P. Mills misses 2-pt layup from 2 ft,,108,87
374,4,2:47.0,Offensive rebound by M. Bonner,,108,87
375,4,2:47.0,M. Bonner makes 2-pt layup from 1 ft,,110,87
376,4,2:39.0,,Turnover by E. Brand (bad pass),110,87
377,4,2:24.0,K. Anderson misses 2-pt jump shot from 18 ft,,110,87
378,4,2:22.0,,Defensive rebound by M. Muscala,110,87
379,4,2:13.0,,A. Daye misses 2-pt jump shot from 12 ft,110,87
380,4,2:13.0,Defensive rebound by Team,,110,87
381,4,2:02.0,R. Williams makes 2-pt layup from 1 ft,,112,87
382,4,1:52.0,,J. Jenkins makes 3-pt jump shot from 24 ft (assist by S. Mack),112,90
383,4,1:52.0,,Shooting foul by C. Joseph (drawn by J. Jenkins),112,90
