,QUARTER,TIME_REMAINING,NEW YORK_ACTION,UTAH_ACTION,NEW YORK_SCORE,UTAH_SCORE
48,1,5:45.0,,D. Favors misses 2-pt jump shot from 18 ft,15,9
49,1,5:44.0,Defensive rebound by S. Larkin,,15,9
50,1,5:21.0,A. Shved misses 3-pt jump shot from 25 ft,,15,9
51,1,5:20.0,Offensive rebound by L. Amundson,,15,9
52,1,5:07.0,L. Amundson misses 2-pt jump shot from 15 ft,,15,9
53,1,5:05.0,,Defensive rebound by R. Gobert,15,9
54,1,4:56.0,,D. Favors makes 2-pt jump shot from 3 ft,15,11
55,1,4:56.0,,Shooting foul by S. Larkin (drawn by D. Favors),15,11
56,1,4:56.0,,J. Ingles enters the game for T. Burke,15,11
57,1,4:56.0,C. Early enters the game for L. Thomas,,15,11
58,1,4:56.0,J. Smith enters the game for L. Amundson,,15,11
59,1,4:56.0,C. Aldrich enters the game for A. Bargnani,,15,11
60,1,4:56.0,,D. Favors misses free throw 1 of 1,15,11
61,1,4:54.0,Defensive rebound by A. Shved,,15,11
62,1,4:36.0,C. Early misses 2-pt jump shot from 7 ft,,15,11
63,1,4:35.0,,Defensive rebound by D. Favors,15,11
64,1,4:22.0,,Shooting foul by C. Aldrich (drawn by D. Favors),15,11
65,1,4:22.0,,D. Favors makes free throw 1 of 2,15,12
66,1,4:22.0,,T. Booker enters the game for R. Gobert,15,12
67,1,4:22.0,,D. Favors makes free throw 2 of 2,15,13
68,1,4:05.0,J. Smith misses 2-pt jump shot from 16 ft,,15,13
69,1,4:05.0,Offensive rebound by Team,,15,13
70,1,3:55.0,S. Larkin misses 2-pt jump shot from 10 ft,,15,13
71,1,3:53.0,,Defensive rebound by D. Favors,15,13
72,1,3:45.0,,R. Hood makes 2-pt jump shot from 12 ft,15,15
73,1,3:38.0,New York full timeout,,15,15
74,1,3:29.0,C. Aldrich makes 2-pt jump shot from 3 ft (assist by S. Larkin),,17,15
75,1,3:06.0,,D. Exum makes 3-pt jump shot from 24 ft (assist by J. Ingles),17,18
76,1,2:45.0,Turnover by S. Larkin (bad pass; steal by R. Hood),,17,18
77,1,2:29.0,,R. Hood misses 2-pt jump shot from 22 ft,17,18
78,1,2:27.0,Defensive rebound by S. Larkin,,17,18
79,1,2:20.0,S. Larkin misses 3-pt jump shot from 25 ft (block by D. Exum),,17,18
80,1,2:18.0,,Defensive rebound by J. Ingles,17,18
81,1,2:17.0,,D. Exum makes 2-pt dunk at rim (assist by J. Ingles),17,20
82,1,1:55.0,J. Smith misses 2-pt jump shot from 16 ft,,17,20
83,1,1:54.0,,Defensive rebound by D. Favors,17,20
84,1,1:41.0,,D. Favors makes 2-pt jump shot from 13 ft (assist by T. Booker),17,22
85,1,1:20.0,Personal foul by R. Hood (drawn by A. Shved),,17,22
86,1,1:20.0,,T. Burke enters the game for D. Exum,17,22
87,1,1:20.0,L. Thomas enters the game for A. Shved,,17,22
88,1,1:20.0,,D. Exum enters the game for R. Hood,17,22
89,1,1:16.0,Turnover by J. Smith (bad pass; steal by J. Ingles),,17,22
90,1,1:16.0,,Personal foul by C. Early (drawn by T. Burke),17,22
91,1,1:16.0,,T. Burke misses free throw 1 of 2,17,22
92,1,1:16.0,,Offensive rebound by Team,17,22
93,1,1:16.0,,J. Evans enters the game for D. Favors,17,22
94,1,1:16.0,,T. Burke misses free throw 2 of 2,17,22
95,1,1:14.0,Defensive rebound by S. Larkin,,17,22
96,1,1:00.0,C. Aldrich misses 2-pt hook shot from 10 ft,,17,22
97,1,1:00.0,,Defensive rebound by J. Ingles,17,22
98,1,0:46.0,,J. Ingles misses 3-pt jump shot from 25 ft,17,22
99,1,0:45.0,Defensive rebound by C. Aldrich,,17,22
100,1,0:36.0,Shooting foul by J. Evans (drawn by L. Thomas),,17,22
101,1,0:36.0,L. Thomas makes free throw 1 of 2,,18,22
102,1,0:36.0,L. Thomas misses free throw 2 of 2,,18,22
103,1,0:35.0,Offensive rebound by C. Aldrich,,18,22
104,1,0:30.0,Personal foul by J. Evans (drawn by J. Smith),,18,22
105,1,0:30.0,J. Smith makes free throw 1 of 2,,19,22
106,1,0:30.0,,R. Gobert enters the game for J. Evans,19,22
107,1,0:30.0,J. Smith makes free throw 2 of 2,,20,22
108,1,0:16.0,,T. Booker makes 2-pt jump shot from 7 ft,20,24
109,1,0:01.0,L. Thomas misses 2-pt jump shot from 21 ft,,20,24
110,1,0:00.0,,Defensive rebound by R. Gobert,20,24
111,2,11:37.0,L. Thomas misses 2-pt jump shot from 11 ft (block by R. Gobert),,20,24
112,2,11:35.0,,Defensive rebound by R. Gobert,20,24
113,2,11:19.0,,T. Burke misses 2-pt jump shot from 18 ft,20,24
114,2,11:17.0,Defensive rebound by S. Larkin,,20,24
115,2,11:13.0,Personal foul by T. Burke (drawn by L. Thomas),,20,24
116,2,11:11.0,Turnover by C. Early (bad pass; steal by R. Gobert),,20,24
117,2,10:48.0,,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),20,26
118,2,10:26.0,J. Smith misses 2-pt jump shot from 19 ft,,20,26
119,2,10:25.0,,Defensive rebound by R. Gobert,20,26
120,2,10:18.0,,Personal foul by L. Thomas (drawn by J. Ingles),20,26
121,2,10:18.0,T. Wear enters the game for L. Thomas,,20,26
122,2,10:18.0,A. Shved enters the game for C. Early,,20,26
123,2,10:05.0,,T. Burke misses 2-pt jump shot from 7 ft,20,26
124,2,10:04.0,Defensive rebound by Team,,20,26
125,2,10:04.0,,Loose ball foul by R. Gobert (drawn by C. Aldrich),20,26
126,2,9:51.0,A. Shved makes 3-pt jump shot from 25 ft (assist by T. Wear),,23,26
127,2,9:40.0,,Turnover by J. Ingles (bad pass; steal by S. Larkin),23,26
128,2,9:36.0,S. Larkin makes 2-pt layup from 3 ft,,25,26
129,2,9:16.0,,Turnover by T. Burke (bad pass),25,26
130,2,9:16.0,,D. Favors enters the game for T. Booker,25,26
131,2,9:06.0,T. Wear misses 2-pt jump shot from 10 ft,,25,26
132,2,9:04.0,Offensive rebound by C. Aldrich,,25,26
133,2,9:04.0,Shooting foul by D. Favors (drawn by C. Aldrich),,25,26
134,2,9:04.0,C. Aldrich makes free throw 1 of 2,,26,26
135,2,9:04.0,,D. Exum enters the game for T. Burke,26,26
136,2,9:04.0,C. Aldrich makes free throw 2 of 2,,27,26
137,2,8:46.0,,D. Favors makes 2-pt hook shot from 2 ft,27,28
138,2,8:33.0,Turnover by J. Smith (bad pass; steal by D. Favors),,27,28
139,2,8:21.0,,Shooting foul by C. Aldrich (drawn by E. Millsap),27,28
140,2,8:21.0,Official timeout,,27,28
141,2,8:21.0,A. Bargnani enters the game for C. Aldrich,,27,28
142,2,8:21.0,L. Amundson enters the game for J. Smith,,27,28
143,2,8:21.0,L. Galloway enters the game for S. Larkin,,27,28
144,2,8:21.0,,E. Millsap makes free throw 1 of 2,27,29
145,2,8:21.0,,E. Millsap makes free throw 2 of 2,27,30
146,2,7:57.0,A. Bargnani misses 2-pt jump shot from 20 ft,,27,30
147,2,7:57.0,Offensive rebound by Team,,27,30
148,2,7:57.0,Turnover by Team (shot clock),,27,30
149,2,7:36.0,,D. Favors makes 2-pt dunk at rim,27,32
150,2,7:13.0,A. Bargnani makes 2-pt layup from 3 ft,,29,32
151,2,7:13.0,,Violation by R. Gobert (def goaltending),29,32
152,2,6:57.0,,D. Favors misses 2-pt jump shot from 13 ft,29,32
153,2,6:55.0,Defensive rebound by A. Shved,,29,32
154,2,6:44.0,A. Shved makes 2-pt jump shot from 19 ft,,31,32
155,2,6:33.0,,Turnover by E. Millsap (offensive foul),31,32
156,2,6:33.0,,Offensive foul by E. Millsap (drawn by A. Shved),31,32
157,2,6:33.0,,R. Hood enters the game for E. Millsap,31,32
158,2,6:16.0,Turnover by L. Galloway (bad pass; steal by D. Favors),,31,32
159,2,6:07.0,,Turnover by D. Favors (bad pass; steal by L. Amundson),31,32
160,2,6:05.0,L. Amundson misses 2-pt layup from 1 ft,,31,32
161,2,6:03.0,,Defensive rebound by R. Hood,31,32
162,2,5:50.0,,D. Exum misses 3-pt jump shot from 24 ft,31,32
163,2,5:49.0,Defensive rebound by A. Shved,,31,32
164,2,5:33.0,L. Galloway misses 2-pt layup from 2 ft,,31,32
165,2,5:33.0,,Defensive rebound by Team,31,32
166,2,5:33.0,,Personal foul by L. Amundson (drawn by R. Hood),31,32
167,2,5:33.0,,Utah full timeout,31,32
168,2,5:33.0,C. Early enters the game for L. Amundson,,31,32
169,2,5:33.0,C. Aldrich enters the game for T. Wear,,31,32
170,2,5:12.0,,Shooting foul by C. Early (drawn by J. Ingles),31,32
171,2,5:12.0,,J. Ingles makes free throw 1 of 3,31,33
172,2,5:12.0,,J. Ingles makes free throw 2 of 3,31,34
173,2,5:12.0,,T. Booker enters the game for D. Favors,31,34
174,2,5:12.0,,T. Burke enters the game for D. Exum,31,34
175,2,5:12.0,,J. Ingles makes free throw 3 of 3,31,35
176,2,4:59.0,A. Bargnani misses 2-pt layup from 2 ft,,31,35
177,2,4:59.0,,Defensive rebound by Team,31,35
178,2,4:41.0,,J. Ingles misses 3-pt jump shot from 24 ft,31,35
179,2,4:40.0,,Offensive rebound by T. Booker,31,35
180,2,4:27.0,,T. Booker misses 2-pt jump shot from 17 ft,31,35
181,2,4:26.0,Defensive rebound by C. Early,,31,35
182,2,4:14.0,C. Aldrich misses 2-pt jump shot from 8 ft (block by R. Gobert),,31,35
183,2,4:12.0,,Defensive rebound by T. Burke,31,35
184,2,4:07.0,,R. Hood misses 3-pt jump shot from 24 ft,31,35
185,2,4:07.0,Defensive rebound by Team,,31,35
186,2,3:59.0,Turnover by C. Early (bad pass),,31,35
187,2,3:42.0,,R. Gobert misses 2-pt jump shot from 15 ft,31,35
188,2,3:41.0,Defensive rebound by C. Early,,31,35
189,2,3:32.0,C. Aldrich makes 2-pt layup from 2 ft (assist by L. Galloway),,33,35
190,2,3:17.0,,Utah full timeout,33,35
191,2,3:17.0,L. Thomas enters the game for C. Early,,33,35
192,2,3:17.0,,J. Benimon enters the game for R. Gobert,33,35
193,2,3:01.0,,T. Burke makes 2-pt jump shot from 3 ft,33,37
194,2,2:42.0,A. Bargnani misses 2-pt jump shot from 21 ft,,33,37
195,2,2:39.0,,Defensive rebound by J. Benimon,33,37
196,2,2:36.0,,Turnover by J. Benimon (lost ball; steal by C. Aldrich),33,37
197,2,2:32.0,A. Shved misses 3-pt jump shot from 24 ft,,33,37
198,2,2:32.0,Offensive rebound by L. Thomas,,33,37
199,2,2:32.0,Personal foul by R. Hood (drawn by L. Thomas),,33,37
200,2,2:32.0,New York full timeout,,33,37
201,2,2:32.0,,D. Favors enters the game for R. Hood,33,37
202,2,2:32.0,,D. Exum enters the game for T. Booker,33,37
203,2,2:32.0,J. Smith enters the game for C. Aldrich,,33,37
204,2,2:26.0,J. Smith misses 2-pt jump shot from 19 ft,,33,37
205,2,2:25.0,,Defensive rebound by D. Favors,33,37
206,2,2:01.0,,T. Burke misses 3-pt jump shot from 27 ft,33,37
207,2,2:01.0,,Offensive rebound by J. Benimon,33,37
208,2,2:01.0,,Turnover by Team (shot clock),33,37
209,2,1:51.0,A. Bargnani misses 2-pt jump shot from 21 ft,,33,37
210,2,1:48.0,,Defensive rebound by T. Burke,33,37
211,2,1:44.0,,D. Favors makes 2-pt dunk at rim (assist by J. Ingles),33,39
212,2,1:26.0,L. Thomas misses 2-pt hook shot from 8 ft,,33,39
213,2,1:23.0,,Defensive rebound by J. Benimon,33,39
214,2,1:04.0,,D. Favors makes 2-pt jump shot from 18 ft (assist by D. Exum),33,41
215,2,0:56.0,New York full timeout,,33,41
216,2,0:56.0,S. Larkin enters the game for L. Galloway,,33,41
217,2,0:56.0,T. Wear enters the game for L. Thomas,,33,41
218,2,0:56.0,,R. Gobert enters the game for J. Benimon,33,41
219,2,0:52.0,Shooting foul by D. Exum (drawn by A. Shved),,33,41
220,2,0:52.0,A. Shved makes free throw 1 of 2,,34,41
221,2,0:52.0,A. Shved makes free throw 2 of 2,,35,41
222,2,0:32.0,,T. Burke misses 2-pt jump shot from 20 ft,35,41
223,2,0:31.0,Defensive rebound by A. Shved,,35,41
224,2,0:15.0,Turnover by A. Shved (bad pass; steal by R. Gobert),,35,41
225,2,0:02.0,,D. Favors makes 2-pt layup from 2 ft,35,43
226,3,11:43.0,L. Galloway misses 2-pt jump shot from 22 ft,,35,43
227,3,11:42.0,,Defensive rebound by R. Gobert,35,43
228,3,11:23.0,,D. Favors makes 2-pt jump shot from 5 ft,35,45
229,3,11:04.0,A. Shved makes 2-pt jump shot from 16 ft,,37,45
230,3,10:38.0,,E. Millsap misses 2-pt jump shot from 23 ft (block by A. Shved),37,45
231,3,10:38.0,,Offensive rebound by Team,37,45
232,3,10:38.0,,Turnover by Team (shot clock),37,45
233,3,10:21.0,Shooting foul by E. Millsap (drawn by L. Amundson),,37,45
234,3,10:21.0,L. Amundson misses free throw 1 of 2,,37,45
235,3,10:21.0,Offensive rebound by Team,,37,45
236,3,10:21.0,,R. Hood enters the game for E. Millsap,37,45
237,3,10:21.0,L. Amundson makes free throw 2 of 2,,38,45
238,3,9:58.0,,R. Hood misses 3-pt jump shot from 24 ft,38,45
239,3,9:56.0,Defensive rebound by A. Shved,,38,45
240,3,9:49.0,Turnover by A. Shved (bad pass),,38,45
241,3,9:29.0,,Shooting foul by L. Amundson (drawn by D. Favors),38,45
242,3,9:29.0,,D. Favors misses free throw 1 of 2,38,45
243,3,9:29.0,,Offensive rebound by Team,38,45
244,3,9:29.0,,D. Favors makes free throw 2 of 2,38,46
245,3,9:15.0,A. Bargnani misses 2-pt jump shot from 4 ft,,38,46
246,3,9:13.0,Offensive rebound by L. Amundson,,38,46
247,3,9:13.0,L. Amundson makes 2-pt layup from 2 ft,,40,46
248,3,8:49.0,,R. Hood makes 3-pt jump shot from 25 ft (assist by J. Ingles),40,49
249,3,8:37.0,A. Bargnani makes 2-pt jump shot from 16 ft (assist by A. Shved),,42,49
250,3,8:26.0,,R. Gobert misses 2-pt layup from 3 ft,42,49
251,3,8:26.0,Defensive rebound by Team,,42,49
252,3,8:26.0,Personal foul by D. Favors (drawn by L. Amundson),,42,49
253,3,8:13.0,A. Shved makes 3-pt jump shot from 24 ft,,45,49
254,3,7:52.0,,D. Favors misses 2-pt jump shot from 8 ft,45,49
255,3,7:51.0,Defensive rebound by A. Shved,,45,49
256,3,7:40.0,A. Bargnani makes 2-pt jump shot from 22 ft (assist by L. Galloway),,47,49
257,3,7:18.0,,D. Exum misses 3-pt jump shot from 24 ft,47,49
258,3,7:17.0,Defensive rebound by A. Bargnani,,47,49
259,3,7:05.0,A. Bargnani misses 3-pt jump shot from 25 ft,,47,49
260,3,7:04.0,,Defensive rebound by D. Favors,47,49
261,3,6:46.0,,R. Hood misses 2-pt jump shot from 4 ft (block by L. Amundson),47,49
262,3,6:46.0,,Offensive rebound by Team,47,49
263,3,6:46.0,,T. Burke enters the game for J. Ingles,47,49
264,3,6:46.0,,T. Booker enters the game for R. Gobert,47,49
265,3,6:46.0,C. Early enters the game for L. Thomas,,47,49
266,3,6:42.0,,R. Hood makes 2-pt jump shot from 16 ft,47,51
267,3,6:18.0,A. Bargnani makes 2-pt jump shot from 12 ft,,49,51
268,3,5:54.0,,Turnover by T. Burke (bad pass; steal by A. Shved),49,51
269,3,5:43.0,C. Early makes 3-pt jump shot from 23 ft (assist by A. Shved),,52,51
270,3,5:43.0,,Utah full timeout,52,51
271,3,5:43.0,C. Aldrich enters the game for L. Amundson,,52,51
272,3,5:21.0,,R. Hood misses 2-pt jump shot from 3 ft,52,51
273,3,5:20.0,Defensive rebound by A. Bargnani,,52,51
274,3,4:59.0,A. Shved makes 3-pt jump shot from 26 ft (assist by L. Galloway),,55,51
275,3,4:38.0,,D. Favors misses 2-pt jump shot from 5 ft,55,51
276,3,4:37.0,Defensive rebound by C. Aldrich,,55,51
277,3,4:32.0,L. Galloway misses 2-pt layup from 4 ft,,55,51
278,3,4:31.0,,Defensive rebound by D. Favors,55,51
279,3,4:28.0,,Personal foul by A. Shved (drawn by T. Burke),55,51
280,3,4:28.0,S. Larkin enters the game for L. Galloway,,55,51
281,3,4:10.0,,R. Hood misses 2-pt jump shot from 3 ft,55,51
282,3,4:09.0,Defensive rebound by C. Aldrich,,55,51
283,3,3:58.0,Turnover by A. Bargnani (traveling),,55,51
284,3,3:58.0,,R. Gobert enters the game for D. Favors,55,51
285,3,3:41.0,,T. Burke misses 3-pt jump shot from 25 ft,55,51
286,3,3:38.0,Defensive rebound by C. Early,,55,51
287,3,3:27.0,C. Aldrich makes 2-pt hook shot from 6 ft (assist by C. Early),,57,51
288,3,3:11.0,,R. Hood makes 3-pt jump shot from 25 ft (assist by T. Burke),57,54
289,3,2:48.0,C. Early makes 2-pt jump shot from 3 ft (assist by A. Bargnani),,59,54
290,3,2:28.0,,D. Exum makes 3-pt jump shot from 23 ft (assist by R. Hood),59,57
291,3,2:07.0,C. Aldrich makes 2-pt hook shot from 7 ft,,61,57
292,3,1:46.0,,Shooting foul by A. Shved (drawn by R. Gobert),61,57
293,3,1:46.0,New York full timeout,,61,57
294,3,1:46.0,J. Smith enters the game for A. Bargnani,,61,57
295,3,1:46.0,L. Galloway enters the game for A. Shved,,61,57
296,3,1:46.0,,J. Ingles enters the game for T. Burke,61,57
297,3,1:46.0,,B. Cotton enters the game for D. Exum,61,57
298,3,1:46.0,,R. Gobert misses free throw 1 of 2,61,57
299,3,1:46.0,,Offensive rebound by Team,61,57
300,3,1:46.0,,R. Gobert makes free throw 2 of 2,61,58
301,3,1:35.0,L. Galloway makes 2-pt jump shot from 13 ft,,63,58
302,3,1:18.0,,R. Hood makes 3-pt jump shot from 24 ft (assist by R. Gobert),63,61
303,3,1:04.0,Turnover by L. Galloway (bad pass; steal by R. Gobert),,63,61
304,3,1:02.0,,Personal foul by L. Galloway (drawn by B. Cotton),63,61
305,3,1:02.0,,B. Cotton makes free throw 1 of 2,63,62
306,3,1:02.0,,B. Cotton makes free throw 2 of 2,63,63
307,3,0:41.0,C. Early misses 2-pt jump shot from 7 ft (block by R. Gobert),,63,63
308,3,0:39.0,Offensive rebound by Team,,63,63
309,3,0:38.0,Turnover by Team (shot clock),,63,63
310,3,0:38.0,L. Thomas enters the game for C. Early,,63,63
311,3,0:28.0,,Personal foul by L. Galloway (drawn by R. Hood),63,63
312,3,0:28.0,,R. Hood makes free throw 1 of 2,63,64
313,3,0:28.0,A. Shved enters the game for L. Galloway,,63,64
314,3,0:28.0,,R. Hood makes free throw 2 of 2,63,65
315,3,0:15.0,S. Larkin makes 2-pt jump shot from 20 ft (assist by J. Smith),,65,65
316,3,0:01.0,,T. Booker misses 2-pt jump shot from 21 ft,65,65
317,3,0:00.0,,Offensive rebound by Team,65,65
318,4,11:41.0,,R. Hood misses 3-pt jump shot from 24 ft,65,65
319,4,11:40.0,Defensive rebound by C. Aldrich,,65,65
320,4,11:23.0,J. Smith misses 2-pt hook shot from 5 ft,,65,65
321,4,11:22.0,,Defensive rebound by R. Gobert,65,65
322,4,11:07.0,,Personal foul by L. Thomas (drawn by R. Hood),65,65
323,4,11:07.0,,E. Millsap enters the game for J. Ingles,65,65
324,4,11:07.0,,J. Evans enters the game for T. Booker,65,65
325,4,11:07.0,,J. Ingles enters the game for R. Hood,65,65
326,4,11:04.0,,Personal foul by L. Thomas (drawn by J. Ingles),65,65
327,4,11:04.0,T. Wear enters the game for L. Thomas,,65,65
328,4,10:56.0,,B. Cotton misses 3-pt jump shot from 25 ft,65,65
329,4,10:54.0,Defensive rebound by C. Aldrich,,65,65
330,4,10:38.0,C. Aldrich misses 2-pt hook shot from 7 ft,,65,65
331,4,10:36.0,,Defensive rebound by J. Ingles,65,65
332,4,10:20.0,,J. Ingles makes 2-pt jump shot from 20 ft,65,67
333,4,10:01.0,A. Shved makes 3-pt jump shot from 24 ft (assist by J. Smith),,68,67
334,4,9:47.0,,J. Ingles misses 2-pt jump shot from 21 ft,68,67
335,4,9:45.0,Defensive rebound by Team,,68,67
336,4,9:34.0,J. Smith misses 2-pt layup from 2 ft,,68,67
337,4,9:32.0,,Defensive rebound by R. Gobert,68,67
338,4,9:25.0,,R. Gobert makes 2-pt layup from 3 ft (assist by B. Cotton),68,69
339,4,9:25.0,,Shooting foul by A. Shved (drawn by R. Gobert),68,69
340,4,9:25.0,,T. Burke enters the game for B. Cotton,68,69
341,4,9:25.0,,R. Gobert misses free throw 1 of 1,68,69
342,4,9:23.0,Defensive rebound by C. Aldrich,,68,69
343,4,9:11.0,Personal foul by J. Evans (drawn by J. Smith),,68,69
344,4,9:11.0,,D. Favors enters the game for R. Gobert,68,69
345,4,9:01.0,S. Larkin misses 2-pt jump shot from 20 ft,,68,69
346,4,9:00.0,Offensive rebound by C. Aldrich,,68,69
347,4,9:00.0,C. Aldrich makes 2-pt layup at rim,,70,69
348,4,9:00.0,Shooting foul by E. Millsap (drawn by C. Aldrich),,70,69
349,4,9:00.0,,D. Exum enters the game for E. Millsap,70,69
350,4,9:00.0,C. Aldrich makes free throw 1 of 1,,71,69
351,4,8:37.0,,T. Burke misses 2-pt jump shot from 3 ft,71,69
352,4,8:34.0,,Offensive rebound by D. Favors,71,69
353,4,8:34.0,,D. Favors makes 2-pt hook shot from 3 ft,71,71
354,4,8:11.0,T. Wear misses 2-pt jump shot from 21 ft,,71,71
355,4,8:10.0,,Defensive rebound by T. Burke,71,71
356,4,7:54.0,,D. Favors misses 2-pt jump shot from 8 ft,71,71
357,4,7:53.0,Defensive rebound by J. Smith,,71,71
358,4,7:48.0,New York full timeout,,71,71
359,4,7:48.0,L. Galloway enters the game for A. Shved,,71,71
360,4,7:48.0,A. Bargnani enters the game for J. Smith,,71,71
361,4,7:48.0,,R. Gobert enters the game for J. Evans,71,71
362,4,7:34.0,A. Bargnani misses 2-pt jump shot from 7 ft,,71,71
363,4,7:32.0,,Defensive rebound by R. Gobert,71,71
364,4,7:17.0,,Shooting foul by C. Aldrich (drawn by D. Favors),71,71
365,4,7:17.0,,D. Favors makes free throw 1 of 2,71,72
366,4,7:17.0,,D. Favors makes free throw 2 of 2,71,73
367,4,7:03.0,L. Galloway misses 2-pt jump shot from 16 ft,,71,73
368,4,7:01.0,Offensive rebound by C. Aldrich,,71,73
369,4,7:01.0,C. Aldrich misses 2-pt tip-in from 3 ft,,71,73
370,4,6:57.0,,Defensive rebound by D. Favors,71,73
371,4,6:48.0,,Turnover by D. Exum (bad pass),71,73
372,4,6:29.0,C. Aldrich makes 2-pt hook shot from 4 ft,,73,73
373,4,6:03.0,,J. Ingles makes 2-pt jump shot from 22 ft,73,75
374,4,5:40.0,L. Galloway misses 2-pt jump shot from 20 ft,,73,75
375,4,5:39.0,,Defensive rebound by T. Burke,73,75
376,4,5:29.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by D. Exum),73,78
377,4,5:29.0,New York full timeout,,73,78
378,4,5:29.0,Official timeout,,73,78
379,4,5:29.0,L. Thomas enters the game for T. Wear,,73,78
380,4,5:29.0,A. Shved enters the game for S. Larkin,,73,78
381,4,5:15.0,Turnover by L. Thomas (lost ball),,73,78
382,4,4:56.0,,R. Gobert misses 2-pt hook shot from 4 ft,73,78
383,4,4:55.0,Defensive rebound by C. Aldrich,,73,78
384,4,4:45.0,C. Aldrich misses 2-pt hook shot from 5 ft,,73,78
385,4,4:43.0,,Defensive rebound by D. Favors,73,78
386,4,4:34.0,,J. Ingles misses 2-pt jump shot from 19 ft,73,78
387,4,4:32.0,Defensive rebound by A. Shved,,73,78
388,4,4:21.0,A. Bargnani makes 2-pt jump shot from 4 ft (assist by A. Shved),,75,78
389,4,4:06.0,,J. Ingles makes 2-pt layup from 3 ft (assist by D. Exum),75,80
390,4,3:49.0,A. Shved misses 2-pt jump shot from 13 ft,,75,80
391,4,3:48.0,,Defensive rebound by Team,75,80
392,4,3:48.0,,R. Hood enters the game for T. Burke,75,80
393,4,3:32.0,,D. Favors misses 2-pt jump shot from 6 ft (block by C. Aldrich),75,80
394,4,3:32.0,Defensive rebound by Team,,75,80
395,4,3:08.0,C. Aldrich makes 2-pt hook shot from 8 ft (assist by A. Shved),,77,80
