,QUARTER,TIME_REMAINING,ATLANTA_ACTION,ORLANDO_ACTION,ATLANTA_SCORE,ORLANDO_SCORE
101,2,11:18.0,D. Schröder misses 2-pt jump shot from 15 ft,,23,33
102,2,11:17.0,,Defensive rebound by A. Gordon,23,33
103,2,10:56.0,,C. Frye misses 2-pt hook shot from 7 ft (block by A. Horford),23,33
104,2,10:54.0,Defensive rebound by A. Horford,,23,33
105,2,10:48.0,,Offensive charge foul by T. Sefolosha (drawn by W. Green),23,33
106,2,10:48.0,Turnover by T. Sefolosha (offensive foul),,23,33
107,2,10:36.0,,L. Ridnour misses 2-pt jump shot from 19 ft,23,33
108,2,10:35.0,Defensive rebound by P. Antić,,23,33
109,2,10:26.0,K. Korver makes 3-pt jump shot from 23 ft (assist by A. Horford),,26,33
110,2,10:03.0,,A. Nicholson makes 2-pt hook shot from 7 ft (assist by A. Gordon),26,35
111,2,9:48.0,K. Korver misses 3-pt jump shot from 26 ft,,26,35
112,2,9:46.0,Offensive rebound by A. Horford,,26,35
113,2,9:44.0,K. Korver misses 3-pt jump shot from 24 ft,,26,35
114,2,9:42.0,,Defensive rebound by C. Frye,26,35
115,2,9:29.0,,W. Green misses 2-pt jump shot from 15 ft,26,35
116,2,9:28.0,Defensive rebound by A. Horford,,26,35
117,2,9:16.0,D. Schröder misses 3-pt jump shot from 26 ft,,26,35
118,2,9:14.0,,Defensive rebound by A. Gordon,26,35
119,2,9:06.0,,L. Ridnour misses 3-pt jump shot from 25 ft,26,35
120,2,9:05.0,Defensive rebound by K. Korver,,26,35
121,2,8:57.0,Turnover by A. Horford (lost ball; steal by A. Gordon),,26,35
122,2,8:45.0,,Shooting foul by P. Antić (drawn by A. Nicholson),26,35
123,2,8:45.0,Official timeout,,26,35
124,2,8:45.0,E. Brand enters the game for P. Antić,,26,35
125,2,8:45.0,J. Teague enters the game for D. Schröder,,26,35
126,2,8:45.0,,A. Nicholson makes free throw 1 of 2,26,36
127,2,8:45.0,,A. Nicholson makes free throw 2 of 2,26,37
128,2,8:27.0,E. Brand misses 2-pt jump shot from 14 ft,,26,37
129,2,8:26.0,,Defensive rebound by L. Ridnour,26,37
130,2,8:12.0,,A. Nicholson misses 2-pt jump shot from 15 ft,26,37
131,2,8:10.0,Defensive rebound by J. Teague,,26,37
132,2,8:02.0,Personal foul by A. Gordon (drawn by T. Sefolosha),,26,37
133,2,8:02.0,D. Schröder enters the game for T. Sefolosha,,26,37
134,2,7:46.0,A. Horford misses 2-pt jump shot from 16 ft,,26,37
135,2,7:45.0,,Defensive rebound by W. Green,26,37
136,2,7:37.0,,W. Green makes 2-pt layup from 1 ft,26,39
137,2,7:28.0,D. Schröder makes 2-pt layup from 2 ft,,28,39
138,2,7:20.0,,A. Nicholson misses 3-pt jump shot from 22 ft,28,39
139,2,7:18.0,,Offensive rebound by C. Frye,28,39
140,2,7:18.0,,C. Frye makes 2-pt tip-in from 1 ft,28,41
141,2,7:11.0,J. Teague misses 2-pt layup from 2 ft,,28,41
142,2,7:10.0,Offensive rebound by Team,,28,41
143,2,7:04.0,K. Korver misses 2-pt jump shot from 19 ft,,28,41
144,2,7:02.0,,Defensive rebound by A. Gordon,28,41
145,2,6:55.0,,C. Frye misses 3-pt jump shot from 26 ft,28,41
146,2,6:54.0,Defensive rebound by K. Korver,,28,41
147,2,6:38.0,A. Horford misses 2-pt hook shot from 3 ft (block by A. Nicholson),,28,41
148,2,6:38.0,,Defensive rebound by Team,28,41
149,2,6:38.0,D. Carroll enters the game for K. Korver,,28,41
150,2,6:25.0,,A. Gordon misses 3-pt jump shot from 24 ft,28,41
151,2,6:23.0,Defensive rebound by D. Carroll,,28,41
152,2,6:05.0,Turnover by D. Schröder (bad pass),,28,41
153,2,6:05.0,P. Millsap enters the game for A. Horford,,28,41
154,2,5:53.0,,Turnover by A. Nicholson (bad pass; steal by D. Carroll),28,41
155,2,5:49.0,D. Carroll makes 2-pt dunk at rim,,30,41
156,2,5:49.0,,Orlando full timeout,30,41
157,2,5:49.0,,T. Harris enters the game for W. Green,30,41
158,2,5:49.0,,E. Payton enters the game for L. Ridnour,30,41
159,2,5:49.0,,V. Oladipo enters the game for A. Gordon,30,41
160,2,5:49.0,,D. Dedmon enters the game for C. Frye,30,41
161,2,5:49.0,,N. Vučević enters the game for A. Nicholson,30,41
162,2,5:42.0,,Personal foul by E. Brand (drawn by N. Vučević),30,41
163,2,5:29.0,,N. Vučević makes 2-pt hook shot from 6 ft,30,43
164,2,5:09.0,P. Millsap misses 2-pt jump shot from 8 ft (block by D. Dedmon),,30,43
165,2,5:07.0,Offensive rebound by P. Millsap,,30,43
166,2,5:05.0,D. Schröder misses 3-pt jump shot from 25 ft,,30,43
167,2,5:02.0,Offensive rebound by D. Carroll,,30,43
168,2,4:55.0,D. Carroll makes 2-pt layup from 1 ft (assist by D. Schröder),,32,43
169,2,4:55.0,Shooting foul by T. Harris (drawn by D. Carroll),,32,43
170,2,4:55.0,D. Carroll misses free throw 1 of 1,,32,43
171,2,4:52.0,,Defensive rebound by N. Vučević,32,43
172,2,4:43.0,,E. Payton makes 2-pt layup from 1 ft,32,45
173,2,4:28.0,Shooting foul by N. Vučević (drawn by D. Carroll),,32,45
174,2,4:28.0,D. Carroll misses free throw 1 of 2,,32,45
175,2,4:28.0,Offensive rebound by Team,,32,45
176,2,4:28.0,K. Korver enters the game for D. Schröder,,32,45
177,2,4:28.0,D. Carroll makes free throw 2 of 2,,33,45
178,2,4:07.0,,E. Payton misses 2-pt layup from 2 ft (block by P. Millsap),33,45
179,2,4:05.0,Defensive rebound by D. Carroll,,33,45
180,2,3:52.0,J. Teague makes 2-pt layup from 1 ft,,35,45
181,2,3:36.0,,N. Vučević makes 2-pt jump shot from 6 ft (assist by V. Oladipo),35,47
182,2,3:25.0,P. Millsap makes 3-pt jump shot from 25 ft (assist by J. Teague),,38,47
183,2,3:11.0,,T. Harris makes 2-pt jump shot from 7 ft (assist by N. Vučević),38,49
184,2,2:57.0,P. Millsap misses 3-pt jump shot from 26 ft,,38,49
185,2,2:56.0,,Defensive rebound by Team,38,49
186,2,2:56.0,Atlanta full timeout,,38,49
187,2,2:56.0,A. Horford enters the game for E. Brand,,38,49
188,2,2:43.0,,T. Harris misses 2-pt jump shot from 12 ft,38,49
189,2,2:42.0,,Offensive rebound by D. Dedmon,38,49
190,2,2:38.0,,D. Dedmon misses 2-pt layup from 1 ft,38,49
191,2,2:37.0,,Offensive rebound by N. Vučević,38,49
192,2,2:37.0,,N. Vučević misses 2-pt tip-in at rim,38,49
193,2,2:36.0,,Offensive rebound by N. Vučević,38,49
194,2,2:36.0,,N. Vučević misses 2-pt tip-in at rim,38,49
195,2,2:35.0,Defensive rebound by K. Korver,,38,49
196,2,2:12.0,Shooting foul by E. Payton (drawn by P. Millsap),,38,49
197,2,2:12.0,P. Millsap makes free throw 1 of 3,,39,49
198,2,2:12.0,P. Millsap makes free throw 2 of 3,,40,49
199,2,2:12.0,,L. Ridnour enters the game for E. Payton,40,49
200,2,2:12.0,P. Millsap makes free throw 3 of 3,,41,49
201,2,1:52.0,,V. Oladipo makes 2-pt jump shot from 18 ft,41,51
202,2,1:38.0,A. Horford makes 2-pt jump shot from 14 ft,,43,51
203,2,1:27.0,,Turnover by L. Ridnour (bad pass; steal by P. Millsap),43,51
204,2,1:22.0,D. Carroll misses 2-pt layup from 2 ft,,43,51
205,2,1:20.0,Offensive rebound by P. Millsap,,43,51
206,2,1:20.0,P. Millsap makes 2-pt layup from 1 ft,,45,51
207,2,1:02.0,,Turnover by L. Ridnour (lost ball; steal by D. Carroll),45,51
208,2,0:56.0,D. Carroll misses 3-pt jump shot from 24 ft,,45,51
209,2,0:55.0,,Defensive rebound by V. Oladipo,45,51
210,2,0:53.0,,Personal foul by A. Horford (drawn by V. Oladipo),45,51
211,2,0:37.0,,Shooting foul by P. Millsap (drawn by T. Harris),45,51
212,2,0:37.0,,T. Harris misses free throw 1 of 2,45,51
213,2,0:37.0,,Offensive rebound by Team,45,51
214,2,0:37.0,,W. Green enters the game for L. Ridnour,45,51
215,2,0:37.0,,T. Harris makes free throw 2 of 2,45,52
216,2,0:31.0,A. Horford makes 2-pt dunk at rim (assist by J. Teague),,47,52
217,2,0:30.0,,Orlando full timeout,47,52
218,2,0:30.0,P. Antić enters the game for A. Horford,,47,52
219,2,0:30.0,,L. Ridnour enters the game for D. Dedmon,47,52
220,2,0:08.0,,L. Ridnour misses 3-pt jump shot from 28 ft,47,52
221,2,0:07.0,Defensive rebound by P. Millsap,,47,52
222,2,0:00.0,K. Korver misses 3-pt jump shot from 28 ft,,47,52
223,2,0:00.0,Offensive rebound by Team,,47,52
224,3,11:44.0,,T. Harris misses 3-pt jump shot from 24 ft,47,52
225,3,11:43.0,Defensive rebound by K. Korver,,47,52
226,3,11:24.0,P. Millsap misses 3-pt jump shot from 26 ft,,47,52
227,3,11:22.0,,Defensive rebound by E. Payton,47,52
228,3,11:16.0,,T. Harris makes 2-pt jump shot from 5 ft (assist by E. Payton),47,54
229,3,11:03.0,P. Millsap misses 2-pt jump shot from 6 ft,,47,54
230,3,11:02.0,,Defensive rebound by D. Dedmon,47,54
231,3,10:47.0,,Turnover by E. Payton (bad pass; steal by D. Carroll),47,54
232,3,10:43.0,D. Carroll makes 2-pt layup from 2 ft,,49,54
233,3,10:21.0,,T. Harris misses 2-pt jump shot from 11 ft,49,54
234,3,10:20.0,Defensive rebound by P. Millsap,,49,54
235,3,10:07.0,A. Horford misses 2-pt jump shot from 17 ft,,49,54
236,3,10:05.0,,Defensive rebound by E. Payton,49,54
237,3,9:56.0,,T. Harris misses 2-pt layup from 2 ft,49,54
238,3,9:55.0,Defensive rebound by P. Millsap,,49,54
239,3,9:51.0,K. Korver makes 2-pt layup from 1 ft (assist by P. Millsap),,51,54
240,3,9:45.0,,Shooting block foul by J. Teague (drawn by E. Payton),51,54
241,3,9:45.0,,E. Payton makes free throw 1 of 2,51,55
242,3,9:45.0,,E. Payton makes free throw 2 of 2,51,56
243,3,9:30.0,A. Horford misses 2-pt jump shot from 19 ft,,51,56
244,3,9:28.0,,Defensive rebound by E. Payton,51,56
245,3,9:19.0,,E. Payton makes 2-pt layup from 2 ft (assist by V. Oladipo),51,58
246,3,9:04.0,Turnover by D. Carroll (lost ball; steal by E. Payton),,51,58
247,3,8:57.0,,Turnover by E. Payton (lost ball; steal by D. Carroll),51,58
248,3,8:52.0,P. Millsap makes 2-pt layup from 2 ft (assist by J. Teague),,53,58
249,3,8:32.0,,N. Vučević makes 2-pt jump shot from 12 ft (assist by E. Payton),53,60
250,3,8:15.0,J. Teague makes 2-pt jump shot from 16 ft,,55,60
251,3,7:52.0,,N. Vučević makes 2-pt jump shot from 17 ft (assist by V. Oladipo),55,62
252,3,7:37.0,A. Horford misses 2-pt jump shot from 6 ft,,55,62
253,3,7:34.0,,Defensive rebound by N. Vučević,55,62
254,3,7:30.0,,E. Payton misses 3-pt jump shot from 25 ft,55,62
255,3,7:28.0,Defensive rebound by A. Horford,,55,62
256,3,7:23.0,D. Carroll misses 2-pt layup from 1 ft,,55,62
257,3,7:22.0,Offensive rebound by Team,,55,62
258,3,7:15.0,A. Horford makes 2-pt dunk at rim (assist by K. Korver),,57,62
259,3,7:15.0,,Orlando full timeout,57,62
260,3,7:04.0,,Turnover by V. Oladipo (lost ball; steal by J. Teague),57,62
261,3,6:57.0,Turnover by J. Teague (bad pass; steal by V. Oladipo),,57,62
262,3,6:44.0,,N. Vučević misses 2-pt jump shot from 16 ft,57,62
263,3,6:41.0,,Offensive rebound by E. Payton,57,62
264,3,6:40.0,,E. Payton makes 2-pt layup from 2 ft,57,64
265,3,6:22.0,P. Millsap makes 3-pt jump shot from 26 ft,,60,64
266,3,6:05.0,,V. Oladipo misses 2-pt jump shot from 17 ft,60,64
267,3,6:05.0,,Offensive rebound by Team,60,64
268,3,5:50.0,,E. Payton makes 2-pt layup from 2 ft,60,66
269,3,5:33.0,P. Millsap misses 2-pt layup from 2 ft,,60,66
270,3,5:31.0,,Defensive rebound by D. Dedmon,60,66
271,3,5:14.0,,Turnover by N. Vučević (bad pass),60,66
272,3,4:54.0,A. Horford misses 2-pt jump shot from 20 ft,,60,66
273,3,4:54.0,Offensive rebound by Team,,60,66
274,3,4:54.0,,Loose ball foul by N. Vučević (drawn by P. Millsap),60,66
275,3,4:54.0,P. Antić enters the game for A. Horford,,60,66
276,3,4:54.0,K. Bazemore enters the game for K. Korver,,60,66
277,3,4:54.0,,W. Green enters the game for D. Dedmon,60,66
278,3,4:38.0,J. Teague misses 2-pt layup from 2 ft,,60,66
279,3,4:37.0,,Defensive rebound by N. Vučević,60,66
280,3,4:29.0,,T. Harris misses 2-pt jump shot from 5 ft,60,66
281,3,4:28.0,,Offensive rebound by N. Vučević,60,66
282,3,4:28.0,,N. Vučević misses 2-pt layup from 1 ft,60,66
283,3,4:26.0,Defensive rebound by P. Antić,,60,66
284,3,4:21.0,D. Carroll misses 2-pt layup from 1 ft,,60,66
285,3,4:20.0,,Defensive rebound by N. Vučević,60,66
286,3,4:00.0,,T. Harris misses 3-pt jump shot from 24 ft,60,66
287,3,3:59.0,Defensive rebound by D. Carroll,,60,66
288,3,3:55.0,Turnover by D. Carroll (bad pass; steal by T. Harris),,60,66
289,3,3:32.0,,W. Green misses 2-pt layup from 2 ft,60,66
290,3,3:31.0,Defensive rebound by P. Millsap,,60,66
291,3,3:16.0,Turnover by P. Millsap (bad pass),,60,66
292,3,3:16.0,D. Schröder enters the game for J. Teague,,60,66
293,3,3:01.0,,T. Harris makes 2-pt jump shot from 4 ft (assist by E. Payton),60,68
294,3,2:57.0,Atlanta full timeout,,60,68
295,3,2:57.0,,D. Dedmon enters the game for N. Vučević,60,68
296,3,2:34.0,P. Millsap misses 2-pt jump shot from 15 ft,,60,68
297,3,2:33.0,,Defensive rebound by D. Dedmon,60,68
298,3,2:16.0,,Turnover by D. Dedmon (offensive goaltending),60,68
299,3,1:52.0,D. Schröder misses 3-pt jump shot from 26 ft,,60,68
300,3,1:51.0,,Defensive rebound by D. Dedmon,60,68
301,3,1:46.0,,V. Oladipo misses 2-pt jump shot from 3 ft (block by P. Millsap),60,68
302,3,1:44.0,Defensive rebound by P. Antić,,60,68
303,3,1:35.0,P. Antić makes 2-pt layup from 1 ft (assist by P. Millsap),,62,68
304,3,1:18.0,,Personal foul by D. Schröder (drawn by E. Payton),62,68
305,3,1:18.0,A. Horford enters the game for P. Millsap,,62,68
306,3,1:18.0,K. Korver enters the game for D. Carroll,,62,68
307,3,1:07.0,,Shooting foul by P. Antić (drawn by V. Oladipo),62,68
308,3,1:07.0,,V. Oladipo misses free throw 1 of 2,62,68
309,3,1:07.0,,Offensive rebound by Team,62,68
310,3,1:07.0,,V. Oladipo makes free throw 2 of 2,62,69
311,3,0:53.0,Personal block foul by D. Dedmon (drawn by D. Schröder),,62,69
312,3,0:47.0,K. Korver makes 2-pt jump shot from 19 ft (assist by D. Schröder),,64,69
313,3,0:35.0,,Personal foul by K. Korver (drawn by E. Payton),64,69
314,3,0:35.0,,E. Payton makes free throw 1 of 2,64,70
315,3,0:35.0,,A. Gordon enters the game for T. Harris,64,70
316,3,0:35.0,,E. Payton makes free throw 2 of 2,64,71
317,3,0:29.0,D. Schröder makes 2-pt jump shot from 19 ft,,66,71
318,3,0:04.0,,V. Oladipo misses 3-pt jump shot from 22 ft,66,71
319,3,0:03.0,Defensive rebound by D. Schröder,,66,71
320,3,0:01.0,K. Bazemore makes 2-pt dunk from 2 ft (assist by D. Schröder),,68,71
321,4,11:47.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by K. Korver),,71,71
322,4,11:26.0,,N. Vučević misses 2-pt jump shot from 19 ft,71,71
323,4,11:25.0,Defensive rebound by K. Bazemore,,71,71
324,4,11:11.0,D. Schröder misses 2-pt layup from 2 ft,,71,71
325,4,11:11.0,Offensive rebound by Team,,71,71
326,4,11:11.0,Personal foul by L. Ridnour (drawn by P. Antić),,71,71
327,4,11:11.0,T. Sefolosha enters the game for K. Bazemore,,71,71
328,4,11:02.0,K. Korver misses 3-pt jump shot from 26 ft,,71,71
329,4,11:00.0,,Defensive rebound by N. Vučević,71,71
330,4,10:49.0,,A. Nicholson makes 3-pt jump shot from 23 ft (assist by N. Vučević),71,74
331,4,10:24.0,Turnover by D. Schröder (lost ball; steal by A. Gordon),,71,74
332,4,10:20.0,,Shooting foul by P. Antić (drawn by V. Oladipo),71,74
333,4,10:20.0,,V. Oladipo makes free throw 1 of 2,71,75
334,4,10:20.0,,V. Oladipo makes free throw 2 of 2,71,76
335,4,10:10.0,T. Sefolosha misses 3-pt jump shot from 23 ft,,71,76
336,4,10:08.0,,Defensive rebound by V. Oladipo,71,76
337,4,9:54.0,,V. Oladipo misses 3-pt jump shot from 26 ft,71,76
338,4,9:53.0,,Offensive rebound by Team,71,76
339,4,9:53.0,,Personal foul by D. Schröder (drawn by A. Gordon),71,76
340,4,9:53.0,P. Millsap enters the game for P. Antić,,71,76
341,4,9:46.0,Violation by D. Schröder (kicked ball),,71,76
342,4,9:30.0,,Turnover by N. Vučević (lost ball; steal by T. Sefolosha),71,76
343,4,9:14.0,Personal foul by L. Ridnour (drawn by T. Sefolosha),,71,76
344,4,9:14.0,,E. Payton enters the game for V. Oladipo,71,76
345,4,9:09.0,Personal foul by E. Payton (drawn by K. Korver),,71,76
346,4,9:09.0,,W. Green enters the game for A. Gordon,71,76
347,4,9:05.0,P. Millsap misses 2-pt jump shot from 8 ft,,71,76
348,4,9:03.0,,Defensive rebound by E. Payton,71,76
349,4,8:53.0,,A. Nicholson makes 2-pt jump shot from 22 ft (assist by E. Payton),71,78
350,4,8:26.0,Turnover by Team (shot clock),,71,78
351,4,8:26.0,Official timeout,,71,78
352,4,8:26.0,J. Teague enters the game for D. Schröder,,71,78
353,4,8:08.0,,E. Payton misses 2-pt jump shot from 10 ft,71,78
354,4,8:06.0,Defensive rebound by K. Korver,,71,78
355,4,7:56.0,A. Horford makes 2-pt layup from 1 ft (assist by J. Teague),,73,78
356,4,7:42.0,,E. Payton misses 2-pt layup from 2 ft (block by K. Korver),73,78
357,4,7:42.0,,Offensive rebound by Team,73,78
358,4,7:42.0,D. Carroll enters the game for T. Sefolosha,,73,78
359,4,7:27.0,,E. Payton misses 2-pt jump shot from 9 ft,73,78
360,4,7:26.0,Defensive rebound by K. Korver,,73,78
361,4,7:10.0,Turnover by D. Carroll (lost ball),,73,78
362,4,6:58.0,,L. Ridnour misses 2-pt jump shot from 20 ft,73,78
363,4,6:57.0,Defensive rebound by Team,,73,78
364,4,6:44.0,P. Millsap misses 2-pt layup from 2 ft,,73,78
365,4,6:43.0,,Defensive rebound by A. Nicholson,73,78
366,4,6:33.0,,Shooting foul by K. Korver (drawn by E. Payton),73,78
367,4,6:33.0,,E. Payton misses free throw 1 of 2,73,78
368,4,6:33.0,,Offensive rebound by Team,73,78
369,4,6:33.0,,T. Harris enters the game for L. Ridnour,73,78
370,4,6:33.0,,V. Oladipo enters the game for W. Green,73,78
371,4,6:33.0,P. Antić enters the game for A. Horford,,73,78
372,4,6:33.0,,E. Payton makes free throw 2 of 2,73,79
373,4,6:23.0,K. Korver makes 3-pt jump shot from 26 ft (assist by D. Carroll),,76,79
374,4,5:59.0,,Turnover by E. Payton (step out of bounds),76,79
375,4,5:59.0,,Orlando full timeout,76,79
376,4,5:42.0,D. Carroll makes 2-pt jump shot from 8 ft (assist by J. Teague),,78,79
377,4,5:28.0,,Personal foul by J. Teague (drawn by V. Oladipo),78,79
378,4,5:28.0,Violation by Team (delay of game),,78,79
379,4,5:18.0,,E. Payton misses 2-pt jump shot from 11 ft,78,79
380,4,5:17.0,,Offensive rebound by E. Payton,78,79
381,4,5:16.0,,E. Payton makes 2-pt jump shot from 5 ft,78,81
382,4,5:16.0,,Shooting foul by D. Carroll (drawn by E. Payton),78,81
383,4,5:16.0,,E. Payton misses free throw 1 of 1,78,81
384,4,5:15.0,Defensive rebound by D. Carroll,,78,81
385,4,5:06.0,P. Millsap makes 2-pt dunk at rim (assist by J. Teague),,80,81
386,4,4:46.0,,Turnover by E. Payton (lost ball; steal by K. Korver),80,81
387,4,4:34.0,J. Teague makes 2-pt layup from 2 ft,,82,81
388,4,4:16.0,,Turnover by V. Oladipo (lost ball; steal by K. Korver),82,81
