,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DALLAS_ACTION,GOLDEN STATE_SCORE,DALLAS_SCORE
37,1,7:47.0,,Defensive rebound by T. Chandler,12,10
38,1,7:41.0,,R. Jefferson makes 2-pt layup from 2 ft (assist by R. Rondo),12,12
39,1,7:29.0,S. Curry makes 3-pt jump shot from 22 ft (assist by A. Bogut),,15,12
40,1,7:20.0,,R. Rondo misses 2-pt jump shot from 9 ft,15,12
41,1,7:19.0,,Offensive rebound by T. Chandler,15,12
42,1,7:19.0,,T. Chandler misses 2-pt tip-in from 1 ft,15,12
43,1,7:17.0,Defensive rebound by A. Bogut,,15,12
44,1,7:08.0,D. Green misses 3-pt jump shot from 24 ft,,15,12
45,1,7:07.0,,Defensive rebound by R. Rondo,15,12
46,1,7:00.0,,R. Rondo misses 2-pt jump shot from 9 ft,15,12
47,1,6:59.0,Defensive rebound by A. Bogut,,15,12
48,1,6:43.0,H. Barnes misses 3-pt jump shot from 22 ft,,15,12
49,1,6:42.0,,Defensive rebound by M. Ellis,15,12
50,1,6:36.0,,Personal block foul by K. Thompson (drawn by M. Ellis),15,12
51,1,6:36.0,J. Holiday enters the game for K. Thompson,,15,12
52,1,6:27.0,,R. Jefferson misses 2-pt jump shot from 9 ft,15,12
53,1,6:26.0,Defensive rebound by D. Green,,15,12
54,1,6:20.0,S. Curry misses 3-pt jump shot from 26 ft,,15,12
55,1,6:18.0,Offensive rebound by A. Bogut,,15,12
56,1,6:18.0,A. Bogut makes 2-pt dunk at rim,,17,12
57,1,5:52.0,A. Iguodala enters the game for D. Green,,17,12
58,1,5:49.0,,A. Aminu misses 3-pt jump shot from 22 ft,17,12
59,1,5:48.0,Defensive rebound by A. Bogut,,17,12
60,1,5:37.0,Turnover by A. Bogut (lost ball; steal by R. Jefferson),,17,12
61,1,5:33.0,,M. Ellis misses 2-pt layup at rim,17,12
62,1,5:31.0,Defensive rebound by H. Barnes,,17,12
63,1,5:25.0,H. Barnes makes 2-pt jump shot from 17 ft,,19,12
64,1,5:04.0,,A. Aminu misses 2-pt jump shot from 3 ft,19,12
65,1,5:03.0,,Offensive rebound by Team,19,12
66,1,5:01.0,,R. Rondo makes 2-pt layup at rim,19,14
67,1,5:01.0,,Shooting foul by A. Bogut (drawn by R. Rondo),19,14
68,1,5:01.0,,A. Stoudemire enters the game for T. Chandler,19,14
69,1,5:01.0,,R. Rondo misses free throw 1 of 1,19,14
70,1,5:00.0,,Offensive rebound by A. Aminu,19,14
71,1,4:56.0,,Shooting block foul by H. Barnes (drawn by A. Aminu),19,14
72,1,4:56.0,,A. Aminu makes free throw 1 of 2,19,15
73,1,4:56.0,,A. Aminu misses free throw 2 of 2,19,15
74,1,4:55.0,Defensive rebound by A. Bogut,,19,15
75,1,4:39.0,A. Iguodala makes 3-pt jump shot from 24 ft,,22,15
76,1,4:27.0,,A. Stoudemire misses 2-pt layup from 2 ft (block by A. Bogut),22,15
77,1,4:26.0,Defensive rebound by H. Barnes,,22,15
78,1,4:19.0,J. Holiday misses 3-pt jump shot from 24 ft,,22,15
79,1,4:17.0,Offensive rebound by S. Curry,,22,15
80,1,4:15.0,Turnover by S. Curry (bad pass; steal by R. Jefferson),,22,15
81,1,4:08.0,,M. Ellis makes 2-pt jump shot from 14 ft (assist by R. Rondo),22,17
82,1,3:54.0,J. Holiday misses 2-pt layup from 2 ft,,22,17
83,1,3:53.0,,Defensive rebound by M. Ellis,22,17
84,1,3:41.0,,A. Stoudemire misses 2-pt jump shot from 6 ft,22,17
85,1,3:41.0,Defensive rebound by Team,,22,17
86,1,3:41.0,,D. Harris enters the game for R. Rondo,22,17
87,1,3:41.0,S. Livingston enters the game for H. Barnes,,22,17
88,1,3:20.0,A. Iguodala misses 2-pt layup from 1 ft,,22,17
89,1,3:19.0,,Defensive rebound by A. Stoudemire,22,17
90,1,3:19.0,Loose ball foul by A. Bogut (drawn by A. Stoudemire),,22,17
91,1,3:19.0,,A. Stoudemire makes free throw 1 of 2,22,18
92,1,3:19.0,F. Ezeli enters the game for A. Bogut,,22,18
93,1,3:19.0,,A. Stoudemire makes free throw 2 of 2,22,19
94,1,3:12.0,Turnover by S. Livingston (bad pass; steal by A. Aminu),,22,19
95,1,3:09.0,,A. Aminu makes 2-pt dunk at rim,22,21
96,1,3:09.0,Golden State full timeout,,22,21
97,1,2:52.0,F. Ezeli makes 2-pt hook shot from 5 ft (assist by A. Iguodala),,24,21
98,1,2:37.0,,A. Stoudemire misses 2-pt jump shot from 19 ft,24,21
99,1,2:36.0,Defensive rebound by S. Livingston,,24,21
100,1,2:27.0,S. Curry misses 2-pt jump shot from 4 ft,,24,21
101,1,2:26.0,,Defensive rebound by Team,24,21
102,1,2:08.0,,A. Stoudemire makes 2-pt layup at rim,24,23
103,1,1:58.0,Turnover by S. Livingston (bad pass; steal by R. Jefferson),,24,23
104,1,1:57.0,,Clear path foul by J. Holiday,24,23
105,1,1:57.0,,R. Jefferson makes clear path free throw 1 of 2,24,24
106,1,1:57.0,,R. Jefferson misses clear path free throw 2 of 2,24,24
107,1,1:57.0,,Offensive rebound by Team,24,24
108,1,1:57.0,L. Barbosa enters the game for S. Curry,,24,24
109,1,1:47.0,,Turnover by D. Harris (bad pass; steal by L. Barbosa),24,24
110,1,1:41.0,J. Holiday misses 3-pt jump shot from 23 ft,,24,24
111,1,1:40.0,,Defensive rebound by A. Stoudemire,24,24
112,1,1:34.0,,Turnover by D. Harris (traveling),24,24
113,1,1:34.0,,J. Barea enters the game for M. Ellis,24,24
114,1,1:17.0,Personal foul by A. Aminu (drawn by F. Ezeli),,24,24
115,1,1:17.0,,C. Villanueva enters the game for R. Jefferson,24,24
116,1,1:09.0,S. Livingston makes 2-pt jump shot from 13 ft,,26,24
117,1,0:53.0,,J. Barea misses 2-pt jump shot from 11 ft,26,24
118,1,0:52.0,Defensive rebound by F. Ezeli,,26,24
119,1,0:45.0,A. Iguodala misses 3-pt jump shot from 22 ft,,26,24
120,1,0:44.0,Offensive rebound by F. Ezeli,,26,24
121,1,0:44.0,,Loose ball foul by C. Villanueva (drawn by F. Ezeli),26,24
122,1,0:44.0,F. Ezeli misses free throw 1 of 2,,26,24
123,1,0:44.0,Offensive rebound by Team,,26,24
124,1,0:44.0,F. Ezeli misses free throw 2 of 2,,26,24
125,1,0:44.0,,Defensive rebound by A. Aminu,26,24
126,1,0:27.0,,Turnover by J. Barea (bad pass; steal by F. Ezeli),26,24
127,1,0:23.0,Turnover by J. Holiday (offensive foul),,26,24
128,1,0:23.0,,Offensive charge foul by J. Holiday (drawn by D. Harris),26,24
129,1,0:04.0,,J. Barea misses 2-pt jump shot from 6 ft (block by J. Holiday),26,24
130,1,0:04.0,,Offensive rebound by Team,26,24
131,1,0:02.0,,D. Harris misses 2-pt layup from 1 ft (block by F. Ezeli),26,24
132,1,0:01.0,Defensive rebound by J. Holiday,,26,24
133,1,0:00.0,A. Iguodala misses 3-pt jump shot from 65 ft,,26,24
134,1,0:00.0,Offensive rebound by Team,,26,24
135,2,11:47.0,,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by J. Barea),26,26
136,2,11:34.0,A. Iguodala makes 3-pt jump shot from 23 ft (assist by L. Barbosa),,29,26
137,2,11:15.0,,A. Stoudemire makes 2-pt dunk at rim (assist by D. Harris),29,28
138,2,10:57.0,D. Green misses 2-pt jump shot from 17 ft,,29,28
139,2,10:56.0,,Defensive rebound by D. Harris,29,28
140,2,10:36.0,,Shooting foul by S. Livingston (drawn by D. Nowitzki),29,28
141,2,10:36.0,,D. Nowitzki misses free throw 1 of 2,29,28
142,2,10:36.0,,Offensive rebound by Team,29,28
143,2,10:36.0,,D. Nowitzki makes free throw 2 of 2,29,29
144,2,10:24.0,M. Speights makes 2-pt jump shot from 15 ft (assist by S. Livingston),,31,29
145,2,10:09.0,,J. Barea makes 2-pt jump shot from 5 ft,31,31
146,2,9:56.0,M. Speights makes 2-pt jump shot from 22 ft (assist by L. Barbosa),,33,31
147,2,9:43.0,,Shooting foul by D. Green (drawn by D. Harris),33,31
148,2,9:43.0,,D. Harris misses free throw 1 of 2,33,31
149,2,9:43.0,,Offensive rebound by Team,33,31
150,2,9:43.0,,D. Harris makes free throw 2 of 2,33,32
151,2,9:30.0,Shooting foul by D. Nowitzki (drawn by M. Speights),,33,32
152,2,9:30.0,M. Speights makes free throw 1 of 2,,34,32
153,2,9:30.0,,C. Villanueva enters the game for D. Nowitzki,34,32
154,2,9:30.0,M. Speights makes free throw 2 of 2,,35,32
155,2,9:10.0,,A. Stoudemire misses 2-pt jump shot from 19 ft,35,32
156,2,9:09.0,Defensive rebound by Team,,35,32
157,2,9:09.0,Personal foul by J. Barea (drawn by D. Green),,35,32
158,2,9:09.0,K. Thompson enters the game for S. Livingston,,35,32
159,2,9:09.0,,T. Chandler enters the game for A. Stoudemire,35,32
160,2,8:56.0,D. Green makes 2-pt layup from 1 ft (assist by M. Speights),,37,32
161,2,8:47.0,,Shooting foul by L. Barbosa (drawn by J. Barea),37,32
162,2,8:47.0,Official timeout,,37,32
163,2,8:47.0,,J. Barea makes free throw 1 of 2,37,33
164,2,8:47.0,,J. Barea misses free throw 2 of 2,37,33
165,2,8:46.0,Defensive rebound by D. Green,,37,33
166,2,8:32.0,M. Speights misses 2-pt jump shot from 19 ft,,37,33
167,2,8:31.0,,Defensive rebound by C. Villanueva,37,33
168,2,8:13.0,,J. Barea misses 2-pt layup from 2 ft (block by L. Barbosa),37,33
169,2,8:11.0,Defensive rebound by D. Green,,37,33
170,2,8:03.0,A. Iguodala misses 3-pt jump shot from 24 ft,,37,33
171,2,8:02.0,,Defensive rebound by C. Villanueva,37,33
172,2,7:49.0,,Shooting foul by M. Speights (drawn by A. Aminu),37,33
173,2,7:49.0,,A. Aminu makes free throw 1 of 2,37,34
174,2,7:49.0,A. Bogut enters the game for M. Speights,,37,34
175,2,7:49.0,,A. Aminu misses free throw 2 of 2,37,34
176,2,7:48.0,Defensive rebound by A. Iguodala,,37,34
177,2,7:32.0,Turnover by K. Thompson (bad pass; steal by A. Aminu),,37,34
178,2,7:26.0,,D. Harris misses 3-pt jump shot from 25 ft,37,34
179,2,7:24.0,,Offensive rebound by C. Villanueva,37,34
180,2,7:24.0,,C. Villanueva makes 2-pt layup at rim,37,36
181,2,7:06.0,K. Thompson misses 2-pt jump shot from 12 ft,,37,36
182,2,7:05.0,Offensive rebound by A. Bogut,,37,36
183,2,7:05.0,A. Bogut misses 2-pt tip-in at rim,,37,36
184,2,7:04.0,,Defensive rebound by T. Chandler,37,36
185,2,7:01.0,,Personal foul by A. Bogut (drawn by T. Chandler),37,36
186,2,7:01.0,,T. Chandler misses free throw 1 of 2,37,36
187,2,7:01.0,,Offensive rebound by Team,37,36
188,2,7:01.0,F. Ezeli enters the game for A. Bogut,,37,36
189,2,7:01.0,,T. Chandler makes free throw 2 of 2,37,37
190,2,6:45.0,A. Iguodala misses 2-pt jump shot from 5 ft,,37,37
191,2,6:44.0,Offensive rebound by F. Ezeli,,37,37
192,2,6:40.0,L. Barbosa makes 3-pt jump shot from 22 ft (assist by A. Iguodala),,40,37
193,2,6:31.0,,Turnover by J. Barea (bad pass; steal by D. Green),40,37
194,2,6:26.0,A. Iguodala misses 2-pt jump shot from 4 ft,,40,37
195,2,6:25.0,,Defensive rebound by A. Aminu,40,37
196,2,6:21.0,,Shooting foul by F. Ezeli (drawn by A. Aminu),40,37
197,2,6:21.0,,A. Aminu misses free throw 1 of 2,40,37
198,2,6:21.0,,Offensive rebound by Team,40,37
199,2,6:21.0,,A. Aminu makes free throw 2 of 2,40,38
200,2,6:06.0,K. Thompson misses 3-pt jump shot from 23 ft,,40,38
201,2,6:05.0,,Defensive rebound by A. Aminu,40,38
202,2,5:58.0,,C. Villanueva misses 3-pt jump shot from 25 ft,40,38
203,2,5:57.0,Defensive rebound by K. Thompson,,40,38
204,2,5:50.0,D. Green makes 3-pt jump shot from 24 ft (assist by K. Thompson),,43,38
205,2,5:49.0,,Dallas full timeout,43,38
206,2,5:49.0,,M. Ellis enters the game for A. Aminu,43,38
207,2,5:49.0,,R. Rondo enters the game for D. Harris,43,38
208,2,5:49.0,,R. Jefferson enters the game for J. Barea,43,38
209,2,5:49.0,S. Curry enters the game for A. Iguodala,,43,38
210,2,5:49.0,H. Barnes enters the game for L. Barbosa,,43,38
211,2,5:34.0,,C. Villanueva misses 2-pt jump shot from 17 ft,43,38
212,2,5:33.0,Defensive rebound by F. Ezeli,,43,38
213,2,5:09.0,H. Barnes misses 2-pt jump shot from 10 ft,,43,38
214,2,5:08.0,,Defensive rebound by C. Villanueva,43,38
215,2,4:56.0,,C. Villanueva misses 2-pt jump shot from 4 ft,43,38
216,2,4:55.0,Defensive rebound by F. Ezeli,,43,38
217,2,4:38.0,Shooting foul by T. Chandler (drawn by F. Ezeli),,43,38
218,2,4:38.0,F. Ezeli makes free throw 1 of 2,,44,38
219,2,4:38.0,F. Ezeli makes free throw 2 of 2,,45,38
220,2,4:23.0,,M. Ellis misses 2-pt jump shot from 18 ft,45,38
221,2,4:21.0,,Offensive rebound by C. Villanueva,45,38
222,2,4:21.0,,C. Villanueva misses 2-pt layup from 3 ft,45,38
223,2,4:20.0,,Offensive rebound by T. Chandler,45,38
224,2,4:20.0,,T. Chandler makes 2-pt dunk at rim,45,40
225,2,4:07.0,H. Barnes misses 3-pt jump shot from 22 ft,,45,40
226,2,4:06.0,Offensive rebound by H. Barnes,,45,40
227,2,3:59.0,H. Barnes makes 2-pt dunk at rim (assist by S. Curry),,47,40
228,2,3:36.0,,M. Ellis misses 2-pt jump shot from 4 ft,47,40
229,2,3:35.0,Defensive rebound by F. Ezeli,,47,40
230,2,3:28.0,S. Curry misses 3-pt jump shot from 24 ft,,47,40
231,2,3:27.0,,Defensive rebound by T. Chandler,47,40
232,2,3:18.0,,R. Jefferson misses 3-pt jump shot from 24 ft,47,40
233,2,3:17.0,Defensive rebound by S. Curry,,47,40
234,2,3:12.0,S. Curry makes 2-pt layup from 2 ft,,49,40
235,2,2:52.0,Golden State full timeout,,49,40
236,2,2:52.0,,A. Aminu enters the game for C. Villanueva,49,40
237,2,2:52.0,A. Iguodala enters the game for D. Green,,49,40
238,2,2:47.0,,R. Rondo misses 3-pt jump shot from 24 ft,49,40
239,2,2:46.0,,Offensive rebound by T. Chandler,49,40
240,2,2:41.0,,M. Ellis makes 2-pt jump shot from 7 ft,49,42
241,2,2:19.0,F. Ezeli makes 2-pt layup from 1 ft (assist by A. Iguodala),,51,42
242,2,2:11.0,Violation by K. Thompson (kicked ball),,51,42
243,2,2:06.0,,M. Ellis misses 2-pt jump shot from 18 ft,51,42
244,2,2:06.0,,Offensive rebound by R. Rondo,51,42
245,2,2:01.0,,Shooting block foul by F. Ezeli (drawn by R. Jefferson),51,42
246,2,2:01.0,,R. Jefferson makes free throw 1 of 2,51,43
247,2,2:01.0,Golden State full timeout,,51,43
248,2,2:01.0,,R. Jefferson makes free throw 2 of 2,51,44
249,2,1:46.0,H. Barnes misses 3-pt jump shot from 24 ft,,51,44
250,2,1:45.0,Offensive rebound by S. Curry,,51,44
251,2,1:41.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Curry),,54,44
252,2,1:33.0,,Turnover by M. Ellis (lost ball; steal by H. Barnes),54,44
253,2,1:29.0,A. Iguodala makes 2-pt dunk at rim (assist by H. Barnes),,56,44
254,2,1:28.0,,Dallas full timeout,56,44
255,2,1:28.0,,A. Stoudemire enters the game for T. Chandler,56,44
256,2,1:28.0,S. Livingston enters the game for H. Barnes,,56,44
257,2,1:06.0,,A. Stoudemire misses 2-pt jump shot from 10 ft,56,44
258,2,1:05.0,Defensive rebound by S. Livingston,,56,44
259,2,0:55.0,Personal foul by R. Rondo (drawn by S. Curry),,56,44
260,2,0:46.0,F. Ezeli misses 2-pt jump shot from 7 ft,,56,44
261,2,0:45.0,,Defensive rebound by A. Aminu,56,44
262,2,0:36.0,,Shooting foul by F. Ezeli (drawn by M. Ellis),56,44
263,2,0:36.0,,M. Ellis makes free throw 1 of 2,56,45
264,2,0:36.0,M. Speights enters the game for F. Ezeli,,56,45
265,2,0:36.0,,M. Ellis misses free throw 2 of 2,56,45
266,2,0:36.0,Defensive rebound by S. Curry,,56,45
267,2,0:25.0,K. Thompson misses 3-pt jump shot from 24 ft,,56,45
268,2,0:24.0,,Defensive rebound by R. Jefferson,56,45
269,2,0:03.0,,M. Ellis makes 2-pt layup from 1 ft,56,47
270,2,0:03.0,,Shooting foul by M. Speights (drawn by M. Ellis),56,47
271,2,0:03.0,,D. Harris enters the game for A. Stoudemire,56,47
272,2,0:03.0,,M. Ellis makes free throw 1 of 1,56,48
273,2,0:00.0,M. Speights makes 3-pt jump shot from 35 ft,,59,48
274,3,12:00.0,Technical foul by Team,,59,48
275,3,12:00.0,,M. Ellis misses technical free throw,59,48
276,3,12:00.0,,Offensive rebound by Team,59,48
277,3,11:46.0,,M. Ellis misses 2-pt jump shot from 9 ft,59,48
278,3,11:45.0,Defensive rebound by H. Barnes,,59,48
279,3,11:28.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by D. Green),,62,48
280,3,11:13.0,,M. Ellis makes 2-pt jump shot from 20 ft (assist by R. Rondo),62,50
281,3,11:00.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Curry),,65,50
282,3,10:42.0,,Personal foul by A. Bogut (drawn by D. Nowitzki),65,50
283,3,10:33.0,,M. Ellis misses 3-pt jump shot from 25 ft,65,50
284,3,10:31.0,Defensive rebound by H. Barnes,,65,50
285,3,10:26.0,K. Thompson misses 3-pt jump shot from 24 ft,,65,50
286,3,10:24.0,Offensive rebound by H. Barnes,,65,50
287,3,10:19.0,H. Barnes misses 2-pt jump shot from 21 ft,,65,50
288,3,10:18.0,,Defensive rebound by D. Nowitzki,65,50
289,3,10:09.0,,Shooting foul by S. Curry (drawn by D. Nowitzki),65,50
290,3,10:09.0,,D. Nowitzki misses free throw 1 of 2,65,50
291,3,10:09.0,,Offensive rebound by Team,65,50
292,3,10:09.0,,D. Nowitzki makes free throw 2 of 2,65,51
293,3,9:59.0,A. Bogut makes 2-pt layup from 1 ft (assist by D. Green),,67,51
294,3,9:46.0,,Turnover by M. Ellis (bad pass; steal by S. Curry),67,51
295,3,9:38.0,K. Thompson misses 3-pt jump shot from 23 ft,,67,51
296,3,9:37.0,,Defensive rebound by T. Chandler,67,51
297,3,9:16.0,,R. Jefferson misses 2-pt jump shot from 21 ft,67,51
298,3,9:15.0,Defensive rebound by A. Bogut,,67,51
299,3,9:09.0,D. Green misses 2-pt jump shot from 11 ft,,67,51
300,3,9:09.0,Offensive rebound by K. Thompson,,67,51
301,3,9:09.0,K. Thompson makes 2-pt layup at rim,,69,51
302,3,9:09.0,,Dallas full timeout,69,51
303,3,8:55.0,,Shooting foul by H. Barnes (drawn by R. Jefferson),69,51
304,3,8:55.0,,R. Jefferson makes free throw 1 of 2,69,52
305,3,8:55.0,,R. Jefferson makes free throw 2 of 2,69,53
306,3,8:33.0,K. Thompson misses 2-pt jump shot from 7 ft,,69,53
307,3,8:32.0,,Defensive rebound by T. Chandler,69,53
308,3,8:21.0,,D. Nowitzki makes 2-pt jump shot from 10 ft,69,55
309,3,8:21.0,,Shooting foul by D. Green (drawn by D. Nowitzki),69,55
310,3,8:21.0,,D. Nowitzki makes free throw 1 of 1,69,56
311,3,8:05.0,S. Curry misses 2-pt jump shot from 5 ft,,69,56
312,3,8:04.0,,Defensive rebound by R. Jefferson,69,56
313,3,7:56.0,,Turnover by D. Nowitzki (bad pass),69,56
314,3,7:48.0,S. Curry misses 2-pt jump shot from 3 ft,,69,56
315,3,7:47.0,Offensive rebound by A. Bogut,,69,56
316,3,7:47.0,A. Bogut makes 2-pt layup at rim,,71,56
317,3,7:36.0,,M. Ellis makes 2-pt jump shot from 11 ft,71,58
318,3,7:24.0,D. Green misses 2-pt jump shot from 2 ft,,71,58
319,3,7:23.0,,Defensive rebound by T. Chandler,71,58
320,3,7:17.0,,Turnover by R. Jefferson (bad pass; steal by H. Barnes),71,58
321,3,7:12.0,Shooting foul by R. Rondo (drawn by H. Barnes),,71,58
322,3,7:12.0,H. Barnes makes free throw 1 of 2,,72,58
323,3,7:12.0,,D. Harris enters the game for R. Rondo,72,58
324,3,7:12.0,H. Barnes makes free throw 2 of 2,,73,58
325,3,6:54.0,,D. Nowitzki makes 2-pt jump shot from 13 ft,73,60
326,3,6:45.0,,Offensive charge foul by D. Green (drawn by M. Ellis),73,60
327,3,6:45.0,Turnover by D. Green (offensive foul),,73,60
328,3,6:41.0,,Personal foul by D. Green (drawn by D. Nowitzki),73,60
329,3,6:41.0,,D. Nowitzki makes free throw 1 of 2,73,61
330,3,6:41.0,A. Iguodala enters the game for D. Green,,73,61
331,3,6:41.0,,D. Nowitzki makes free throw 2 of 2,73,62
332,3,6:25.0,,Violation by D. Nowitzki (kicked ball),73,62
333,3,6:25.0,,J. Barea enters the game for R. Jefferson,73,62
334,3,6:16.0,K. Thompson misses 3-pt jump shot from 24 ft,,73,62
335,3,6:15.0,,Defensive rebound by D. Nowitzki,73,62
336,3,6:07.0,,D. Nowitzki misses 2-pt jump shot from 16 ft,73,62
337,3,6:06.0,Defensive rebound by A. Bogut,,73,62
338,3,6:02.0,Shooting foul by J. Barea (drawn by H. Barnes),,73,62
339,3,6:02.0,H. Barnes makes free throw 1 of 2,,74,62
340,3,6:02.0,H. Barnes misses free throw 2 of 2,,74,62
341,3,6:01.0,,Defensive rebound by D. Nowitzki,74,62
342,3,5:42.0,,M. Ellis misses 2-pt jump shot from 22 ft,74,62
343,3,5:41.0,Defensive rebound by A. Bogut,,74,62
344,3,5:27.0,Turnover by K. Thompson (traveling),,74,62
345,3,5:13.0,,Personal foul by H. Barnes (drawn by D. Nowitzki),74,62
346,3,5:13.0,,D. Nowitzki makes free throw 1 of 2,74,63
347,3,5:13.0,L. Barbosa enters the game for K. Thompson,,74,63
348,3,5:13.0,,D. Nowitzki misses free throw 2 of 2,74,63
349,3,5:12.0,Defensive rebound by A. Bogut,,74,63
350,3,4:57.0,A. Iguodala misses 3-pt jump shot from 23 ft,,74,63
351,3,4:56.0,,Defensive rebound by T. Chandler,74,63
352,3,4:48.0,,J. Barea makes 2-pt jump shot from 14 ft,74,65
353,3,4:36.0,Personal foul by D. Harris (drawn by S. Curry),,74,65
354,3,4:36.0,S. Livingston enters the game for H. Barnes,,74,65
355,3,4:36.0,,A. Aminu enters the game for D. Nowitzki,74,65
356,3,4:26.0,A. Bogut misses 2-pt jump shot from 11 ft,,74,65
357,3,4:25.0,,Defensive rebound by T. Chandler,74,65
358,3,4:07.0,,D. Harris misses 2-pt jump shot from 17 ft,74,65
359,3,4:07.0,Defensive rebound by A. Iguodala,,74,65
360,3,4:07.0,,Loose ball foul by A. Aminu (drawn by A. Iguodala),74,65
361,3,3:55.0,A. Bogut makes 2-pt hook shot from 5 ft,,76,65
362,3,3:44.0,,T. Chandler makes 2-pt layup at rim (assist by J. Barea),76,67
363,3,3:32.0,Shooting foul by D. Harris (drawn by S. Curry),,76,67
364,3,3:32.0,S. Curry misses free throw 1 of 2,,76,67
365,3,3:32.0,Offensive rebound by Team,,76,67
366,3,3:32.0,F. Ezeli enters the game for A. Bogut,,76,67
367,3,3:32.0,S. Curry makes free throw 2 of 2,,77,67
368,3,3:26.0,,M. Ellis makes 2-pt layup from 2 ft (assist by J. Barea),77,69
369,3,3:25.0,Golden State full timeout,,77,69
370,3,3:25.0,,A. Stoudemire enters the game for T. Chandler,77,69
371,3,3:09.0,S. Curry misses 2-pt jump shot from 5 ft,,77,69
372,3,3:08.0,Offensive rebound by F. Ezeli,,77,69
373,3,3:08.0,F. Ezeli misses 2-pt jump shot from 3 ft (block by A. Stoudemire),,77,69
374,3,3:08.0,Offensive rebound by F. Ezeli,,77,69
375,3,3:01.0,A. Iguodala makes 3-pt jump shot from 24 ft (assist by L. Barbosa),,80,69
376,3,2:45.0,,Turnover by D. Harris (lost ball; steal by L. Barbosa),80,69
377,3,2:41.0,A. Iguodala makes 2-pt layup from 1 ft (assist by S. Livingston),,82,69
378,3,2:40.0,,Dallas full timeout,82,69
379,3,2:26.0,,A. Stoudemire makes 2-pt layup at rim,82,71
380,3,2:20.0,Technical foul by F. Ezeli,,82,71
381,3,2:20.0,,D. Harris makes technical free throw,82,72
382,3,2:05.0,A. Iguodala makes 2-pt jump shot from 12 ft,,84,72
383,3,1:53.0,,J. Barea misses 2-pt jump shot from 7 ft,84,72
384,3,1:52.0,Defensive rebound by Team,,84,72
385,3,1:52.0,,D. Nowitzki enters the game for M. Ellis,84,72
386,3,1:38.0,L. Barbosa makes 2-pt layup at rim (assist by A. Iguodala),,86,72
387,3,1:28.0,,D. Nowitzki makes flagrant free throw 1 of 2,86,73
