,QUARTER,TIME_REMAINING,ATLANTA_ACTION,SACRAMENTO_ACTION,ATLANTA_SCORE,SACRAMENTO_SCORE
37,1,7:55.0,,C. Landry makes free throw 2 of 2,12,9
38,1,7:35.0,P. Millsap misses 2-pt jump shot from 17 ft,,12,9
39,1,7:34.0,,Defensive rebound by D. Cousins,12,9
40,1,7:23.0,,Turnover by C. Landry (bad pass; steal by D. Carroll),12,9
41,1,7:17.0,Turnover by D. Carroll (lost ball; steal by O. Casspi),,12,9
42,1,7:14.0,,R. McCallum makes 3-pt jump shot from 25 ft (assist by O. Casspi),12,12
43,1,6:58.0,Turnover by D. Carroll (bad pass; steal by D. Cousins),,12,12
44,1,6:55.0,,D. Cousins makes 2-pt dunk at rim,12,14
45,1,6:53.0,Atlanta full timeout,,12,14
46,1,6:40.0,P. Millsap makes 2-pt jump shot from 8 ft,,14,14
47,1,6:40.0,Shooting foul by R. McCallum (drawn by P. Millsap),,14,14
48,1,6:40.0,P. Millsap makes free throw 1 of 1,,15,14
49,1,6:26.0,,Shooting foul by D. Carroll (drawn by D. Cousins),15,14
50,1,6:26.0,,D. Cousins makes free throw 1 of 2,15,15
51,1,6:26.0,,D. Cousins misses free throw 2 of 2,15,15
52,1,6:26.0,Defensive rebound by E. Brand,,15,15
53,1,6:04.0,P. Millsap misses 2-pt jump shot from 15 ft,,15,15
54,1,6:03.0,,Defensive rebound by O. Casspi,15,15
55,1,5:47.0,,R. McCallum misses 3-pt jump shot from 24 ft,15,15
56,1,5:47.0,Defensive rebound by E. Brand,,15,15
57,1,5:39.0,E. Brand makes 2-pt jump shot from 16 ft (assist by J. Teague),,17,15
58,1,5:26.0,,D. Cousins misses 2-pt jump shot from 17 ft,17,15
59,1,5:25.0,Defensive rebound by D. Carroll,,17,15
60,1,5:11.0,J. Teague misses 2-pt layup from 2 ft,,17,15
61,1,5:11.0,,Defensive rebound by R. McCallum,17,15
62,1,5:07.0,,O. Casspi makes 2-pt layup at rim (assist by R. McCallum),17,17
63,1,4:48.0,,D. Williams enters the game for C. Landry,17,17
64,1,4:48.0,P. Antić enters the game for E. Brand,,17,17
65,1,4:44.0,J. Teague misses 2-pt jump shot from 20 ft,,17,17
66,1,4:41.0,,Defensive rebound by N. Stauskas,17,17
67,1,4:31.0,,Shooting foul by P. Millsap (drawn by O. Casspi),17,17
68,1,4:31.0,,O. Casspi makes free throw 1 of 2,17,18
69,1,4:31.0,D. Schröder enters the game for P. Millsap,,17,18
70,1,4:31.0,M. Muscala enters the game for S. Mack,,17,18
71,1,4:31.0,,O. Casspi makes free throw 2 of 2,17,19
72,1,4:06.0,P. Antić misses 3-pt jump shot from 25 ft,,17,19
73,1,4:04.0,Offensive rebound by M. Muscala,,17,19
74,1,4:03.0,D. Carroll makes 2-pt layup from 1 ft (assist by M. Muscala),,19,19
75,1,3:43.0,,Turnover by O. Casspi (lost ball; steal by J. Teague),19,19
76,1,3:39.0,J. Teague makes 2-pt layup from 2 ft (assist by D. Schröder),,21,19
77,1,3:25.0,,Personal foul by P. Antić (drawn by D. Cousins),21,19
78,1,3:25.0,,D. Cousins makes free throw 1 of 2,21,20
79,1,3:25.0,,A. Miller enters the game for O. Casspi,21,20
80,1,3:25.0,,B. McLemore enters the game for R. McCallum,21,20
81,1,3:25.0,,D. Cousins makes free throw 2 of 2,21,21
82,1,3:04.0,D. Schröder misses 2-pt jump shot from 3 ft,,21,21
83,1,3:04.0,,Defensive rebound by D. Cousins,21,21
84,1,2:56.0,,Shooting foul by M. Muscala (drawn by D. Cousins),21,21
85,1,2:56.0,,Sacramento full timeout,21,21
86,1,2:56.0,,D. Cousins makes free throw 1 of 2,21,22
87,1,2:56.0,,D. Cousins misses free throw 2 of 2,21,22
88,1,2:54.0,Defensive rebound by M. Muscala,,21,22
89,1,2:31.0,Turnover by M. Muscala (kicked ball),,21,22
90,1,2:31.0,,Turnover by A. Miller (bad pass),21,22
91,1,2:14.0,P. Antić misses 2-pt jump shot from 8 ft (block by D. Cousins),,21,22
92,1,2:13.0,,Defensive rebound by D. Williams,21,22
93,1,2:08.0,,N. Stauskas makes 2-pt layup from 2 ft (assist by D. Williams),21,24
94,1,1:50.0,D. Schröder misses 2-pt jump shot from 17 ft (block by D. Cousins),,21,24
95,1,1:49.0,,Defensive rebound by D. Williams,21,24
96,1,1:47.0,,B. McLemore misses 2-pt jump shot from 3 ft (block by J. Teague),21,24
97,1,1:47.0,,Offensive rebound by Team,21,24
98,1,1:47.0,,J. Thompson enters the game for D. Cousins,21,24
99,1,1:47.0,S. Mack enters the game for D. Carroll,,21,24
100,1,1:47.0,K. Bazemore enters the game for J. Teague,,21,24
101,1,1:30.0,,D. Williams misses 2-pt jump shot from 4 ft,21,24
102,1,1:29.0,Defensive rebound by M. Muscala,,21,24
103,1,1:10.0,K. Bazemore misses 2-pt jump shot from 3 ft,,21,24
104,1,1:09.0,,Defensive rebound by B. McLemore,21,24
105,1,1:04.0,,B. McLemore makes 2-pt layup at rim (assist by A. Miller),21,26
106,1,0:42.0,S. Mack makes 2-pt layup from 2 ft (assist by D. Schröder),,23,26
107,1,0:34.0,,N. Stauskas makes 3-pt jump shot from 25 ft (assist by A. Miller),23,29
108,1,0:29.0,D. Schröder makes 2-pt layup from 2 ft,,25,29
109,1,0:29.0,Shooting foul by D. Williams (drawn by D. Schröder),,25,29
110,1,0:29.0,D. Schröder misses free throw 1 of 1,,25,29
111,1,0:27.0,,Defensive rebound by D. Williams,25,29
112,1,0:06.0,,D. Williams misses 3-pt jump shot from 25 ft,25,29
113,1,0:05.0,Defensive rebound by S. Mack,,25,29
114,1,0:00.0,S. Mack makes 3-pt jump shot from 24 ft,,28,29
115,2,11:41.0,K. Bazemore misses 3-pt jump shot from 24 ft,,28,29
116,2,11:41.0,Offensive rebound by Team,,28,29
117,2,11:41.0,,Loose ball foul by J. Thompson (drawn by P. Antić),28,29
118,2,11:17.0,K. Bazemore makes 2-pt jump shot from 15 ft (assist by D. Schröder),,30,29
119,2,10:50.0,,A. Miller makes 3-pt jump shot from 27 ft,30,32
120,2,10:31.0,S. Mack misses 3-pt jump shot from 24 ft,,30,32
121,2,10:29.0,,Defensive rebound by D. Williams,30,32
122,2,10:18.0,,B. McLemore makes 2-pt layup from 1 ft (assist by J. Thompson),30,34
123,2,10:03.0,M. Muscala makes 2-pt layup from 2 ft (assist by K. Bazemore),,32,34
124,2,9:44.0,Offensive charge foul by A. Miller (drawn by P. Antić),,32,34
125,2,9:44.0,,Turnover by A. Miller (offensive foul),32,34
126,2,9:31.0,M. Muscala makes 2-pt jump shot from 16 ft (assist by D. Schröder),,34,34
127,2,9:16.0,,J. Thompson makes 2-pt jump shot from 18 ft (assist by B. McLemore),34,36
128,2,8:52.0,D. Schröder misses 2-pt jump shot from 11 ft (block by J. Thompson),,34,36
129,2,8:51.0,,Defensive rebound by N. Stauskas,34,36
130,2,8:45.0,,D. Williams misses 2-pt jump shot from 4 ft (block by M. Muscala),34,36
131,2,8:43.0,Defensive rebound by K. Bazemore,,34,36
132,2,8:36.0,S. Mack makes 3-pt jump shot from 24 ft (assist by K. Bazemore),,37,36
133,2,8:18.0,,N. Stauskas misses 2-pt layup from 2 ft,37,36
134,2,8:16.0,Defensive rebound by M. Muscala,,37,36
135,2,8:09.0,D. Schröder misses 3-pt jump shot from 25 ft,,37,36
136,2,8:08.0,Offensive rebound by Team,,37,36
137,2,8:08.0,Official timeout,,37,36
138,2,8:08.0,,O. Casspi enters the game for D. Williams,37,36
139,2,8:08.0,,D. Cousins enters the game for J. Thompson,37,36
140,2,8:08.0,P. Millsap enters the game for P. Antić,,37,36
141,2,7:53.0,P. Millsap makes 2-pt layup from 2 ft,,39,36
142,2,7:39.0,,Turnover by N. Stauskas (lost ball; steal by K. Bazemore),39,36
143,2,7:34.0,S. Mack misses 2-pt layup from 2 ft,,39,36
144,2,7:32.0,,Defensive rebound by B. McLemore,39,36
145,2,7:27.0,,Personal foul by M. Muscala (drawn by D. Cousins),39,36
146,2,7:27.0,E. Brand enters the game for M. Muscala,,39,36
147,2,7:13.0,,O. Casspi makes 3-pt jump shot from 25 ft (assist by A. Miller),39,39
148,2,7:05.0,Personal foul by O. Casspi (drawn by P. Millsap),,39,39
149,2,7:05.0,J. Teague enters the game for K. Bazemore,,39,39
150,2,7:05.0,D. Carroll enters the game for S. Mack,,39,39
151,2,6:51.0,J. Teague makes 2-pt jump shot from 3 ft,,41,39
152,2,6:35.0,,D. Cousins makes 2-pt jump shot from 19 ft,41,41
153,2,6:18.0,J. Teague misses 2-pt jump shot from 18 ft,,41,41
154,2,6:18.0,Offensive rebound by E. Brand,,41,41
155,2,6:16.0,Personal foul by B. McLemore (drawn by J. Teague),,41,41
156,2,6:16.0,,C. Landry enters the game for N. Stauskas,41,41
157,2,6:07.0,Turnover by P. Millsap (lost ball),,41,41
158,2,5:55.0,,B. McLemore misses 3-pt jump shot from 25 ft,41,41
159,2,5:54.0,Defensive rebound by D. Carroll,,41,41
160,2,5:45.0,,Offensive charge foul by D. Carroll (drawn by D. Cousins),41,41
161,2,5:45.0,Turnover by D. Carroll (offensive foul),,41,41
162,2,5:45.0,,Sacramento full timeout,41,41
163,2,5:45.0,,R. McCallum enters the game for B. McLemore,41,41
164,2,5:45.0,,D. Williams enters the game for A. Miller,41,41
165,2,5:25.0,,D. Cousins misses 2-pt jump shot from 12 ft,41,41
166,2,5:25.0,Defensive rebound by P. Millsap,,41,41
167,2,5:06.0,J. Teague makes 2-pt jump shot from 9 ft,,43,41
168,2,4:52.0,,D. Cousins misses 2-pt jump shot from 3 ft,43,41
169,2,4:51.0,Defensive rebound by P. Millsap,,43,41
170,2,4:44.0,J. Teague makes 3-pt jump shot from 24 ft (assist by P. Millsap),,46,41
171,2,4:25.0,,D. Williams misses 2-pt jump shot from 19 ft,46,41
172,2,4:24.0,Defensive rebound by D. Schröder,,46,41
173,2,4:14.0,D. Schröder misses 2-pt jump shot from 3 ft,,46,41
174,2,4:14.0,,Defensive rebound by D. Cousins,46,41
175,2,4:07.0,,Turnover by R. McCallum (lost ball; steal by D. Carroll),46,41
176,2,4:07.0,Personal foul by C. Landry (drawn by D. Carroll),,46,41
177,2,3:53.0,D. Schröder misses 3-pt jump shot from 24 ft,,46,41
178,2,3:52.0,,Defensive rebound by D. Cousins,46,41
179,2,3:44.0,,O. Casspi misses 3-pt jump shot from 24 ft,46,41
180,2,3:44.0,Defensive rebound by P. Millsap,,46,41
181,2,3:18.0,J. Teague misses 2-pt jump shot from 8 ft,,46,41
182,2,3:18.0,,Defensive rebound by D. Cousins,46,41
183,2,3:10.0,,O. Casspi misses 2-pt layup from 1 ft,46,41
184,2,3:08.0,Defensive rebound by E. Brand,,46,41
185,2,2:58.0,E. Brand misses 2-pt jump shot from 17 ft,,46,41
186,2,2:57.0,Offensive rebound by P. Millsap,,46,41
187,2,2:51.0,E. Brand makes 2-pt jump shot from 3 ft (assist by D. Carroll),,48,41
188,2,2:48.0,,Sacramento full timeout,48,41
189,2,2:48.0,Atlanta full timeout,,48,41
190,2,2:48.0,,N. Stauskas enters the game for C. Landry,48,41
191,2,2:48.0,K. Bazemore enters the game for D. Schröder,,48,41
192,2,2:39.0,,D. Cousins misses 2-pt jump shot from 8 ft,48,41
193,2,2:38.0,Defensive rebound by D. Carroll,,48,41
194,2,2:35.0,Shooting foul by R. McCallum (drawn by J. Teague),,48,41
195,2,2:35.0,J. Teague makes free throw 1 of 2,,49,41
196,2,2:35.0,J. Teague makes free throw 2 of 2,,50,41
197,2,2:28.0,,Personal foul by E. Brand (drawn by D. Cousins),50,41
198,2,2:28.0,,A. Miller enters the game for O. Casspi,50,41
199,2,2:16.0,,D. Cousins makes 2-pt dunk at rim (assist by R. McCallum),50,43
200,2,2:02.0,J. Teague misses 2-pt jump shot from 7 ft (block by D. Cousins),,50,43
201,2,2:01.0,,Defensive rebound by D. Cousins,50,43
202,2,1:54.0,,D. Cousins misses 2-pt layup from 2 ft,50,43
203,2,1:52.0,,Offensive rebound by D. Cousins,50,43
204,2,1:51.0,,D. Cousins makes 2-pt layup from 1 ft,50,45
205,2,1:32.0,Shooting foul by A. Miller (drawn by E. Brand),,50,45
206,2,1:32.0,E. Brand makes free throw 1 of 2,,51,45
207,2,1:32.0,P. Antić enters the game for P. Millsap,,51,45
208,2,1:32.0,E. Brand makes free throw 2 of 2,,52,45
209,2,1:18.0,,Personal foul by E. Brand (drawn by D. Cousins),52,45
210,2,1:18.0,P. Millsap enters the game for E. Brand,,52,45
211,2,1:08.0,,Turnover by D. Williams (lost ball; steal by K. Bazemore),52,45
212,2,1:00.0,P. Millsap misses 2-pt jump shot from 3 ft (block by N. Stauskas),,52,45
213,2,0:58.0,,Defensive rebound by D. Cousins,52,45
214,2,0:53.0,,Turnover by D. Cousins (lost ball; steal by K. Bazemore),52,45
215,2,0:48.0,K. Bazemore makes 2-pt jump shot from 7 ft (assist by J. Teague),,54,45
216,2,0:33.0,,D. Cousins misses 2-pt layup from 2 ft (block by K. Bazemore),54,45
217,2,0:33.0,,Offensive rebound by Team,54,45
218,2,0:33.0,D. Schröder enters the game for D. Carroll,,54,45
219,2,0:33.0,E. Brand enters the game for P. Millsap,,54,45
220,2,0:29.0,,R. McCallum misses 2-pt jump shot from 3 ft (block by P. Antić),54,45
221,2,0:29.0,,Offensive rebound by Team,54,45
222,2,0:24.0,,N. Stauskas misses 2-pt jump shot from 20 ft,54,45
223,2,0:21.0,,Offensive rebound by R. McCallum,54,45
224,2,0:21.0,,R. McCallum misses 2-pt tip-in from 2 ft,54,45
225,2,0:21.0,,Offensive rebound by R. McCallum,54,45
226,2,0:21.0,,R. McCallum makes 2-pt layup from 2 ft,54,47
227,2,0:21.0,Atlanta full timeout,,54,47
228,2,0:21.0,P. Millsap enters the game for E. Brand,,54,47
229,2,0:21.0,D. Carroll enters the game for K. Bazemore,,54,47
230,2,0:21.0,S. Mack enters the game for P. Antić,,54,47
231,2,0:04.0,P. Millsap misses 3-pt jump shot from 25 ft,,54,47
232,2,0:03.0,,Defensive rebound by R. McCallum,54,47
233,3,11:50.0,Turnover by E. Brand (bad pass),,54,47
234,3,11:38.0,,Turnover by B. McLemore (bad pass; steal by E. Brand),54,47
235,3,11:32.0,D. Carroll makes 2-pt layup from 2 ft (assist by K. Bazemore),,56,47
236,3,11:19.0,,Turnover by B. McLemore (traveling),56,47
237,3,11:13.0,K. Bazemore misses 3-pt jump shot from 23 ft,,56,47
238,3,11:12.0,,Defensive rebound by D. Cousins,56,47
239,3,10:59.0,,O. Casspi makes 3-pt jump shot from 24 ft (assist by D. Cousins),56,50
240,3,10:43.0,D. Carroll misses 3-pt jump shot from 24 ft,,56,50
241,3,10:42.0,,Defensive rebound by D. Cousins,56,50
242,3,10:40.0,,Turnover by D. Cousins (bad pass; steal by D. Carroll),56,50
243,3,10:34.0,K. Bazemore misses 3-pt jump shot from 24 ft,,56,50
244,3,10:34.0,,Defensive rebound by R. McCallum,56,50
245,3,10:27.0,,B. McLemore misses 3-pt jump shot from 24 ft,56,50
246,3,10:27.0,,Offensive rebound by Team,56,50
247,3,10:27.0,Loose ball foul by P. Millsap (drawn by O. Casspi),,56,50
248,3,10:27.0,,N. Stauskas enters the game for B. McLemore,56,50
249,3,10:14.0,,D. Cousins misses 2-pt jump shot from 8 ft,56,50
250,3,10:13.0,Defensive rebound by E. Brand,,56,50
251,3,10:09.0,Shooting foul by R. McCallum (drawn by J. Teague),,56,50
252,3,10:09.0,J. Teague makes free throw 1 of 2,,57,50
253,3,10:09.0,J. Teague misses free throw 2 of 2,,57,50
254,3,10:07.0,,Defensive rebound by C. Landry,57,50
255,3,9:56.0,,N. Stauskas misses 3-pt jump shot from 23 ft,57,50
256,3,9:56.0,Defensive rebound by D. Carroll,,57,50
257,3,9:51.0,Personal foul by D. Cousins (drawn by E. Brand),,57,50
258,3,9:44.0,Personal foul by O. Casspi (drawn by P. Millsap),,57,50
259,3,9:32.0,K. Bazemore misses 2-pt jump shot from 14 ft,,57,50
260,3,9:32.0,,Defensive rebound by C. Landry,57,50
261,3,9:17.0,,D. Cousins misses 2-pt jump shot from 6 ft,57,50
262,3,9:16.0,Defensive rebound by D. Carroll,,57,50
263,3,8:58.0,J. Teague misses 2-pt jump shot from 5 ft,,57,50
264,3,8:57.0,,Defensive rebound by D. Cousins,57,50
265,3,8:49.0,,O. Casspi misses 2-pt jump shot from 4 ft (block by P. Millsap),57,50
266,3,8:47.0,Defensive rebound by J. Teague,,57,50
267,3,8:41.0,Turnover by J. Teague (bad pass; steal by D. Cousins),,57,50
268,3,8:37.0,,O. Casspi makes 2-pt dunk at rim (assist by D. Cousins),57,52
269,3,8:11.0,J. Teague makes 3-pt jump shot from 24 ft (assist by P. Millsap),,60,52
270,3,7:45.0,,N. Stauskas misses 3-pt jump shot from 23 ft,60,52
271,3,7:44.0,,Offensive rebound by O. Casspi,60,52
272,3,7:34.0,,C. Landry makes 2-pt jump shot from 10 ft (assist by R. McCallum),60,54
273,3,7:34.0,,Shooting foul by E. Brand (drawn by C. Landry),60,54
274,3,7:34.0,,Turnover by D. Cousins (lane violation.),60,54
275,3,7:20.0,P. Millsap misses 2-pt jump shot from 7 ft,,60,54
276,3,7:20.0,Offensive rebound by Team,,60,54
277,3,7:20.0,,Loose ball foul by D. Cousins (drawn by E. Brand),60,54
278,3,7:09.0,K. Bazemore misses 3-pt jump shot from 23 ft,,60,54
279,3,7:09.0,Offensive rebound by P. Millsap,,60,54
280,3,7:09.0,P. Millsap makes 2-pt layup from 1 ft,,62,54
281,3,7:09.0,Shooting foul by C. Landry (drawn by P. Millsap),,62,54
282,3,7:09.0,P. Millsap makes free throw 1 of 1,,63,54
283,3,6:55.0,,R. McCallum makes 2-pt dunk at rim (assist by D. Cousins),63,56
284,3,6:39.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by D. Carroll),,66,56
285,3,6:27.0,,D. Cousins misses 2-pt jump shot from 5 ft,66,56
286,3,6:26.0,,Offensive rebound by C. Landry,66,56
287,3,6:26.0,,C. Landry misses 2-pt tip-in from 1 ft,66,56
288,3,6:26.0,,Offensive rebound by Team,66,56
289,3,6:23.0,Offensive charge foul by D. Cousins (drawn by E. Brand),,66,56
290,3,6:23.0,,Turnover by D. Cousins (offensive foul),66,56
291,3,6:12.0,P. Millsap makes 2-pt jump shot from 15 ft (assist by J. Teague),,68,56
292,3,6:07.0,,Sacramento full timeout,68,56
293,3,6:07.0,,B. McLemore enters the game for O. Casspi,68,56
294,3,6:07.0,,J. Thompson enters the game for C. Landry,68,56
295,3,5:49.0,,Personal foul by E. Brand (drawn by D. Cousins),68,56
296,3,5:49.0,P. Antić enters the game for E. Brand,,68,56
297,3,5:48.0,,Personal foul by J. Teague (drawn by R. McCallum),68,56
298,3,5:38.0,,B. McLemore makes 2-pt layup from 2 ft,68,58
299,3,5:26.0,Personal foul by J. Thompson (drawn by J. Teague),,68,58
300,3,5:26.0,J. Teague misses free throw 1 of 2,,68,58
301,3,5:26.0,Offensive rebound by Team,,68,58
302,3,5:26.0,D. Schröder enters the game for K. Bazemore,,68,58
303,3,5:26.0,J. Teague makes free throw 2 of 2,,69,58
304,3,5:16.0,,N. Stauskas misses 3-pt jump shot from 23 ft,69,58
305,3,5:16.0,Defensive rebound by P. Millsap,,69,58
306,3,5:08.0,D. Schröder makes 2-pt layup from 2 ft,,71,58
307,3,4:53.0,,D. Cousins makes 2-pt layup from 3 ft,71,60
308,3,4:42.0,J. Teague misses 2-pt jump shot from 15 ft,,71,60
309,3,4:42.0,Offensive rebound by Team,,71,60
310,3,4:42.0,,Loose ball foul by N. Stauskas (drawn by P. Antić),71,60
311,3,4:42.0,,Technical foul by D. Cousins,71,60
312,3,4:42.0,J. Teague makes technical free throw,,72,60
313,3,4:42.0,,D. Williams enters the game for N. Stauskas,72,60
314,3,4:42.0,P. Antić makes free throw 1 of 2,,73,60
315,3,4:42.0,P. Antić misses free throw 2 of 2,,73,60
316,3,4:41.0,,Defensive rebound by J. Thompson,73,60
317,3,4:23.0,,D. Williams misses 3-pt jump shot from 23 ft,73,60
318,3,4:22.0,,Offensive rebound by J. Thompson,73,60
319,3,4:21.0,,J. Thompson makes 2-pt layup from 1 ft,73,62
320,3,4:21.0,,Shooting foul by P. Antić (drawn by J. Thompson),73,62
321,3,4:21.0,,O. Casspi enters the game for D. Williams,73,62
322,3,4:21.0,,J. Thompson makes free throw 1 of 1,73,63
323,3,4:14.0,Personal foul by B. McLemore (drawn by D. Schröder),,73,63
324,3,4:14.0,D. Schröder makes free throw 1 of 2,,74,63
325,3,4:14.0,M. Muscala enters the game for P. Millsap,,74,63
326,3,4:14.0,,A. Miller enters the game for R. McCallum,74,63
327,3,4:14.0,D. Schröder makes free throw 2 of 2,,75,63
328,3,4:00.0,,A. Miller makes 3-pt jump shot from 25 ft (assist by D. Cousins),75,66
329,3,3:37.0,P. Antić makes 3-pt jump shot from 24 ft (assist by D. Schröder),,78,66
330,3,3:20.0,,Turnover by A. Miller (bad pass; steal by P. Antić),78,66
331,3,3:11.0,D. Carroll misses 3-pt jump shot from 25 ft,,78,66
332,3,3:11.0,,Defensive rebound by J. Thompson,78,66
333,3,3:01.0,,Personal foul by J. Teague (drawn by A. Miller),78,66
334,3,3:01.0,,A. Miller makes free throw 1 of 2,78,67
335,3,3:01.0,Atlanta full timeout,,78,67
336,3,3:01.0,,A. Miller makes free throw 2 of 2,78,68
337,3,2:48.0,D. Carroll misses 2-pt jump shot from 7 ft,,78,68
338,3,2:47.0,,Defensive rebound by B. McLemore,78,68
339,3,2:47.0,,Personal foul by D. Schröder (drawn by B. McLemore),78,68
340,3,2:47.0,,B. McLemore makes free throw 1 of 2,78,69
341,3,2:47.0,,B. McLemore misses free throw 2 of 2,78,69
342,3,2:45.0,,Offensive rebound by D. Cousins,78,69
343,3,2:44.0,,Turnover by D. Cousins (bad pass),78,69
344,3,2:33.0,J. Teague misses 3-pt jump shot from 25 ft,,78,69
345,3,2:32.0,,Defensive rebound by O. Casspi,78,69
346,3,2:24.0,,D. Cousins makes 2-pt dunk at rim (assist by A. Miller),78,71
347,3,2:08.0,Personal foul by D. Cousins (drawn by D. Schröder),,78,71
348,3,2:08.0,D. Schröder makes free throw 1 of 2,,79,71
349,3,2:08.0,P. Millsap enters the game for J. Teague,,79,71
350,3,2:08.0,S. Mack enters the game for P. Antić,,79,71
351,3,2:08.0,,R. Evans enters the game for D. Cousins,79,71
352,3,2:08.0,D. Schröder makes free throw 2 of 2,,80,71
353,3,1:53.0,,J. Thompson makes 2-pt jump shot from 20 ft (assist by A. Miller),80,73
354,3,1:42.0,D. Schröder misses 2-pt jump shot from 6 ft,,80,73
355,3,1:42.0,,Defensive rebound by R. Evans,80,73
356,3,1:32.0,,J. Thompson makes 2-pt jump shot from 4 ft (assist by A. Miller),80,75
357,3,1:32.0,,Shooting foul by M. Muscala (drawn by J. Thompson),80,75
358,3,1:32.0,K. Bazemore enters the game for D. Carroll,,80,75
359,3,1:32.0,,J. Thompson makes free throw 1 of 1,80,76
360,3,1:12.0,Turnover by D. Schröder (bad pass),,80,76
361,3,0:59.0,,B. McLemore misses 2-pt jump shot from 12 ft,80,76
362,3,0:58.0,Defensive rebound by D. Schröder,,80,76
363,3,0:32.0,K. Bazemore misses 3-pt jump shot from 25 ft,,80,76
364,3,0:32.0,,Defensive rebound by B. McLemore,80,76
365,3,0:27.0,,B. McLemore misses 2-pt jump shot from 3 ft,80,76
366,3,0:25.0,Defensive rebound by D. Schröder,,80,76
367,3,0:21.0,D. Schröder misses 2-pt jump shot from 19 ft,,80,76
368,3,0:20.0,Offensive rebound by M. Muscala,,80,76
369,3,0:20.0,M. Muscala makes 2-pt dunk at rim,,82,76
370,3,0:05.0,Violation by M. Muscala (kicked ball),,82,76
371,3,0:05.0,P. Antić enters the game for P. Millsap,,82,76
372,3,0:01.0,,Turnover by A. Miller (bad pass; steal by S. Mack),82,76
373,4,11:35.0,,A. Miller makes 2-pt jump shot from 7 ft,82,78
374,4,11:19.0,Turnover by P. Millsap (lost ball; steal by R. Evans),,82,78
375,4,11:15.0,,O. Casspi makes 2-pt dunk at rim (assist by B. McLemore),82,80
376,4,10:50.0,S. Mack misses 3-pt jump shot from 24 ft,,82,80
377,4,10:49.0,Offensive rebound by P. Millsap,,82,80
378,4,10:48.0,P. Millsap makes 2-pt jump shot from 6 ft,,84,80
379,4,10:30.0,,A. Miller makes 2-pt jump shot from 12 ft,84,82
380,4,10:14.0,D. Schröder makes 2-pt layup from 2 ft (assist by S. Mack),,86,82
381,4,10:10.0,,Turnover by A. Miller (bad pass),86,82
382,4,9:46.0,S. Mack makes 2-pt jump shot from 10 ft (assist by D. Schröder),,88,82
383,4,9:28.0,,J. Thompson makes 2-pt layup from 2 ft (assist by B. McLemore),88,84
384,4,9:17.0,Personal foul by O. Casspi (drawn by M. Muscala),,88,84
385,4,9:17.0,,N. Stauskas enters the game for B. McLemore,88,84
