,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SACRAMENTO_ACTION,PORTLAND_SCORE,SACRAMENTO_SCORE
177,2,4:43.0,,B. McLemore misses 2-pt jump shot from 22 ft,45,41
178,2,4:42.0,Defensive rebound by D. Lillard,,45,41
179,2,4:34.0,D. Lillard makes 2-pt layup from 3 ft,,47,41
180,2,4:24.0,,Turnover by B. McLemore (step out of bounds),47,41
181,2,4:24.0,,O. Casspi enters the game for J. Thompson,47,41
182,2,4:24.0,,R. Hollins enters the game for B. McLemore,47,41
183,2,4:05.0,L. Aldridge makes 2-pt layup from 3 ft,,49,41
184,2,3:45.0,,Shooting foul by A. Gee (drawn by R. Gay),49,41
185,2,3:45.0,,Sacramento full timeout,49,41
186,2,3:45.0,,R. McCallum enters the game for A. Miller,49,41
187,2,3:45.0,,R. Gay makes free throw 1 of 2,49,42
188,2,3:45.0,,R. Gay makes free throw 2 of 2,49,43
189,2,3:27.0,L. Aldridge misses 2-pt jump shot from 3 ft,,49,43
190,2,3:26.0,,Defensive rebound by R. Hollins,49,43
191,2,3:13.0,,R. Gay misses 2-pt jump shot from 6 ft,49,43
192,2,3:13.0,,Offensive rebound by Team,49,43
193,2,3:13.0,Loose ball foul by R. Lopez (drawn by R. Gay),,49,43
194,2,3:13.0,W. Matthews enters the game for A. Afflalo,,49,43
195,2,3:07.0,,D. Williams misses 2-pt jump shot from 15 ft,49,43
196,2,3:07.0,Defensive rebound by L. Aldridge,,49,43
197,2,2:51.0,A. Gee makes 3-pt jump shot from 22 ft (assist by W. Matthews),,52,43
198,2,2:38.0,,R. McCallum misses 2-pt jump shot from 10 ft,52,43
199,2,2:38.0,Defensive rebound by Team,,52,43
200,2,2:38.0,,Loose ball foul by R. Hollins (drawn by W. Matthews),52,43
201,2,2:27.0,Turnover by A. Gee (lost ball),,52,43
202,2,2:19.0,,D. Williams misses 2-pt jump shot from 3 ft,52,43
203,2,2:18.0,Defensive rebound by L. Aldridge,,52,43
204,2,2:14.0,W. Matthews makes 2-pt layup from 2 ft (assist by D. Lillard),,54,43
205,2,1:57.0,,R. McCallum makes 2-pt jump shot from 15 ft,54,45
206,2,1:42.0,Personal foul by R. Hollins (drawn by D. Lillard),,54,45
207,2,1:36.0,D. Lillard misses 2-pt layup from 2 ft,,54,45
208,2,1:35.0,Offensive rebound by R. Lopez,,54,45
209,2,1:35.0,Shooting foul by R. Hollins (drawn by L. Aldridge),,54,45
210,2,1:35.0,L. Aldridge makes free throw 1 of 2,,55,45
211,2,1:35.0,L. Aldridge makes free throw 2 of 2,,56,45
212,2,1:32.0,,Turnover by R. Gay (lost ball; steal by A. Gee),56,45
213,2,1:32.0,Personal foul by R. Gay (drawn by A. Gee),,56,45
214,2,1:32.0,A. Gee misses free throw 1 of 2,,56,45
215,2,1:32.0,Offensive rebound by Team,,56,45
216,2,1:32.0,,Sacramento full timeout,56,45
217,2,1:32.0,,B. McLemore enters the game for O. Casspi,56,45
218,2,1:32.0,,R. Evans enters the game for R. Hollins,56,45
219,2,1:32.0,A. Gee makes free throw 2 of 2,,57,45
220,2,1:15.0,Shooting foul by R. McCallum (drawn by D. Lillard),,57,45
221,2,1:15.0,D. Lillard makes free throw 1 of 2,,58,45
222,2,1:15.0,D. Lillard makes free throw 2 of 2,,59,45
223,2,1:07.0,,R. McCallum makes 2-pt layup from 3 ft,59,47
224,2,0:51.0,D. Lillard makes 2-pt layup at rim,,61,47
225,2,0:37.0,,B. McLemore misses 2-pt jump shot from 13 ft,61,47
226,2,0:36.0,,Offensive rebound by R. Gay,61,47
227,2,0:34.0,,R. Gay misses 2-pt layup from 3 ft,61,47
228,2,0:33.0,,Offensive rebound by R. Gay,61,47
229,2,0:31.0,,R. Gay makes 2-pt layup from 2 ft,61,49
230,2,0:21.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Lillard),,64,49
231,2,0:02.0,,R. McCallum misses 2-pt jump shot from 7 ft,64,49
232,2,0:02.0,,Offensive rebound by Team,64,49
233,2,0:02.0,,R. Evans makes flagrant free throw 1 of 2,64,50
234,2,0:02.0,,R. Evans misses flagrant free throw 2 of 2,64,50
235,2,0:02.0,,Offensive rebound by Team,64,50
236,2,0:02.0,,O. Casspi enters the game for R. McCallum,64,50
237,2,0:02.0,A. Afflalo enters the game for R. Lopez,,64,50
238,2,0:02.0,,A. Miller enters the game for R. Evans,64,50
239,2,0:00.0,,O. Casspi misses 2-pt jump shot from 17 ft,64,50
240,2,0:00.0,,Offensive rebound by Team,64,50
241,3,11:36.0,,R. McCallum misses 2-pt jump shot from 15 ft (block by D. Lillard),64,50
242,3,11:36.0,,Offensive rebound by Team,64,50
243,3,11:36.0,,Turnover by Team (shot clock),64,50
244,3,11:15.0,R. Lopez misses 2-pt jump shot from 6 ft,,64,50
245,3,11:15.0,Offensive rebound by Team,,64,50
246,3,11:15.0,,Loose ball foul by J. Thompson (drawn by R. Lopez),64,50
247,3,11:09.0,L. Aldridge misses 2-pt jump shot from 16 ft,,64,50
248,3,11:09.0,Offensive rebound by Team,,64,50
249,3,11:09.0,,Loose ball foul by C. Landry (drawn by R. Lopez),64,50
250,3,11:03.0,D. Lillard makes 3-pt jump shot from 26 ft,,67,50
251,3,10:47.0,,R. Gay makes 2-pt jump shot from 6 ft (assist by J. Thompson),67,52
252,3,10:31.0,Offensive foul by L. Aldridge (drawn by J. Thompson),,67,52
253,3,10:31.0,Turnover by L. Aldridge (offensive foul),,67,52
254,3,10:13.0,,B. McLemore misses 2-pt hook shot from 6 ft,67,52
255,3,10:12.0,Defensive rebound by W. Matthews,,67,52
256,3,9:59.0,N. Batum misses 3-pt jump shot from 24 ft,,67,52
257,3,9:58.0,,Defensive rebound by B. McLemore,67,52
258,3,9:48.0,,B. McLemore misses 3-pt jump shot from 24 ft,67,52
259,3,9:47.0,Defensive rebound by R. Lopez,,67,52
260,3,9:27.0,L. Aldridge makes 2-pt jump shot from 13 ft,,69,52
261,3,9:17.0,,C. Landry makes 2-pt dunk at rim (assist by R. Gay),69,54
262,3,9:00.0,Turnover by N. Batum (bad pass; steal by J. Thompson),,69,54
263,3,8:57.0,,R. Gay makes 2-pt layup from 2 ft,69,56
264,3,8:57.0,,Shooting foul by L. Aldridge (drawn by R. Gay),69,56
265,3,8:57.0,,R. Gay makes free throw 1 of 1,69,57
266,3,8:37.0,Turnover by R. Lopez (bad pass; steal by B. McLemore),,69,57
267,3,8:33.0,,Shooting foul by W. Matthews (drawn by R. McCallum),69,57
268,3,8:33.0,,R. McCallum makes free throw 1 of 2,69,58
269,3,8:33.0,,R. McCallum makes free throw 2 of 2,69,59
270,3,8:21.0,Def 3 sec tech foul by J. Thompson,,69,59
271,3,8:21.0,D. Lillard makes technical free throw,,70,59
272,3,8:10.0,L. Aldridge makes 2-pt jump shot from 15 ft,,72,59
273,3,7:59.0,,C. Landry makes 2-pt layup from 1 ft (assist by R. McCallum),72,61
274,3,7:42.0,Shooting foul by J. Thompson (drawn by L. Aldridge),,72,61
275,3,7:42.0,,Sacramento full timeout,72,61
276,3,7:42.0,,R. Hollins enters the game for J. Thompson,72,61
277,3,7:42.0,L. Aldridge makes free throw 1 of 2,,73,61
278,3,7:42.0,L. Aldridge makes free throw 2 of 2,,74,61
279,3,7:26.0,,C. Landry misses 2-pt jump shot from 4 ft,74,61
280,3,7:26.0,,Offensive rebound by Team,74,61
281,3,7:26.0,Loose ball foul by D. Lillard (drawn by R. Hollins),,74,61
282,3,7:11.0,,R. Gay misses 2-pt jump shot from 8 ft,74,61
283,3,7:11.0,Defensive rebound by W. Matthews,,74,61
284,3,6:53.0,W. Matthews misses 3-pt jump shot from 24 ft,,74,61
285,3,6:53.0,,Defensive rebound by C. Landry,74,61
286,3,6:42.0,,R. McCallum misses 2-pt jump shot from 4 ft,74,61
287,3,6:41.0,Defensive rebound by L. Aldridge,,74,61
288,3,6:36.0,Turnover by D. Lillard (bad pass; steal by C. Landry),,74,61
289,3,6:28.0,,C. Landry misses 2-pt layup from 2 ft,74,61
290,3,6:24.0,,Offensive rebound by C. Landry,74,61
291,3,6:13.0,,R. McCallum makes 2-pt jump shot from 6 ft,74,63
292,3,5:53.0,L. Aldridge misses 2-pt jump shot from 17 ft,,74,63
293,3,5:53.0,,Defensive rebound by R. McCallum,74,63
294,3,5:46.0,,R. Hollins makes 2-pt dunk at rim (assist by R. McCallum),74,65
295,3,5:41.0,Portland full timeout,,74,65
296,3,5:41.0,A. Afflalo enters the game for W. Matthews,,74,65
297,3,5:21.0,L. Aldridge misses 2-pt jump shot from 13 ft,,74,65
298,3,5:21.0,,Defensive rebound by R. McCallum,74,65
299,3,5:04.0,,R. Gay makes 2-pt jump shot from 10 ft (assist by B. McLemore),74,67
300,3,4:46.0,D. Lillard makes 2-pt jump shot from 9 ft,,76,67
301,3,4:26.0,,R. Gay misses 2-pt jump shot from 12 ft,76,67
302,3,4:25.0,Defensive rebound by A. Afflalo,,76,67
303,3,4:13.0,D. Lillard misses 3-pt jump shot from 25 ft,,76,67
304,3,4:13.0,,Defensive rebound by R. Gay,76,67
305,3,4:01.0,,C. Landry misses 2-pt jump shot from 13 ft,76,67
306,3,4:00.0,Defensive rebound by L. Aldridge,,76,67
307,3,3:41.0,L. Aldridge misses 2-pt jump shot from 5 ft,,76,67
308,3,3:41.0,,Defensive rebound by R. Gay,76,67
309,3,3:34.0,,R. McCallum misses 2-pt layup from 2 ft,76,67
310,3,3:33.0,Defensive rebound by L. Aldridge,,76,67
311,3,3:24.0,Personal foul by C. Landry (drawn by D. Lillard),,76,67
312,3,3:24.0,,D. Williams enters the game for R. Gay,76,67
313,3,3:24.0,,O. Casspi enters the game for B. McLemore,76,67
314,3,3:24.0,,A. Miller enters the game for R. McCallum,76,67
315,3,3:24.0,C. Kaman enters the game for R. Lopez,,76,67
316,3,3:12.0,D. Lillard makes 3-pt jump shot from 24 ft,,79,67
317,3,2:58.0,,D. Williams misses 3-pt jump shot from 23 ft,79,67
318,3,2:57.0,Defensive rebound by C. Kaman,,79,67
319,3,2:50.0,L. Aldridge misses 2-pt jump shot from 7 ft,,79,67
320,3,2:49.0,Offensive rebound by A. Afflalo,,79,67
321,3,2:46.0,N. Batum misses 3-pt jump shot from 25 ft,,79,67
322,3,2:45.0,Offensive rebound by L. Aldridge,,79,67
323,3,2:43.0,Shooting foul by C. Landry (drawn by L. Aldridge),,79,67
324,3,2:43.0,L. Aldridge makes free throw 1 of 2,,80,67
325,3,2:43.0,,R. Evans enters the game for C. Landry,80,67
326,3,2:43.0,L. Aldridge makes free throw 2 of 2,,81,67
327,3,2:30.0,,Turnover by O. Casspi (bad pass),81,67
328,3,2:30.0,W. Matthews enters the game for N. Batum,,81,67
329,3,2:30.0,,Technical foul by A. Miller,81,67
330,3,2:30.0,D. Lillard makes technical free throw,,82,67
331,3,2:15.0,Turnover by A. Afflalo (lost ball; steal by O. Casspi),,82,67
332,3,2:14.0,,Clear path foul by A. Afflalo,82,67
333,3,2:14.0,,O. Casspi makes clear path free throw 1 of 2,82,68
334,3,2:14.0,,O. Casspi makes clear path free throw 2 of 2,82,69
335,3,2:14.0,S. Blake enters the game for D. Lillard,,82,69
336,3,2:02.0,,A. Miller makes 2-pt jump shot from 15 ft,82,71
337,3,1:42.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by L. Aldridge),,85,71
338,3,1:29.0,,Turnover by A. Miller (bad pass; steal by W. Matthews),85,71
339,3,1:19.0,Turnover by S. Blake (lost ball; steal by A. Miller),,85,71
340,3,1:15.0,,O. Casspi makes 2-pt layup from 2 ft (assist by A. Miller),85,73
341,3,0:49.0,L. Aldridge misses 2-pt jump shot from 13 ft,,85,73
342,3,0:49.0,,Defensive rebound by O. Casspi,85,73
343,3,0:35.0,,O. Casspi misses 2-pt jump shot from 4 ft,85,73
344,3,0:34.0,,Offensive rebound by R. Evans,85,73
345,3,0:33.0,,Personal foul by C. Kaman (drawn by R. Evans),85,73
346,3,0:33.0,,R. Evans makes free throw 1 of 2,85,74
347,3,0:33.0,,R. Evans makes free throw 2 of 2,85,75
348,3,0:20.0,Turnover by S. Blake (step out of bounds),,85,75
349,3,0:01.0,,R. Evans misses 2-pt jump shot from 3 ft,85,75
350,3,0:01.0,Defensive rebound by C. Kaman,,85,75
351,4,11:43.0,C. Kaman makes 2-pt layup from 3 ft (assist by A. Afflalo),,87,75
352,4,11:28.0,,Personal foul by M. Leonard (drawn by R. Hollins),87,75
353,4,11:13.0,,A. Miller makes 2-pt jump shot from 7 ft,87,77
354,4,10:51.0,Offensive foul by S. Blake (drawn by R. Hollins),,87,77
355,4,10:51.0,Turnover by S. Blake (offensive foul),,87,77
356,4,10:51.0,,R. Gay enters the game for R. Evans,87,77
357,4,10:36.0,,Shooting foul by M. Leonard (drawn by D. Williams),87,77
358,4,10:36.0,,D. Williams makes free throw 1 of 2,87,78
359,4,10:36.0,,D. Williams makes free throw 2 of 2,87,79
360,4,10:17.0,C. Kaman makes 2-pt jump shot from 9 ft,,89,79
361,4,10:02.0,,D. Williams makes 2-pt layup from 1 ft (assist by A. Miller),89,81
362,4,9:44.0,C. Kaman misses 2-pt jump shot from 6 ft,,89,81
363,4,9:43.0,,Defensive rebound by R. Hollins,89,81
364,4,9:39.0,,D. Williams misses 2-pt jump shot from 3 ft,89,81
365,4,9:37.0,Defensive rebound by S. Blake,,89,81
366,4,9:29.0,M. Leonard misses 2-pt jump shot from 14 ft,,89,81
367,4,9:29.0,,Defensive rebound by Team,89,81
368,4,9:29.0,D. Lillard enters the game for W. Matthews,,89,81
369,4,9:29.0,N. Batum enters the game for S. Blake,,89,81
370,4,9:14.0,,D. Williams makes 2-pt hook shot from 5 ft (assist by A. Miller),89,83
371,4,9:11.0,Portland full timeout,,89,83
372,4,9:11.0,L. Aldridge enters the game for M. Leonard,,89,83
373,4,8:51.0,Turnover by L. Aldridge (lost ball; steal by A. Miller),,89,83
374,4,8:47.0,,D. Williams makes 2-pt dunk at rim (assist by O. Casspi),89,85
375,4,8:30.0,D. Lillard misses 2-pt jump shot from 13 ft,,89,85
376,4,8:29.0,,Defensive rebound by A. Miller,89,85
377,4,8:23.0,,R. Gay makes 3-pt jump shot from 25 ft (assist by A. Miller),89,88
378,4,8:03.0,D. Lillard makes 3-pt jump shot from 24 ft (assist by C. Kaman),,92,88
379,4,7:40.0,,R. Gay misses 2-pt jump shot from 5 ft,92,88
380,4,7:39.0,Defensive rebound by L. Aldridge,,92,88
381,4,7:30.0,D. Lillard makes 2-pt jump shot from 17 ft,,94,88
382,4,7:18.0,,R. Hollins makes 2-pt layup from 2 ft (assist by A. Miller),94,90
383,4,6:57.0,C. Kaman makes 2-pt jump shot from 16 ft (assist by N. Batum),,96,90
384,4,6:39.0,,O. Casspi misses 2-pt jump shot from 8 ft,96,90
385,4,6:38.0,Defensive rebound by C. Kaman,,96,90
386,4,6:24.0,D. Lillard misses 2-pt jump shot from 10 ft,,96,90
387,4,6:24.0,,Defensive rebound by R. Gay,96,90
