,QUARTER,TIME_REMAINING,CHICAGO_ACTION,PHOENIX_ACTION,CHICAGO_SCORE,PHOENIX_SCORE
395,4,6:01.0,,M. Morris misses 2-pt jump shot from 10 ft,79,85
396,4,5:59.0,Defensive rebound by P. Gasol,,79,85
397,4,5:48.0,D. Rose misses 2-pt layup from 1 ft,,79,85
398,4,5:47.0,,Defensive rebound by A. Len,79,85
399,4,5:39.0,,E. Bledsoe makes 2-pt jump shot from 20 ft,79,87
400,4,5:23.0,J. Noah misses 2-pt layup from 1 ft,,79,87
401,4,5:22.0,,Defensive rebound by A. Len,79,87
402,4,5:10.0,,I. Thomas misses 2-pt layup from 2 ft (block by J. Noah),79,87
403,4,5:09.0,,Offensive rebound by I. Thomas,79,87
404,4,5:06.0,,M. Morris misses 3-pt jump shot from 22 ft,79,87
405,4,5:05.0,Defensive rebound by P. Gasol,,79,87
406,4,4:54.0,D. Rose makes 2-pt jump shot from 17 ft,,81,87
407,4,4:54.0,,Phoenix full timeout,81,87
408,4,4:54.0,,G. Dragić enters the game for I. Thomas,81,87
409,4,4:54.0,,P. Tucker enters the game for M. Morris,81,87
410,4,4:54.0,T. Gibson enters the game for J. Noah,,81,87
411,4,4:30.0,,P. Tucker makes 2-pt jump shot from 9 ft (assist by G. Dragić),81,89
412,4,4:09.0,A. Brooks makes 3-pt jump shot from 24 ft (assist by T. Gibson),,84,89
413,4,3:45.0,,M. Morris misses 2-pt jump shot from 17 ft,84,89
414,4,3:44.0,,Offensive rebound by P. Tucker,84,89
415,4,3:41.0,,P. Tucker makes 2-pt layup at rim,84,91
416,4,3:27.0,P. Gasol misses 2-pt jump shot from 18 ft,,84,91
417,4,3:26.0,,Defensive rebound by M. Morris,84,91
418,4,3:14.0,,A. Len makes 2-pt layup from 1 ft (assist by G. Dragić),84,93
419,4,2:51.0,D. Rose makes 2-pt jump shot from 4 ft,,86,93
420,4,2:24.0,,G. Dragić makes 2-pt layup from 1 ft (assist by M. Morris),86,95
421,4,2:07.0,J. Butler misses 3-pt jump shot from 22 ft,,86,95
422,4,2:06.0,,Defensive rebound by M. Morris,86,95
423,4,1:46.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,86,95
424,4,1:45.0,Defensive rebound by Team,,86,95
425,4,1:45.0,Official timeout,,86,95
426,4,1:45.0,J. Noah enters the game for T. Gibson,,86,95
427,4,1:35.0,J. Butler makes 2-pt layup from 1 ft (assist by J. Noah),,88,95
428,4,1:25.0,,E. Bledsoe misses 2-pt jump shot from 17 ft,88,95
429,4,1:24.0,Defensive rebound by D. Rose,,88,95
430,4,1:19.0,A. Brooks makes 3-pt jump shot from 24 ft (assist by D. Rose),,91,95
431,4,1:19.0,,Phoenix full timeout,91,95
432,4,1:03.0,,M. Morris misses 2-pt jump shot from 15 ft,91,95
433,4,1:02.0,Defensive rebound by P. Gasol,,91,95
434,4,0:52.0,D. Rose misses 2-pt layup from 2 ft,,91,95
435,4,0:51.0,Offensive rebound by P. Gasol,,91,95
436,4,0:50.0,P. Gasol misses 2-pt layup from 2 ft,,91,95
437,4,0:49.0,,Defensive rebound by P. Tucker,91,95
438,4,0:42.0,,G. Dragić misses 2-pt layup from 2 ft,91,95
439,4,0:41.0,Defensive rebound by Team,,91,95
440,4,0:40.0,Personal foul by A. Len (drawn by J. Noah),,91,95
441,4,0:32.0,A. Brooks makes 2-pt layup from 1 ft (assist by P. Gasol),,93,95
442,4,0:11.0,,E. Bledsoe makes 2-pt jump shot from 5 ft,93,97
443,4,0:10.0,Chicago full timeout,,93,97
444,4,0:05.0,J. Butler misses 2-pt layup from 2 ft,,93,97
445,4,0:04.0,,Defensive rebound by M. Morris,93,97
446,4,0:04.0,,Personal take foul by P. Gasol (drawn by M. Morris),93,97
447,4,0:03.0,,Personal take foul by D. Rose (drawn by E. Bledsoe),93,97
448,4,0:03.0,,E. Bledsoe makes free throw 1 of 2,93,98
449,4,0:03.0,,E. Bledsoe makes free throw 2 of 2,93,99
450,4,0:00.0,D. Rose misses 3-pt jump shot from 56 ft,,93,99
451,4,0:00.0,Offensive rebound by Team,,93,99
