,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MEMPHIS_ACTION,ATLANTA_SCORE,MEMPHIS_SCORE
29,1,7:29.0,,Turnover by Z. Randolph (offensive foul),5,8
30,1,7:18.0,P. Millsap makes 2-pt layup from 1 ft,,7,8
31,1,7:06.0,,C. Lee makes 2-pt jump shot from 8 ft,7,10
32,1,6:42.0,A. Horford misses 2-pt jump shot from 14 ft,,7,10
33,1,6:41.0,,Defensive rebound by Z. Randolph,7,10
34,1,6:21.0,,J. Green misses 2-pt jump shot from 6 ft,7,10
35,1,6:20.0,Defensive rebound by J. Teague,,7,10
36,1,6:13.0,D. Carroll misses 3-pt jump shot from 23 ft,,7,10
37,1,6:12.0,,Defensive rebound by Z. Randolph,7,10
38,1,6:01.0,,M. Gasol misses 2-pt layup at rim,7,10
39,1,5:58.0,Defensive rebound by P. Millsap,,7,10
40,1,5:52.0,K. Korver misses 3-pt jump shot from 23 ft,,7,10
41,1,5:51.0,,Defensive rebound by Z. Randolph,7,10
42,1,5:41.0,,Shooting foul by P. Millsap (drawn by M. Conley),7,10
43,1,5:41.0,,Memphis full timeout,7,10
44,1,5:41.0,K. Bazemore enters the game for A. Horford,,7,10
45,1,5:41.0,P. Antić enters the game for K. Korver,,7,10
46,1,5:41.0,,M. Conley makes free throw 1 of 2,7,11
47,1,5:41.0,,M. Conley makes free throw 2 of 2,7,12
48,1,5:20.0,Turnover by P. Millsap (traveling),,7,12
49,1,5:07.0,,M. Conley misses 3-pt jump shot from 25 ft,7,12
50,1,5:06.0,,Offensive rebound by Z. Randolph,7,12
51,1,4:50.0,,Z. Randolph makes 2-pt jump shot from 8 ft,7,14
52,1,4:30.0,P. Antić misses 3-pt jump shot from 25 ft,,7,14
53,1,4:29.0,,Defensive rebound by M. Gasol,7,14
54,1,4:15.0,,C. Lee makes 2-pt jump shot from 10 ft,7,16
55,1,3:56.0,Personal foul by M. Gasol (drawn by J. Teague),,7,16
56,1,3:56.0,,B. Udrih enters the game for M. Conley,7,16
57,1,3:56.0,,T. Allen enters the game for J. Green,7,16
58,1,3:56.0,D. Schröder enters the game for J. Teague,,7,16
59,1,3:56.0,M. Scott enters the game for P. Millsap,,7,16
60,1,3:42.0,D. Schröder makes 2-pt layup at rim,,9,16
61,1,3:25.0,,T. Allen misses 2-pt jump shot from 6 ft,9,16
62,1,3:24.0,,Offensive rebound by Z. Randolph,9,16
63,1,3:22.0,,Z. Randolph misses 2-pt layup at rim,9,16
64,1,3:21.0,Defensive rebound by K. Bazemore,,9,16
65,1,3:14.0,K. Bazemore makes 2-pt jump shot from 7 ft (assist by M. Scott),,11,16
66,1,2:50.0,,T. Allen makes 2-pt layup at rim (assist by B. Udrih),11,18
67,1,2:45.0,Atlanta full timeout,,11,18
68,1,2:45.0,,K. Koufos enters the game for M. Gasol,11,18
69,1,2:38.0,D. Schröder makes 3-pt jump shot from 24 ft,,14,18
70,1,2:11.0,,T. Allen misses 2-pt jump shot from 22 ft,14,18
71,1,2:10.0,Defensive rebound by K. Bazemore,,14,18
72,1,1:54.0,M. Scott misses 3-pt jump shot from 25 ft,,14,18
73,1,1:53.0,,Defensive rebound by C. Lee,14,18
74,1,1:42.0,,Z. Randolph misses 2-pt layup from 1 ft,14,18
75,1,1:40.0,Defensive rebound by D. Carroll,,14,18
76,1,1:30.0,D. Carroll misses 3-pt jump shot from 25 ft,,14,18
77,1,1:29.0,,Defensive rebound by K. Koufos,14,18
78,1,1:19.0,,K. Koufos misses 2-pt jump shot from 8 ft,14,18
79,1,1:19.0,Defensive rebound by Team,,14,18
80,1,1:19.0,,Loose ball foul by Z. Randolph (drawn by P. Antić),14,18
81,1,1:19.0,,J. Leuer enters the game for Z. Randolph,14,18
82,1,1:19.0,,N. Calathes enters the game for C. Lee,14,18
83,1,1:19.0,A. Horford enters the game for D. Carroll,,14,18
84,1,1:19.0,K. Korver enters the game for P. Antić,,14,18
85,1,1:06.0,A. Horford misses 2-pt layup at rim,,14,18
86,1,1:05.0,,Defensive rebound by N. Calathes,14,18
87,1,0:52.0,,B. Udrih makes 2-pt jump shot from 17 ft,14,20
88,1,0:41.0,M. Scott makes 2-pt layup at rim (assist by D. Schröder),,16,20
89,1,0:23.0,,K. Koufos misses 2-pt jump shot from 19 ft,16,20
90,1,0:22.0,Defensive rebound by A. Horford,,16,20
91,1,0:01.0,D. Schröder misses 2-pt jump shot from 21 ft,,16,20
92,1,0:00.0,Offensive rebound by Team,,16,20
93,2,11:45.0,,T. Allen misses 2-pt layup at rim,16,20
94,2,11:44.0,,Offensive rebound by K. Koufos,16,20
95,2,11:44.0,,Shooting foul by K. Bazemore (drawn by K. Koufos),16,20
96,2,11:44.0,,K. Koufos makes free throw 1 of 2,16,21
97,2,11:44.0,,K. Koufos makes free throw 2 of 2,16,22
98,2,11:28.0,K. Bazemore misses 3-pt jump shot from 22 ft,,16,22
99,2,11:27.0,,Defensive rebound by N. Calathes,16,22
100,2,11:13.0,,B. Udrih misses 3-pt jump shot from 25 ft,16,22
101,2,11:12.0,Defensive rebound by D. Schröder,,16,22
102,2,10:58.0,K. Bazemore misses 3-pt jump shot from 22 ft,,16,22
103,2,10:57.0,Offensive rebound by M. Scott,,16,22
104,2,10:47.0,D. Schröder makes 2-pt layup from 1 ft,,18,22
105,2,10:47.0,Shooting foul by N. Calathes (drawn by D. Schröder),,18,22
106,2,10:47.0,D. Schröder makes free throw 1 of 1,,19,22
107,2,10:28.0,,B. Udrih misses 2-pt jump shot from 21 ft,19,22
108,2,10:27.0,,Offensive rebound by T. Allen,19,22
109,2,10:14.0,,N. Calathes misses 2-pt jump shot from 19 ft,19,22
110,2,10:13.0,,Offensive rebound by Team,19,22
111,2,10:10.0,,J. Leuer makes 2-pt jump shot from 13 ft (assist by T. Allen),19,24
112,2,9:57.0,A. Horford misses 2-pt jump shot from 19 ft,,19,24
113,2,9:55.0,,Defensive rebound by J. Leuer,19,24
114,2,9:44.0,,B. Udrih misses 2-pt jump shot from 9 ft,19,24
115,2,9:42.0,,Offensive rebound by T. Allen,19,24
116,2,9:42.0,,T. Allen makes 2-pt tip-in at rim,19,26
117,2,9:13.0,D. Schröder misses 3-pt jump shot from 22 ft,,19,26
118,2,9:12.0,,Defensive rebound by N. Calathes,19,26
119,2,9:06.0,,N. Calathes misses 2-pt layup at rim,19,26
120,2,9:03.0,Defensive rebound by Team,,19,26
121,2,8:54.0,Shooting foul by K. Koufos (drawn by A. Horford),,19,26
122,2,8:54.0,Atlanta full timeout,,19,26
123,2,8:54.0,A. Horford makes free throw 1 of 2,,20,26
124,2,8:54.0,A. Horford makes free throw 2 of 2,,21,26
125,2,8:41.0,,K. Koufos misses 2-pt layup at rim,21,26
126,2,8:40.0,Defensive rebound by K. Bazemore,,21,26
127,2,8:32.0,M. Scott makes 3-pt jump shot from 25 ft (assist by D. Schröder),,24,26
128,2,8:18.0,,B. Udrih makes 2-pt jump shot from 20 ft (assist by N. Calathes),24,28
129,2,8:04.0,Turnover by D. Schröder (lost ball; steal by N. Calathes),,24,28
130,2,8:00.0,,J. Leuer makes 2-pt layup at rim (assist by N. Calathes),24,30
131,2,7:45.0,K. Bazemore makes 3-pt jump shot from 24 ft (assist by D. Schröder),,27,30
132,2,7:23.0,,B. Udrih misses 2-pt jump shot from 15 ft,27,30
133,2,7:22.0,,Offensive rebound by J. Leuer,27,30
134,2,7:07.0,,J. Leuer misses 3-pt jump shot from 25 ft,27,30
135,2,7:06.0,,Offensive rebound by K. Koufos,27,30
136,2,7:06.0,,K. Koufos makes 2-pt layup from 1 ft,27,32
137,2,6:50.0,Turnover by A. Horford (lost ball; steal by T. Allen),,27,32
138,2,6:42.0,,B. Udrih misses 3-pt jump shot from 25 ft,27,32
139,2,6:41.0,Defensive rebound by A. Horford,,27,32
140,2,6:37.0,,J. Green enters the game for T. Allen,27,32
141,2,6:37.0,,M. Gasol enters the game for K. Koufos,27,32
142,2,6:37.0,D. Carroll enters the game for A. Horford,,27,32
143,2,6:37.0,J. Teague enters the game for K. Bazemore,,27,32
144,2,6:37.0,P. Millsap enters the game for D. Schröder,,27,32
145,2,6:21.0,J. Teague makes 2-pt jump shot from 17 ft,,29,32
146,2,6:00.0,,N. Calathes misses 3-pt jump shot from 24 ft,29,32
147,2,5:59.0,Defensive rebound by P. Millsap,,29,32
148,2,5:43.0,Shooting foul by J. Leuer (drawn by D. Carroll),,29,32
149,2,5:43.0,,Memphis full timeout,29,32
150,2,5:43.0,P. Antić enters the game for K. Korver,,29,32
151,2,5:43.0,K. Bazemore enters the game for M. Scott,,29,32
152,2,5:43.0,,M. Conley enters the game for B. Udrih,29,32
153,2,5:43.0,,Z. Randolph enters the game for J. Leuer,29,32
154,2,5:43.0,D. Carroll makes free throw 1 of 2,,30,32
155,2,5:43.0,D. Carroll makes free throw 2 of 2,,31,32
156,2,5:27.0,,J. Green misses 2-pt jump shot from 18 ft,31,32
157,2,5:25.0,Defensive rebound by P. Antić,,31,32
158,2,5:12.0,Shooting foul by J. Green (drawn by K. Bazemore),,31,32
159,2,5:12.0,K. Bazemore makes free throw 1 of 2,,32,32
160,2,5:12.0,,C. Lee enters the game for N. Calathes,32,32
161,2,5:12.0,K. Bazemore makes free throw 2 of 2,,33,32
162,2,4:54.0,,Z. Randolph makes 2-pt layup at rim (assist by M. Gasol),33,34
163,2,4:41.0,J. Teague makes 2-pt layup from 1 ft,,35,34
164,2,4:23.0,,Z. Randolph misses 2-pt layup from 1 ft,35,34
165,2,4:22.0,Defensive rebound by P. Antić,,35,34
166,2,4:16.0,,Violation by J. Green (kicked ball),35,34
167,2,4:05.0,P. Millsap makes 2-pt jump shot from 6 ft,,37,34
168,2,3:55.0,,Personal foul by D. Carroll (drawn by J. Green),37,34
169,2,3:41.0,,M. Gasol misses 2-pt hook shot from 6 ft,37,34
170,2,3:39.0,Defensive rebound by P. Millsap,,37,34
171,2,3:34.0,Turnover by P. Millsap (bad pass; steal by Z. Randolph),,37,34
172,2,3:30.0,,C. Lee makes 2-pt layup at rim (assist by Z. Randolph),37,36
173,2,3:28.0,Atlanta full timeout,,37,36
174,2,3:28.0,A. Horford enters the game for D. Carroll,,37,36
175,2,3:28.0,K. Korver enters the game for P. Millsap,,37,36
176,2,3:03.0,K. Korver misses 3-pt jump shot from 23 ft,,37,36
177,2,3:02.0,,Defensive rebound by C. Lee,37,36
178,2,2:45.0,,M. Gasol misses 2-pt layup from 1 ft,37,36
179,2,2:43.0,,Offensive rebound by Z. Randolph,37,36
180,2,2:43.0,,Z. Randolph misses 2-pt tip-in at rim,37,36
181,2,2:41.0,Defensive rebound by A. Horford,,37,36
182,2,2:35.0,K. Bazemore misses 2-pt layup from 1 ft,,37,36
183,2,2:34.0,,Defensive rebound by M. Gasol,37,36
184,2,2:26.0,,M. Conley makes 2-pt layup at rim,37,38
185,2,2:17.0,J. Teague misses 2-pt layup at rim,,37,38
186,2,2:16.0,,Defensive rebound by Z. Randolph,37,38
187,2,1:58.0,,Z. Randolph misses 2-pt jump shot from 12 ft,37,38
188,2,1:57.0,Defensive rebound by K. Korver,,37,38
189,2,1:50.0,J. Teague makes 2-pt layup at rim,,39,38
190,2,1:25.0,,M. Conley misses 3-pt jump shot from 26 ft,39,38
191,2,1:24.0,Defensive rebound by K. Bazemore,,39,38
192,2,1:16.0,A. Horford makes 2-pt jump shot from 18 ft (assist by J. Teague),,41,38
193,2,1:15.0,,Memphis full timeout,41,38
194,2,1:00.0,,M. Gasol makes 2-pt jump shot from 8 ft (assist by Z. Randolph),41,40
195,2,0:48.0,P. Antić misses 3-pt jump shot from 25 ft,,41,40
196,2,0:47.0,,Defensive rebound by Z. Randolph,41,40
197,2,0:40.0,,Turnover by M. Conley (bad pass; steal by P. Antić),41,40
198,2,0:29.0,P. Antić makes 2-pt layup from 1 ft (assist by J. Teague),,43,40
199,2,0:10.0,,M. Conley makes 2-pt jump shot from 8 ft,43,42
200,2,0:01.0,J. Teague misses 3-pt jump shot from 28 ft,,43,42
201,2,0:00.0,Offensive rebound by Team,,43,42
202,3,11:42.0,,Z. Randolph makes 2-pt layup at rim (assist by M. Gasol),43,44
203,3,11:23.0,A. Horford makes 2-pt jump shot from 14 ft (assist by J. Teague),,45,44
204,3,11:10.0,,J. Green misses 3-pt jump shot from 24 ft,45,44
205,3,11:09.0,,Offensive rebound by Z. Randolph,45,44
206,3,11:07.0,,Personal foul by J. Teague (drawn by Z. Randolph),45,44
207,3,11:03.0,,C. Lee misses 2-pt layup at rim,45,44
208,3,11:02.0,Defensive rebound by A. Horford,,45,44
209,3,10:56.0,Shooting foul by M. Conley (drawn by J. Teague),,45,44
210,3,10:56.0,J. Teague makes free throw 1 of 2,,46,44
211,3,10:56.0,J. Teague misses free throw 2 of 2,,46,44
212,3,10:55.0,,Defensive rebound by Z. Randolph,46,44
213,3,10:32.0,,M. Conley makes 2-pt jump shot from 7 ft,46,46
214,3,10:16.0,P. Millsap misses 2-pt jump shot from 13 ft,,46,46
215,3,10:15.0,,Defensive rebound by M. Gasol,46,46
216,3,9:57.0,,J. Green misses 2-pt layup at rim (block by P. Millsap),46,46
217,3,9:54.0,Defensive rebound by D. Carroll,,46,46
218,3,9:48.0,D. Carroll misses 3-pt jump shot from 23 ft,,46,46
219,3,9:46.0,Offensive rebound by D. Carroll,,46,46
220,3,9:37.0,D. Carroll makes 3-pt jump shot from 23 ft (assist by J. Teague),,49,46
221,3,9:13.0,,Shooting foul by A. Horford (drawn by M. Gasol),49,46
222,3,9:13.0,,M. Gasol makes free throw 1 of 2,49,47
223,3,9:13.0,,M. Gasol makes free throw 2 of 2,49,48
224,3,8:58.0,Turnover by J. Teague (lost ball; steal by M. Conley),,49,48
225,3,8:57.0,Violation by J. Teague (kicked ball),,49,48
226,3,8:41.0,,C. Lee misses 3-pt jump shot from 24 ft,49,48
227,3,8:40.0,Defensive rebound by A. Horford,,49,48
228,3,8:31.0,P. Millsap misses 2-pt layup at rim,,49,48
229,3,8:30.0,,Defensive rebound by M. Gasol,49,48
230,3,8:26.0,,J. Green makes 2-pt dunk at rim (assist by M. Conley),49,50
231,3,8:11.0,A. Horford misses 2-pt jump shot from 10 ft,,49,50
232,3,8:10.0,,Defensive rebound by Z. Randolph,49,50
233,3,7:57.0,,M. Conley misses 2-pt jump shot from 20 ft,49,50
234,3,7:56.0,Defensive rebound by A. Horford,,49,50
235,3,7:51.0,,Violation by M. Gasol (kicked ball),49,50
236,3,7:44.0,Turnover by J. Teague (bad pass; steal by Z. Randolph),,49,50
237,3,7:40.0,,C. Lee misses 2-pt layup at rim,49,50
238,3,7:38.0,Defensive rebound by K. Korver,,49,50
239,3,7:30.0,J. Teague misses 2-pt layup at rim (block by M. Gasol),,49,50
240,3,7:28.0,Offensive rebound by A. Horford,,49,50
241,3,7:27.0,A. Horford misses 2-pt layup at rim,,49,50
242,3,7:27.0,,Defensive rebound by Team,49,50
243,3,7:11.0,,M. Gasol misses 2-pt jump shot from 12 ft,49,50
244,3,7:08.0,,Offensive rebound by J. Green,49,50
245,3,7:08.0,,J. Green makes 2-pt tip-in at rim,49,52
246,3,7:08.0,Atlanta full timeout,,49,52
247,3,6:47.0,D. Carroll makes 2-pt jump shot from 4 ft,,51,52
248,3,6:29.0,,M. Gasol misses 2-pt layup from 1 ft (block by P. Millsap),51,52
249,3,6:28.0,Defensive rebound by A. Horford,,51,52
250,3,6:25.0,Turnover by A. Horford (bad pass; steal by M. Conley),,51,52
251,3,6:22.0,,Z. Randolph makes 2-pt layup from 1 ft (assist by M. Conley),51,54
252,3,6:16.0,D. Carroll makes 3-pt jump shot from 25 ft (assist by J. Teague),,54,54
253,3,5:55.0,,J. Green misses 3-pt jump shot from 25 ft,54,54
254,3,5:54.0,Defensive rebound by D. Carroll,,54,54
255,3,5:45.0,K. Korver makes 3-pt jump shot from 26 ft (assist by D. Carroll),,57,54
256,3,5:34.0,,Memphis full timeout,57,54
257,3,5:34.0,K. Bazemore enters the game for A. Horford,,57,54
258,3,5:34.0,P. Antić enters the game for K. Korver,,57,54
259,3,5:34.0,,T. Allen enters the game for J. Green,57,54
260,3,5:23.0,,C. Lee misses 2-pt jump shot from 20 ft,57,54
261,3,5:21.0,,Offensive rebound by Z. Randolph,57,54
262,3,5:21.0,,Z. Randolph misses 2-pt tip-in at rim,57,54
263,3,5:19.0,Defensive rebound by P. Millsap,,57,54
264,3,5:13.0,K. Bazemore makes 2-pt layup from 1 ft (assist by P. Millsap),,59,54
265,3,4:57.0,,Turnover by C. Lee (bad pass),59,54
266,3,4:49.0,P. Millsap misses 2-pt jump shot from 15 ft,,59,54
267,3,4:47.0,,Defensive rebound by Z. Randolph,59,54
268,3,4:42.0,,Shooting foul by P. Millsap (drawn by M. Conley),59,54
269,3,4:42.0,,M. Conley makes free throw 1 of 2,59,55
270,3,4:42.0,,M. Conley makes free throw 2 of 2,59,56
271,3,4:25.0,J. Teague makes 2-pt layup from 1 ft,,61,56
272,3,4:07.0,,T. Allen misses 2-pt layup at rim,61,56
273,3,4:06.0,Defensive rebound by K. Bazemore,,61,56
274,3,4:04.0,Shooting foul by C. Lee (drawn by J. Teague),,61,56
275,3,4:04.0,J. Teague makes free throw 1 of 2,,62,56
276,3,4:04.0,,B. Udrih enters the game for M. Conley,62,56
277,3,4:04.0,J. Teague makes free throw 2 of 2,,63,56
278,3,3:51.0,,Z. Randolph misses 2-pt layup from 2 ft,63,56
279,3,3:50.0,,Offensive rebound by Team,63,56
280,3,3:50.0,Loose ball foul by K. Bazemore (drawn by T. Allen),,63,56
281,3,3:50.0,D. Schröder enters the game for J. Teague,,63,56
282,3,3:45.0,,Z. Randolph makes 2-pt layup from 1 ft,63,58
283,3,3:26.0,K. Bazemore misses 2-pt jump shot from 6 ft,,63,58
284,3,3:24.0,,Defensive rebound by Z. Randolph,63,58
285,3,3:19.0,,Turnover by B. Udrih (lost ball; steal by K. Bazemore),63,58
286,3,3:08.0,D. Carroll misses 3-pt jump shot from 25 ft,,63,58
287,3,3:07.0,,Defensive rebound by T. Allen,63,58
288,3,2:55.0,,Turnover by M. Gasol (bad pass),63,58
289,3,2:46.0,Personal foul by C. Lee (drawn by D. Carroll),,63,58
290,3,2:35.0,D. Schröder misses 2-pt jump shot from 7 ft,,63,58
291,3,2:34.0,,Defensive rebound by M. Gasol,63,58
292,3,2:18.0,,T. Allen misses 2-pt layup from 1 ft (block by P. Antić),63,58
293,3,2:15.0,,Offensive rebound by B. Udrih,63,58
294,3,2:13.0,,Shooting foul by D. Schröder (drawn by B. Udrih),63,58
295,3,2:13.0,,B. Udrih makes free throw 1 of 2,63,59
296,3,2:13.0,K. Korver enters the game for D. Carroll,,63,59
297,3,2:13.0,,B. Udrih makes free throw 2 of 2,63,60
298,3,2:03.0,,K. Koufos enters the game for Z. Randolph,63,60
299,3,2:01.0,D. Schröder misses 2-pt jump shot from 13 ft,,63,60
300,3,2:00.0,,Defensive rebound by K. Koufos,63,60
301,3,1:47.0,,M. Gasol makes 2-pt layup at rim,63,62
302,3,1:29.0,D. Schröder misses 2-pt layup at rim,,63,62
303,3,1:27.0,,Defensive rebound by M. Gasol,63,62
304,3,1:23.0,,Shooting foul by K. Korver (drawn by T. Allen),63,62
305,3,1:23.0,,T. Allen misses free throw 1 of 2,63,62
306,3,1:23.0,,Offensive rebound by Team,63,62
307,3,1:23.0,A. Horford enters the game for P. Millsap,,63,62
308,3,1:23.0,,M. Conley enters the game for C. Lee,63,62
309,3,1:23.0,,T. Allen makes free throw 2 of 2,63,63
310,3,1:09.0,P. Antić misses 3-pt jump shot from 24 ft,,63,63
311,3,1:08.0,,Defensive rebound by Team,63,63
312,3,0:57.0,,M. Conley makes 2-pt layup at rim,63,65
313,3,0:33.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by A. Horford),,66,65
314,3,0:26.0,,Turnover by K. Koufos (bad pass; steal by K. Korver),66,65
315,3,0:21.0,K. Bazemore misses 2-pt dunk at rim,,66,65
316,3,0:20.0,,Defensive rebound by Team,66,65
317,3,0:20.0,,C. Lee enters the game for T. Allen,66,65
318,3,0:20.0,D. Carroll enters the game for K. Korver,,66,65
319,3,0:05.0,,M. Conley misses 2-pt layup from 1 ft,66,65
320,3,0:04.0,,Offensive rebound by K. Koufos,66,65
321,3,0:04.0,,K. Koufos makes 2-pt tip-in at rim,66,67
322,3,0:02.0,Offensive foul by A. Horford (drawn by B. Udrih),,66,67
323,3,0:02.0,Turnover by A. Horford (offensive foul),,66,67
324,3,0:02.0,,J. Green enters the game for B. Udrih,66,67
325,3,0:00.0,,K. Koufos makes 2-pt dunk at rim (assist by M. Conley),66,69
326,4,11:38.0,J. Teague makes 2-pt jump shot from 8 ft,,68,69
327,4,11:19.0,,Turnover by B. Udrih (lost ball; steal by K. Bazemore),68,69
328,4,11:14.0,K. Bazemore makes 2-pt dunk at rim,,70,69
329,4,11:02.0,,T. Allen makes 2-pt dunk at rim (assist by M. Gasol),70,71
330,4,10:50.0,K. Korver makes 3-pt jump shot from 25 ft (assist by K. Bazemore),,73,71
331,4,10:30.0,,Def 3 sec tech foul by M. Scott,73,71
332,4,10:30.0,,M. Conley makes technical free throw,73,72
333,4,10:16.0,,M. Conley makes 3-pt jump shot from 25 ft,73,75
334,4,10:02.0,M. Scott misses 2-pt jump shot from 15 ft,,73,75
335,4,10:01.0,,Defensive rebound by M. Gasol,73,75
336,4,9:43.0,,Personal foul by K. Bazemore (drawn by M. Gasol),73,75
337,4,9:37.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by B. Udrih),73,78
338,4,9:18.0,J. Teague makes 2-pt jump shot from 7 ft,,75,78
339,4,9:01.0,,M. Gasol misses 2-pt jump shot from 16 ft,75,78
340,4,9:00.0,,Offensive rebound by T. Allen,75,78
341,4,8:57.0,,K. Koufos makes 2-pt dunk at rim (assist by T. Allen),75,80
342,4,8:49.0,Atlanta full timeout,,75,80
343,4,8:30.0,A. Horford misses 2-pt jump shot from 8 ft (block by K. Koufos),,75,80
344,4,8:30.0,,Defensive rebound by M. Gasol,75,80
345,4,8:05.0,,M. Gasol misses 3-pt jump shot from 25 ft,75,80
346,4,8:04.0,Defensive rebound by A. Horford,,75,80
347,4,7:55.0,A. Horford misses 2-pt jump shot from 21 ft,,75,80
348,4,7:54.0,,Defensive rebound by K. Koufos,75,80
349,4,7:42.0,,M. Gasol makes 2-pt jump shot from 19 ft (assist by B. Udrih),75,82
350,4,7:26.0,M. Scott makes 3-pt jump shot from 25 ft (assist by K. Bazemore),,78,82
351,4,7:05.0,,M. Gasol misses 2-pt jump shot from 9 ft,78,82
352,4,7:03.0,Defensive rebound by K. Korver,,78,82
353,4,6:49.0,K. Bazemore makes 3-pt jump shot from 22 ft (assist by A. Horford),,81,82
354,4,6:48.0,,Memphis full timeout,81,82
355,4,6:48.0,,N. Calathes enters the game for M. Gasol,81,82
356,4,6:48.0,,Z. Randolph enters the game for M. Conley,81,82
357,4,6:48.0,,C. Lee enters the game for B. Udrih,81,82
358,4,6:48.0,P. Millsap enters the game for A. Horford,,81,82
359,4,6:48.0,D. Carroll enters the game for J. Teague,,81,82
360,4,6:31.0,,N. Calathes misses 2-pt layup from 1 ft (block by P. Millsap),81,82
361,4,6:29.0,Defensive rebound by P. Millsap,,81,82
362,4,6:17.0,K. Bazemore misses 2-pt jump shot from 5 ft,,81,82
363,4,6:15.0,,Defensive rebound by Z. Randolph,81,82
364,4,5:54.0,,Shooting foul by K. Korver (drawn by Z. Randolph),81,82
365,4,5:54.0,,Z. Randolph misses free throw 1 of 2,81,82
366,4,5:54.0,,Offensive rebound by Team,81,82
367,4,5:54.0,,Z. Randolph makes free throw 2 of 2,81,83
368,4,5:40.0,K. Korver misses 3-pt jump shot from 25 ft,,81,83
369,4,5:39.0,,Defensive rebound by K. Koufos,81,83
370,4,5:28.0,,C. Lee misses 2-pt jump shot from 10 ft,81,83
371,4,5:25.0,Defensive rebound by P. Millsap,,81,83
372,4,5:24.0,J. Teague enters the game for K. Korver,,81,83
373,4,5:12.0,Personal foul by N. Calathes (drawn by J. Teague),,81,83
374,4,5:12.0,,J. Green enters the game for K. Koufos,81,83
375,4,5:00.0,P. Millsap misses 2-pt jump shot from 8 ft,,81,83
376,4,4:59.0,,Defensive rebound by J. Green,81,83
377,4,4:52.0,,Turnover by N. Calathes (bad pass; steal by P. Millsap),81,83
378,4,4:46.0,K. Korver enters the game for K. Bazemore,,81,83
379,4,4:30.0,J. Teague makes 2-pt jump shot from 7 ft,,83,83
380,4,4:24.0,,Personal take foul by M. Scott (drawn by N. Calathes),83,83
381,4,4:24.0,D. Schröder enters the game for J. Teague,,83,83
382,4,4:24.0,,M. Conley enters the game for N. Calathes,83,83
383,4,4:10.0,,J. Green makes 3-pt jump shot from 23 ft (assist by M. Conley),83,86
384,4,3:56.0,M. Scott misses 2-pt jump shot from 7 ft,,83,86
385,4,3:55.0,,Defensive rebound by C. Lee,83,86
386,4,3:47.0,,C. Lee misses 2-pt jump shot from 16 ft,83,86
387,4,3:46.0,,Offensive rebound by J. Green,83,86
388,4,3:43.0,,J. Green misses 2-pt layup from 1 ft,83,86
389,4,3:42.0,,Offensive rebound by J. Green,83,86
390,4,3:40.0,,J. Green misses 2-pt layup at rim (block by K. Korver),83,86
391,4,3:39.0,Defensive rebound by K. Korver,,83,86
392,4,3:25.0,M. Scott makes 3-pt jump shot from 25 ft (assist by D. Carroll),,86,86
393,4,3:00.0,,Z. Randolph misses 2-pt jump shot from 19 ft,86,86
