,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,GOLDEN STATE_ACTION,CHARLOTTE_SCORE,GOLDEN STATE_SCORE
386,4,7:39.0,G. Henderson misses 3-pt jump shot from 25 ft,,71,104
387,4,7:39.0,Offensive rebound by Team,,71,104
388,4,7:39.0,,Loose ball foul by F. Ezeli (drawn by B. Biyombo),71,104
389,4,7:34.0,Turnover by B. Biyombo (traveling),,71,104
390,4,7:23.0,,F. Ezeli misses 2-pt hook shot from 7 ft,71,104
391,4,7:22.0,Defensive rebound by B. Biyombo,,71,104
392,4,7:12.0,J. Maxiell misses 2-pt hook shot from 12 ft,,71,104
393,4,7:11.0,,Defensive rebound by F. Ezeli,71,104
394,4,6:59.0,,J. Holiday misses 2-pt jump shot from 22 ft,71,104
395,4,6:59.0,Defensive rebound by Team,,71,104
396,4,6:37.0,J. Pargo makes 3-pt jump shot from 24 ft (assist by B. Roberts),,74,104
397,4,6:17.0,,S. Livingston makes 2-pt jump shot from 7 ft (assist by J. Holiday),74,106
398,4,5:57.0,J. Pargo misses 2-pt jump shot from 17 ft (block by L. Barbosa),,74,106
399,4,5:57.0,Offensive rebound by Team,,74,106
400,4,5:57.0,,Golden State full timeout,74,106
401,4,5:57.0,N. Vonleh enters the game for B. Biyombo,,74,106
402,4,5:57.0,,O. Kuzmić enters the game for L. Barbosa,74,106
403,4,5:52.0,G. Henderson misses 2-pt jump shot from 18 ft,,74,106
404,4,5:50.0,,Defensive rebound by O. Kuzmić,74,106
405,4,5:38.0,,Turnover by S. Livingston (bad pass),74,106
406,4,5:23.0,J. Pargo misses 3-pt jump shot from 27 ft,,74,106
407,4,5:22.0,,Defensive rebound by F. Ezeli,74,106
408,4,5:14.0,,B. Rush makes 2-pt jump shot from 20 ft,74,108
409,4,5:01.0,Turnover by G. Henderson (step out of bounds),,74,108
410,4,4:37.0,,Turnover by Team (shot clock),74,108
411,4,4:26.0,G. Henderson makes 2-pt jump shot from 15 ft (assist by B. Roberts),,76,108
412,4,4:16.0,,Turnover by J. Holiday (bad pass; steal by N. Vonleh),76,108
413,4,4:11.0,J. Pargo makes 2-pt layup from 2 ft,,78,108
414,4,3:56.0,,Turnover by B. Rush (lost ball),78,108
415,4,3:32.0,J. Maxiell misses 2-pt hook shot from 9 ft,,78,108
416,4,3:31.0,,Defensive rebound by O. Kuzmić,78,108
417,4,3:17.0,,F. Ezeli misses 2-pt hook shot from 9 ft,78,108
418,4,3:16.0,Defensive rebound by B. Roberts,,78,108
419,4,3:10.0,B. Roberts makes 2-pt jump shot from 15 ft,,80,108
420,4,3:10.0,Shooting foul by O. Kuzmić (drawn by B. Roberts),,80,108
421,4,3:10.0,B. Roberts makes free throw 1 of 1,,81,108
422,4,2:58.0,,J. Holiday misses 3-pt jump shot from 25 ft,81,108
423,4,2:58.0,,Offensive rebound by F. Ezeli,81,108
424,4,2:50.0,,S. Livingston makes 2-pt jump shot from 18 ft,81,110
425,4,2:35.0,J. Pargo misses 2-pt jump shot from 17 ft,,81,110
426,4,2:34.0,,Defensive rebound by J. Holiday,81,110
427,4,2:21.0,,F. Ezeli misses 2-pt jump shot from 15 ft,81,110
428,4,2:20.0,Defensive rebound by G. Henderson,,81,110
429,4,2:08.0,B. Roberts makes 2-pt jump shot from 17 ft,,83,110
430,4,1:46.0,,Turnover by B. Rush (dbl dribble),83,110
431,4,1:46.0,Charlotte full timeout,,83,110
432,4,1:26.0,B. Roberts makes 2-pt jump shot from 12 ft (assist by G. Henderson),,85,110
433,4,1:06.0,,F. Ezeli makes 2-pt hook shot from 6 ft (assist by B. Rush),85,112
434,4,0:52.0,N. Vonleh misses 2-pt hook shot from 8 ft,,85,112
435,4,0:51.0,,Defensive rebound by B. Rush,85,112
436,4,0:34.0,,Turnover by F. Ezeli (lost ball),85,112
437,4,0:22.0,B. Roberts makes 2-pt jump shot from 16 ft,,87,112
