,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,BOSTON_ACTION,BROOKLYN_SCORE,BOSTON_SCORE
76,1,3:42.0,D. Williams makes free throw 1 of 2,,16,24
77,1,3:42.0,,J. Sullinger enters the game for K. Olynyk,16,24
78,1,3:42.0,D. Williams makes free throw 2 of 2,,17,24
79,1,3:21.0,,M. Thornton makes 2-pt layup from 1 ft,17,26
80,1,3:15.0,Brooklyn full timeout,,17,26
81,1,3:15.0,A. Anderson enters the game for B. Bogdanović,,17,26
82,1,3:15.0,J. Jack enters the game for D. Williams,,17,26
83,1,3:02.0,J. Johnson makes 2-pt jump shot from 9 ft,,19,26
84,1,2:43.0,,B. Bass makes 2-pt dunk at rim (assist by M. Smart),19,28
85,1,2:25.0,,R. Rondo enters the game for M. Smart,19,28
86,1,2:19.0,A. Kirilenko misses 2-pt layup at rim (block by J. Sullinger),,19,28
87,1,2:18.0,Offensive rebound by A. Kirilenko,,19,28
88,1,2:18.0,Turnover by Team (shot clock),,19,28
89,1,2:11.0,,Offensive foul by J. Sullinger (drawn by A. Anderson),19,28
90,1,2:11.0,,Turnover by J. Sullinger (offensive foul),19,28
91,1,1:55.0,J. Jack misses 2-pt jump shot from 15 ft,,19,28
92,1,1:54.0,,Defensive rebound by R. Rondo,19,28
93,1,1:43.0,,E. Turner makes 2-pt jump shot from 19 ft (assist by R. Rondo),19,30
94,1,1:31.0,A. Anderson makes 2-pt layup at rim,,21,30
95,1,1:19.0,,E. Turner misses 3-pt jump shot from 25 ft,21,30
96,1,1:18.0,Defensive rebound by M. Teletović,,21,30
97,1,1:07.0,J. Johnson makes 2-pt layup at rim,,23,30
98,1,0:44.0,,B. Bass makes 2-pt jump shot from 16 ft,23,32
99,1,0:24.0,J. Johnson misses 2-pt jump shot from 4 ft,,23,32
100,1,0:23.0,,Defensive rebound by B. Bass,23,32
101,1,0:23.0,,Turnover by B. Bass (bad pass; steal by A. Kirilenko),23,32
102,1,0:21.0,A. Kirilenko misses 2-pt layup from 1 ft,,23,32
103,1,0:20.0,,Defensive rebound by Team,23,32
104,1,0:20.0,J. Jordan enters the game for A. Kirilenko,,23,32
105,1,0:20.0,,T. Zeller enters the game for J. Sullinger,23,32
106,1,0:20.0,,A. Bradley enters the game for M. Thornton,23,32
107,1,0:02.0,,T. Zeller misses 2-pt layup at rim,23,32
108,1,0:01.0,Defensive rebound by J. Jordan,,23,32
109,1,0:01.0,A. Anderson misses 3-pt jump shot from 40 ft (block by E. Turner),,23,32
110,1,0:00.0,,Defensive rebound by E. Turner,23,32
111,2,11:47.0,,B. Bass misses 2-pt jump shot from 20 ft,23,32
112,2,11:47.0,Defensive rebound by Team,,23,32
113,2,11:47.0,,Loose ball foul by T. Zeller (drawn by K. Garnett),23,32
114,2,11:34.0,Turnover by J. Jack (bad pass; steal by J. Green),,23,32
115,2,11:24.0,,B. Bass makes 2-pt dunk at rim (assist by T. Zeller),23,34
116,2,11:08.0,Turnover by K. Garnett (bad pass; steal by B. Bass),,23,34
117,2,11:02.0,,Turnover by R. Rondo (traveling),23,34
118,2,10:51.0,M. Teletović makes 3-pt jump shot from 25 ft (assist by D. Williams),,26,34
119,2,10:37.0,,Turnover by B. Bass (traveling),26,34
120,2,10:29.0,M. Teletović misses 3-pt jump shot from 25 ft,,26,34
121,2,10:27.0,,Defensive rebound by R. Rondo,26,34
122,2,10:18.0,,T. Zeller makes 2-pt dunk at rim (assist by R. Rondo),26,36
123,2,10:10.0,,M. Smart enters the game for B. Bass,26,36
124,2,10:08.0,J. Jack misses 2-pt jump shot from 9 ft,,26,36
125,2,10:07.0,,Defensive rebound by T. Zeller,26,36
126,2,9:49.0,,T. Zeller makes 2-pt layup at rim (assist by R. Rondo),26,38
127,2,9:40.0,Brooklyn full timeout,,26,38
128,2,9:39.0,Turnover by A. Anderson (bad pass; steal by M. Smart),,26,38
129,2,9:35.0,,M. Smart makes 2-pt dunk at rim,26,40
130,2,9:10.0,K. Garnett misses 2-pt jump shot from 11 ft,,26,40
131,2,9:08.0,Offensive rebound by M. Teletović,,26,40
132,2,9:08.0,M. Teletović makes 2-pt tip-in at rim,,28,40
133,2,8:52.0,,J. Green misses 2-pt jump shot from 18 ft,28,40
134,2,8:51.0,Defensive rebound by M. Teletović,,28,40
135,2,8:42.0,Turnover by M. Teletović (lost ball; steal by M. Smart),,28,40
136,2,8:37.0,,A. Bradley misses 2-pt layup from 2 ft (block by D. Williams),28,40
137,2,8:35.0,Defensive rebound by D. Williams,,28,40
138,2,8:23.0,M. Teletović makes 3-pt jump shot from 22 ft (assist by D. Williams),,31,40
139,2,8:05.0,,A. Bradley makes 2-pt jump shot from 6 ft (assist by J. Green),31,42
140,2,7:43.0,J. Jack makes 2-pt jump shot from 10 ft (assist by D. Williams),,33,42
141,2,7:27.0,,R. Rondo makes 2-pt jump shot from 6 ft,33,44
142,2,7:18.0,D. Williams misses 2-pt jump shot from 18 ft,,33,44
143,2,7:16.0,,Defensive rebound by Team,33,44
144,2,7:16.0,J. Johnson enters the game for M. Teletović,,33,44
145,2,7:01.0,,T. Zeller makes 2-pt jump shot from 5 ft (assist by R. Rondo),33,46
146,2,6:46.0,J. Johnson misses 2-pt jump shot from 8 ft,,33,46
147,2,6:44.0,Offensive rebound by J. Johnson,,33,46
148,2,6:43.0,J. Johnson misses 2-pt tip-in from 2 ft,,33,46
149,2,6:41.0,,Defensive rebound by R. Rondo,33,46
150,2,6:34.0,,R. Rondo misses 3-pt jump shot from 24 ft,33,46
151,2,6:33.0,Defensive rebound by K. Garnett,,33,46
152,2,6:26.0,J. Johnson misses 3-pt jump shot from 23 ft,,33,46
153,2,6:25.0,,Defensive rebound by R. Rondo,33,46
154,2,6:18.0,,Boston full timeout,33,46
155,2,6:18.0,,M. Thornton enters the game for J. Green,33,46
156,2,6:18.0,,E. Turner enters the game for A. Bradley,33,46
157,2,6:18.0,,J. Sullinger enters the game for R. Rondo,33,46
158,2,6:18.0,,K. Olynyk enters the game for T. Zeller,33,46
159,2,6:18.0,B. Bogdanović enters the game for A. Anderson,,33,46
160,2,6:04.0,,M. Smart misses 3-pt jump shot from 24 ft,33,46
161,2,6:02.0,Defensive rebound by K. Garnett,,33,46
162,2,5:52.0,Shooting foul by K. Olynyk (drawn by J. Johnson),,33,46
163,2,5:52.0,J. Johnson misses free throw 1 of 2,,33,46
164,2,5:52.0,Offensive rebound by Team,,33,46
165,2,5:52.0,,J. Green enters the game for K. Olynyk,33,46
166,2,5:52.0,J. Johnson makes free throw 2 of 2,,34,46
167,2,5:44.0,,Turnover by E. Turner (bad pass; steal by J. Jack),34,46
168,2,5:41.0,B. Bogdanović misses 2-pt layup from 1 ft (block by M. Thornton),,34,46
169,2,5:40.0,Offensive rebound by Team,,34,46
170,2,5:27.0,J. Johnson makes 2-pt layup at rim,,36,46
171,2,5:15.0,,M. Thornton makes 2-pt jump shot from 9 ft (assist by J. Sullinger),36,48
172,2,5:01.0,J. Jack makes 2-pt jump shot from 6 ft (assist by K. Garnett),,38,48
173,2,4:39.0,,M. Thornton makes 2-pt layup from 2 ft,38,50
174,2,4:24.0,D. Williams misses 2-pt jump shot from 5 ft,,38,50
175,2,4:23.0,,Defensive rebound by J. Sullinger,38,50
176,2,4:16.0,,M. Smart misses 2-pt layup at rim,38,50
177,2,4:15.0,Defensive rebound by K. Garnett,,38,50
178,2,4:05.0,K. Garnett makes 2-pt jump shot from 5 ft (assist by B. Bogdanović),,40,50
179,2,3:50.0,,Shooting foul by B. Bogdanović (drawn by J. Green),40,50
180,2,3:50.0,,J. Green makes free throw 1 of 2,40,51
181,2,3:50.0,M. Plumlee enters the game for K. Garnett,,40,51
182,2,3:50.0,A. Anderson enters the game for B. Bogdanović,,40,51
183,2,3:50.0,,J. Green makes free throw 2 of 2,40,52
184,2,3:28.0,Personal foul by M. Thornton (drawn by A. Anderson),,40,52
185,2,3:28.0,Technical foul by Team,,40,52
186,2,3:28.0,,M. Thornton makes technical free throw,40,53
187,2,3:22.0,Turnover by M. Plumlee (3 sec),,40,53
188,2,3:04.0,,J. Sullinger makes 2-pt layup at rim (assist by J. Green),40,55
189,2,2:57.0,Personal foul by J. Green (drawn by J. Johnson),,40,55
190,2,2:57.0,Official timeout,,40,55
191,2,2:57.0,,R. Rondo enters the game for J. Green,40,55
192,2,2:49.0,D. Williams misses 2-pt layup from 1 ft (block by J. Sullinger),,40,55
193,2,2:48.0,Offensive rebound by M. Plumlee,,40,55
194,2,2:48.0,Turnover by M. Plumlee (lost ball; steal by R. Rondo),,40,55
195,2,2:27.0,,E. Turner makes 2-pt jump shot from 14 ft,40,57
196,2,2:06.0,Shooting foul by E. Turner (drawn by J. Johnson),,40,57
197,2,2:06.0,J. Johnson makes free throw 1 of 2,,41,57
198,2,2:06.0,J. Jordan enters the game for M. Plumlee,,41,57
199,2,2:06.0,J. Johnson misses free throw 2 of 2,,41,57
200,2,2:06.0,,Defensive rebound by E. Turner,41,57
201,2,1:43.0,,J. Sullinger misses 3-pt jump shot from 24 ft,41,57
202,2,1:41.0,,Offensive rebound by E. Turner,41,57
203,2,1:37.0,,M. Thornton makes 3-pt jump shot from 23 ft (assist by E. Turner),41,60
204,2,1:28.0,Offensive foul by J. Jordan (drawn by R. Rondo),,41,60
205,2,1:28.0,Turnover by J. Jordan (offensive foul),,41,60
206,2,1:14.0,,R. Rondo misses 2-pt jump shot from 5 ft,41,60
207,2,1:13.0,Defensive rebound by J. Johnson,,41,60
208,2,1:07.0,Turnover by J. Johnson (lost ball; steal by M. Smart),,41,60
209,2,0:56.0,,J. Sullinger makes 2-pt hook shot from 7 ft (assist by R. Rondo),41,62
210,2,0:45.0,D. Williams misses 2-pt layup at rim,,41,62
211,2,0:44.0,,Defensive rebound by E. Turner,41,62
212,2,0:39.0,,Shooting block foul by J. Jack (drawn by R. Rondo),41,62
213,2,0:39.0,,R. Rondo misses free throw 1 of 2,41,62
214,2,0:39.0,,Offensive rebound by Team,41,62
215,2,0:39.0,,B. Bass enters the game for M. Thornton,41,62
216,2,0:39.0,,R. Rondo misses free throw 2 of 2,41,62
217,2,0:37.0,,Offensive rebound by B. Bass,41,62
218,2,0:19.0,,E. Turner makes 2-pt layup from 1 ft,41,64
219,2,0:19.0,,Away from play foul by A. Anderson (drawn by J. Sullinger),41,64
220,2,0:19.0,,J. Sullinger makes free throw 1 of 1,41,65
221,2,0:01.0,J. Johnson misses 2-pt layup at rim,,41,65
222,2,0:01.0,,Defensive rebound by M. Smart,41,65
223,2,0:01.0,,Personal foul by J. Jordan (drawn by M. Smart),41,65
224,2,0:01.0,,M. Smart makes free throw 1 of 2,41,66
225,2,0:01.0,,M. Smart makes free throw 2 of 2,41,67
226,3,11:45.0,,K. Olynyk misses 2-pt jump shot from 3 ft,41,67
227,3,11:44.0,Defensive rebound by K. Garnett,,41,67
228,3,11:22.0,D. Williams makes 2-pt jump shot from 19 ft,,43,67
229,3,11:06.0,,A. Bradley misses 2-pt layup at rim (block by B. Bogdanović),43,67
230,3,11:05.0,Defensive rebound by J. Johnson,,43,67
231,3,10:59.0,J. Johnson misses 2-pt jump shot from 8 ft,,43,67
232,3,10:58.0,Offensive rebound by J. Johnson,,43,67
233,3,10:53.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by J. Johnson),,46,67
234,3,10:36.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by J. Sullinger),46,69
235,3,10:28.0,D. Williams makes 2-pt jump shot from 21 ft,,48,69
236,3,10:15.0,,A. Bradley misses 3-pt jump shot from 24 ft,48,69
237,3,10:14.0,Defensive rebound by M. Plumlee,,48,69
238,3,10:02.0,J. Johnson misses 3-pt jump shot from 23 ft,,48,69
239,3,10:00.0,,Defensive rebound by R. Rondo,48,69
240,3,9:55.0,,K. Olynyk makes 2-pt layup at rim (assist by R. Rondo),48,71
241,3,9:31.0,M. Plumlee makes 2-pt hook shot from 8 ft,,50,71
242,3,9:17.0,,Shooting foul by M. Plumlee (drawn by J. Sullinger),50,71
243,3,9:17.0,,J. Sullinger makes free throw 1 of 2,50,72
244,3,9:17.0,,J. Sullinger misses free throw 2 of 2,50,72
245,3,9:16.0,Defensive rebound by J. Johnson,,50,72
246,3,9:10.0,Offensive foul by K. Garnett (drawn by A. Bradley),,50,72
247,3,9:10.0,Turnover by K. Garnett (offensive foul),,50,72
248,3,9:00.0,,J. Green misses 2-pt layup at rim (block by M. Plumlee),50,72
249,3,8:59.0,Defensive rebound by K. Garnett,,50,72
250,3,8:54.0,M. Plumlee makes 2-pt dunk at rim (assist by J. Johnson),,52,72
251,3,8:35.0,,J. Green makes 3-pt jump shot from 25 ft,52,75
252,3,8:23.0,K. Garnett makes 2-pt jump shot from 19 ft (assist by D. Williams),,54,75
253,3,8:10.0,,Personal foul by M. Plumlee (drawn by K. Olynyk),54,75
254,3,8:10.0,J. Jordan enters the game for M. Plumlee,,54,75
255,3,8:01.0,,J. Green misses 2-pt jump shot from 16 ft,54,75
256,3,7:59.0,Defensive rebound by K. Garnett,,54,75
257,3,7:48.0,D. Williams makes 2-pt jump shot from 17 ft,,56,75
258,3,7:48.0,,Boston full timeout,56,75
259,3,7:39.0,,R. Rondo makes 2-pt jump shot from 7 ft,56,77
260,3,7:20.0,D. Williams makes 2-pt jump shot from 18 ft (assist by J. Johnson),,58,77
261,3,7:08.0,,Turnover by R. Rondo (bad pass; steal by D. Williams),58,77
262,3,7:01.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,58,77
263,3,7:00.0,Offensive rebound by J. Jordan,,58,77
264,3,6:55.0,J. Johnson misses 3-pt jump shot from 24 ft,,58,77
265,3,6:54.0,,Defensive rebound by J. Sullinger,58,77
266,3,6:34.0,,R. Rondo makes 2-pt layup at rim,58,79
267,3,6:18.0,K. Garnett makes 2-pt jump shot from 18 ft (assist by D. Williams),,60,79
268,3,6:03.0,,R. Rondo makes 2-pt jump shot from 14 ft,60,81
269,3,5:45.0,K. Garnett misses 2-pt jump shot from 19 ft,,60,81
270,3,5:44.0,,Defensive rebound by R. Rondo,60,81
271,3,5:34.0,,R. Rondo makes 3-pt jump shot from 25 ft,60,84
272,3,5:26.0,Brooklyn full timeout,,60,84
273,3,5:26.0,,M. Smart enters the game for A. Bradley,60,84
274,3,5:26.0,M. Teletović enters the game for K. Garnett,,60,84
275,3,5:13.0,J. Johnson makes 2-pt layup at rim,,62,84
276,3,4:54.0,,J. Sullinger misses 3-pt jump shot from 25 ft,62,84
277,3,4:53.0,Defensive rebound by D. Williams,,62,84
278,3,4:39.0,Turnover by D. Williams (lost ball; steal by J. Green),,62,84
279,3,4:33.0,,K. Olynyk makes 2-pt layup at rim (assist by R. Rondo),62,86
280,3,4:16.0,Def 3 sec tech foul by K. Olynyk,,62,86
281,3,4:16.0,A. Kirilenko enters the game for J. Jordan,,62,86
282,3,4:16.0,,B. Bass enters the game for J. Sullinger,62,86
283,3,4:16.0,D. Williams makes technical free throw,,63,86
284,3,4:16.0,,E. Turner enters the game for R. Rondo,63,86
285,3,4:05.0,J. Johnson misses 2-pt jump shot from 15 ft,,63,86
286,3,4:04.0,,Defensive rebound by E. Turner,63,86
287,3,3:50.0,,B. Bass makes 2-pt layup at rim (assist by E. Turner),63,88
288,3,3:27.0,J. Johnson misses 2-pt layup at rim,,63,88
289,3,3:25.0,Offensive rebound by M. Teletović,,63,88
290,3,3:24.0,M. Teletović makes 2-pt layup at rim,,65,88
291,3,3:20.0,,Shooting foul by J. Johnson (drawn by J. Green),65,88
292,3,3:20.0,,J. Green makes free throw 1 of 2,65,89
293,3,3:20.0,,J. Green misses free throw 2 of 2,65,89
294,3,3:19.0,,Offensive rebound by K. Olynyk,65,89
295,3,3:16.0,,K. Olynyk misses 2-pt layup at rim (block by M. Teletović),65,89
296,3,3:15.0,,Offensive rebound by M. Smart,65,89
297,3,3:10.0,,E. Turner makes 2-pt jump shot from 15 ft (assist by J. Green),65,91
298,3,2:51.0,D. Williams misses 3-pt jump shot from 25 ft,,65,91
299,3,2:50.0,Offensive rebound by Team,,65,91
300,3,2:50.0,,Loose ball foul by E. Turner (drawn by B. Bogdanović),65,91
301,3,2:50.0,J. Jack enters the game for D. Williams,,65,91
302,3,2:50.0,Turnover by B. Bogdanović (traveling),,65,91
303,3,2:31.0,,E. Turner makes 2-pt jump shot from 19 ft,65,93
304,3,2:31.0,,Shooting foul by B. Bogdanović (drawn by E. Turner),65,93
305,3,2:31.0,,E. Turner misses free throw 1 of 1,65,93
306,3,2:29.0,Defensive rebound by A. Kirilenko,,65,93
307,3,2:19.0,Personal foul by M. Smart (drawn by J. Jack),,65,93
308,3,2:10.0,M. Teletović makes 2-pt jump shot from 6 ft,,67,93
309,3,1:56.0,,J. Green makes 2-pt jump shot from 5 ft (assist by K. Olynyk),67,95
310,3,1:48.0,J. Jack misses 2-pt jump shot from 7 ft,,67,95
311,3,1:47.0,,Defensive rebound by K. Olynyk,67,95
312,3,1:26.0,,B. Bass misses 2-pt layup from 1 ft (block by M. Teletović),67,95
313,3,1:25.0,,Offensive rebound by Team,67,95
314,3,1:23.0,,Turnover by Team (shot clock),67,95
315,3,1:11.0,J. Johnson makes 3-pt jump shot from 23 ft (assist by J. Jack),,70,95
316,3,0:52.0,,M. Smart makes 3-pt jump shot from 24 ft (assist by E. Turner),70,98
317,3,0:52.0,,Shooting foul by J. Johnson (drawn by M. Smart),70,98
318,3,0:52.0,,M. Thornton enters the game for J. Green,70,98
319,3,0:52.0,,M. Smart makes free throw 1 of 1,70,99
320,3,0:42.0,Shooting foul by M. Smart (drawn by A. Kirilenko),,70,99
321,3,0:42.0,A. Kirilenko makes free throw 1 of 2,,71,99
322,3,0:42.0,A. Kirilenko makes free throw 2 of 2,,72,99
323,3,0:33.0,,M. Thornton misses 2-pt jump shot from 16 ft,72,99
324,3,0:30.0,Defensive rebound by Team,,72,99
325,3,0:22.0,Turnover by M. Teletović (traveling),,72,99
326,3,0:00.0,,K. Olynyk makes 2-pt jump shot from 14 ft,72,101
327,4,11:51.0,Personal foul by A. Bradley (drawn by D. Williams),,72,101
328,4,11:46.0,M. Teletović makes 2-pt jump shot from 21 ft (assist by D. Williams),,74,101
329,4,11:32.0,,B. Bass misses 3-pt jump shot from 22 ft,74,101
330,4,11:31.0,Defensive rebound by J. Jack,,74,101
331,4,11:25.0,J. Jack makes 2-pt layup at rim,,76,101
332,4,11:12.0,,Turnover by E. Turner (bad pass; steal by J. Jack),76,101
333,4,11:07.0,J. Jack makes 2-pt jump shot from 16 ft,,78,101
334,4,10:48.0,,E. Turner misses 2-pt jump shot from 12 ft,78,101
335,4,10:47.0,Defensive rebound by M. Teletović,,78,101
336,4,10:34.0,D. Williams makes 2-pt layup at rim,,80,101
337,4,10:12.0,,J. Sullinger makes 2-pt layup at rim,80,103
338,4,10:01.0,Shooting foul by M. Thornton (drawn by C. Jefferson),,80,103
339,4,10:01.0,C. Jefferson misses free throw 1 of 2,,80,103
340,4,10:01.0,Offensive rebound by Team,,80,103
341,4,10:01.0,,R. Rondo enters the game for E. Turner,80,103
342,4,10:01.0,C. Jefferson makes free throw 2 of 2,,81,103
343,4,9:42.0,,M. Thornton misses 3-pt jump shot from 24 ft,81,103
344,4,9:41.0,Defensive rebound by J. Jack,,81,103
345,4,9:32.0,A. Anderson misses 3-pt jump shot from 23 ft,,81,103
346,4,9:31.0,Offensive rebound by C. Jefferson,,81,103
347,4,9:28.0,C. Jefferson makes 2-pt layup from 1 ft,,83,103
348,4,9:18.0,,Turnover by R. Rondo (bad pass; steal by D. Williams),83,103
349,4,9:12.0,Shooting foul by A. Bradley (drawn by C. Jefferson),,83,103
350,4,9:12.0,C. Jefferson misses free throw 1 of 2,,83,103
351,4,9:12.0,Offensive rebound by Team,,83,103
352,4,9:12.0,,J. Green enters the game for M. Thornton,83,103
353,4,9:12.0,C. Jefferson makes free throw 2 of 2,,84,103
354,4,9:01.0,,A. Bradley misses 2-pt jump shot from 18 ft,84,103
355,4,8:58.0,Defensive rebound by Team,,84,103
356,4,8:58.0,Official timeout,,84,103
357,4,8:45.0,D. Williams misses 2-pt jump shot from 6 ft,,84,103
358,4,8:44.0,,Defensive rebound by R. Rondo,84,103
359,4,8:34.0,,J. Sullinger misses 2-pt jump shot from 3 ft,84,103
360,4,8:33.0,Defensive rebound by Team,,84,103
361,4,8:33.0,Personal foul by J. Sullinger (drawn by M. Teletović),,84,103
362,4,8:17.0,Turnover by D. Williams (bad pass; steal by B. Bass),,84,103
363,4,8:15.0,,Turnover by B. Bass (step out of bounds),84,103
364,4,8:15.0,,M. Smart enters the game for B. Bass,84,103
365,4,8:11.0,Turnover by D. Williams (lost ball; steal by M. Smart),,84,103
366,4,8:06.0,,M. Smart makes 2-pt layup from 1 ft,84,105
367,4,7:56.0,Shooting foul by J. Green (drawn by D. Williams),,84,105
368,4,7:56.0,D. Williams makes free throw 1 of 2,,85,105
369,4,7:56.0,D. Williams makes free throw 2 of 2,,86,105
370,4,7:48.0,,Shooting foul by C. Jefferson (drawn by J. Green),86,105
371,4,7:48.0,,J. Green makes free throw 1 of 2,86,106
372,4,7:48.0,,K. Olynyk enters the game for J. Sullinger,86,106
373,4,7:48.0,,J. Green misses free throw 2 of 2,86,106
374,4,7:47.0,Defensive rebound by C. Jefferson,,86,106
375,4,7:34.0,M. Teletović makes 3-pt jump shot from 25 ft (assist by A. Anderson),,89,106
376,4,7:13.0,,J. Green misses 2-pt jump shot from 5 ft,89,106
377,4,7:12.0,,Offensive rebound by Team,89,106
378,4,7:03.0,,M. Smart misses 3-pt jump shot from 22 ft,89,106
379,4,7:02.0,,Offensive rebound by K. Olynyk,89,106
380,4,6:50.0,,R. Rondo makes 2-pt jump shot from 19 ft,89,108
381,4,6:29.0,M. Teletović makes 3-pt jump shot from 26 ft (assist by D. Williams),,92,108
382,4,6:08.0,,A. Bradley makes 2-pt layup at rim (assist by R. Rondo),92,110
383,4,6:03.0,Personal block foul by R. Rondo (drawn by A. Anderson),,92,110
