,QUARTER,TIME_REMAINING,ATLANTA_ACTION,PHOENIX_ACTION,ATLANTA_SCORE,PHOENIX_SCORE
29,1,7:45.0,P. Millsap makes 3-pt jump shot from 25 ft,,11,9
30,1,7:30.0,,Turnover by M. Morris (lost ball; steal by P. Millsap),11,9
31,1,7:28.0,Turnover by D. Carroll (bad pass; steal by E. Bledsoe),,11,9
32,1,7:24.0,,M. Morris makes 2-pt dunk at rim (assist by E. Bledsoe),11,11
33,1,7:02.0,J. Teague makes 2-pt layup from 1 ft,,13,11
34,1,6:50.0,,P. Tucker makes 3-pt jump shot from 22 ft (assist by E. Bledsoe),13,14
35,1,6:37.0,J. Teague makes 2-pt jump shot from 8 ft,,15,14
36,1,6:08.0,,M. Morris misses 3-pt jump shot from 24 ft,15,14
37,1,6:08.0,,Offensive rebound by M. Morris,15,14
38,1,6:04.0,,M. Morris misses 2-pt layup from 2 ft,15,14
39,1,6:03.0,Defensive rebound by P. Millsap,,15,14
40,1,5:56.0,J. Teague misses 3-pt jump shot from 23 ft,,15,14
41,1,5:55.0,Offensive rebound by D. Carroll,,15,14
42,1,5:45.0,J. Teague misses 2-pt jump shot from 6 ft,,15,14
43,1,5:44.0,,Defensive rebound by A. Len,15,14
44,1,5:40.0,,E. Bledsoe makes 2-pt layup at rim,15,16
45,1,5:40.0,,Shooting foul by K. Korver (drawn by E. Bledsoe),15,16
46,1,5:40.0,,Phoenix full timeout,15,16
47,1,5:40.0,P. Antić enters the game for A. Horford,,15,16
48,1,5:40.0,,E. Bledsoe makes free throw 1 of 1,15,17
49,1,5:23.0,P. Millsap makes 2-pt jump shot from 3 ft (assist by J. Teague),,17,17
50,1,5:07.0,,Turnover by E. Bledsoe (bad pass; steal by J. Teague),17,17
51,1,5:02.0,D. Carroll makes 2-pt layup from 1 ft (assist by J. Teague),,19,17
52,1,4:54.0,,M. Morris makes 2-pt layup at rim,19,19
53,1,4:34.0,P. Millsap misses 2-pt jump shot from 18 ft,,19,19
54,1,4:33.0,,Defensive rebound by P. Tucker,19,19
55,1,4:21.0,,M. Morris misses 3-pt jump shot from 24 ft,19,19
56,1,4:21.0,Defensive rebound by K. Korver,,19,19
57,1,4:11.0,Shooting foul by A. Len (drawn by P. Antić),,19,19
58,1,4:11.0,P. Antić misses free throw 1 of 2,,19,19
59,1,4:11.0,Offensive rebound by Team,,19,19
60,1,4:11.0,D. Schröder enters the game for J. Teague,,19,19
61,1,4:11.0,K. Bazemore enters the game for K. Korver,,19,19
62,1,4:11.0,,T. Warren enters the game for P. Tucker,19,19
63,1,4:11.0,,M. Thornton enters the game for M. Morris,19,19
64,1,4:11.0,P. Antić makes free throw 2 of 2,,20,19
65,1,3:51.0,,M. Morris misses 2-pt jump shot from 20 ft,20,19
66,1,3:50.0,Defensive rebound by P. Antić,,20,19
67,1,3:41.0,D. Schröder makes 2-pt layup at rim,,22,19
68,1,3:36.0,,Turnover by E. Bledsoe (offensive foul),22,19
69,1,3:36.0,Offensive charge foul by E. Bledsoe (drawn by P. Antić),,22,19
70,1,3:36.0,,A. Goodwin enters the game for E. Bledsoe,22,19
71,1,3:11.0,D. Schröder misses 2-pt jump shot from 21 ft (block by A. Goodwin),,22,19
72,1,3:10.0,Offensive rebound by Team,,22,19
73,1,3:10.0,Turnover by Team (shot clock),,22,19
74,1,2:53.0,,Turnover by M. Morris (bad pass; steal by P. Millsap),22,19
75,1,2:50.0,P. Millsap makes 2-pt dunk at rim,,24,19
76,1,2:34.0,,M. Morris makes 2-pt layup at rim,24,21
77,1,2:34.0,,Shooting foul by D. Carroll (drawn by M. Morris),24,21
78,1,2:34.0,Atlanta full timeout,,24,21
79,1,2:34.0,,B. Wright enters the game for A. Len,24,21
80,1,2:34.0,K. Korver enters the game for D. Carroll,,24,21
81,1,2:34.0,,M. Morris misses free throw 1 of 1,24,21
82,1,2:33.0,Defensive rebound by K. Bazemore,,24,21
83,1,2:20.0,P. Antić makes 2-pt layup from 1 ft (assist by P. Millsap),,26,21
84,1,1:56.0,,M. Morris makes 2-pt layup from 1 ft (assist by A. Goodwin),26,23
85,1,1:50.0,K. Bazemore misses 2-pt layup from 1 ft,,26,23
86,1,1:48.0,,Defensive rebound by T. Warren,26,23
87,1,1:40.0,,Personal foul by P. Millsap (drawn by A. Goodwin),26,23
88,1,1:40.0,A. Horford enters the game for P. Millsap,,26,23
89,1,1:28.0,,M. Thornton misses 2-pt jump shot from 19 ft,26,23
90,1,1:27.0,Defensive rebound by K. Korver,,26,23
91,1,1:23.0,K. Korver makes 2-pt dunk at rim,,28,23
92,1,1:06.0,,T. Warren misses 2-pt jump shot from 7 ft,28,23
93,1,1:05.0,Defensive rebound by D. Schröder,,28,23
94,1,0:55.0,D. Schröder misses 2-pt jump shot from 18 ft,,28,23
95,1,0:54.0,,Defensive rebound by A. Goodwin,28,23
96,1,0:31.0,,M. Thornton misses 3-pt jump shot from 24 ft,28,23
97,1,0:30.0,Defensive rebound by P. Antić,,28,23
98,1,0:04.0,A. Horford misses 2-pt jump shot from 20 ft,,28,23
99,1,0:03.0,Offensive rebound by P. Antić,,28,23
100,1,0:01.0,P. Antić misses 2-pt layup from 1 ft (block by B. Wright),,28,23
101,1,0:01.0,,Defensive rebound by B. Wright,28,23
102,1,0:00.0,,T. Warren misses 3-pt jump shot from 40 ft,28,23
103,1,0:00.0,,Offensive rebound by Team,28,23
104,2,11:48.0,Turnover by D. Schröder (bad pass; steal by B. Wright),,28,23
105,2,11:32.0,,T. Warren makes 2-pt jump shot from 3 ft (assist by M. Morris),28,25
106,2,11:18.0,Def 3 sec tech foul by B. Wright,,28,25
107,2,11:18.0,K. Korver makes technical free throw,,29,25
108,2,11:12.0,Shooting foul by M. Morris (drawn by D. Schröder),,29,25
109,2,11:12.0,D. Schröder makes free throw 1 of 2,,30,25
110,2,11:12.0,D. Schröder misses free throw 2 of 2,,30,25
111,2,11:11.0,,Defensive rebound by A. Goodwin,30,25
112,2,10:53.0,,A. Goodwin misses 2-pt jump shot from 19 ft,30,25
113,2,10:52.0,Defensive rebound by A. Horford,,30,25
114,2,10:41.0,P. Antić makes 3-pt jump shot from 25 ft (assist by D. Schröder),,33,25
115,2,10:22.0,,A. Goodwin makes 3-pt jump shot from 23 ft (assist by T. Warren),33,28
116,2,10:01.0,Turnover by D. Schröder (bad pass; steal by M. Morris),,33,28
117,2,9:50.0,Offensive charge foul by T. Warren (drawn by K. Bazemore),,33,28
118,2,9:50.0,,Turnover by T. Warren (offensive foul),33,28
119,2,9:50.0,,M. Morris enters the game for M. Morris,33,28
120,2,9:50.0,,P. Tucker enters the game for T. Warren,33,28
121,2,9:32.0,A. Horford misses 2-pt jump shot from 17 ft,,33,28
122,2,9:31.0,,Defensive rebound by A. Goodwin,33,28
123,2,9:15.0,,P. Tucker misses 2-pt jump shot from 8 ft,33,28
124,2,9:12.0,,Offensive rebound by P. Tucker,33,28
125,2,9:10.0,,Turnover by P. Tucker (bad pass; steal by K. Bazemore),33,28
126,2,8:58.0,A. Horford makes 2-pt layup from 1 ft (assist by D. Schröder),,35,28
127,2,8:39.0,,M. Morris makes 2-pt jump shot from 16 ft,35,30
128,2,8:20.0,Personal foul by B. Wright (drawn by A. Horford),,35,30
129,2,8:20.0,Official timeout,,35,30
130,2,8:20.0,E. Brand enters the game for P. Antić,,35,30
131,2,8:20.0,,E. Bledsoe enters the game for M. Thornton,35,30
132,2,8:12.0,D. Schröder makes 2-pt jump shot from 19 ft,,37,30
133,2,7:49.0,,M. Morris misses 2-pt jump shot from 20 ft,37,30
134,2,7:48.0,Defensive rebound by D. Schröder,,37,30
135,2,7:28.0,Shooting foul by M. Morris (drawn by A. Horford),,37,30
136,2,7:28.0,A. Horford makes free throw 1 of 2,,38,30
137,2,7:28.0,J. Teague enters the game for K. Korver,,38,30
138,2,7:28.0,D. Carroll enters the game for K. Bazemore,,38,30
139,2,7:28.0,A. Horford makes free throw 2 of 2,,39,30
140,2,7:06.0,,B. Wright misses 2-pt jump shot from 6 ft,39,30
141,2,7:04.0,,Offensive rebound by A. Goodwin,39,30
142,2,7:04.0,,A. Goodwin misses 2-pt tip-in from 1 ft,39,30
143,2,7:04.0,,Offensive rebound by A. Goodwin,39,30
144,2,7:04.0,,Shooting foul by A. Horford (drawn by A. Goodwin),39,30
145,2,7:04.0,,A. Goodwin makes free throw 1 of 2,39,31
146,2,7:04.0,,A. Len enters the game for B. Wright,39,31
147,2,7:04.0,P. Millsap enters the game for A. Horford,,39,31
148,2,7:04.0,,A. Goodwin makes free throw 2 of 2,39,32
149,2,6:47.0,E. Brand misses 2-pt jump shot from 9 ft,,39,32
150,2,6:46.0,,Defensive rebound by Team,39,32
151,2,6:46.0,,Personal foul by D. Schröder (drawn by M. Morris),39,32
152,2,6:33.0,,E. Bledsoe makes 3-pt jump shot from 25 ft,39,35
153,2,6:14.0,Turnover by P. Millsap (traveling),,39,35
154,2,6:01.0,,M. Morris misses 3-pt jump shot from 24 ft,39,35
155,2,6:00.0,Defensive rebound by D. Schröder,,39,35
156,2,5:48.0,P. Millsap misses 3-pt jump shot from 25 ft,,39,35
157,2,5:47.0,,Defensive rebound by P. Tucker,39,35
158,2,5:39.0,,Shooting foul by E. Brand (drawn by E. Bledsoe),39,35
159,2,5:39.0,,Phoenix full timeout,39,35
160,2,5:39.0,,E. Bledsoe makes free throw 1 of 2,39,36
161,2,5:39.0,,E. Bledsoe makes free throw 2 of 2,39,37
162,2,5:26.0,Offensive foul by E. Brand (drawn by A. Goodwin),,39,37
163,2,5:26.0,Turnover by E. Brand (offensive foul),,39,37
164,2,5:16.0,,Personal foul by E. Brand (drawn by A. Len),39,37
165,2,5:00.0,,A. Goodwin makes 3-pt jump shot from 24 ft (assist by M. Morris),39,40
166,2,4:45.0,J. Teague misses 2-pt jump shot from 11 ft,,39,40
167,2,4:44.0,,Defensive rebound by M. Morris,39,40
168,2,4:28.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,39,40
169,2,4:27.0,,Offensive rebound by A. Len,39,40
170,2,4:22.0,,E. Bledsoe misses 2-pt layup from 1 ft (block by E. Brand),39,40
171,2,4:21.0,,Offensive rebound by M. Morris,39,40
172,2,4:19.0,,M. Morris misses 2-pt layup from 1 ft (block by P. Millsap),39,40
173,2,4:18.0,Defensive rebound by D. Schröder,,39,40
174,2,4:17.0,D. Carroll makes 2-pt layup from 1 ft (assist by D. Schröder),,41,40
175,2,4:17.0,Shooting foul by A. Goodwin (drawn by D. Carroll),,41,40
176,2,4:17.0,A. Horford enters the game for E. Brand,,41,40
177,2,4:17.0,D. Carroll makes free throw 1 of 1,,42,40
178,2,3:59.0,,M. Morris misses 2-pt jump shot from 4 ft,42,40
179,2,3:58.0,Defensive rebound by P. Millsap,,42,40
180,2,3:45.0,D. Schröder misses 3-pt jump shot from 24 ft,,42,40
181,2,3:45.0,,Defensive rebound by P. Tucker,42,40
182,2,3:33.0,,A. Goodwin misses 2-pt layup from 2 ft,42,40
183,2,3:32.0,Defensive rebound by D. Carroll,,42,40
184,2,3:27.0,D. Carroll misses 2-pt layup from 1 ft,,42,40
185,2,3:26.0,,Defensive rebound by P. Tucker,42,40
186,2,3:22.0,,Personal foul by J. Teague (drawn by A. Goodwin),42,40
187,2,3:22.0,,A. Goodwin misses free throw 1 of 2,42,40
188,2,3:22.0,,Offensive rebound by Team,42,40
189,2,3:22.0,,A. Goodwin makes free throw 2 of 2,42,41
190,2,3:22.0,Atlanta full timeout,,42,41
191,2,3:22.0,K. Korver enters the game for D. Schröder,,42,41
192,2,3:22.0,,M. Morris enters the game for A. Goodwin,42,41
193,2,3:06.0,K. Korver misses 2-pt jump shot from 10 ft,,42,41
194,2,3:05.0,,Defensive rebound by M. Morris,42,41
195,2,2:46.0,,M. Morris misses 2-pt jump shot from 17 ft,42,41
196,2,2:45.0,Defensive rebound by A. Horford,,42,41
197,2,2:34.0,P. Millsap misses 3-pt jump shot from 24 ft,,42,41
198,2,2:33.0,,Defensive rebound by P. Tucker,42,41
199,2,2:28.0,,M. Morris makes 2-pt layup from 2 ft (assist by P. Tucker),42,43
200,2,2:10.0,P. Millsap makes 2-pt layup from 1 ft (assist by J. Teague),,44,43
201,2,1:48.0,,Phoenix full timeout,44,43
202,2,1:47.0,,Turnover by P. Tucker (bad pass),44,43
203,2,1:35.0,A. Horford makes 2-pt jump shot from 14 ft (assist by J. Teague),,46,43
204,2,1:13.0,,E. Bledsoe makes 2-pt layup from 1 ft,46,45
205,2,1:06.0,J. Teague makes 2-pt layup from 1 ft,,48,45
206,2,0:58.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),48,48
207,2,0:44.0,J. Teague misses 2-pt layup at rim,,48,48
208,2,0:43.0,,Defensive rebound by A. Len,48,48
209,2,0:38.0,,Shooting foul by A. Horford (drawn by M. Morris),48,48
210,2,0:38.0,,M. Morris misses free throw 1 of 2,48,48
211,2,0:38.0,,Offensive rebound by Team,48,48
212,2,0:38.0,,A. Goodwin enters the game for A. Len,48,48
213,2,0:38.0,,M. Thornton enters the game for E. Bledsoe,48,48
214,2,0:38.0,D. Schröder enters the game for J. Teague,,48,48
215,2,0:38.0,,M. Morris makes free throw 2 of 2,48,49
216,2,0:30.0,Turnover by D. Schröder (lost ball; steal by M. Morris),,48,49
217,2,0:25.0,,Shooting foul by A. Horford (drawn by P. Tucker),48,49
218,2,0:25.0,,P. Tucker misses free throw 1 of 2,48,49
219,2,0:25.0,,Offensive rebound by Team,48,49
220,2,0:25.0,,P. Tucker makes free throw 2 of 2,48,50
221,2,0:03.0,P. Millsap misses 2-pt jump shot from 8 ft,,48,50
222,2,0:02.0,,Defensive rebound by M. Morris,48,50
223,2,0:00.0,,M. Morris misses 3-pt jump shot from 40 ft,48,50
224,2,0:00.0,,Offensive rebound by Team,48,50
225,3,11:38.0,K. Korver makes 2-pt jump shot from 18 ft (assist by P. Millsap),,50,50
226,3,11:27.0,,M. Morris misses 3-pt jump shot from 24 ft,50,50
227,3,11:26.0,Defensive rebound by D. Carroll,,50,50
228,3,11:07.0,P. Millsap misses 2-pt jump shot from 6 ft,,50,50
229,3,11:06.0,Offensive rebound by P. Millsap,,50,50
230,3,11:03.0,P. Millsap misses 2-pt layup at rim,,50,50
231,3,11:03.0,,Defensive rebound by M. Morris,50,50
232,3,10:55.0,,M. Morris makes 3-pt jump shot from 23 ft (assist by M. Morris),50,53
233,3,10:43.0,A. Horford misses 2-pt jump shot from 8 ft,,50,53
234,3,10:42.0,,Defensive rebound by A. Len,50,53
235,3,10:24.0,,Personal foul by P. Millsap (drawn by A. Len),50,53
236,3,10:10.0,,M. Morris misses 2-pt jump shot from 6 ft (block by K. Korver),50,53
237,3,10:08.0,Defensive rebound by P. Millsap,,50,53
238,3,10:04.0,Turnover by P. Millsap (bad pass; steal by M. Morris),,50,53
239,3,9:48.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),50,56
240,3,9:33.0,Turnover by P. Millsap (traveling),,50,56
241,3,9:17.0,,P. Tucker misses 3-pt jump shot from 23 ft,50,56
242,3,9:16.0,Defensive rebound by P. Millsap,,50,56
243,3,9:05.0,A. Horford misses 2-pt jump shot from 15 ft,,50,56
244,3,9:04.0,,Defensive rebound by M. Morris,50,56
245,3,8:49.0,,E. Bledsoe makes 3-pt jump shot from 26 ft,50,59
246,3,8:28.0,J. Teague misses 2-pt jump shot from 5 ft (block by M. Morris),,50,59
247,3,8:26.0,,Defensive rebound by A. Len,50,59
248,3,8:24.0,,M. Morris makes 2-pt layup from 1 ft (assist by E. Bledsoe),50,61
249,3,8:24.0,Atlanta full timeout,,50,61
250,3,8:04.0,A. Horford misses 2-pt layup from 2 ft,,50,61
251,3,8:03.0,Offensive rebound by P. Millsap,,50,61
252,3,8:01.0,Personal foul by M. Morris (drawn by P. Millsap),,50,61
253,3,7:45.0,P. Millsap makes 2-pt jump shot from 9 ft,,52,61
254,3,7:19.0,,Shooting foul by A. Horford (drawn by A. Len),52,61
255,3,7:19.0,,A. Len misses free throw 1 of 2,52,61
256,3,7:19.0,,Offensive rebound by Team,52,61
257,3,7:19.0,P. Antić enters the game for A. Horford,,52,61
258,3,7:19.0,,A. Len misses free throw 2 of 2,52,61
259,3,7:18.0,Defensive rebound by P. Millsap,,52,61
260,3,7:00.0,D. Carroll makes 2-pt layup from 2 ft,,54,61
261,3,6:46.0,,A. Len misses 2-pt layup from 1 ft (block by K. Korver),54,61
262,3,6:45.0,,Offensive rebound by M. Morris,54,61
263,3,6:42.0,,M. Morris makes 2-pt jump shot from 16 ft,54,63
264,3,6:21.0,J. Teague makes 2-pt layup at rim,,56,63
265,3,5:56.0,,Shooting foul by P. Millsap (drawn by M. Morris),56,63
266,3,5:56.0,,M. Morris makes free throw 1 of 2,56,64
267,3,5:56.0,,B. Wright enters the game for A. Len,56,64
268,3,5:56.0,,M. Morris makes free throw 2 of 2,56,65
269,3,5:46.0,J. Teague misses 2-pt hook shot from 3 ft,,56,65
270,3,5:45.0,,Defensive rebound by E. Bledsoe,56,65
271,3,5:41.0,,Turnover by E. Bledsoe (bad pass; steal by D. Carroll),56,65
272,3,5:35.0,D. Carroll makes 2-pt layup from 1 ft (assist by K. Korver),,58,65
273,3,5:23.0,,E. Bledsoe misses 2-pt jump shot from 22 ft,58,65
274,3,5:22.0,Defensive rebound by D. Carroll,,58,65
275,3,5:12.0,Personal foul by E. Bledsoe (drawn by J. Teague),,58,65
276,3,5:12.0,,T. Warren enters the game for M. Morris,58,65
277,3,5:12.0,K. Bazemore enters the game for K. Korver,,58,65
278,3,5:12.0,,A. Goodwin enters the game for E. Bledsoe,58,65
279,3,5:00.0,J. Teague misses 2-pt layup from 2 ft,,58,65
280,3,4:59.0,,Defensive rebound by A. Goodwin,58,65
281,3,4:57.0,,Personal foul by D. Carroll (drawn by A. Goodwin),58,65
282,3,4:57.0,D. Schröder enters the game for J. Teague,,58,65
283,3,4:44.0,,Turnover by P. Tucker (step out of bounds),58,65
284,3,4:31.0,K. Bazemore makes 2-pt dunk at rim (assist by P. Millsap),,60,65
285,3,4:15.0,,M. Morris makes 2-pt jump shot from 13 ft,60,67
286,3,4:00.0,P. Antić misses 3-pt jump shot from 24 ft,,60,67
287,3,3:59.0,,Defensive rebound by M. Morris,60,67
288,3,3:47.0,,M. Morris misses 2-pt layup from 2 ft,60,67
289,3,3:46.0,Defensive rebound by P. Millsap,,60,67
290,3,3:39.0,D. Carroll misses 2-pt jump shot from 7 ft,,60,67
291,3,3:38.0,,Defensive rebound by P. Tucker,60,67
292,3,3:33.0,,P. Tucker misses 2-pt jump shot from 3 ft (block by P. Millsap),60,67
293,3,3:33.0,,Offensive rebound by Team,60,67
294,3,3:28.0,,Shooting foul by P. Millsap (drawn by M. Morris),60,67
295,3,3:28.0,,M. Morris makes free throw 1 of 2,60,68
296,3,3:28.0,,M. Thornton enters the game for P. Tucker,60,68
297,3,3:28.0,,M. Morris makes free throw 2 of 2,60,69
298,3,3:08.0,P. Antić misses 2-pt jump shot from 8 ft,,60,69
299,3,3:07.0,,Defensive rebound by B. Wright,60,69
300,3,3:02.0,,B. Wright makes 2-pt dunk at rim (assist by A. Goodwin),60,71
301,3,2:53.0,Atlanta full timeout,,60,71
302,3,2:53.0,,Phoenix full timeout,60,71
303,3,2:53.0,E. Brand enters the game for D. Carroll,,60,71
304,3,2:53.0,K. Korver enters the game for P. Millsap,,60,71
305,3,2:36.0,K. Bazemore makes 2-pt layup from 2 ft,,62,71
306,3,2:16.0,,A. Goodwin misses 2-pt layup from 2 ft,62,71
307,3,2:15.0,Defensive rebound by K. Korver,,62,71
308,3,2:07.0,K. Korver makes 3-pt jump shot from 25 ft (assist by D. Schröder),,65,71
309,3,1:47.0,,A. Goodwin misses 3-pt jump shot from 25 ft,65,71
310,3,1:46.0,,Offensive rebound by M. Thornton,65,71
311,3,1:36.0,,M. Thornton misses 3-pt jump shot from 24 ft,65,71
312,3,1:35.0,Defensive rebound by P. Antić,,65,71
313,3,1:14.0,P. Antić misses 3-pt jump shot from 25 ft,,65,71
314,3,1:13.0,,Defensive rebound by M. Thornton,65,71
315,3,0:58.0,,T. Warren misses 2-pt layup from 2 ft,65,71
316,3,0:57.0,Defensive rebound by K. Korver,,65,71
317,3,0:49.0,K. Korver misses 3-pt jump shot from 24 ft,,65,71
318,3,0:48.0,,Defensive rebound by B. Wright,65,71
319,3,0:34.0,,Turnover by A. Goodwin (bad pass; steal by D. Schröder),65,71
320,3,0:29.0,K. Korver misses 2-pt layup from 1 ft (block by A. Goodwin),,65,71
321,3,0:27.0,Offensive rebound by Team,,65,71
322,3,0:27.0,Turnover by K. Korver (bad pass),,65,71
323,3,0:07.0,,M. Morris makes 2-pt jump shot from 18 ft,65,73
324,3,0:04.0,Personal take foul by A. Goodwin (drawn by D. Schröder),,65,73
325,3,0:00.0,E. Brand misses 2-pt jump shot from 17 ft,,65,73
326,3,0:00.0,Offensive rebound by Team,,65,73
327,4,11:48.0,,Turnover by P. Tucker (bad pass; steal by D. Schröder),65,73
328,4,11:43.0,D. Schröder makes 2-pt layup at rim,,67,73
329,4,11:22.0,,P. Tucker makes 2-pt jump shot from 6 ft,67,75
330,4,11:03.0,A. Horford misses 2-pt jump shot from 3 ft,,67,75
331,4,11:02.0,Offensive rebound by E. Brand,,67,75
332,4,11:00.0,D. Schröder misses 3-pt jump shot from 25 ft,,67,75
333,4,10:59.0,,Defensive rebound by M. Morris,67,75
334,4,10:46.0,,P. Tucker misses 2-pt jump shot from 10 ft,67,75
335,4,10:45.0,Defensive rebound by E. Brand,,67,75
336,4,10:39.0,Shooting foul by M. Morris (drawn by D. Schröder),,67,75
337,4,10:39.0,D. Schröder makes free throw 1 of 2,,68,75
338,4,10:39.0,D. Schröder makes free throw 2 of 2,,69,75
339,4,10:22.0,,Turnover by E. Bledsoe (traveling),69,75
340,4,10:22.0,P. Millsap enters the game for E. Brand,,69,75
341,4,9:58.0,D. Schröder misses 2-pt jump shot from 3 ft,,69,75
342,4,9:57.0,Offensive rebound by K. Bazemore,,69,75
343,4,9:53.0,K. Bazemore makes 2-pt layup from 1 ft,,71,75
344,4,9:34.0,,A. Goodwin misses 3-pt jump shot from 25 ft,71,75
345,4,9:33.0,Defensive rebound by K. Bazemore,,71,75
346,4,9:29.0,D. Schröder makes 2-pt dunk at rim (assist by K. Bazemore),,73,75
347,4,9:28.0,,Technical foul by A. Goodwin,73,75
348,4,9:28.0,Technical foul by D. Schröder,,73,75
349,4,9:28.0,,Phoenix full timeout,73,75
350,4,9:28.0,,A. Len enters the game for A. Goodwin,73,75
351,4,9:28.0,,M. Morris enters the game for B. Wright,73,75
352,4,9:09.0,,P. Tucker makes 2-pt layup at rim (assist by M. Morris),73,77
353,4,8:46.0,A. Horford makes 2-pt jump shot from 12 ft (assist by D. Schröder),,75,77
354,4,8:20.0,,M. Morris misses 3-pt jump shot from 25 ft,75,77
355,4,8:19.0,Defensive rebound by Team,,75,77
356,4,8:06.0,A. Horford makes 2-pt jump shot from 18 ft (assist by D. Schröder),,77,77
357,4,7:44.0,,M. Morris makes 2-pt jump shot from 7 ft (assist by M. Morris),77,79
358,4,7:16.0,D. Schröder misses 2-pt jump shot from 3 ft,,77,79
359,4,7:15.0,,Defensive rebound by M. Morris,77,79
360,4,6:58.0,,Phoenix full timeout,77,79
361,4,6:58.0,J. Teague enters the game for D. Schröder,,77,79
362,4,6:58.0,,B. Wright enters the game for A. Len,77,79
363,4,6:58.0,,Turnover by P. Tucker (bad pass),77,79
364,4,6:38.0,P. Millsap makes 3-pt jump shot from 24 ft (assist by J. Teague),,80,79
365,4,6:14.0,,Turnover by E. Bledsoe (bad pass; steal by A. Horford),80,79
366,4,6:08.0,K. Korver makes 3-pt jump shot from 24 ft (assist by J. Teague),,83,79
367,4,5:45.0,,P. Tucker misses 3-pt jump shot from 24 ft,83,79
368,4,5:44.0,Defensive rebound by A. Horford,,83,79
369,4,5:31.0,Turnover by P. Millsap (lost ball; steal by M. Morris),,83,79
370,4,5:15.0,,Personal foul by K. Bazemore (drawn by P. Tucker),83,79
371,4,5:15.0,Official timeout,,83,79
372,4,5:15.0,D. Carroll enters the game for K. Bazemore,,83,79
373,4,5:05.0,,Turnover by E. Bledsoe (bad pass; steal by A. Horford),83,79
374,4,4:45.0,P. Millsap misses 3-pt jump shot from 25 ft,,83,79
375,4,4:44.0,,Defensive rebound by P. Tucker,83,79
376,4,4:38.0,,E. Bledsoe misses 2-pt layup from 1 ft,83,79
377,4,4:38.0,,Offensive rebound by Team,83,79
378,4,4:38.0,Loose ball foul by K. Korver (drawn by M. Morris),,83,79
379,4,4:38.0,K. Bazemore enters the game for K. Korver,,83,79
380,4,4:29.0,,M. Morris misses 2-pt jump shot from 16 ft,83,79
381,4,4:28.0,Defensive rebound by A. Horford,,83,79
382,4,4:02.0,K. Bazemore makes 3-pt jump shot from 24 ft (assist by D. Carroll),,86,79
383,4,3:39.0,,M. Morris misses 2-pt jump shot from 7 ft,86,79
384,4,3:39.0,,Offensive rebound by E. Bledsoe,86,79
385,4,3:34.0,,Shooting foul by D. Carroll (drawn by E. Bledsoe),86,79
386,4,3:34.0,,E. Bledsoe makes 2-pt layup from 2 ft,86,81
387,4,3:34.0,,E. Bledsoe misses free throw 1 of 1,86,81
388,4,3:33.0,Defensive rebound by A. Horford,,86,81
389,4,3:23.0,J. Teague misses 2-pt jump shot from 8 ft (block by B. Wright),,86,81
