,QUARTER,TIME_REMAINING,ATLANTA_ACTION,TORONTO_ACTION,ATLANTA_SCORE,TORONTO_SCORE
24,1,8:24.0,P. Millsap makes 2-pt layup from 2 ft (assist by J. Teague),,8,7
25,1,8:11.0,,D. DeRozan makes 2-pt layup at rim,8,9
26,1,7:58.0,A. Horford makes 2-pt jump shot from 21 ft (assist by K. Korver),,10,9
27,1,7:38.0,,T. Ross misses 2-pt jump shot from 15 ft (block by A. Horford),10,9
28,1,7:36.0,,Offensive rebound by T. Ross,10,9
29,1,7:32.0,,T. Ross misses 2-pt jump shot from 21 ft,10,9
30,1,7:32.0,,Offensive rebound by Team,10,9
31,1,7:32.0,,Turnover by Team (shot clock),10,9
32,1,7:18.0,K. Korver makes 3-pt jump shot from 22 ft (assist by J. Teague),,13,9
33,1,6:58.0,,Personal foul by D. Carroll (drawn by A. Johnson),13,9
34,1,6:52.0,,A. Johnson makes 2-pt hook shot from 5 ft,13,11
35,1,6:35.0,D. Carroll makes 2-pt layup from 2 ft (assist by K. Korver),,15,11
36,1,6:23.0,,T. Ross misses 2-pt jump shot from 10 ft (block by J. Teague),15,11
37,1,6:22.0,,Offensive rebound by Team,15,11
38,1,6:09.0,,A. Johnson misses 2-pt jump shot from 21 ft,15,11
39,1,6:08.0,,Offensive rebound by J. Valančiūnas,15,11
40,1,6:05.0,,J. Valančiūnas misses 2-pt tip-in from 2 ft,15,11
41,1,6:04.0,Defensive rebound by D. Carroll,,15,11
42,1,5:49.0,Turnover by P. Millsap (bad pass; steal by K. Lowry),,15,11
43,1,5:34.0,,T. Ross misses 3-pt jump shot from 22 ft,15,11
44,1,5:34.0,Defensive rebound by J. Teague,,15,11
45,1,5:25.0,K. Korver misses 3-pt jump shot from 24 ft,,15,11
46,1,5:24.0,,Defensive rebound by K. Lowry,15,11
47,1,5:18.0,,K. Lowry misses 3-pt jump shot from 26 ft,15,11
48,1,5:18.0,Defensive rebound by A. Horford,,15,11
49,1,5:13.0,Atlanta full timeout,,15,11
50,1,5:13.0,P. Antić enters the game for A. Horford,,15,11
51,1,5:13.0,T. Sefolosha enters the game for K. Korver,,15,11
52,1,4:56.0,D. Carroll misses 2-pt jump shot from 15 ft,,15,11
53,1,4:55.0,,Defensive rebound by A. Johnson,15,11
54,1,4:49.0,,K. Lowry misses 3-pt jump shot from 24 ft,15,11
55,1,4:48.0,Defensive rebound by P. Millsap,,15,11
56,1,4:34.0,T. Sefolosha misses 3-pt jump shot from 26 ft,,15,11
57,1,4:33.0,,Defensive rebound by A. Johnson,15,11
58,1,4:29.0,,Personal foul by J. Teague (drawn by K. Lowry),15,11
59,1,4:19.0,,Turnover by A. Johnson (lost ball; steal by P. Millsap),15,11
60,1,4:14.0,D. Carroll misses 2-pt layup from 1 ft,,15,11
61,1,4:13.0,Offensive rebound by P. Millsap,,15,11
62,1,4:10.0,P. Millsap makes 2-pt layup from 1 ft,,17,11
63,1,3:51.0,,Shooting foul by P. Antić (drawn by K. Lowry),17,11
64,1,3:51.0,,K. Lowry misses free throw 1 of 2,17,11
65,1,3:51.0,,Offensive rebound by Team,17,11
66,1,3:51.0,,L. Williams enters the game for T. Ross,17,11
67,1,3:51.0,D. Schröder enters the game for J. Teague,,17,11
68,1,3:51.0,,P. Patterson enters the game for J. Valančiūnas,17,11
69,1,3:51.0,,K. Lowry makes free throw 2 of 2,17,12
70,1,3:34.0,P. Millsap misses 2-pt layup from 4 ft,,17,12
71,1,3:33.0,,Defensive rebound by Team,17,12
72,1,3:10.0,,K. Lowry makes 2-pt layup from 3 ft,17,14
73,1,2:48.0,P. Millsap makes 3-pt jump shot from 26 ft (assist by D. Schröder),,20,14
74,1,2:24.0,,Turnover by A. Johnson (3 sec),20,14
75,1,2:24.0,,Toronto full timeout,20,14
76,1,2:24.0,,T. Hansbrough enters the game for A. Johnson,20,14
77,1,2:24.0,K. Korver enters the game for D. Carroll,,20,14
78,1,2:02.0,D. Schröder makes 2-pt layup from 2 ft,,22,14
79,1,1:42.0,,D. DeRozan misses 2-pt layup from 3 ft (block by P. Millsap),22,14
80,1,1:42.0,,Offensive rebound by Team,22,14
81,1,1:42.0,,G. Vásquez enters the game for K. Lowry,22,14
82,1,1:42.0,,Toronto full timeout,22,14
83,1,1:40.0,,Turnover by T. Hansbrough (traveling),22,14
84,1,1:31.0,Turnover by K. Korver (bad pass; steal by T. Hansbrough),,22,14
85,1,1:14.0,,G. Vásquez misses 2-pt jump shot from 6 ft,22,14
86,1,1:12.0,,Offensive rebound by P. Patterson,22,14
87,1,1:12.0,,Shooting foul by T. Sefolosha (drawn by P. Patterson),22,14
88,1,1:12.0,,P. Patterson makes free throw 1 of 2,22,15
89,1,1:12.0,,J. Johnson enters the game for D. DeRozan,22,15
90,1,1:12.0,,P. Patterson makes free throw 2 of 2,22,16
91,1,0:51.0,Offensive foul by P. Antić (drawn by T. Hansbrough),,22,16
92,1,0:51.0,Turnover by P. Antić (offensive foul),,22,16
93,1,0:51.0,M. Scott enters the game for P. Millsap,,22,16
94,1,0:51.0,A. Horford enters the game for P. Antić,,22,16
95,1,0:47.0,,Turnover by G. Vásquez (lost ball),22,16
96,1,0:47.0,Personal foul by G. Vásquez (drawn by D. Schröder),,22,16
97,1,0:35.0,D. Schröder makes 2-pt layup from 1 ft (assist by A. Horford),,24,16
98,1,0:30.0,,L. Williams makes 3-pt jump shot from 25 ft,24,19
99,1,0:23.0,K. Korver misses 3-pt jump shot from 26 ft,,24,19
100,1,0:22.0,,Defensive rebound by L. Williams,24,19
101,1,0:01.0,,L. Williams misses 3-pt jump shot from 26 ft,24,19
102,1,0:00.0,,Offensive rebound by Team,24,19
103,2,11:41.0,D. Schröder makes 2-pt jump shot from 5 ft,,26,19
104,2,11:20.0,,P. Patterson misses 3-pt jump shot from 23 ft,26,19
105,2,11:19.0,Defensive rebound by A. Horford,,26,19
106,2,11:03.0,M. Scott makes 2-pt hook shot from 2 ft (assist by A. Horford),,28,19
107,2,10:47.0,,G. Vásquez misses 3-pt jump shot from 25 ft,28,19
108,2,10:46.0,Defensive rebound by T. Sefolosha,,28,19
109,2,10:39.0,T. Sefolosha makes 3-pt jump shot from 25 ft (assist by A. Horford),,31,19
110,2,10:22.0,,L. Williams misses 3-pt jump shot from 22 ft,31,19
111,2,10:21.0,Defensive rebound by T. Sefolosha,,31,19
112,2,10:10.0,Turnover by K. Korver (bad pass),,31,19
113,2,9:56.0,Violation by A. Horford (kicked ball),,31,19
114,2,9:56.0,K. Bazemore enters the game for T. Sefolosha,,31,19
115,2,9:46.0,,G. Vásquez misses 3-pt jump shot from 25 ft,31,19
116,2,9:45.0,,Offensive rebound by T. Hansbrough,31,19
117,2,9:39.0,,J. Johnson makes 2-pt layup from 1 ft (assist by G. Vásquez),31,21
118,2,9:39.0,,Shooting foul by K. Bazemore (drawn by J. Johnson),31,21
119,2,9:39.0,,J. Johnson makes free throw 1 of 1,31,22
120,2,9:29.0,A. Horford makes 2-pt jump shot from 15 ft (assist by D. Schröder),,33,22
121,2,9:03.0,,J. Johnson makes 2-pt jump shot from 1 ft (assist by G. Vásquez),33,24
122,2,8:49.0,Turnover by M. Scott (bad pass),,33,24
123,2,8:49.0,Official timeout,,33,24
124,2,8:35.0,,P. Patterson misses 3-pt jump shot from 26 ft,33,24
125,2,8:34.0,,Offensive rebound by Team,33,24
126,2,8:17.0,,T. Hansbrough makes 2-pt jump shot from 4 ft (assist by J. Johnson),33,26
127,2,7:57.0,M. Scott misses 3-pt jump shot from 27 ft,,33,26
128,2,7:56.0,,Defensive rebound by T. Hansbrough,33,26
129,2,7:45.0,,T. Hansbrough makes 2-pt dunk at rim (assist by G. Vásquez),33,28
130,2,7:43.0,Atlanta full timeout,,33,28
131,2,7:43.0,J. Teague enters the game for D. Schröder,,33,28
132,2,7:30.0,Shooting foul by J. Johnson (drawn by A. Horford),,33,28
133,2,7:30.0,A. Horford makes free throw 1 of 2,,34,28
134,2,7:30.0,D. Carroll enters the game for K. Korver,,34,28
135,2,7:30.0,A. Horford makes free throw 2 of 2,,35,28
136,2,7:18.0,,J. Johnson misses 2-pt jump shot from 5 ft (block by D. Carroll),35,28
137,2,7:17.0,,Offensive rebound by J. Johnson,35,28
138,2,7:17.0,,Personal foul by D. Carroll (drawn by J. Johnson),35,28
139,2,7:17.0,,K. Lowry enters the game for L. Williams,35,28
140,2,7:17.0,,D. DeRozan enters the game for G. Vásquez,35,28
141,2,7:17.0,P. Antić enters the game for A. Horford,,35,28
142,2,7:04.0,,D. DeRozan makes 2-pt jump shot from 16 ft (assist by P. Patterson),35,30
143,2,6:38.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by M. Scott),,38,30
144,2,6:20.0,,D. DeRozan makes 2-pt jump shot from 18 ft,38,32
145,2,6:03.0,P. Antić misses 2-pt hook shot from 4 ft (block by T. Hansbrough),,38,32
146,2,6:01.0,,Defensive rebound by J. Johnson,38,32
147,2,5:47.0,Offensive charge foul by J. Johnson (drawn by D. Carroll),,38,32
148,2,5:47.0,,Turnover by J. Johnson (offensive foul),38,32
149,2,5:47.0,P. Millsap enters the game for M. Scott,,38,32
150,2,5:24.0,Shooting foul by K. Lowry (drawn by K. Bazemore),,38,32
151,2,5:24.0,K. Bazemore makes free throw 1 of 2,,39,32
152,2,5:24.0,,A. Johnson enters the game for P. Patterson,39,32
153,2,5:24.0,K. Bazemore misses free throw 2 of 2,,39,32
154,2,5:23.0,,Defensive rebound by J. Johnson,39,32
155,2,5:02.0,,T. Hansbrough misses 2-pt hook shot from 5 ft,39,32
156,2,5:01.0,Defensive rebound by D. Carroll,,39,32
157,2,4:58.0,Turnover by D. Carroll (lost ball; steal by K. Lowry),,39,32
158,2,4:54.0,,K. Lowry makes 2-pt layup from 1 ft,39,34
159,2,4:45.0,,J. Valančiūnas enters the game for T. Hansbrough,39,34
160,2,4:37.0,J. Teague makes 2-pt layup at rim,,41,34
161,2,4:16.0,,Turnover by D. DeRozan (lost ball; steal by P. Millsap),41,34
162,2,4:10.0,D. Carroll misses 3-pt jump shot from 23 ft,,41,34
163,2,4:09.0,,Defensive rebound by J. Valančiūnas,41,34
164,2,4:01.0,,J. Johnson makes 2-pt layup from 1 ft (assist by D. DeRozan),41,36
165,2,3:49.0,J. Teague misses 2-pt layup from 1 ft (block by J. Johnson),,41,36
166,2,3:47.0,,Defensive rebound by K. Lowry,41,36
167,2,3:45.0,,Offensive foul by K. Lowry (drawn by J. Teague),41,36
168,2,3:45.0,,Turnover by K. Lowry (offensive foul),41,36
169,2,3:45.0,,Toronto full timeout,41,36
170,2,3:45.0,K. Korver enters the game for K. Bazemore,,41,36
171,2,3:33.0,Turnover by P. Millsap (bad pass; steal by D. DeRozan),,41,36
172,2,3:33.0,,Personal foul by P. Millsap (drawn by A. Johnson),41,36
173,2,3:13.0,,J. Johnson misses 2-pt jump shot from 3 ft,41,36
174,2,3:13.0,Defensive rebound by P. Millsap,,41,36
175,2,3:03.0,D. Carroll makes 3-pt jump shot from 26 ft (assist by J. Teague),,44,36
176,2,2:41.0,,Turnover by A. Johnson (lost ball; steal by J. Teague),44,36
177,2,2:37.0,J. Teague makes 2-pt dunk at rim (assist by D. Carroll),,46,36
178,2,2:05.0,,Turnover by Team (shot clock),46,36
179,2,2:05.0,,T. Ross enters the game for J. Johnson,46,36
180,2,2:05.0,A. Horford enters the game for P. Antić,,46,36
181,2,1:53.0,K. Korver makes 2-pt jump shot from 19 ft (assist by J. Teague),,48,36
182,2,1:41.0,,Turnover by K. Lowry (bad pass; steal by P. Millsap),48,36
183,2,1:37.0,D. Carroll makes 2-pt dunk at rim (assist by P. Millsap),,50,36
184,2,1:19.0,,Turnover by D. DeRozan (bad pass; steal by K. Korver),50,36
185,2,1:07.0,D. Carroll misses 3-pt jump shot from 26 ft,,50,36
186,2,1:06.0,,Defensive rebound by A. Johnson,50,36
187,2,0:54.0,,K. Lowry makes 2-pt jump shot from 9 ft,50,38
188,2,0:39.0,J. Teague makes 2-pt jump shot from 4 ft,,52,38
189,2,0:33.0,,D. DeRozan misses 2-pt jump shot from 20 ft,52,38
190,2,0:32.0,Defensive rebound by P. Millsap,,52,38
191,2,0:14.0,J. Teague misses 3-pt jump shot from 27 ft,,52,38
192,2,0:13.0,,Defensive rebound by A. Johnson,52,38
193,2,0:00.0,,K. Lowry misses 3-pt jump shot from 27 ft,52,38
194,2,0:00.0,,Offensive rebound by Team,52,38
195,3,11:38.0,J. Teague makes 3-pt jump shot from 25 ft,,55,38
196,3,11:25.0,,Personal foul by P. Millsap (drawn by D. DeRozan),55,38
197,3,11:17.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by K. Lowry),55,41
198,3,11:00.0,P. Millsap makes 3-pt jump shot from 26 ft (assist by J. Teague),,58,41
199,3,10:35.0,,D. DeRozan misses 2-pt jump shot from 10 ft,58,41
200,3,10:34.0,Defensive rebound by D. Carroll,,58,41
201,3,10:15.0,K. Korver makes 3-pt jump shot from 23 ft (assist by A. Horford),,61,41
202,3,9:57.0,,D. DeRozan makes 2-pt jump shot from 6 ft,61,43
203,3,9:35.0,D. Carroll misses 3-pt jump shot from 25 ft,,61,43
204,3,9:34.0,,Defensive rebound by J. Valančiūnas,61,43
205,3,9:22.0,,K. Lowry misses 2-pt jump shot from 8 ft,61,43
206,3,9:21.0,,Offensive rebound by J. Valančiūnas,61,43
207,3,9:20.0,,J. Valančiūnas misses 2-pt tip-in from 3 ft,61,43
208,3,9:19.0,,Offensive rebound by J. Valančiūnas,61,43
209,3,9:16.0,,J. Valančiūnas makes 2-pt tip-in at rim,61,45
210,3,8:59.0,Turnover by J. Teague (lost ball),,61,45
211,3,8:55.0,,D. DeRozan makes 2-pt jump shot from 3 ft,61,47
212,3,8:44.0,Personal foul by K. Lowry (drawn by A. Horford),,61,47
213,3,8:36.0,A. Horford makes 2-pt dunk at rim (assist by J. Teague),,63,47
214,3,8:21.0,,Personal foul by J. Teague (drawn by D. DeRozan),63,47
215,3,8:15.0,,K. Lowry misses 3-pt jump shot from 25 ft,63,47
216,3,8:14.0,,Offensive rebound by A. Johnson,63,47
217,3,8:09.0,,D. DeRozan misses 3-pt jump shot from 24 ft,63,47
218,3,8:08.0,Defensive rebound by P. Millsap,,63,47
219,3,7:58.0,Shooting foul by A. Johnson (drawn by P. Millsap),,63,47
220,3,7:58.0,P. Millsap makes free throw 1 of 2,,64,47
221,3,7:58.0,P. Millsap makes free throw 2 of 2,,65,47
222,3,7:36.0,,Shooting foul by P. Millsap (drawn by A. Johnson),65,47
223,3,7:36.0,,A. Johnson makes free throw 1 of 2,65,48
224,3,7:36.0,,A. Johnson misses free throw 2 of 2,65,48
225,3,7:36.0,Defensive rebound by J. Teague,,65,48
226,3,7:23.0,A. Horford makes 2-pt jump shot from 19 ft (assist by J. Teague),,67,48
227,3,7:00.0,,D. DeRozan misses 2-pt jump shot from 12 ft,67,48
228,3,6:59.0,Defensive rebound by A. Horford,,67,48
229,3,6:54.0,K. Korver makes 3-pt jump shot from 25 ft (assist by D. Carroll),,70,48
230,3,6:52.0,,Toronto full timeout,70,48
231,3,6:52.0,,J. Johnson enters the game for A. Johnson,70,48
232,3,6:52.0,,P. Patterson enters the game for J. Valančiūnas,70,48
233,3,6:52.0,P. Antić enters the game for P. Millsap,,70,48
234,3,6:39.0,,Turnover by D. DeRozan (lost ball; steal by D. Carroll),70,48
235,3,6:22.0,J. Teague makes 2-pt layup from 2 ft,,72,48
236,3,5:58.0,,D. DeRozan makes 3-pt jump shot from 23 ft (assist by K. Lowry),72,51
237,3,5:44.0,Shooting foul by J. Johnson (drawn by A. Horford),,72,51
238,3,5:44.0,A. Horford makes free throw 1 of 2,,73,51
239,3,5:44.0,T. Sefolosha enters the game for K. Korver,,73,51
240,3,5:44.0,A. Horford makes free throw 2 of 2,,74,51
241,3,5:34.0,,Shooting foul by J. Teague (drawn by D. DeRozan),74,51
242,3,5:34.0,,D. DeRozan makes free throw 1 of 2,74,52
243,3,5:34.0,,L. Williams enters the game for T. Ross,74,52
244,3,5:34.0,,D. DeRozan misses free throw 2 of 2,74,52
245,3,5:34.0,Defensive rebound by T. Sefolosha,,74,52
246,3,5:15.0,Turnover by P. Antić (lost ball),,74,52
247,3,5:04.0,,D. DeRozan makes 2-pt layup from 1 ft (assist by J. Johnson),74,54
248,3,4:43.0,J. Teague misses 2-pt jump shot from 10 ft,,74,54
249,3,4:42.0,Offensive rebound by T. Sefolosha,,74,54
250,3,4:35.0,J. Teague misses 2-pt layup from 4 ft,,74,54
251,3,4:34.0,,Defensive rebound by D. DeRozan,74,54
252,3,4:27.0,,Shooting foul by P. Antić (drawn by D. DeRozan),74,54
253,3,4:27.0,,D. DeRozan makes free throw 1 of 2,74,55
254,3,4:27.0,P. Millsap enters the game for A. Horford,,74,55
255,3,4:27.0,D. Schröder enters the game for J. Teague,,74,55
256,3,4:27.0,,D. DeRozan misses free throw 2 of 2,74,55
257,3,4:26.0,Defensive rebound by T. Sefolosha,,74,55
258,3,4:13.0,D. Carroll makes 3-pt jump shot from 23 ft (assist by T. Sefolosha),,77,55
259,3,3:47.0,,J. Johnson makes 2-pt layup from 1 ft (assist by L. Williams),77,57
260,3,3:23.0,D. Carroll makes 3-pt jump shot from 23 ft (assist by P. Millsap),,80,57
261,3,3:06.0,,J. Johnson makes 2-pt layup from 4 ft (assist by K. Lowry),80,59
262,3,2:52.0,P. Antić makes 3-pt jump shot from 25 ft (assist by D. Schröder),,83,59
263,3,2:29.0,,L. Williams misses 2-pt layup from 2 ft (block by P. Millsap),83,59
264,3,2:27.0,,Offensive rebound by L. Williams,83,59
265,3,2:25.0,,D. DeRozan makes 2-pt jump shot from 19 ft (assist by L. Williams),83,61
266,3,2:16.0,Atlanta full timeout,,83,61
267,3,2:16.0,,G. Vásquez enters the game for D. DeRozan,83,61
268,3,2:07.0,P. Antić misses 3-pt jump shot from 24 ft,,83,61
269,3,2:06.0,,Defensive rebound by J. Johnson,83,61
270,3,1:59.0,,K. Lowry makes 2-pt layup from 1 ft,83,63
271,3,1:44.0,Turnover by P. Millsap (bad pass; steal by J. Johnson),,83,63
272,3,1:35.0,,G. Vásquez makes 3-pt jump shot from 26 ft (assist by K. Lowry),83,66
273,3,1:11.0,P. Millsap misses 2-pt jump shot from 6 ft,,83,66
274,3,1:10.0,,Defensive rebound by P. Patterson,83,66
275,3,0:59.0,,L. Williams misses 2-pt layup from 2 ft,83,66
276,3,0:59.0,,Offensive rebound by Team,83,66
277,3,0:59.0,,Turnover by J. Johnson (offensive goaltending),83,66
278,3,0:59.0,K. Korver enters the game for D. Carroll,,83,66
279,3,0:40.0,T. Sefolosha makes 2-pt layup from 1 ft,,85,66
280,3,0:34.0,,L. Williams makes 2-pt jump shot from 10 ft,85,68
281,3,0:12.0,D. Schröder misses 2-pt dunk at rim,,85,68
282,3,0:11.0,,Defensive rebound by P. Patterson,85,68
283,3,0:05.0,,Turnover by J. Johnson (bad pass),85,68
284,3,0:01.0,Turnover by D. Schröder (bad pass),,85,68
285,3,0:00.0,,K. Lowry misses 3-pt jump shot from 55 ft,85,68
286,3,0:00.0,,Offensive rebound by Team,85,68
287,4,11:46.0,,P. Patterson misses 3-pt jump shot from 23 ft,85,68
288,4,11:45.0,,Offensive rebound by K. Lowry,85,68
289,4,11:42.0,,K. Lowry makes 2-pt layup from 1 ft,85,70
290,4,11:19.0,A. Horford makes 2-pt jump shot from 19 ft (assist by P. Millsap),,87,70
291,4,10:58.0,,K. Lowry misses 3-pt jump shot from 25 ft,87,70
292,4,10:58.0,Defensive rebound by K. Korver,,87,70
293,4,10:41.0,P. Millsap misses 2-pt jump shot from 18 ft,,87,70
294,4,10:40.0,,Defensive rebound by J. Johnson,87,70
295,4,10:25.0,,J. Johnson misses 2-pt jump shot from 21 ft,87,70
296,4,10:24.0,Defensive rebound by P. Millsap,,87,70
297,4,10:04.0,A. Horford makes 2-pt hook shot from 5 ft (assist by D. Schröder),,89,70
298,4,10:04.0,Shooting foul by J. Johnson (drawn by A. Horford),,89,70
299,4,10:04.0,,D. DeRozan enters the game for K. Lowry,89,70
300,4,10:04.0,A. Horford makes free throw 1 of 1,,90,70
301,4,9:43.0,,J. Johnson makes 2-pt dunk at rim (assist by G. Vásquez),90,72
302,4,9:27.0,D. Schröder makes 2-pt jump shot from 7 ft,,92,72
303,4,9:27.0,Shooting foul by P. Patterson (drawn by D. Schröder),,92,72
304,4,9:27.0,,T. Ross enters the game for P. Patterson,92,72
305,4,9:27.0,D. Schröder makes free throw 1 of 1,,93,72
306,4,9:10.0,,J. Johnson misses 2-pt layup from 3 ft,93,72
307,4,9:09.0,Defensive rebound by A. Horford,,93,72
308,4,9:00.0,P. Millsap makes 2-pt dunk at rim (assist by A. Horford),,95,72
309,4,8:51.0,,Toronto full timeout,95,72
310,4,8:51.0,K. Bazemore enters the game for T. Sefolosha,,95,72
311,4,8:51.0,,A. Johnson enters the game for J. Johnson,95,72
312,4,8:37.0,,D. DeRozan misses 2-pt jump shot from 10 ft,95,72
313,4,8:36.0,,Offensive rebound by L. Williams,95,72
314,4,8:28.0,,T. Ross misses 3-pt jump shot from 26 ft,95,72
315,4,8:27.0,Defensive rebound by K. Bazemore,,95,72
316,4,8:16.0,D. Schröder misses 2-pt jump shot from 12 ft,,95,72
317,4,8:15.0,,Defensive rebound by T. Ross,95,72
318,4,8:09.0,,G. Vásquez misses 2-pt jump shot from 18 ft,95,72
319,4,8:07.0,Defensive rebound by A. Horford,,95,72
320,4,7:53.0,Turnover by K. Bazemore (lost ball),,95,72
321,4,7:41.0,,A. Johnson makes 2-pt layup from 1 ft (assist by G. Vásquez),95,74
322,4,7:23.0,Shooting foul by A. Johnson (drawn by A. Horford),,95,74
323,4,7:23.0,A. Horford makes free throw 1 of 2,,96,74
324,4,7:23.0,J. Teague enters the game for D. Schröder,,96,74
325,4,7:23.0,D. Carroll enters the game for K. Korver,,96,74
326,4,7:23.0,A. Horford misses free throw 2 of 2,,96,74
327,4,7:22.0,,Defensive rebound by D. DeRozan,96,74
328,4,7:05.0,,A. Johnson misses 2-pt hook shot from 4 ft,96,74
329,4,7:04.0,Defensive rebound by J. Teague,,96,74
330,4,7:04.0,Personal foul by G. Vásquez (drawn by J. Teague),,96,74
331,4,6:48.0,J. Teague misses 2-pt jump shot from 4 ft,,96,74
332,4,6:47.0,,Defensive rebound by L. Williams,96,74
333,4,6:37.0,,A. Johnson misses 2-pt layup from 3 ft (block by K. Bazemore),96,74
334,4,6:35.0,Defensive rebound by P. Millsap,,96,74
335,4,6:30.0,K. Bazemore makes 2-pt layup from 2 ft (assist by D. Carroll),,98,74
336,4,6:12.0,,Turnover by L. Williams (bad pass),98,74
337,4,6:12.0,Personal foul by A. Johnson (drawn by K. Bazemore),,98,74
338,4,6:12.0,K. Bazemore makes free throw 1 of 2,,99,74
339,4,6:12.0,M. Muscala enters the game for A. Horford,,99,74
340,4,6:12.0,,T. Hansbrough enters the game for A. Johnson,99,74
341,4,6:12.0,K. Bazemore makes free throw 2 of 2,,100,74
342,4,5:52.0,,D. DeRozan makes 2-pt jump shot from 17 ft,100,76
343,4,5:45.0,P. Millsap makes 2-pt layup from 2 ft (assist by J. Teague),,102,76
344,4,5:27.0,,Turnover by D. DeRozan (lost ball),102,76
345,4,5:27.0,Official timeout,,102,76
346,4,5:27.0,,J. Johnson enters the game for D. DeRozan,102,76
347,4,5:27.0,,J. Valančiūnas enters the game for L. Williams,102,76
348,4,5:27.0,T. Sefolosha enters the game for D. Carroll,,102,76
349,4,5:27.0,M. Scott enters the game for P. Millsap,,102,76
350,4,5:27.0,D. Schröder enters the game for J. Teague,,102,76
351,4,5:12.0,M. Scott misses 3-pt jump shot from 25 ft (block by J. Johnson),,102,76
352,4,5:10.0,,Defensive rebound by G. Vásquez,102,76
353,4,5:07.0,,J. Johnson makes 2-pt layup at rim (assist by G. Vásquez),102,78
354,4,4:55.0,Turnover by M. Muscala (lost ball),,102,78
355,4,4:41.0,Violation by M. Muscala (kicked ball),,102,78
356,4,4:41.0,S. Mack enters the game for T. Sefolosha,,102,78
357,4,4:31.0,,T. Ross misses 3-pt jump shot from 25 ft,102,78
358,4,4:30.0,,Offensive rebound by Team,102,78
359,4,4:20.0,,Shooting foul by K. Bazemore (drawn by J. Johnson),102,78
360,4,4:20.0,,J. Johnson makes free throw 1 of 2,102,79
361,4,4:20.0,E. Brand enters the game for D. Schröder,,102,79
362,4,4:20.0,,J. Johnson makes free throw 2 of 2,102,80
363,4,4:03.0,M. Muscala makes 2-pt jump shot from 20 ft (assist by E. Brand),,104,80
364,4,3:42.0,,Shooting foul by E. Brand (drawn by J. Valančiūnas),104,80
365,4,3:42.0,,J. Valančiūnas makes free throw 1 of 2,104,81
366,4,3:42.0,,J. Valančiūnas makes free throw 2 of 2,104,82
367,4,3:18.0,M. Muscala misses 3-pt jump shot from 26 ft,,104,82
368,4,3:17.0,,Defensive rebound by J. Johnson,104,82
369,4,3:08.0,,Shooting foul by K. Bazemore (drawn by T. Ross),104,82
370,4,3:08.0,,T. Ross makes free throw 1 of 2,104,83
371,4,3:08.0,,T. Ross makes free throw 2 of 2,104,84
372,4,2:58.0,S. Mack misses 2-pt jump shot from 19 ft,,104,84
373,4,2:56.0,Offensive rebound by M. Muscala,,104,84
374,4,2:54.0,M. Muscala makes 2-pt layup from 3 ft,,106,84
375,4,2:38.0,,T. Hansbrough misses 3-pt jump shot from 24 ft,106,84
376,4,2:37.0,Defensive rebound by K. Bazemore,,106,84
377,4,2:22.0,Turnover by K. Bazemore (bad pass; steal by T. Hansbrough),,106,84
378,4,2:16.0,,G. Vásquez makes 2-pt jump shot from 16 ft (assist by T. Ross),106,86
379,4,1:56.0,E. Brand misses 2-pt layup at rim,,106,86
