,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,BOSTON_ACTION,CLEVELAND_SCORE,BOSTON_SCORE
30,1,7:21.0,,I. Thomas misses 2-pt jump shot from 23 ft,16,8
31,1,7:20.0,Defensive rebound by L. James,,16,8
32,1,7:13.0,J. Smith misses 3-pt jump shot from 28 ft,,16,8
33,1,7:12.0,,Defensive rebound by T. Zeller,16,8
34,1,7:04.0,,Turnover by I. Thomas (lost ball; steal by K. Irving),16,8
35,1,6:59.0,K. Irving makes 2-pt layup from 1 ft (assist by L. James),,18,8
36,1,6:44.0,,T. Zeller makes 2-pt jump shot from 3 ft (assist by I. Thomas),18,10
37,1,6:31.0,K. Love misses 3-pt jump shot from 23 ft,,18,10
38,1,6:30.0,,Defensive rebound by I. Thomas,18,10
39,1,6:26.0,Offensive charge foul by B. Bass (drawn by L. James),,18,10
40,1,6:26.0,,Turnover by B. Bass (offensive foul),18,10
41,1,6:26.0,,K. Olynyk enters the game for B. Bass,18,10
42,1,6:14.0,Shooting foul by I. Thomas (drawn by T. Mozgov),,18,10
43,1,6:14.0,T. Mozgov makes free throw 1 of 2,,19,10
44,1,6:14.0,T. Mozgov misses free throw 2 of 2,,19,10
45,1,6:14.0,,Defensive rebound by T. Zeller,19,10
46,1,6:01.0,,I. Thomas misses 3-pt jump shot from 24 ft,19,10
47,1,6:00.0,Defensive rebound by L. James,,19,10
48,1,5:41.0,L. James misses 3-pt jump shot from 23 ft,,19,10
49,1,5:40.0,,Defensive rebound by T. Zeller,19,10
50,1,5:23.0,,J. Crowder misses 3-pt jump shot from 25 ft,19,10
51,1,5:22.0,Defensive rebound by Team,,19,10
52,1,5:22.0,,Loose ball foul by K. Olynyk (drawn by K. Love),19,10
53,1,5:22.0,Cleveland full timeout,,19,10
54,1,5:22.0,J. Jones enters the game for K. Love,,19,10
55,1,5:22.0,T. Thompson enters the game for T. Mozgov,,19,10
56,1,5:22.0,,J. Jerebko enters the game for J. Crowder,19,10
57,1,5:06.0,L. James misses 2-pt jump shot from 18 ft,,19,10
58,1,5:05.0,,Defensive rebound by A. Bradley,19,10
59,1,4:52.0,,T. Zeller makes 2-pt layup from 1 ft (assist by I. Thomas),19,12
60,1,4:34.0,K. Irving misses 2-pt jump shot from 14 ft,,19,12
61,1,4:32.0,Offensive rebound by K. Irving,,19,12
62,1,4:26.0,L. James makes 2-pt layup from 2 ft (assist by K. Irving),,21,12
63,1,4:01.0,,A. Bradley makes 2-pt jump shot from 22 ft (assist by I. Thomas),21,14
64,1,3:44.0,Shooting foul by A. Bradley (drawn by K. Irving),,21,14
65,1,3:44.0,K. Irving misses free throw 1 of 2,,21,14
66,1,3:44.0,Offensive rebound by Team,,21,14
67,1,3:44.0,,J. Sullinger enters the game for T. Zeller,21,14
68,1,3:44.0,K. Irving makes free throw 2 of 2,,22,14
69,1,3:33.0,,Shooting block foul by T. Thompson (drawn by K. Olynyk),22,14
70,1,3:33.0,,K. Olynyk makes free throw 1 of 2,22,15
71,1,3:33.0,,K. Olynyk misses free throw 2 of 2,22,15
72,1,3:32.0,Defensive rebound by J. Jones,,22,15
73,1,3:15.0,J. Jones misses 3-pt jump shot from 25 ft,,22,15
74,1,3:14.0,,Defensive rebound by J. Sullinger,22,15
75,1,3:08.0,,Personal foul by J. Smith (drawn by I. Thomas),22,15
76,1,3:08.0,I. Shumpert enters the game for J. Smith,,22,15
77,1,3:01.0,,Turnover by I. Thomas (bad pass),22,15
78,1,2:49.0,I. Shumpert misses 3-pt jump shot from 23 ft,,22,15
79,1,2:48.0,,Defensive rebound by Team,22,15
80,1,2:48.0,,Personal foul by T. Thompson (drawn by J. Sullinger),22,15
81,1,2:48.0,T. Mozgov enters the game for T. Thompson,,22,15
82,1,2:37.0,,J. Sullinger misses 3-pt jump shot from 25 ft,22,15
83,1,2:36.0,Defensive rebound by T. Mozgov,,22,15
84,1,2:13.0,I. Shumpert makes 2-pt jump shot from 9 ft (assist by L. James),,24,15
85,1,1:55.0,,J. Sullinger makes 2-pt jump shot from 2 ft,24,17
86,1,1:38.0,Shooting foul by K. Olynyk (drawn by J. Jones),,24,17
87,1,1:38.0,J. Jones makes free throw 1 of 2,,25,17
88,1,1:38.0,M. Dellavedova enters the game for L. James,,25,17
89,1,1:38.0,J. Jones makes free throw 2 of 2,,26,17
90,1,1:21.0,,J. Sullinger misses 2-pt hook shot from 3 ft,26,17
91,1,1:20.0,,Offensive rebound by K. Olynyk,26,17
92,1,1:15.0,,J. Sullinger misses 2-pt layup from 3 ft (block by T. Mozgov),26,17
93,1,1:14.0,,Offensive rebound by J. Sullinger,26,17
94,1,1:13.0,,J. Sullinger makes 2-pt layup from 1 ft,26,19
95,1,0:52.0,K. Irving misses 2-pt layup from 3 ft,,26,19
96,1,0:50.0,Offensive rebound by Team,,26,19
97,1,0:50.0,,G. Wallace enters the game for A. Bradley,26,19
98,1,0:39.0,K. Irving misses 2-pt layup from 2 ft,,26,19
99,1,0:39.0,,Defensive rebound by J. Sullinger,26,19
100,1,0:37.0,,Personal foul by I. Shumpert (drawn by I. Thomas),26,19
101,1,0:30.0,,I. Thomas misses 3-pt jump shot from 26 ft,26,19
102,1,0:28.0,Defensive rebound by K. Irving,,26,19
103,1,0:12.0,K. Irving makes 3-pt jump shot from 25 ft,,29,19
104,1,0:01.0,,I. Thomas misses 2-pt jump shot from 16 ft,29,19
105,1,0:00.0,Defensive rebound by K. Irving,,29,19
106,2,11:46.0,,J. Sullinger makes 2-pt jump shot from 18 ft (assist by I. Thomas),29,21
107,2,11:21.0,L. James misses 2-pt hook shot from 3 ft,,29,21
108,2,11:20.0,,Defensive rebound by G. Wallace,29,21
109,2,11:17.0,,M. Smart makes 2-pt layup from 2 ft (assist by I. Thomas),29,23
110,2,11:17.0,,Shooting foul by M. Dellavedova (drawn by M. Smart),29,23
111,2,11:17.0,,M. Smart misses free throw 1 of 1,29,23
112,2,11:15.0,Defensive rebound by L. James,,29,23
113,2,11:04.0,M. Dellavedova misses 2-pt layup from 3 ft,,29,23
114,2,11:03.0,,Defensive rebound by Team,29,23
115,2,11:03.0,,Personal foul by T. Mozgov (drawn by J. Sullinger),29,23
116,2,10:52.0,,J. Sullinger misses 3-pt jump shot from 25 ft,29,23
117,2,10:51.0,,Offensive rebound by Team,29,23
118,2,10:51.0,Loose ball foul by J. Jones (drawn by J. Jerebko),,29,23
119,2,10:40.0,,G. Wallace misses 2-pt layup from 2 ft (block by I. Shumpert),29,23
120,2,10:38.0,Defensive rebound by M. Dellavedova,,29,23
121,2,10:31.0,T. Mozgov makes 2-pt layup from 2 ft (assist by M. Dellavedova),,31,23
122,2,10:31.0,Shooting foul by M. Smart (drawn by T. Mozgov),,31,23
123,2,10:31.0,,E. Turner enters the game for I. Thomas,31,23
124,2,10:31.0,,T. Zeller enters the game for J. Sullinger,31,23
125,2,10:31.0,T. Mozgov makes free throw 1 of 1,,32,23
126,2,10:19.0,,M. Smart misses 2-pt jump shot from 14 ft,32,23
127,2,10:18.0,Defensive rebound by L. James,,32,23
128,2,10:04.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,32,23
129,2,10:02.0,,Defensive rebound by T. Zeller,32,23
130,2,9:59.0,,Turnover by T. Zeller (lost ball),32,23
131,2,9:48.0,L. James makes 3-pt jump shot from 25 ft,,35,23
132,2,9:26.0,,E. Turner misses 2-pt layup from 2 ft (block by T. Mozgov),35,23
133,2,9:24.0,Defensive rebound by L. James,,35,23
134,2,9:09.0,Personal foul by J. Jerebko (drawn by J. Jones),,35,23
135,2,9:09.0,,J. Crowder enters the game for G. Wallace,35,23
136,2,9:09.0,,B. Bass enters the game for J. Jerebko,35,23
137,2,8:59.0,L. James misses 3-pt jump shot from 24 ft,,35,23
138,2,8:57.0,Offensive rebound by I. Shumpert,,35,23
139,2,8:42.0,Offensive foul by L. James (drawn by T. Zeller),,35,23
140,2,8:42.0,Turnover by L. James (offensive foul),,35,23
141,2,8:42.0,Official timeout,,35,23
142,2,8:42.0,K. Irving enters the game for M. Dellavedova,,35,23
143,2,8:42.0,J. Smith enters the game for J. Jones,,35,23
144,2,8:21.0,,Turnover by E. Turner (bad pass; steal by J. Smith),35,23
145,2,8:16.0,Personal foul by M. Smart (drawn by K. Irving),,35,23
146,2,8:06.0,L. James makes 2-pt layup from 1 ft (assist by K. Irving),,37,23
147,2,7:50.0,,T. Zeller misses 2-pt jump shot from 17 ft,37,23
148,2,7:49.0,Defensive rebound by I. Shumpert,,37,23
149,2,7:41.0,J. Smith makes 2-pt jump shot from 19 ft,,39,23
150,2,7:23.0,,Turnover by B. Bass (bad pass),39,23
151,2,7:23.0,,A. Bradley enters the game for M. Smart,39,23
152,2,7:23.0,,I. Thomas enters the game for E. Turner,39,23
153,2,7:02.0,T. Mozgov misses 2-pt jump shot from 4 ft,,39,23
154,2,7:01.0,,Defensive rebound by A. Bradley,39,23
155,2,6:47.0,,A. Bradley misses 2-pt jump shot from 19 ft,39,23
156,2,6:45.0,Defensive rebound by I. Shumpert,,39,23
157,2,6:36.0,K. Irving makes 2-pt jump shot from 3 ft,,41,23
158,2,6:36.0,,Boston full timeout,41,23
159,2,6:36.0,,J. Sullinger enters the game for T. Zeller,41,23
160,2,6:21.0,,J. Sullinger makes 2-pt jump shot from 5 ft (assist by B. Bass),41,25
161,2,6:01.0,L. James misses 2-pt jump shot from 5 ft,,41,25
162,2,6:00.0,,Defensive rebound by J. Sullinger,41,25
163,2,5:57.0,,Turnover by J. Sullinger (bad pass; steal by J. Smith),41,25
164,2,5:50.0,L. James misses 3-pt jump shot from 23 ft,,41,25
165,2,5:49.0,,Defensive rebound by A. Bradley,41,25
166,2,5:34.0,,Shooting foul by T. Mozgov (drawn by J. Crowder),41,25
167,2,5:34.0,,J. Crowder makes 2-pt jump shot from 3 ft,41,27
168,2,5:34.0,T. Thompson enters the game for T. Mozgov,,41,27
169,2,5:34.0,,J. Crowder makes free throw 1 of 1,41,28
170,2,5:16.0,J. Smith misses 3-pt jump shot from 23 ft,,41,28
171,2,5:15.0,,Defensive rebound by I. Thomas,41,28
172,2,5:03.0,,J. Sullinger makes 2-pt layup from 1 ft (assist by J. Crowder),41,30
173,2,4:55.0,Cleveland full timeout,,41,30
174,2,4:51.0,J. Smith misses 3-pt jump shot from 25 ft,,41,30
175,2,4:49.0,Offensive rebound by T. Thompson,,41,30
176,2,4:48.0,T. Thompson makes 2-pt dunk at rim,,43,30
177,2,4:31.0,,I. Thomas misses 3-pt jump shot from 25 ft,43,30
178,2,4:30.0,Defensive rebound by T. Thompson,,43,30
179,2,4:21.0,,M. Smart enters the game for B. Bass,43,30
180,2,4:09.0,J. Smith misses 3-pt jump shot from 25 ft,,43,30
181,2,4:06.0,Offensive rebound by K. Irving,,43,30
182,2,3:52.0,L. James misses 3-pt jump shot from 26 ft,,43,30
183,2,3:51.0,,Defensive rebound by Team,43,30
184,2,3:51.0,Loose ball foul by J. Smith (drawn by J. Crowder),,43,30
185,2,3:51.0,,J. Crowder makes free throw 1 of 2,43,31
186,2,3:51.0,,J. Crowder makes free throw 2 of 2,43,32
187,2,3:32.0,Shooting foul by J. Sullinger (drawn by L. James),,43,32
188,2,3:32.0,L. James misses free throw 1 of 2,,43,32
189,2,3:32.0,Offensive rebound by Team,,43,32
190,2,3:32.0,M. Dellavedova enters the game for J. Smith,,43,32
191,2,3:32.0,L. James makes free throw 2 of 2,,44,32
192,2,3:21.0,,I. Thomas misses 2-pt layup from 3 ft (block by K. Irving),44,32
193,2,3:20.0,Defensive rebound by K. Irving,,44,32
194,2,3:08.0,K. Irving makes 2-pt jump shot from 9 ft,,46,32
195,2,3:00.0,,Turnover by M. Smart (bad pass; steal by I. Shumpert),46,32
196,2,2:57.0,Shooting foul by A. Bradley (drawn by I. Shumpert),,46,32
197,2,2:57.0,I. Shumpert makes free throw 1 of 2,,47,32
198,2,2:57.0,I. Shumpert makes free throw 2 of 2,,48,32
199,2,2:42.0,,J. Sullinger misses 2-pt jump shot from 7 ft,48,32
200,2,2:40.0,Defensive rebound by I. Shumpert,,48,32
201,2,2:30.0,M. Dellavedova makes 3-pt jump shot from 23 ft (assist by L. James),,51,32
202,2,2:22.0,,Boston full timeout,51,32
203,2,2:22.0,,L. Datome enters the game for M. Smart,51,32
204,2,2:22.0,K. Perkins enters the game for T. Thompson,,51,32
205,2,2:14.0,,L. Datome misses 2-pt jump shot from 7 ft,51,32
206,2,2:14.0,,Offensive rebound by J. Sullinger,51,32
207,2,2:13.0,,Turnover by J. Sullinger (lost ball; steal by L. James),51,32
208,2,2:00.0,Turnover by L. James (lost ball),,51,32
209,2,1:54.0,,I. Thomas misses 2-pt jump shot from 14 ft,51,32
210,2,1:53.0,Defensive rebound by I. Shumpert,,51,32
211,2,1:44.0,Turnover by K. Perkins (offensive foul),,51,32
212,2,1:44.0,,Technical foul by J. Crowder,51,32
213,2,1:44.0,Technical foul by K. Perkins,,51,32
214,2,1:44.0,,J. Crowder misses flagrant free throw 1 of 2,51,32
215,2,1:44.0,,Offensive rebound by Team,51,32
216,2,1:44.0,,J. Crowder misses flagrant free throw 2 of 2,51,32
217,2,1:44.0,,Offensive rebound by Team,51,32
218,2,1:30.0,,J. Crowder makes 2-pt layup from 2 ft,51,34
219,2,1:19.0,Personal foul by J. Crowder (drawn by L. James),,51,34
220,2,1:19.0,L. James makes free throw 1 of 2,,52,34
221,2,1:19.0,,J. Jerebko enters the game for J. Crowder,52,34
222,2,1:19.0,L. James misses free throw 2 of 2,,52,34
223,2,1:17.0,,Defensive rebound by I. Thomas,52,34
224,2,1:13.0,,Turnover by I. Thomas (bad pass; steal by L. James),52,34
225,2,1:12.0,,Loose ball foul by I. Thomas (drawn by L. James),52,34
226,2,1:12.0,L. James misses free throw 1 of 2,,52,34
227,2,1:12.0,Offensive rebound by Team,,52,34
228,2,1:12.0,L. James misses free throw 2 of 2,,52,34
229,2,1:11.0,,Defensive rebound by J. Jerebko,52,34
230,2,1:01.0,,Shooting foul by K. Irving (drawn by I. Thomas),52,34
231,2,1:01.0,,I. Thomas makes free throw 1 of 2,52,35
232,2,1:01.0,,J. Crowder enters the game for L. Datome,52,35
233,2,1:01.0,,I. Thomas makes free throw 2 of 2,52,36
234,2,0:48.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,52,36
235,2,0:46.0,Offensive rebound by K. Perkins,,52,36
236,2,0:46.0,Shooting foul by J. Sullinger (drawn by K. Perkins),,52,36
237,2,0:46.0,K. Perkins makes free throw 1 of 2,,53,36
238,2,0:46.0,K. Perkins misses free throw 2 of 2,,53,36
239,2,0:45.0,,Defensive rebound by J. Crowder,53,36
240,2,0:36.0,,J. Crowder misses 3-pt jump shot from 25 ft,53,36
241,2,0:34.0,Defensive rebound by I. Shumpert,,53,36
242,2,0:31.0,Personal foul by J. Sullinger (drawn by K. Perkins),,53,36
243,2,0:31.0,K. Perkins makes free throw 1 of 2,,54,36
244,2,0:31.0,K. Perkins makes free throw 2 of 2,,55,36
245,2,0:14.0,,J. Jerebko misses 3-pt jump shot from 23 ft,55,36
246,2,0:13.0,Defensive rebound by I. Shumpert,,55,36
247,2,0:01.0,L. James makes 2-pt jump shot from 4 ft,,57,36
248,3,11:42.0,,T. Zeller misses 2-pt jump shot from 14 ft,57,36
249,3,11:40.0,Defensive rebound by T. Mozgov,,57,36
250,3,11:29.0,T. Mozgov misses 2-pt jump shot from 16 ft,,57,36
251,3,11:27.0,,Defensive rebound by J. Crowder,57,36
252,3,11:15.0,,T. Zeller misses 2-pt jump shot from 16 ft,57,36
253,3,11:14.0,Defensive rebound by K. Irving,,57,36
254,3,11:02.0,Personal foul by A. Bradley (drawn by K. Irving),,57,36
255,3,10:50.0,J. Smith misses 3-pt jump shot from 25 ft,,57,36
256,3,10:48.0,,Defensive rebound by J. Crowder,57,36
257,3,10:43.0,,Shooting foul by T. Thompson (drawn by B. Bass),57,36
258,3,10:43.0,,B. Bass misses free throw 1 of 2,57,36
259,3,10:43.0,,Offensive rebound by Team,57,36
260,3,10:43.0,,B. Bass misses free throw 2 of 2,57,36
261,3,10:41.0,,Offensive rebound by B. Bass,57,36
262,3,10:40.0,,Personal foul by K. Irving (drawn by B. Bass),57,36
263,3,10:24.0,,A. Bradley misses 3-pt jump shot from 25 ft,57,36
264,3,10:24.0,,Offensive rebound by Team,57,36
265,3,10:24.0,J. Smith ejected from game,,57,36
266,3,10:24.0,I. Shumpert enters the game for J. Smith,,57,36
267,3,10:24.0,,I. Thomas enters the game for J. Crowder,57,36
268,3,10:24.0,,I. Thomas makes flagrant free throw 1 of 2,57,37
269,3,10:24.0,,I. Thomas makes flagrant free throw 2 of 2,57,38
270,3,10:17.0,,A. Bradley makes 2-pt jump shot from 15 ft (assist by T. Zeller),57,40
271,3,10:00.0,K. Irving misses 2-pt jump shot from 19 ft,,57,40
272,3,9:57.0,,Defensive rebound by Team,57,40
273,3,9:49.0,,I. Thomas misses 3-pt jump shot from 25 ft,57,40
274,3,9:49.0,,Offensive rebound by B. Bass,57,40
275,3,9:49.0,,Shooting foul by T. Thompson (drawn by B. Bass),57,40
276,3,9:49.0,,B. Bass makes 2-pt dunk at rim,57,42
277,3,9:49.0,J. Jones enters the game for T. Thompson,,57,42
278,3,9:49.0,,B. Bass misses free throw 1 of 1,57,42
279,3,9:49.0,Defensive rebound by L. James,,57,42
280,3,9:27.0,Turnover by L. James (traveling),,57,42
281,3,9:19.0,,I. Thomas misses 3-pt jump shot from 25 ft,57,42
282,3,9:18.0,Defensive rebound by I. Shumpert,,57,42
283,3,9:10.0,L. James misses 2-pt jump shot from 21 ft,,57,42
284,3,9:09.0,,Defensive rebound by B. Bass,57,42
285,3,9:01.0,,E. Turner misses 2-pt jump shot from 15 ft,57,42
286,3,8:59.0,Defensive rebound by K. Irving,,57,42
287,3,8:46.0,,J. Sullinger enters the game for T. Zeller,57,42
288,3,8:41.0,Shooting foul by A. Bradley (drawn by K. Irving),,57,42
289,3,8:41.0,K. Irving makes free throw 1 of 2,,58,42
290,3,8:41.0,K. Irving makes free throw 2 of 2,,59,42
291,3,8:35.0,,Personal foul by T. Mozgov (drawn by J. Sullinger),59,42
292,3,8:35.0,,J. Sullinger misses free throw 1 of 2,59,42
293,3,8:35.0,,Offensive rebound by Team,59,42
294,3,8:35.0,,J. Sullinger misses free throw 2 of 2,59,42
295,3,8:34.0,Defensive rebound by L. James,,59,42
296,3,8:23.0,K. Irving misses 3-pt jump shot from 25 ft,,59,42
297,3,8:21.0,Offensive rebound by T. Mozgov,,59,42
298,3,8:12.0,K. Irving misses 3-pt jump shot from 26 ft,,59,42
299,3,8:11.0,,Defensive rebound by J. Sullinger,59,42
300,3,8:00.0,,J. Sullinger misses 2-pt layup from 3 ft (block by I. Shumpert),59,42
301,3,7:59.0,Defensive rebound by J. Jones,,59,42
302,3,7:46.0,L. James makes 2-pt layup from 2 ft,,61,42
303,3,7:31.0,,I. Thomas misses 2-pt jump shot from 7 ft,61,42
304,3,7:30.0,Defensive rebound by T. Mozgov,,61,42
305,3,7:19.0,T. Mozgov misses 2-pt layup from 3 ft (block by J. Sullinger),,61,42
306,3,7:18.0,,Defensive rebound by Team,61,42
307,3,7:08.0,,E. Turner makes 2-pt jump shot from 14 ft,61,44
308,3,6:41.0,Personal foul by J. Sullinger (drawn by J. Jones),,61,44
309,3,6:28.0,L. James misses 3-pt jump shot from 25 ft,,61,44
310,3,6:26.0,Offensive rebound by T. Mozgov,,61,44
311,3,6:26.0,Personal foul by E. Turner (drawn by T. Mozgov),,61,44
312,3,6:23.0,Personal foul by B. Bass (drawn by T. Mozgov),,61,44
313,3,6:23.0,T. Mozgov makes free throw 1 of 2,,62,44
314,3,6:23.0,T. Mozgov makes free throw 2 of 2,,63,44
315,3,6:06.0,,B. Bass misses 2-pt jump shot from 3 ft (block by I. Shumpert),63,44
316,3,6:05.0,,Offensive rebound by Team,63,44
317,3,6:05.0,,Boston full timeout,63,44
318,3,5:59.0,,B. Bass misses 2-pt jump shot from 4 ft (block by J. Jones),63,44
319,3,5:58.0,Defensive rebound by K. Irving,,63,44
320,3,5:50.0,J. Jones misses 3-pt jump shot from 25 ft,,63,44
321,3,5:48.0,,Defensive rebound by A. Bradley,63,44
322,3,5:39.0,,Turnover by E. Turner (lost ball; steal by T. Mozgov),63,44
323,3,5:29.0,J. Jones misses 3-pt jump shot from 24 ft,,63,44
324,3,5:27.0,,Defensive rebound by E. Turner,63,44
325,3,5:22.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by E. Turner),63,47
326,3,4:55.0,K. Irving misses 2-pt jump shot from 22 ft,,63,47
327,3,4:54.0,Offensive rebound by T. Mozgov,,63,47
328,3,4:48.0,J. Jones misses 3-pt jump shot from 23 ft,,63,47
329,3,4:46.0,,Defensive rebound by J. Sullinger,63,47
330,3,4:40.0,,A. Bradley misses 3-pt jump shot from 24 ft,63,47
331,3,4:39.0,Defensive rebound by T. Mozgov,,63,47
332,3,4:16.0,L. James makes 2-pt jump shot from 22 ft,,65,47
333,3,4:09.0,,Shooting foul by K. Irving (drawn by I. Thomas),65,47
334,3,4:09.0,,I. Thomas makes free throw 1 of 2,65,48
335,3,4:09.0,,J. Jerebko enters the game for B. Bass,65,48
336,3,4:09.0,,I. Thomas makes free throw 2 of 2,65,49
337,3,3:50.0,L. James misses 2-pt jump shot from 19 ft,,65,49
338,3,3:49.0,,Defensive rebound by I. Thomas,65,49
339,3,3:44.0,,A. Bradley misses 3-pt jump shot from 25 ft,65,49
340,3,3:43.0,,Offensive rebound by Team,65,49
341,3,3:43.0,Loose ball foul by T. Mozgov (drawn by J. Sullinger),,65,49
342,3,3:43.0,,J. Sullinger misses free throw 1 of 2,65,49
343,3,3:43.0,,Offensive rebound by Team,65,49
344,3,3:43.0,K. Perkins enters the game for T. Mozgov,,65,49
345,3,3:43.0,,J. Sullinger makes free throw 2 of 2,65,50
346,3,3:21.0,Turnover by K. Perkins (bad pass; steal by I. Thomas),,65,50
347,3,3:17.0,,I. Thomas makes 2-pt layup from 2 ft,65,52
348,3,2:58.0,K. Irving makes 2-pt jump shot from 4 ft,,67,52
349,3,2:39.0,,A. Bradley makes 2-pt layup from 1 ft,67,54
350,3,2:25.0,K. Irving misses 3-pt jump shot from 26 ft,,67,54
351,3,2:24.0,,Defensive rebound by J. Sullinger,67,54
352,3,2:24.0,,Personal foul by J. Jones (drawn by I. Thomas),67,54
353,3,2:24.0,Cleveland full timeout,,67,54
354,3,2:24.0,M. Dellavedova enters the game for J. Jones,,67,54
355,3,2:24.0,,K. Olynyk enters the game for J. Sullinger,67,54
356,3,2:24.0,,M. Smart enters the game for E. Turner,67,54
357,3,2:24.0,,I. Thomas makes free throw 1 of 2,67,55
358,3,2:24.0,,I. Thomas makes free throw 2 of 2,67,56
359,3,2:02.0,Shooting foul by I. Thomas (drawn by M. Dellavedova),,67,56
360,3,2:02.0,M. Dellavedova misses free throw 1 of 2,,67,56
361,3,2:02.0,Offensive rebound by Team,,67,56
362,3,2:02.0,T. Thompson enters the game for K. Perkins,,67,56
363,3,2:02.0,M. Dellavedova misses free throw 2 of 2,,67,56
364,3,2:02.0,,Defensive rebound by J. Jerebko,67,56
365,3,1:44.0,,A. Bradley misses 2-pt jump shot from 7 ft,67,56
366,3,1:43.0,,Offensive rebound by M. Smart,67,56
367,3,1:43.0,,M. Smart makes 2-pt dunk at rim,67,58
368,3,1:23.0,L. James misses 2-pt layup from 3 ft,,67,58
369,3,1:22.0,,Defensive rebound by M. Smart,67,58
370,3,1:15.0,,I. Thomas misses 2-pt jump shot from 2 ft (block by L. James),67,58
371,3,1:13.0,Defensive rebound by T. Thompson,,67,58
372,3,1:13.0,,P. Pressey enters the game for A. Bradley,67,58
373,3,0:50.0,I. Shumpert makes 3-pt jump shot from 24 ft (assist by L. James),,70,58
374,3,0:36.0,,J. Jerebko misses 3-pt jump shot from 23 ft,70,58
375,3,0:33.0,,Offensive rebound by M. Smart,70,58
376,3,0:32.0,,Personal foul by K. Irving (drawn by M. Smart),70,58
377,3,0:32.0,,M. Smart misses free throw 1 of 2,70,58
378,3,0:32.0,,Offensive rebound by Team,70,58
379,3,0:32.0,,J. Sullinger enters the game for K. Olynyk,70,58
380,3,0:32.0,J. Jones enters the game for K. Irving,,70,58
381,3,0:32.0,,M. Smart makes free throw 2 of 2,70,59
382,3,0:11.0,L. James misses 2-pt jump shot from 9 ft (block by P. Pressey),,70,59
383,3,0:10.0,,Defensive rebound by Team,70,59
384,3,0:01.0,,M. Smart misses 2-pt layup from 2 ft,70,59
385,3,0:00.0,,Offensive rebound by J. Sullinger,70,59
386,3,0:00.0,,J. Sullinger makes 2-pt tip-in from 1 ft,70,61
387,4,11:40.0,M. Dellavedova misses 2-pt jump shot from 14 ft,,70,61
388,4,11:39.0,,Defensive rebound by J. Sullinger,70,61
389,4,11:23.0,,I. Thomas misses 3-pt jump shot from 26 ft,70,61
390,4,11:21.0,Defensive rebound by L. James,,70,61
391,4,11:07.0,L. James misses 3-pt jump shot from 25 ft,,70,61
392,4,11:07.0,Offensive rebound by Team,,70,61
393,4,11:07.0,Personal foul by M. Smart (drawn by T. Thompson),,70,61
394,4,11:07.0,K. Irving enters the game for M. Dellavedova,,70,61
395,4,11:07.0,,A. Bradley enters the game for I. Thomas,70,61
396,4,10:58.0,L. James makes 2-pt layup from 2 ft,,72,61
