,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CHARLOTTE_ACTION,CHICAGO_SCORE,CHARLOTTE_SCORE
232,3,11:03.0,,Turnover by M. Williams (traveling),60,52
233,3,10:44.0,Turnover by J. Noah (offensive foul),,60,52
234,3,10:44.0,Offensive foul by J. Noah (drawn by G. Henderson),,60,52
235,3,10:30.0,,G. Henderson misses 2-pt jump shot from 20 ft,60,52
236,3,10:27.0,,Offensive rebound by B. Biyombo,60,52
237,3,10:27.0,,B. Biyombo misses 2-pt layup at rim (block by P. Gasol),60,52
238,3,10:27.0,,Offensive rebound by Team,60,52
239,3,10:09.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by B. Biyombo),60,55
240,3,9:56.0,Turnover by T. Snell (bad pass; steal by M. Williams),,60,55
241,3,9:50.0,,Shooting foul by J. Noah (drawn by G. Henderson),60,55
242,3,9:50.0,,G. Henderson makes free throw 1 of 2,60,56
243,3,9:50.0,,G. Henderson makes free throw 2 of 2,60,57
244,3,9:23.0,T. Snell misses 3-pt jump shot from 26 ft,,60,57
245,3,9:23.0,,Defensive rebound by Team,60,57
246,3,9:01.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 17 ft,60,57
247,3,9:01.0,Defensive rebound by Team,,60,57
248,3,9:01.0,,Loose ball foul by M. Williams (drawn by J. Noah),60,57
249,3,8:46.0,Shooting foul by M. Williams (drawn by A. Brooks),,60,57
250,3,8:46.0,A. Brooks makes free throw 1 of 2,,61,57
251,3,8:46.0,A. Brooks misses free throw 2 of 2,,61,57
252,3,8:45.0,,Defensive rebound by B. Biyombo,61,57
253,3,8:32.0,,Turnover by G. Henderson (lost ball),61,57
254,3,8:20.0,Shooting foul by M. Williams (drawn by T. Snell),,61,57
255,3,8:20.0,T. Snell makes free throw 1 of 2,,62,57
256,3,8:20.0,T. Snell makes free throw 2 of 2,,63,57
257,3,8:11.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by G. Henderson),63,60
258,3,7:55.0,Turnover by A. Brooks (lost ball; steal by M. Kidd-Gilchrist),,63,60
259,3,7:55.0,,Personal foul by A. Brooks (drawn by M. Kidd-Gilchrist),63,60
260,3,7:41.0,,G. Henderson makes 2-pt layup from 2 ft,63,62
261,3,7:41.0,,Shooting foul by J. Noah (drawn by G. Henderson),63,62
262,3,7:41.0,N. Mirotić enters the game for J. Noah,,63,62
263,3,7:41.0,,G. Henderson makes free throw 1 of 1,63,63
264,3,7:21.0,A. Brooks misses 3-pt jump shot from 30 ft,,63,63
265,3,7:20.0,,Defensive rebound by G. Henderson,63,63
266,3,7:08.0,,M. Williams makes 2-pt jump shot from 13 ft,63,65
267,3,7:08.0,Chicago full timeout,,63,65
268,3,6:49.0,T. Snell misses 3-pt jump shot from 25 ft,,63,65
269,3,6:49.0,Offensive rebound by Team,,63,65
270,3,6:39.0,M. Dunleavy misses 2-pt jump shot from 19 ft,,63,65
271,3,6:37.0,,Defensive rebound by M. Williams,63,65
272,3,6:19.0,,B. Biyombo makes 2-pt dunk at rim (assist by M. Williams),63,67
273,3,5:54.0,P. Gasol makes 2-pt jump shot from 8 ft,,65,67
274,3,5:40.0,,M. Williams misses 2-pt jump shot from 18 ft,65,67
275,3,5:39.0,,Offensive rebound by B. Biyombo,65,67
276,3,5:39.0,,Shooting foul by M. Dunleavy (drawn by B. Biyombo),65,67
277,3,5:39.0,,B. Biyombo makes free throw 1 of 2,65,68
278,3,5:39.0,,B. Biyombo makes free throw 2 of 2,65,69
279,3,5:25.0,M. Dunleavy misses 3-pt jump shot from 25 ft,,65,69
280,3,5:23.0,,Defensive rebound by B. Biyombo,65,69
281,3,5:13.0,,M. Williams misses 3-pt jump shot from 26 ft,65,69
282,3,5:10.0,,Offensive rebound by G. Henderson,65,69
283,3,5:10.0,,G. Henderson misses 2-pt jump shot from 11 ft,65,69
284,3,5:07.0,,Offensive rebound by M. Kidd-Gilchrist,65,69
285,3,5:07.0,,M. Kidd-Gilchrist misses 2-pt layup at rim (block by N. Mirotić),65,69
286,3,5:07.0,,Offensive rebound by B. Biyombo,65,69
287,3,5:07.0,,Offensive foul by B. Biyombo (drawn by N. Mirotić),65,69
288,3,5:07.0,,Turnover by B. Biyombo (offensive foul),65,69
289,3,5:07.0,D. McDermott enters the game for M. Dunleavy,,65,69
290,3,5:07.0,,K. Walker enters the game for B. Biyombo,65,69
291,3,5:07.0,,J. Maxiell enters the game for G. Henderson,65,69
292,3,4:42.0,T. Snell misses 3-pt jump shot from 26 ft,,65,69
293,3,4:41.0,,Defensive rebound by K. Walker,65,69
294,3,4:33.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 5 ft (assist by K. Walker),65,71
295,3,4:20.0,Turnover by P. Gasol (3 sec),,65,71
296,3,4:02.0,,M. Williams misses 3-pt jump shot from 25 ft,65,71
297,3,4:01.0,Defensive rebound by A. Brooks,,65,71
298,3,3:53.0,D. McDermott misses 2-pt layup from 1 ft,,65,71
299,3,3:52.0,,Defensive rebound by J. Maxiell,65,71
300,3,3:47.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by K. Walker),65,73
301,3,3:47.0,Chicago full timeout,,65,73
302,3,3:47.0,K. Hinrich enters the game for A. Brooks,,65,73
303,3,3:47.0,,L. Stephenson enters the game for M. Williams,65,73
304,3,3:28.0,Turnover by P. Gasol (lost ball; steal by M. Kidd-Gilchrist),,65,73
305,3,3:11.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 17 ft,65,73
306,3,3:10.0,Defensive rebound by D. McDermott,,65,73
307,3,2:57.0,T. Snell misses 3-pt jump shot from 23 ft,,65,73
308,3,2:56.0,,Defensive rebound by K. Walker,65,73
309,3,2:49.0,,K. Walker makes 2-pt jump shot from 18 ft,65,75
310,3,2:21.0,P. Gasol misses 2-pt jump shot from 14 ft,,65,75
311,3,2:21.0,Offensive rebound by Team,,65,75
312,3,2:21.0,Turnover by Team (shot clock),,65,75
313,3,2:05.0,,L. Stephenson misses 2-pt jump shot from 8 ft,65,75
314,3,2:04.0,Defensive rebound by Team,,65,75
315,3,1:42.0,K. Hinrich misses 2-pt jump shot from 8 ft,,65,75
316,3,1:40.0,,Defensive rebound by M. Kidd-Gilchrist,65,75
317,3,1:22.0,,M. Kidd-Gilchrist misses 2-pt layup from 1 ft,65,75
318,3,1:20.0,Defensive rebound by D. McDermott,,65,75
319,3,1:07.0,K. Hinrich misses 2-pt jump shot from 19 ft,,65,75
320,3,1:06.0,Offensive rebound by N. Mirotić,,65,75
321,3,1:06.0,N. Mirotić makes 2-pt layup at rim,,67,75
322,3,0:52.0,,K. Walker misses 3-pt jump shot from 25 ft,67,75
323,3,0:51.0,Defensive rebound by N. Mirotić,,67,75
324,3,0:45.0,Offensive foul by P. Gasol (drawn by J. Maxiell),,67,75
325,3,0:45.0,Turnover by P. Gasol (offensive foul),,67,75
326,3,0:30.0,,M. Kidd-Gilchrist misses 2-pt layup at rim (block by K. Hinrich),67,75
327,3,0:30.0,,Offensive rebound by M. Kidd-Gilchrist,67,75
328,3,0:30.0,,M. Kidd-Gilchrist makes 2-pt layup at rim,67,77
329,3,0:13.0,K. Hinrich misses 2-pt layup at rim (block by J. Maxiell),,67,77
330,3,0:13.0,Offensive rebound by Team,,67,77
331,3,0:07.0,T. Snell makes 3-pt jump shot from 25 ft,,70,77
332,3,0:02.0,,Charlotte full timeout,70,77
333,3,0:02.0,,G. Henderson enters the game for M. Williams,70,77
334,3,0:01.0,,Turnover by L. Stephenson (bad pass; steal by T. Snell),70,77
335,4,11:47.0,,J. Maxiell makes 2-pt jump shot from 12 ft (assist by L. Stephenson),70,79
336,4,11:30.0,D. McDermott makes 3-pt jump shot from 27 ft (assist by J. Noah),,73,79
337,4,11:11.0,,G. Henderson misses 2-pt jump shot from 18 ft,73,79
338,4,11:08.0,,Offensive rebound by J. Maxiell,73,79
339,4,11:08.0,,J. Maxiell makes 2-pt tip-in at rim,73,81
340,4,10:53.0,T. Snell misses 2-pt jump shot from 17 ft,,73,81
341,4,10:52.0,,Defensive rebound by K. Walker,73,81
342,4,10:33.0,,G. Henderson makes 3-pt jump shot from 23 ft,73,84
343,4,10:18.0,N. Mirotić misses 3-pt jump shot from 25 ft,,73,84
344,4,10:17.0,,Defensive rebound by L. Stephenson,73,84
345,4,10:09.0,,K. Walker misses 2-pt jump shot from 13 ft,73,84
346,4,10:08.0,Defensive rebound by J. Noah,,73,84
347,4,9:52.0,Shooting foul by M. Williams (drawn by N. Mirotić),,73,84
348,4,9:52.0,N. Mirotić misses free throw 1 of 2,,73,84
349,4,9:52.0,Offensive rebound by Team,,73,84
350,4,9:52.0,N. Mirotić makes free throw 2 of 2,,74,84
351,4,9:44.0,,Offensive foul by L. Stephenson (drawn by J. Noah),74,84
352,4,9:44.0,,Turnover by L. Stephenson (offensive foul),74,84
353,4,9:33.0,Turnover by J. Noah (bad pass),,74,84
354,4,9:21.0,,J. Maxiell misses 2-pt jump shot from 9 ft,74,84
355,4,9:21.0,,Offensive rebound by Team,74,84
356,4,9:11.0,,K. Walker misses 2-pt jump shot from 18 ft,74,84
357,4,9:09.0,,Offensive rebound by M. Williams,74,84
358,4,9:03.0,,L. Stephenson makes 2-pt layup at rim (assist by K. Walker),74,86
359,4,9:03.0,,Shooting foul by N. Mirotić (drawn by L. Stephenson),74,86
360,4,9:03.0,,L. Stephenson misses free throw 1 of 1,74,86
361,4,9:01.0,,Offensive rebound by M. Williams,74,86
362,4,8:55.0,,G. Henderson misses 3-pt jump shot from 25 ft,74,86
363,4,8:54.0,Defensive rebound by D. McDermott,,74,86
364,4,8:32.0,N. Mirotić misses 3-pt jump shot from 26 ft,,74,86
365,4,8:31.0,,Defensive rebound by L. Stephenson,74,86
366,4,8:12.0,,Shooting foul by K. Hinrich (drawn by J. Maxiell),74,86
367,4,8:12.0,Official timeout,,74,86
368,4,8:12.0,E. Moore enters the game for T. Snell,,74,86
369,4,8:12.0,,J. Maxiell misses free throw 1 of 2,74,86
370,4,8:12.0,,Offensive rebound by Team,74,86
371,4,8:12.0,,J. Maxiell makes free throw 2 of 2,74,87
372,4,7:57.0,K. Hinrich misses 2-pt jump shot from 18 ft,,74,87
373,4,7:57.0,Offensive rebound by Team,,74,87
374,4,7:57.0,,Loose ball foul by J. Maxiell (drawn by N. Mirotić),74,87
375,4,7:57.0,A. Brooks enters the game for K. Hinrich,,74,87
376,4,7:52.0,D. McDermott misses 3-pt jump shot from 26 ft,,74,87
377,4,7:51.0,Offensive rebound by Team,,74,87
378,4,7:37.0,N. Mirotić misses 3-pt jump shot from 23 ft,,74,87
379,4,7:36.0,,Defensive rebound by K. Walker,74,87
380,4,7:36.0,,Personal foul by J. Noah (drawn by K. Walker),74,87
381,4,7:36.0,P. Gasol enters the game for J. Noah,,74,87
382,4,7:24.0,,G. Henderson makes 2-pt jump shot from 14 ft (assist by K. Walker),74,89
