,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MIAMI_ACTION,ATLANTA_SCORE,MIAMI_SCORE
390,4,5:04.0,,G. Dragić enters the game for M. Chalmers,78,72
391,4,5:04.0,D. Schröder makes free throw 2 of 2,,79,72
392,4,4:49.0,,Shooting block foul by K. Bazemore (drawn by L. Deng),79,72
393,4,4:49.0,,L. Deng makes free throw 1 of 2,79,73
394,4,4:49.0,,L. Deng makes free throw 2 of 2,79,74
395,4,4:40.0,Turnover by K. Bazemore (traveling),,79,74
396,4,4:26.0,,H. Walker misses 3-pt jump shot from 24 ft,79,74
397,4,4:25.0,Defensive rebound by K. Korver,,79,74
398,4,4:12.0,D. Schröder makes 2-pt layup from 1 ft (assist by P. Millsap),,81,74
399,4,3:50.0,,Turnover by H. Whiteside (bad pass; steal by K. Bazemore),81,74
400,4,3:40.0,P. Millsap makes 3-pt jump shot from 23 ft (assist by D. Schröder),,84,74
401,4,3:20.0,,Personal foul by K. Korver (drawn by D. Wade),84,74
402,4,3:20.0,,D. Wade makes free throw 1 of 2,84,75
403,4,3:20.0,,M. Beasley enters the game for H. Walker,84,75
404,4,3:20.0,,M. Chalmers enters the game for G. Dragić,84,75
405,4,3:20.0,,D. Wade makes free throw 2 of 2,84,76
406,4,2:57.0,D. Schröder misses 2-pt layup from 1 ft (block by H. Whiteside),,84,76
407,4,2:56.0,Offensive rebound by D. Schröder,,84,76
408,4,2:53.0,K. Bazemore misses 2-pt jump shot from 19 ft,,84,76
409,4,2:51.0,,Defensive rebound by H. Whiteside,84,76
410,4,2:43.0,,D. Wade misses 2-pt jump shot from 15 ft,84,76
411,4,2:42.0,Defensive rebound by P. Millsap,,84,76
412,4,2:36.0,Atlanta full timeout,,84,76
413,4,2:30.0,Personal foul by M. Beasley (drawn by P. Millsap),,84,76
414,4,2:21.0,P. Millsap makes 2-pt jump shot from 12 ft,,86,76
415,4,2:03.0,,M. Beasley misses 3-pt jump shot from 24 ft,86,76
416,4,2:02.0,Defensive rebound by D. Schröder,,86,76
417,4,1:57.0,Turnover by D. Schröder (bad pass; steal by M. Beasley),,86,76
418,4,1:54.0,,D. Wade makes 2-pt layup from 1 ft (assist by M. Chalmers),86,78
419,4,1:32.0,,Offensive charge foul by P. Millsap (drawn by M. Chalmers),86,78
420,4,1:32.0,Turnover by P. Millsap (offensive foul),,86,78
421,4,1:23.0,,D. Wade makes 2-pt jump shot from 8 ft,86,80
422,4,1:07.0,Atlanta full timeout,,86,80
423,4,1:03.0,K. Bazemore makes 3-pt jump shot from 25 ft (assist by P. Millsap),,89,80
424,4,0:51.0,,H. Whiteside makes 2-pt jump shot from 5 ft (assist by D. Wade),89,82
425,4,0:51.0,,Shooting foul by K. Bazemore (drawn by H. Whiteside),89,82
426,4,0:51.0,,H. Whiteside makes free throw 1 of 1,89,83
427,4,0:30.0,P. Millsap makes 2-pt jump shot from 4 ft (assist by D. Schröder),,91,83
428,4,0:30.0,,Miami full timeout,91,83
429,4,0:30.0,,H. Walker enters the game for H. Whiteside,91,83
430,4,0:30.0,,Miami full timeout,91,83
431,4,0:30.0,M. Scott enters the game for E. Brand,,91,83
432,4,0:24.0,,D. Wade makes 2-pt layup from 1 ft,91,85
433,4,0:19.0,Personal foul by M. Chalmers (drawn by D. Schröder),,91,85
434,4,0:19.0,D. Schröder misses free throw 1 of 2,,91,85
435,4,0:19.0,Offensive rebound by Team,,91,85
436,4,0:19.0,D. Schröder makes free throw 2 of 2,,92,85
437,4,0:13.0,,L. Deng makes 3-pt jump shot from 23 ft (assist by D. Wade),92,88
438,4,0:13.0,Atlanta full timeout,,92,88
439,4,0:12.0,Personal foul by M. Beasley (drawn by P. Millsap),,92,88
440,4,0:12.0,,U. Haslem enters the game for M. Beasley,92,88
441,4,0:12.0,P. Millsap makes free throw 1 of 2,,93,88
442,4,0:12.0,P. Millsap misses free throw 2 of 2,,93,88
443,4,0:12.0,,Defensive rebound by D. Wade,93,88
444,4,0:00.0,,M. Chalmers makes 3-pt jump shot from 24 ft (assist by U. Haslem),93,91
