,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,ATLANTA_ACTION,PHILADELPHIA_SCORE,ATLANTA_SCORE
54,1,5:23.0,Turnover by K. McDaniels (offensive foul),,10,12
55,1,5:09.0,,D. Schröder misses 2-pt layup at rim,10,12
56,1,5:08.0,Defensive rebound by H. Sims,,10,12
57,1,4:58.0,K. McDaniels misses 2-pt layup from 1 ft,,10,12
58,1,4:57.0,,Defensive rebound by E. Brand,10,12
59,1,4:51.0,,P. Millsap makes 2-pt dunk at rim (assist by J. Teague),10,14
60,1,4:49.0,Philadelphia full timeout,,10,14
61,1,4:26.0,Turnover by M. Carter-Williams (bad pass; steal by P. Millsap),,10,14
62,1,4:16.0,,J. Teague makes 2-pt layup from 1 ft,10,16
63,1,3:58.0,H. Sims misses 2-pt jump shot from 18 ft,,10,16
64,1,3:57.0,,Defensive rebound by P. Millsap,10,16
65,1,3:39.0,,E. Brand misses 2-pt layup from 2 ft,10,16
66,1,3:38.0,Defensive rebound by H. Thompson,,10,16
67,1,3:26.0,H. Thompson misses 2-pt layup at rim,,10,16
68,1,3:25.0,,Defensive rebound by D. Schröder,10,16
69,1,3:19.0,,K. Bazemore misses 3-pt jump shot from 22 ft,10,16
70,1,3:18.0,Defensive rebound by M. Carter-Williams,,10,16
71,1,2:59.0,,Offensive charge foul by K. McDaniels (drawn by E. Brand),10,16
72,1,2:59.0,Turnover by K. McDaniels (offensive foul),,10,16
73,1,2:59.0,,J. Jenkins enters the game for J. Teague,10,16
74,1,2:59.0,R. Covington enters the game for K. McDaniels,,10,16
75,1,2:39.0,,Shooting foul by H. Sims (drawn by K. Bazemore),10,16
76,1,2:39.0,,K. Bazemore misses free throw 1 of 2,10,16
77,1,2:39.0,,Offensive rebound by Team,10,16
78,1,2:39.0,,K. Bazemore makes free throw 2 of 2,10,17
79,1,2:20.0,Personal foul by K. Bazemore (drawn by H. Sims),,10,17
80,1,2:20.0,N. Noel enters the game for H. Thompson,,10,17
81,1,2:20.0,L. Drew enters the game for M. Carter-Williams,,10,17
82,1,2:10.0,Turnover by N. Noel (bad pass),,10,17
83,1,1:56.0,,Personal foul by L. Drew (drawn by D. Schröder),10,17
84,1,1:56.0,,D. Schröder misses free throw 1 of 2,10,17
85,1,1:56.0,,Offensive rebound by Team,10,17
86,1,1:56.0,,M. Scott enters the game for P. Millsap,10,17
87,1,1:56.0,,K. Korver enters the game for K. Bazemore,10,17
88,1,1:56.0,,D. Schröder makes free throw 2 of 2,10,18
89,1,1:39.0,H. Sims misses 2-pt hook shot from 3 ft,,10,18
90,1,1:38.0,,Defensive rebound by E. Brand,10,18
91,1,1:25.0,,D. Schröder misses 2-pt jump shot from 7 ft,10,18
92,1,1:23.0,Defensive rebound by N. Noel,,10,18
93,1,1:07.0,Turnover by R. Covington (bad pass; steal by D. Schröder),,10,18
94,1,1:02.0,,J. Jenkins makes 2-pt layup from 2 ft (assist by D. Schröder),10,20
95,1,1:01.0,Philadelphia full timeout,,10,20
96,1,1:01.0,,A. Horford enters the game for E. Brand,10,20
97,1,1:01.0,L. Mbah a Moute enters the game for H. Sims,,10,20
98,1,0:52.0,Personal foul by D. Schröder (drawn by L. Drew),,10,20
99,1,0:47.0,Turnover by L. Drew (offensive foul),,10,20
100,1,0:47.0,,Offensive charge foul by L. Drew (drawn by D. Schröder),10,20
101,1,0:27.0,,M. Scott makes 2-pt jump shot from 19 ft (assist by A. Horford),10,22
102,1,0:08.0,Shooting foul by K. Korver (drawn by L. Mbah a Moute),,10,22
103,1,0:08.0,L. Mbah a Moute misses free throw 1 of 2,,10,22
104,1,0:08.0,Offensive rebound by Team,,10,22
105,1,0:08.0,L. Mbah a Moute misses free throw 2 of 2,,10,22
106,1,0:07.0,,Defensive rebound by K. Korver,10,22
107,2,11:38.0,R. Covington misses 3-pt jump shot from 25 ft,,10,22
108,2,11:36.0,,Defensive rebound by M. Scott,10,22
109,2,11:23.0,,K. Korver misses 2-pt jump shot from 20 ft,10,22
110,2,11:22.0,Defensive rebound by H. Sims,,10,22
111,2,11:16.0,R. Covington misses 3-pt jump shot from 24 ft,,10,22
112,2,11:14.0,,Defensive rebound by J. Jenkins,10,22
113,2,11:05.0,,J. Jenkins makes 2-pt layup from 1 ft (assist by D. Schröder),10,24
114,2,10:58.0,Shooting foul by M. Scott (drawn by J. Grant),,10,24
115,2,10:58.0,J. Grant makes free throw 1 of 2,,11,24
116,2,10:58.0,M. Carter-Williams enters the game for H. Sims,,11,24
117,2,10:58.0,L. Mbah a Moute enters the game for L. Drew,,11,24
118,2,10:58.0,J. Grant makes free throw 2 of 2,,12,24
119,2,10:49.0,,K. Korver misses 2-pt layup from 2 ft,12,24
120,2,10:48.0,,Offensive rebound by A. Horford,12,24
121,2,10:47.0,,A. Horford misses 2-pt tip-in at rim,12,24
122,2,10:46.0,Defensive rebound by N. Noel,,12,24
123,2,10:33.0,N. Noel makes 2-pt dunk at rim (assist by L. Mbah a Moute),,14,24
124,2,10:09.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by A. Horford),14,27
125,2,9:43.0,M. Carter-Williams makes 3-pt jump shot from 23 ft (assist by R. Covington),,17,27
126,2,9:30.0,,A. Horford makes 2-pt jump shot from 18 ft (assist by D. Schröder),17,29
127,2,9:11.0,L. Mbah a Moute misses 3-pt jump shot from 25 ft,,17,29
128,2,9:08.0,,Defensive rebound by D. Schröder,17,29
129,2,8:59.0,,K. Korver misses 3-pt jump shot from 25 ft,17,29
130,2,8:57.0,Defensive rebound by N. Noel,,17,29
131,2,8:52.0,Philadelphia full timeout,,17,29
132,2,8:52.0,J. Sampson enters the game for J. Grant,,17,29
133,2,8:35.0,M. Carter-Williams misses 2-pt jump shot from 4 ft (block by A. Horford),,17,29
134,2,8:33.0,,Defensive rebound by M. Scott,17,29
135,2,8:19.0,,A. Horford misses 2-pt hook shot from 6 ft,17,29
136,2,8:17.0,Defensive rebound by N. Noel,,17,29
137,2,8:12.0,R. Covington misses 3-pt jump shot from 22 ft,,17,29
138,2,8:10.0,,Defensive rebound by A. Horford,17,29
139,2,7:59.0,,D. Schröder misses 2-pt jump shot from 18 ft,17,29
140,2,7:57.0,Defensive rebound by N. Noel,,17,29
141,2,7:46.0,M. Carter-Williams makes 2-pt jump shot from 10 ft,,19,29
142,2,7:30.0,,D. Schröder makes 2-pt layup from 1 ft,19,31
143,2,7:22.0,J. Sampson misses 3-pt jump shot from 22 ft,,19,31
144,2,7:20.0,,Defensive rebound by K. Korver,19,31
145,2,7:14.0,,J. Jenkins makes 3-pt jump shot from 25 ft (assist by D. Schröder),19,34
146,2,6:51.0,J. Sampson misses 2-pt jump shot from 6 ft,,19,34
147,2,6:50.0,,Defensive rebound by A. Horford,19,34
148,2,6:39.0,,D. Schröder makes 2-pt layup at rim,19,36
149,2,6:18.0,R. Covington misses 3-pt jump shot from 22 ft,,19,36
150,2,6:17.0,,Defensive rebound by M. Scott,19,36
151,2,6:10.0,,Turnover by D. Schröder (bad pass; steal by R. Covington),19,36
152,2,6:06.0,Shooting block foul by D. Schröder (drawn by M. Carter-Williams),,19,36
153,2,6:06.0,M. Carter-Williams misses free throw 1 of 2,,19,36
154,2,6:06.0,Offensive rebound by Team,,19,36
155,2,6:06.0,H. Thompson enters the game for R. Covington,,19,36
156,2,6:06.0,J. Grant enters the game for N. Noel,,19,36
157,2,6:06.0,,J. Teague enters the game for A. Horford,19,36
158,2,6:06.0,,P. Millsap enters the game for D. Schröder,19,36
159,2,6:06.0,,K. Bazemore enters the game for J. Jenkins,19,36
160,2,6:06.0,M. Carter-Williams makes free throw 2 of 2,,20,36
161,2,5:58.0,,M. Scott misses 3-pt jump shot from 25 ft,20,36
162,2,5:55.0,,Offensive rebound by P. Millsap,20,36
163,2,5:55.0,,P. Millsap makes 2-pt layup from 1 ft,20,38
164,2,5:39.0,J. Grant makes 2-pt dunk at rim (assist by M. Carter-Williams),,22,38
165,2,5:25.0,,Personal foul by M. Carter-Williams (drawn by J. Teague),22,38
166,2,5:25.0,Official timeout,,22,38
167,2,5:14.0,,J. Teague makes 3-pt jump shot from 25 ft,22,41
168,2,4:56.0,Personal foul by K. Korver (drawn by J. Grant),,22,41
169,2,4:56.0,R. Covington enters the game for H. Thompson,,22,41
170,2,4:56.0,,J. Jenkins enters the game for K. Korver,22,41
171,2,4:48.0,M. Carter-Williams makes 2-pt layup from 1 ft,,24,41
172,2,4:44.0,,Turnover by J. Teague (lost ball; steal by R. Covington),24,41
173,2,4:40.0,Shooting foul by P. Millsap (drawn by J. Sampson),,24,41
174,2,4:40.0,J. Sampson misses free throw 1 of 2,,24,41
175,2,4:40.0,Offensive rebound by Team,,24,41
176,2,4:40.0,,E. Brand enters the game for M. Scott,24,41
177,2,4:40.0,K. McDaniels enters the game for J. Grant,,24,41
178,2,4:40.0,J. Sampson makes free throw 2 of 2,,25,41
179,2,4:22.0,,P. Millsap makes 2-pt jump shot from 3 ft,25,43
180,2,4:10.0,M. Carter-Williams misses 2-pt layup from 2 ft,,25,43
181,2,4:08.0,,Defensive rebound by K. Bazemore,25,43
182,2,4:04.0,,K. Bazemore makes 2-pt layup at rim,25,45
183,2,3:50.0,Personal foul by K. Bazemore (drawn by L. Mbah a Moute),,25,45
184,2,3:50.0,L. Mbah a Moute makes free throw 1 of 2,,26,45
185,2,3:50.0,L. Mbah a Moute misses free throw 2 of 2,,26,45
186,2,3:48.0,,Defensive rebound by E. Brand,26,45
187,2,3:28.0,,J. Teague misses 2-pt jump shot from 4 ft,26,45
188,2,3:28.0,,Offensive rebound by Team,26,45
189,2,3:28.0,Loose ball foul by J. Sampson (drawn by J. Teague),,26,45
190,2,3:28.0,,M. Muscala enters the game for E. Brand,26,45
191,2,3:17.0,,J. Teague misses 2-pt jump shot from 4 ft,26,45
192,2,3:16.0,Defensive rebound by M. Carter-Williams,,26,45
193,2,3:07.0,M. Carter-Williams misses 2-pt jump shot from 4 ft,,26,45
194,2,3:04.0,,Defensive rebound by J. Jenkins,26,45
195,2,2:59.0,,Shooting foul by R. Covington (drawn by P. Millsap),26,45
196,2,2:59.0,,Atlanta full timeout,26,45
197,2,2:59.0,F. Aldemir enters the game for L. Mbah a Moute,,26,45
198,2,2:59.0,H. Thompson enters the game for J. Sampson,,26,45
199,2,2:59.0,,P. Millsap makes free throw 1 of 2,26,46
200,2,2:59.0,,P. Millsap makes free throw 2 of 2,26,47
201,2,2:44.0,H. Thompson misses 2-pt jump shot from 20 ft,,26,47
202,2,2:43.0,Offensive rebound by R. Covington,,26,47
203,2,2:42.0,R. Covington makes 2-pt layup at rim,,28,47
204,2,2:29.0,,Personal foul by H. Thompson (drawn by J. Teague),28,47
205,2,2:29.0,L. Drew enters the game for M. Carter-Williams,,28,47
206,2,2:22.0,,Turnover by J. Teague (bad pass),28,47
207,2,2:08.0,H. Thompson makes 3-pt jump shot from 22 ft (assist by R. Covington),,31,47
208,2,1:46.0,,J. Teague misses 2-pt jump shot from 8 ft,31,47
209,2,1:45.0,Defensive rebound by R. Covington,,31,47
210,2,1:35.0,R. Covington misses 2-pt jump shot from 18 ft,,31,47
211,2,1:34.0,,Defensive rebound by J. Jenkins,31,47
212,2,1:25.0,,J. Jenkins makes 2-pt jump shot from 18 ft,31,49
213,2,1:08.0,H. Thompson makes 3-pt jump shot from 25 ft (assist by L. Drew),,34,49
214,2,0:56.0,,J. Jenkins misses 2-pt jump shot from 3 ft (block by K. McDaniels),34,49
215,2,0:54.0,Defensive rebound by R. Covington,,34,49
216,2,0:49.0,,Offensive charge foul by R. Covington (drawn by M. Muscala),34,49
217,2,0:49.0,Turnover by R. Covington (offensive foul),,34,49
218,2,0:49.0,,K. Korver enters the game for K. Bazemore,34,49
219,2,0:49.0,,A. Horford enters the game for M. Muscala,34,49
220,2,0:28.0,,A. Horford misses 3-pt jump shot from 22 ft,34,49
221,2,0:25.0,Defensive rebound by R. Covington,,34,49
222,2,0:07.0,K. McDaniels misses 3-pt jump shot from 23 ft,,34,49
223,2,0:04.0,Offensive rebound by R. Covington,,34,49
224,2,0:04.0,R. Covington misses 2-pt layup from 1 ft,,34,49
225,2,0:01.0,Offensive rebound by K. McDaniels,,34,49
226,2,0:01.0,K. McDaniels misses 2-pt jump shot from 4 ft,,34,49
227,2,0:00.0,Offensive rebound by Team,,34,49
228,3,11:45.0,M. Carter-Williams misses 2-pt jump shot from 3 ft,,34,49
229,3,11:44.0,Offensive rebound by N. Noel,,34,49
230,3,11:44.0,N. Noel makes 2-pt dunk at rim,,36,49
231,3,11:26.0,,A. Horford makes 2-pt layup from 2 ft (assist by J. Teague),36,51
232,3,11:09.0,H. Thompson makes 3-pt jump shot from 24 ft (assist by R. Covington),,39,51
233,3,10:54.0,,A. Horford makes 2-pt jump shot from 21 ft (assist by J. Teague),39,53
234,3,10:36.0,L. Mbah a Moute misses 3-pt jump shot from 23 ft,,39,53
235,3,10:35.0,Offensive rebound by H. Thompson,,39,53
236,3,10:32.0,M. Carter-Williams makes 3-pt jump shot from 25 ft (assist by H. Thompson),,42,53
237,3,10:13.0,,Turnover by P. Millsap (lost ball; steal by L. Mbah a Moute),42,53
238,3,10:08.0,M. Carter-Williams makes 2-pt layup at rim,,44,53
239,3,10:03.0,,Personal take foul by R. Covington (drawn by J. Teague),44,53
240,3,10:03.0,L. Drew enters the game for M. Carter-Williams,,44,53
241,3,9:53.0,,K. Korver misses 3-pt jump shot from 22 ft,44,53
242,3,9:51.0,Defensive rebound by R. Covington,,44,53
243,3,9:32.0,H. Thompson misses 3-pt jump shot from 25 ft,,44,53
244,3,9:30.0,,Defensive rebound by A. Horford,44,53
245,3,9:21.0,,K. Korver misses 2-pt jump shot from 20 ft,44,53
246,3,9:19.0,Defensive rebound by R. Covington,,44,53
247,3,9:09.0,L. Mbah a Moute misses 3-pt jump shot from 24 ft,,44,53
248,3,9:07.0,,Defensive rebound by Team,44,53
249,3,8:53.0,,P. Millsap misses 2-pt jump shot from 15 ft,44,53
250,3,8:51.0,Defensive rebound by R. Covington,,44,53
251,3,8:35.0,R. Covington misses 3-pt jump shot from 24 ft (block by K. Bazemore),,44,53
252,3,8:32.0,Offensive rebound by R. Covington,,44,53
253,3,8:29.0,R. Covington misses 3-pt jump shot from 23 ft,,44,53
254,3,8:28.0,,Defensive rebound by A. Horford,44,53
255,3,8:22.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by J. Teague),44,56
256,3,8:07.0,Shooting foul by K. Bazemore (drawn by N. Noel),,44,56
257,3,8:07.0,N. Noel makes free throw 1 of 2,,45,56
258,3,8:07.0,N. Noel misses free throw 2 of 2,,45,56
259,3,8:04.0,,Defensive rebound by P. Millsap,45,56
260,3,7:55.0,,J. Teague makes 3-pt jump shot from 25 ft,45,59
261,3,7:37.0,H. Thompson makes 3-pt jump shot from 23 ft (assist by L. Drew),,48,59
262,3,7:33.0,,Offensive foul by J. Teague (drawn by L. Drew),48,59
263,3,7:33.0,,Turnover by J. Teague (offensive foul),48,59
264,3,7:21.0,H. Thompson misses 2-pt jump shot from 22 ft,,48,59
265,3,7:19.0,Offensive rebound by N. Noel,,48,59
266,3,7:10.0,N. Noel misses 2-pt layup from 1 ft (block by A. Horford),,48,59
267,3,7:07.0,,Defensive rebound by A. Horford,48,59
268,3,6:58.0,,Turnover by A. Horford (bad pass; steal by H. Thompson),48,59
269,3,6:49.0,R. Covington misses 3-pt jump shot from 23 ft,,48,59
270,3,6:48.0,Offensive rebound by Team,,48,59
271,3,6:48.0,H. Sims enters the game for N. Noel,,48,59
272,3,6:41.0,L. Drew makes 3-pt jump shot from 24 ft,,51,59
273,3,6:25.0,,P. Millsap misses 2-pt jump shot from 4 ft,51,59
274,3,6:24.0,,Offensive rebound by P. Millsap,51,59
275,3,6:19.0,,P. Millsap makes 3-pt jump shot from 23 ft (assist by J. Teague),51,62
276,3,6:11.0,Philadelphia full timeout,,51,62
277,3,6:11.0,,E. Brand enters the game for A. Horford,51,62
278,3,6:11.0,,D. Schröder enters the game for K. Korver,51,62
279,3,5:56.0,H. Sims makes 2-pt jump shot from 15 ft (assist by L. Drew),,53,62
280,3,5:32.0,,J. Teague misses 3-pt jump shot from 24 ft,53,62
281,3,5:29.0,Defensive rebound by L. Mbah a Moute,,53,62
282,3,5:16.0,Personal foul by J. Teague (drawn by H. Sims),,53,62
283,3,5:16.0,J. Sampson enters the game for R. Covington,,53,62
284,3,5:09.0,H. Sims misses 2-pt jump shot from 18 ft,,53,62
285,3,5:07.0,,Defensive rebound by E. Brand,53,62
286,3,4:54.0,,Personal foul by H. Sims (drawn by J. Teague),53,62
287,3,4:54.0,M. Carter-Williams enters the game for L. Drew,,53,62
288,3,4:54.0,,Turnover by K. Bazemore (bad pass),53,62
289,3,4:37.0,L. Mbah a Moute misses 2-pt layup from 1 ft,,53,62
290,3,4:36.0,,Defensive rebound by E. Brand,53,62
291,3,4:27.0,,K. Bazemore misses 3-pt jump shot from 22 ft,53,62
292,3,4:26.0,Defensive rebound by Team,,53,62
293,3,4:26.0,,Loose ball foul by E. Brand (drawn by H. Sims),53,62
294,3,4:08.0,Turnover by H. Sims (bad pass; steal by P. Millsap),,53,62
295,3,3:49.0,,D. Schröder makes 2-pt jump shot from 6 ft,53,64
296,3,3:33.0,,Offensive charge foul by J. Sampson (drawn by E. Brand),53,64
297,3,3:33.0,Turnover by J. Sampson (offensive foul),,53,64
298,3,3:33.0,J. Grant enters the game for L. Mbah a Moute,,53,64
299,3,3:33.0,,J. Jenkins enters the game for J. Teague,53,64
300,3,3:20.0,,Offensive foul by E. Brand (drawn by H. Sims),53,64
301,3,3:20.0,,Turnover by E. Brand (offensive foul),53,64
302,3,3:20.0,R. Covington enters the game for H. Thompson,,53,64
303,3,3:09.0,R. Covington makes 2-pt jump shot from 6 ft (assist by J. Sampson),,55,64
304,3,2:55.0,,P. Millsap misses 2-pt jump shot from 8 ft (block by H. Sims),55,64
305,3,2:53.0,Defensive rebound by M. Carter-Williams,,55,64
306,3,2:47.0,,Offensive charge foul by J. Sampson (drawn by D. Schröder),55,64
307,3,2:47.0,Turnover by J. Sampson (offensive foul),,55,64
308,3,2:47.0,,Atlanta full timeout,55,64
309,3,2:47.0,N. Noel enters the game for J. Sampson,,55,64
310,3,2:47.0,K. McDaniels enters the game for H. Sims,,55,64
311,3,2:27.0,,P. Millsap misses 2-pt jump shot from 12 ft,55,64
312,3,2:24.0,,Offensive rebound by D. Schröder,55,64
313,3,2:03.0,,K. Bazemore misses 2-pt dunk at rim (block by N. Noel),55,64
314,3,2:02.0,Defensive rebound by J. Grant,,55,64
315,3,2:00.0,R. Covington makes 2-pt layup at rim,,57,64
316,3,2:00.0,Shooting foul by D. Schröder (drawn by R. Covington),,57,64
317,3,2:00.0,,K. Korver enters the game for E. Brand,57,64
318,3,2:00.0,,A. Horford enters the game for K. Bazemore,57,64
319,3,2:00.0,R. Covington makes free throw 1 of 1,,58,64
320,3,1:46.0,,Turnover by P. Millsap (lost ball; steal by M. Carter-Williams),58,64
321,3,1:39.0,K. McDaniels misses 2-pt layup at rim,,58,64
322,3,1:39.0,,Defensive rebound by D. Schröder,58,64
323,3,1:39.0,,Personal foul by R. Covington (drawn by D. Schröder),58,64
324,3,1:39.0,,M. Scott enters the game for P. Millsap,58,64
325,3,1:39.0,H. Thompson enters the game for R. Covington,,58,64
326,3,1:20.0,,D. Schröder makes 2-pt layup from 1 ft,58,66
327,3,1:03.0,J. Grant makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),,61,66
328,3,0:46.0,,A. Horford makes 2-pt jump shot from 4 ft (assist by D. Schröder),61,68
329,3,0:25.0,K. McDaniels makes 3-pt jump shot from 23 ft (assist by J. Grant),,64,68
330,3,0:07.0,,D. Schröder makes 3-pt jump shot from 24 ft,64,71
331,3,0:02.0,N. Noel makes 2-pt dunk at rim (assist by M. Carter-Williams),,66,71
332,3,0:00.0,,M. Scott misses 3-pt jump shot from 43 ft,66,71
333,3,0:00.0,,Offensive rebound by Team,66,71
334,4,11:44.0,,Shooting foul by H. Thompson (drawn by A. Horford),66,71
335,4,11:44.0,,A. Horford makes free throw 1 of 2,66,72
336,4,11:44.0,,A. Horford makes free throw 2 of 2,66,73
337,4,11:34.0,Turnover by M. Carter-Williams (bad pass; steal by M. Scott),,66,73
338,4,11:24.0,,Personal foul by M. Carter-Williams (drawn by D. Schröder),66,73
339,4,11:10.0,,D. Schröder misses 3-pt jump shot from 25 ft,66,73
340,4,11:08.0,Defensive rebound by M. Carter-Williams,,66,73
341,4,10:51.0,M. Carter-Williams misses 2-pt layup from 1 ft,,66,73
342,4,10:50.0,,Defensive rebound by K. Korver,66,73
343,4,10:42.0,,M. Scott misses 3-pt jump shot from 24 ft,66,73
344,4,10:39.0,,Offensive rebound by Team,66,73
345,4,10:39.0,Violation by J. Grant (kicked ball),,66,73
346,4,10:33.0,,Turnover by D. Schröder (bad pass; steal by M. Carter-Williams),66,73
347,4,10:25.0,H. Thompson misses 3-pt jump shot from 24 ft,,66,73
348,4,10:24.0,,Defensive rebound by K. Korver,66,73
349,4,10:08.0,,Personal foul by N. Noel (drawn by D. Schröder),66,73
350,4,9:57.0,,Turnover by D. Schröder (traveling),66,73
351,4,9:57.0,L. Mbah a Moute enters the game for N. Noel,,66,73
352,4,9:44.0,J. Grant makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,69,73
353,4,9:24.0,,M. Scott misses 3-pt jump shot from 24 ft,69,73
354,4,9:23.0,Defensive rebound by M. Carter-Williams,,69,73
355,4,9:01.0,M. Carter-Williams misses 2-pt jump shot from 3 ft,,69,73
356,4,9:00.0,,Defensive rebound by D. Schröder,69,73
357,4,8:47.0,,D. Schröder misses 2-pt layup at rim,69,73
358,4,8:45.0,Defensive rebound by K. McDaniels,,69,73
359,4,8:40.0,K. McDaniels misses 2-pt layup from 1 ft,,69,73
360,4,8:39.0,,Defensive rebound by M. Scott,69,73
361,4,8:29.0,,Atlanta full timeout,69,73
362,4,8:29.0,,J. Teague enters the game for D. Schröder,69,73
363,4,8:29.0,,P. Millsap enters the game for J. Jenkins,69,73
364,4,8:29.0,,K. Bazemore enters the game for M. Scott,69,73
365,4,8:17.0,,A. Horford makes 2-pt hook shot from 8 ft,69,75
366,4,7:59.0,Shooting foul by K. Korver (drawn by K. McDaniels),,69,75
367,4,7:59.0,K. McDaniels makes free throw 1 of 2,,70,75
368,4,7:59.0,K. McDaniels makes free throw 2 of 2,,71,75
369,4,7:43.0,,K. Bazemore misses 3-pt jump shot from 23 ft,71,75
370,4,7:42.0,Defensive rebound by K. McDaniels,,71,75
371,4,7:27.0,K. McDaniels misses 3-pt jump shot from 24 ft,,71,75
372,4,7:26.0,,Defensive rebound by A. Horford,71,75
373,4,7:06.0,,J. Teague misses 3-pt jump shot from 25 ft,71,75
374,4,7:04.0,Defensive rebound by M. Carter-Williams,,71,75
375,4,6:50.0,L. Mbah a Moute makes 2-pt layup from 1 ft (assist by K. McDaniels),,73,75
376,4,6:32.0,,A. Horford makes 2-pt jump shot from 18 ft (assist by J. Teague),73,77
377,4,6:24.0,Philadelphia full timeout,,73,77
378,4,6:24.0,,D. Schröder enters the game for K. Korver,73,77
379,4,6:08.0,J. Grant makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),,76,77
380,4,5:41.0,,P. Millsap misses 2-pt jump shot from 7 ft,76,77
381,4,5:39.0,,Offensive rebound by P. Millsap,76,77
382,4,5:39.0,,P. Millsap makes 2-pt layup at rim,76,79
383,4,5:13.0,K. McDaniels misses 2-pt dunk at rim (block by A. Horford),,76,79
384,4,5:12.0,Offensive rebound by Team,,76,79
